id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2813080125,32,1,1,3,17,2n3wgr89m7jl8tmioemit2pgq,1,70.6,91.2,2025-05-10T23:09:42.798Z,2025-05-10T23:09:45Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5717964715,141,67.2,5717964711,56,Center,5717964719,213,5.01,5717964717,212,17.0,5717964713,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080131,33,1,1,3,20,2n3wgr89m7jl8tmioemit2pgq,0,87.6,72.4,2025-05-10T23:09:45.714Z,2025-05-10T23:09:46Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,5717964747,56,Center,5717964753,212,9.3,5717964755,213,4.11,5717964749,140,82.6,5717964751,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080365,31,12,1,3,21,b1rpb2ox52uxcmjrsnqd95pk5,1,10.9,51.0,2025-05-10T23:09:47.067Z,2025-05-10T23:10:11Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5717966057,213,5.92,5717966053,141,38.5,5717966055,212,23.8,5717966049,56,Back,5717966051,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080203,34,1,1,3,26,2n3wgr89m7jl8tmioemit2pgq,1,67.2,64.8,2025-05-10T23:09:51.706Z,2025-05-10T23:09:55Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5717965135,212,6.1,5717965131,140,70.9,5717965139,213,5.40,5717965129,56,Center,5717965133,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080233,35,1,1,3,29,2n3wgr89m7jl8tmioemit2pgq,1,76.4,66.9,2025-05-10T23:09:55.090Z,2025-05-10T23:09:58Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5717965273,56,Center,5717965277,141,40.4,5717965281,213,4.10,5717965279,212,22.0,5717965275,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080253,36,1,1,3,32,2n3wgr89m7jl8tmioemit2pgq,1,59.3,41.3,2025-05-10T23:09:58.234Z,2025-05-10T23:10:00Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5717965381,213,4.95,5717965379,212,16.4,5717965375,140,62.9,5717965377,141,17.9,5717965373,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080293,37,1,1,3,34,2n3wgr89m7jl8tmioemit2pgq,1,62.9,17.9,2025-05-10T23:09:59.922Z,2025-05-10T23:10:04Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5717965641,56,Back,5717965645,141,29.7,5717965649,213,2.70,5717965647,212,18.7,5717965643,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080327,38,1,1,3,38,2n3wgr89m7jl8tmioemit2pgq,1,45.0,36.4,2025-05-10T23:10:04.035Z,2025-05-10T23:10:07Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5717965849,213,2.77,5717965851,1,,5717965845,141,54.2,5717965841,56,Back,5717965843,140,15.2,5717965847,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080357,39,1,1,3,42,2n3wgr89m7jl8tmioemit2pgq,0,19.8,56.9,2025-05-10T23:10:07.298Z,2025-05-10T23:10:10Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5717966007,141,83.3,5717966003,56,Left,5717966013,1,,5717966011,213,0.40,5717966009,212,46.6,5717966005,140,60.8,5717966001,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080467,32,5,1,3,45,b1rpb2ox52uxcmjrsnqd95pk5,1,36.1,-1.4,2025-05-10T23:10:11.067Z,2025-05-11T00:12:48Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5717966531,56,Back,5717966551,233,40,5717966533,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080369,40,5,1,3,45,2n3wgr89m7jl8tmioemit2pgq,0,63.9,101.4,2025-05-10T23:10:11.067Z,2025-05-11T00:12:48Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5717966587,233,32,5717966065,347,,5717966063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080503,33,1,1,3,59,b1rpb2ox52uxcmjrsnqd95pk5,1,41.5,0.0,2025-05-10T23:10:24.563Z,2025-05-10T23:10:28Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5717966717,141,26.1,5717966713,56,Back,5717966715,140,38.7,5717966711,107,,5717966719,212,18.7,5717966721,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080563,34,1,1,4,3,b1rpb2ox52uxcmjrsnqd95pk5,1,34.6,37.7,2025-05-10T23:10:28.763Z,2025-05-10T23:10:34Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5717967067,140,31.1,5717967073,213,1.71,5717967071,212,26.6,5717967065,56,Back,5717967069,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080579,35,1,1,4,8,b1rpb2ox52uxcmjrsnqd95pk5,1,55.4,81.5,2025-05-10T23:10:34.108Z,2025-05-10T23:10:35Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5717967169,213,0.46,5717967165,141,91.1,5717967161,56,Left,5717967163,140,68.1,5717967167,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080653,36,1,1,4,10,b1rpb2ox52uxcmjrsnqd95pk5,1,63.7,86.3,2025-05-10T23:10:35.620Z,2025-05-10T23:10:42Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5717967539,212,10.9,5717967535,140,71.1,5717967541,213,5.50,5717967533,56,Center,5717967537,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080655,37,1,1,4,17,b1rpb2ox52uxcmjrsnqd95pk5,1,71.1,75.0,2025-05-10T23:10:42.548Z,2025-05-10T23:11:05Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,5717967557,140,62.8,5717967561,212,9.8,5717967563,213,3.62,5717967559,141,68.4,5717968651,156,,5717967555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080667,38,1,1,4,17,b1rpb2ox52uxcmjrsnqd95pk5,0,62.8,68.4,2025-05-10T23:10:42.661Z,2025-05-11T00:08:47Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5717967589,213,6.13,5717967585,141,61.4,5717967581,56,Center,5717967583,140,91.4,5717967587,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813088467,188,61,1,4,17,2n3wgr89m7jl8tmioemit2pgq,1,29.0,29.5,2025-05-10T23:10:43.004Z,2025-05-11T00:08:19Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718011413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080745,42,1,1,4,26,2n3wgr89m7jl8tmioemit2pgq,1,10.9,48.5,2025-05-10T23:10:51.778Z,2025-05-10T23:10:56Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5717967999,213,1.04,5717967995,141,84.4,5717967991,56,Back,5717967989,123,,5717968031,287,,5717967993,140,24.4,5717967997,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080789,43,1,1,4,30,2n3wgr89m7jl8tmioemit2pgq,1,24.4,85.6,2025-05-10T23:10:56.074Z,2025-05-10T23:10:58Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5717968315,213,1.02,5717968311,141,89.9,5717968307,56,Back,5717968309,140,26.1,5717968313,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080815,44,1,1,4,32,2n3wgr89m7jl8tmioemit2pgq,1,30.3,89.4,2025-05-10T23:10:58.234Z,2025-05-10T23:11:01Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5717968481,212,20.6,5717968475,56,Back,5717968479,141,70.9,5717968477,140,14.8,5717968483,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080851,45,1,1,4,36,2n3wgr89m7jl8tmioemit2pgq,1,14.4,64.0,2025-05-10T23:11:01.642Z,2025-05-10T23:11:05Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5717968653,56,Back,5717968657,141,40.0,5717968661,213,4.81,5717968659,212,16.4,5717968655,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080881,46,1,1,4,39,2n3wgr89m7jl8tmioemit2pgq,1,20.6,27.7,2025-05-10T23:11:04.834Z,2025-05-10T23:11:08Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5717968821,213,6.03,5717968819,212,19.0,5717968815,140,38.1,5717968817,141,20.7,5717968813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080891,47,1,1,4,42,2n3wgr89m7jl8tmioemit2pgq,1,38.3,20.6,2025-05-10T23:11:07.962Z,2025-05-10T23:11:09Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5717968877,56,Back,5717968891,213,3.18,5717968887,212,21.6,5717968883,141,19.5,5717968879,140,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080903,48,1,1,4,44,2n3wgr89m7jl8tmioemit2pgq,1,17.7,19.5,2025-05-10T23:11:09.722Z,2025-05-10T23:11:11Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5717968961,140,15.9,5717968965,212,4.9,5717968959,56,Back,5717968963,141,26.2,5717968967,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080921,49,1,1,4,45,2n3wgr89m7jl8tmioemit2pgq,1,14.7,27.7,2025-05-10T23:11:11.082Z,2025-05-10T23:11:13Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5717969079,212,9.8,5717969075,140,21.6,5717969081,213,0.73,5717969077,141,37.3,5717969073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080933,50,1,1,4,48,2n3wgr89m7jl8tmioemit2pgq,1,19.8,41.9,2025-05-10T23:11:13.442Z,2025-05-10T23:11:15Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5717969147,213,3.62,5717969143,212,14.3,5717969139,141,32.1,5717969131,56,Back,5717969135,140,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080971,51,1,1,4,49,2n3wgr89m7jl8tmioemit2pgq,1,14.0,34.9,2025-05-10T23:11:14.875Z,2025-05-10T23:11:18Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5717969361,56,Back,5717969375,213,5.46,5717969371,141,14.3,5717969373,212,19.1,5717969367,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813080995,52,1,1,4,53,2n3wgr89m7jl8tmioemit2pgq,1,25.5,12.6,2025-05-10T23:11:18.266Z,2025-05-10T23:11:22Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5717969531,212,24.8,5717969527,140,49.1,5717969529,141,14.3,5717969525,56,Back,5717969533,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081021,53,1,1,4,56,2n3wgr89m7jl8tmioemit2pgq,1,47.5,15.5,2025-05-10T23:11:21.795Z,2025-05-10T23:11:23Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,5717969645,56,Back,5717969651,212,4.3,5717969649,141,9.2,5717969653,213,4.64,5717969647,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081039,54,1,1,4,57,2n3wgr89m7jl8tmioemit2pgq,1,47.2,9.2,2025-05-10T23:11:23.058Z,2025-05-10T23:11:26Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5717969793,213,3.05,5717969787,140,33.4,5717969785,56,Back,5717969789,141,11.1,5717969791,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081053,55,1,1,5,0,2n3wgr89m7jl8tmioemit2pgq,1,33.4,11.1,2025-05-10T23:11:25.986Z,2025-05-10T23:11:27Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5717969855,212,4.3,5717969851,140,31.8,5717969849,56,Back,5717969857,213,1.97,5717969853,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081077,56,1,1,5,2,2n3wgr89m7jl8tmioemit2pgq,1,31.8,17.0,2025-05-10T23:11:27.626Z,2025-05-10T23:11:29Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5717970021,212,24.9,5717970017,140,12.5,5717970019,141,38.2,5717970015,56,Back,5717970023,213,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081093,57,1,1,5,4,2n3wgr89m7jl8tmioemit2pgq,1,14.7,38.8,2025-05-10T23:11:29.706Z,2025-05-10T23:11:31Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5717970087,141,42.8,5717970083,56,Back,5717970085,140,24.4,5717970089,212,10.5,5717970091,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081105,58,1,1,5,5,2n3wgr89m7jl8tmioemit2pgq,1,24.5,43.0,2025-05-10T23:11:31.138Z,2025-05-10T23:11:32Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,5717970185,156,,5717970147,56,Back,5717970153,212,10.3,5717970149,140,14.8,5717970151,141,40.3,5717970155,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081141,59,1,1,5,7,2n3wgr89m7jl8tmioemit2pgq,1,14.8,40.3,2025-05-10T23:11:32.746Z,2025-05-10T23:11:35Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5717970389,56,Back,5717970397,213,5.05,5717970393,141,14.6,5717970391,140,20.6,5717970395,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081173,60,1,1,5,10,2n3wgr89m7jl8tmioemit2pgq,1,22.8,14.7,2025-05-10T23:11:35.458Z,2025-05-10T23:11:39Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5717970575,212,15.8,5717970571,140,14.9,5717970577,213,2.12,5717970573,141,34.5,5717970569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081195,61,1,1,5,13,2n3wgr89m7jl8tmioemit2pgq,1,14.1,36.1,2025-05-10T23:11:38.994Z,2025-05-10T23:11:41Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5717970757,213,0.98,5717970753,141,65.7,5717970751,140,27.0,5717970755,212,24.3,5717970749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081209,62,1,1,5,16,2n3wgr89m7jl8tmioemit2pgq,1,27.1,65.7,2025-05-10T23:11:41.498Z,2025-05-10T23:11:42Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,5717970839,56,Back,5717970847,213,3.11,5717970843,141,66.4,5717970841,140,14.3,5717970845,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081231,63,1,1,5,17,2n3wgr89m7jl8tmioemit2pgq,1,14.3,66.4,2025-05-10T23:11:42.529Z,2025-05-10T23:11:45Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5717970963,213,1.02,5717970955,56,Back,5717970959,141,94.8,5717970957,140,25.7,5717970961,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081249,64,1,1,5,20,2n3wgr89m7jl8tmioemit2pgq,1,25.9,88.9,2025-05-10T23:11:45.426Z,2025-05-10T23:11:48Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5717971063,56,Back,5717971067,141,62.1,5717971065,140,24.7,5717971069,212,18.3,5717971071,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081289,65,1,1,5,23,2n3wgr89m7jl8tmioemit2pgq,1,29.9,53.9,2025-05-10T23:11:48.338Z,2025-05-10T23:11:52Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5717971283,213,4.74,5717971277,140,30.5,5717971275,56,Back,5717971279,141,15.2,5717971281,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081309,66,1,1,5,27,2n3wgr89m7jl8tmioemit2pgq,1,29.6,13.7,2025-05-10T23:11:52.427Z,2025-05-10T23:11:55Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5717971397,56,Back,5717971405,212,14.4,5717971407,213,5.95,5717971403,141,6.7,5717971399,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081325,67,1,1,5,29,2n3wgr89m7jl8tmioemit2pgq,1,43.9,7.1,2025-05-10T23:11:54.954Z,2025-05-10T23:11:56Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5717971507,141,23.0,5717971503,56,Back,5717971511,213,1.44,5717971505,140,45.3,5717971509,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081387,68,1,1,5,31,2n3wgr89m7jl8tmioemit2pgq,1,45.3,23.0,2025-05-10T23:11:56.763Z,2025-05-10T23:12:03Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5717971837,212,24.4,5717971833,140,67.1,5717971835,141,10.4,5717971831,56,Right,5717971839,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081397,69,1,1,5,38,2n3wgr89m7jl8tmioemit2pgq,1,67.5,11.7,2025-05-10T23:12:03.322Z,2025-05-10T23:12:05Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5717971909,141,6.5,5717971905,140,39.0,5717971913,212,30.1,5717971915,213,3.26,5717971903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081407,70,1,1,5,39,2n3wgr89m7jl8tmioemit2pgq,1,38.1,11.3,2025-05-10T23:12:05.234Z,2025-05-10T23:12:06Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5717971977,56,Back,5717971983,212,15.6,5717971985,213,2.08,5717971981,141,31.3,5717971979,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081431,71,1,1,5,40,2n3wgr89m7jl8tmioemit2pgq,1,30.8,31.3,2025-05-10T23:12:06.186Z,2025-05-10T23:12:11Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5717972217,212,21.9,5717972213,140,33.0,5717972211,56,Back,5717972215,141,63.3,5717972219,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081447,72,1,1,5,45,2n3wgr89m7jl8tmioemit2pgq,1,41.0,75.9,2025-05-10T23:12:10.842Z,2025-05-10T23:12:13Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5717972319,141,85.7,5717972315,56,Left,5717972323,213,0.30,5717972321,212,22.2,5717972317,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081461,73,1,1,5,48,2n3wgr89m7jl8tmioemit2pgq,1,67.2,91.2,2025-05-10T23:12:13.498Z,2025-05-10T23:12:17Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5717972409,212,15.9,5717972405,140,57.7,5717972411,213,4.04,5717972403,56,Center,5717972407,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081505,74,1,1,5,51,2n3wgr89m7jl8tmioemit2pgq,1,50.5,72.9,2025-05-10T23:12:16.970Z,2025-05-10T23:12:21Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,5717972647,213,3.68,5717972637,56,Back,5717972643,141,54.5,5717972645,212,24.4,5717972641,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081517,75,1,1,5,56,2n3wgr89m7jl8tmioemit2pgq,1,32.6,50.7,2025-05-10T23:12:21.545Z,2025-05-10T23:12:22Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5717972699,213,0.91,5717972695,141,62.3,5717972691,56,Back,5717972697,212,10.0,5717972693,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081543,76,1,1,5,57,2n3wgr89m7jl8tmioemit2pgq,1,38.4,62.3,2025-05-10T23:12:22.538Z,2025-05-10T23:12:25Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,5717972853,212,11.3,5717972847,56,Back,5717972851,141,49.4,5717972855,213,4.03,5717972849,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081569,77,1,1,6,0,2n3wgr89m7jl8tmioemit2pgq,1,30.8,62.4,2025-05-10T23:12:25.257Z,2025-05-10T23:12:27Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5717972951,213,0.53,5717972949,212,8.1,5717972945,140,37.5,5717972947,141,68.4,5717972943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081611,78,1,1,6,1,2n3wgr89m7jl8tmioemit2pgq,1,39.4,71.5,2025-05-10T23:12:27.202Z,2025-05-10T23:12:30Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,5717973161,212,14.3,5717973157,140,45.1,5717973159,141,90.6,5717973155,56,Back,5717973163,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081615,79,1,1,6,5,2n3wgr89m7jl8tmioemit2pgq,0,43.1,97.5,2025-05-10T23:12:30.578Z,2025-05-10T23:12:32Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,5717973225,286,,5717973221,233,39,5717973185,212,4.8,5717973181,140,46.2,5717973179,56,Back,5717973219,236,,5717973187,213,5.46,5717973183,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,
2813081621,39,74,1,6,5,b1rpb2ox52uxcmjrsnqd95pk5,1,56.8,2.8,2025-05-10T23:12:30.579Z,2025-05-11T00:13:28Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5717973245,233,79,5717973201,56,Right,5717973203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813081631,40,5,1,6,6,b1rpb2ox52uxcmjrsnqd95pk5,0,55.9,-1.9,2025-05-10T23:12:32.050Z,2025-05-11T00:12:49Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5717973257,347,,5717973255,56,Right,5717975815,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813082077,80,5,1,6,6,2n3wgr89m7jl8tmioemit2pgq,1,44.1,101.9,2025-05-10T23:12:32.050Z,2025-05-11T00:12:49Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,5717975769,233,40,5717975743,347,,5717975741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813082105,81,1,1,6,52,2n3wgr89m7jl8tmioemit2pgq,1,38.3,100.0,2025-05-10T23:13:18.169Z,2025-05-10T23:13:20Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5717975911,212,9.0,5717975903,107,,5717975907,140,40.6,5717975905,56,Back,5717975909,141,89.3,5717975913,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813082107,82,1,1,6,53,2n3wgr89m7jl8tmioemit2pgq,1,40.6,89.3,2025-05-10T23:13:19.018Z,2025-05-10T23:13:20Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,5717975933,213,2.55,5717975959,156,,5717975929,141,91.8,5717975925,56,Back,5717975927,140,38.2,5717975931,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813082125,83,1,1,6,56,2n3wgr89m7jl8tmioemit2pgq,0,38.1,95.7,2025-05-10T23:13:21.265Z,2025-05-10T23:13:23Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5717976135,236,,5717976031,141,91.5,5717976035,213,5.24,5717976027,56,Back,5717976029,140,39.7,5717976141,286,,5717976033,212,3.3,5717976137,233,42,,,,,,,,,,,,,,,,,,,,,,,,
2813082143,42,74,1,6,56,b1rpb2ox52uxcmjrsnqd95pk5,1,58.8,9.8,2025-05-10T23:13:21.266Z,2025-05-11T00:13:29Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5717976101,56,Right,5717976147,233,83,5717976103,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813082153,43,5,1,6,58,b1rpb2ox52uxcmjrsnqd95pk5,0,63.9,-1.8,2025-05-10T23:13:24.059Z,2025-05-11T00:12:50Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5717976497,233,84,5717976155,56,Right,5717976157,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813082209,84,5,1,6,58,2n3wgr89m7jl8tmioemit2pgq,1,36.1,101.8,2025-05-10T23:13:24.059Z,2025-05-11T00:12:49Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5717976427,347,,5717976473,233,43,5717976425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813082231,85,1,1,7,4,2n3wgr89m7jl8tmioemit2pgq,1,30.6,100.0,2025-05-10T23:13:29.506Z,2025-05-10T23:13:31Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5717976589,56,Back,5717976595,141,83.8,5717976591,140,48.7,5717976599,212,22.5,5717976603,213,5.72,5717976605,1,,5717976587,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813082273,86,1,1,7,6,2n3wgr89m7jl8tmioemit2pgq,1,48.6,83.8,2025-05-10T23:13:31.601Z,2025-05-10T23:13:34Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5717976803,56,Back,5717976807,141,72.7,5717976809,212,9.1,5717976805,140,43.7,5717976811,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813082327,87,1,1,7,9,2n3wgr89m7jl8tmioemit2pgq,1,43.2,75.1,2025-05-10T23:13:34.537Z,2025-05-10T23:13:39Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,5717977079,140,28.3,5717977085,213,3.73,5717977081,141,59.9,5717977083,212,18.8,5717977077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
