id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2800312929,36,4,1,2,6,aj8ytsr2ap33tod0hd8ofzaw9,1,35.8,72.2,2025-04-13T00:08:53.199Z,2025-04-13T02:41:26Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647510421,13,,5647510425,152,,5647510429,286,,5647510505,233,23,5647510427,265,,5647510423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800312945,23,4,1,2,6,b5l2e3csycjb8twvq9ek0j5gq,0,64.2,27.8,2025-04-13T00:08:53.200Z,2025-04-13T02:20:16Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5647510487,265,,5647510483,56,Center,5647510481,13,,5647510515,233,36,5647510489,285,,5647510485,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313061,37,1,1,2,18,aj8ytsr2ap33tod0hd8ofzaw9,1,39.5,71.4,2025-04-13T00:09:05.735Z,2025-04-13T00:09:11Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647511149,212,9.6,5647511151,213,4.05,5647511141,152,,5647511143,56,Back,5647511147,141,60.2,5647511145,140,33.9,5647511139,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313099,38,1,1,2,23,aj8ytsr2ap33tod0hd8ofzaw9,1,32.5,54.8,2025-04-13T00:09:10.935Z,2025-04-13T00:09:16Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647511401,140,39.9,5647511399,56,Back,5647511407,213,5.07,5647511403,141,24.4,5647511405,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313103,39,1,1,2,29,aj8ytsr2ap33tod0hd8ofzaw9,1,58.6,20.9,2025-04-13T00:09:16.448Z,2025-04-13T00:09:17Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647511471,213,2.98,5647511467,141,21.9,5647511463,56,Center,5647511469,212,4.4,5647511465,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313117,40,1,1,2,30,aj8ytsr2ap33tod0hd8ofzaw9,1,54.5,21.9,2025-04-13T00:09:17.775Z,2025-04-13T00:09:20Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5647511575,213,2.88,5647511567,56,Back,5647511571,141,25.9,5647511573,212,10.5,5647511569,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313151,41,1,1,2,32,aj8ytsr2ap33tod0hd8ofzaw9,1,44.8,25.9,2025-04-13T00:09:19.935Z,2025-04-13T00:09:23Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647511773,212,18.4,5647511769,141,44.3,5647511761,56,Back,5647511775,213,2.40,5647511765,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313189,42,1,1,2,36,aj8ytsr2ap33tod0hd8ofzaw9,1,31.9,44.3,2025-04-13T00:09:23.088Z,2025-04-13T00:09:27Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647511969,212,20.7,5647511967,141,73.2,5647511971,213,1.25,5647511963,56,Back,5647511965,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313197,43,1,1,2,40,aj8ytsr2ap33tod0hd8ofzaw9,0,42.3,75.9,2025-04-13T00:09:27.264Z,2025-04-13T00:09:30Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647512041,56,Right,5647512049,213,5.14,5647512051,1,,5647512047,212,57.4,5647512043,140,64.8,5647512045,141,0.0,5647512039,196,,5647512037,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313273,24,5,1,2,43,b5l2e3csycjb8twvq9ek0j5gq,1,29.0,101.1,2025-04-13T00:09:30.435Z,2025-04-16T09:31:32Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5647512529,347,,5647512603,233,44,5647512527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313201,44,5,1,2,43,aj8ytsr2ap33tod0hd8ofzaw9,0,71.0,-1.1,2025-04-13T00:09:30.435Z,2025-04-16T09:31:32Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647512083,56,Right,5647512681,233,24,5647512085,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313329,25,1,1,2,55,b5l2e3csycjb8twvq9ek0j5gq,1,16.3,100.0,2025-04-13T00:09:42.043Z,2025-04-13T00:09:45Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5647512863,212,10.3,5647512857,56,Back,5647512865,213,4.43,5647512859,140,13.6,5647512855,107,,5647512861,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313385,26,1,1,3,2,b5l2e3csycjb8twvq9ek0j5gq,0,15.5,85.7,2025-04-13T00:09:49.045Z,2025-04-13T00:09:49Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647513193,141,83.2,5647513197,213,6.26,5647513199,1,,5647513189,56,Left,5647513191,140,75.5,5647513195,212,63.0,5647513185,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313423,46,1,1,3,4,aj8ytsr2ap33tod0hd8ofzaw9,1,15.0,14.1,2025-04-13T00:09:51.408Z,2025-04-13T00:09:53Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647513391,213,2.16,5647513389,212,9.4,5647513383,56,Back,5647513387,141,25.6,5647513385,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313451,47,1,1,3,6,aj8ytsr2ap33tod0hd8ofzaw9,1,10.0,25.6,2025-04-13T00:09:53.320Z,2025-04-13T00:09:55Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5647513555,213,0.03,5647513545,157,,5647513549,140,55.3,5647513551,141,28.0,5647513547,56,Center,5647513553,212,47.6,5647513557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313457,48,1,1,3,8,aj8ytsr2ap33tod0hd8ofzaw9,1,53.4,31.3,2025-04-13T00:09:55.793Z,2025-04-16T06:01:09Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5647513585,141,37.6,5647513587,212,5.2,5647513583,140,50.6,5647513611,156,,5647513581,56,Center,5647513589,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313507,49,1,1,3,11,aj8ytsr2ap33tod0hd8ofzaw9,0,49.3,33.0,2025-04-13T00:09:58.100Z,2025-04-13T00:10:00Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5647513833,56,Center,5647513837,141,36.6,5647513839,212,29.5,5647513835,140,77.3,5647513841,213,0.08,5647513831,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313519,27,61,1,3,13,b5l2e3csycjb8twvq9ek0j5gq,0,32.4,58.1,2025-04-13T00:10:00.932Z,2025-04-13T00:10:01Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5647513909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313537,28,43,1,3,16,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-13T00:10:03.576Z,2025-04-13T01:16:01Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647772739,144,61,5647513989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313557,50,1,1,3,17,aj8ytsr2ap33tod0hd8ofzaw9,0,87.3,13.5,2025-04-13T00:10:04.505Z,2025-04-13T00:10:09Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5647514067,155,,5647514071,140,82.0,5647514075,212,5.8,5647514077,213,2.86,5647514069,56,Right,5647514073,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313565,29,43,1,3,18,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-13T00:10:05.851Z,2025-04-16T06:01:27Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5655976307,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313589,30,1,1,3,18,b5l2e3csycjb8twvq9ek0j5gq,1,34.0,59.6,2025-04-13T00:10:05.900Z,2025-04-13T00:10:08Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647514263,56,Back,5647514271,141,50.3,5647514267,140,39.7,5647514277,212,8.7,5647514281,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313619,31,1,1,3,21,b5l2e3csycjb8twvq9ek0j5gq,0,31.2,57.5,2025-04-13T00:10:08.501Z,2025-04-13T00:10:11Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647514431,212,38.9,5647514429,141,38.5,5647514425,56,Center,5647514435,1,,5647514427,140,66.1,5647514423,155,,5647514433,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313687,52,1,1,3,28,aj8ytsr2ap33tod0hd8ofzaw9,1,57.6,77.3,2025-04-13T00:10:15.528Z,2025-04-13T00:10:16Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647514743,213,4.57,5647514737,140,56.9,5647514735,56,Center,5647514739,141,69.9,5647514741,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313757,53,1,1,3,29,aj8ytsr2ap33tod0hd8ofzaw9,1,56.9,69.9,2025-04-13T00:10:16.752Z,2025-04-13T00:10:21Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5647515139,212,22.1,5647515135,140,70.7,5647515137,141,94.5,5647515133,56,Left,5647515143,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313789,54,1,1,3,33,aj8ytsr2ap33tod0hd8ofzaw9,1,70.9,91.2,2025-04-13T00:10:20.920Z,2025-04-13T00:10:24Z,dg0vj3tk1fqeyuocfy4rmyoh6,P. Seagrist,,,5647515355,212,9.7,5647515351,140,61.8,5647515349,56,Left,5647515353,141,93.2,5647515357,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313803,55,1,1,3,37,aj8ytsr2ap33tod0hd8ofzaw9,1,66.2,93.8,2025-04-13T00:10:24.816Z,2025-04-13T00:10:26Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647515427,141,66.1,5647515423,140,73.5,5647515431,212,20.3,5647515421,56,Center,5647515435,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313813,56,1,1,3,39,aj8ytsr2ap33tod0hd8ofzaw9,1,73.5,66.1,2025-04-13T00:10:26.201Z,2025-04-13T00:10:27Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5647515475,141,69.9,5647515479,213,2.20,5647515471,56,Center,5647515473,140,71.7,5647515477,212,3.2,5647515499,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313831,57,1,1,3,41,aj8ytsr2ap33tod0hd8ofzaw9,1,71.7,69.9,2025-04-13T00:10:28.216Z,2025-04-16T06:02:34Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5647515585,212,6.2,5647515577,56,Center,5647515581,140,77.6,5647515587,213,6.23,5647515583,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801853893,984,1,1,3,42,aj8ytsr2ap33tod0hd8ofzaw9,0,74.9,66.6,2025-04-13T00:10:29.442Z,2025-04-16T06:02:40Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5655976393,56,Center,5655976397,141,60.2,5655976399,212,4.4,5655976395,140,74.1,5655976401,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313901,32,12,1,3,43,b5l2e3csycjb8twvq9ek0j5gq,1,31.3,43.6,2025-04-13T00:10:30.235Z,2025-04-16T06:02:41Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647515977,213,0.15,5647515973,141,45.4,5647515969,56,Back,5647515971,140,39.2,5647515975,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800313915,58,1,1,3,44,aj8ytsr2ap33tod0hd8ofzaw9,0,74.7,48.5,2025-04-13T00:10:31.176Z,2025-04-13T00:10:34Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5647516031,141,12.5,5647516035,212,36.7,5647516039,213,5.55,5647516029,140,100.0,5647516027,56,Right,5647516043,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314231,33,5,1,3,46,b5l2e3csycjb8twvq9ek0j5gq,1,-0.6000000000000001,78.0,2025-04-13T00:10:33.731Z,2025-04-16T09:31:32Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647517765,233,59,5647517741,56,Back,5647517743,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314049,59,5,1,3,46,aj8ytsr2ap33tod0hd8ofzaw9,0,100.6,22.0,2025-04-13T00:10:33.731Z,2025-04-16T09:31:33Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5647516735,346,,5647517789,233,33,5647516733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314301,34,1,1,4,14,b5l2e3csycjb8twvq9ek0j5gq,1,4.2,49.9,2025-04-13T00:11:01.516Z,2025-04-13T00:11:07Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5647518149,74,,5647518135,140,71.5,5647518141,213,0.31,5647518143,1,,5647518139,212,74.2,5647518131,124,,5647518133,56,Left,5647518137,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314313,35,44,1,4,19,b5l2e3csycjb8twvq9ek0j5gq,1,70.8,85.0,2025-04-13T00:11:06.248Z,2025-04-13T04:05:39Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5647518215,56,Left,5647518251,233,60,5647518217,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314295,60,44,1,4,19,aj8ytsr2ap33tod0hd8ofzaw9,0,29.2,15.0,2025-04-13T00:11:06.249Z,2025-04-13T04:05:39Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5647518095,56,Back,5647518271,233,35,5647518097,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314317,36,1,1,4,19,b5l2e3csycjb8twvq9ek0j5gq,0,71.5,83.2,2025-04-13T00:11:06.253Z,2025-04-13T02:41:40Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5647518233,212,2.8,5647518227,56,Left,5647518229,140,71.5,5647518225,3,,5647518235,213,4.71,5647518231,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314329,61,1,1,4,20,aj8ytsr2ap33tod0hd8ofzaw9,0,27.9,24.1,2025-04-13T00:11:07.859Z,2025-04-13T00:11:08Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647518291,56,Back,5647518295,141,22.5,5647518299,213,6.11,5647518297,212,6.3,5647518293,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356117,425,61,1,4,21,b5l2e3csycjb8twvq9ek0j5gq,1,56.3,68.5,2025-04-13T00:11:07.942Z,2025-04-16T06:03:25Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5647752651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800356559,472,61,1,4,21,aj8ytsr2ap33tod0hd8ofzaw9,1,29.0,18.8,2025-04-13T00:11:08.092Z,2025-04-16T06:03:48Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647755399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314341,37,61,1,4,22,b5l2e3csycjb8twvq9ek0j5gq,1,71.0,81.2,2025-04-13T00:11:09.091Z,2025-04-16T06:03:53Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5647518339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314425,62,43,1,4,22,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-13T00:11:09.092Z,2025-04-13T00:11:22Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647518755,56,Back,5647518757,285,0,5647519133,144,7,5647518797,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314429,63,43,1,4,26,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-13T00:11:13.619Z,2025-04-13T01:12:17Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647518851,285,0,5647518845,56,Back,5647518849,265,0,5647755749,144,4,5647518843,13,0,5647518847,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314403,38,43,1,4,26,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-13T00:11:13.620Z,2025-04-13T00:11:31Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5647518687,56,Center,5647518693,152,0,5647518701,286,0,5647518697,265,0,5647518875,233,63,5647519839,144,4,5647518685,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314495,64,12,1,4,35,aj8ytsr2ap33tod0hd8ofzaw9,1,31.6,25.0,2025-04-13T00:11:22.857Z,2025-04-13T01:12:36Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647519311,140,39.9,5647757011,167,,5647519323,213,5.18,5647519317,141,0.0,5647519321,212,19.5,5647519307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314531,39,5,1,4,37,b5l2e3csycjb8twvq9ek0j5gq,0,59.5,100.6,2025-04-13T00:11:24.380Z,2025-04-16T09:31:33Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5647519549,347,,5647520495,233,65,5647519547,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314499,65,5,1,4,37,aj8ytsr2ap33tod0hd8ofzaw9,1,40.5,-0.6000000000000001,2025-04-13T00:11:24.380Z,2025-04-16T09:31:33Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647519343,347,,5647520465,233,39,5647519341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314631,66,1,1,4,45,aj8ytsr2ap33tod0hd8ofzaw9,0,47.0,0.0,2025-04-13T00:11:32.706Z,2025-04-13T00:11:42Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647520105,141,12.0,5647520629,107,,5647520631,1,,5647520109,213,0.38,5647520101,56,Right,5647520103,140,69.4,5647520107,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314655,40,44,1,4,47,b5l2e3csycjb8twvq9ek0j5gq,1,37.2,86.8,2025-04-13T00:11:34.504Z,2025-04-13T00:11:39Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647520245,56,Back,5647520277,233,67,5647520247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314635,67,44,1,4,47,aj8ytsr2ap33tod0hd8ofzaw9,0,62.8,13.2,2025-04-13T00:11:34.505Z,2025-04-13T00:11:41Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5647520123,56,Right,5647520309,233,40,5647520125,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314697,41,12,1,4,47,b5l2e3csycjb8twvq9ek0j5gq,1,47.0,85.0,2025-04-13T00:11:34.908Z,2025-04-13T02:41:43Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647520501,15,,5647520527,167,,5647520485,141,100.0,5647520487,212,13.8,5647520483,140,54.5,5647520481,56,Left,5647520489,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314701,42,5,1,4,49,b5l2e3csycjb8twvq9ek0j5gq,0,51.9,101.4,2025-04-13T00:11:36.073Z,2025-04-16T09:31:34Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647520503,56,Left,5647520537,233,68,5647520505,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314689,68,5,1,4,49,aj8ytsr2ap33tod0hd8ofzaw9,1,48.1,-1.4,2025-04-13T00:11:36.073Z,2025-04-16T09:31:33Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5647520531,233,42,5647520427,56,Back,5647520431,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314773,69,1,1,4,59,aj8ytsr2ap33tod0hd8ofzaw9,0,53.2,0.0,2025-04-13T00:11:46.010Z,2025-04-13T00:11:48Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647520885,107,,5647520891,141,14.7,5647520889,140,72.1,5647520895,213,0.52,5647520897,1,,5647520893,212,22.8,5647520887,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314781,43,12,1,5,1,b5l2e3csycjb8twvq9ek0j5gq,1,20.5,85.4,2025-04-13T00:11:48.555Z,2025-04-13T00:11:52Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647520961,212,10.3,5647520951,56,Back,5647520959,141,77.2,5647520955,140,28.7,5647520987,15,,5647520963,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800314893,45,1,1,5,11,b5l2e3csycjb8twvq9ek0j5gq,0,29.0,73.5,2025-04-13T00:11:58.339Z,2025-04-13T00:11:59Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647521525,141,73.0,5647521527,212,57.8,5647521523,140,84.0,5647521519,157,,5647521531,1,,5647521521,56,Center,5647521529,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800315009,71,1,1,5,16,aj8ytsr2ap33tod0hd8ofzaw9,1,12.0,49.7,2025-04-13T00:12:03.882Z,2025-04-13T00:12:07Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5647522107,141,45.5,5647522103,56,Back,5647522111,213,5.93,5647522109,212,8.3,5647522105,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800315073,72,1,1,5,20,aj8ytsr2ap33tod0hd8ofzaw9,1,21.5,44.6,2025-04-13T00:12:07.354Z,2025-04-13T00:12:13Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647522465,141,87.8,5647522459,155,,5647522467,212,32.2,5647522471,1,,5647522463,140,34.0,5647522461,56,Back,5647522469,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800315113,73,1,1,5,25,aj8ytsr2ap33tod0hd8ofzaw9,1,36.4,85.4,2025-04-13T00:12:12.906Z,2025-04-13T00:12:16Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647522677,56,Back,5647522681,140,43.0,5647522689,213,5.00,5647522687,212,24.5,5647522685,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800315171,74,1,1,5,28,aj8ytsr2ap33tod0hd8ofzaw9,1,44.1,49.0,2025-04-13T00:12:15.882Z,2025-04-13T00:12:21Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647523027,56,Center,5647523037,212,24.5,5647523033,141,21.9,5647523041,213,5.43,5647523031,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800315221,75,1,1,5,34,aj8ytsr2ap33tod0hd8ofzaw9,1,62.5,13.2,2025-04-13T00:12:21.594Z,2025-04-13T00:12:26Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647523369,140,37.0,5647523373,212,27.4,5647523367,56,Back,5647523371,141,21.5,5647523375,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800315245,76,1,1,5,38,aj8ytsr2ap33tod0hd8ofzaw9,1,25.6,29.2,2025-04-13T00:12:25.858Z,2025-04-13T00:12:28Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647523569,213,2.66,5647523561,56,Back,5647523563,140,10.7,5647523567,212,17.7,5647523565,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800315259,77,1,1,5,40,aj8ytsr2ap33tod0hd8ofzaw9,1,10.7,41.3,2025-04-13T00:12:27.842Z,2025-04-13T00:12:29Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5647523643,212,13.3,5647523637,56,Back,5647523645,213,0.07,5647523639,140,23.3,5647523641,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800315285,78,1,1,5,42,aj8ytsr2ap33tod0hd8ofzaw9,1,23.3,42.7,2025-04-13T00:12:29.275Z,2025-04-13T00:12:32Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647523775,140,23.0,5647523773,56,Back,5647523781,213,4.69,5647523777,141,16.1,5647523779,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
