id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2790946553,39,1,1,3,41,bk3zg8yaj5uoqhxzwons3bo8a,1,54.6,24.0,2025-03-22T21:10:46.863Z,2025-03-22T21:10:47Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596058039,140,60.2,5596058045,213,6.13,5596058043,212,5.9,5596058041,141,22.7,5596058037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946561,40,1,1,3,42,bk3zg8yaj5uoqhxzwons3bo8a,1,60.2,22.7,2025-03-22T21:10:47.614Z,2025-03-22T21:10:48Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5596058083,213,0.62,5596058077,140,65.5,5596058081,212,6.9,5596058075,56,Center,5596058079,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946567,41,1,1,3,43,bk3zg8yaj5uoqhxzwons3bo8a,1,65.5,28.6,2025-03-22T21:10:48.566Z,2025-03-22T21:10:49Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5596058119,213,3.52,5596058117,212,8.3,5596058115,141,24.1,5596058113,140,58.2,5596058111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946571,42,1,1,3,44,bk3zg8yaj5uoqhxzwons3bo8a,1,58.2,24.1,2025-03-22T21:10:49.158Z,2025-03-22T21:10:50Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596058141,141,36.3,5596058147,213,0.92,5596058145,212,10.4,5596058137,140,64.2,5596058135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946585,43,1,1,3,45,bk3zg8yaj5uoqhxzwons3bo8a,0,64.2,36.3,2025-03-22T21:10:50.246Z,2025-03-22T21:21:46Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596058219,213,3.39,5596058211,56,Center,5596058213,140,56.9,5596058217,212,7.9,5596058215,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946635,22,4,1,3,48,5h878vnmkbuy2ummddprusxgq,1,42.8,63.0,2025-03-22T21:10:53.470Z,2025-03-22T21:11:01Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5596058545,13,,5596058547,56,Back,5596058549,152,,5596058551,265,,5596058553,286,,5596058569,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946607,44,4,1,3,48,bk3zg8yaj5uoqhxzwons3bo8a,0,57.2,37.0,2025-03-22T21:10:53.471Z,2025-03-22T21:11:01Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596058439,265,,5596058441,285,,5596058437,152,,5596058435,56,Center,5596058433,13,,5596058579,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946765,23,1,1,4,10,5h878vnmkbuy2ummddprusxgq,1,43.3,59.1,2025-03-22T21:11:15.228Z,2025-03-22T21:11:17Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5596059293,5,,5596059297,56,Back,5596059295,152,,5596059299,140,33.6,5596059311,189,,5596059305,213,4.21,5596059301,141,31.6,5596059303,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946809,24,1,1,4,13,5h878vnmkbuy2ummddprusxgq,1,33.7,30.6,2025-03-22T21:11:18.444Z,2025-03-22T21:11:49Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596060473,189,,5596059519,141,5.9,5596059523,213,5.07,5596059521,212,17.9,5596059517,140,39.7,5596059515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946827,25,1,1,4,16,5h878vnmkbuy2ummddprusxgq,1,60.0,7.6,2025-03-22T21:11:21.235Z,2025-03-22T21:11:23Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5596059631,213,1.54,5596059629,212,7.1,5596059623,56,Right,5596059627,141,18.0,5596059625,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946845,26,1,1,4,18,5h878vnmkbuy2ummddprusxgq,1,57.5,18.3,2025-03-22T21:11:23.419Z,2025-03-22T21:11:25Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5596059719,213,3.05,5596059717,212,18.7,5596059715,141,20.7,5596059711,56,Back,5596059713,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946869,27,1,1,4,20,5h878vnmkbuy2ummddprusxgq,1,40.1,24.6,2025-03-22T21:11:25.563Z,2025-03-22T21:11:28Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596059835,212,18.1,5596059837,213,1.90,5596059829,56,Back,5596059833,141,49.7,5596059831,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946897,28,1,1,4,23,5h878vnmkbuy2ummddprusxgq,1,37.2,52.7,2025-03-22T21:11:28.431Z,2025-03-22T21:11:33Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596059981,140,42.2,5596059983,141,85.1,5596059985,212,22.6,5596059987,213,1.34,5596059979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946905,29,1,1,4,28,5h878vnmkbuy2ummddprusxgq,0,48.2,89.1,2025-03-22T21:11:33.323Z,2025-03-22T21:21:25Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5596060017,140,76.1,5596060015,56,Left,5596060023,213,0.02,5596060021,212,29.3,5596060019,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946929,46,1,1,4,30,bk3zg8yaj5uoqhxzwons3bo8a,1,27.5,17.9,2025-03-22T21:11:35.806Z,2025-03-22T21:11:38Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596060127,56,Back,5596060135,213,0.43,5596060129,140,33.8,5596060133,212,7.3,5596060131,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946941,47,1,1,4,33,bk3zg8yaj5uoqhxzwons3bo8a,1,33.0,28.2,2025-03-22T21:11:38.829Z,2025-03-22T21:11:41Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596060199,212,21.5,5596060197,141,57.9,5596060195,140,25.9,5596060193,56,Back,5596060201,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790946971,48,1,1,4,36,bk3zg8yaj5uoqhxzwons3bo8a,1,28.7,65.1,2025-03-22T21:11:41.429Z,2025-03-22T21:11:46Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596060371,140,39.5,5596060381,213,1.03,5596060375,141,93.0,5596060365,56,Back,5596060379,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947019,49,1,1,4,41,bk3zg8yaj5uoqhxzwons3bo8a,1,61.6,88.4,2025-03-22T21:11:46.653Z,2025-03-22T21:11:54Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5596060617,141,96.6,5596060615,140,76.5,5596060621,213,0.34,5596060613,56,Left,5596060619,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947021,30,83,1,4,49,5h878vnmkbuy2ummddprusxgq,0,4.6,14.0,2025-03-22T21:11:54.395Z,2025-03-22T21:11:57Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5596060777,399,7b346y8ad54mkc0h1343ybs2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947023,50,61,1,4,49,bk3zg8yaj5uoqhxzwons3bo8a,0,86.9,83.5,2025-03-22T21:11:54.402Z,2025-03-22T21:11:54Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5596060629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947047,31,1,1,4,50,5h878vnmkbuy2ummddprusxgq,1,3.1,15.9,2025-03-22T21:11:55.843Z,2025-03-22T21:11:57Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5596060767,140,6.1,5596060765,56,Back,5596060769,141,26.7,5596060771,212,8.0,5596060773,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947299,38,1,1,4,53,5h878vnmkbuy2ummddprusxgq,1,6.4,19.5,2025-03-22T21:11:58.050Z,2025-03-22T21:12:30Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596062169,213,5.91,5596062167,212,12.0,5596062165,141,13.1,5596062161,56,Back,5596062163,140,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947071,33,1,1,4,53,5h878vnmkbuy2ummddprusxgq,1,14.2,19.4,2025-03-22T21:11:58.900Z,2025-03-22T21:11:59Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5596060883,56,Back,5596060885,140,8.4,5596060887,141,27.4,5596060889,212,8.2,5596060891,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947077,34,1,1,4,54,5h878vnmkbuy2ummddprusxgq,1,8.4,27.4,2025-03-22T21:11:59.650Z,2025-03-22T21:12:00Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596060951,213,0.35,5596060949,212,12.6,5596060943,56,Back,5596060947,141,33.7,5596060945,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947115,35,1,1,4,55,5h878vnmkbuy2ummddprusxgq,1,19.7,33.7,2025-03-22T21:12:00.741Z,2025-03-22T21:12:04Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5596061171,140,14.4,5596061173,141,4.7,5596061169,56,Back,5596061177,213,4.44,5596061175,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947117,36,61,1,4,58,5h878vnmkbuy2ummddprusxgq,0,14.9,3.1,2025-03-22T21:12:03.578Z,2025-03-22T21:21:32Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5596061181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947123,37,5,1,4,59,5h878vnmkbuy2ummddprusxgq,0,20.6,-1.2,2025-03-22T21:12:04.541Z,2025-03-22T22:52:04Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5596061209,347,,5596061283,233,51,5596061207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947129,51,5,1,4,59,bk3zg8yaj5uoqhxzwons3bo8a,1,79.4,101.2,2025-03-22T21:12:04.541Z,2025-03-22T21:12:09Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596061235,56,Left,5596061237,347,,5596061239,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947251,52,1,1,5,12,bk3zg8yaj5uoqhxzwons3bo8a,1,72.8,100.0,2025-03-22T21:12:17.335Z,2025-03-22T21:12:21Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5596061891,141,86.9,5596061893,212,11.3,5596061895,213,4.22,5596061887,56,Left,5596061885,107,,5596061889,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947293,53,1,1,5,16,bk3zg8yaj5uoqhxzwons3bo8a,1,60.6,84.5,2025-03-22T21:12:21.636Z,2025-03-22T21:12:27Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596062135,140,44.0,5596062137,141,79.6,5596062133,56,Back,5596062139,212,17.7,5596062141,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947327,54,1,1,5,22,bk3zg8yaj5uoqhxzwons3bo8a,1,51.5,74.5,2025-03-22T21:12:27.692Z,2025-03-22T21:12:34Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596062331,141,94.7,5596062333,212,24.7,5596062329,140,71.0,5596062335,213,0.59,5596062327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947347,55,1,1,5,29,bk3zg8yaj5uoqhxzwons3bo8a,1,67.6,77.5,2025-03-22T21:12:34.380Z,2025-03-22T21:12:37Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5596062459,141,50.7,5596062463,213,4.17,5596062461,212,21.3,5596062457,140,57.1,5596062455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947359,56,1,1,5,32,bk3zg8yaj5uoqhxzwons3bo8a,1,56.7,46.6,2025-03-22T21:12:37.156Z,2025-03-22T21:12:39Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596062493,141,19.7,5596062491,140,62.6,5596062489,56,Right,5596062495,212,19.3,5596062497,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947363,57,1,1,5,34,bk3zg8yaj5uoqhxzwons3bo8a,1,65.0,20.1,2025-03-22T21:12:38.964Z,2025-03-22T21:12:40Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596062517,56,Right,5596062525,213,5.42,5596062523,212,13.9,5596062521,141,4.6,5596062519,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947379,58,1,1,5,35,bk3zg8yaj5uoqhxzwons3bo8a,1,73.6,4.6,2025-03-22T21:12:40.412Z,2025-03-22T21:12:42Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5596062617,141,9.8,5596062615,140,91.2,5596062621,213,0.19,5596062613,56,Right,5596062619,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947389,59,1,1,5,37,bk3zg8yaj5uoqhxzwons3bo8a,0,91.2,9.8,2025-03-22T21:12:42.180Z,2025-03-22T21:12:43Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596062689,213,1.83,5596062683,140,88.2,5596062681,56,Center,5596062685,141,27.6,5596062687,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947449,40,1,1,5,42,5h878vnmkbuy2ummddprusxgq,1,9.8,89.1,2025-03-22T21:12:47.856Z,2025-03-22T21:12:51Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5596063003,141,82.7,5596063001,140,34.9,5596062997,155,,5596063007,213,6.12,5596063005,212,26.7,5596062999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947451,41,61,1,5,45,5h878vnmkbuy2ummddprusxgq,0,34.9,82.7,2025-03-22T21:12:49.995Z,2025-03-22T21:21:41Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5596063013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947453,60,1,1,5,45,bk3zg8yaj5uoqhxzwons3bo8a,1,74.4,16.2,2025-03-22T21:12:50.332Z,2025-03-22T21:12:52Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5596063019,140,63.3,5596063017,56,Center,5596063015,3,,5596063025,213,2.63,5596063021,141,25.9,5596063023,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947465,62,1,1,5,47,bk3zg8yaj5uoqhxzwons3bo8a,1,62.9,27.7,2025-03-22T21:12:52.814Z,2025-03-22T21:12:55Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596063091,213,0.53,5596063089,212,8.4,5596063083,56,Center,5596063087,141,33.9,5596063085,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947467,63,50,1,5,49,bk3zg8yaj5uoqhxzwons3bo8a,1,69.4,30.5,2025-03-22T21:12:54.660Z,2025-03-22T22:32:22Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596063161,233,42,5596063095,56,Center,5596063097,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947473,42,7,1,5,49,5h878vnmkbuy2ummddprusxgq,1,30.6,69.5,2025-03-22T21:12:54.661Z,2025-03-25T11:26:06Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5599837849,178,,5599837847,384,,5596063145,233,63,5596063115,285,,5596063113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947483,43,1,1,5,50,5h878vnmkbuy2ummddprusxgq,1,28.0,80.2,2025-03-22T21:12:55.796Z,2025-03-22T21:12:57Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5596063169,56,Back,5596063171,140,35.8,5596063173,141,73.9,5596063177,213,5.80,5596063175,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790966479,419,83,1,5,52,bk3zg8yaj5uoqhxzwons3bo8a,0,56.7,46.9,2025-03-22T21:12:56.933Z,2025-03-22T22:02:31Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596168265,399,cqmvrx028gh19yh8qh7w01y0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947507,45,1,1,5,55,5h878vnmkbuy2ummddprusxgq,0,60.6,59.7,2025-03-22T21:13:00.618Z,2025-03-22T21:13:01Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5596063331,213,0.08,5596063329,212,7.2,5596063323,56,Center,5596063325,140,67.4,5596063327,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947519,64,8,1,5,58,bk3zg8yaj5uoqhxzwons3bo8a,1,34.6,43.4,2025-03-22T21:13:03.708Z,2025-03-25T11:26:49Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596063415,56,Back,5599838489,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947525,46,3,1,5,59,5h878vnmkbuy2ummddprusxgq,0,65.0,64.3,2025-03-22T21:13:04.562Z,2025-03-25T11:26:53Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5599838561,465,,5596063431,56,Center,5596063481,233,65,5596063433,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947533,65,7,1,5,59,bk3zg8yaj5uoqhxzwons3bo8a,1,35.0,35.7,2025-03-22T21:13:04.563Z,2025-03-25T11:26:58Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596063461,285,,5599838679,384,,5596063459,56,Back,5596063477,233,46,5599838681,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947585,67,1,1,6,2,bk3zg8yaj5uoqhxzwons3bo8a,1,35.9,55.5,2025-03-22T21:13:07.348Z,2025-03-22T21:28:32Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,1.0,,5596063679,56,Back,5596063681,140,45.9,5596063683,141,68.2,5596063685,212,13.6,5596063687,213,0.69,5596102887,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947603,47,45,1,6,9,5h878vnmkbuy2ummddprusxgq,0,26.1,21.7,2025-03-22T21:13:14.659Z,2025-03-22T22:32:34Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596063797,233,68,5596063763,56,Back,5596063765,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947597,68,3,1,6,9,bk3zg8yaj5uoqhxzwons3bo8a,1,73.9,78.3,2025-03-22T21:13:14.659Z,2025-03-25T11:27:29Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596063735,286,,5596063733,56,Center,5596063767,233,47,5599839439,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947625,69,43,1,6,10,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-22T21:13:15.539Z,2025-03-22T21:28:19Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596064331,233,48,5596063873,286,0,5596102321,144,3,5596063871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947617,48,43,1,6,10,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-22T21:13:15.540Z,2025-03-22T22:04:20Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596170029,144,83,5596102455,399,ew8oodr9hiuqve7xlz24xznfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947629,70,13,1,6,12,bk3zg8yaj5uoqhxzwons3bo8a,1,79.4,62.4,2025-03-22T21:13:17.884Z,2025-03-25T11:28:06Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596064027,20,,5596064197,230,99.3,5596063883,56,Center,5596063881,18,,5596064189,102,39.5,5596063879,22,,5596064199,231,50.7,5596064191,103,62.5,5596064193,215,5596064187,81,5596102933,55,67,5596102931,29,,,,,,,,,,,,,,,,,,,,
2790947933,49,5,1,6,15,5h878vnmkbuy2ummddprusxgq,1,-1.3,56.6,2025-03-22T21:13:20.132Z,2025-03-22T22:52:04Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596065547,346,,5596065545,56,Back,5596065571,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947655,71,5,1,6,15,bk3zg8yaj5uoqhxzwons3bo8a,0,101.3,43.4,2025-03-22T21:13:20.132Z,2025-03-22T22:52:04Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596064017,346,,5596064015,56,Center,5596065613,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948103,50,1,1,7,15,5h878vnmkbuy2ummddprusxgq,1,2.7,42.1,2025-03-22T21:14:20.673Z,2025-03-22T21:14:24Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5596066511,213,5.09,5596066515,237,,5596066509,212,22.8,5596066503,56,Back,5596066501,124,,5596066507,141,11.0,5596066505,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948135,51,1,1,7,19,5h878vnmkbuy2ummddprusxgq,1,15.8,6.8,2025-03-22T21:14:24.058Z,2025-03-22T21:14:27Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596066669,140,32.7,5596066671,141,12.3,5596066673,212,18.1,5596066675,213,0.21,5596066667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948137,52,2,1,7,21,5h878vnmkbuy2ummddprusxgq,1,40.9,11.9,2025-03-22T21:14:26.585Z,2025-03-25T11:29:30Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5596066869,7,cqmvrx028gh19yh8qh7w01y0a,5596066871,56,Right,5596066701,141,18.4,5596066699,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948149,72,55,1,7,21,bk3zg8yaj5uoqhxzwons3bo8a,1,39.4,72.3,2025-03-22T21:14:26.586Z,2025-03-25T12:21:13Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596066841,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948273,73,1,1,7,29,bk3zg8yaj5uoqhxzwons3bo8a,1,38.1,83.9,2025-03-22T21:14:34.522Z,2025-03-22T21:14:46Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596067353,141,59.0,5596067351,140,35.2,5596067355,212,17.2,5596067357,213,4.53,5596067347,241,,5596067345,5,,5596067349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948303,74,1,1,7,41,bk3zg8yaj5uoqhxzwons3bo8a,1,53.5,43.6,2025-03-22T21:14:46.690Z,2025-03-22T21:14:52Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596067547,212,10.5,5596067545,141,56.6,5596067543,140,48.1,5596067541,56,Back,5596067549,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948347,75,1,1,7,47,bk3zg8yaj5uoqhxzwons3bo8a,1,53.7,57.6,2025-03-22T21:14:52.193Z,2025-03-22T21:14:58Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596067799,140,53.7,5596067797,56,Center,5596067807,213,4.71,5596067803,212,7.1,5596067801,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948373,76,1,1,7,52,bk3zg8yaj5uoqhxzwons3bo8a,1,61.1,31.6,2025-03-22T21:14:57.898Z,2025-03-22T21:15:04Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596067977,213,0.84,5596067975,212,57.7,5596067969,56,Left,5596067973,141,94.7,5596067971,140,97.9,5596067979,1,,5596067967,196,,5596067965,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948375,77,3,1,7,58,bk3zg8yaj5uoqhxzwons3bo8a,0,98.5,93.8,2025-03-22T21:15:03.922Z,2025-03-25T11:30:02Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5596068331,233,53,5596068297,286,,5596067983,56,Left,5599841693,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948421,53,7,1,7,58,5h878vnmkbuy2ummddprusxgq,1,1.5,6.2,2025-03-22T21:15:03.923Z,2025-03-25T11:30:06Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5599841719,178,,5596068195,167,,5596068197,56,Back,5599841717,385,,5596068313,233,77,5596068199,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948379,78,43,1,7,59,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-22T21:15:04.643Z,2025-03-22T21:15:08Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5596068113,144,5,5596067991,346,0,5596067989,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
