id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/14/value
2809883077,35,4,1,4,7,b1rpb2ox52uxcmjrsnqd95pk5,1,55.4,7.8,2025-05-03T23:10:40.558Z,2025-05-04T00:05:07Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5700282419,13,,5700282421,56,Right,5700282431,286,,5700282451,233,28,5700282427,265,,5700282423,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883073,28,4,1,4,7,8cpjplodpphtkbt0hq8sr8mqs,0,44.6,92.2,2025-05-03T23:10:40.559Z,2025-05-04T00:05:08Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5700282433,13,,5700282441,285,,5700282435,56,Back,5700282437,152,,5700282439,265,,5700282471,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883161,36,1,1,4,17,b1rpb2ox52uxcmjrsnqd95pk5,1,58.6,9.5,2025-05-03T23:10:49.978Z,2025-05-04T00:04:15Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5700282897,213,3.11,5700282885,5,,5700282895,212,21.9,5700282891,140,37.8,5700282887,152,,5700282893,141,10.6,5700282889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883217,37,1,1,4,20,b1rpb2ox52uxcmjrsnqd95pk5,1,34.9,12.6,2025-05-03T23:10:53.042Z,2025-05-03T23:10:58Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700283189,140,23.0,5700283193,212,17.2,5700283191,141,30.0,5700283187,56,Back,5700283195,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883223,38,1,1,4,25,b1rpb2ox52uxcmjrsnqd95pk5,0,25.6,28.5,2025-05-03T23:10:58.578Z,2025-05-03T23:11:00Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700283247,141,33.0,5700283249,212,39.9,5700283243,56,Center,5700283251,213,0.08,5700283241,155,,5700283253,1,,5700283245,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883229,29,1,1,4,28,8cpjplodpphtkbt0hq8sr8mqs,0,35.7,81.4,2025-05-03T23:11:01.447Z,2025-05-03T23:21:37Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5700283289,1,,5700283287,213,0.02,5700283279,56,Back,5700283285,212,14.3,5700283281,140,49.3,5700283277,157,,5700283283,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883241,39,44,1,4,29,b1rpb2ox52uxcmjrsnqd95pk5,1,51.8,22.0,2025-05-03T23:11:02.575Z,2025-05-03T23:11:06Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700283351,56,Center,5700283357,233,30,5700283353,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883233,30,44,1,4,29,8cpjplodpphtkbt0hq8sr8mqs,0,48.2,78.0,2025-05-03T23:11:02.576Z,2025-05-03T23:11:08Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5700283319,285,,5700283317,56,Back,5700283377,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883277,40,1,1,4,30,b1rpb2ox52uxcmjrsnqd95pk5,1,53.3,27.9,2025-05-03T23:11:03.170Z,2025-05-03T23:11:07Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700283547,141,37.7,5700283549,212,12.4,5700283551,213,0.57,5700283543,56,Center,5700283541,3,,5700283545,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883283,41,3,1,4,32,b1rpb2ox52uxcmjrsnqd95pk5,0,60.0,29.6,2025-05-03T23:11:05.506Z,2025-05-04T00:07:29Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5700283611,286,,5700283609,56,Center,5700283645,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883267,31,7,1,4,32,8cpjplodpphtkbt0hq8sr8mqs,1,40.0,70.4,2025-05-03T23:11:05.507Z,2025-05-04T00:07:28Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5700283499,285,,5700283497,56,Back,5700283637,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883281,32,1,1,4,33,8cpjplodpphtkbt0hq8sr8mqs,1,38.8,78.2,2025-05-03T23:11:06.039Z,2025-05-03T23:11:07Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5700283601,212,6.0,5700283591,56,Back,5700283595,140,33.2,5700283603,213,2.94,5700283599,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883295,33,1,1,4,34,8cpjplodpphtkbt0hq8sr8mqs,1,33.6,81.4,2025-05-03T23:11:07.656Z,2025-05-03T23:11:09Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5700283675,56,Left,5700283673,157,,5700283681,212,23.7,5700283685,1,,5700283679,141,80.6,5700283683,213,6.26,5700283677,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883301,34,61,1,4,36,8cpjplodpphtkbt0hq8sr8mqs,0,56.2,80.6,2025-05-03T23:11:09.081Z,2025-05-03T23:11:10Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5700283717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883317,43,61,1,4,39,b1rpb2ox52uxcmjrsnqd95pk5,0,58.1,33.7,2025-05-03T23:11:12.002Z,2025-05-03T23:11:12Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700283781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883341,35,1,1,4,41,8cpjplodpphtkbt0hq8sr8mqs,0,39.3,63.9,2025-05-03T23:11:14.135Z,2025-05-03T23:11:14Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5700283931,213,1.57,5700283929,212,0.1,5700283925,140,39.3,5700283927,141,64.0,5700283923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883351,37,1,1,4,42,8cpjplodpphtkbt0hq8sr8mqs,1,44.2,75.2,2025-05-03T23:11:15.368Z,2025-05-04T00:01:16Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5700416963,212,10.5,5700416957,56,Back,5700416959,140,35.3,5700416965,213,3.61,5700416961,141,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883355,38,1,1,4,42,8cpjplodpphtkbt0hq8sr8mqs,1,33.3,65.8,2025-05-03T23:11:15.554Z,2025-05-04T00:01:24Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700417465,212,33.3,5700417461,140,64.7,5700417463,141,58.7,5700417469,1,,5700417459,56,Center,5700417467,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883419,40,1,1,4,45,8cpjplodpphtkbt0hq8sr8mqs,1,61.4,39.2,2025-05-03T23:11:17.872Z,2025-05-03T23:11:23Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5700284267,213,5.08,5700284259,56,Right,5700284263,141,10.1,5700284261,140,68.7,5700284265,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883431,41,1,1,4,50,8cpjplodpphtkbt0hq8sr8mqs,1,88.3,11.6,2025-05-03T23:11:23.592Z,2025-05-03T23:11:24Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5700284301,56,Right,5700284305,141,11.4,5700284309,213,3.16,5700284307,212,6.8,5700284303,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883459,42,1,1,4,51,8cpjplodpphtkbt0hq8sr8mqs,1,81.0,11.1,2025-05-03T23:11:24.616Z,2025-05-03T23:11:26Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5700284447,140,70.9,5700284451,212,11.7,5700284453,213,2.71,5700284445,56,Right,5700284449,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883473,43,1,1,4,54,8cpjplodpphtkbt0hq8sr8mqs,1,70.9,18.2,2025-05-03T23:11:26.783Z,2025-05-03T23:11:28Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700284549,141,23.0,5700284545,56,Center,5700284553,213,0.15,5700284547,140,91.3,5700284551,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883475,44,61,1,4,56,8cpjplodpphtkbt0hq8sr8mqs,0,91.3,23.0,2025-05-03T23:11:28.705Z,2025-05-04T00:01:38Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5700284557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883497,44,8,1,4,58,b1rpb2ox52uxcmjrsnqd95pk5,1,19.9,72.7,2025-05-03T23:11:30.731Z,2025-05-03T23:11:30Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700284663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883545,46,1,1,5,0,b1rpb2ox52uxcmjrsnqd95pk5,1,11.9,85.7,2025-05-03T23:11:33.322Z,2025-05-03T23:11:34Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5700284915,212,9.0,5700284911,140,8.6,5700284913,141,73.5,5700284909,56,Back,5700284917,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883555,47,1,1,5,1,b1rpb2ox52uxcmjrsnqd95pk5,1,8.6,73.5,2025-05-03T23:11:34.122Z,2025-05-03T23:11:35Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700284989,213,1.24,5700284987,212,10.0,5700284981,56,Back,5700284985,141,87.4,5700284983,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883597,48,1,1,5,2,b1rpb2ox52uxcmjrsnqd95pk5,0,14.1,91.7,2025-05-03T23:11:35.578Z,2025-05-03T23:11:39Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5700285203,212,26.8,5700285207,1,,5700285199,140,34.1,5700285195,157,,5700285205,213,5.61,5700285201,141,67.2,5700285197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883581,45,44,1,5,4,8cpjplodpphtkbt0hq8sr8mqs,1,65.4,31.8,2025-05-03T23:11:37.312Z,2025-05-04T00:05:18Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700285101,56,Center,5700285243,233,49,5700285103,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883599,49,44,1,5,4,b1rpb2ox52uxcmjrsnqd95pk5,0,34.6,68.2,2025-05-03T23:11:37.313Z,2025-05-04T00:06:21Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5700285217,285,,5700285253,233,45,5700285215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883595,46,1,1,5,4,8cpjplodpphtkbt0hq8sr8mqs,1,64.3,30.0,2025-05-03T23:11:37.575Z,2025-05-03T23:11:38Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700285187,141,43.1,5700285191,213,1.16,5700285189,212,9.7,5700285183,56,Center,5700285185,140,68.0,5700285181,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883621,47,1,1,5,6,8cpjplodpphtkbt0hq8sr8mqs,1,68.0,43.1,2025-05-03T23:11:38.792Z,2025-05-03T23:11:42Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5700285323,141,68.4,5700285325,212,17.8,5700285321,140,63.8,5700285327,213,1.82,5700285319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883665,49,1,1,5,11,8cpjplodpphtkbt0hq8sr8mqs,1,66.3,89.1,2025-05-03T23:11:44.353Z,2025-05-03T23:11:49Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5700285585,212,5.4,5700285579,56,Left,5700285581,140,71.3,5700285583,141,90.8,5700285587,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883683,50,1,1,5,17,8cpjplodpphtkbt0hq8sr8mqs,1,70.6,91.4,2025-05-03T23:11:49.712Z,2025-05-03T23:11:51Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5700285667,212,10.3,5700285669,213,3.40,5700285663,140,61.1,5700285661,56,Left,5700285665,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883695,51,1,1,5,18,8cpjplodpphtkbt0hq8sr8mqs,1,61.1,87.5,2025-05-03T23:11:51.576Z,2025-05-03T23:11:52Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5700285709,140,64.7,5700285707,56,Center,5700285713,212,11.3,5700285711,141,71.8,5700285715,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883713,52,1,1,5,20,8cpjplodpphtkbt0hq8sr8mqs,1,64.7,71.8,2025-05-03T23:11:52.784Z,2025-05-03T23:11:55Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700285787,213,2.23,5700285781,140,58.7,5700285779,56,Left,5700285785,212,10.3,5700285783,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883727,53,1,1,5,22,8cpjplodpphtkbt0hq8sr8mqs,0,58.4,83.8,2025-05-03T23:11:55.040Z,2025-05-03T23:11:56Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5700285867,141,82.4,5700285871,213,6.25,5700285869,212,29.1,5700285863,56,Left,5700285865,140,86.1,5700285861,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883743,50,12,1,5,25,b1rpb2ox52uxcmjrsnqd95pk5,1,6.8,25.9,2025-05-03T23:11:58.651Z,2025-05-03T23:12:01Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700285949,140,17.8,5700285953,212,17.7,5700285947,56,Back,5700285951,141,6.1,5700285975,15,,5700285955,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883803,52,1,1,5,29,b1rpb2ox52uxcmjrsnqd95pk5,1,13.8,5.9,2025-05-03T23:12:02.234Z,2025-05-03T23:12:04Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5700286209,56,Back,5700286217,213,2.19,5700286215,212,15.5,5700286211,140,5.2,5700286213,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883845,53,1,1,5,32,b1rpb2ox52uxcmjrsnqd95pk5,1,6.1,23.3,2025-05-03T23:12:04.674Z,2025-05-03T23:12:09Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700286457,1,,5700286449,140,24.4,5700286447,56,Back,5700286453,212,22.4,5700286445,157,,5700286455,213,5.75,5700286451,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883863,54,1,1,5,36,b1rpb2ox52uxcmjrsnqd95pk5,0,28.5,10.0,2025-05-03T23:12:09.035Z,2025-05-03T23:12:11Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5700286551,56,Center,5700286561,213,0.18,5700286555,141,23.3,5700286559,212,49.6,5700286553,140,74.9,5700286563,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883893,54,12,1,5,40,8cpjplodpphtkbt0hq8sr8mqs,1,25.0,74.5,2025-05-03T23:12:13.072Z,2025-05-03T23:12:14Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5700286691,213,1.25,5700286687,141,100.0,5700286683,56,Back,5700286689,212,19.2,5700286685,140,30.8,5700286723,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884055,55,5,1,5,41,b1rpb2ox52uxcmjrsnqd95pk5,1,70.2,-1.4,2025-05-03T23:12:13.882Z,2025-05-04T00:05:32Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5700287611,233,55,5700287587,56,Right,5700287589,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809883901,55,5,1,5,41,8cpjplodpphtkbt0hq8sr8mqs,0,29.8,101.4,2025-05-03T23:12:13.882Z,2025-05-04T00:05:32Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5700286715,56,Back,5700287631,233,55,5700286717,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884067,56,1,1,6,0,b1rpb2ox52uxcmjrsnqd95pk5,1,61.5,0.0,2025-05-03T23:12:33.098Z,2025-05-03T23:12:36Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5700287691,56,Back,5700287695,141,8.0,5700287689,107,,5700287693,140,42.1,5700287699,213,2.86,5700287697,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884087,57,1,1,6,3,b1rpb2ox52uxcmjrsnqd95pk5,1,39.8,11.0,2025-05-03T23:12:36.290Z,2025-05-03T23:12:38Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700287811,212,24.7,5700287805,56,Right,5700287813,213,0.24,5700287807,140,62.6,5700287809,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884107,58,1,1,6,5,b1rpb2ox52uxcmjrsnqd95pk5,1,61.4,18.6,2025-05-03T23:12:38.554Z,2025-05-03T23:12:39Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5700287895,213,4.69,5700287887,56,Right,5700287891,141,6.7,5700287893,212,8.1,5700287889,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884111,59,1,1,6,6,b1rpb2ox52uxcmjrsnqd95pk5,0,61.0,6.7,2025-05-03T23:12:39.650Z,2025-05-03T23:12:40Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5700287913,212,5.5,5700287909,140,58.4,5700287907,56,Right,5700287915,213,2.09,5700287911,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884131,57,1,1,6,8,8cpjplodpphtkbt0hq8sr8mqs,1,38.5,83.8,2025-05-03T23:12:41.400Z,2025-05-03T23:12:42Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5700288017,141,80.3,5700288013,56,Back,5700288019,212,5.3,5700288015,140,34.0,5700288021,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884155,58,1,1,6,9,8cpjplodpphtkbt0hq8sr8mqs,1,34.0,80.3,2025-05-03T23:12:42.401Z,2025-05-03T23:12:45Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5700288125,213,4.71,5700288119,140,34.0,5700288121,141,67.5,5700288123,212,8.7,5700288117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884161,59,1,1,6,12,8cpjplodpphtkbt0hq8sr8mqs,0,37.4,68.1,2025-05-03T23:12:45.353Z,2025-05-03T23:12:46Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700288181,212,32.8,5700288179,141,48.8,5700288185,1,,5700288183,213,5.87,5700288177,140,66.0,5700288175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884181,60,1,1,6,15,b1rpb2ox52uxcmjrsnqd95pk5,1,30.6,55.2,2025-05-03T23:12:48.370Z,2025-05-03T23:12:50Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700288269,212,6.0,5700288271,213,4.57,5700288265,140,29.8,5700288263,56,Back,5700288267,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884225,62,1,1,6,17,b1rpb2ox52uxcmjrsnqd95pk5,1,29.1,45.7,2025-05-03T23:12:50.378Z,2025-05-03T23:12:55Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700288493,56,Back,5700288497,141,28.0,5700288499,212,12.1,5700288501,213,4.63,5700288495,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884247,63,1,1,6,22,b1rpb2ox52uxcmjrsnqd95pk5,1,28.8,28.3,2025-05-03T23:12:55.474Z,2025-05-03T23:12:57Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700288605,140,44.3,5700288609,212,16.3,5700288611,213,6.25,5700288607,141,27.4,5700288603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884309,64,1,1,6,24,b1rpb2ox52uxcmjrsnqd95pk5,1,44.3,27.4,2025-05-03T23:12:57.322Z,2025-05-03T23:13:02Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5700288949,56,Back,5700288957,213,3.13,5700288951,140,27.1,5700288955,212,18.1,5700288953,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884321,65,1,1,6,30,b1rpb2ox52uxcmjrsnqd95pk5,1,27.1,27.6,2025-05-03T23:13:02.731Z,2025-05-03T23:13:04Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700289021,213,1.78,5700289019,212,13.0,5700289015,140,24.5,5700289013,56,Back,5700289017,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884353,66,1,1,6,31,b1rpb2ox52uxcmjrsnqd95pk5,1,24.5,47.2,2025-05-03T23:13:04.346Z,2025-05-03T23:13:10Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700289219,213,1.85,5700289215,141,64.2,5700289211,56,Back,5700289213,140,21.3,5700289217,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884373,67,1,1,6,37,b1rpb2ox52uxcmjrsnqd95pk5,1,21.1,64.8,2025-05-03T23:13:10.075Z,2025-05-03T23:13:14Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5700289321,140,17.4,5700289325,212,20.0,5700289323,141,36.0,5700289319,56,Back,5700289329,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884381,68,1,1,6,41,b1rpb2ox52uxcmjrsnqd95pk5,1,17.4,32.8,2025-05-03T23:13:14.346Z,2025-05-03T23:13:16Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700289373,141,11.1,5700289375,212,15.4,5700289371,140,21.6,5700289369,56,Back,5700289377,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884405,69,1,1,6,44,b1rpb2ox52uxcmjrsnqd95pk5,0,22.2,7.7,2025-05-03T23:13:16.738Z,2025-05-03T23:13:19Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700289493,212,19.4,5700289489,140,39.8,5700289495,213,5.98,5700289491,141,0.0,5700289487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884559,60,5,1,6,46,8cpjplodpphtkbt0hq8sr8mqs,1,57.8,101.0,2025-05-03T23:13:18.905Z,2025-05-04T00:05:33Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700290309,56,Left,5700290313,233,70,5700290311,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884407,70,5,1,6,46,b1rpb2ox52uxcmjrsnqd95pk5,0,42.2,-1.0,2025-05-03T23:13:18.905Z,2025-05-04T00:05:33Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700290317,233,60,5700289515,347,,5700289513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884577,61,1,1,7,5,8cpjplodpphtkbt0hq8sr8mqs,1,52.8,100.0,2025-05-03T23:13:38.346Z,2025-05-03T23:13:42Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5700290429,1,,5700290419,56,Left,5700290427,213,5.88,5700290417,107,,5700290425,212,25.1,5700290421,140,74.8,5700290423,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884581,62,44,1,7,9,8cpjplodpphtkbt0hq8sr8mqs,1,79.6,84.7,2025-05-03T23:13:42.122Z,2025-05-04T00:05:19Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5700290449,56,Left,5700290451,286,,5700290515,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884585,71,44,1,7,9,b1rpb2ox52uxcmjrsnqd95pk5,0,20.4,15.3,2025-05-03T23:13:42.123Z,2025-05-04T00:05:19Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700290473,285,,5700290535,233,62,5700290471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884587,63,1,1,7,10,8cpjplodpphtkbt0hq8sr8mqs,0,74.8,87.2,2025-05-03T23:13:42.955Z,2025-05-04T00:02:52Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5700290483,212,18.1,5700290477,56,Center,5700290479,140,89.7,5700290485,213,5.76,5700290481,141,73.9,5700421897,168,,5700290475,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884693,73,1,1,7,18,b1rpb2ox52uxcmjrsnqd95pk5,1,7.7,42.8,2025-05-03T23:13:51.378Z,2025-05-03T23:13:56Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5700291095,56,Back,5700291099,141,67.6,5700291103,213,1.45,5700291101,212,17.0,5700291097,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884713,74,1,1,7,23,b1rpb2ox52uxcmjrsnqd95pk5,1,24.0,69.1,2025-05-03T23:13:56.618Z,2025-05-03T23:13:59Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700291221,213,1.15,5700291215,140,31.0,5700291219,212,18.0,5700291213,56,Back,5700291217,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809884749,75,1,1,7,26,b1rpb2ox52uxcmjrsnqd95pk5,1,31.7,92.7,2025-05-03T23:13:59.250Z,2025-05-03T23:14:03Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5700291433,213,4.83,5700291431,212,11.0,5700291425,56,Back,5700291427,140,32.9,5700291429,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
