id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value
2822736599,28,1,1,3,6,b5l2e3csycjb8twvq9ek0j5gq,1,36.8,50.0,2025-06-15T01:50:14.967Z,2025-06-15T01:50:15Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5771650895,140,33.4,5771650897,141,81.7,5771650893,56,Back,5771650899,212,21.8,5771650901,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736619,29,1,1,3,7,b5l2e3csycjb8twvq9ek0j5gq,1,33.4,81.7,2025-06-15T01:50:15.831Z,2025-06-15T01:50:17Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5771651011,141,66.9,5771651015,213,3.80,5771651013,212,16.5,5771651007,56,Back,5771651009,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736651,30,1,1,3,8,b5l2e3csycjb8twvq9ek0j5gq,1,20.9,66.9,2025-06-15T01:50:16.991Z,2025-06-15T01:50:18Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771651173,213,4.00,5771651171,212,18.0,5771651169,141,46.9,5771651167,140,9.7,5771651165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736695,31,1,1,3,9,b5l2e3csycjb8twvq9ek0j5gq,1,9.7,46.9,2025-06-15T01:50:18.592Z,2025-06-15T01:50:23Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5771651379,56,Right,5771651377,157,,5771651389,1,,5771651385,212,58.6,5771651381,140,61.1,5771651387,213,5.88,5771651383,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736701,32,44,1,3,13,b5l2e3csycjb8twvq9ek0j5gq,1,57.2,18.2,2025-06-15T01:50:21.836Z,2025-06-15T04:31:50Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5771651425,56,Right,5771651427,286,,5771651465,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736683,37,44,1,3,13,ak0rmms5xl49w57i2rvid1tk9,0,42.8,81.8,2025-06-15T01:50:21.837Z,2025-06-15T01:51:18Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5771651321,285,,5771651475,233,32,5771651319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736719,33,1,1,3,14,b5l2e3csycjb8twvq9ek0j5gq,0,60.0,12.3,2025-06-15T01:50:22.744Z,2025-06-15T04:31:53Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5771651539,212,26.4,5771651541,213,0.44,5771651533,56,Center,5771651537,141,28.8,5771651535,140,82.8,5771651531,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736797,39,1,1,3,17,ak0rmms5xl49w57i2rvid1tk9,1,20.3,61.4,2025-06-15T01:50:26.134Z,2025-06-15T01:50:30Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5771651959,213,0.53,5771651953,140,33.0,5771651957,212,15.5,5771651955,141,72.9,5771651951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736875,40,1,1,3,21,ak0rmms5xl49w57i2rvid1tk9,1,29.1,71.5,2025-06-15T01:50:30.037Z,2025-06-15T01:50:37Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5771652309,141,27.6,5771652305,56,Back,5771652307,140,21.3,5771652313,213,4.44,5771652311,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736895,41,1,1,3,28,ak0rmms5xl49w57i2rvid1tk9,1,21.9,21.8,2025-06-15T01:50:37.254Z,2025-06-15T01:50:39Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771652413,212,33.4,5771652417,1,,5771652411,141,46.7,5771652415,213,0.53,5771652409,140,49.3,5771652407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736903,42,1,1,3,30,ak0rmms5xl49w57i2rvid1tk9,0,49.3,46.7,2025-06-15T01:50:39.463Z,2025-06-15T01:50:40Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5771652469,212,32.3,5771652465,140,75.2,5771652467,141,21.2,5771652463,56,Center,5771652471,213,5.72,5771652473,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736999,35,1,1,3,36,b5l2e3csycjb8twvq9ek0j5gq,1,21.6,83.2,2025-06-15T01:50:44.839Z,2025-06-15T01:50:49Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771652981,213,4.10,5771652975,140,8.0,5771652977,141,53.1,5771652973,56,Back,5771652979,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737047,36,1,1,3,40,b5l2e3csycjb8twvq9ek0j5gq,1,12.7,42.5,2025-06-15T01:50:49.528Z,2025-06-15T01:50:54Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5771653251,141,26.4,5771653257,213,5.90,5771653253,212,29.1,5771653249,140,38.4,5771653247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737089,37,1,1,3,45,b5l2e3csycjb8twvq9ek0j5gq,1,43.1,26.8,2025-06-15T01:50:54.102Z,2025-06-15T01:50:57Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5771653509,140,36.7,5771653507,56,Back,5771653513,212,7.2,5771653515,213,2.77,5771653511,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737061,43,83,1,3,46,ak0rmms5xl49w57i2rvid1tk9,0,59.8,68.2,2025-06-15T01:50:54.949Z,2025-06-15T01:51:00Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5771653729,399,e0879u9ckqe6xv1h2j8bqto9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737103,38,1,1,3,48,b5l2e3csycjb8twvq9ek0j5gq,1,40.1,29.5,2025-06-15T01:50:57.455Z,2025-06-15T01:50:58Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5771653587,56,Back,5771653589,140,46.9,5771653595,213,1.12,5771653591,141,51.0,5771653593,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737113,39,3,1,3,49,b5l2e3csycjb8twvq9ek0j5gq,1,46.6,52.4,2025-06-15T01:50:58.511Z,2025-06-15T01:51:01Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5771653615,56,Back,5771653625,233,44,5771653617,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737111,44,45,1,3,49,ak0rmms5xl49w57i2rvid1tk9,0,53.4,47.6,2025-06-15T01:50:58.511Z,2025-06-15T01:51:02Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771653611,56,Center,5771653637,233,39,5771653613,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737169,40,1,1,3,50,b5l2e3csycjb8twvq9ek0j5gq,1,47.5,52.7,2025-06-15T01:50:59.023Z,2025-06-15T01:51:03Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5771653903,212,20.2,5771653901,141,79.3,5771653905,213,2.03,5771653897,56,Back,5771653899,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737269,41,2,1,3,54,b5l2e3csycjb8twvq9ek0j5gq,1,43.5,83.6,2025-06-15T01:51:03.321Z,2025-06-15T04:32:55Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771654451,141,89.1,5771654449,140,91.8,5771654445,1,,5771654443,7,cclpvd1z3yyruciida1q3x4o9,5771654447,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737495,46,1,1,4,20,ak0rmms5xl49w57i2rvid1tk9,1,20.8,20.4,2025-06-15T01:51:29.616Z,2025-06-15T01:51:33Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771655529,56,Back,5771655525,5,,5771655527,241,,5771655537,213,2.14,5771655533,141,47.2,5771655535,212,21.6,5771655531,140,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737509,47,1,1,4,24,ak0rmms5xl49w57i2rvid1tk9,1,9.7,49.4,2025-06-15T01:51:33.046Z,2025-06-15T01:51:35Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5771655605,56,Back,5771655607,140,17.3,5771655609,141,73.6,5771655613,213,1.12,5771655611,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737559,48,1,1,4,26,ak0rmms5xl49w57i2rvid1tk9,1,17.9,73.8,2025-06-15T01:51:35.038Z,2025-06-15T01:51:40Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5771655899,212,19.9,5771655901,213,0.79,5771655895,140,31.2,5771655893,56,Back,5771655897,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737585,49,1,1,4,32,ak0rmms5xl49w57i2rvid1tk9,0,30.2,92.6,2025-06-15T01:51:40.807Z,2025-06-15T01:51:42Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5771656067,141,56.1,5771656063,56,Center,5771656065,140,65.1,5771656061,157,,5771656069,212,44.3,5771656073,1,,5771656071,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737599,42,1,1,4,35,b5l2e3csycjb8twvq9ek0j5gq,0,40.7,17.6,2025-06-15T01:51:44.463Z,2025-06-15T01:51:45Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5771656139,213,0.00,5771656129,3,,5771656137,212,13.8,5771656133,140,53.8,5771656135,141,17.6,5771656131,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737625,50,1,1,4,37,ak0rmms5xl49w57i2rvid1tk9,1,50.2,79.0,2025-06-15T01:51:46.614Z,2025-06-15T02:41:39Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5771656287,213,5.94,5771656283,141,69.4,5771656285,212,19.6,5771656281,140,67.8,5771656279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737649,51,1,1,4,39,ak0rmms5xl49w57i2rvid1tk9,0,74.6,64.6,2025-06-15T01:51:48.655Z,2025-06-15T02:41:43Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5771656413,141,62.0,5771656417,213,3.42,5771656411,140,68.7,5771656415,212,6.4,5771656409,56,Center,5771657659,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737633,43,8,1,4,41,b5l2e3csycjb8twvq9ek0j5gq,1,45.1,21.8,2025-06-15T01:51:49.920Z,2025-06-15T05:19:52Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5771656323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737659,52,43,1,4,42,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-15T01:51:51.270Z,2025-06-15T01:52:19Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771656455,56,Center,5771657887,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737741,53,1,1,4,44,ak0rmms5xl49w57i2rvid1tk9,1,56.2,32.8,2025-06-15T01:51:53.198Z,2025-06-15T01:52:00Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771656899,213,5.72,5771656895,141,13.2,5771656891,56,Right,5771656893,140,76.2,5771656897,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737747,54,3,1,4,51,ak0rmms5xl49w57i2rvid1tk9,0,88.4,27.8,2025-06-15T01:52:00.494Z,2025-06-15T03:52:58Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,5771656917,56,Center,5771656919,286,,5771657025,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737757,44,7,1,4,51,b5l2e3csycjb8twvq9ek0j5gq,1,11.6,72.2,2025-06-15T01:52:00.495Z,2025-06-15T03:52:58Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5771656965,56,Back,5771656967,285,,5771657021,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737817,45,12,1,4,52,b5l2e3csycjb8twvq9ek0j5gq,1,13.5,76.3,2025-06-15T01:52:01.528Z,2025-06-15T01:52:07Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5771657335,140,39.2,5771657341,213,0.00,5771657333,56,Back,5771657337,141,76.3,5771657339,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737857,55,1,1,4,56,ak0rmms5xl49w57i2rvid1tk9,1,58.4,23.6,2025-06-15T01:52:04.846Z,2025-06-15T01:52:10Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771657517,212,13.0,5771657513,140,70.4,5771657509,3,,5771657515,141,18.8,5771657511,56,Right,5771657519,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737821,46,4,1,4,59,b5l2e3csycjb8twvq9ek0j5gq,1,26.6,82.2,2025-06-15T01:52:07.769Z,2025-06-15T01:52:16Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5771657435,285,,5771657431,152,,5771657429,56,Back,5771657695,294,,5771657565,233,56,5771657427,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737861,56,4,1,4,59,ak0rmms5xl49w57i2rvid1tk9,0,73.4,17.8,2025-06-15T01:52:07.770Z,2025-06-15T01:52:16Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771657545,13,,5771657547,56,Right,5771657603,233,46,5771657549,152,,5771657553,286,,5771657809,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737933,47,1,1,5,10,b5l2e3csycjb8twvq9ek0j5gq,1,25.9,76.4,2025-06-15T01:52:19.207Z,2025-06-15T01:52:22Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771658005,213,4.37,5771658001,141,50.3,5771658003,212,18.8,5771657997,56,Back,5771657993,5,,5771657995,152,,5771657999,140,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737947,48,1,1,5,14,b5l2e3csycjb8twvq9ek0j5gq,1,21.7,43.0,2025-06-15T01:52:22.872Z,2025-06-15T01:52:24Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5771658083,141,23.4,5771658087,213,4.87,5771658085,212,13.5,5771658081,140,23.7,5771658079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737991,49,1,1,5,15,b5l2e3csycjb8twvq9ek0j5gq,1,23.7,23.4,2025-06-15T01:52:24.487Z,2025-06-15T01:52:30Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771658381,213,5.31,5771658377,141,4.4,5771658373,56,Back,5771658375,140,32.0,5771658379,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738003,50,1,1,5,21,b5l2e3csycjb8twvq9ek0j5gq,1,40.0,21.2,2025-06-15T01:52:30.600Z,2025-06-15T01:52:31Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5771658463,213,1.07,5771658461,212,16.7,5771658457,140,47.7,5771658455,56,Back,5771658459,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738013,51,1,1,5,23,b5l2e3csycjb8twvq9ek0j5gq,1,48.0,42.8,2025-06-15T01:52:31.823Z,2025-06-15T01:52:32Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5771658521,56,Back,5771658545,156,,5771658525,141,44.3,5771658527,212,7.3,5771658523,140,41.1,5771658529,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738043,52,1,1,5,25,b5l2e3csycjb8twvq9ek0j5gq,1,43.6,34.2,2025-06-15T01:52:34.528Z,2025-06-15T01:52:37Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5771658729,212,15.7,5771658731,213,4.08,5771658723,56,Back,5771658727,141,15.5,5771658725,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738079,53,1,1,5,28,b5l2e3csycjb8twvq9ek0j5gq,0,36.0,15.3,2025-06-15T01:52:37.033Z,2025-06-15T01:52:40Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771658891,196,,5771658895,140,69.8,5771658889,155,,5771658897,141,100.0,5771658893,56,Left,5771658903,1,,5771658899,212,68.6,5771658901,213,1.03,,,,,,,,,,,,,,,,,,,,,,,
2822738083,54,5,1,5,31,b5l2e3csycjb8twvq9ek0j5gq,0,71.8,101.3,2025-06-15T01:52:39.932Z,2025-06-15T03:53:34Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771658919,56,Left,5771659435,233,57,5771658921,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738171,57,5,1,5,31,ak0rmms5xl49w57i2rvid1tk9,1,28.2,-1.3,2025-06-15T01:52:39.932Z,2025-06-15T03:53:34Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771659421,233,54,5771659405,56,Back,5771659407,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738195,58,1,1,5,43,ak0rmms5xl49w57i2rvid1tk9,1,25.3,0.0,2025-06-15T01:52:51.704Z,2025-06-15T01:52:54Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771659501,107,,5771659505,140,40.7,5771659507,141,26.7,5771659503,56,Back,5771659509,212,25.0,5771659513,1,,5771659511,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738209,59,61,1,5,46,ak0rmms5xl49w57i2rvid1tk9,0,40.7,26.7,2025-06-15T01:52:54.792Z,2025-06-15T01:53:00Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771659591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738293,55,5,1,5,47,b5l2e3csycjb8twvq9ek0j5gq,1,56.9,101.2,2025-06-15T01:52:56.007Z,2025-06-15T03:53:35Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771660091,233,60,5771660083,347,,5771660081,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738215,60,5,1,5,47,ak0rmms5xl49w57i2rvid1tk9,0,43.1,-1.2,2025-06-15T01:52:56.007Z,2025-06-15T03:53:35Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771660109,233,55,5771659625,347,,5771659623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738319,56,1,1,5,54,b5l2e3csycjb8twvq9ek0j5gq,1,57.1,100.0,2025-06-15T01:53:03.416Z,2025-06-15T01:53:05Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771660217,107,,5771660219,56,Back,5771660225,212,24.4,5771660221,140,48.4,5771660227,213,4.33,5771660223,141,68.1,5771660229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738349,57,1,1,5,57,b5l2e3csycjb8twvq9ek0j5gq,1,46.4,63.0,2025-06-15T01:53:05.823Z,2025-06-15T01:53:08Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5771660391,56,Back,5771660395,141,50.6,5771660397,212,11.5,5771660393,140,38.9,5771660399,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738425,58,1,1,6,0,b5l2e3csycjb8twvq9ek0j5gq,1,44.3,45.4,2025-06-15T01:53:08.808Z,2025-06-15T01:53:16Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771660891,212,26.2,5771660889,141,7.1,5771660893,213,4.84,5771660887,140,47.4,5771660885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738433,59,1,1,6,8,b5l2e3csycjb8twvq9ek0j5gq,0,63.8,10.1,2025-06-15T01:53:16.816Z,2025-06-15T01:53:18Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5771660965,141,25.3,5771660961,56,Center,5771660963,140,78.2,5771660967,212,18.3,5771660969,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738465,61,12,1,6,9,ak0rmms5xl49w57i2rvid1tk9,1,21.9,72.3,2025-06-15T01:53:18.480Z,2025-06-15T01:53:22Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5771661169,212,15.6,5771661171,213,0.46,5771661165,140,35.2,5771661167,141,82.6,5771661163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738479,62,1,1,6,13,ak0rmms5xl49w57i2rvid1tk9,1,35.2,82.6,2025-06-15T01:53:22.584Z,2025-06-15T02:08:04Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5771661235,140,34.7,5771661241,213,4.67,5771661237,141,62.9,5771661233,56,Back,5771661239,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738501,64,1,1,6,15,ak0rmms5xl49w57i2rvid1tk9,1,34.7,62.9,2025-06-15T01:53:24.096Z,2025-06-15T02:44:13Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,5771661375,140,40.6,5771661377,141,80.8,5771661373,56,Back,5771661379,212,13.7,5771661381,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738517,65,1,1,6,17,ak0rmms5xl49w57i2rvid1tk9,1,42.0,81.7,2025-06-15T01:53:26.256Z,2025-06-15T02:08:32Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5771661453,212,13.7,5771661449,140,49.5,5771661455,213,5.32,5771661451,141,65.2,5771661447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738525,66,1,1,6,19,ak0rmms5xl49w57i2rvid1tk9,1,49.5,65.2,2025-06-15T01:53:27.896Z,2025-06-15T02:44:11Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5771792735,156,,5771661511,56,Back,5771661515,141,79.6,5771661517,212,11.9,5771661513,140,43.0,5771661519,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738545,67,1,1,6,22,ak0rmms5xl49w57i2rvid1tk9,1,43.0,79.6,2025-06-15T01:53:31.152Z,2025-06-15T02:44:10Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5771661681,213,4.55,5771661679,212,16.4,5771661675,140,40.5,5771661673,56,Back,5771661677,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738571,68,1,1,6,23,ak0rmms5xl49w57i2rvid1tk9,1,40.5,55.8,2025-06-15T01:53:31.848Z,2025-06-15T02:44:08Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,5771661819,212,12.5,5771661813,56,Back,5771661817,141,73.3,5771661815,140,44.1,5771661821,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738579,69,1,1,6,26,ak0rmms5xl49w57i2rvid1tk9,0,42.2,79.6,2025-06-15T01:53:34.920Z,2025-06-15T02:44:06Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5771661879,141,64.5,5771661877,140,56.7,5771661883,213,5.69,5771661875,56,Center,5771661881,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738585,60,8,1,6,27,b5l2e3csycjb8twvq9ek0j5gq,1,52.5,24.6,2025-06-15T01:53:36.625Z,2025-06-15T01:53:36Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5771661919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738649,62,1,1,6,30,b5l2e3csycjb8twvq9ek0j5gq,1,63.2,39.8,2025-06-15T01:53:39.015Z,2025-06-15T01:53:42Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5771662287,56,Center,5771662291,141,61.4,5771662295,213,1.64,5771662289,140,62.2,5771662293,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738677,63,1,1,6,33,b5l2e3csycjb8twvq9ek0j5gq,1,65.8,59.1,2025-06-15T01:53:42.640Z,2025-06-15T01:53:45Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5771662481,212,17.3,5771662483,213,4.86,5771662473,56,Center,5771662477,140,68.2,5771662479,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738715,64,1,1,6,36,b5l2e3csycjb8twvq9ek0j5gq,1,66.3,25.0,2025-06-15T01:53:45.304Z,2025-06-15T01:53:50Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5771662681,213,5.27,5771662675,140,74.5,5771662673,56,Right,5771662677,141,4.9,5771662679,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738737,65,1,1,6,41,b5l2e3csycjb8twvq9ek0j5gq,1,75.9,7.7,2025-06-15T01:53:50.032Z,2025-06-15T01:53:51Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5771662805,141,12.3,5771662801,56,Right,5771662807,212,12.7,5771662803,140,64.2,5771662809,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738763,66,1,1,6,42,b5l2e3csycjb8twvq9ek0j5gq,1,65.2,12.8,2025-06-15T01:53:51.656Z,2025-06-15T01:53:55Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5771662959,140,57.8,5771662957,56,Center,5771662963,212,10.9,5771662961,141,24.0,5771662965,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738773,67,1,1,6,46,b5l2e3csycjb8twvq9ek0j5gq,1,57.8,25.0,2025-06-15T01:53:55.096Z,2025-06-15T01:53:56Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771663029,212,29.0,5771663027,141,67.6,5771663023,56,Center,5771663031,213,1.59,5771663025,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822738819,68,1,1,6,48,b5l2e3csycjb8twvq9ek0j5gq,1,58.2,72.6,2025-06-15T01:53:56.679Z,2025-06-15T01:54:03Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771663287,212,20.3,5771663283,140,71.9,5771663285,141,93.6,5771663281,56,Left,5771663289,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
