id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2823359069,32,1,1,3,32,7neuneh44n9rtsfsh6r0sb9no,1,76.4,92.1,2025-06-19T00:10:19.622Z,2025-06-19T00:10:21Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775165497,56,Left,5775165505,213,6.22,5775165503,212,10.3,5775165499,140,86.2,5775165501,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359073,33,3,1,3,34,7neuneh44n9rtsfsh6r0sb9no,0,84.0,88.4,2025-06-19T00:10:21.463Z,2025-06-19T00:10:26Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5775165511,56,Left,5775165559,233,28,5775165513,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359081,28,7,1,3,34,c9xffml4i7ihblp1qhus9w3fu,1,16.0,11.6,2025-06-19T00:10:21.464Z,2025-06-19T00:10:26Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5775165539,285,,5775165535,167,,5775165553,233,33,5775165537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359093,29,5,1,3,36,c9xffml4i7ihblp1qhus9w3fu,0,20.9,-1.8,2025-06-19T00:10:22.992Z,2025-06-19T01:03:49Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5775165605,56,Back,5775165613,233,34,5775165607,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359089,34,5,1,3,36,7neuneh44n9rtsfsh6r0sb9no,1,79.1,101.8,2025-06-19T00:10:22.992Z,2025-06-19T01:03:49Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5775165591,347,,5775165609,233,29,5775165589,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359097,35,1,1,3,39,7neuneh44n9rtsfsh6r0sb9no,1,83.6,100.0,2025-06-19T00:10:25.831Z,2025-06-19T00:10:28Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775165617,107,,5775165621,140,77.3,5775165619,56,Left,5775165625,212,13.1,5775165623,141,84.8,5775165627,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359099,36,1,1,3,41,7neuneh44n9rtsfsh6r0sb9no,0,77.3,84.8,2025-06-19T00:10:27.815Z,2025-06-19T00:10:28Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775165641,213,0.14,5775165635,140,82.5,5775165633,56,Left,5775165639,212,5.5,5775165631,155,,5775165637,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359105,30,61,1,3,42,c9xffml4i7ihblp1qhus9w3fu,1,26.7,36.0,2025-06-19T00:10:28.842Z,2025-06-19T00:11:20Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5775166225,189,,5775165667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359109,31,61,1,3,44,c9xffml4i7ihblp1qhus9w3fu,0,30.8,41.8,2025-06-19T00:10:31.186Z,2025-06-19T00:10:31Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5775165687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359119,37,1,1,3,46,7neuneh44n9rtsfsh6r0sb9no,1,65.0,76.3,2025-06-19T00:10:33.662Z,2025-06-19T00:10:35Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5775165747,212,16.2,5775165743,140,53.5,5775165745,141,60.5,5775165741,56,Center,5775165749,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359131,38,1,1,3,48,7neuneh44n9rtsfsh6r0sb9no,1,53.5,60.5,2025-06-19T00:10:35.358Z,2025-06-19T00:10:38Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5775165805,141,18.8,5775165803,140,54.9,5775165807,212,28.4,5775165809,213,4.76,5775165801,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359137,39,1,1,3,52,7neuneh44n9rtsfsh6r0sb9no,1,55.2,16.4,2025-06-19T00:10:38.822Z,2025-06-19T00:10:42Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775165859,212,14.2,5775165855,140,53.7,5775165861,213,1.68,5775165853,56,Center,5775165857,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359139,40,1,1,3,55,7neuneh44n9rtsfsh6r0sb9no,1,51.9,36.4,2025-06-19T00:10:42.246Z,2025-06-19T00:10:44Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775165873,213,5.91,5775165865,56,Center,5775165869,141,31.2,5775165871,212,9.7,5775165867,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359151,41,1,1,3,57,7neuneh44n9rtsfsh6r0sb9no,1,60.5,31.2,2025-06-19T00:10:44.143Z,2025-06-19T00:10:48Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5775165915,212,9.2,5775165913,141,18.8,5775165917,213,5.12,5775165911,140,64.0,5775165909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359153,42,50,1,3,59,7neuneh44n9rtsfsh6r0sb9no,1,63.6,28.1,2025-06-19T00:10:46.345Z,2025-06-19T01:03:39Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5775176683,233,32,5775165921,56,Center,5775176587,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359145,32,7,1,3,59,c9xffml4i7ihblp1qhus9w3fu,0,36.4,71.9,2025-06-19T00:10:46.346Z,2025-06-19T02:06:28Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5775176677,285,,5775176679,233,42,5775165889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359159,43,1,1,4,3,7neuneh44n9rtsfsh6r0sb9no,0,69.7,29.7,2025-06-19T00:10:49.870Z,2025-06-19T01:03:40Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5775166033,4,,5775165949,140,89.4,5775165953,212,20.8,5775165955,213,0.11,5775165951,141,33.1,5775165947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359163,44,43,1,4,5,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-19T00:10:51.935Z,2025-06-19T00:10:55Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5775165983,144,61,5775165969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359169,33,54,1,4,9,c9xffml4i7ihblp1qhus9w3fu,1,14.6,57.2,2025-06-19T00:10:55.900Z,2025-06-19T00:10:56Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5775165985,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359191,35,1,1,4,12,c9xffml4i7ihblp1qhus9w3fu,1,12.2,56.1,2025-06-19T00:10:58.906Z,2025-06-19T00:11:03Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5775166093,56,Back,5775166095,140,16.4,5775166101,213,4.91,5775166097,141,24.4,5775166091,123,,5775166099,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359193,36,1,1,4,16,c9xffml4i7ihblp1qhus9w3fu,1,16.5,23.1,2025-06-19T00:11:03.058Z,2025-06-19T00:11:04Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775166111,212,14.6,5775166109,141,9.4,5775166113,213,5.59,5775166105,56,Back,5775166107,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359199,37,1,1,4,17,c9xffml4i7ihblp1qhus9w3fu,1,27.2,9.4,2025-06-19T00:11:04.362Z,2025-06-19T00:11:07Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5775166143,213,2.53,5775166139,141,17.3,5775166137,140,19.9,5775166141,212,9.4,5775166135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359203,38,1,1,4,20,c9xffml4i7ihblp1qhus9w3fu,0,19.9,17.3,2025-06-19T00:11:07.771Z,2025-06-19T00:11:09Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775166161,213,0.12,5775166157,141,25.3,5775166159,212,46.3,5775166151,155,,5775166155,140,63.7,5775166153,56,Center,5775166163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359211,46,1,1,4,23,7neuneh44n9rtsfsh6r0sb9no,1,46.9,80.3,2025-06-19T00:11:10.647Z,2025-06-19T00:11:12Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775166185,212,10.3,5775166183,141,84.2,5775166187,213,0.26,5775166179,56,Left,5775166181,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359217,47,1,1,4,25,7neuneh44n9rtsfsh6r0sb9no,1,49.9,80.2,2025-06-19T00:11:12.534Z,2025-06-19T00:11:15Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775166217,141,54.3,5775166221,213,4.04,5775166213,56,Back,5775166215,140,36.6,5775166219,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359223,48,1,1,4,28,7neuneh44n9rtsfsh6r0sb9no,1,36.3,51.2,2025-06-19T00:11:14.958Z,2025-06-19T00:11:20Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5775166231,56,Back,5775166239,213,4.92,5775166237,212,31.1,5775166233,140,42.3,5775166235,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359227,49,1,1,4,33,7neuneh44n9rtsfsh6r0sb9no,0,41.1,7.0,2025-06-19T00:11:20.687Z,2025-06-19T00:11:22Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775166243,155,,5775166245,56,Center,5775166255,1,,5775166253,213,0.41,5775166247,140,86.4,5775166251,212,51.9,5775166249,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359257,40,1,1,4,41,c9xffml4i7ihblp1qhus9w3fu,1,13.1,49.7,2025-06-19T00:11:27.994Z,2025-06-19T00:11:32Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5775166365,213,0.01,5775166359,140,30.5,5775166363,212,18.3,5775166355,123,,5775166357,56,Back,5775166361,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359263,41,1,1,4,45,c9xffml4i7ihblp1qhus9w3fu,1,30.5,50.0,2025-06-19T00:11:32.124Z,2025-06-19T00:24:51Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5775166391,140,33.4,5775166397,213,4.93,5775177457,189,,5775166389,56,Back,5775166393,141,29.5,5775166395,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359265,42,1,1,4,46,c9xffml4i7ihblp1qhus9w3fu,0,33.4,29.5,2025-06-19T00:11:32.873Z,2025-06-19T00:11:33Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5775166409,213,0.57,5775166401,56,Back,5775166405,141,32.8,5775166403,140,36.7,5775166407,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359277,50,50,1,4,47,7neuneh44n9rtsfsh6r0sb9no,1,66.6,88.4,2025-06-19T00:11:33.912Z,2025-06-19T00:59:58Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5775177985,286,,5775178589,233,45,5775166463,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359291,45,7,1,4,47,c9xffml4i7ihblp1qhus9w3fu,1,33.4,11.6,2025-06-19T00:11:33.913Z,2025-06-19T00:59:58Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5775166563,285,,5775166565,233,50,5775166561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359279,43,1,1,4,48,c9xffml4i7ihblp1qhus9w3fu,1,32.0,30.7,2025-06-19T00:11:35.578Z,2025-06-19T00:11:37Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5775166467,140,25.4,5775166471,212,7.0,5775166469,141,29.7,5775166465,56,Back,5775166473,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359281,44,1,1,4,50,c9xffml4i7ihblp1qhus9w3fu,0,25.4,29.7,2025-06-19T00:11:37.483Z,2025-06-19T00:11:38Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775166485,212,23.2,5775166483,141,33.7,5775166487,213,0.12,5775166477,155,,5775166479,56,Back,5775166481,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359287,51,1,1,4,52,7neuneh44n9rtsfsh6r0sb9no,1,41.6,80.2,2025-06-19T00:11:39.480Z,2025-06-19T00:11:41Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775166543,140,57.1,5775166539,3,,5775166547,212,17.0,5775166545,141,87.4,5775166541,56,Left,5775166549,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359289,52,50,1,4,53,7neuneh44n9rtsfsh6r0sb9no,1,62.2,92.5,2025-06-19T00:11:40.509Z,2025-06-19T00:59:59Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5775166553,56,Left,5775166555,286,,5775166571,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823361461,165,7,1,4,53,c9xffml4i7ihblp1qhus9w3fu,1,37.8,7.5,2025-06-19T00:11:40.510Z,2025-06-19T00:26:36Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5775178951,56,Back,5775178953,285,,5775178955,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359301,47,1,1,4,58,c9xffml4i7ihblp1qhus9w3fu,1,55.8,15.6,2025-06-19T00:11:45.426Z,2025-06-19T00:11:50Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5775166653,141,35.8,5775166649,56,Center,5775166657,213,1.67,5775166655,212,13.8,5775166651,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359305,48,1,1,5,4,c9xffml4i7ihblp1qhus9w3fu,1,62.3,35.8,2025-06-19T00:11:50.866Z,2025-06-19T00:11:52Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5775166681,212,17.7,5775166679,141,59.1,5775166677,140,69.9,5775166683,213,1.10,5775166675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359311,49,1,1,5,5,c9xffml4i7ihblp1qhus9w3fu,1,69.9,59.3,2025-06-19T00:11:52.658Z,2025-06-19T00:11:55Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5775166717,212,23.4,5775166711,56,Left,5775166719,213,1.27,5775166713,140,76.5,5775166715,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359313,50,1,1,5,8,c9xffml4i7ihblp1qhus9w3fu,0,75.1,89.3,2025-06-19T00:11:55.202Z,2025-06-19T00:11:56Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5775166733,212,6.7,5775166729,140,79.8,5775166735,213,5.54,5775166731,141,82.6,5775166723,2,,5775166727,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359319,53,61,1,5,9,7neuneh44n9rtsfsh6r0sb9no,1,19.3,10.4,2025-06-19T00:11:55.945Z,2025-06-19T00:27:36Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775166767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359351,51,5,1,5,10,c9xffml4i7ihblp1qhus9w3fu,1,80.2,101.1,2025-06-19T00:11:57.090Z,2025-06-19T01:03:50Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5775166955,56,Left,5775166973,233,54,5775166957,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359321,54,5,1,5,10,7neuneh44n9rtsfsh6r0sb9no,0,19.8,-1.1,2025-06-19T00:11:57.090Z,2025-06-19T01:03:50Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775166987,233,51,5775166771,347,,5775166769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359363,52,1,1,5,18,c9xffml4i7ihblp1qhus9w3fu,1,78.1,100.0,2025-06-19T00:12:05.378Z,2025-06-19T00:12:06Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5775167015,140,65.5,5775167021,213,3.85,5775167013,56,Left,5775167019,212,17.4,5775167011,107,,5775167017,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359369,53,1,1,5,19,c9xffml4i7ihblp1qhus9w3fu,1,65.5,85.0,2025-06-19T00:12:06.210Z,2025-06-19T00:12:08Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5775167041,140,60.9,5775167043,141,85.9,5775167047,213,3.02,5775167039,56,Left,5775167045,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359377,54,1,1,5,21,c9xffml4i7ihblp1qhus9w3fu,0,60.9,85.9,2025-06-19T00:12:08.034Z,2025-06-19T00:12:10Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5775167083,56,Left,5775167085,140,62.5,5775167131,286,,5775167125,236,,5775167087,141,83.8,5775167091,213,5.58,5775167127,233,55,5775167089,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359383,55,74,1,5,21,7neuneh44n9rtsfsh6r0sb9no,1,42.8,21.5,2025-06-19T00:12:08.035Z,2025-06-19T01:00:16Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5775167123,285,,5775167121,56,Back,5775167133,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359389,55,83,1,5,25,c9xffml4i7ihblp1qhus9w3fu,0,40.0,86.6,2025-06-19T00:12:12.555Z,2025-06-19T00:12:14Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5775167175,399,9lqozbr0ghw2fhep938p8snah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359395,57,43,1,5,26,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-19T00:12:12.943Z,2025-06-19T00:12:51Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5775167745,144,3,5775167169,56,Right,5775167171,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359423,58,1,1,5,30,7neuneh44n9rtsfsh6r0sb9no,1,82.3,24.3,2025-06-19T00:12:16.806Z,2025-06-19T00:12:19Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5775167319,212,25.7,5775167315,140,80.8,5775167313,56,Center,5775167321,213,1.63,5775167317,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359427,59,61,1,5,32,7neuneh44n9rtsfsh6r0sb9no,0,81.7,61.7,2025-06-19T00:12:19.334Z,2025-06-19T00:12:19Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5775167337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359451,56,12,1,5,33,c9xffml4i7ihblp1qhus9w3fu,1,13.3,45.7,2025-06-19T00:12:20.303Z,2025-06-19T00:12:25Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775167431,141,46.3,5775167459,233,60,5775167427,56,Back,5775167429,140,12.5,5775167435,213,2.69,5775167433,212,0.9,5775167457,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359435,60,74,1,5,33,7neuneh44n9rtsfsh6r0sb9no,1,81.7,61.7,2025-06-19T00:12:20.304Z,2025-06-19T00:12:25Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5775167369,285,,5775167367,56,Center,5775167395,397,,5775167475,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359455,61,2,1,5,36,7neuneh44n9rtsfsh6r0sb9no,1,80.0,65.8,2025-06-19T00:12:23.280Z,2025-06-19T00:12:57Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5775167449,140,88.5,5775167453,7,9lqozbr0ghw2fhep938p8snah,5775167455,56,Center,5775167451,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359535,58,1,1,6,7,c9xffml4i7ihblp1qhus9w3fu,0,10.7,53.6,2025-06-19T00:12:53.865Z,2025-06-19T00:28:28Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5775167921,141,69.6,5775167913,157,,5775167915,241,,5775167927,1,,5775167917,56,Center,5775167923,212,71.4,5775167911,5,,5775167919,140,77.9,5775167925,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359543,62,44,1,6,9,7neuneh44n9rtsfsh6r0sb9no,1,31.2,27.6,2025-06-19T00:12:56.153Z,2025-06-19T01:00:06Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5775167951,56,Back,5775167953,285,,5775167983,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359539,59,44,1,6,9,c9xffml4i7ihblp1qhus9w3fu,0,68.8,72.4,2025-06-19T00:12:56.154Z,2025-06-19T01:00:06Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5775167933,56,Center,5775167973,233,62,5775167935,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359551,63,1,1,6,9,7neuneh44n9rtsfsh6r0sb9no,0,31.8,31.3,2025-06-19T00:12:56.438Z,2025-06-19T00:28:30Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5775180383,140,34.2,5775180387,212,2.7,5775167977,56,Back,5775180385,141,32.9,5775180381,3,,5775180389,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359541,60,61,1,6,9,c9xffml4i7ihblp1qhus9w3fu,1,77.9,69.6,2025-06-19T00:12:56.469Z,2025-06-19T00:28:38Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5775167941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823361921,173,1,1,6,10,7neuneh44n9rtsfsh6r0sb9no,0,31.5,21.9,2025-06-19T00:12:57.341Z,2025-06-19T00:29:54Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5775181665,140,34.5,5775181663,56,Back,5775181671,213,0.17,5775181667,141,22.7,5775181669,212,3.2,5775181661,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359917,74,61,1,6,11,c9xffml4i7ihblp1qhus9w3fu,1,75.9,85.6,2025-06-19T00:12:57.827Z,2025-06-19T00:29:51Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5775170015,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359561,61,4,1,6,14,c9xffml4i7ihblp1qhus9w3fu,1,72.2,71.8,2025-06-19T00:13:00.857Z,2025-06-19T01:05:12Z,,,,,5775168039,56,Center,5775182139,10,,5775168045,286,,5775168041,152,,5775168087,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359563,64,4,1,6,14,7neuneh44n9rtsfsh6r0sb9no,0,27.8,28.2,2025-06-19T00:13:00.858Z,2025-06-19T00:13:19Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5775168303,10,,5775168075,56,Back,5775168081,285,,5775168077,152,,5775168103,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359681,62,1,1,6,54,c9xffml4i7ihblp1qhus9w3fu,1,68.1,87.2,2025-06-19T00:13:41.081Z,2025-06-19T01:05:14Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,1.0,,5775183131,210,15,5775168687,152,,5775168701,1,,5775168697,213,5.74,5775168689,56,Center,5775168683,5,,5775168693,141,61.4,5775168695,212,34.0,5775168691,140,95.8,5775168681,2,5775183133,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2823359755,66,15,1,6,55,c9xffml4i7ihblp1qhus9w3fu,1,91.5,61.1,2025-06-19T00:13:42.138Z,2025-06-19T01:06:25Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5775169321,102,53.1,5775209265,76,,5775169107,56,Center,5775169105,17,,5775183141,55,62,5775169329,147,51.8,5775183139,154,,5775183137,29,,5775169327,146,99.1,5775169465,233,5775169317,24,65,5775183951,328,5775183135,72,5775169323,103,12.7,,,,,,,,,,,,,,,,,,
