id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2813137267,30,1,1,2,29,87c66ubwpzykovmkaf1t46bis,1,57.6,81.8,2025-05-11T00:41:43.645Z,2025-05-11T00:41:47Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5718291581,140,47.0,5718291589,1,,5718291579,56,Back,5718291585,212,38.7,5718291575,5,,5718291577,152,,5718291587,213,4.42,5718291661,189,,5718291583,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813137333,31,1,1,2,33,87c66ubwpzykovmkaf1t46bis,1,56.1,20.6,2025-05-11T00:41:47.623Z,2025-05-11T00:41:50Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718291983,141,45.2,5718291981,140,24.1,5718291985,212,37.5,5718291987,213,2.68,5718291979,56,Back,5718291989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813137335,32,61,1,2,36,87c66ubwpzykovmkaf1t46bis,0,22.7,45.7,2025-05-11T00:41:50.477Z,2025-05-11T00:41:51Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718291993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813137449,31,3,1,2,39,b5l2e3csycjb8twvq9ek0j5gq,1,86.0,58.4,2025-05-11T00:41:53.261Z,2025-05-11T03:05:36Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5718292533,286,,5718292599,233,33,5718292529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813137365,33,45,1,2,39,87c66ubwpzykovmkaf1t46bis,0,14.0,41.6,2025-05-11T00:41:53.261Z,2025-05-11T03:05:37Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5718292167,285,,5718292665,233,31,5718292165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813137455,32,13,1,2,41,b5l2e3csycjb8twvq9ek0j5gq,1,82.7,53.4,2025-05-11T00:41:56.185Z,2025-05-11T03:33:42Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5718294031,214,,5718294029,103,5.6,5718294027,102,58.3,5718294037,230,98.5,5718294021,83,,5718781931,18,,5718781933,215,,5718294035,458,,5718292793,20,,5718292549,22,5718294041,231,5718292553,56,Center,,,,,52.7,,,,,,,,,,,,,,,
2813137479,33,5,1,2,42,b5l2e3csycjb8twvq9ek0j5gq,0,101.0,58.6,2025-05-11T00:41:56.374Z,2025-05-11T03:20:36Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5718293335,233,34,5718292717,56,Center,5718292719,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813137583,34,5,1,2,42,87c66ubwpzykovmkaf1t46bis,1,-1.0,41.4,2025-05-11T00:41:56.374Z,2025-05-11T03:20:35Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5718293233,56,Back,5718293235,346,,5718293311,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813137853,34,27,1,3,10,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-11T00:42:25.118Z,2025-05-11T00:42:30Z,,,,,5718294973,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813137867,35,27,1,3,10,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-11T00:42:25.118Z,2025-05-11T00:42:29Z,,,,,5718294911,53,h4nbagq5dsdltn9x62oi0t05,5718294949,233,34,5718294909,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813138287,35,28,1,3,43,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-11T00:42:57.206Z,2025-05-11T00:42:58Z,,,,,5718297111,55,34,5718297151,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813138275,36,28,1,3,43,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-11T00:42:57.206Z,2025-05-11T00:42:58Z,,,,,5718297065,55,35,5718297139,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813138545,37,1,1,3,54,87c66ubwpzykovmkaf1t46bis,1,3.3,45.4,2025-05-11T00:43:08.997Z,2025-05-11T00:43:11Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5718298413,212,10.6,5718298411,141,60.9,5718298409,140,4.2,5718298415,213,1.48,5718298405,124,,5718298407,56,Back,5718298419,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813138575,38,1,1,3,56,87c66ubwpzykovmkaf1t46bis,1,8.8,59.6,2025-05-11T00:43:11.109Z,2025-05-11T00:43:13Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718298575,56,Back,5718298577,140,26.4,5718298579,141,72.3,5718298581,212,20.4,5718298583,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813138659,39,1,1,3,58,87c66ubwpzykovmkaf1t46bis,1,26.9,72.6,2025-05-11T00:43:13.069Z,2025-05-11T00:43:18Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718299013,56,Back,5718299019,212,15.0,5718299021,213,1.78,5718299015,140,23.9,5718299017,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813138731,40,1,1,4,3,87c66ubwpzykovmkaf1t46bis,1,33.7,96.8,2025-05-11T00:43:17.989Z,2025-05-11T00:45:17Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718299343,212,23.2,5718299345,213,6.26,5718299337,56,Left,5718299341,141,95.9,5718299339,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813138751,41,1,1,4,8,87c66ubwpzykovmkaf1t46bis,1,53.2,93.9,2025-05-11T00:43:23.045Z,2025-05-11T04:20:40Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5718299471,213,3.12,5718299469,212,14.4,5718299463,56,Back,5718299467,141,94.4,5718299465,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813138843,42,1,1,4,11,87c66ubwpzykovmkaf1t46bis,1,38.6,93.5,2025-05-11T00:43:25.477Z,2025-05-11T00:47:27Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718300021,56,Left,5718300027,212,22.5,5718300025,141,95.7,5718300023,140,60.0,5718300029,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813138859,43,1,1,4,16,87c66ubwpzykovmkaf1t46bis,1,61.0,95.7,2025-05-11T00:43:30.478Z,2025-05-11T04:20:43Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5718300093,140,58.6,5718300091,56,Left,5718300099,213,4.37,5718300095,141,85.3,5718300097,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813138937,44,1,1,4,19,87c66ubwpzykovmkaf1t46bis,1,60.6,72.3,2025-05-11T00:43:33.637Z,2025-05-11T01:31:55Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718300533,212,21.2,5718300535,213,4.87,5718300527,56,Center,5718300529,140,63.8,5718300531,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139023,45,1,1,4,21,87c66ubwpzykovmkaf1t46bis,1,63.0,35.1,2025-05-11T00:43:35.741Z,2025-05-11T01:29:41Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718301025,213,5.62,5718301023,212,25.2,5718301021,141,12.3,5718301019,140,81.9,5718301017,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139065,46,1,1,4,26,87c66ubwpzykovmkaf1t46bis,0,92.9,13.7,2025-05-11T00:43:40.461Z,2025-05-11T01:31:51Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718301229,56,Center,5718301231,140,85.9,5718301239,1,,5718301235,212,33.9,5718301237,213,1.79,5718301233,141,62.4,5718515955,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139251,36,12,1,4,26,b5l2e3csycjb8twvq9ek0j5gq,1,14.4,41.3,2025-05-11T00:43:41.097Z,2025-05-11T00:43:55Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718302239,213,5.59,5718302233,140,40.8,5718302237,212,36.0,5718302235,141,7.6,5718302231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139101,47,1,1,4,29,87c66ubwpzykovmkaf1t46bis,1,65.8,66.4,2025-05-11T00:43:44.191Z,2025-05-11T00:43:45Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718301489,141,90.2,5718301487,140,57.7,5718301491,212,18.3,5718301485,56,Left,5718301493,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139137,48,1,1,4,30,87c66ubwpzykovmkaf1t46bis,1,77.2,77.1,2025-05-11T00:43:45.093Z,2025-05-11T01:32:34Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5718301635,213,3.39,5718301633,212,16.5,5718301631,141,71.1,5718301629,140,62.0,5718301627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813179347,396,1,1,4,31,87c66ubwpzykovmkaf1t46bis,1,55.5,82.6,2025-05-11T00:43:45.196Z,2025-05-11T01:32:57Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718525311,56,Center,5718525315,141,74.1,5718525317,212,5.8,5718525313,140,56.3,5718525319,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139225,49,1,1,4,32,87c66ubwpzykovmkaf1t46bis,1,59.8,77.0,2025-05-11T00:43:47.045Z,2025-05-11T00:43:53Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718302079,212,48.2,5718302077,141,10.4,5718302075,140,75.4,5718302081,213,5.06,5718302071,196,,5718302073,56,Right,5718302083,1,,5718302069,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139243,50,1,1,4,38,87c66ubwpzykovmkaf1t46bis,0,88.8,8.9,2025-05-11T00:43:52.813Z,2025-05-11T00:43:54Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718302163,213,1.33,5718302149,2,,5718302159,141,51.0,5718302153,155,,5718302161,212,29.5,5718302155,56,Center,5718302157,140,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139291,37,12,1,4,41,b5l2e3csycjb8twvq9ek0j5gq,1,2.9,48.7,2025-05-11T00:43:55.344Z,2025-05-11T00:44:20Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5718302447,213,5.08,5718302445,212,30.6,5718302437,56,Back,5718302441,141,6.8,5718302439,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139439,51,1,1,4,44,87c66ubwpzykovmkaf1t46bis,1,85.1,95.0,2025-05-11T00:43:58.933Z,2025-05-11T00:44:07Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718303155,140,72.3,5718303157,141,90.2,5718303159,212,13.8,5718303153,56,Left,5718303161,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139459,52,1,1,4,50,87c66ubwpzykovmkaf1t46bis,0,73.5,85.0,2025-05-11T00:44:04.957Z,2025-05-11T03:12:14Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718303259,140,100.0,5718303253,2,,5718303261,141,30.9,5718303255,155,,5718303257,56,Center,5718303265,213,5.37,5718303267,1,,5718303263,212,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139629,38,5,1,4,51,b5l2e3csycjb8twvq9ek0j5gq,1,-0.8,68.6,2025-05-11T00:44:05.921Z,2025-05-11T03:20:37Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5718306553,233,53,5718304137,56,Back,5718304139,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140069,53,5,1,4,51,87c66ubwpzykovmkaf1t46bis,0,100.8,31.4,2025-05-11T00:44:05.921Z,2025-05-11T03:20:37Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718306573,233,38,5718306523,56,Center,5718306525,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139671,39,1,1,5,6,b5l2e3csycjb8twvq9ek0j5gq,1,4.7,53.3,2025-05-11T00:44:20.666Z,2025-05-11T00:44:23Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5718304477,189,,5718304433,140,22.9,5718304443,237,,5718304437,212,25.1,5718304435,141,77.2,5718304439,213,0.70,5718304431,56,Back,5718304429,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139723,40,1,1,5,9,b5l2e3csycjb8twvq9ek0j5gq,1,22.9,77.2,2025-05-11T00:44:23.311Z,2025-05-11T00:44:26Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718304749,56,Back,5718304751,140,26.3,5718304755,212,12.4,5718304757,213,1.28,5718304753,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139775,41,1,1,5,11,b5l2e3csycjb8twvq9ek0j5gq,1,26.3,94.7,2025-05-11T00:44:25.944Z,2025-05-11T00:44:29Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718305061,56,Back,5718305067,212,19.2,5718305065,141,67.6,5718305069,213,4.42,5718305063,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139807,42,1,1,5,14,b5l2e3csycjb8twvq9ek0j5gq,1,20.8,67.3,2025-05-11T00:44:29.104Z,2025-05-11T00:44:32Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718305241,141,30.9,5718305239,140,21.3,5718305237,56,Back,5718305245,213,4.73,5718305243,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139859,43,1,1,5,17,b5l2e3csycjb8twvq9ek0j5gq,1,21.3,29.7,2025-05-11T00:44:32.047Z,2025-05-11T00:44:34Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718305463,212,20.2,5718305465,213,5.38,5718305457,56,Back,5718305461,141,6.4,5718305459,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139889,44,1,1,5,20,b5l2e3csycjb8twvq9ek0j5gq,1,32.9,4.9,2025-05-11T00:44:34.719Z,2025-05-11T00:44:37Z,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,,,5718305605,212,14.3,5718305607,213,1.82,5718305601,140,29.5,5718305599,56,Back,5718305603,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813139917,45,1,1,5,22,b5l2e3csycjb8twvq9ek0j5gq,1,29.0,20.7,2025-05-11T00:44:36.864Z,2025-05-11T00:44:38Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5718305773,213,2.69,5718305769,141,39.5,5718305771,212,29.1,5718305765,56,Back,5718305767,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140035,46,1,1,5,24,b5l2e3csycjb8twvq9ek0j5gq,1,4.1,39.5,2025-05-11T00:44:38.720Z,2025-05-11T00:44:45Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5718306363,212,60.3,5718306361,141,9.8,5718306359,140,58.2,5718306357,56,Right,5718306355,157,,5718306367,1,,5718306365,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140049,47,4,1,5,31,b5l2e3csycjb8twvq9ek0j5gq,1,53.4,12.3,2025-05-11T00:44:45.392Z,2025-05-11T00:44:51Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5718306963,295,,5718306489,56,Right,5718306487,13,,5718306495,286,,5718306991,233,54,5718306491,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140081,54,4,1,5,31,87c66ubwpzykovmkaf1t46bis,0,46.6,87.7,2025-05-11T00:44:45.393Z,2025-05-11T03:12:09Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718306713,56,Back,5718750697,295,,5718306719,285,,5718306715,152,,5718306849,233,47,5718306711,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140317,48,1,1,5,42,b5l2e3csycjb8twvq9ek0j5gq,1,43.2,9.2,2025-05-11T00:44:56.943Z,2025-05-11T00:45:02Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718307775,140,34.0,5718307777,141,33.9,5718307779,212,19.4,5718307771,152,,5718307781,213,2.09,5718307773,56,Back,5718307769,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140377,49,1,1,5,47,b5l2e3csycjb8twvq9ek0j5gq,0,35.1,48.7,2025-05-11T00:45:01.799Z,2025-05-11T00:45:07Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718308085,140,100.0,5718308087,141,89.9,5718308089,212,74.7,5718308081,155,,5718308093,1,,5718308091,213,0.38,5718308083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140829,50,5,1,5,53,b5l2e3csycjb8twvq9ek0j5gq,0,101.0,86.2,2025-05-11T00:45:07.358Z,2025-05-11T03:20:38Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718310543,233,55,5718310475,346,,5718310473,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140533,55,5,1,5,53,87c66ubwpzykovmkaf1t46bis,1,-1.0,13.8,2025-05-11T00:45:07.358Z,2025-05-11T03:20:38Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718310493,233,50,5718308935,56,Back,5718308937,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140699,56,1,1,6,9,87c66ubwpzykovmkaf1t46bis,1,3.8,47.2,2025-05-11T00:45:23.710Z,2025-05-11T00:45:26Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5718309825,237,,5718309811,56,Back,5718309821,213,1.52,5718309813,140,4.2,5718309817,212,8.2,5718309809,124,,5718309815,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140761,57,1,1,6,12,87c66ubwpzykovmkaf1t46bis,1,11.0,53.4,2025-05-11T00:45:26.317Z,2025-05-11T00:45:30Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718310145,141,17.1,5718310147,212,24.8,5718310149,213,4.61,5718310141,56,Back,5718310143,140,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140859,58,1,1,6,16,87c66ubwpzykovmkaf1t46bis,0,8.3,9.2,2025-05-11T00:45:30.302Z,2025-05-11T00:45:35Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718310621,141,26.7,5718310619,140,43.5,5718310617,56,Back,5718310615,155,,5718310627,1,,5718310625,213,0.31,5718310623,212,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140847,51,44,1,6,18,b5l2e3csycjb8twvq9ek0j5gq,1,57.6,68.6,2025-05-11T00:45:32.991Z,2025-05-11T03:05:45Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718310827,233,59,5718310573,286,,5718310571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140865,59,44,1,6,18,87c66ubwpzykovmkaf1t46bis,0,42.4,31.4,2025-05-11T00:45:32.992Z,2025-05-11T03:05:45Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5718310663,56,Back,5718310865,233,51,5718310665,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140853,52,61,1,6,19,b5l2e3csycjb8twvq9ek0j5gq,1,59.5,60.8,2025-05-11T00:45:33.921Z,2025-05-11T00:45:34Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718310587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140977,54,1,1,6,24,b5l2e3csycjb8twvq9ek0j5gq,1,48.3,45.5,2025-05-11T00:45:39.095Z,2025-05-11T00:45:40Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718311143,141,37.1,5718311145,212,16.2,5718311147,213,5.92,5718311139,56,Center,5718311141,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813140981,55,1,1,6,26,b5l2e3csycjb8twvq9ek0j5gq,1,59.7,34.6,2025-05-11T00:45:40.750Z,2025-05-11T02:45:33Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718708643,212,41.5,5718708631,56,Left,5718708651,1,,5718708627,155,,5718708647,213,1.08,5718708635,140,78.2,5718708639,141,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141057,60,83,1,6,29,87c66ubwpzykovmkaf1t46bis,0,15.1,5.9,2025-05-11T00:45:43.600Z,2025-05-11T00:46:00Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718313015,399,doseo9fbdr1a1srm0jhdqmr55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141063,56,1,1,6,31,b5l2e3csycjb8twvq9ek0j5gq,0,88.8,93.3,2025-05-11T00:45:45.319Z,2025-05-11T00:45:46Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5718311575,212,3.2,5718311577,213,4.88,5718311573,141,88.7,5718311569,56,Left,5718311571,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141125,61,1,1,6,32,87c66ubwpzykovmkaf1t46bis,0,14.7,5.8,2025-05-11T00:45:47.159Z,2025-05-11T00:45:50Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718311877,1,,5718311919,286,,5718311863,56,Back,5718311915,233,57,5718311873,213,5.40,5718311861,157,,5718311865,140,15.6,5718311867,141,4.1,5718311913,236,,5718311869,212,,,,,,,,,,,1.5,,,,,,,,,,,,,,
2813141095,57,74,1,6,32,b5l2e3csycjb8twvq9ek0j5gq,1,89.3,88.7,2025-05-11T00:45:47.160Z,2025-05-11T00:45:50Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718311723,56,Left,5718311727,285,,5718311939,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141187,62,1,1,6,35,87c66ubwpzykovmkaf1t46bis,1,15.5,3.5,2025-05-11T00:45:49.615Z,2025-05-11T00:45:52Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718312157,56,Back,5718312161,140,33.7,5718312169,213,0.14,5718312167,212,19.3,5718312165,141,7.4,5718312153,157,,5718312171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141203,63,61,1,6,38,87c66ubwpzykovmkaf1t46bis,0,33.8,7.9,2025-05-11T00:45:52.310Z,2025-05-11T00:45:52Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5718312243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141213,58,1,1,6,38,b5l2e3csycjb8twvq9ek0j5gq,1,69.5,85.0,2025-05-11T00:45:52.383Z,2025-05-11T00:45:53Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718312303,213,4.22,5718312299,141,66.3,5718312293,56,Center,5718312297,140,63.0,5718312301,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141307,59,1,1,6,38,b5l2e3csycjb8twvq9ek0j5gq,1,63.0,66.3,2025-05-11T00:45:53.141Z,2025-05-11T00:45:57Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5718312713,141,58.1,5718312717,213,5.38,5718312709,56,Center,5718312715,212,7.1,5718312711,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141375,60,1,1,6,43,b5l2e3csycjb8twvq9ek0j5gq,1,67.2,58.1,2025-05-11T00:45:57.279Z,2025-05-11T00:46:00Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718313067,140,78.5,5718313063,56,Left,5718313071,141,88.3,5718313073,212,23.7,5718313075,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141387,64,83,1,6,46,87c66ubwpzykovmkaf1t46bis,0,16.2,6.4,2025-05-11T00:46:00.702Z,2025-05-11T00:46:05Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718313597,399,6g7v93m80xq6x38o9u3t8y3je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141441,61,3,1,6,47,b5l2e3csycjb8twvq9ek0j5gq,1,89.2,95.2,2025-05-11T00:46:02.101Z,2025-05-11T03:05:37Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718313413,56,Left,5718313417,286,,5718313485,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813141413,65,45,1,6,47,87c66ubwpzykovmkaf1t46bis,0,10.8,4.8,2025-05-11T00:46:02.101Z,2025-05-11T03:05:37Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718313309,56,Back,5718313499,233,61,5718313311,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
