id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value
2821717917,30,1,1,2,28,87c66ubwpzykovmkaf1t46bis,1,22.1,81.7,2025-06-08T01:09:19.344Z,2025-06-08T01:09:21Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5765955675,56,Back,5765955677,140,30.5,5765955681,212,8.8,5765955683,213,6.21,5765955679,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821717935,31,1,1,2,30,87c66ubwpzykovmkaf1t46bis,1,30.5,80.8,2025-06-08T01:09:21.375Z,2025-06-08T01:09:23Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5765955835,56,Back,5765955843,213,3.03,5765955837,140,14.6,5765955841,212,16.8,5765955839,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821717973,32,1,1,2,32,87c66ubwpzykovmkaf1t46bis,1,14.6,83.5,2025-06-08T01:09:23.345Z,2025-06-08T01:09:30Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5765956103,56,Back,5765956111,213,4.84,5765956113,1,,5765956107,141,32.1,5765956105,140,18.8,5765956109,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718003,33,1,1,2,39,87c66ubwpzykovmkaf1t46bis,0,32.9,15.0,2025-06-08T01:09:30.010Z,2025-06-08T01:09:35Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5765956283,155,,5765956293,213,6.23,5765956295,1,,5765956291,212,59.7,5765956289,141,10.1,5765956285,56,Right,5765956287,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718047,33,1,1,2,48,7c9knuwazz9k9449u5rnuuy5m,1,4.8,94.8,2025-06-08T01:09:38.837Z,2025-06-08T01:18:12Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5765956519,213,5.07,5765956513,140,8.1,5765956515,141,81.2,5765956511,56,Back,5765956517,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718087,34,1,1,2,50,7c9knuwazz9k9449u5rnuuy5m,1,9.9,78.5,2025-06-08T01:09:41.645Z,2025-06-08T01:09:47Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5765956729,213,0.82,5765956725,141,96.5,5765956727,212,16.7,5765956721,56,Back,5765956723,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718097,35,1,1,2,55,7c9knuwazz9k9449u5rnuuy5m,0,32.3,94.5,2025-06-08T01:09:46.413Z,2025-06-08T01:09:48Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5765956793,212,25.0,5765956787,56,Back,5765956789,140,34.0,5765956791,141,57.9,5765956795,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718145,35,1,1,3,0,87c66ubwpzykovmkaf1t46bis,1,45.1,41.0,2025-06-08T01:09:51.328Z,2025-06-08T01:09:55Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5765957051,140,32.5,5765957057,213,3.98,5765957055,212,19.8,5765957053,141,19.4,5765957049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718151,36,1,1,3,4,87c66ubwpzykovmkaf1t46bis,1,33.2,21.6,2025-06-08T01:09:55.583Z,2025-06-08T01:09:56Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5765957105,212,17.7,5765957099,56,Back,5765957101,140,29.7,5765957107,213,1.78,5765957103,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718173,37,1,1,3,5,87c66ubwpzykovmkaf1t46bis,1,29.7,47.0,2025-06-08T01:09:56.392Z,2025-06-08T01:10:00Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5765957247,140,39.3,5765957245,56,Back,5765957251,212,18.1,5765957249,141,24.9,5765957253,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718181,38,1,1,3,9,87c66ubwpzykovmkaf1t46bis,1,40.6,25.3,2025-06-08T01:10:00.024Z,2025-06-08T01:10:02Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5765957295,141,24.7,5765957297,212,10.8,5765957291,56,Back,5765957299,213,3.18,5765957293,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718219,39,1,1,3,10,87c66ubwpzykovmkaf1t46bis,1,30.6,25.6,2025-06-08T01:10:01.791Z,2025-06-08T01:10:07Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5765957475,141,54.9,5765957477,212,20.1,5765957471,56,Back,5765957473,140,28.0,5765957479,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718243,40,1,1,3,16,87c66ubwpzykovmkaf1t46bis,1,31.0,57.3,2025-06-08T01:10:07.711Z,2025-06-08T01:10:11Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5765957607,212,51.5,5765957601,56,Right,5765957605,141,4.0,5765957609,213,5.50,5765957599,155,,5765957611,1,,5765957603,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718281,41,1,1,3,20,87c66ubwpzykovmkaf1t46bis,1,67.4,5.0,2025-06-08T01:10:11.640Z,2025-06-08T01:10:20Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5765957857,141,13.5,5765957849,56,Right,5765957861,212,20.6,5765957865,213,0.28,5765957853,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718285,42,50,1,3,27,87c66ubwpzykovmkaf1t46bis,1,95.0,5.0,2025-06-08T01:10:18.565Z,2025-06-08T01:10:26Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5765957877,56,Right,5765957879,286,,5765958023,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718295,36,7,1,3,27,7c9knuwazz9k9449u5rnuuy5m,1,5.0,95.0,2025-06-08T01:10:18.566Z,2025-06-08T01:10:25Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5765957925,56,Back,5765957927,285,,5765957975,233,42,5765957923,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718297,37,6,1,3,29,7c9knuwazz9k9449u5rnuuy5m,0,1.4,92.6,2025-06-08T01:10:20.246Z,2025-06-08T01:10:25Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5765957931,56,Back,5765958073,233,43,5765957933,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718291,43,6,1,3,29,87c66ubwpzykovmkaf1t46bis,1,98.6,7.4,2025-06-08T01:10:20.246Z,2025-06-08T01:13:58Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5765957985,56,Right,5765958025,233,37,5765957987,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718523,44,1,1,4,2,87c66ubwpzykovmkaf1t46bis,0,99.5,0.5,2025-06-08T01:10:53.537Z,2025-06-08T01:10:57Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5765959235,223,,5765959231,6,,5765959237,56,Center,5765959241,141,69.0,5765959247,1,,5765959229,2,,5765959245,213,1.54,5765959239,140,100.0,5765959243,212,46.6,5765959233,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718699,38,5,1,4,6,7c9knuwazz9k9449u5rnuuy5m,1,-0.9,33.2,2025-06-08T01:10:57.524Z,2025-06-08T03:04:02Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5765960607,233,45,5765960205,56,Back,5765960207,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718769,45,5,1,4,6,87c66ubwpzykovmkaf1t46bis,0,100.9,66.8,2025-06-08T01:10:57.524Z,2025-06-08T03:04:03Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5765960621,233,38,5765960573,56,Center,5765960575,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718737,39,1,1,4,32,7c9knuwazz9k9449u5rnuuy5m,1,4.3,62.2,2025-06-08T01:11:22.917Z,2025-06-08T01:13:57Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5765960393,212,8.4,5765960391,141,49.9,5765960389,140,4.0,5765960395,213,4.67,5765960399,237,,5765960387,56,Back,5765960385,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718753,40,1,1,4,36,7c9knuwazz9k9449u5rnuuy5m,1,9.2,46.9,2025-06-08T01:11:27.245Z,2025-06-08T01:11:29Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,,5765960461,212,12.8,5765960459,141,28.2,5765960463,213,4.62,5765960455,56,Back,5765960457,140,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718763,41,1,1,4,38,7c9knuwazz9k9449u5rnuuy5m,1,5.7,34.9,2025-06-08T01:11:28.957Z,2025-06-08T01:11:31Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5765960547,213,5.21,5765960541,140,14.3,5765960545,212,18.8,5765960539,56,Back,5765960543,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718783,42,1,1,4,39,7c9knuwazz9k9449u5rnuuy5m,1,12.5,7.3,2025-06-08T01:11:30.693Z,2025-06-08T01:11:33Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5765960663,141,31.9,5765960659,56,Back,5765960665,212,19.2,5765960661,140,21.4,5765960667,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718805,43,1,1,4,42,7c9knuwazz9k9449u5rnuuy5m,1,20.1,24.6,2025-06-08T01:11:32.926Z,2025-06-08T01:11:36Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5765960785,140,37.7,5765960781,56,Back,5765960793,213,0.46,5765960789,141,38.0,5765960791,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718817,44,1,1,4,44,7c9knuwazz9k9449u5rnuuy5m,1,37.7,38.0,2025-06-08T01:11:35.677Z,2025-06-08T01:18:52Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5765960821,140,54.5,5765960827,213,6.01,5765960825,212,18.3,5765960823,141,30.7,5765960819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718825,45,4,1,4,47,7c9knuwazz9k9449u5rnuuy5m,1,51.6,25.2,2025-06-08T01:11:37.949Z,2025-06-08T01:11:44Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5765960893,286,,5765960889,56,Center,5765960891,152,,5765960895,233,46,5765960887,294,,5765960885,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718815,46,4,1,4,47,87c66ubwpzykovmkaf1t46bis,0,48.4,74.8,2025-06-08T01:11:37.950Z,2025-06-08T01:11:45Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5765960875,294,,5765960877,56,Back,5765960879,152,,5765960881,285,,5765960937,233,45,5765960873,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718927,46,1,1,5,1,7c9knuwazz9k9449u5rnuuy5m,1,47.7,39.1,2025-06-08T01:11:52.629Z,2025-06-08T01:11:54Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5765961451,212,26.8,5765961445,56,Back,5765961441,5,,5765961447,140,32.5,5765961453,213,2.21,5765961443,152,,5765961449,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718939,47,1,1,5,3,7c9knuwazz9k9449u5rnuuy5m,1,32.5,70.8,2025-06-08T01:11:53.925Z,2025-06-08T01:11:56Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5765961513,212,17.9,5765961507,56,Back,5765961509,140,41.6,5765961515,213,1.01,5765961511,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718949,48,1,1,5,5,7c9knuwazz9k9449u5rnuuy5m,1,39.6,90.6,2025-06-08T01:11:56.045Z,2025-06-08T01:12:00Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5765961595,212,15.2,5765961591,140,29.4,5765961597,213,3.93,5765961589,56,Back,5765961593,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718963,49,1,1,5,8,7c9knuwazz9k9449u5rnuuy5m,1,29.8,67.5,2025-06-08T01:11:59.557Z,2025-06-08T01:12:03Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5765961699,213,4.50,5765961697,212,25.4,5765961691,56,Back,5765961695,141,30.9,5765961693,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718977,50,1,1,5,11,7c9knuwazz9k9449u5rnuuy5m,0,22.9,21.7,2025-06-08T01:12:02.381Z,2025-06-08T01:24:33Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5765961783,56,Center,5765961793,1,,5765961789,212,32.7,5765961791,213,0.06,5765961785,140,54.0,5765961787,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718981,51,43,1,5,14,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-06-08T01:12:05.581Z,2025-06-08T01:24:27Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5765961815,56,Right,5765961821,141,19.2,5765961825,213,0.11,5765961823,212,4.4,5765987555,144,1,5765961819,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718989,52,43,1,5,16,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-06-08T01:12:07.479Z,2025-06-08T01:12:10Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5765961839,56,Right,5765961891,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719011,48,1,1,5,22,87c66ubwpzykovmkaf1t46bis,0,54.1,77.6,2025-06-08T01:12:13.234Z,2025-06-08T01:12:14Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5765961979,140,64.1,5765961983,212,18.7,5765961981,141,100.0,5765961977,56,Left,5765961985,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719013,49,5,1,5,23,87c66ubwpzykovmkaf1t46bis,0,65.6,100.8,2025-06-08T01:12:13.942Z,2025-06-08T01:13:06Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5765962015,56,Left,5765962017,347,,5765962059,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719017,53,5,1,5,23,7c9knuwazz9k9449u5rnuuy5m,1,34.4,-0.8,2025-06-08T01:12:13.942Z,2025-06-08T03:04:03Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5765962053,233,49,5765962049,56,Back,5765962051,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719043,54,1,1,5,23,7c9knuwazz9k9449u5rnuuy5m,1,30.1,0.0,2025-06-08T01:12:14.333Z,2025-06-08T01:12:19Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5765962171,107,,5765962177,141,17.6,5765962175,140,40.0,5765962179,212,16.9,5765962181,213,0.91,5765962173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719023,50,83,1,5,26,87c66ubwpzykovmkaf1t46bis,0,67.3,87.2,2025-06-08T01:12:17.479Z,2025-06-08T01:12:23Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5765962239,399,6fgrix1m2a1zkn8kvd29nbcvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719057,55,1,1,5,28,7c9knuwazz9k9449u5rnuuy5m,1,30.8,12.5,2025-06-08T01:12:19.005Z,2025-06-08T01:12:22Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5765962233,213,2.04,5765962235,1,,5765962227,140,15.0,5765962225,56,Back,5765962231,212,36.8,5765962229,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719075,56,1,1,5,31,7c9knuwazz9k9449u5rnuuy5m,1,13.9,59.3,2025-06-08T01:12:22.263Z,2025-06-08T01:12:26Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5765962339,213,1.10,5765962333,140,24.4,5765962337,212,24.5,5765962331,56,Back,5765962335,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719099,57,1,1,5,34,7c9knuwazz9k9449u5rnuuy5m,1,24.8,95.6,2025-06-08T01:12:25.221Z,2025-06-08T01:12:30Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5765962477,213,5.57,5765962471,140,36.9,5765962475,212,16.9,5765962469,56,Back,5765962473,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719133,58,1,1,5,38,7c9knuwazz9k9449u5rnuuy5m,1,39.5,81.5,2025-06-08T01:12:29.309Z,2025-06-08T01:12:52Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5765962641,212,13.3,5765962639,141,73.0,5765962643,213,3.59,5765962635,56,Back,5765962663,156,,5765962637,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719145,59,1,1,5,44,7c9knuwazz9k9449u5rnuuy5m,1,28.1,73.0,2025-06-08T01:12:35.453Z,2025-06-08T01:12:37Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5765962709,212,13.0,5765962707,141,53.9,5765962705,140,27.0,5765962711,213,4.62,5765962703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719165,60,1,1,5,45,7c9knuwazz9k9449u5rnuuy5m,1,27.0,53.9,2025-06-08T01:12:36.525Z,2025-06-08T01:12:40Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5765962819,56,Back,5765962823,141,85.1,5765962825,212,21.9,5765962821,140,32.1,5765962827,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719193,61,1,1,5,49,7c9knuwazz9k9449u5rnuuy5m,1,30.9,84.2,2025-06-08T01:12:39.901Z,2025-06-08T01:12:44Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5765962983,56,Left,5765962991,213,0.27,5765962989,212,25.5,5765962987,141,94.2,5765962985,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719205,62,1,1,5,52,7c9knuwazz9k9449u5rnuuy5m,1,61.0,69.1,2025-06-08T01:12:43.661Z,2025-06-08T01:27:01Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5765963089,56,Center,5765963091,140,52.8,5765963097,213,4.37,5765963095,212,25.8,5765963093,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719231,63,1,1,5,55,7c9knuwazz9k9449u5rnuuy5m,1,49.8,46.6,2025-06-08T01:12:46.230Z,2025-06-08T01:12:51Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5765963273,141,22.8,5765963269,56,Center,5765963275,212,19.4,5765963271,140,60.0,5765963277,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719247,64,1,1,6,1,7c9knuwazz9k9449u5rnuuy5m,1,61.2,17.6,2025-06-08T01:12:52.045Z,2025-06-08T01:12:54Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5765963333,213,2.59,5765963331,212,26.9,5765963325,56,Back,5765963327,140,39.4,5765963329,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719261,65,1,1,6,2,7c9knuwazz9k9449u5rnuuy5m,1,39.4,38.5,2025-06-08T01:12:53.285Z,2025-06-08T01:12:55Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5765963409,141,68.1,5765963411,212,20.2,5765963405,140,40.6,5765963413,213,1.51,5765963401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719279,66,1,1,6,4,7c9knuwazz9k9449u5rnuuy5m,1,39.0,66.9,2025-06-08T01:12:54.989Z,2025-06-08T01:12:58Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5765963515,212,15.5,5765963509,56,Back,5765963517,213,1.31,5765963511,140,42.8,5765963513,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719293,67,1,1,6,7,7c9knuwazz9k9449u5rnuuy5m,1,39.3,83.8,2025-06-08T01:12:58.069Z,2025-06-08T01:13:00Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5765963577,56,Left,5765963583,212,21.9,5765963579,140,59.3,5765963585,213,0.29,5765963581,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719309,68,1,1,6,9,7c9knuwazz9k9449u5rnuuy5m,1,59.3,92.9,2025-06-08T01:12:59.941Z,2025-06-08T01:13:02Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5765963673,141,74.1,5765963677,213,4.25,5765963671,140,53.3,5765963675,212,14.3,5765963669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719325,69,1,1,6,10,7c9knuwazz9k9449u5rnuuy5m,1,54.0,78.8,2025-06-08T01:13:01.493Z,2025-06-08T01:13:04Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5765963759,56,Back,5765963763,141,35.7,5765963769,1,,5765963765,212,34.9,5765963767,213,4.14,5765963761,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719349,70,1,1,6,13,7c9knuwazz9k9449u5rnuuy5m,1,33.9,39.4,2025-06-08T01:13:03.989Z,2025-06-08T01:13:08Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5765963895,213,5.18,5765963891,141,15.5,5765963889,140,41.8,5765963887,56,Back,5765963893,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719353,71,1,1,6,17,7c9knuwazz9k9449u5rnuuy5m,0,61.0,35.5,2025-06-08T01:13:07.949Z,2025-06-08T01:19:54Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5765963911,56,Center,5765963917,212,10.8,5765963915,141,24.9,5765963919,213,5.56,5765963913,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719357,51,61,1,6,18,87c66ubwpzykovmkaf1t46bis,1,32.6,75.7,2025-06-08T01:13:09.616Z,2025-06-08T01:13:28Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5765963933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719375,72,43,1,6,20,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-06-08T01:13:11.685Z,2025-06-08T01:13:15Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5765964037,144,56,5765963999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719389,73,1,1,6,24,7c9knuwazz9k9449u5rnuuy5m,1,59.4,33.3,2025-06-08T01:13:15.125Z,2025-06-08T01:13:16Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5765964061,213,3.35,5765964053,56,Back,5765964057,141,24.7,5765964055,140,33.6,5765964059,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719413,74,1,1,6,25,7c9knuwazz9k9449u5rnuuy5m,1,33.6,24.7,2025-06-08T01:13:15.917Z,2025-06-08T01:13:20Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5765964181,213,1.31,5765964173,56,Back,5765964177,141,67.5,5765964175,140,41.0,5765964179,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719433,75,1,1,6,29,7c9knuwazz9k9449u5rnuuy5m,1,36.0,59.9,2025-06-08T01:13:19.893Z,2025-06-08T01:13:23Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5765964337,212,21.7,5765964331,56,Back,5765964335,141,29.2,5765964339,213,4.43,5765964333,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719453,76,1,1,6,32,7c9knuwazz9k9449u5rnuuy5m,0,29.0,40.9,2025-06-08T01:13:22.861Z,2025-06-08T01:13:27Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5765964465,213,5.74,5765964467,1,,5765964461,141,0.0,5765964457,56,Right,5765964559,155,,5765964463,212,55.9,5765964459,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719475,52,5,1,6,33,87c66ubwpzykovmkaf1t46bis,1,25.7,101.2,2025-06-08T01:13:24.491Z,2025-06-08T03:04:03Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5765964563,347,,5765964635,233,77,5765964561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821719459,77,5,1,6,33,7c9knuwazz9k9449u5rnuuy5m,0,74.3,-1.2,2025-06-08T01:13:24.491Z,2025-06-08T03:04:04Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5765964479,56,Right,5765964643,233,52,5765964481,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
