id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2785854243,29,1,1,3,10,2iwybwokic7nmr1t33abdbjoq,0,11.4,25.7,2025-03-09T02:11:04.194Z,2025-03-09T02:11:06Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568116289,141,11.5,5568116297,1,,5568116283,155,,5568116291,212,38.7,5568116287,140,47.1,5568116285,56,Back,5568116293,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854263,32,1,1,3,12,aj8ytsr2ap33tod0hd8ofzaw9,1,57.0,93.9,2025-03-09T02:11:06.832Z,2025-03-09T02:11:07Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5568116425,141,96.0,5568116427,212,6.7,5568116423,140,63.2,5568116421,56,Left,5568116419,3,,5568116429,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854319,34,1,1,3,14,aj8ytsr2ap33tod0hd8ofzaw9,0,63.2,96.0,2025-03-09T02:11:08.073Z,2025-03-09T02:11:12Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5568116709,56,Left,5568116711,140,61.7,5568116713,141,91.7,5568116715,212,3.3,5568116717,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854287,30,8,1,3,15,2iwybwokic7nmr1t33abdbjoq,1,39.7,8.8,2025-03-09T02:11:09.794Z,2025-03-09T03:14:22Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568116535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854359,35,1,1,3,20,aj8ytsr2ap33tod0hd8ofzaw9,1,31.9,85.3,2025-03-09T02:11:14.921Z,2025-03-09T02:11:15Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5568116937,56,Back,5568116945,141,50.9,5568116951,213,4.69,5568116941,140,31.4,5568116949,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854401,36,1,1,3,21,aj8ytsr2ap33tod0hd8ofzaw9,1,31.4,50.9,2025-03-09T02:11:15.793Z,2025-03-09T02:11:19Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5568117199,212,22.1,5568117197,141,19.2,5568117195,140,36.0,5568117193,56,Back,5568117201,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854363,31,43,1,3,21,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-09T02:11:15.866Z,2025-03-09T02:11:19Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568116967,56,Back,5568117181,144,50,5568116971,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854439,37,1,1,3,25,aj8ytsr2ap33tod0hd8ofzaw9,1,36.3,19.8,2025-03-09T02:11:19.601Z,2025-03-09T02:11:21Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5568117387,56,Back,5568117389,140,28.4,5568117395,213,2.40,5568117393,212,11.3,5568117391,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854491,38,1,1,3,27,aj8ytsr2ap33tod0hd8ofzaw9,1,26.1,34.5,2025-03-09T02:11:21.817Z,2025-03-09T02:11:25Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5568117679,213,1.58,5568117671,56,Back,5568117673,140,26.0,5568117677,212,20.5,5568117675,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854525,39,1,1,3,31,aj8ytsr2ap33tod0hd8ofzaw9,1,26.5,67.0,2025-03-09T02:11:25.137Z,2025-03-09T02:11:29Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5568117835,212,13.1,5568117837,213,2.05,5568117829,56,Back,5568117831,140,20.8,5568117833,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854535,40,1,1,3,34,aj8ytsr2ap33tod0hd8ofzaw9,0,19.9,90.6,2025-03-09T02:11:28.873Z,2025-03-09T02:11:30Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5568117893,140,32.9,5568117891,56,Back,5568117897,141,82.4,5568117905,213,5.90,5568117899,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854571,32,61,1,3,38,2iwybwokic7nmr1t33abdbjoq,0,54.2,20.6,2025-03-09T02:11:32.874Z,2025-03-09T03:20:28Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568118107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854621,41,1,1,3,40,aj8ytsr2ap33tod0hd8ofzaw9,1,50.2,93.0,2025-03-09T02:11:34.721Z,2025-03-09T02:11:37Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5568118363,212,4.3,5568118361,141,88.3,5568118365,213,5.46,5568118359,140,53.0,5568118357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854711,42,1,1,3,43,aj8ytsr2ap33tod0hd8ofzaw9,1,54.5,84.5,2025-03-09T02:11:37.569Z,2025-03-09T02:11:46Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5568118847,140,82.9,5568118855,1,,5568118845,56,Center,5568118843,155,,5568118853,213,5.87,5568118851,212,32.6,5568118849,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854717,43,61,1,3,46,aj8ytsr2ap33tod0hd8ofzaw9,0,82.9,65.2,2025-03-09T02:11:39.968Z,2025-03-09T04:26:36Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5568118881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854915,33,5,1,3,47,2iwybwokic7nmr1t33abdbjoq,1,-1.0,34.6,2025-03-09T02:11:41.539Z,2025-03-09T04:29:58Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568119951,346,,5568119949,56,Back,5568469163,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854735,44,5,1,3,47,aj8ytsr2ap33tod0hd8ofzaw9,0,101.0,65.4,2025-03-09T02:11:41.539Z,2025-03-09T04:29:58Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5568118965,346,,5568118963,56,Center,5568469199,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854937,34,1,1,4,11,2iwybwokic7nmr1t33abdbjoq,1,4.8,47.6,2025-03-09T02:12:05.066Z,2025-03-09T02:12:07Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568120089,141,75.2,5568120097,237,,5568120091,212,27.2,5568120093,213,0.76,5568120083,124,,5568120085,56,Back,5568120087,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854983,35,1,1,4,13,2iwybwokic7nmr1t33abdbjoq,1,23.5,75.2,2025-03-09T02:12:07.803Z,2025-03-09T02:12:11Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568120331,56,Back,5568120333,140,11.2,5568120335,141,52.3,5568120337,212,20.2,5568120339,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855035,36,1,1,4,17,2iwybwokic7nmr1t33abdbjoq,0,14.2,48.9,2025-03-09T02:12:11.532Z,2025-03-09T02:12:16Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568120561,212,60.7,5568120553,157,,5568120563,213,5.75,5568120565,1,,5568120555,56,Right,5568120557,140,64.1,5568120559,141,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855041,45,44,1,4,20,aj8ytsr2ap33tod0hd8ofzaw9,1,34.3,92.1,2025-03-09T02:12:14.321Z,2025-03-09T04:11:08Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5568120585,56,Back,5568120587,285,,5568120623,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855037,37,44,1,4,20,2iwybwokic7nmr1t33abdbjoq,0,65.7,7.9,2025-03-09T02:12:14.322Z,2025-03-09T04:11:08Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568120569,56,Right,5568120571,286,,5568120633,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855063,46,12,1,4,20,aj8ytsr2ap33tod0hd8ofzaw9,1,31.6,85.4,2025-03-09T02:12:14.825Z,2025-03-09T04:26:45Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5568120703,56,Back,5568120707,141,100.0,5568120705,140,27.2,5568120711,213,1.99,5568120843,15,,5568120709,212,11.4,5568120845,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855195,38,5,1,4,22,2iwybwokic7nmr1t33abdbjoq,1,67.8,-1.1,2025-03-09T02:12:16.395Z,2025-03-09T04:29:59Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568121365,233,47,5568121285,56,Right,5568121287,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855073,47,5,1,4,22,aj8ytsr2ap33tod0hd8ofzaw9,0,32.2,101.1,2025-03-09T02:12:16.395Z,2025-03-09T04:29:59Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5568120753,347,,5568120751,56,Back,5568121387,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855159,48,79,1,4,31,aj8ytsr2ap33tod0hd8ofzaw9,0,0.0,0.0,2025-03-09T02:12:25.817Z,2025-03-09T02:12:25Z,,,,5568121149,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855207,39,79,1,4,35,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-09T02:12:29.067Z,2025-03-09T02:12:29Z,,,,5568121325,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855273,40,79,1,4,42,2iwybwokic7nmr1t33abdbjoq,0,0.0,0.0,2025-03-09T02:12:36.299Z,2025-03-09T02:12:36Z,,,,5568121763,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855567,49,79,1,5,12,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T02:13:06.553Z,2025-03-09T02:13:06Z,,,,5568123479,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855617,41,79,1,5,17,2iwybwokic7nmr1t33abdbjoq,0,0.0,0.0,2025-03-09T02:13:11.091Z,2025-03-09T02:13:11Z,,,,5568123777,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856113,50,79,1,6,1,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T02:13:55.145Z,2025-03-09T02:13:55Z,,,,5568126553,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856209,51,1,1,6,7,aj8ytsr2ap33tod0hd8ofzaw9,1,28.3,23.7,2025-03-09T02:14:01.081Z,2025-03-09T02:14:27Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5568128553,152,,5568127169,213,2.25,5568128551,5,,5568127165,141,32.2,5568127167,212,7.4,5568127163,140,23.9,5568127161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856231,52,1,1,6,11,aj8ytsr2ap33tod0hd8ofzaw9,1,24.8,31.0,2025-03-09T02:14:05.889Z,2025-03-09T02:14:17Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5568127329,140,62.7,5568127335,213,0.10,5568127337,1,,5568127333,212,40.0,5568127331,141,37.1,5568127325,155,,5568127327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856237,53,3,1,6,15,aj8ytsr2ap33tod0hd8ofzaw9,0,64.5,34.8,2025-03-09T02:14:09.321Z,2025-03-09T02:14:29Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5568127691,233,42,5568127361,286,,5568127359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856271,42,7,1,6,15,2iwybwokic7nmr1t33abdbjoq,1,35.5,65.2,2025-03-09T02:14:09.322Z,2025-03-09T02:14:31Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568127649,233,53,5568127583,56,Back,5568127585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856317,44,1,1,6,18,2iwybwokic7nmr1t33abdbjoq,1,31.5,72.3,2025-03-09T02:14:12.547Z,2025-03-09T02:14:14Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568127781,56,Back,5568127783,140,31.1,5568127785,141,94.9,5568127787,212,15.4,5568127789,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856349,45,1,1,6,20,2iwybwokic7nmr1t33abdbjoq,1,28.4,92.8,2025-03-09T02:14:14.604Z,2025-03-09T02:14:18Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568127997,213,4.25,5568127995,212,14.3,5568127991,140,22.3,5568127993,141,74.0,5568127989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856371,46,1,1,6,24,2iwybwokic7nmr1t33abdbjoq,0,22.2,78.5,2025-03-09T02:14:18.780Z,2025-03-09T04:27:08Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568128123,212,11.5,5568128121,141,84.4,5568128117,56,Back,5568128115,155,,5568128125,213,0.36,5568128119,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856397,54,1,1,6,25,aj8ytsr2ap33tod0hd8ofzaw9,1,59.8,20.6,2025-03-09T02:14:19.193Z,2025-03-09T02:14:22Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5568128263,212,8.1,5568128261,141,30.3,5568128265,213,0.95,5568128259,140,64.3,5568128255,3,,5568128257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856399,55,4,1,6,27,aj8ytsr2ap33tod0hd8ofzaw9,1,69.7,25.4,2025-03-09T02:14:21.865Z,2025-03-09T03:03:09Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5568128299,13,,5568128307,286,,5568128305,265,,5568128479,233,47,5568128301,56,Center,5568128303,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856419,47,4,1,6,27,2iwybwokic7nmr1t33abdbjoq,0,30.3,74.6,2025-03-09T02:14:21.866Z,2025-03-09T03:03:09Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568128459,152,,5568128463,285,,5568128461,265,,5568128497,233,55,5568128457,56,Back,5568128455,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856939,56,1,1,7,16,aj8ytsr2ap33tod0hd8ofzaw9,1,67.1,21.2,2025-03-09T02:15:10.177Z,2025-03-09T02:15:28Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,1.0,5568131299,212,30.7,5568131291,152,,5568131293,56,Center,5568131297,141,53.0,5568131295,140,87.8,5568131287,5,,5568131803,210,13,5568131301,213,0.78,5568131285,2,,5568131805,154,,5568131289,155,,,,,,,,,,,,,,,,,,,,,,,,,
2785856947,57,13,1,7,19,aj8ytsr2ap33tod0hd8ofzaw9,1,88.7,51.9,2025-03-09T02:15:13.401Z,2025-03-09T04:59:09Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5568131337,56,Center,5568131829,154,,5568131835,102,61.0,5568131837,103,87.5,5568131331,17,,5568131831,55,56,5568131827,29,,5568131825,77,,5568131839,328,,5568131821,24,,5568131823,15,5568131841,230,5568131843,231,49.6,97.2,,,,,,,,,,,,,,,,,,,
2785857077,48,5,1,7,20,2iwybwokic7nmr1t33abdbjoq,1,-1.2,39.4,2025-03-09T02:15:14.868Z,2025-03-09T04:30:00Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568469825,233,58,5568132169,346,,5568132167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856989,58,5,1,7,20,aj8ytsr2ap33tod0hd8ofzaw9,0,101.2,60.6,2025-03-09T02:15:14.868Z,2025-03-09T04:30:00Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5568131589,346,,5568469841,233,48,5568131587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857087,49,1,1,7,40,2iwybwokic7nmr1t33abdbjoq,1,4.8,46.4,2025-03-09T02:15:34.308Z,2025-03-09T02:15:35Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568132219,213,5.01,5568132223,237,,5568132209,124,,5568132213,140,7.4,5568132211,56,Back,5568132217,212,9.2,5568132215,141,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857091,50,1,1,7,41,2iwybwokic7nmr1t33abdbjoq,1,7.4,33.5,2025-03-09T02:15:35.436Z,2025-03-09T02:15:36Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568132239,140,2.7,5568132241,141,48.2,5568132243,212,11.1,5568132245,213,2.03,5568132237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857133,51,1,1,7,41,2iwybwokic7nmr1t33abdbjoq,1,2.7,48.2,2025-03-09T02:15:35.900Z,2025-03-09T02:15:39Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568132491,212,22.4,5568132485,56,Back,5568132487,140,23.3,5568132493,213,6.02,5568132489,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857183,52,1,1,7,45,2iwybwokic7nmr1t33abdbjoq,1,21.3,33.8,2025-03-09T02:15:39.116Z,2025-03-09T02:15:44Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568132759,140,13.2,5568132771,213,4.26,5568132763,141,8.3,5568132757,56,Back,5568132767,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857153,59,83,1,7,47,aj8ytsr2ap33tod0hd8ofzaw9,0,77.2,90.9,2025-03-09T02:15:41.881Z,2025-03-09T02:15:46Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5568132869,399,9xjixcn3jhf7m75dl49u0qe7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857191,53,3,1,7,50,2iwybwokic7nmr1t33abdbjoq,1,18.8,7.6,2025-03-09T02:15:44.476Z,2025-03-09T03:03:18Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568132825,56,Back,5568132827,285,,5568132899,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857195,60,45,1,7,50,aj8ytsr2ap33tod0hd8ofzaw9,0,81.2,92.4,2025-03-09T02:15:44.476Z,2025-03-09T03:03:18Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5568132847,286,,5568132845,56,Left,5568132935,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857201,54,3,1,7,51,2iwybwokic7nmr1t33abdbjoq,0,20.0,5.8,2025-03-09T02:15:45.116Z,2025-03-09T02:15:53Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568132861,285,,5568133079,233,61,5568132859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857231,61,7,1,7,51,aj8ytsr2ap33tod0hd8ofzaw9,1,80.0,94.2,2025-03-09T02:15:45.117Z,2025-03-09T02:16:23Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5568133029,56,Left,5568133053,233,54,5568133031,286,,5568133027,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857285,55,5,1,7,52,2iwybwokic7nmr1t33abdbjoq,1,21.5,-0.8,2025-03-09T02:15:46.756Z,2025-03-09T04:30:00Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568133319,233,62,5568133313,347,,5568133311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857277,62,5,1,7,52,aj8ytsr2ap33tod0hd8ofzaw9,0,78.5,100.8,2025-03-09T02:15:46.756Z,2025-03-09T04:30:01Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5568133269,56,Left,5568133271,347,,5568133347,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857341,56,1,1,7,59,2iwybwokic7nmr1t33abdbjoq,1,14.9,0.0,2025-03-09T02:15:53.948Z,2025-03-09T02:15:58Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568133627,141,5.9,5568133625,140,26.4,5568133621,107,,5568133623,56,Back,5568133629,212,12.9,5568133631,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857395,57,1,1,8,4,2iwybwokic7nmr1t33abdbjoq,1,26.4,5.9,2025-03-09T02:15:58.756Z,2025-03-09T02:16:02Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568133935,56,Back,5568133945,213,2.51,5568133941,141,24.4,5568133943,212,21.3,5568133939,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857443,58,1,1,8,8,2iwybwokic7nmr1t33abdbjoq,1,12.7,34.8,2025-03-09T02:16:02.164Z,2025-03-09T02:16:07Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568134197,56,Back,5568134201,141,70.0,5568134203,212,24.1,5568134205,213,1.68,5568134199,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857481,59,1,1,8,12,2iwybwokic7nmr1t33abdbjoq,1,12.8,74.0,2025-03-09T02:16:06.940Z,2025-03-09T02:16:09Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568134359,141,51.7,5568134363,213,4.61,5568134361,212,15.2,5568134355,56,Back,5568134357,140,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857515,60,1,1,8,15,2iwybwokic7nmr1t33abdbjoq,1,11.3,51.7,2025-03-09T02:16:09.004Z,2025-03-09T02:16:12Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568134569,213,5.04,5568134567,212,15.2,5568134565,141,30.6,5568134561,56,Back,5568134563,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857541,61,1,1,8,17,2iwybwokic7nmr1t33abdbjoq,1,20.9,28.2,2025-03-09T02:16:11.940Z,2025-03-09T02:16:14Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568134737,141,8.6,5568134735,140,27.0,5568134733,56,Back,5568134741,213,5.16,5568134739,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857577,62,1,1,8,20,2iwybwokic7nmr1t33abdbjoq,1,25.9,10.1,2025-03-09T02:16:14.260Z,2025-03-09T02:16:18Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,5568134969,212,12.0,5568134971,213,2.03,5568134967,141,25.9,5568134965,140,20.9,5568134963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857623,63,1,1,8,23,2iwybwokic7nmr1t33abdbjoq,1,24.1,33.9,2025-03-09T02:16:17.892Z,2025-03-09T02:16:22Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568135213,212,13.4,5568135211,141,51.7,5568135215,213,2.01,5568135209,140,18.7,5568135207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857705,64,1,1,8,27,2iwybwokic7nmr1t33abdbjoq,1,22.8,52.3,2025-03-09T02:16:21.876Z,2025-03-09T02:16:27Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568135495,140,22.1,5568135497,141,32.0,5568135493,56,Back,5568135499,212,13.8,5568135501,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857805,65,1,1,8,33,2iwybwokic7nmr1t33abdbjoq,1,29.8,35.1,2025-03-09T02:16:27.348Z,2025-03-09T02:16:32Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568135881,212,26.0,5568135875,140,26.8,5568135877,141,73.0,5568135883,213,1.69,5568135873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857823,66,1,1,8,38,2iwybwokic7nmr1t33abdbjoq,1,31.2,78.0,2025-03-09T02:16:32.764Z,2025-03-09T02:16:34Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568135949,56,Back,5568135953,141,93.4,5568135951,140,36.8,5568135955,212,12.0,5568135957,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857845,67,1,1,8,40,2iwybwokic7nmr1t33abdbjoq,1,36.8,93.4,2025-03-09T02:16:34.157Z,2025-03-09T02:16:35Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568136049,141,74.1,5568136047,140,27.4,5568136045,56,Back,5568136053,213,4.07,5568136051,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
