id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2788959339,44,1,1,3,12,ck22dnk93ng8ax7wonlff7yms,0,43.0,68.4,2025-03-16T02:40:11.910Z,2025-03-16T02:40:14Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585130021,212,51.5,5585130015,56,Right,5585130023,213,5.60,5585130017,140,81.1,5585130025,1,,5585130019,141,20.6,5585130013,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959345,16,12,1,3,15,cf5r1qpotp6n5i3vdchsp2en1,1,26.6,70.0,2025-03-16T02:40:15.250Z,2025-03-16T02:40:18Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5585130075,15,,5585130053,56,Back,5585130059,212,11.1,5585130061,213,5.53,5585130057,141,58.8,5585130055,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959359,45,15,1,3,17,ck22dnk93ng8ax7wonlff7yms,1,76.0,32.5,2025-03-16T02:40:17.206Z,2025-03-16T05:02:52Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5585130545,103,19,5585130555,230,96.8,5585130125,56,Center,5585130411,72,,5585130571,233,17,5585130557,231,47.7,5585130775,328,,5585130415,82,,5585130551,146,85.3,5585130121,22,5585130123,18,5585130553,147,38.6,5585130543,102,48.4,5585130549,458,5585130547,215,5585130541,78,,,,,,,,,,,,,
2788959365,17,10,1,3,17,cf5r1qpotp6n5i3vdchsp2en1,1,14.7,61.4,2025-03-16T02:40:17.306Z,2025-03-16T02:40:29Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585130163,94,,5585130611,233,45,5585130165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959379,18,6,1,3,19,cf5r1qpotp6n5i3vdchsp2en1,0,20.4,53.6,2025-03-16T02:40:19.086Z,2025-03-16T03:31:30Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585130269,233,46,5585130247,56,Back,5585130249,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959373,46,6,1,3,19,ck22dnk93ng8ax7wonlff7yms,1,79.6,46.4,2025-03-16T02:40:19.086Z,2025-03-16T03:31:29Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5585130243,56,Center,5585130253,233,18,5585130245,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959665,47,1,1,3,57,ck22dnk93ng8ax7wonlff7yms,1,99.5,0.5,2025-03-16T02:40:57.718Z,2025-03-16T03:28:56Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5585131693,141,44.6,5585131691,140,90.9,5585131697,213,1.86,5585131685,155,,5585131689,56,Center,5585131683,6,,5585131681,2,,5585131695,212,31.3,5585131687,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788976713,433,44,1,4,1,ck22dnk93ng8ax7wonlff7yms,1,88.1,44.6,2025-03-16T02:41:01.863Z,2025-03-16T03:32:09Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585222463,233,392,5585222447,286,,5585222445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788976703,392,44,1,4,2,cf5r1qpotp6n5i3vdchsp2en1,0,11.9,55.4,2025-03-16T02:41:01.864Z,2025-03-16T03:32:09Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585222403,56,Back,5585222467,233,433,5585222405,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959675,48,61,1,4,2,ck22dnk93ng8ax7wonlff7yms,1,90.9,44.6,2025-03-16T02:41:02.494Z,2025-03-16T03:30:54Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585131749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959701,49,1,1,4,7,ck22dnk93ng8ax7wonlff7yms,1,78.0,83.3,2025-03-16T02:41:07.198Z,2025-03-16T03:29:13Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585131891,213,3.87,5585131885,140,66.1,5585131887,141,67.0,5585131889,212,16.7,5585131883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959723,50,1,1,4,11,ck22dnk93ng8ax7wonlff7yms,1,67.5,67.5,2025-03-16T02:41:11.791Z,2025-03-16T03:30:03Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585132029,213,0.83,5585132023,140,78.9,5585132021,56,Left,5585132027,212,17.8,5585132025,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959761,51,1,1,4,14,ck22dnk93ng8ax7wonlff7yms,1,79.1,86.8,2025-03-16T02:41:14.070Z,2025-03-16T02:41:17Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585132205,141,87.4,5585132207,212,10.3,5585132201,56,Left,5585132203,140,88.9,5585132209,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959769,52,1,1,4,17,ck22dnk93ng8ax7wonlff7yms,1,88.8,87.4,2025-03-16T02:41:17.631Z,2025-03-16T03:30:05Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585132245,140,71.2,5585132251,213,3.09,5585132247,141,88.9,5585132249,212,18.5,5585132243,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959795,53,1,1,4,19,ck22dnk93ng8ax7wonlff7yms,1,71.2,88.6,2025-03-16T02:41:19.487Z,2025-03-16T02:41:22Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585132389,56,Center,5585132393,141,70.5,5585132391,140,64.0,5585132397,213,4.16,5585132395,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959811,54,1,1,4,22,ck22dnk93ng8ax7wonlff7yms,1,65.3,71.8,2025-03-16T02:41:22.310Z,2025-03-16T02:41:24Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585132459,212,15.2,5585132453,56,Left,5585132455,140,74.3,5585132457,141,89.3,5585132461,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959843,55,1,1,4,24,ck22dnk93ng8ax7wonlff7yms,1,70.1,90.0,2025-03-16T02:41:24.478Z,2025-03-16T02:41:27Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585132609,213,0.05,5585132599,56,Left,5585132603,141,91.2,5585132601,140,85.7,5585132605,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959857,56,1,1,4,27,ck22dnk93ng8ax7wonlff7yms,1,85.7,91.2,2025-03-16T02:41:27.278Z,2025-03-16T02:41:29Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585132675,213,3.08,5585132667,56,Left,5585132673,212,16.5,5585132671,141,92.7,5585132669,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959909,57,1,1,4,29,ck22dnk93ng8ax7wonlff7yms,1,62.4,88.1,2025-03-16T02:41:29.799Z,2025-03-16T02:41:34Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585132857,141,68.8,5585132855,140,44.4,5585132861,213,3.75,5585132859,212,23.0,5585132853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959967,58,1,1,4,34,ck22dnk93ng8ax7wonlff7yms,1,44.2,67.6,2025-03-16T02:41:34.206Z,2025-03-16T02:41:39Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585133103,141,25.5,5585133099,56,Back,5585133107,213,4.63,5585133101,140,41.9,5585133105,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959979,59,1,1,4,39,ck22dnk93ng8ax7wonlff7yms,1,32.9,29.2,2025-03-16T02:41:39.798Z,2025-03-16T02:41:42Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5585133187,212,7.3,5585133185,141,34.5,5585133181,56,Back,5585133183,140,38.9,5585133189,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788959997,60,1,1,4,42,ck22dnk93ng8ax7wonlff7yms,1,37.0,34.2,2025-03-16T02:41:42.630Z,2025-03-16T02:41:46Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585133291,213,1.71,5585133287,141,56.7,5585133285,140,34.9,5585133289,212,15.5,5585133283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960009,61,1,1,4,46,ck22dnk93ng8ax7wonlff7yms,1,43.0,70.0,2025-03-16T02:41:46.712Z,2025-03-16T02:41:50Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585133365,212,29.8,5585133367,213,0.51,5585133361,140,67.8,5585133359,56,Left,5585133363,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960029,62,1,1,4,50,ck22dnk93ng8ax7wonlff7yms,0,73.4,90.5,2025-03-16T02:41:50.630Z,2025-03-16T02:41:52Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5585133465,213,6.09,5585133457,56,Left,5585133461,141,85.1,5585133463,212,19.3,5585133459,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960041,19,12,1,4,52,cf5r1qpotp6n5i3vdchsp2en1,1,7.6,10.6,2025-03-16T02:41:52.498Z,2025-03-16T02:41:54Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585133515,212,9.1,5585133517,213,4.31,5585133509,56,Back,5585133511,140,4.2,5585133513,141,0.0,5585133557,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960047,20,5,1,4,53,cf5r1qpotp6n5i3vdchsp2en1,0,5.2,-1.8,2025-03-16T02:41:53.756Z,2025-03-16T03:31:38Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585133543,347,,5585133539,56,Back,5585133985,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960127,63,5,1,4,53,ck22dnk93ng8ax7wonlff7yms,1,94.8,101.8,2025-03-16T02:41:53.756Z,2025-03-16T03:31:38Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5585133949,56,Left,5585133951,347,,5585133971,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960141,64,1,1,5,5,ck22dnk93ng8ax7wonlff7yms,1,90.0,100.0,2025-03-16T02:42:05.791Z,2025-03-16T02:46:30Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585134013,56,Left,5585134019,212,6.4,5585134017,141,91.4,5585134011,107,,5585144103,189,,5585134015,140,90.5,5585134021,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960157,66,1,1,5,6,ck22dnk93ng8ax7wonlff7yms,1,85.8,95.9,2025-03-16T02:42:06.302Z,2025-03-16T02:45:43Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5585142457,212,7.3,5585142455,141,91.2,5585134103,56,Left,5585142453,140,92.0,5585142459,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960147,65,50,1,5,7,ck22dnk93ng8ax7wonlff7yms,1,90.8,91.6,2025-03-16T02:42:07.255Z,2025-03-16T03:31:54Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585136023,233,22,5585135909,286,,5585134037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960195,22,7,1,5,7,cf5r1qpotp6n5i3vdchsp2en1,1,9.2,8.4,2025-03-16T02:42:07.256Z,2025-03-16T03:31:54Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585134289,56,Back,5585135975,285,,5585136019,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960175,21,5,1,5,8,cf5r1qpotp6n5i3vdchsp2en1,0,13.4,-2.0,2025-03-16T02:42:08.490Z,2025-03-16T03:31:39Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585134179,347,,5585134177,56,Back,5585134631,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960171,67,5,1,5,8,ck22dnk93ng8ax7wonlff7yms,1,86.6,102.0,2025-03-16T02:42:08.490Z,2025-03-16T03:31:39Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585134163,347,,5585134611,233,21,5585134161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960299,68,1,1,5,28,ck22dnk93ng8ax7wonlff7yms,1,90.3,100.0,2025-03-16T02:42:27.886Z,2025-03-16T02:42:30Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5585134959,140,83.7,5585134957,56,Left,5585134965,213,4.00,5585134963,212,10.6,5585134961,141,90.2,5585134955,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960305,69,1,1,5,30,ck22dnk93ng8ax7wonlff7yms,0,83.3,91.7,2025-03-16T02:42:30.086Z,2025-03-16T02:46:55Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585134989,213,5.64,5585134983,140,86.0,5585134981,56,Left,5585134987,212,3.5,5585134985,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960319,24,1,1,5,31,cf5r1qpotp6n5i3vdchsp2en1,1,17.6,14.6,2025-03-16T02:42:31.058Z,2025-03-16T02:42:32Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585135061,140,30.6,5585135067,213,0.67,5585135065,212,17.5,5585135063,141,30.6,5585135059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960345,25,1,1,5,32,cf5r1qpotp6n5i3vdchsp2en1,1,30.9,30.6,2025-03-16T02:42:32.387Z,2025-03-16T02:42:35Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5585135223,212,5.7,5585135221,141,34.2,5585135219,140,26.0,5585135217,56,Back,5585135225,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960347,26,4,1,5,35,cf5r1qpotp6n5i3vdchsp2en1,1,25.2,30.9,2025-03-16T02:42:35.282Z,2025-03-16T03:31:34Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585135245,285,,5585135239,56,Back,5585135241,152,,5585135243,265,,5585135295,233,70,5585135237,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960353,70,4,1,5,35,ck22dnk93ng8ax7wonlff7yms,0,74.8,69.1,2025-03-16T02:42:35.283Z,2025-03-16T03:31:34Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5585135275,286,,5585135379,233,26,5585135269,56,Center,5585135271,152,,5585135273,265,,5585135267,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960413,27,1,1,5,44,cf5r1qpotp6n5i3vdchsp2en1,1,25.7,30.0,2025-03-16T02:42:43.922Z,2025-03-16T02:42:44Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585135635,56,Back,5585135631,5,,5585135643,213,2.37,5585135637,140,21.7,5585135639,141,36.0,5585135633,152,,5585135641,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960427,28,1,1,5,44,cf5r1qpotp6n5i3vdchsp2en1,1,21.7,36.0,2025-03-16T02:42:44.674Z,2025-03-16T02:42:46Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585135701,212,26.0,5585135703,213,1.42,5585135695,56,Back,5585135699,141,73.8,5585135697,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960481,29,1,1,5,46,cf5r1qpotp6n5i3vdchsp2en1,1,25.5,73.8,2025-03-16T02:42:46.257Z,2025-03-16T02:42:52Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585135959,140,23.2,5585135965,213,4.54,5585135957,56,Back,5585135963,212,14.1,5585135961,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960521,30,1,1,5,53,cf5r1qpotp6n5i3vdchsp2en1,1,29.2,37.1,2025-03-16T02:42:53.771Z,2025-03-16T02:42:56Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585136135,140,29.5,5585136137,141,17.6,5585136141,213,4.74,5585136133,56,Back,5585136139,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960533,31,1,1,5,56,cf5r1qpotp6n5i3vdchsp2en1,1,29.5,17.4,2025-03-16T02:42:56.682Z,2025-03-16T02:42:57Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585136203,141,4.7,5585136207,213,5.40,5585136205,212,11.1,5585136199,56,Back,5585136201,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960565,32,1,1,5,57,cf5r1qpotp6n5i3vdchsp2en1,1,36.2,4.7,2025-03-16T02:42:57.322Z,2025-03-16T02:42:59Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585136333,56,Back,5585136341,213,2.70,5585136339,212,16.4,5585136337,141,15.0,5585136335,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960607,33,1,1,5,59,cf5r1qpotp6n5i3vdchsp2en1,1,22.6,16.8,2025-03-16T02:42:59.794Z,2025-03-16T02:43:03Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585136453,56,Back,5585136459,212,27.2,5585136455,140,8.4,5585136457,141,50.3,5585136461,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960649,34,1,1,6,3,cf5r1qpotp6n5i3vdchsp2en1,1,7.5,49.4,2025-03-16T02:43:03.748Z,2025-03-16T02:43:06Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585136579,212,15.3,5585136581,213,6.20,5585136573,56,Back,5585136575,140,22.0,5585136577,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960687,35,1,1,6,6,cf5r1qpotp6n5i3vdchsp2en1,1,21.4,39.5,2025-03-16T02:43:06.659Z,2025-03-16T02:43:10Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585136775,141,12.5,5585136773,140,22.7,5585136779,213,4.79,5585136777,212,18.4,5585136771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960711,36,1,1,6,10,cf5r1qpotp6n5i3vdchsp2en1,1,23.2,11.4,2025-03-16T02:43:09.897Z,2025-03-16T02:43:14Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585136909,141,21.6,5585136911,212,16.8,5585136913,213,0.42,5585136907,140,37.8,5585136905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960713,37,43,1,6,14,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-16T02:43:14.186Z,2025-03-16T02:43:33Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5585137587,144,61,5585136917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960747,71,43,1,6,17,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-16T02:43:17.367Z,2025-03-16T02:43:26Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585137361,144,7,5585137047,285,0,5585137045,56,Left,5585137043,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960753,72,43,1,6,18,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-16T02:43:18.463Z,2025-03-16T02:43:25Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585137293,144,5,5585137055,56,Left,5585137057,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960767,38,4,1,6,21,cf5r1qpotp6n5i3vdchsp2en1,1,38.2,5.2,2025-03-16T02:43:21.732Z,2025-03-16T03:31:34Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5585137177,152,,5585137179,265,,5585137173,13,,5585137181,286,,5585137175,56,Back,5585137215,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960769,73,4,1,6,21,ck22dnk93ng8ax7wonlff7yms,0,61.8,94.8,2025-03-16T02:43:21.733Z,2025-03-16T03:31:35Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585137203,265,,5585137197,13,,5585137259,233,38,5585137205,285,,5585137199,56,Left,5585137201,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960781,39,1,1,6,23,cf5r1qpotp6n5i3vdchsp2en1,1,40.4,6.4,2025-03-16T02:43:22.994Z,2025-03-16T02:43:25Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585137301,5,,5585137307,140,31.3,5585137305,56,Back,5585137313,213,2.42,5585137311,212,12.7,5585137309,141,18.8,5585137303,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960791,40,1,1,6,25,cf5r1qpotp6n5i3vdchsp2en1,1,32.4,18.5,2025-03-16T02:43:25.426Z,2025-03-16T02:43:27Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585137367,141,40.9,5585137365,140,33.3,5585137369,212,15.3,5585137371,213,1.51,5585137363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960803,41,1,1,6,26,cf5r1qpotp6n5i3vdchsp2en1,1,33.3,40.9,2025-03-16T02:43:26.851Z,2025-03-16T02:43:30Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585137423,140,32.6,5585137429,213,1.60,5585137425,141,74.2,5585137427,212,22.7,5585137421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960839,42,1,1,6,30,cf5r1qpotp6n5i3vdchsp2en1,1,32.6,74.2,2025-03-16T02:43:30.025Z,2025-03-16T02:43:34Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585137625,212,23.8,5585137619,56,Back,5585137627,213,3.79,5585137621,140,14.6,5585137623,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960841,43,1,1,6,34,cf5r1qpotp6n5i3vdchsp2en1,0,10.4,50.6,2025-03-16T02:43:34.593Z,2025-03-16T02:43:35Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585137643,212,34.1,5585137637,56,Back,5585137639,140,42.1,5585137647,1,,5585137633,155,,5585137641,141,39.5,5585137645,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960849,74,1,1,6,36,ck22dnk93ng8ax7wonlff7yms,0,61.4,50.1,2025-03-16T02:43:36.383Z,2025-03-16T02:43:37Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585137685,212,17.1,5585137677,3,,5585137683,141,75.1,5585137681,140,60.1,5585137687,213,1.65,5585137679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960871,44,1,1,6,37,cf5r1qpotp6n5i3vdchsp2en1,1,47.1,23.7,2025-03-16T02:43:37.673Z,2025-03-16T02:43:41Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5585137815,141,17.6,5585137813,140,33.9,5585137819,213,3.43,5585137817,212,14.5,5585137811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960905,45,1,1,6,41,cf5r1qpotp6n5i3vdchsp2en1,1,34.7,10.4,2025-03-16T02:43:41.058Z,2025-03-16T02:43:45Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585137929,56,Back,5585137937,213,1.91,5585137935,212,18.9,5585137931,140,28.7,5585137933,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960915,46,1,1,6,45,cf5r1qpotp6n5i3vdchsp2en1,1,28.9,36.0,2025-03-16T02:43:45.033Z,2025-03-16T02:43:47Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585138003,140,29.9,5585138009,213,4.79,5585138007,212,13.5,5585138005,141,16.2,5585138001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960939,47,1,1,6,47,cf5r1qpotp6n5i3vdchsp2en1,1,30.4,14.3,2025-03-16T02:43:47.561Z,2025-03-16T02:43:50Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585138123,140,26.6,5585138129,213,1.82,5585138127,212,15.9,5585138125,141,36.9,5585138121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788960957,48,1,1,6,49,cf5r1qpotp6n5i3vdchsp2en1,1,26.6,44.6,2025-03-16T02:43:49.857Z,2025-03-16T02:43:52Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585138215,140,24.9,5585138221,213,1.67,5585138217,141,72.1,5585138213,56,Back,5585138219,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788961035,49,1,1,6,52,cf5r1qpotp6n5i3vdchsp2en1,1,26.0,70.0,2025-03-16T02:43:51.865Z,2025-03-16T02:44:02Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585138659,56,Back,5585138663,141,64.3,5585138661,140,41.6,5585138665,212,16.8,5585138667,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
