id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2822715053,22,1,1,2,47,cf5r1qpotp6n5i3vdchsp2en1,1,29.9,82.1,2025-06-15T01:09:18.638Z,2025-06-15T01:09:21Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5771527937,212,19.5,5771527933,140,32.2,5771527935,141,53.6,5771527939,213,4.84,5771527931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715087,23,1,1,2,50,cf5r1qpotp6n5i3vdchsp2en1,1,32.8,46.7,2025-06-15T01:09:21.389Z,2025-06-15T01:09:24Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5771528129,140,11.5,5771528133,212,22.4,5771528127,56,Back,5771528131,141,48.8,5771528135,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715105,24,1,1,2,53,cf5r1qpotp6n5i3vdchsp2en1,1,12.2,50.6,2025-06-15T01:09:24.574Z,2025-06-15T01:09:26Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5771528245,212,24.3,5771528247,213,0.64,5771528243,141,71.8,5771528241,140,30.8,5771528239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715147,25,1,1,2,55,cf5r1qpotp6n5i3vdchsp2en1,1,31.1,73.9,2025-06-15T01:09:26.526Z,2025-06-15T01:43:47Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5771528487,212,9.1,5771528483,140,34.9,5771528489,213,1.12,5771528485,141,85.9,5771528481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715173,26,1,1,2,58,cf5r1qpotp6n5i3vdchsp2en1,1,37.0,81.2,2025-06-15T01:09:29.510Z,2025-06-15T01:09:32Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771528663,213,0.24,5771528655,56,Left,5771528659,141,89.9,5771528653,155,,5771528657,140,60.2,5771528661,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715221,27,1,1,3,0,cf5r1qpotp6n5i3vdchsp2en1,1,60.7,88.4,2025-06-15T01:09:32.022Z,2025-06-15T01:09:36Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771528959,140,54.0,5771528965,213,4.43,5771528961,141,52.4,5771528957,56,Center,5771528963,212,25.5,5771528955,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715257,28,1,1,3,5,cf5r1qpotp6n5i3vdchsp2en1,1,48.8,49.1,2025-06-15T01:09:36.638Z,2025-06-15T01:09:38Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5771529153,212,5.3,5771529149,140,47.1,5771529155,213,1.92,5771529147,56,Back,5771529151,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715273,29,1,1,3,7,cf5r1qpotp6n5i3vdchsp2en1,1,49.6,52.1,2025-06-15T01:09:38.862Z,2025-06-15T01:09:40Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5771529265,140,55.9,5771529267,141,33.7,5771529263,56,Center,5771529271,213,5.20,5771529269,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715305,30,1,1,3,8,cf5r1qpotp6n5i3vdchsp2en1,1,55.9,33.7,2025-06-15T01:09:40.341Z,2025-06-15T01:09:43Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5771529385,56,Right,5771529393,213,5.29,5771529389,141,9.2,5771529391,212,19.9,5771529387,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715329,31,1,1,3,11,cf5r1qpotp6n5i3vdchsp2en1,1,66.3,9.2,2025-06-15T01:09:42.926Z,2025-06-15T01:09:45Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5771529531,56,Right,5771529539,213,6.01,5771529535,141,6.1,5771529537,212,7.9,5771529533,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715343,32,1,1,3,13,cf5r1qpotp6n5i3vdchsp2en1,1,71.9,9.5,2025-06-15T01:09:44.925Z,2025-06-15T01:09:46Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5771529645,212,7.9,5771529647,213,1.84,5771529643,141,20.7,5771529641,140,69.9,5771529639,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715353,33,1,1,3,15,cf5r1qpotp6n5i3vdchsp2en1,1,69.9,20.7,2025-06-15T01:09:46.469Z,2025-06-15T03:59:28Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5771529717,212,7.4,5771529715,141,10.1,5771529713,140,71.5,5771529719,213,4.94,5771529711,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715383,34,1,1,3,16,cf5r1qpotp6n5i3vdchsp2en1,1,71.6,10.0,2025-06-15T01:09:48.270Z,2025-06-15T03:59:26Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5771529877,56,Center,5771529879,140,67.5,5771529883,212,9.9,5771529881,141,23.1,5771529885,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715397,35,1,1,3,18,cf5r1qpotp6n5i3vdchsp2en1,0,71.1,20.7,2025-06-15T01:09:50.198Z,2025-06-15T01:09:51Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5771529941,155,,5771529939,2,,5771529949,212,25.5,5771529951,213,0.92,5771529947,141,50.6,5771529945,140,85.8,5771529943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715411,43,12,1,3,20,5h878vnmkbuy2ummddprusxgq,1,12.2,66.1,2025-06-15T01:09:51.522Z,2025-06-15T01:09:58Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5771530003,140,30.7,5771530007,212,21.8,5771530045,15,,5771530009,213,5.82,5771530005,141,51.7,5771530001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715447,36,1,1,3,23,cf5r1qpotp6n5i3vdchsp2en1,0,69.5,55.1,2025-06-15T01:09:55.095Z,2025-06-15T01:09:55Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771530267,3,,5771530271,140,87.2,5771530269,56,Center,5771530275,212,19.3,5771530273,141,47.6,5771530277,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715477,44,1,1,3,27,5h878vnmkbuy2ummddprusxgq,1,13.3,69.6,2025-06-15T01:09:58.571Z,2025-06-15T01:10:00Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771530425,212,13.1,5771530421,140,5.0,5771530417,3,,5771530423,141,55.3,5771530427,213,3.98,5771530419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715519,46,1,1,3,28,5h878vnmkbuy2ummddprusxgq,1,5.0,55.3,2025-06-15T01:10:00.274Z,2025-06-15T01:10:05Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5771530699,56,Back,5771530705,212,23.0,5771530697,123,,5771530701,140,20.7,5771530707,213,5.51,5771530703,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715537,47,1,1,3,34,5h878vnmkbuy2ummddprusxgq,1,27.5,14.8,2025-06-15T01:10:05.443Z,2025-06-15T01:10:07Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5771530835,56,Back,5771530843,213,1.25,5771530837,140,31.2,5771530839,141,32.0,5771530841,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715563,48,1,1,3,35,5h878vnmkbuy2ummddprusxgq,1,34.1,32.0,2025-06-15T01:10:07.315Z,2025-06-15T01:10:11Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5771531015,56,Back,5771531021,212,20.2,5771531023,213,3.31,5771531017,140,15.1,5771531019,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715593,49,1,1,3,39,5h878vnmkbuy2ummddprusxgq,1,15.1,32.7,2025-06-15T01:10:10.986Z,2025-06-15T01:10:13Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771531173,212,26.1,5771531169,140,20.2,5771531175,213,1.36,5771531167,56,Back,5771531171,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715721,50,1,1,3,42,5h878vnmkbuy2ummddprusxgq,1,24.9,70.6,2025-06-15T01:10:13.826Z,2025-06-15T01:10:27Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5771531959,212,18.9,5771531957,141,91.8,5771531961,213,0.87,5771531953,56,Back,5771531955,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715743,51,1,1,3,55,5h878vnmkbuy2ummddprusxgq,1,39.6,93.2,2025-06-15T01:10:27.099Z,2025-06-15T01:10:29Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771532105,140,32.3,5771532111,213,4.44,5771532107,141,53.2,5771532103,56,Back,5771532109,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715759,52,1,1,3,58,5h878vnmkbuy2ummddprusxgq,1,32.3,53.2,2025-06-15T01:10:29.450Z,2025-06-15T01:10:30Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771532205,141,23.8,5771532201,56,Back,5771532207,212,21.0,5771532203,140,38.4,5771532209,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715773,53,1,1,3,58,5h878vnmkbuy2ummddprusxgq,1,38.4,23.8,2025-06-15T01:10:30.234Z,2025-06-15T01:10:31Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5771532269,56,Back,5771532277,213,2.30,5771532273,141,38.2,5771532275,212,13.1,5771532271,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715827,54,1,1,4,0,5h878vnmkbuy2ummddprusxgq,0,30.1,38.2,2025-06-15T01:10:31.571Z,2025-06-15T01:10:36Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771532567,155,,5771532571,140,95.7,5771532575,212,72.0,5771532569,56,Center,5771532579,1,,5771532577,213,0.30,5771532573,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716007,39,1,1,4,16,cf5r1qpotp6n5i3vdchsp2en1,1,13.9,31.0,2025-06-15T01:10:47.525Z,2025-06-15T01:10:51Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5771533429,213,5.01,5771533419,56,Back,5771533427,212,9.1,5771533423,140,16.4,5771533425,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716053,40,1,1,4,20,cf5r1qpotp6n5i3vdchsp2en1,1,23.3,21.8,2025-06-15T01:10:51.831Z,2025-06-15T01:10:56Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5771533653,141,25.9,5771533657,213,0.20,5771533655,212,14.2,5771533649,56,Back,5771533651,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716087,41,1,1,4,24,cf5r1qpotp6n5i3vdchsp2en1,1,36.6,25.9,2025-06-15T01:10:55.982Z,2025-06-15T01:10:58Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5771533849,213,2.15,5771533841,56,Back,5771533847,212,8.2,5771533843,140,32.3,5771533845,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716117,42,1,1,4,26,cf5r1qpotp6n5i3vdchsp2en1,1,32.3,36.0,2025-06-15T01:10:58.190Z,2025-06-15T01:10:59Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5771533925,141,46.9,5771533921,56,Back,5771533923,140,32.2,5771533927,212,7.4,5771533929,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716149,43,1,1,4,27,cf5r1qpotp6n5i3vdchsp2en1,1,33.6,55.4,2025-06-15T01:10:59.318Z,2025-06-15T01:11:02Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771534177,212,29.4,5771534173,140,58.2,5771534179,213,0.50,5771534175,141,76.1,5771534171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716159,44,1,1,4,30,cf5r1qpotp6n5i3vdchsp2en1,1,66.1,76.1,2025-06-15T01:11:01.941Z,2025-06-15T01:11:02Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771534243,212,12.0,5771534245,213,0.73,5771534237,56,Left,5771534239,140,74.6,5771534241,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716179,45,1,1,4,31,cf5r1qpotp6n5i3vdchsp2en1,0,76.0,87.5,2025-06-15T01:11:02.878Z,2025-06-15T03:57:42Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771534345,56,Center,5771534347,140,76.4,5771534351,212,8.5,5771534349,141,75.0,5771534353,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716193,55,8,1,4,33,5h878vnmkbuy2ummddprusxgq,1,26.4,24.2,2025-06-15T01:11:05.050Z,2025-06-15T01:11:05Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771534429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716219,46,61,1,4,35,cf5r1qpotp6n5i3vdchsp2en1,1,75.6,75.0,2025-06-15T01:11:06.854Z,2025-06-15T03:59:25Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771534553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716289,57,1,1,4,36,5h878vnmkbuy2ummddprusxgq,1,17.3,12.1,2025-06-15T01:11:07.578Z,2025-06-15T01:11:11Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5771534905,213,6.06,5771534901,141,8.3,5771534903,212,11.5,5771534899,140,28.0,5771534897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716295,58,4,1,4,38,5h878vnmkbuy2ummddprusxgq,1,32.2,21.0,2025-06-15T01:11:09.548Z,2025-06-15T01:11:15Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5771534973,56,Back,5771534977,265,,5771535009,285,,5771535005,233,47,5771534975,152,,5771534971,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716265,47,4,1,4,38,cf5r1qpotp6n5i3vdchsp2en1,0,67.8,79.0,2025-06-15T01:11:09.549Z,2025-06-15T03:33:00Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771534851,56,Left,5771534849,13,,5771534855,265,,5771535047,233,58,5771534857,286,,5771534853,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716533,59,1,1,4,53,5h878vnmkbuy2ummddprusxgq,1,33.9,23.0,2025-06-15T01:11:24.571Z,2025-06-15T03:22:14Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771680301,155,,5771846043,152,,5771536105,141,52.9,5771680483,189,,5771536109,213,0.52,5771536103,140,67.6,5771536101,56,Center,5771536111,1,,5771846041,5,5771536107,212,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716579,60,1,1,4,56,5h878vnmkbuy2ummddprusxgq,1,67.6,52.9,2025-06-15T01:11:27.498Z,2025-06-15T03:57:28Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5771536359,140,91.6,5771536371,1,,5771536367,212,34.9,5771536363,141,17.3,5771536355,56,Right,5771536369,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716627,61,1,1,5,1,5h878vnmkbuy2ummddprusxgq,0,86.7,21.5,2025-06-15T01:11:33.315Z,2025-06-15T01:11:33Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771536601,140,84.4,5771536607,213,2.41,5771536605,212,3.3,5771536599,56,Center,5771536603,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716677,49,1,1,5,4,cf5r1qpotp6n5i3vdchsp2en1,1,24.9,73.6,2025-06-15T01:11:35.950Z,2025-06-15T01:11:38Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771536817,141,58.8,5771536815,140,39.2,5771536813,56,Back,5771536821,213,5.69,5771536819,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716687,50,3,1,5,7,cf5r1qpotp6n5i3vdchsp2en1,1,32.2,56.4,2025-06-15T01:11:38.838Z,2025-06-15T03:59:35Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5771537103,233,62,5771537215,285,,5771536851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716723,62,45,1,5,7,5h878vnmkbuy2ummddprusxgq,0,67.8,43.6,2025-06-15T01:11:38.838Z,2025-06-15T03:59:24Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5771537045,56,Center,5771537127,233,50,5771537221,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716727,51,1,1,5,8,cf5r1qpotp6n5i3vdchsp2en1,1,39.2,58.8,2025-06-15T01:11:40.078Z,2025-06-15T01:11:42Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5771537059,140,35.4,5771537065,213,1.81,5771537057,56,Back,5771537061,141,83.0,5771537063,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716775,52,1,1,5,10,cf5r1qpotp6n5i3vdchsp2en1,1,34.3,86.2,2025-06-15T01:11:42.286Z,2025-06-15T01:11:47Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771537383,212,11.3,5771537379,140,39.0,5771537377,56,Back,5771537385,213,5.16,5771537381,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716793,53,1,1,5,15,cf5r1qpotp6n5i3vdchsp2en1,1,40.7,75.9,2025-06-15T01:11:46.973Z,2025-06-15T01:11:48Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5771537487,140,39.8,5771537491,212,5.3,5771537489,141,83.6,5771537485,56,Back,5771537493,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716805,54,1,1,5,17,cf5r1qpotp6n5i3vdchsp2en1,1,39.8,84.4,2025-06-15T01:11:48.486Z,2025-06-15T01:11:50Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771537553,213,2.72,5771537545,56,Back,5771537549,141,88.1,5771537547,140,34.5,5771537551,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716827,55,1,1,5,18,cf5r1qpotp6n5i3vdchsp2en1,1,34.0,88.3,2025-06-15T01:11:50.245Z,2025-06-15T01:11:52Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771537679,141,77.3,5771537683,213,4.12,5771537677,140,29.2,5771537681,212,9.0,5771537675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716835,56,1,1,5,21,cf5r1qpotp6n5i3vdchsp2en1,1,29.2,77.3,2025-06-15T01:11:52.478Z,2025-06-15T01:11:53Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771537725,140,35.7,5771537727,141,74.7,5771537723,56,Back,5771537729,212,7.1,5771537731,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716875,57,1,1,5,22,cf5r1qpotp6n5i3vdchsp2en1,1,35.7,74.7,2025-06-15T01:11:53.533Z,2025-06-15T01:11:58Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771537981,213,2.71,5771537973,56,Back,5771537977,141,77.5,5771537975,140,31.8,5771537979,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716889,58,1,1,5,26,cf5r1qpotp6n5i3vdchsp2en1,1,36.4,68.2,2025-06-15T01:11:58.294Z,2025-06-15T01:11:59Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771538049,56,Left,5771538067,213,0.61,5771538063,212,23.6,5771538057,141,88.0,5771538053,140,54.9,5771538045,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716925,59,1,1,5,28,cf5r1qpotp6n5i3vdchsp2en1,1,54.9,88.0,2025-06-15T01:11:59.726Z,2025-06-15T01:12:02Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771538243,212,8.4,5771538245,213,3.83,5771538237,56,Back,5771538241,141,80.2,5771538239,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716939,60,1,1,5,30,cf5r1qpotp6n5i3vdchsp2en1,1,48.0,80.0,2025-06-15T01:12:01.942Z,2025-06-15T01:12:03Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5771538345,141,80.8,5771538347,212,10.3,5771538343,140,57.8,5771538349,213,0.05,5771538341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716959,61,1,1,5,31,cf5r1qpotp6n5i3vdchsp2en1,1,57.8,80.8,2025-06-15T01:12:03.085Z,2025-06-15T01:12:04Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5771538445,141,71.1,5771538447,212,6.6,5771538443,140,58.6,5771538441,56,Center,5771538449,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716981,62,1,1,5,33,cf5r1qpotp6n5i3vdchsp2en1,1,58.6,71.1,2025-06-15T01:12:04.485Z,2025-06-15T01:12:07Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771538579,56,Left,5771538587,213,1.24,5771538585,212,9.4,5771538583,141,84.2,5771538581,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716995,63,1,1,5,35,cf5r1qpotp6n5i3vdchsp2en1,1,67.8,88.0,2025-06-15T01:12:07.030Z,2025-06-15T01:12:08Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771538661,56,Left,5771538669,213,2.79,5771538663,140,56.3,5771538667,212,12.9,5771538665,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717007,64,1,1,5,37,cf5r1qpotp6n5i3vdchsp2en1,1,56.3,94.5,2025-06-15T01:12:08.502Z,2025-06-15T01:12:09Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771538739,212,5.5,5771538741,213,6.20,5771538733,56,Left,5771538737,141,93.8,5771538735,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717011,65,1,1,5,38,cf5r1qpotp6n5i3vdchsp2en1,1,61.5,93.8,2025-06-15T01:12:09.533Z,2025-06-15T01:12:10Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771538787,156,,5771538765,140,58.3,5771538771,213,3.18,5771538767,141,93.6,5771538763,56,Left,5771538769,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717015,66,1,1,5,39,cf5r1qpotp6n5i3vdchsp2en1,1,58.3,93.6,2025-06-15T01:12:10.624Z,2025-06-15T01:12:11Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771538815,140,58.2,5771538817,141,84.7,5771538813,56,Left,5771538821,213,4.70,5771538819,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717025,67,1,1,5,39,cf5r1qpotp6n5i3vdchsp2en1,1,58.2,84.7,2025-06-15T01:12:11.237Z,2025-06-15T01:12:12Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771538885,141,90.5,5771538881,56,Left,5771538883,140,58.2,5771538887,212,3.9,5771538889,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717039,68,1,1,5,40,cf5r1qpotp6n5i3vdchsp2en1,1,58.2,90.5,2025-06-15T01:12:12.061Z,2025-06-15T01:12:13Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771538959,212,8.2,5771538955,140,58.1,5771538961,213,4.70,5771538957,141,78.4,5771538953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717053,69,1,1,5,41,cf5r1qpotp6n5i3vdchsp2en1,0,58.1,78.4,2025-06-15T01:12:13.349Z,2025-06-15T01:12:14Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5771539051,212,11.8,5771539047,140,68.9,5771539045,56,Left,5771539049,141,83.3,5771539053,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717073,64,1,1,5,44,5h878vnmkbuy2ummddprusxgq,1,28.4,20.9,2025-06-15T01:12:15.738Z,2025-06-15T01:12:17Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5771539159,212,5.7,5771539161,213,5.80,5771539157,141,17.0,5771539153,56,Back,5771539155,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717079,65,1,1,5,45,5h878vnmkbuy2ummddprusxgq,1,33.2,18.0,2025-06-15T01:12:17.314Z,2025-06-15T01:12:18Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771539185,141,26.3,5771539181,56,Back,5771539187,212,9.3,5771539183,140,26.2,5771539189,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
