id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2785854423,53,12,1,4,29,5h878vnmkbuy2ummddprusxgq,1,23.7,63.6,2025-03-09T02:11:01.697Z,2025-03-09T02:11:21Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568117331,141,89.7,5568117335,213,0.43,5568117327,56,Left,5568117329,140,60.7,5568117333,212,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854087,50,61,1,4,30,5h878vnmkbuy2ummddprusxgq,0,68.1,93.6,2025-03-09T02:11:02.531Z,2025-03-09T02:43:45Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568220725,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854289,25,1,1,4,34,ak0rmms5xl49w57i2rvid1tk9,1,39.9,7.6,2025-03-09T02:11:06.760Z,2025-03-09T02:11:10Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568116547,212,11.5,5568116543,140,45.5,5568116545,141,22.2,5568116549,213,1.04,5568116541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854301,26,1,1,4,38,ak0rmms5xl49w57i2rvid1tk9,1,44.6,21.3,2025-03-09T02:11:10.336Z,2025-03-09T02:45:15Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568116625,56,Back,5568116629,141,30.4,5568116633,213,2.82,5568116631,212,19.6,5568116627,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854373,27,1,1,4,41,ak0rmms5xl49w57i2rvid1tk9,0,27.2,29.4,2025-03-09T02:11:13.024Z,2025-03-09T02:11:17Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568117013,141,33.6,5568117009,56,Center,5568117017,213,0.05,5568117019,1,,5568117011,140,87.6,5568117007,155,,5568117015,212,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857631,57,1,1,4,50,5h878vnmkbuy2ummddprusxgq,0,10.5,65.2,2025-03-09T02:11:22.083Z,2025-03-09T02:44:31Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568190093,157,,5568190099,141,100.0,5568190095,56,Left,5568190097,140,67.4,5568190103,213,0.38,5568190105,1,,5568190101,212,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854849,28,5,1,5,10,ak0rmms5xl49w57i2rvid1tk9,1,23.8,-1.6,2025-03-09T02:11:41.952Z,2025-03-09T04:46:35Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568190643,233,60,5568119603,56,Back,5568119605,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857649,60,5,1,5,10,5h878vnmkbuy2ummddprusxgq,0,76.2,101.6,2025-03-09T02:11:41.952Z,2025-03-09T04:46:35Z,,,,,5568190617,347,,5568190685,233,28,5568190615,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854859,29,1,1,5,27,ak0rmms5xl49w57i2rvid1tk9,0,27.6,0.0,2025-03-09T02:11:59.329Z,2025-03-09T02:12:01Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568119647,107,,5568119653,141,7.7,5568119657,213,0.35,5568119651,140,44.8,5568119649,56,Back,5568119655,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854885,30,43,1,5,30,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T02:12:02.129Z,2025-03-09T03:05:36Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5568274151,144,45,5568119797,285,0,5568195283,233,58,5568119795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857639,58,43,1,5,30,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-09T02:12:02.129Z,2025-03-09T04:34:54Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568195233,56,Left,5568483609,144,3,5568195235,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857763,80,3,1,5,32,5h878vnmkbuy2ummddprusxgq,0,65.6,95.9,2025-03-09T02:12:04.848Z,2025-03-09T04:42:40Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568197991,233,31,5568197967,286,,5568197665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854957,31,7,1,5,32,ak0rmms5xl49w57i2rvid1tk9,1,34.4,4.1,2025-03-09T02:12:04.849Z,2025-03-09T04:42:40Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568197983,233,80,5568120211,56,Back,5568120213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857651,61,83,1,5,36,5h878vnmkbuy2ummddprusxgq,0,68.5,95.3,2025-03-09T02:12:08.224Z,2025-03-09T02:35:05Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568200343,399,6eqvj5hboqw5c21ofhsgo4p9l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854979,32,43,1,5,37,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T02:12:09.841Z,2025-03-09T02:44:40Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568222717,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785854985,33,61,1,5,39,ak0rmms5xl49w57i2rvid1tk9,0,22.6,12.0,2025-03-09T02:12:11.264Z,2025-03-09T02:45:10Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568120347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857699,69,1,1,5,40,5h878vnmkbuy2ummddprusxgq,0,96.4,96.1,2025-03-09T02:12:12.487Z,2025-03-09T02:35:33Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568201359,286,,5568201351,233,34,5568201337,140,96.6,5568201341,212,2.3,5568201335,56,Left,5568201349,236,,5568201339,141,92.8,5568201331,2,,5568201343,213,5568201333,155,,,,,,,,,,,,,,,4.81,,,,,,,,,,
2785855007,34,12,1,5,40,ak0rmms5xl49w57i2rvid1tk9,1,4.8,8.6,2025-03-09T02:12:12.587Z,2025-03-09T02:35:33Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568120423,185,,5568201401,233,69,5568120425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855131,35,43,1,5,46,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T02:12:18.513Z,2025-03-09T02:12:52Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5568121047,212,35.8,5568122633,144,12,5568121041,56,Back,5568121049,213,0.21,5568121045,141,78.2,5568121043,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857673,65,1,1,6,2,5h878vnmkbuy2ummddprusxgq,1,86.2,48.5,2025-03-09T02:12:34.347Z,2025-03-09T02:36:32Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568203869,140,88.0,5568203865,3,,5568203871,141,31.7,5568203875,213,4.88,5568203867,56,Center,5568203873,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855283,36,4,1,6,5,ak0rmms5xl49w57i2rvid1tk9,1,12.2,72.4,2025-03-09T02:12:37.158Z,2025-03-09T05:05:52Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5568121831,152,,5568121827,13,,5568121835,285,,5568121833,265,,5568121829,56,Back,5568204439,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857645,59,4,1,6,5,5h878vnmkbuy2ummddprusxgq,0,87.8,27.6,2025-03-09T02:12:37.159Z,2025-03-09T04:34:35Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568204415,152,,5568204443,233,36,5568204411,13,,5568204419,286,,5568204417,265,,5568204413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855441,37,1,1,6,22,ak0rmms5xl49w57i2rvid1tk9,1,13.2,69.7,2025-03-09T02:12:54.065Z,2025-03-09T03:07:16Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568122827,141,33.4,5568278269,189,,5568122823,56,Back,5568122831,213,4.75,5568122829,212,24.7,5568122821,152,,5568122819,5,,5568122825,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855533,38,1,1,6,28,ak0rmms5xl49w57i2rvid1tk9,0,28.9,20.4,2025-03-09T02:13:00.849Z,2025-03-09T02:13:04Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568123325,140,72.3,5568123329,212,48.0,5568123333,1,,5568123321,155,,5568123323,56,Right,5568123331,213,5.96,5568123327,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855543,39,5,1,6,32,ak0rmms5xl49w57i2rvid1tk9,0,76.6,-1.4,2025-03-09T02:13:04.247Z,2025-03-09T04:46:36Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568123383,347,,5568123381,56,Right,5568205467,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857655,62,5,1,6,32,5h878vnmkbuy2ummddprusxgq,1,23.4,101.4,2025-03-09T02:13:04.247Z,2025-03-09T04:46:35Z,,,,,5568205443,233,39,5568205415,347,,5568205413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857693,68,1,1,6,32,5h878vnmkbuy2ummddprusxgq,1,19.5,100.0,2025-03-09T02:13:04.456Z,2025-03-09T02:38:33Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568207829,213,4.70,5568207819,107,,5568207821,56,Back,5568207825,141,89.3,5568207823,140,19.4,5568207827,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857659,63,1,1,6,33,5h878vnmkbuy2ummddprusxgq,1,9.8,86.7,2025-03-09T02:13:05.285Z,2025-03-09T02:38:48Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568208545,56,Back,5568208549,141,59.7,5568208551,212,18.4,5568208547,140,11.0,5568208553,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857665,64,1,1,6,41,5h878vnmkbuy2ummddprusxgq,0,12.4,58.5,2025-03-09T02:13:13.316Z,2025-03-09T02:51:42Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568209761,212,43.5,5568209755,56,Center,5568209759,141,77.3,5568209765,1,,5568209763,213,0.30,5568209757,140,52.0,5568209753,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855717,40,1,1,6,44,ak0rmms5xl49w57i2rvid1tk9,1,55.4,22.4,2025-03-09T02:13:16.753Z,2025-03-09T02:13:19Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568124277,213,6.20,5568124269,56,Right,5568124273,141,21.0,5568124275,212,11.9,5568124267,3,,5568124271,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855769,41,1,1,6,47,ak0rmms5xl49w57i2rvid1tk9,1,66.4,21.0,2025-03-09T02:13:19.601Z,2025-03-09T03:07:36Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568279191,156,,5568124525,141,33.3,5568124529,213,2.33,5568124521,56,Center,5568124527,212,11.5,5568124523,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855775,42,1,1,6,50,ak0rmms5xl49w57i2rvid1tk9,0,58.9,33.3,2025-03-09T02:13:22.457Z,2025-03-09T02:13:23Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568124557,140,62.2,5568124571,213,5.12,5568124567,212,8.7,5568124555,56,Center,5568124561,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855815,43,4,1,6,55,ak0rmms5xl49w57i2rvid1tk9,1,59.0,7.4,2025-03-09T02:13:27.184Z,2025-03-09T04:34:35Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568124803,13,,5568124811,286,,5568124809,265,,5568211469,233,67,5568124805,56,Right,5568124807,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857685,67,4,1,6,55,5h878vnmkbuy2ummddprusxgq,0,41.0,92.6,2025-03-09T02:13:27.185Z,2025-03-09T04:34:36Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568211427,285,,5568211423,265,,5568211479,233,43,5568211415,56,Back,5568211411,13,,5568211419,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855943,44,1,1,7,5,ak0rmms5xl49w57i2rvid1tk9,1,65.1,2.6,2025-03-09T02:13:37.633Z,2025-03-09T02:13:40Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568125577,140,47.2,5568125569,5,,5568125581,141,21.3,5568125591,213,2.55,5568125587,212,22.7,5568125573,56,Back,5568125571,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856015,45,1,1,7,8,ak0rmms5xl49w57i2rvid1tk9,1,45.3,23.6,2025-03-09T02:13:40.024Z,2025-03-09T02:13:44Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568125959,212,33.9,5568125955,140,19.0,5568125961,213,2.52,5568125953,56,Back,5568125957,141,52.5,5568125963,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856043,46,1,1,7,14,ak0rmms5xl49w57i2rvid1tk9,0,25.7,49.0,2025-03-09T02:13:46.489Z,2025-03-09T02:13:49Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568126151,141,13.1,5568126155,213,5.77,5568126153,212,49.9,5568126147,56,Right,5568126145,155,,5568126149,140,67.2,5568126157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857627,56,8,1,7,17,5h878vnmkbuy2ummddprusxgq,1,26.4,96.3,2025-03-09T02:13:49.051Z,2025-03-09T02:40:21Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568212331,56,Back,5568212379,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856153,47,5,1,7,18,ak0rmms5xl49w57i2rvid1tk9,1,76.0,-1.8,2025-03-09T02:13:50.249Z,2025-03-09T04:46:36Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568126783,347,,5568213173,233,66,5568126781,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857679,66,5,1,7,18,5h878vnmkbuy2ummddprusxgq,0,24.0,101.8,2025-03-09T02:13:50.249Z,2025-03-09T04:46:36Z,,,,,5568213159,56,Back,5568213177,233,47,5568213161,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856193,48,1,1,7,27,ak0rmms5xl49w57i2rvid1tk9,1,73.2,0.0,2025-03-09T02:13:59.113Z,2025-03-09T02:14:04Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568127033,141,15.2,5568127029,56,Right,5568127037,213,1.17,5568127031,140,77.9,5568127027,107,,5568127035,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856199,49,1,1,7,32,ak0rmms5xl49w57i2rvid1tk9,0,77.9,15.2,2025-03-09T02:14:04.081Z,2025-03-09T02:14:09Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5568127067,212,0.3,5568127063,140,77.9,5568127065,141,14.7,5568127061,56,Right,5568127069,213,4.71,5568127307,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857703,70,61,1,7,33,5h878vnmkbuy2ummddprusxgq,1,18.2,96.1,2025-03-09T02:14:05.518Z,2025-03-09T02:41:27Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568215113,189,,5568214985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856225,50,5,1,7,34,ak0rmms5xl49w57i2rvid1tk9,1,78.2,-1.2,2025-03-09T02:14:06.017Z,2025-03-09T04:46:37Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5568127291,56,Right,5568215367,233,71,5568127293,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857707,71,5,1,7,34,5h878vnmkbuy2ummddprusxgq,0,21.8,101.2,2025-03-09T02:14:06.017Z,2025-03-09T04:46:37Z,,,,,5568215351,347,,5568215387,233,50,5568215349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856257,51,1,1,7,38,ak0rmms5xl49w57i2rvid1tk9,0,78.1,0.0,2025-03-09T02:14:10.153Z,2025-03-09T02:14:11Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568127515,141,14.7,5568127511,140,91.0,5568127521,212,17.7,5568127527,213,0.70,5568127505,56,Right,5568127499,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857713,72,12,1,7,39,5h878vnmkbuy2ummddprusxgq,1,4.0,96.1,2025-03-09T02:14:11.583Z,2025-03-09T02:42:16Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568217369,213,1.10,5568217361,56,Back,5568217359,167,,5568217365,141,100.0,5568217363,140,5.6,5568217367,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856445,52,5,1,7,44,ak0rmms5xl49w57i2rvid1tk9,1,94.0,-1.6,2025-03-09T02:14:16.401Z,2025-03-09T04:46:37Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568128533,347,,5568128531,56,Right,5568217797,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857719,73,5,1,7,44,5h878vnmkbuy2ummddprusxgq,0,6.0,101.6,2025-03-09T02:14:16.401Z,2025-03-09T04:46:38Z,,,,,5568217659,347,,5568217809,233,52,5568217657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856461,53,1,1,7,54,ak0rmms5xl49w57i2rvid1tk9,1,92.9,0.0,2025-03-09T02:14:26.321Z,2025-03-09T02:14:28Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568128595,140,91.5,5568128601,213,1.70,5568128599,212,11.4,5568128591,107,,5568128593,56,Right,5568128597,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856477,54,1,1,7,56,ak0rmms5xl49w57i2rvid1tk9,0,91.5,14.6,2025-03-09T02:14:28.481Z,2025-03-09T02:14:29Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5568128667,213,1.41,5568128647,155,,5568128643,2,,5568128663,212,7.8,5568128651,56,Center,5568128659,141,25.9,5568128655,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857725,74,61,1,7,57,5h878vnmkbuy2ummddprusxgq,1,5.8,73.6,2025-03-09T02:14:29.659Z,2025-03-09T02:43:03Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568218967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857741,76,12,1,8,0,5h878vnmkbuy2ummddprusxgq,1,10.7,67.3,2025-03-09T02:14:32.723Z,2025-03-09T02:43:32Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568220157,56,Back,5568220163,212,37.4,5568220161,141,83.6,5568220165,213,0.30,5568220159,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856535,55,44,1,8,2,ak0rmms5xl49w57i2rvid1tk9,1,48.2,12.5,2025-03-09T02:14:34.289Z,2025-03-09T04:34:52Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568221221,285,,5568129015,56,Back,5568221199,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857733,75,44,1,8,2,5h878vnmkbuy2ummddprusxgq,0,51.8,87.5,2025-03-09T02:14:34.290Z,2025-03-09T04:34:52Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568221071,56,Left,5568221209,233,55,5568483591,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856545,56,1,1,8,3,ak0rmms5xl49w57i2rvid1tk9,0,58.3,14.1,2025-03-09T02:14:35Z,2025-03-09T02:51:36Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568129053,213,5.52,5568129047,140,69.2,5568129051,212,15.8,5568129043,3,,5568129045,56,Right,5568129049,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856549,57,5,1,8,4,ak0rmms5xl49w57i2rvid1tk9,0,67.8,-2.0,2025-03-09T02:14:36.688Z,2025-03-09T04:46:38Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568221715,233,77,5568129065,347,,5568129063,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857743,77,5,1,8,4,5h878vnmkbuy2ummddprusxgq,1,32.2,102.0,2025-03-09T02:14:36.688Z,2025-03-09T04:46:38Z,,,,,5568221691,233,57,5568221665,56,Back,5568221667,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857759,79,1,1,8,10,5h878vnmkbuy2ummddprusxgq,1,19.1,100.0,2025-03-09T02:14:42.816Z,2025-03-09T02:44:42Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568222847,56,Back,5568222853,212,13.6,5568222855,213,4.12,5568222851,141,84.4,5568222849,140,11.8,5568222845,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857755,78,1,1,8,11,5h878vnmkbuy2ummddprusxgq,1,16.1,87.1,2025-03-09T02:14:43.786Z,2025-03-09T02:45:03Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568224041,213,4.17,5568224035,140,3.8,5568224039,212,24.9,5568224033,56,Back,5568224037,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857773,81,1,1,8,12,5h878vnmkbuy2ummddprusxgq,1,3.8,57.0,2025-03-09T02:14:44.878Z,2025-03-09T02:45:20Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568224607,212,17.1,5568224603,140,17.5,5568224601,56,Back,5568224609,213,0.57,5568224605,141,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857777,82,1,1,8,13,5h878vnmkbuy2ummddprusxgq,1,15.0,67.3,2025-03-09T02:14:45.908Z,2025-03-09T02:45:41Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568225465,212,15.3,5568225459,56,Back,5568225461,140,10.0,5568225467,213,1.92,5568225463,141,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857803,85,1,1,8,14,5h878vnmkbuy2ummddprusxgq,0,3.4,96.5,2025-03-09T02:14:46.017Z,2025-03-09T02:46:32Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568225883,213,6.20,5568225877,140,45.0,5568225881,212,43.8,5568225885,1,,5568225873,155,,5568225879,141,91.2,5568225875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856729,58,1,1,8,22,ak0rmms5xl49w57i2rvid1tk9,1,47.4,10.9,2025-03-09T02:14:54.394Z,2025-03-09T02:14:59Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568130101,140,62.3,5568130105,212,15.7,5568130099,56,Right,5568130097,3,,5568130103,141,8.5,5568130107,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856733,59,4,1,8,27,ak0rmms5xl49w57i2rvid1tk9,1,65.8,13.1,2025-03-09T02:14:58.954Z,2025-03-09T04:34:36Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568130145,152,,5568130141,13,,5568130149,286,,5568228931,233,83,5568130143,56,Right,5568130147,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857785,83,4,1,8,27,5h878vnmkbuy2ummddprusxgq,0,34.2,86.9,2025-03-09T02:14:58.955Z,2025-03-09T04:34:36Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568228789,13,,5568228935,233,59,5568228907,285,,5568228795,265,,5568228791,56,Back,5568228793,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857179,60,1,1,9,10,ak0rmms5xl49w57i2rvid1tk9,0,69.4,6.2,2025-03-09T02:15:42.680Z,2025-03-09T02:15:44Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568132737,212,33.4,5568132727,152,,5568132729,56,Center,5568132721,2,,5568132725,155,,5568132723,5,,5568132739,213,0.73,5568132731,140,93.0,5568132741,1,5568132735,141,,,,,,,,,,,,,,,,39.1,,,,,,,,,
2785857807,86,12,1,9,11,5h878vnmkbuy2ummddprusxgq,1,8.1,72.0,2025-03-09T02:15:43.049Z,2025-03-09T02:47:36Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568231035,140,34.9,5568231041,212,30.2,5568231039,141,88.1,5568231043,213,0.37,5568231033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785857811,87,12,1,9,12,5h878vnmkbuy2ummddprusxgq,1,12.0,72.4,2025-03-09T02:15:44.080Z,2025-03-09T02:49:01Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568234965,140,35.3,5568234969,141,60.9,5568234973,212,25.7,5568234975,213,5.97,5568234963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
