id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value
2822768539,26,1,1,2,55,87c66ubwpzykovmkaf1t46bis,0,21.8,80.3,2025-06-15T03:13:25.409Z,2025-06-15T05:16:33Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771832463,140,27.4,5771832465,141,100.0,5771832461,56,Back,5771832469,213,1.19,5771832467,212,15.9,5771832459,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768541,27,5,1,2,56,87c66ubwpzykovmkaf1t46bis,0,28.6,101.6,2025-06-15T03:13:26.744Z,2025-06-15T04:10:24Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771832471,56,Back,5771832473,347,,5771832497,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768543,37,5,1,2,56,7neuneh44n9rtsfsh6r0sb9no,1,71.4,-1.6,2025-06-15T03:13:26.744Z,2025-06-15T04:10:24Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,5771832477,347,,5771832475,56,Right,5771832489,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768545,38,1,1,3,3,7neuneh44n9rtsfsh6r0sb9no,1,69.0,0.0,2025-06-15T03:13:33.599Z,2025-06-15T03:13:35Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771832519,140,73.3,5771832517,56,Right,5771832523,212,5.6,5771832525,213,0.63,5771832521,141,2.9,5771832515,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768547,39,1,1,3,5,7neuneh44n9rtsfsh6r0sb9no,1,74.9,3.5,2025-06-15T03:13:35.455Z,2025-06-15T03:13:37Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771832547,213,3.29,5771832539,56,Right,5771832545,212,1.8,5771832541,140,73.2,5771832543,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768549,40,1,1,3,7,7neuneh44n9rtsfsh6r0sb9no,1,75.8,4.6,2025-06-15T03:13:37.537Z,2025-06-15T03:13:39Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771832551,56,Right,5771832557,212,4.9,5771832555,141,6.4,5771832553,140,80.3,5771832559,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768551,41,1,1,3,8,7neuneh44n9rtsfsh6r0sb9no,1,80.4,6.5,2025-06-15T03:13:39.047Z,2025-06-15T03:13:40Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771832575,141,6.8,5771832577,212,8.5,5771832571,56,Right,5771832573,140,88.5,5771832579,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768553,42,1,1,3,10,7neuneh44n9rtsfsh6r0sb9no,0,87.6,6.5,2025-06-15T03:13:40.712Z,2025-06-15T03:13:41Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771832589,155,,5771832593,140,91.4,5771832595,141,26.4,5771832591,56,Center,5771832587,2,,5771832599,213,1.28,5771832597,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768559,28,12,1,3,14,87c66ubwpzykovmkaf1t46bis,1,2.2,74.7,2025-06-15T03:13:44.136Z,2025-06-15T03:13:45Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771832645,56,Back,5771832663,167,,5771832649,141,100.0,5771832651,212,24.2,5771832647,140,17.0,5771832653,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768561,29,5,1,3,14,87c66ubwpzykovmkaf1t46bis,0,14.6,101.7,2025-06-15T03:13:44.384Z,2025-06-15T04:10:25Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771832821,233,43,5771832657,347,,5771832655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768589,43,5,1,3,14,7neuneh44n9rtsfsh6r0sb9no,1,85.4,-1.7,2025-06-15T03:13:44.384Z,2025-06-15T04:10:25Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771832805,347,,5771832817,233,29,5771832803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768593,44,1,1,3,23,7neuneh44n9rtsfsh6r0sb9no,1,86.7,0.0,2025-06-15T03:13:53.368Z,2025-06-15T03:13:54Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771832839,141,8.6,5771832837,140,84.6,5771832833,107,,5771832841,212,7.3,5771832843,213,1.88,5771832835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768597,45,1,1,3,24,7neuneh44n9rtsfsh6r0sb9no,0,84.5,9.4,2025-06-15T03:13:54.359Z,2025-06-15T03:13:55Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771832869,140,84.1,5771832871,141,5.3,5771832875,213,4.56,5771832867,56,Right,5771832873,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768601,30,8,1,3,26,87c66ubwpzykovmkaf1t46bis,1,14.6,92.0,2025-06-15T03:13:56.346Z,2025-06-15T03:13:56Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5771832877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768605,31,5,1,3,26,87c66ubwpzykovmkaf1t46bis,0,15.6,101.0,2025-06-15T03:13:56.649Z,2025-06-15T04:10:26Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5771832889,347,,5771832925,233,46,5771832887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768607,46,5,1,3,26,7neuneh44n9rtsfsh6r0sb9no,1,84.4,-1.0,2025-06-15T03:13:56.649Z,2025-06-15T04:10:25Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771832911,56,Right,5771832917,233,31,5771832913,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768611,47,1,1,3,28,7neuneh44n9rtsfsh6r0sb9no,1,83.6,0.0,2025-06-15T03:13:58.399Z,2025-06-15T03:14:00Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771832937,141,8.5,5771832939,212,7.2,5771832935,140,81.3,5771832931,107,,5771832941,213,1.92,5771832933,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768617,48,1,1,3,29,7neuneh44n9rtsfsh6r0sb9no,1,81.3,9.1,2025-06-15T03:13:59.527Z,2025-06-15T03:14:02Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771832983,140,82.0,5771832985,141,6.1,5771832981,56,Right,5771832989,213,5.06,5771832979,3,,5771832987,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768635,49,43,1,3,31,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-15T03:14:01.896Z,2025-06-15T03:14:13Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771833077,141,30.3,5771833079,212,18.0,5771833069,2,0,5771833075,140,89.0,5771833071,155,0,5771833315,144,1,5771833081,213,1.15,5771833073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768661,50,4,1,3,39,7neuneh44n9rtsfsh6r0sb9no,1,84.3,6.2,2025-06-15T03:14:09.464Z,2025-06-15T03:53:51Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771833367,265,,5771833361,13,,5771833365,152,,5771833369,286,,5771833363,56,Right,5771834923,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768643,32,4,1,3,39,87c66ubwpzykovmkaf1t46bis,0,15.7,93.8,2025-06-15T03:14:09.465Z,2025-06-15T03:53:52Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771833237,285,,5771833231,56,Back,5771833235,265,,5771833229,13,,5771834927,233,50,5771833233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768813,51,1,1,4,18,7neuneh44n9rtsfsh6r0sb9no,0,83.5,4.7,2025-06-15T03:14:48.279Z,2025-06-15T03:14:56Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771834183,2,,5771834199,213,1.09,5771834197,212,29.4,5771834185,5,,5771834189,152,,5771834193,140,96.4,5771834195,141,43.0,5771834191,56,Center,5771834187,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768807,33,44,1,4,22,87c66ubwpzykovmkaf1t46bis,1,4.4,57.2,2025-06-15T03:14:52.649Z,2025-06-15T04:11:07Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5771834163,56,Back,5771834233,233,52,5771834165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768817,52,44,1,4,22,7neuneh44n9rtsfsh6r0sb9no,0,95.6,42.8,2025-06-15T03:14:52.650Z,2025-06-15T04:11:07Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5771834251,233,33,5771834219,286,,5771834217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768811,34,12,1,4,22,87c66ubwpzykovmkaf1t46bis,1,5.8,56.4,2025-06-15T03:14:53.059Z,2025-06-15T03:14:58Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5771834267,167,,5771834169,140,0.0,5771834175,213,1.96,5771834171,141,82.1,5771834167,56,Back,5771834181,15,,5771834173,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768825,35,6,1,4,27,87c66ubwpzykovmkaf1t46bis,0,0.8,72.2,2025-06-15T03:14:57.409Z,2025-06-15T03:15:03Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5771834291,73,,5771834289,56,Back,5771834335,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768823,53,6,1,4,27,7neuneh44n9rtsfsh6r0sb9no,1,99.2,27.8,2025-06-15T03:14:57.409Z,2025-06-15T03:53:57Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771834313,233,35,5771834421,75,,5771834307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768911,54,1,1,4,45,7neuneh44n9rtsfsh6r0sb9no,0,99.5,0.4,2025-06-15T03:15:15.559Z,2025-06-15T03:15:17Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771834679,140,93.1,5771834677,56,Center,5771834681,141,42.7,5771834685,213,1.80,5771834673,155,,5771834669,2,,5771834675,223,,5771834671,6,,5771834683,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,
2822768923,36,12,1,4,48,87c66ubwpzykovmkaf1t46bis,1,4.7,51.8,2025-06-15T03:15:18.448Z,2025-06-15T05:16:05Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5771834741,56,Back,5771834747,212,20.3,5771834745,141,24.6,5771834751,15,,5771834749,213,5.14,5771834743,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768943,55,1,1,4,51,7neuneh44n9rtsfsh6r0sb9no,0,92.4,86.3,2025-06-15T03:15:21.151Z,2025-06-15T03:15:23Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771834829,155,,5771834835,141,48.5,5771834831,56,Center,5771834827,2,,5771834833,140,100.0,5771834837,212,27.3,5771834839,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769003,37,5,1,4,53,87c66ubwpzykovmkaf1t46bis,1,-1.2,51.3,2025-06-15T03:15:23.581Z,2025-06-15T04:10:26Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5771835179,233,56,5771835159,56,Back,5771835161,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768957,56,5,1,4,53,7neuneh44n9rtsfsh6r0sb9no,0,101.2,48.7,2025-06-15T03:15:23.581Z,2025-06-15T04:10:26Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771834911,56,Center,5771834913,346,,5771835185,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769025,38,1,1,5,6,87c66ubwpzykovmkaf1t46bis,1,5.1,48.2,2025-06-15T03:15:36.688Z,2025-06-15T05:16:12Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5771835271,140,8.3,5771835275,212,14.1,5771835269,56,Back,5771835273,141,68.4,5771835281,237,,5771835267,124,,5771835277,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769045,39,1,1,5,10,87c66ubwpzykovmkaf1t46bis,1,12.5,65.4,2025-06-15T03:15:40.296Z,2025-06-15T03:28:45Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771835449,140,21.6,5771835455,213,0.95,5771835451,141,85.0,5771835447,56,Back,5771835453,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769049,40,1,1,5,14,87c66ubwpzykovmkaf1t46bis,1,22.1,84.7,2025-06-15T03:15:44.817Z,2025-06-15T05:16:04Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771835477,141,81.1,5771835475,140,29.2,5771835473,56,Back,5771835479,212,7.8,5771835481,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769051,41,1,1,5,15,87c66ubwpzykovmkaf1t46bis,1,29.2,81.1,2025-06-15T03:15:45.912Z,2025-06-15T03:15:47Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771835499,213,0.01,5771835493,140,39.6,5771835491,56,Back,5771835497,212,10.9,5771835495,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769055,42,1,1,5,16,87c66ubwpzykovmkaf1t46bis,1,39.6,81.2,2025-06-15T03:15:47.040Z,2025-06-15T05:16:29Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771835513,140,32.2,5771835515,141,95.0,5771835511,56,Back,5771835519,213,2.26,5771835517,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769059,43,1,1,5,18,87c66ubwpzykovmkaf1t46bis,1,32.2,95.0,2025-06-15T03:15:48.592Z,2025-06-15T03:15:50Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771835547,56,Back,5771835553,212,13.8,5771835549,140,19.9,5771835551,141,88.0,5771835555,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769069,44,1,1,5,20,87c66ubwpzykovmkaf1t46bis,1,20.1,86.9,2025-06-15T03:15:50.768Z,2025-06-15T03:15:54Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771835613,56,Back,5771835621,213,4.23,5771835615,140,7.6,5771835619,212,28.1,5771835617,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769081,45,1,1,5,24,87c66ubwpzykovmkaf1t46bis,1,7.9,46.4,2025-06-15T03:15:54.585Z,2025-06-15T03:15:57Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5771835689,212,26.6,5771835683,56,Back,5771835687,141,9.1,5771835685,140,15.6,5771835691,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769113,46,1,1,5,27,87c66ubwpzykovmkaf1t46bis,1,15.6,7.4,2025-06-15T03:15:57.497Z,2025-06-15T03:16:05Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771835905,56,Back,5771835909,141,10.0,5771835913,213,0.06,5771835907,140,44.3,5771835911,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769115,57,83,1,5,31,7neuneh44n9rtsfsh6r0sb9no,0,51.4,91.2,2025-06-15T03:16:01.123Z,2025-06-15T03:16:51Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771837313,399,euesmrqkdyvekqtpk81ln7uqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769119,47,61,1,5,31,87c66ubwpzykovmkaf1t46bis,0,44.3,10.0,2025-06-15T03:16:02.090Z,2025-06-15T03:16:14Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5771835935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769131,48,5,1,5,36,87c66ubwpzykovmkaf1t46bis,0,44.2,-1.6,2025-06-15T03:16:06.175Z,2025-06-15T04:10:27Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5771835985,347,,5771835983,56,Back,5771836033,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769135,58,5,1,5,36,7neuneh44n9rtsfsh6r0sb9no,1,55.8,101.6,2025-06-15T03:16:06.175Z,2025-06-15T04:10:27Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771836003,56,Left,5771836005,347,,5771836011,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769143,59,1,1,5,37,7neuneh44n9rtsfsh6r0sb9no,1,55.6,100.0,2025-06-15T03:16:07.265Z,2025-06-15T03:16:10Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771836087,212,23.0,5771836091,1,,5771836079,107,,5771836089,213,5.98,5771836085,141,91.4,5771836081,56,Left,5771836083,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769153,60,1,1,5,40,7neuneh44n9rtsfsh6r0sb9no,1,76.3,91.2,2025-06-15T03:16:10.214Z,2025-06-15T03:16:12Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5771836175,213,3.03,5771836171,141,92.1,5771836169,140,71.2,5771836173,212,5.4,5771836167,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769163,61,1,1,5,41,7neuneh44n9rtsfsh6r0sb9no,1,71.1,92.0,2025-06-15T03:16:12.103Z,2025-06-15T03:16:13Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5771836217,212,6.4,5771836219,213,3.54,5771836211,56,Left,5771836215,141,88.4,5771836213,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769199,62,1,1,5,43,7neuneh44n9rtsfsh6r0sb9no,1,60.0,79.1,2025-06-15T03:16:13.727Z,2025-06-15T03:16:21Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,5771836423,212,44.1,5771836421,141,14.4,5771836425,213,4.78,5771836415,196,,5771836419,140,62.7,5771836417,56,Right,5771836427,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769205,63,1,1,5,51,7neuneh44n9rtsfsh6r0sb9no,1,68.7,13.2,2025-06-15T03:16:21.119Z,2025-06-15T03:16:22Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5771836463,213,5.74,5771836455,56,Right,5771836461,212,12.0,5771836457,140,78.5,5771836459,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769209,64,1,1,5,52,7neuneh44n9rtsfsh6r0sb9no,1,78.5,4.1,2025-06-15T03:16:22.542Z,2025-06-15T03:16:24Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771836497,213,2.47,5771836491,140,70.6,5771836495,212,10.6,5771836489,56,Right,5771836493,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769219,65,1,1,5,54,7neuneh44n9rtsfsh6r0sb9no,1,70.6,13.8,2025-06-15T03:16:24.159Z,2025-06-15T03:16:25Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771836545,56,Right,5771836551,212,4.3,5771836549,141,11.7,5771836553,213,3.48,5771836547,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769227,66,1,1,5,55,7neuneh44n9rtsfsh6r0sb9no,1,66.7,11.7,2025-06-15T03:16:25.599Z,2025-06-15T03:16:28Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771836597,56,Right,5771836603,212,7.6,5771836599,140,60.8,5771836601,141,18.3,5771836605,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769231,67,1,1,5,57,7neuneh44n9rtsfsh6r0sb9no,1,62.6,19.8,2025-06-15T03:16:27.894Z,2025-06-15T03:16:28Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,5771836631,213,5.64,5771836629,212,5.2,5771836623,56,Right,5771836627,141,15.2,5771836625,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769243,68,1,1,5,58,7neuneh44n9rtsfsh6r0sb9no,1,66.4,15.0,2025-06-15T03:16:28.655Z,2025-06-15T03:16:31Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771836693,140,59.3,5771836695,141,23.9,5771836691,56,Center,5771836699,213,2.46,5771836697,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769283,69,1,1,6,0,7neuneh44n9rtsfsh6r0sb9no,1,59.3,24.9,2025-06-15T03:16:31.079Z,2025-06-15T03:16:38Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,5771836921,155,,5771836925,56,Left,5771836923,196,,5771836933,213,1.10,5771836927,140,81.0,5771836931,212,50.6,5771836935,1,,5771836929,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769295,70,3,1,6,8,7neuneh44n9rtsfsh6r0sb9no,0,89.4,89.9,2025-06-15T03:16:38.847Z,2025-06-15T03:16:45Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771836999,56,Left,5771837001,286,,5771837039,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769297,49,7,1,6,8,87c66ubwpzykovmkaf1t46bis,0,10.6,10.1,2025-06-15T03:16:38.848Z,2025-06-15T05:16:21Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771837031,233,70,5771837003,56,Back,5771837005,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769311,71,61,1,6,12,7neuneh44n9rtsfsh6r0sb9no,1,92.0,90.9,2025-06-15T03:16:42.941Z,2025-06-15T03:16:43Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771837081,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769325,50,56,1,6,14,87c66ubwpzykovmkaf1t46bis,1,2.0,11.1,2025-06-15T03:16:44.337Z,2025-06-15T03:32:54Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771837159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769339,51,5,1,6,17,87c66ubwpzykovmkaf1t46bis,1,-0.8,20.8,2025-06-15T03:16:47.747Z,2025-06-15T03:32:57Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771837213,56,Back,5771837247,233,72,5771837215,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769319,72,5,1,6,17,7neuneh44n9rtsfsh6r0sb9no,0,100.8,79.2,2025-06-15T03:16:47.747Z,2025-06-15T04:10:28Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771837269,233,51,5771837127,346,,5771837125,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769419,52,1,1,6,34,87c66ubwpzykovmkaf1t46bis,1,4.8,49.7,2025-06-15T03:17:05.008Z,2025-06-15T03:17:42Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5771837749,141,18.3,5771837751,212,21.9,5771837747,140,9.6,5771837753,213,4.94,5771837743,124,,5771837757,237,,5771837745,56,Back,5771838717,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769421,53,1,1,6,35,87c66ubwpzykovmkaf1t46bis,1,9.6,18.3,2025-06-15T03:17:05.865Z,2025-06-15T03:17:44Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771837765,140,17.4,5771837767,141,9.1,5771837771,213,5.63,5771838783,189,,5771837769,212,10.3,5771837763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769439,54,1,1,6,36,87c66ubwpzykovmkaf1t46bis,1,17.4,9.1,2025-06-15T03:17:06.713Z,2025-06-15T03:17:11Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771837899,140,20.8,5771837903,212,9.5,5771837905,213,1.19,5771837901,141,22.1,5771837897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769443,55,1,1,6,41,87c66ubwpzykovmkaf1t46bis,0,20.8,22.1,2025-06-15T03:17:11.252Z,2025-06-15T05:16:08Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771837919,141,8.3,5771837917,140,39.3,5771837913,157,,5771837923,213,5.83,5771837925,1,,5771837921,212,21.6,5771837915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769451,73,1,1,6,42,7neuneh44n9rtsfsh6r0sb9no,1,62.5,79.4,2025-06-15T03:17:12.206Z,2025-06-15T03:17:26Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771837983,141,76.1,5771837985,212,8.3,5771837981,140,70.1,5771837977,3,,5771837987,213,6.01,5771837979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769455,74,44,1,6,42,7neuneh44n9rtsfsh6r0sb9no,1,70.0,76.8,2025-06-15T03:17:12.958Z,2025-06-15T04:11:08Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5771837999,286,,5771838035,233,56,5771837997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769459,56,44,1,6,42,87c66ubwpzykovmkaf1t46bis,0,30.0,23.2,2025-06-15T03:17:12.959Z,2025-06-15T05:16:16Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771838017,285,,5771838015,56,Back,5771838039,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
