id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value
2796718757,43,1,1,2,49,e3k8yw2rbmphyfu5htn4yi5jk,1,55.4,43.4,2025-04-05T21:41:21.694Z,2025-04-05T21:41:26Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627727829,141,21.8,5627727833,213,4.96,5627727831,212,15.2,5627727827,140,59.0,5627727825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796718813,44,1,1,2,53,e3k8yw2rbmphyfu5htn4yi5jk,1,65.6,12.3,2025-04-05T21:41:26.270Z,2025-04-05T21:41:47Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,1.0,,5627729347,154,,5627728167,212,23.8,5627728161,56,Right,5627728163,140,87.8,5627728169,213,0.20,5627728165,141,19.4,5627728201,4,,5627729345,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796718841,45,13,1,2,59,e3k8yw2rbmphyfu5htn4yi5jk,1,90.4,28.6,2025-04-05T21:41:31.853Z,2025-04-05T21:41:47Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5627728595,20,,5627729361,102,52.4,5627729363,103,79.2,5627729351,74,,5627729353,29,,5627728259,63,,5627728257,22,,5627729355,154,,5627729365,230,5627728261,56,Center,5627729367,231,46.4,98.9,5627729357,55,44,,,,,,,,,,,,,,,,,,,,
2796719043,16,5,1,3,0,5qfq6cwtrgzd2szijivns7rjl,1,-1.3,58.7,2025-04-05T21:41:32.946Z,2025-04-05T23:51:28Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627729335,56,Back,5627729337,346,,5627729397,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796718897,46,5,1,3,0,e3k8yw2rbmphyfu5htn4yi5jk,0,101.3,41.3,2025-04-05T21:41:32.946Z,2025-04-05T23:51:28Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5627728579,346,,5627729429,233,16,5627728577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719111,17,1,1,3,17,5qfq6cwtrgzd2szijivns7rjl,1,3.8,42.5,2025-04-05T21:41:50.146Z,2025-04-05T23:35:39Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5627729757,213,0.83,5627729753,141,55.4,5627729751,140,11.5,5627729761,237,,5627729747,124,,5627729749,56,Back,5627729755,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719143,18,1,1,3,19,5qfq6cwtrgzd2szijivns7rjl,1,10.5,62.1,2025-04-05T21:41:52.402Z,2025-04-05T21:41:56Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627729995,141,37.1,5627729991,56,Back,5627729993,140,7.5,5627729997,212,17.3,5627729999,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719247,19,1,1,3,23,5qfq6cwtrgzd2szijivns7rjl,1,7.9,35.4,2025-04-05T21:41:55.858Z,2025-04-05T21:42:05Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627730581,212,23.5,5627730583,213,1.40,5627730575,56,Back,5627730579,141,69.4,5627730577,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719251,20,4,1,3,32,5qfq6cwtrgzd2szijivns7rjl,1,23.5,69.4,2025-04-05T21:42:05.131Z,2025-04-05T23:51:10Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627730645,285,,5627730641,152,,5627730643,265,,5627730637,13,,5627730763,233,47,5627730639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719255,47,4,1,3,32,e3k8yw2rbmphyfu5htn4yi5jk,0,76.5,30.6,2025-04-05T21:42:05.132Z,2025-04-05T23:51:11Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5627730779,233,20,5627730755,152,,5627730759,286,,5627730757,265,,5627730753,56,Center,5627730751,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719445,21,1,1,3,46,5qfq6cwtrgzd2szijivns7rjl,1,21.1,68.7,2025-04-05T21:42:19.418Z,2025-04-05T21:42:21Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627731815,56,Back,5627731821,212,6.8,5627731823,213,5.96,5627731817,140,27.2,5627731813,152,,5627731811,5,,5627731819,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719499,22,1,1,3,48,5qfq6cwtrgzd2szijivns7rjl,1,26.1,66.9,2025-04-05T21:42:21.490Z,2025-04-05T21:42:24Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5627732115,141,81.5,5627732123,213,0.73,5627732113,140,36.7,5627732111,56,Back,5627732119,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719531,23,1,1,3,51,5qfq6cwtrgzd2szijivns7rjl,1,40.0,90.9,2025-04-05T21:42:24.346Z,2025-04-05T21:42:28Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5627732295,141,84.2,5627732303,213,3.46,5627732291,140,27.0,5627732299,212,14.4,5627732287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719569,24,1,1,3,55,5qfq6cwtrgzd2szijivns7rjl,0,26.6,85.6,2025-04-05T21:42:27.843Z,2025-04-05T21:42:30Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627732477,56,Back,5627732485,141,84.5,5627732491,213,6.23,5627732489,212,13.8,5627732475,155,,5627732481,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719563,48,61,1,3,56,e3k8yw2rbmphyfu5htn4yi5jk,1,63.5,5.8,2025-04-05T21:42:29.486Z,2025-04-06T00:05:09Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5627732453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720645,30,5,1,4,0,5qfq6cwtrgzd2szijivns7rjl,1,61.2,102.0,2025-04-05T21:42:33.331Z,2025-04-05T21:43:55Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627738135,56,Left,5627738179,233,49,5627738137,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719657,49,5,1,4,0,e3k8yw2rbmphyfu5htn4yi5jk,0,38.8,-2.0,2025-04-05T21:42:33.331Z,2025-04-05T23:51:28Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5627738199,233,30,5627732849,56,Back,5627732851,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719815,25,1,1,4,9,5qfq6cwtrgzd2szijivns7rjl,1,51.3,100.0,2025-04-05T21:42:42.026Z,2025-04-06T00:05:08Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5627733719,141,82.9,5627733717,140,39.2,5627738675,107,,5627733723,213,3.92,5627733721,212,17.9,5627733715,56,Back,5627740397,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719833,26,1,1,4,12,5qfq6cwtrgzd2szijivns7rjl,0,39.7,81.5,2025-04-05T21:42:44.986Z,2025-04-05T21:59:08Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5627733801,56,Back,5627733803,140,32.8,5627733807,212,7.3,5627733809,213,3.06,5627733805,141,82.4,5627805413,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719827,50,43,1,4,14,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-04-05T21:42:47.572Z,2025-04-05T21:42:55Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5627734169,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719835,27,43,1,4,14,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-05T21:42:47.618Z,2025-04-05T21:57:57Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5627801307,144,1,5627733827,56,Back,5627733829,140,39.1,5627733835,213,5.59,5627733833,212,8.6,5627733831,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796731825,208,8,1,4,15,e3k8yw2rbmphyfu5htn4yi5jk,1,44.4,21.9,2025-04-05T21:42:48.563Z,2025-04-05T21:59:05Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627805269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719867,52,1,1,4,18,e3k8yw2rbmphyfu5htn4yi5jk,0,49.8,15.3,2025-04-05T21:42:51.140Z,2025-04-06T00:05:04Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627733977,1,,5627733973,212,42.2,5627733971,141,57.0,5627733975,213,0.74,5627733969,140,79.6,5627733967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796719955,28,1,1,4,25,5qfq6cwtrgzd2szijivns7rjl,0,12.6,10.4,2025-04-05T21:42:58.077Z,2025-04-06T18:23:06Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5627734393,56,Back,5627734391,157,,5627734575,286,,5627734401,213,6.07,5627734403,1,,5627734571,233,53,5627734395,140,17.4,5627734397,141,8.8,5627734399,212,5627734569,236,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,
2796719987,53,74,1,4,25,e3k8yw2rbmphyfu5htn4yi5jk,1,67.9,93.2,2025-04-05T21:42:58.078Z,2025-04-06T18:19:53Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5627734547,285,,5627734545,56,Left,5627734621,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720037,29,5,1,4,28,5qfq6cwtrgzd2szijivns7rjl,1,24.2,-1.1,2025-04-05T21:43:00.715Z,2025-04-05T23:51:29Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627742909,233,54,5627734885,56,Back,5627734891,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720033,54,5,1,4,28,e3k8yw2rbmphyfu5htn4yi5jk,0,75.8,101.1,2025-04-05T21:43:00.715Z,2025-04-05T23:51:29Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5627734873,56,Left,5627734875,347,,5627742941,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720719,31,27,1,5,19,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-05T21:43:52.125Z,2025-04-05T21:43:57Z,,,,,5627738605,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796720669,55,27,1,5,19,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-04-05T21:43:52.125Z,2025-04-05T21:43:56Z,,,,,5627738561,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721433,32,28,1,6,7,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-05T21:44:40.579Z,2025-04-05T21:44:43Z,,,,,5627742625,233,57,5627742385,55,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721461,57,28,1,6,7,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-04-05T21:44:40.579Z,2025-04-05T21:44:42Z,,,,,5627742541,55,55,5627742605,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721899,33,1,1,6,37,5qfq6cwtrgzd2szijivns7rjl,0,38.4,0.0,2025-04-05T21:45:10.225Z,2025-04-05T21:47:15Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627744785,107,,5627744799,1,,5627744787,56,Right,5627744797,213,0.24,5627744793,212,35.1,5627744789,140,70.9,5627744791,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721917,58,44,1,6,39,e3k8yw2rbmphyfu5htn4yi5jk,1,24.8,89.1,2025-04-05T21:45:12.564Z,2025-04-06T00:07:14Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5627744867,56,Back,5627744869,285,,5627745061,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721933,34,44,1,6,39,5qfq6cwtrgzd2szijivns7rjl,0,75.2,10.9,2025-04-05T21:45:12.565Z,2025-04-06T00:07:14Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5627744965,56,Right,5627745089,233,58,5627744967,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721927,59,12,1,6,40,e3k8yw2rbmphyfu5htn4yi5jk,1,15.1,88.6,2025-04-05T21:45:13.020Z,2025-04-05T22:01:45Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5627744937,140,32.1,5627744939,141,100.0,5627744943,213,0.45,5627744941,212,19.8,5627814555,167,,5627814553,15,,5627744935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722193,35,5,1,6,41,5qfq6cwtrgzd2szijivns7rjl,1,61.4,-1.6,2025-04-05T21:45:13.912Z,2025-04-05T23:51:29Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5627746495,233,60,5627746359,56,Right,5627746363,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796721935,60,5,1,6,41,e3k8yw2rbmphyfu5htn4yi5jk,0,38.6,101.6,2025-04-05T21:45:13.912Z,2025-04-05T23:51:30Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5627744971,56,Back,5627746515,233,35,5627744973,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722197,36,18,1,7,1,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-05T21:45:33.894Z,2025-04-06T21:20:43Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5632528287,41,,5627746381,59,20,5627746453,55,37,5627746379,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722203,37,19,1,7,1,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-05T21:45:33.895Z,2025-04-06T21:20:43Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627746435,292,7,5627746439,44,Midfielder,5627746437,293,2,5627746431,145,2,5627746433,59,7,5632528281,41,,5627746441,55,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722285,39,1,1,7,2,5qfq6cwtrgzd2szijivns7rjl,1,44.0,0.0,2025-04-05T21:45:34.794Z,2025-04-05T22:02:46Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627746917,56,Back,5627816991,107,,5627746919,140,28.5,5627746931,213,2.66,5627746927,212,18.4,5627746923,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722291,40,1,1,7,3,5qfq6cwtrgzd2szijivns7rjl,1,21.4,6.2,2025-04-05T21:45:36.392Z,2025-04-05T22:03:08Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627818795,56,Back,5627818797,140,35.8,5627818799,141,5.8,5627818803,213,6.27,5627818801,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722249,38,1,1,7,5,5qfq6cwtrgzd2szijivns7rjl,1,45.3,3.5,2025-04-05T21:45:37.713Z,2025-04-05T22:03:24Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627746735,56,Back,5627746745,1,,5627746743,213,2.52,5627746741,212,39.6,5627746737,140,14.7,5627746739,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722297,41,1,1,7,8,5qfq6cwtrgzd2szijivns7rjl,1,14.2,61.7,2025-04-05T21:45:41.618Z,2025-04-05T22:04:04Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5627822019,56,Back,5627822025,212,14.5,5627822027,213,0.74,5627822021,140,24.4,5627822023,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722301,42,1,1,7,9,5qfq6cwtrgzd2szijivns7rjl,1,24.2,69.9,2025-04-05T21:45:41.785Z,2025-04-05T22:04:09Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627822355,213,4.81,5627822349,140,26.4,5627822347,56,Back,5627822353,212,23.0,5627822351,141,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722423,43,1,1,7,13,5qfq6cwtrgzd2szijivns7rjl,1,23.5,25.8,2025-04-05T21:45:45.921Z,2025-04-05T21:45:51Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627747745,56,Back,5627747753,212,8.9,5627747751,141,12.8,5627747755,213,4.84,5627747747,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722391,61,83,1,7,15,e3k8yw2rbmphyfu5htn4yi5jk,0,37.3,94.4,2025-04-05T21:45:48.572Z,2025-04-05T21:45:52Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5627747823,399,ch01b74i78nggnffi81875ld6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722437,44,50,1,7,18,5qfq6cwtrgzd2szijivns7rjl,1,52.6,8.0,2025-04-05T21:45:51.267Z,2025-04-05T23:43:19Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627747807,286,,5627825551,233,62,5627747805,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722427,62,7,1,7,18,e3k8yw2rbmphyfu5htn4yi5jk,0,47.4,92.0,2025-04-05T21:45:51.268Z,2025-04-05T23:43:19Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5627825583,233,44,5627824059,56,Back,5627824061,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722463,45,1,1,7,19,5qfq6cwtrgzd2szijivns7rjl,1,37.0,12.2,2025-04-05T21:45:52.369Z,2025-04-05T21:45:54Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627747969,213,2.97,5627747961,140,21.9,5627747963,141,16.2,5627747959,56,Back,5627747965,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722469,46,1,1,7,21,5qfq6cwtrgzd2szijivns7rjl,0,21.9,16.2,2025-04-05T21:45:54.161Z,2025-04-05T22:05:17Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5627826233,157,,5627747995,212,38.3,5627747999,1,,5627747993,141,26.5,5627747989,56,Center,5627747991,140,57.8,5627747997,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722491,63,1,1,7,22,e3k8yw2rbmphyfu5htn4yi5jk,0,12.5,81.2,2025-04-05T21:45:55.515Z,2025-04-06T00:05:01Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627748101,56,Back,5627748103,140,28.1,5627748107,141,84.8,5627748113,213,0.15,5627748111,212,16.6,5627748099,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722547,47,1,1,7,23,5qfq6cwtrgzd2szijivns7rjl,1,54.5,22.4,2025-04-05T21:45:56.345Z,2025-04-05T21:46:01Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5627748477,141,38.9,5627748473,56,Center,5627748479,212,14.9,5627748475,140,63.9,5627748481,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722593,48,1,1,7,28,5qfq6cwtrgzd2szijivns7rjl,0,66.8,29.2,2025-04-05T21:46:01.034Z,2025-04-05T22:06:01Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5627748711,56,Center,5627748713,140,62.5,5627748717,212,9.0,5627748719,213,2.09,5627748715,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796736193,275,61,1,7,30,e3k8yw2rbmphyfu5htn4yi5jk,1,19.2,55.0,2025-04-05T21:46:03.571Z,2025-04-05T22:06:18Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627829949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722623,49,1,1,7,32,5qfq6cwtrgzd2szijivns7rjl,1,66.6,48.4,2025-04-05T21:46:04.969Z,2025-04-05T21:46:07Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5627748873,56,Center,5627748877,140,70.2,5627748881,141,76.1,5627748889,212,19.2,5627748893,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722663,50,1,1,7,34,5qfq6cwtrgzd2szijivns7rjl,1,73.3,79.1,2025-04-05T21:46:07.089Z,2025-04-05T21:46:09Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5627749081,213,3.84,5627749075,140,69.9,5627749079,212,4.7,5627749073,56,Center,5627749077,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722735,51,1,1,7,37,5qfq6cwtrgzd2szijivns7rjl,1,69.9,74.7,2025-04-05T21:46:09.713Z,2025-04-05T23:44:48Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5627749475,56,Left,5627749483,213,1.06,5627749481,212,11.2,5627749477,140,75.1,5627749479,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722749,52,1,1,7,43,5qfq6cwtrgzd2szijivns7rjl,1,79.2,88.6,2025-04-05T21:46:16.369Z,2025-04-05T23:44:46Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5627749589,213,3.47,5627749587,212,4.9,5627749583,140,74.8,5627749581,56,Left,5627749585,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722773,53,1,1,7,44,5qfq6cwtrgzd2szijivns7rjl,1,74.4,86.2,2025-04-05T21:46:17.401Z,2025-04-05T21:46:20Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5627749761,141,90.9,5627749763,212,3.9,5627749755,56,Left,5627749759,140,76.5,5627749765,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722793,54,1,1,7,47,5qfq6cwtrgzd2szijivns7rjl,1,76.5,90.9,2025-04-05T21:46:20.186Z,2025-04-05T23:44:44Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5627749877,213,4.05,5627749873,141,82.3,5627749871,140,72.2,5627749869,56,Left,5627749875,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722825,55,1,1,7,49,5qfq6cwtrgzd2szijivns7rjl,1,72.2,82.3,2025-04-05T21:46:21.690Z,2025-04-05T21:46:26Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5627750093,56,Back,5627750097,141,67.2,5627750099,212,34.4,5627750095,140,40.9,5627750101,213,3.44,5627750103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722855,56,1,1,7,53,5qfq6cwtrgzd2szijivns7rjl,1,32.9,59.1,2025-04-05T21:46:26.346Z,2025-04-05T22:07:52Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627750285,212,13.9,5627750279,56,Back,5627750281,140,39.5,5627750283,141,41.3,5627750287,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722933,57,1,1,7,54,5qfq6cwtrgzd2szijivns7rjl,1,39.5,41.3,2025-04-05T21:46:27.537Z,2025-04-05T22:08:35Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627750717,56,Center,5627750719,140,55.5,5627750725,213,6.04,5627750723,212,17.3,5627750721,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796737785,186,50,1,7,55,5qfq6cwtrgzd2szijivns7rjl,1,60.8,51.6,2025-04-05T21:46:27.762Z,2025-04-05T23:43:20Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5627843097,286,,5627840009,56,Center,5627843243,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722843,64,7,1,7,55,e3k8yw2rbmphyfu5htn4yi5jk,0,39.2,48.4,2025-04-05T21:46:27.763Z,2025-04-05T23:43:19Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5627843213,56,Back,5627843215,285,,5627843231,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738657,188,61,1,7,56,5qfq6cwtrgzd2szijivns7rjl,0,53.3,45.8,2025-04-05T21:46:29.337Z,2025-04-05T22:10:43Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5627845569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796722923,65,43,1,7,57,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-04-05T21:46:29.732Z,2025-04-05T22:10:31Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5627750647,140,48.7,5627750649,141,51.3,5627844951,144,1,5627750653,213,0.39,5627750651,212,14.7,5627750645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
