id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2796647015,26,1,1,4,1,b5l2e3csycjb8twvq9ek0j5gq,1,22.7,20.9,2025-04-05T20:11:05.599Z,2025-04-05T20:11:17Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627331127,212,18.2,5627331111,56,Back,5627331115,140,39.8,5627331129,213,6.13,5627331121,141,16.8,5627331107,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647071,28,1,1,4,3,b5l2e3csycjb8twvq9ek0j5gq,1,35.6,18.0,2025-04-05T20:11:07.357Z,2025-04-05T20:11:11Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5627331483,140,39.5,5627331489,213,1.26,5627331481,56,Back,5627331485,141,36.7,5627331487,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647077,29,4,1,4,7,b5l2e3csycjb8twvq9ek0j5gq,1,40.6,33.5,2025-04-05T20:11:11.374Z,2025-04-05T21:13:46Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627331995,233,29,5627331559,152,,5627331555,13,,5627331561,265,,5627331557,56,Back,5627331563,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647125,29,4,1,4,7,daicfonrbj124lu2la2rctxck,0,59.4,66.5,2025-04-05T20:11:11.375Z,2025-04-05T21:13:47Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627331979,285,,5627331977,265,,5627332019,233,29,5627331971,56,Center,5627331975,152,,5627331965,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647941,30,1,1,5,1,b5l2e3csycjb8twvq9ek0j5gq,1,37.4,30.4,2025-04-05T20:12:05.166Z,2025-04-05T20:12:07Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627336131,213,0.10,5627336129,212,14.8,5627336127,141,32.5,5627336125,140,51.4,5627336121,152,,5627336123,56,Center,5627336119,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647995,31,1,1,5,3,b5l2e3csycjb8twvq9ek0j5gq,1,53.4,31.6,2025-04-05T20:12:07.085Z,2025-04-05T20:12:09Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627336385,56,Back,5627336391,212,18.9,5627336393,213,4.05,5627336389,141,9.7,5627336387,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648047,32,1,1,5,5,b5l2e3csycjb8twvq9ek0j5gq,1,40.8,9.4,2025-04-05T20:12:09.414Z,2025-04-05T20:12:12Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5627336677,141,24.7,5627336679,212,15.3,5627336673,56,Back,5627336681,213,2.39,5627336675,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648093,33,1,1,5,8,b5l2e3csycjb8twvq9ek0j5gq,1,30.5,25.5,2025-04-05T20:12:12.284Z,2025-04-05T20:12:15Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627336919,56,Back,5627336923,141,73.0,5627336925,212,32.4,5627336921,140,33.0,5627336929,1,,5627336927,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648141,34,1,1,5,11,b5l2e3csycjb8twvq9ek0j5gq,1,32.5,65.2,2025-04-05T20:12:14.871Z,2025-04-05T22:31:59Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5627337167,213,4.68,5627337159,56,Back,5627337161,140,32.2,5627337165,212,11.2,5627337163,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648147,35,1,1,5,13,b5l2e3csycjb8twvq9ek0j5gq,0,28.8,35.2,2025-04-05T20:12:17.485Z,2025-04-05T22:31:58Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627337207,213,6.03,5627337199,56,Back,5627337205,212,3.3,5627337201,140,31.8,5627337203,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648285,30,1,1,5,14,daicfonrbj124lu2la2rctxck,1,68.4,67.3,2025-04-05T20:12:18.677Z,2025-04-05T20:58:49Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5627337939,141,54.6,5627337941,212,8.6,5627337937,140,68.2,5627337943,213,4.69,5627337935,56,Center,5627337933,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648289,31,3,1,5,21,daicfonrbj124lu2la2rctxck,0,63.8,61.8,2025-04-05T20:12:24.916Z,2025-04-05T22:29:00Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627337963,56,Center,5627572071,286,,5627574237,233,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690689,418,7,1,5,21,b5l2e3csycjb8twvq9ek0j5gq,1,36.2,38.2,2025-04-05T20:12:24.917Z,2025-04-05T22:29:00Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627574199,285,,5627574215,233,31,5627574197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648423,36,4,1,5,23,b5l2e3csycjb8twvq9ek0j5gq,1,32.8,36.8,2025-04-05T20:12:26.852Z,2025-04-05T21:13:47Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627338849,13,,5627338857,285,,5627574441,233,32,5627338853,152,,5627338851,56,Back,5627338855,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648305,32,4,1,5,23,daicfonrbj124lu2la2rctxck,0,67.2,63.2,2025-04-05T20:12:26.853Z,2025-04-05T21:13:47Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627574505,233,36,5627338111,286,,5627338107,152,,5627338109,265,,5627338103,13,,5627338105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648945,33,17,1,5,40,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-05T20:12:44.403Z,2025-04-05T20:13:16Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627341951,31,,5627341953,392,,5627341957,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649403,34,27,1,6,11,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-05T20:13:15.653Z,2025-04-05T22:30:16Z,,,,,5627907805,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649205,37,27,1,6,11,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-05T20:13:15.653Z,2025-04-05T22:30:15Z,,,,,5627907777,233,34,5627343019,41,Injury,5627343023,53,2w7w1l7lwhu2u6nhvqg1bnd2h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649673,35,28,1,6,40,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-05T20:13:44.083Z,2025-04-05T22:30:17Z,,,,,5627907829,233,38,5627345529,55,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649599,38,28,1,6,40,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-05T20:13:44.083Z,2025-04-05T22:30:16Z,,,,,5627907821,233,35,5627345133,55,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649929,39,1,1,6,58,b5l2e3csycjb8twvq9ek0j5gq,1,33.0,27.1,2025-04-05T20:14:01.970Z,2025-04-05T20:14:04Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627346799,56,Back,5627346805,212,19.0,5627346801,140,24.9,5627346803,141,52.1,5627346797,152,,5627346807,213,2.03,5627346795,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649985,40,1,1,7,0,b5l2e3csycjb8twvq9ek0j5gq,1,24.9,51.8,2025-04-05T20:14:04.155Z,2025-04-05T20:14:07Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5627347113,212,29.5,5627347107,140,35.3,5627347115,213,1.19,5627347111,141,92.1,5627347103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650073,41,1,1,7,3,b5l2e3csycjb8twvq9ek0j5gq,1,37.1,93.8,2025-04-05T20:14:07.722Z,2025-04-05T20:14:14Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627347617,56,Left,5627347621,141,98.3,5627347625,213,0.08,5627347623,212,39.8,5627347619,140,74.9,5627347627,1,,5627347615,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650083,42,50,1,7,7,b5l2e3csycjb8twvq9ek0j5gq,1,68.0,85.2,2025-04-05T20:14:10.839Z,2025-04-05T22:32:01Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5627347679,286,,5627348247,233,36,5627347677,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650179,36,7,1,7,7,daicfonrbj124lu2la2rctxck,1,32.0,14.8,2025-04-05T20:14:10.840Z,2025-04-05T22:29:00Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5627348075,56,Back,5627348143,233,42,5627348077,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650183,37,50,1,7,9,daicfonrbj124lu2la2rctxck,1,32.8,18.9,2025-04-05T20:14:13.505Z,2025-04-05T21:05:03Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627348097,56,Back,5627348195,285,,5627348191,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650129,43,7,1,7,9,b5l2e3csycjb8twvq9ek0j5gq,0,67.2,81.1,2025-04-05T20:14:13.506Z,2025-04-05T21:05:19Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5627347897,56,Left,5627348157,233,37,5627594119,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796694559,415,1,1,7,10,daicfonrbj124lu2la2rctxck,1,32.8,18.4,2025-04-05T20:14:13.804Z,2025-04-05T21:05:31Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627595551,213,2.72,5627595547,141,20.5,5627595545,140,29.8,5627595549,212,3.5,5627595543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650149,44,83,1,7,11,b5l2e3csycjb8twvq9ek0j5gq,0,77.0,86.9,2025-04-05T20:14:15.442Z,2025-04-05T21:05:34Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5627591561,399,8pqvmz8g1yhe7hqqc1d68c4mi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796694117,413,1,1,7,12,daicfonrbj124lu2la2rctxck,1,23.8,18.8,2025-04-05T20:14:15.804Z,2025-04-05T21:04:29Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5627592039,140,28.9,5627592037,56,Back,5627592041,141,25.8,5627592045,213,0.73,5627592043,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650241,39,1,1,7,16,daicfonrbj124lu2la2rctxck,1,40.4,27.9,2025-04-05T20:14:19.899Z,2025-04-05T21:06:59Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5627348469,212,4.9,5627348467,141,21.0,5627348463,56,Back,5627348471,213,5.00,5627348465,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650247,40,1,1,7,17,daicfonrbj124lu2la2rctxck,0,41.5,13.5,2025-04-05T20:14:21.569Z,2025-04-05T20:14:23Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627348555,236,,5627348561,286,,5627348495,56,Back,5627348497,140,42.5,5627348501,212,1.1,5627348503,213,5.91,5627348557,233,45,5627348499,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650239,45,74,1,7,17,b5l2e3csycjb8twvq9ek0j5gq,1,58.4,97.2,2025-04-05T20:14:21.570Z,2025-04-05T20:14:23Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627348453,56,Left,5627348575,233,40,5627348455,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650437,41,5,1,7,18,daicfonrbj124lu2la2rctxck,1,40.4,-1.4,2025-04-05T20:14:22.578Z,2025-04-05T22:29:39Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627349479,347,,5627349511,233,46,5627349477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650257,46,5,1,7,18,b5l2e3csycjb8twvq9ek0j5gq,0,59.6,101.4,2025-04-05T20:14:22.578Z,2025-04-05T22:29:40Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627348569,347,,5627348567,56,Left,5627349557,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650509,42,1,1,7,30,daicfonrbj124lu2la2rctxck,1,42.6,0.0,2025-04-05T20:14:34.723Z,2025-04-05T21:07:52Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5627349877,56,Right,5627349887,1,,5627349879,140,65.9,5627349883,212,27.6,5627349875,107,,5627349881,141,16.8,5627349885,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796696383,418,1,1,7,31,daicfonrbj124lu2la2rctxck,0,71.9,44.0,2025-04-05T20:14:34.804Z,2025-04-05T21:08:31Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627603843,212,8.6,5627603845,213,1.12,5627603841,141,55.4,5627603837,56,Center,5627603839,140,75.5,5627603835,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650529,47,44,1,7,36,b5l2e3csycjb8twvq9ek0j5gq,1,33.5,71.8,2025-04-05T20:14:39.834Z,2025-04-05T22:32:03Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627349991,56,Back,5627350067,233,43,5627349993,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650517,43,44,1,7,36,daicfonrbj124lu2la2rctxck,0,66.5,28.2,2025-04-05T20:14:39.835Z,2025-04-05T22:29:19Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5627349929,286,,5627349927,56,Center,5627350083,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650539,48,1,1,7,36,b5l2e3csycjb8twvq9ek0j5gq,0,29.1,67.9,2025-04-05T20:14:40.719Z,2025-04-05T22:32:05Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627350045,140,32.7,5627350041,3,,5627350043,56,Back,5627350049,212,6.0,5627350047,141,74.7,5627350053,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650559,49,50,1,7,37,b5l2e3csycjb8twvq9ek0j5gq,1,33.4,76.4,2025-04-05T20:14:41.730Z,2025-04-05T20:14:47Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627350283,286,,5627350285,233,44,5627350167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650571,44,7,1,7,37,daicfonrbj124lu2la2rctxck,1,66.6,23.6,2025-04-05T20:14:41.731Z,2025-04-05T20:14:46Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5627350269,233,49,5627350225,56,Center,5627350355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650579,45,43,1,7,39,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-05T20:14:42.835Z,2025-04-05T21:08:45Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5627606039,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650673,46,4,1,7,43,daicfonrbj124lu2la2rctxck,1,80.6,16.1,2025-04-05T20:14:47.569Z,2025-04-05T21:13:48Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5627350761,56,Right,5627350765,265,,5627350763,152,,5627350759,13,,5627350767,286,,5627352379,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796650667,50,4,1,7,43,b5l2e3csycjb8twvq9ek0j5gq,0,19.4,83.9,2025-04-05T20:14:47.570Z,2025-04-05T21:13:48Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627350743,152,,5627350745,265,,5627350737,13,,5627350739,56,Back,5627352399,233,46,5627350747,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651291,47,1,1,8,22,daicfonrbj124lu2la2rctxck,0,79.6,14.3,2025-04-05T20:15:26.123Z,2025-04-05T21:09:51Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5627354049,56,Center,5627354057,213,0.93,5627354047,152,,5627354043,5,,5627354045,155,,5627354041,2,,5627354053,141,39.4,5627354051,140,91.6,5627354055,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651351,51,12,1,8,24,b5l2e3csycjb8twvq9ek0j5gq,1,13.1,70.8,2025-04-05T20:15:28.801Z,2025-04-05T22:32:07Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5627354393,15,,5627354333,56,Back,5627354341,141,86.2,5627354345,213,0.36,5627354337,140,39.7,5627354343,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651431,48,1,1,8,27,daicfonrbj124lu2la2rctxck,1,66.0,27.6,2025-04-05T20:15:31.794Z,2025-04-05T21:10:14Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5627354773,56,Center,5627354783,213,1.53,5627354775,140,66.8,5627354779,212,21.6,5627354777,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651575,49,1,1,8,30,daicfonrbj124lu2la2rctxck,1,63.1,63.6,2025-04-05T20:15:34.299Z,2025-04-05T21:10:26Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627355633,155,,5627355647,212,36.3,5627355635,56,Center,5627355643,141,36.9,5627355639,140,93.0,5627355651,213,5.76,5627355655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651587,50,1,1,8,31,daicfonrbj124lu2la2rctxck,0,96.9,29.5,2025-04-05T20:15:35.139Z,2025-04-05T21:10:29Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5627355711,56,Center,5627355715,141,33.9,5627355719,213,2.18,5627355713,140,94.9,5627355717,212,3.7,5627355761,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651539,52,12,1,8,34,b5l2e3csycjb8twvq9ek0j5gq,1,4.1,55.1,2025-04-05T20:15:38.120Z,2025-04-05T20:15:41Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627355481,212,43.0,5627355479,141,100.0,5627355475,56,Back,5627355483,213,0.80,5627355561,167,,5627355477,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651863,51,5,1,8,40,daicfonrbj124lu2la2rctxck,1,68.4,-0.9,2025-04-05T20:15:43.987Z,2025-04-05T22:29:40Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5627612161,233,53,5627357229,56,Right,5627357231,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651545,53,5,1,8,40,b5l2e3csycjb8twvq9ek0j5gq,0,31.6,100.9,2025-04-05T20:15:43.987Z,2025-04-05T22:29:40Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627355519,56,Back,5627355521,347,,5627612187,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651935,52,1,1,8,55,daicfonrbj124lu2la2rctxck,0,74.8,0.0,2025-04-05T20:15:59.562Z,2025-04-05T20:16:04Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5627357599,56,Center,5627357611,1,,5627357607,212,25.8,5627357609,213,1.10,5627357603,140,86.0,5627357605,141,31.8,5627357597,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651915,54,44,1,8,56,b5l2e3csycjb8twvq9ek0j5gq,1,13.0,70.6,2025-04-05T20:16:00.560Z,2025-04-05T21:11:11Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627357469,285,,5627357853,233,53,5627357467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651945,53,44,1,8,56,daicfonrbj124lu2la2rctxck,0,87.0,29.4,2025-04-05T20:16:00.561Z,2025-04-05T21:11:12Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627357645,56,Center,5627357647,286,,5627357883,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651923,55,12,1,8,57,b5l2e3csycjb8twvq9ek0j5gq,1,5.4,68.3,2025-04-05T20:16:00.992Z,2025-04-05T21:12:05Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627357515,140,10.8,5627357513,56,Back,5627357521,213,0.21,5627357519,212,5.8,5627357517,141,70.1,5627617623,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651977,54,61,1,8,58,daicfonrbj124lu2la2rctxck,1,86.0,31.9,2025-04-05T20:16:02.615Z,2025-04-05T21:12:14Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627357769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796651965,56,12,1,8,59,b5l2e3csycjb8twvq9ek0j5gq,1,5.9,78.2,2025-04-05T20:16:03.584Z,2025-04-05T21:12:11Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5627357729,213,0.65,5627357723,140,14.9,5627357725,141,88.7,5627357721,56,Back,5627357789,15,,5627357727,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796652161,55,1,1,9,2,daicfonrbj124lu2la2rctxck,0,61.2,36.1,2025-04-05T20:16:06.707Z,2025-04-05T21:12:54Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5627358713,140,34.9,5627358719,213,2.97,5627358711,56,Back,5627358715,141,43.0,5627616755,155,,5627358717,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796652029,57,12,1,9,3,b5l2e3csycjb8twvq9ek0j5gq,1,16.8,53.4,2025-04-05T20:16:07.273Z,2025-04-05T20:16:08Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5627358005,56,Back,5627358011,212,10.5,5627358013,213,0.49,5627358009,141,60.6,5627358043,15,,5627358007,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796652111,58,12,1,9,8,b5l2e3csycjb8twvq9ek0j5gq,1,30.9,61.1,2025-04-05T20:16:12.304Z,2025-04-05T22:32:10Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5627358427,140,39.9,5627358433,213,6.15,5627358429,141,59.3,5627358431,212,9.5,5627358425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796700035,419,1,1,9,9,daicfonrbj124lu2la2rctxck,1,56.7,30.1,2025-04-05T20:16:12.804Z,2025-04-05T21:15:10Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627629143,1,,5627629127,141,35.4,5627629133,212,33.9,5627629123,140,24.6,5627629139,213,3.04,5627629121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796652173,56,1,1,9,11,daicfonrbj124lu2la2rctxck,0,37.5,41.5,2025-04-05T20:16:15.459Z,2025-04-05T20:16:17Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5627358807,141,72.9,5627358817,1,,5627358815,213,0.56,5627358811,212,40.1,5627358803,56,Center,5627358805,140,69.8,5627358801,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796652197,59,1,1,9,13,b5l2e3csycjb8twvq9ek0j5gq,0,19.4,20.4,2025-04-05T20:16:17.321Z,2025-04-05T20:16:18Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5627358919,140,33.7,5627358913,3,,5627358923,141,36.1,5627358915,56,Back,5627358925,212,18.4,5627358927,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796652271,57,1,1,9,16,daicfonrbj124lu2la2rctxck,1,68.9,66.0,2025-04-05T20:16:20.154Z,2025-04-05T21:15:28Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5627359325,140,72.4,5627359321,3,,5627359323,56,Center,5627359331,212,6.3,5627359329,141,58.5,5627359333,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796652277,58,3,1,9,17,daicfonrbj124lu2la2rctxck,0,73.2,49.9,2025-04-05T20:16:21.768Z,2025-04-05T21:16:18Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5627632859,233,60,5627359359,286,,5627359357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
