id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2816873739,25,44,1,3,2,b1rpb2ox52uxcmjrsnqd95pk5,0,64.0,74.2,2025-05-18T21:10:13.322Z,2025-05-18T23:13:59Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5738802907,233,28,5738802821,56,Center,5738802823,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816873743,29,1,1,3,2,c9xffml4i7ihblp1qhus9w3fu,0,33.9,30.9,2025-05-18T21:10:13.680Z,2025-05-18T21:10:14Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5738802833,3,,5738802851,213,6.22,5738802847,212,28.0,5738802843,141,28.5,5738802835,56,Center,5738802839,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816873779,26,1,1,3,4,b1rpb2ox52uxcmjrsnqd95pk5,1,35.1,80.0,2025-05-18T21:10:15.717Z,2025-05-18T21:10:19Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738803045,56,Back,5738803049,141,63.9,5738803051,212,12.7,5738803053,213,4.18,5738803047,140,29.0,5738803043,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816873791,27,1,1,3,8,b1rpb2ox52uxcmjrsnqd95pk5,0,28.9,63.9,2025-05-18T21:10:19.397Z,2025-05-18T22:04:10Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738803101,140,45.4,5738803105,212,18.5,5738803109,1,,5738803093,157,,5738803095,56,Back,5738803107,213,0.35,5738803103,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816873813,30,61,1,3,11,c9xffml4i7ihblp1qhus9w3fu,1,54.9,28.0,2025-05-18T21:10:22.672Z,2025-05-18T21:10:22Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5738803217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816873847,32,1,1,3,12,c9xffml4i7ihblp1qhus9w3fu,1,61.2,17.7,2025-05-18T21:10:23.321Z,2025-05-18T22:02:27Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5738803351,140,54.7,5738803355,212,8.1,5738803349,56,Right,5738803357,213,3.70,5738803353,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816873837,28,43,1,3,13,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-18T21:10:24.453Z,2025-05-18T21:10:37Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738803315,56,Back,5738804107,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816873853,33,1,1,3,14,c9xffml4i7ihblp1qhus9w3fu,0,54.7,11.4,2025-05-18T21:10:24.970Z,2025-05-18T22:02:32Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738803383,140,55.9,5738803387,212,12.0,5738803389,213,1.47,5738803381,56,Center,5738803385,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816873861,29,8,1,3,15,b1rpb2ox52uxcmjrsnqd95pk5,1,45.7,72.7,2025-05-18T21:10:26.413Z,2025-05-18T21:10:26Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738803437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816873965,34,1,1,3,22,c9xffml4i7ihblp1qhus9w3fu,1,42.9,64.0,2025-05-18T21:10:33.072Z,2025-05-18T21:10:36Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5738804029,213,1.84,5738804021,56,Back,5738804025,141,83.9,5738804027,212,14.0,5738804023,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816873993,35,1,1,3,25,c9xffml4i7ihblp1qhus9w3fu,1,39.4,83.9,2025-05-18T21:10:36.041Z,2025-05-18T21:10:38Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5738804179,140,55.6,5738804185,212,17.5,5738804189,213,6.04,5738804183,141,77.8,5738804177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874003,36,1,1,3,27,c9xffml4i7ihblp1qhus9w3fu,1,43.8,74.5,2025-05-18T21:10:38.481Z,2025-05-18T22:03:05Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738804211,140,34.0,5738804215,212,32.3,5738804209,56,Back,5738804361,1,,5738804213,141,29.5,5738804217,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874079,37,1,1,3,30,c9xffml4i7ihblp1qhus9w3fu,1,34.0,29.5,2025-05-18T21:10:41.857Z,2025-05-18T21:10:47Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5738804647,212,28.5,5738804643,140,57.7,5738804649,213,5.78,5738804645,141,9.2,5738804641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874113,38,1,1,3,36,c9xffml4i7ihblp1qhus9w3fu,0,60.5,11.9,2025-05-18T21:10:47.274Z,2025-05-18T21:10:56Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5738804847,56,Right,5738804853,212,42.7,5738804849,140,100.0,5738804855,213,6.20,5738804851,141,6.8,5738805005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874151,31,5,1,3,41,b1rpb2ox52uxcmjrsnqd95pk5,1,-0.8,90.4,2025-05-18T21:10:52.349Z,2025-05-18T22:06:03Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738805049,56,Back,5738805051,346,,5738805057,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874125,39,5,1,3,41,c9xffml4i7ihblp1qhus9w3fu,0,100.8,9.6,2025-05-18T21:10:52.349Z,2025-05-18T22:06:03Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5738804945,346,,5738805079,233,31,5738804943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874357,32,1,1,4,5,b1rpb2ox52uxcmjrsnqd95pk5,0,4.7,56.9,2025-05-18T21:11:16.069Z,2025-05-18T21:11:20Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738806019,141,0.0,5738806015,56,Back,5738806143,1,,5738806027,74,,5738806023,213,5.44,5738806021,212,53.7,5738806257,189,,5738806017,140,38.7,5738806013,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874383,33,5,1,4,6,b1rpb2ox52uxcmjrsnqd95pk5,0,43.7,-2.0,2025-05-18T21:11:17.802Z,2025-05-18T22:06:04Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738806723,233,40,5738806163,56,Back,5738806165,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874481,40,5,1,4,6,c9xffml4i7ihblp1qhus9w3fu,1,56.3,102.0,2025-05-18T21:11:17.802Z,2025-05-18T22:06:04Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5738806709,233,33,5738806675,347,,5738806671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874501,41,1,1,4,17,c9xffml4i7ihblp1qhus9w3fu,1,47.8,100.0,2025-05-18T21:11:28.138Z,2025-05-18T21:11:31Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5738806811,212,11.8,5738806797,107,,5738806807,141,89.7,5738806801,56,Left,5738806805,140,55.7,5738806813,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874505,42,1,1,4,20,c9xffml4i7ihblp1qhus9w3fu,1,55.8,89.7,2025-05-18T21:11:31.585Z,2025-05-18T22:03:22Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5738806835,140,43.0,5738806839,212,13.5,5738806833,56,Back,5738806837,141,90.8,5738806841,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874563,43,1,1,4,22,c9xffml4i7ihblp1qhus9w3fu,1,37.4,92.0,2025-05-18T21:11:33.305Z,2025-05-18T21:11:38Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738807185,56,Back,5738807195,212,31.7,5738807191,141,66.1,5738807187,140,12.3,5738807199,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874591,44,1,1,4,27,c9xffml4i7ihblp1qhus9w3fu,1,14.3,63.1,2025-05-18T21:11:38.329Z,2025-05-18T21:11:42Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5738807337,140,24.7,5738807341,212,19.9,5738807343,213,0.99,5738807339,141,87.5,5738807335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874615,45,1,1,4,31,c9xffml4i7ihblp1qhus9w3fu,1,24.5,87.4,2025-05-18T21:11:42.465Z,2025-05-18T22:03:30Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5738807481,140,13.4,5738807485,141,57.6,5738807489,213,4.19,5738807487,212,23.4,5738807477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874671,46,1,1,4,34,c9xffml4i7ihblp1qhus9w3fu,1,13.4,57.6,2025-05-18T21:11:45.554Z,2025-05-18T21:11:50Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5738807793,212,21.1,5738807787,56,Back,5738807789,140,22.1,5738807795,213,5.16,5738807791,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874687,47,1,1,4,39,c9xffml4i7ihblp1qhus9w3fu,1,24.0,29.8,2025-05-18T21:11:50.593Z,2025-05-18T21:11:52Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5738807859,212,17.2,5738807849,56,Back,5738807861,213,1.91,5738807857,141,53.6,5738807853,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874727,48,1,1,4,43,c9xffml4i7ihblp1qhus9w3fu,1,18.5,55.5,2025-05-18T21:11:54.280Z,2025-05-18T21:11:57Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5738808055,212,22.6,5738808051,140,26.3,5738808049,56,Back,5738808053,141,86.5,5738808057,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874757,49,1,1,4,46,c9xffml4i7ihblp1qhus9w3fu,1,25.2,85.6,2025-05-18T21:11:57.129Z,2025-05-18T21:12:00Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5738808187,213,4.63,5738808183,141,34.9,5738808185,212,34.6,5738808181,140,22.6,5738808189,1,,5738808179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874787,50,1,1,4,49,c9xffml4i7ihblp1qhus9w3fu,1,22.6,34.9,2025-05-18T21:12:00.425Z,2025-05-18T21:12:04Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5738808303,213,5.14,5738808297,140,29.1,5738808299,141,12.6,5738808295,56,Back,5738808301,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874827,51,1,1,4,52,c9xffml4i7ihblp1qhus9w3fu,1,29.3,14.3,2025-05-18T21:12:03.849Z,2025-05-18T21:12:06Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738808473,212,30.8,5738808467,56,Back,5738808469,140,12.9,5738808475,213,2.16,5738808471,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874897,52,1,1,4,55,c9xffml4i7ihblp1qhus9w3fu,1,13.0,51.8,2025-05-18T21:12:06.618Z,2025-05-18T21:12:12Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5738808841,212,24.4,5738808843,213,1.21,5738808827,56,Back,5738808831,140,21.2,5738808835,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874947,53,1,1,5,1,c9xffml4i7ihblp1qhus9w3fu,1,30.0,84.5,2025-05-18T21:12:12.073Z,2025-05-18T21:12:16Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5738809087,212,14.9,5738809083,140,24.1,5738809089,213,4.28,5738809085,141,64.6,5738809081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816874997,54,1,1,5,5,c9xffml4i7ihblp1qhus9w3fu,1,25.3,64.6,2025-05-18T21:12:16.786Z,2025-05-18T21:12:22Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5738809317,155,,5738809325,212,55.3,5738809321,140,67.6,5738809329,1,,5738809327,213,5.65,5738809323,141,16.2,5738809319,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875007,55,1,1,5,11,c9xffml4i7ihblp1qhus9w3fu,1,66.4,16.7,2025-05-18T21:12:22.625Z,2025-05-18T21:12:23Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5738809371,213,1.20,5738809369,212,7.3,5738809365,140,68.9,5738809361,56,Center,5738809367,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875025,56,1,1,5,12,c9xffml4i7ihblp1qhus9w3fu,1,68.9,26.7,2025-05-18T21:12:23.313Z,2025-05-18T21:12:25Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5738809467,213,3.06,5738809463,141,27.3,5738809459,56,Center,5738809461,140,64.2,5738809465,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875039,57,1,1,5,14,c9xffml4i7ihblp1qhus9w3fu,0,64.0,35.4,2025-05-18T21:12:25.137Z,2025-05-18T21:12:26Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5738809523,140,65.6,5738809527,212,29.1,5738809529,213,1.51,5738809521,56,Center,5738809525,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875055,34,8,1,5,16,b1rpb2ox52uxcmjrsnqd95pk5,1,31.9,26.2,2025-05-18T21:12:27.237Z,2025-05-18T21:12:27Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5738809575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875149,58,1,1,5,17,c9xffml4i7ihblp1qhus9w3fu,1,60.7,77.5,2025-05-18T21:12:28.320Z,2025-05-18T21:12:35Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5738809983,140,67.8,5738809987,212,8.9,5738809981,56,Left,5738809985,141,84.7,5738809989,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875169,59,1,1,5,24,c9xffml4i7ihblp1qhus9w3fu,0,64.9,80.8,2025-05-18T21:12:35.105Z,2025-05-18T21:12:37Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738810099,56,Center,5738810103,141,64.9,5738810107,213,6.01,5738810109,1,,5738810097,155,,5738810101,140,100.0,5738810105,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875387,35,5,1,5,24,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.0,37.8,2025-05-18T21:12:35.846Z,2025-05-18T21:13:03Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5738811217,346,,5738811235,233,60,5738811215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875381,60,5,1,5,24,c9xffml4i7ihblp1qhus9w3fu,0,101.0,62.2,2025-05-18T21:12:35.846Z,2025-05-18T22:06:04Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738811183,346,,5738811279,233,35,5738811181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875447,36,1,1,5,47,b1rpb2ox52uxcmjrsnqd95pk5,1,4.6,43.6,2025-05-18T21:12:58.805Z,2025-05-18T21:13:04Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738811557,212,8.8,5738811553,140,3.5,5738811559,213,1.70,5738811551,56,Back,5738811555,141,56.4,5738811549,124,,5738811563,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875449,37,61,1,5,52,b1rpb2ox52uxcmjrsnqd95pk5,0,7.6,63.7,2025-05-18T21:13:03.022Z,2025-05-18T21:13:05Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738811565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875429,62,43,1,5,52,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-18T21:13:03.185Z,2025-05-18T22:04:57Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5738956015,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875641,39,51,1,5,53,b1rpb2ox52uxcmjrsnqd95pk5,1,5.4,54.8,2025-05-18T21:13:04.470Z,2025-05-18T22:08:29Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738812547,169,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875477,63,13,1,5,55,c9xffml4i7ihblp1qhus9w3fu,1,95.1,31.1,2025-05-18T21:13:06.322Z,2025-05-18T23:23:14Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,1.0,,5738813319,230,96.3,5738813315,146,97.2,5738813311,458,,5739179667,62,,5738813321,231,35.7,5738813309,103,34.7,5738812925,72,,5738967973,468,39,5739179669,73,5738813307,102,65.7,5738811661,56,Center,5738813317,147,56.1,5738813313,153,5739179673,214,5738811657,22,,,,,,,,,,,,,
2816875501,64,13,1,5,58,c9xffml4i7ihblp1qhus9w3fu,1,96.0,53.2,2025-05-18T21:13:09.081Z,2025-05-18T23:23:42Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738811777,22,,5738815067,55,63,5738814835,328,,5739182841,391,,5738815079,231,43.3,5738815071,102,63.2,5738815075,214,,5738811781,16,,5739182839,77,5738815077,230,97.3,5738815073,103,52.8,5738811783,56,Center,5738815061,29,5738814829,15,,,,,,,,,,,,,,,
2816875567,38,5,1,5,58,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.1,42.2,2025-05-18T21:13:09.333Z,2025-05-18T21:13:18Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738812059,56,Back,5738812067,233,65,5738812061,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875545,65,5,1,5,58,c9xffml4i7ihblp1qhus9w3fu,0,101.1,57.8,2025-05-18T21:13:09.333Z,2025-05-18T22:06:05Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738811989,56,Center,5738812079,233,38,5738811991,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875839,40,1,1,6,32,b1rpb2ox52uxcmjrsnqd95pk5,1,5.1,56.3,2025-05-18T21:13:43.910Z,2025-05-18T21:13:48Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738813417,124,,5738813433,74,,5738813421,140,67.8,5738813425,212,66.7,5738813429,1,,5738813427,213,0.16,5738813423,141,72.4,5738813419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875845,41,44,1,6,37,b1rpb2ox52uxcmjrsnqd95pk5,1,69.4,76.2,2025-05-18T21:13:48.029Z,2025-05-18T23:14:00Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5738813489,233,67,5738813463,286,,5738813461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875847,67,44,1,6,37,c9xffml4i7ihblp1qhus9w3fu,0,30.6,23.8,2025-05-18T21:13:48.030Z,2025-05-18T23:14:00Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5738813521,233,41,5738813467,285,,5738813465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875863,42,1,1,6,37,b1rpb2ox52uxcmjrsnqd95pk5,0,67.8,72.4,2025-05-18T21:13:48.117Z,2025-05-18T21:13:50Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5738813533,56,Center,5738813529,3,,5738813545,213,0.53,5738813543,212,5.7,5738813531,168,,5738813535,140,72.5,5738813539,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875879,68,1,1,6,38,c9xffml4i7ihblp1qhus9w3fu,0,27.8,20.7,2025-05-18T21:13:49.729Z,2025-05-18T21:13:53Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738813613,3,,5738813629,213,5.94,5738813625,212,17.6,5738813621,141,11.9,5738813615,56,Back,5738813619,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875877,43,44,1,6,40,b1rpb2ox52uxcmjrsnqd95pk5,1,57.3,83.8,2025-05-18T21:13:51.526Z,2025-05-18T23:14:01Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738813611,286,,5738813609,56,Left,5738813737,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875885,69,44,1,6,40,c9xffml4i7ihblp1qhus9w3fu,0,42.7,16.2,2025-05-18T21:13:51.527Z,2025-05-18T23:14:01Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5738813643,56,Back,5738813645,285,,5738813753,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875891,44,1,1,6,40,b1rpb2ox52uxcmjrsnqd95pk5,0,58.9,76.7,2025-05-18T21:13:51.885Z,2025-05-18T22:02:55Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738813677,212,9.2,5738813669,3,,5738813673,140,67.6,5738813679,213,6.18,5738813671,56,Center,5738813675,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875925,70,1,1,6,42,c9xffml4i7ihblp1qhus9w3fu,1,34.2,12.2,2025-05-18T21:13:53.577Z,2025-05-18T21:13:55Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5738813827,56,Back,5738813831,141,43.9,5738813835,213,1.07,5738813833,212,24.6,5738813829,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875919,45,83,1,6,44,b1rpb2ox52uxcmjrsnqd95pk5,0,58.2,54.6,2025-05-18T21:13:55.303Z,2025-05-18T21:14:01Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5738814103,399,e6uww9a9ssp0n20ksoolesa8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816875987,72,1,1,6,45,c9xffml4i7ihblp1qhus9w3fu,1,44.0,57.0,2025-05-18T21:13:56.218Z,2025-05-18T21:14:00Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5738814105,56,Left,5738814109,141,91.5,5738814113,213,0.90,5738814111,212,29.9,5738814107,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816876031,73,61,1,6,53,c9xffml4i7ihblp1qhus9w3fu,0,75.9,93.3,2025-05-18T21:14:04.033Z,2025-05-18T21:14:04Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738814273,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816876047,46,1,1,6,54,b1rpb2ox52uxcmjrsnqd95pk5,0,17.3,4.0,2025-05-18T21:14:05.029Z,2025-05-18T21:14:13Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5738814761,236,,5738814387,212,3.5,5738814383,140,14.7,5738814389,213,2.45,5738814381,56,Back,5738814385,141,7.3,5738814763,233,74,5738814767,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816876065,74,74,1,6,54,c9xffml4i7ihblp1qhus9w3fu,1,82.9,90.8,2025-05-18T21:14:05.030Z,2025-05-18T22:06:31Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738814773,233,46,5738814713,285,,5738814435,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816876119,47,5,1,6,56,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.0,28.5,2025-05-18T21:14:07.677Z,2025-05-18T22:06:05Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5738814725,233,75,5738814673,56,Back,5738814675,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816876097,75,5,1,6,56,c9xffml4i7ihblp1qhus9w3fu,0,101.0,71.5,2025-05-18T21:14:07.677Z,2025-05-18T22:06:06Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738814577,346,,5738814735,233,47,5738814575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816876409,48,1,1,7,29,b1rpb2ox52uxcmjrsnqd95pk5,0,5.1,42.2,2025-05-18T21:14:40.373Z,2025-05-18T21:14:47Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738816107,124,,5738816123,74,,5738816119,1,,5738816115,212,61.6,5738816111,140,63.4,5738816113,141,31.6,5738816117,213,6.17,5738816109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816876383,76,44,1,7,32,c9xffml4i7ihblp1qhus9w3fu,1,54.8,75.0,2025-05-18T21:14:43.624Z,2025-05-18T22:01:53Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5738816013,56,Center,5738947409,286,,5738816163,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
