id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2803412759,36,1,1,2,26,5x54jbfk11lrsmipgsx7cdbai,0,29.8,84.7,2025-04-19T20:38:41.284Z,2025-04-19T20:38:42Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664612633,56,Center,5664612641,213,5.98,5664612643,1,,5664612635,140,88.6,5664612631,157,,5664612637,141,56.7,5664612639,212,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412923,27,1,1,2,36,224tl8u2smnbyliroayk69nt0,1,14.8,44.6,2025-04-19T20:38:51.372Z,2025-04-19T20:38:56Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5664613513,140,20.4,5664613515,141,69.3,5664613511,56,Back,5664613517,212,17.8,5664613509,123,,5664613519,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412973,28,1,1,2,40,224tl8u2smnbyliroayk69nt0,1,14.5,65.7,2025-04-19T20:38:55.821Z,2025-04-19T20:38:59Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664613857,141,45.7,5664613849,56,Back,5664613853,140,3.2,5664613865,213,4.00,5664613861,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413015,29,1,1,2,44,224tl8u2smnbyliroayk69nt0,1,3.3,45.5,2025-04-19T20:38:59.268Z,2025-04-19T20:39:02Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5664614121,213,4.93,5664614119,212,21.0,5664614115,140,7.7,5664614113,56,Back,5664614117,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413033,30,1,1,2,47,224tl8u2smnbyliroayk69nt0,1,7.7,15.3,2025-04-19T20:39:02.563Z,2025-04-19T20:39:04Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5664614251,141,6.4,5664614247,56,Back,5664614255,213,5.65,5664614249,140,15.5,5664614253,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413079,31,1,1,2,48,224tl8u2smnbyliroayk69nt0,1,16.7,5.8,2025-04-19T20:39:03.979Z,2025-04-19T20:39:07Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664614507,213,0.24,5664614503,141,10.7,5664614505,212,13.8,5664614501,140,29.5,5664614499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413087,32,50,1,2,51,224tl8u2smnbyliroayk69nt0,1,31.2,7.8,2025-04-19T20:39:06.453Z,2025-04-19T20:39:14Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664614523,285,,5664614521,56,Back,5664614683,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413091,37,7,1,2,51,5x54jbfk11lrsmipgsx7cdbai,1,68.8,92.2,2025-04-19T20:39:06.454Z,2025-04-19T20:39:13Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664614573,56,Left,5664614571,167,,5664614623,233,32,5664614627,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413259,33,5,1,2,53,224tl8u2smnbyliroayk69nt0,1,29.2,-2.0,2025-04-19T20:39:08.184Z,2025-04-19T22:46:05Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664615561,56,Back,5664615565,347,,5664615583,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413173,38,5,1,2,53,5x54jbfk11lrsmipgsx7cdbai,0,70.8,102.0,2025-04-19T20:39:08.184Z,2025-04-19T22:46:05Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664615113,347,,5664615621,233,33,5664615111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413289,34,1,1,3,6,224tl8u2smnbyliroayk69nt0,1,25.0,0.0,2025-04-19T20:39:21.596Z,2025-04-19T20:39:24Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664615761,140,38.4,5664615765,212,18.2,5664615763,141,14.9,5664615759,56,Back,5664615767,213,0.68,5664615757,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413335,35,1,1,3,11,224tl8u2smnbyliroayk69nt0,1,35.0,14.4,2025-04-19T20:39:26.292Z,2025-04-19T20:39:27Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664616013,213,3.45,5664616005,56,Back,5664616011,212,9.9,5664616009,141,10.0,5664616007,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413363,36,1,1,3,11,224tl8u2smnbyliroayk69nt0,1,26.0,10.0,2025-04-19T20:39:27.059Z,2025-04-19T20:39:29Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664616193,56,Back,5664616201,213,2.19,5664616197,141,31.2,5664616195,140,16.2,5664616199,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413397,37,1,1,3,14,224tl8u2smnbyliroayk69nt0,1,15.7,33.1,2025-04-19T20:39:29.499Z,2025-04-19T20:39:33Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664616429,213,1.35,5664616417,140,22.0,5664616425,212,30.6,5664616411,56,Back,5664616421,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413499,38,1,1,3,17,224tl8u2smnbyliroayk69nt0,1,21.8,77.0,2025-04-19T20:39:32.803Z,2025-04-19T20:39:39Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664616929,141,79.3,5664616927,140,53.6,5664616931,212,33.4,5664616935,1,,5664616925,56,Left,5664616933,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413495,39,45,1,3,24,5x54jbfk11lrsmipgsx7cdbai,0,42.6,18.4,2025-04-19T20:39:39.270Z,2025-04-19T20:39:44Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664616903,56,Back,5664617093,233,39,5664616905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413513,39,3,1,3,24,224tl8u2smnbyliroayk69nt0,1,57.4,81.6,2025-04-19T20:39:39.270Z,2025-04-19T22:51:20Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5664616993,286,,5664616991,56,Left,5664617119,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413631,40,1,1,3,31,224tl8u2smnbyliroayk69nt0,1,78.8,90.3,2025-04-19T20:39:47.026Z,2025-04-19T21:10:07Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5664617701,213,3.76,5664617697,212,7.1,5664617689,140,73.3,5664617693,141,84.2,5664617687,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413685,41,1,1,3,34,224tl8u2smnbyliroayk69nt0,1,68.0,77.3,2025-04-19T20:39:49.194Z,2025-04-19T20:39:52Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664618031,56,Center,5664618039,213,3.04,5664618035,141,78.5,5664618033,140,60.4,5664618037,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413715,42,1,1,3,37,224tl8u2smnbyliroayk69nt0,1,54.4,72.7,2025-04-19T20:39:52.651Z,2025-04-19T20:39:54Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664618171,212,13.8,5664618165,140,59.3,5664618167,141,91.5,5664618163,56,Left,5664618173,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413775,43,1,1,3,39,224tl8u2smnbyliroayk69nt0,1,59.0,91.5,2025-04-19T20:39:54.379Z,2025-04-19T20:40:02Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664618587,56,Left,5664618591,141,92.0,5664618595,213,0.05,5664618589,140,64.9,5664618593,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413795,44,1,1,3,47,224tl8u2smnbyliroayk69nt0,1,61.1,90.2,2025-04-19T20:40:02.547Z,2025-04-19T21:27:02Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664618705,213,3.79,5664618697,56,Back,5664618701,141,69.1,5664618703,212,23.9,5664618699,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447989,448,1,1,3,48,224tl8u2smnbyliroayk69nt0,1,52.6,85.6,2025-04-19T20:40:03.163Z,2025-04-19T21:27:32Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664799445,140,46.4,5664799449,212,6.5,5664799451,213,3.08,5664799447,141,86.2,5664799443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413833,45,1,1,3,49,224tl8u2smnbyliroayk69nt0,1,42.9,69.1,2025-04-19T20:40:04.226Z,2025-04-19T20:40:07Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664618887,141,78.2,5664618891,213,1.07,5664618883,56,Back,5664618889,212,7.0,5664618885,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413873,46,1,1,3,51,224tl8u2smnbyliroayk69nt0,1,52.7,81.2,2025-04-19T20:40:07.146Z,2025-04-19T20:40:11Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664619097,213,5.85,5664619085,56,Center,5664619087,140,58.2,5664619093,212,6.4,5664619089,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413887,47,1,1,3,55,224tl8u2smnbyliroayk69nt0,1,58.4,77.2,2025-04-19T20:40:10.930Z,2025-04-19T21:27:41Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664619189,141,82.1,5664619185,56,Left,5664619193,213,1.93,5664619191,212,3.6,5664619187,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413893,48,1,1,3,57,224tl8u2smnbyliroayk69nt0,0,57.2,82.1,2025-04-19T20:40:12.442Z,2025-04-19T21:27:48Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664619255,213,5.37,5664619247,56,Center,5664619251,141,65.4,5664619253,212,14.3,5664619249,140,65.5,5664619245,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413923,40,12,1,3,58,5x54jbfk11lrsmipgsx7cdbai,1,28.8,39.8,2025-04-19T20:40:13.576Z,2025-04-19T20:40:16Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5664619455,212,20.6,5664619451,140,45.7,5664619457,213,5.75,5664619453,141,24.4,5664619449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413929,41,50,1,4,0,5x54jbfk11lrsmipgsx7cdbai,1,43.0,24.6,2025-04-19T20:40:15.521Z,2025-04-19T22:51:24Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5664703151,233,237,5664619487,56,Back,5664701307,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803429093,237,7,1,4,0,224tl8u2smnbyliroayk69nt0,1,57.0,75.4,2025-04-19T20:40:15.522Z,2025-04-19T21:00:15Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5664703103,285,,5664703125,233,41,5664703101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413963,49,1,1,4,1,224tl8u2smnbyliroayk69nt0,1,59.8,67.2,2025-04-19T20:40:17.018Z,2025-04-19T20:40:20Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5664619661,140,66.0,5664619665,212,16.1,5664619663,141,45.5,5664619659,56,Center,5664619667,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414011,50,1,1,4,5,224tl8u2smnbyliroayk69nt0,1,68.0,40.7,2025-04-19T20:40:20.498Z,2025-04-19T21:27:53Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5664619961,141,20.6,5664619965,213,4.74,5664619959,140,68.3,5664619963,212,13.7,5664619957,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414059,51,1,1,4,9,224tl8u2smnbyliroayk69nt0,1,69.5,17.7,2025-04-19T20:40:24.418Z,2025-04-19T20:40:28Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664620333,213,2.57,5664620331,212,9.1,5664620325,56,Center,5664620327,140,62.2,5664620329,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414083,52,1,1,4,13,224tl8u2smnbyliroayk69nt0,1,61.1,27.1,2025-04-19T20:40:28.434Z,2025-04-19T20:40:30Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5664620453,213,2.34,5664620449,141,55.8,5664620445,56,Back,5664620451,212,27.1,5664620447,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414125,53,1,1,4,14,224tl8u2smnbyliroayk69nt0,1,43.2,55.8,2025-04-19T20:40:30.130Z,2025-04-19T20:40:33Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664620743,213,1.53,5664620735,56,Back,5664620739,141,85.3,5664620741,212,20.1,5664620737,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414163,54,1,1,4,18,224tl8u2smnbyliroayk69nt0,1,41.8,81.4,2025-04-19T20:40:33.586Z,2025-04-19T20:40:37Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664620965,141,74.8,5664620961,56,Back,5664620963,140,44.3,5664620969,213,5.24,5664620967,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414173,55,1,1,4,21,224tl8u2smnbyliroayk69nt0,0,44.3,74.8,2025-04-19T20:40:36.802Z,2025-04-19T20:40:37Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664621025,56,Left,5664621029,141,82.9,5664621031,212,11.2,5664621033,213,0.51,5664621027,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414185,42,1,1,4,23,5x54jbfk11lrsmipgsx7cdbai,0,35.3,11.9,2025-04-19T20:40:38.734Z,2025-04-19T20:40:39Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664621099,212,3.5,5664621095,140,38.6,5664621093,56,Back,5664621097,141,11.9,5664621101,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803430339,185,1,1,4,24,5x54jbfk11lrsmipgsx7cdbai,0,40.1,11.4,2025-04-19T20:40:39.557Z,2025-04-19T21:02:08Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664709205,56,Back,5664709209,141,13.1,5664709213,213,1.22,5664709211,212,1.2,5664709207,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414211,56,1,1,4,26,224tl8u2smnbyliroayk69nt0,0,56.6,81.7,2025-04-19T20:40:41.170Z,2025-04-19T22:51:18Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5664621237,140,58.6,5664621241,212,2.2,5664621243,213,0.31,5664621235,56,Left,5664621239,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414295,57,1,1,4,29,224tl8u2smnbyliroayk69nt0,1,64.9,48.7,2025-04-19T20:40:44.314Z,2025-04-19T20:40:49Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664621759,212,32.5,5664621757,141,10.0,5664621761,213,5.34,5664621755,140,83.1,5664621763,1,,5664621753,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414341,58,1,1,4,33,224tl8u2smnbyliroayk69nt0,0,84.5,9.5,2025-04-19T20:40:48.866Z,2025-04-19T20:41:00Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664622027,155,,5664622037,213,1.40,5664622039,1,,5664622029,56,Left,5664622387,345,,5664622033,141,100.0,5664622035,212,63.8,5664622025,2,,5664622031,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414445,43,5,1,4,39,5x54jbfk11lrsmipgsx7cdbai,1,6.4,-2.0,2025-04-19T20:40:54.304Z,2025-04-19T22:46:06Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664622609,56,Back,5664622645,233,59,5664622611,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414345,59,5,1,4,39,224tl8u2smnbyliroayk69nt0,0,93.6,102.0,2025-04-19T20:40:54.304Z,2025-04-19T22:46:06Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664622665,233,43,5664622061,347,,5664622059,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414467,44,1,1,4,49,5x54jbfk11lrsmipgsx7cdbai,1,10.1,0.0,2025-04-19T20:41:04.237Z,2025-04-19T20:41:06Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664622755,212,26.6,5664622751,141,7.4,5664622745,107,,5664622759,1,,5664622747,56,Back,5664622757,213,0.24,5664622749,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414491,45,1,1,4,51,5x54jbfk11lrsmipgsx7cdbai,0,34.7,7.4,2025-04-19T20:41:06.197Z,2025-04-19T20:41:08Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5664622893,3,,5664622897,56,Back,5664622903,212,14.2,5664622901,141,11.1,5664622899,140,48.0,5664622895,168,,5664622905,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414515,60,44,1,4,54,224tl8u2smnbyliroayk69nt0,1,53.8,89.4,2025-04-19T20:41:09.266Z,2025-04-19T20:41:13Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664623045,233,46,5664623005,56,Left,5664623007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414511,46,44,1,4,54,5x54jbfk11lrsmipgsx7cdbai,0,46.2,10.6,2025-04-19T20:41:09.267Z,2025-04-19T20:41:12Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664622995,56,Back,5664622997,285,,5664623085,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414575,61,1,1,4,54,224tl8u2smnbyliroayk69nt0,0,53.7,90.3,2025-04-19T20:41:09.795Z,2025-04-19T20:41:14Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664623329,213,6.26,5664623319,3,,5664623327,212,2.4,5664623325,141,90.2,5664623321,56,Left,5664623323,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414579,62,1,1,4,56,224tl8u2smnbyliroayk69nt0,1,60.3,89.1,2025-04-19T20:41:12.003Z,2025-04-19T20:41:14Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664623371,212,19.3,5664623375,213,5.93,5664623367,141,79.3,5664623357,56,Left,5664623351,157,,5664623379,1,,5664623361,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414585,63,44,1,4,57,224tl8u2smnbyliroayk69nt0,1,75.1,83.8,2025-04-19T20:41:12.332Z,2025-04-19T22:46:54Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5664623427,286,,5664624237,233,47,5664623423,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414595,47,44,1,4,57,5x54jbfk11lrsmipgsx7cdbai,0,24.9,16.2,2025-04-19T20:41:12.333Z,2025-04-19T22:46:55Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664624255,233,63,5664623507,285,,5664623505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414587,64,1,1,4,57,224tl8u2smnbyliroayk69nt0,0,77.6,79.3,2025-04-19T20:41:12.363Z,2025-04-19T22:51:17Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5664623439,141,82.6,5664623437,140,74.3,5664623435,56,Left,5664623443,213,2.57,5664623433,3,,5664623441,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414601,48,1,1,5,1,5x54jbfk11lrsmipgsx7cdbai,0,8.3,5.5,2025-04-19T20:41:16.581Z,2025-04-19T20:41:17Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664623539,140,36.8,5664623547,213,0.12,5664623537,56,Back,5664623543,141,10.6,5664623535,157,,5664623551,1,,5664623545,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414643,65,8,1,5,5,224tl8u2smnbyliroayk69nt0,1,62.8,82.0,2025-04-19T20:41:20.938Z,2025-04-19T22:51:17Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664623773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414681,67,1,1,5,7,224tl8u2smnbyliroayk69nt0,1,88.2,83.0,2025-04-19T20:41:22.978Z,2025-04-19T20:41:25Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5664624029,140,86.7,5664624027,56,Center,5664624035,213,4.54,5664624031,141,69.7,5664624033,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414733,68,1,1,5,9,224tl8u2smnbyliroayk69nt0,1,86.7,69.7,2025-04-19T20:41:24.859Z,2025-04-19T20:41:29Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664624331,213,1.68,5664624325,140,85.8,5664624323,56,Left,5664624329,212,8.8,5664624327,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414749,69,1,1,5,13,224tl8u2smnbyliroayk69nt0,1,85.8,82.6,2025-04-19T20:41:28.657Z,2025-04-19T20:41:31Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664624411,155,,5664624419,212,22.6,5664624415,140,89.9,5664624421,213,4.90,5664624417,141,50.0,5664624413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414771,70,1,1,5,15,224tl8u2smnbyliroayk69nt0,1,89.8,48.4,2025-04-19T20:41:31.010Z,2025-04-19T20:41:32Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5664624537,141,40.9,5664624539,212,14.9,5664624533,56,Center,5664624541,213,3.49,5664624535,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414793,71,1,1,5,17,224tl8u2smnbyliroayk69nt0,1,76.5,40.9,2025-04-19T20:41:32.690Z,2025-04-19T20:41:35Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664624673,212,21.0,5664624667,56,Right,5664624675,213,5.26,5664624669,140,86.9,5664624671,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414847,72,1,1,5,19,224tl8u2smnbyliroayk69nt0,1,87.3,12.8,2025-04-19T20:41:34.834Z,2025-04-19T20:41:39Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664625013,212,10.9,5664625011,141,28.6,5664625015,213,1.41,5664625009,140,89.0,5664625007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414933,73,1,1,5,23,224tl8u2smnbyliroayk69nt0,1,89.0,28.6,2025-04-19T20:41:39.066Z,2025-04-19T20:41:45Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664625519,212,11.5,5664625515,140,78.1,5664625521,213,3.23,5664625517,141,27.1,5664625513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414949,74,1,1,5,30,224tl8u2smnbyliroayk69nt0,0,86.6,12.9,2025-04-19T20:41:45.370Z,2025-04-19T20:41:46Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664625639,213,1.17,5664625629,141,28.2,5664625619,2,,5664625625,140,90.8,5664625621,155,,5664625633,212,11.3,5664625623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414941,49,61,1,5,30,5x54jbfk11lrsmipgsx7cdbai,1,10.3,83.8,2025-04-19T20:41:45.477Z,2025-04-19T20:41:45Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5664625551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414985,50,83,1,5,32,5x54jbfk11lrsmipgsx7cdbai,0,11.9,90.8,2025-04-19T20:41:47.893Z,2025-04-19T20:41:53Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5664626197,399,6jsu34146kbtoeco3ue1a7ok4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803415039,75,1,1,5,36,224tl8u2smnbyliroayk69nt0,0,83.8,5.8,2025-04-19T20:41:51.234Z,2025-04-19T20:41:54Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664626255,236,,5664626261,286,,5664626105,140,81.7,5664626111,213,3.14,5664626103,56,Right,5664626109,212,2.2,5664626257,233,51,5664626107,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803415055,51,74,1,5,36,5x54jbfk11lrsmipgsx7cdbai,1,26.8,94.5,2025-04-19T20:41:51.235Z,2025-04-19T22:46:50Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5664626143,285,,5664626273,233,75,5664626141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803415079,52,5,1,5,39,5x54jbfk11lrsmipgsx7cdbai,0,23.6,101.6,2025-04-19T20:41:54.526Z,2025-04-19T20:56:25Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5664626307,56,Back,5664626353,233,76,5664626313,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
