id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/16/value
2790929747,24,4,1,2,21,c9xffml4i7ihblp1qhus9w3fu,0,66.4,20.8,2025-03-22T20:09:30.031Z,2025-03-22T20:09:39Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5595964577,233,29,5595964451,13,,5595964453,56,Right,5595964641,285,,5595964457,265,,5595964455,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929785,30,1,1,2,28,b1rpb2ox52uxcmjrsnqd95pk5,1,38.5,76.3,2025-03-22T20:09:37.559Z,2025-03-22T20:09:41Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5595964783,212,19.1,5595964773,5,,5595964777,56,Back,5595964785,213,4.15,5595964781,141,52.5,5595964775,152,,5595964779,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929813,31,1,1,2,32,b1rpb2ox52uxcmjrsnqd95pk5,1,26.3,51.2,2025-03-22T20:09:41.143Z,2025-03-22T20:09:44Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5595964953,212,21.0,5595964949,140,30.4,5595964947,56,Back,5595964955,213,4.92,5595964951,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929823,32,1,1,2,35,b1rpb2ox52uxcmjrsnqd95pk5,1,34.7,18.0,2025-03-22T20:09:44.575Z,2025-03-22T20:09:45Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595965011,213,1.07,5595965003,56,Back,5595965007,141,30.6,5595965005,140,39.2,5595965009,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929835,33,1,1,2,36,b1rpb2ox52uxcmjrsnqd95pk5,1,39.2,30.6,2025-03-22T20:09:45.719Z,2025-03-22T20:09:47Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5595965063,212,13.3,5595965059,140,36.3,5595965065,213,4.48,5595965057,56,Back,5595965061,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929861,34,1,1,2,38,b1rpb2ox52uxcmjrsnqd95pk5,1,36.3,11.6,2025-03-22T20:09:47.823Z,2025-03-22T20:09:51Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595965203,213,6.11,5595965197,140,53.8,5595965201,212,18.7,5595965199,141,6.8,5595965195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929869,35,1,1,2,42,b1rpb2ox52uxcmjrsnqd95pk5,0,53.9,6.8,2025-03-22T20:09:51.143Z,2025-03-22T20:09:51Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5595965253,141,13.1,5595965249,56,Right,5595965257,213,0.45,5595965255,212,9.8,5595965251,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929877,25,12,1,2,42,c9xffml4i7ihblp1qhus9w3fu,1,35.6,87.2,2025-03-22T20:09:51.174Z,2025-03-22T20:34:30Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5595965287,56,Back,5595965289,140,44.9,5595965291,141,100.0,5595965293,212,13.5,5595965349,167,,5595965295,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929883,26,5,1,2,42,c9xffml4i7ihblp1qhus9w3fu,0,45.8,101.3,2025-03-22T20:09:51.858Z,2025-03-22T20:59:15Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5595965323,347,,5595965321,56,Back,5595965695,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929931,36,5,1,2,42,b1rpb2ox52uxcmjrsnqd95pk5,1,54.2,-1.3,2025-03-22T20:09:51.858Z,2025-03-22T20:59:15Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5595965669,233,26,5595965653,347,,5595965651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929951,37,1,1,2,54,b1rpb2ox52uxcmjrsnqd95pk5,1,52.7,0.0,2025-03-22T20:10:03.599Z,2025-03-22T20:10:06Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5595965775,212,21.4,5595965779,1,,5595965769,56,Back,5595965773,141,28.3,5595965777,213,1.88,5595965767,107,,5595965771,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929973,38,1,1,2,57,b1rpb2ox52uxcmjrsnqd95pk5,1,46.5,29.7,2025-03-22T20:10:06.639Z,2025-03-22T20:10:11Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5595965893,140,39.2,5595965897,212,23.6,5595965891,56,Back,5595965895,141,62.6,5595965901,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790929993,39,1,1,3,2,b1rpb2ox52uxcmjrsnqd95pk5,1,40.7,68.5,2025-03-22T20:10:11.711Z,2025-03-22T20:10:15Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5595965967,212,6.9,5595965963,140,43.6,5595965969,213,5.17,5595965965,141,59.4,5595965961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930007,40,1,1,3,6,b1rpb2ox52uxcmjrsnqd95pk5,1,43.6,59.4,2025-03-22T20:10:15.104Z,2025-03-25T09:01:41Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5595966039,212,12.8,5595966035,140,38.4,5595966037,141,76.4,5595966033,56,Back,5595966041,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930015,41,1,1,3,8,b1rpb2ox52uxcmjrsnqd95pk5,1,38.4,76.4,2025-03-22T20:10:17.112Z,2025-03-22T20:10:19Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5595966107,141,69.9,5595966103,56,Back,5595966111,213,5.42,5595966109,212,5.8,5595966105,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930017,42,1,1,3,10,b1rpb2ox52uxcmjrsnqd95pk5,1,42.8,61.2,2025-03-22T20:10:18.975Z,2025-03-22T20:10:20Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5595966121,141,44.8,5595966117,56,Center,5595966119,140,63.1,5595966125,213,5.80,5595966123,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930033,43,1,1,3,11,b1rpb2ox52uxcmjrsnqd95pk5,1,62.9,45.1,2025-03-22T20:10:20.383Z,2025-03-22T20:10:21Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5595966195,140,61.8,5595966199,212,14.5,5595966201,213,1.65,5595966193,56,Center,5595966197,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930059,44,1,1,3,12,b1rpb2ox52uxcmjrsnqd95pk5,0,61.8,66.3,2025-03-22T20:10:21.447Z,2025-03-22T20:10:26Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5595966383,141,100.0,5595966387,213,0.83,5595966381,140,82.8,5595966379,56,Left,5595966385,212,32.8,5595966389,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930155,27,5,1,3,16,c9xffml4i7ihblp1qhus9w3fu,1,15.4,-1.8,2025-03-22T20:10:25.366Z,2025-03-22T20:59:16Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5595966891,347,,5595966889,56,Back,5595966929,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930065,45,5,1,3,16,b1rpb2ox52uxcmjrsnqd95pk5,0,84.6,101.8,2025-03-22T20:10:25.366Z,2025-03-22T20:59:16Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5595966407,56,Left,5595966409,347,,5595966933,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930173,28,1,1,3,30,c9xffml4i7ihblp1qhus9w3fu,1,22.3,0.0,2025-03-22T20:10:39.078Z,2025-03-22T20:10:43Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5595966987,56,Back,5595966993,212,14.6,5595966985,107,,5595966991,141,5.6,5595966989,140,35.4,5595966995,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930179,29,44,1,3,33,c9xffml4i7ihblp1qhus9w3fu,1,42.4,15.4,2025-03-22T20:10:42.122Z,2025-03-22T20:38:03Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5595967023,56,Back,5595967053,233,46,5595967025,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930171,46,44,1,3,33,b1rpb2ox52uxcmjrsnqd95pk5,0,57.6,84.6,2025-03-22T20:10:42.123Z,2025-03-22T20:38:03Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5595966981,56,Left,5595967075,233,29,5595966983,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930187,30,1,1,3,33,c9xffml4i7ihblp1qhus9w3fu,0,35.0,11.7,2025-03-22T20:10:42.454Z,2025-03-25T09:02:12Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5595967091,212,1.7,5595967089,141,11.1,5595967085,56,Back,5595967087,140,36.6,5595967083,3,,5596018321,168,,5595967093,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930191,47,61,1,3,33,b1rpb2ox52uxcmjrsnqd95pk5,1,60.1,94.8,2025-03-22T20:10:42.831Z,2025-03-22T20:38:46Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5595967111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790939539,338,1,1,3,34,b1rpb2ox52uxcmjrsnqd95pk5,1,60.3,82.8,2025-03-22T20:10:43.312Z,2025-03-22T20:39:35Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5596019681,140,65.2,5596019679,56,Left,5596019685,212,5.7,5596019677,3,,5596019683,141,86.3,5596019687,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930225,49,1,1,3,37,b1rpb2ox52uxcmjrsnqd95pk5,1,63.5,80.9,2025-03-22T20:10:46.848Z,2025-03-22T20:10:51Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5595967317,56,Center,5595967321,141,65.2,5595967319,140,70.2,5595967315,155,,5595967325,213,5.30,5595967323,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930207,31,43,1,3,39,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T20:10:48.062Z,2025-03-22T20:11:08Z,8lk5ve59333boqzpcmd0yidck,E. Kos,,,5595967193,56,Back,5595967917,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930233,50,1,1,3,42,b1rpb2ox52uxcmjrsnqd95pk5,1,73.4,69.1,2025-03-22T20:10:51.295Z,2025-03-25T09:02:34Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5595967355,213,4.07,5596054821,156,,5595967353,212,10.5,5595967347,56,Center,5595967351,141,56.8,5595967349,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930249,51,1,1,3,43,b1rpb2ox52uxcmjrsnqd95pk5,1,73.4,53.0,2025-03-22T20:10:52.471Z,2025-03-25T09:02:55Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5595967417,56,Right,5595967421,141,12.3,5599719319,1,,5595967419,140,91.0,5595967425,213,5.30,5595967423,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930251,52,1,1,3,45,b1rpb2ox52uxcmjrsnqd95pk5,0,93.3,8.2,2025-03-22T20:10:54.643Z,2025-03-25T09:03:08Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5595967433,2,,5599719453,20,,5595967437,56,Right,5595967441,141,19.0,5595967435,155,,5595967439,140,93.2,5595967445,213,1.59,5595967443,212,7.3,5599719451,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930255,32,61,1,3,45,c9xffml4i7ihblp1qhus9w3fu,1,8.8,86.0,2025-03-22T20:10:54.743Z,2025-03-25T09:03:03Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5595967461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930269,33,5,1,3,47,c9xffml4i7ihblp1qhus9w3fu,0,11.2,101.7,2025-03-22T20:10:56.839Z,2025-03-22T20:59:17Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5595967521,56,Back,5595967847,233,53,5595967523,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930317,53,5,1,3,47,b1rpb2ox52uxcmjrsnqd95pk5,1,88.8,-1.7,2025-03-22T20:10:56.839Z,2025-03-22T20:59:16Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5595967823,56,Right,5595967829,233,33,5595967825,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930347,54,1,1,3,59,b1rpb2ox52uxcmjrsnqd95pk5,0,92.1,0.0,2025-03-22T20:11:08.431Z,2025-03-22T20:11:12Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5595968041,107,,5595968059,189,,5595968045,140,86.1,5595968049,212,11.0,5595968043,56,Right,5595968047,141,12.3,5595968051,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930361,34,61,1,4,3,c9xffml4i7ihblp1qhus9w3fu,1,15.1,86.6,2025-03-22T20:11:12.730Z,2025-03-22T20:11:15Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5595968177,56,Back,5595968213,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930383,55,1,1,4,6,b1rpb2ox52uxcmjrsnqd95pk5,1,64.4,9.8,2025-03-22T20:11:15.071Z,2025-03-22T20:11:17Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5595968295,140,71.1,5595968301,213,5.90,5595968299,212,7.6,5595968293,56,Right,5595968297,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930389,35,45,1,4,7,c9xffml4i7ihblp1qhus9w3fu,0,21.7,92.3,2025-03-22T20:11:16.750Z,2025-03-22T20:25:21Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5595968337,285,,5595968335,56,Back,5595968439,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930407,56,3,1,4,7,b1rpb2ox52uxcmjrsnqd95pk5,1,78.3,7.7,2025-03-22T20:11:16.750Z,2025-03-25T09:03:38Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595968411,56,Right,5595968435,233,35,5595968413,286,,5599719617,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930419,57,1,1,4,10,b1rpb2ox52uxcmjrsnqd95pk5,0,75.8,6.4,2025-03-22T20:11:19.895Z,2025-03-22T20:11:21Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595968499,213,0.70,5595968495,141,14.0,5595968491,56,Right,5595968497,212,8.0,5595968493,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930421,36,8,1,4,11,c9xffml4i7ihblp1qhus9w3fu,1,15.2,79.7,2025-03-22T20:11:20.350Z,2025-03-25T09:03:49Z,8lk5ve59333boqzpcmd0yidck,E. Kos,,,5599719721,384,,5595968501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930433,38,1,1,4,12,c9xffml4i7ihblp1qhus9w3fu,1,16.9,82.0,2025-03-22T20:11:21.358Z,2025-03-22T20:11:23Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5595968529,212,5.4,5595968525,140,22.0,5595968527,141,82.7,5595968523,56,Back,5595968531,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930449,39,1,1,4,13,c9xffml4i7ihblp1qhus9w3fu,1,22.0,82.7,2025-03-22T20:11:22.294Z,2025-03-22T20:11:26Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5595968607,140,27.3,5595968611,212,5.6,5595968605,56,Back,5595968609,141,82.3,5595968613,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930451,40,3,1,4,15,c9xffml4i7ihblp1qhus9w3fu,0,28.0,83.3,2025-03-22T20:11:24.679Z,2025-03-25T09:03:57Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5595968809,233,58,5595968617,56,Back,5599719753,464,,5595968619,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930469,58,7,1,4,15,b1rpb2ox52uxcmjrsnqd95pk5,1,72.0,16.7,2025-03-22T20:11:24.680Z,2025-03-25T09:04:06Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595968749,286,,5599719809,384,,5595968747,56,Right,5599719811,178,,5595968777,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930479,60,1,1,4,19,b1rpb2ox52uxcmjrsnqd95pk5,1,70.5,25.2,2025-03-22T20:11:28.673Z,2025-03-22T20:11:30Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5595968829,212,7.0,5595968825,140,65.5,5595968827,141,18.3,5595968823,56,Right,5595968831,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930485,61,1,1,4,20,b1rpb2ox52uxcmjrsnqd95pk5,1,65.5,18.3,2025-03-22T20:11:29.342Z,2025-03-22T20:11:31Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595968891,213,2.19,5595968889,212,29.5,5595968885,140,49.2,5595968887,141,53.6,5595968883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930491,62,1,1,4,22,b1rpb2ox52uxcmjrsnqd95pk5,1,49.2,53.6,2025-03-22T20:11:31.143Z,2025-03-22T20:11:32Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5595968923,141,48.2,5595968927,213,5.83,5595968919,56,Center,5595968921,140,56.3,5595968925,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930499,63,1,1,4,23,b1rpb2ox52uxcmjrsnqd95pk5,1,56.3,48.2,2025-03-22T20:11:32.415Z,2025-03-25T09:04:16Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5595968961,212,14.0,5595968957,140,46.5,5595968955,56,Back,5595968963,213,2.40,5595968959,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930543,64,1,1,4,25,b1rpb2ox52uxcmjrsnqd95pk5,1,45.9,62.6,2025-03-22T20:11:34.775Z,2025-03-25T09:04:27Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5595969211,213,4.68,5595969203,56,Back,5595969207,141,17.2,5595969205,140,44.9,5595969209,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930577,65,1,1,4,29,b1rpb2ox52uxcmjrsnqd95pk5,0,45.0,14.3,2025-03-22T20:11:38.655Z,2025-03-22T20:11:43Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595969381,56,Center,5595969391,1,,5595969389,213,0.11,5595969385,141,24.1,5595969379,155,,5595969387,212,58.9,5595969383,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930763,41,5,1,4,33,c9xffml4i7ihblp1qhus9w3fu,1,-0.9,75.2,2025-03-22T20:11:42.742Z,2025-03-22T20:59:17Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5595970455,233,66,5595970427,56,Back,5595970429,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930707,66,5,1,4,33,b1rpb2ox52uxcmjrsnqd95pk5,0,100.9,24.8,2025-03-22T20:11:42.742Z,2025-03-22T20:59:17Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595970459,233,41,5595970133,56,Center,5595970135,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930773,42,1,1,4,59,c9xffml4i7ihblp1qhus9w3fu,1,4.2,44.9,2025-03-22T20:12:08.862Z,2025-03-25T09:29:49Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5595970479,56,Back,5595970485,212,5.4,5595970491,237,,5595970477,124,,5595970483,141,52.8,5595970487,213,1.51,5595970481,140,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930787,43,1,1,5,1,c9xffml4i7ihblp1qhus9w3fu,0,4.5,52.8,2025-03-22T20:12:10.030Z,2025-03-22T20:12:12Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5595970563,141,71.1,5595970559,56,Back,5595970567,213,0.26,5595970565,212,48.6,5595970569,1,,5595970557,157,,5595970561,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930805,67,1,1,5,5,b1rpb2ox52uxcmjrsnqd95pk5,0,39.9,21.0,2025-03-22T20:12:14.294Z,2025-03-22T20:12:16Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595970655,213,0.24,5595970653,212,14.3,5595970651,141,25.9,5595970647,56,Center,5595970645,3,,5595970649,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930823,44,44,1,5,6,c9xffml4i7ihblp1qhus9w3fu,1,44.8,70.6,2025-03-22T20:12:15.534Z,2025-03-22T20:12:21Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5595970725,56,Back,5595970727,285,,5595970751,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930815,68,44,1,5,6,b1rpb2ox52uxcmjrsnqd95pk5,0,55.2,29.4,2025-03-22T20:12:15.535Z,2025-03-22T20:12:22Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5595970699,56,Center,5595970701,286,,5595970797,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930883,45,1,1,5,6,c9xffml4i7ihblp1qhus9w3fu,0,48.9,73.0,2025-03-22T20:12:15.774Z,2025-03-25T09:30:11Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5595970997,212,10.7,5595970993,140,56.6,5595970999,213,5.57,5595970995,141,62.8,5595970989,3,,5595970991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930859,70,1,1,5,9,b1rpb2ox52uxcmjrsnqd95pk5,1,43.5,48.8,2025-03-22T20:12:18.927Z,2025-03-22T20:12:19Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5595970871,56,Back,5595970879,213,4.12,5595970875,141,42.1,5595970877,212,5.5,5595970873,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930879,71,1,1,5,10,b1rpb2ox52uxcmjrsnqd95pk5,0,40.6,42.1,2025-03-22T20:12:19.822Z,2025-03-22T20:12:21Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5595970971,140,40.7,5595970969,56,Back,5595970975,212,17.9,5595970977,213,1.56,5595970973,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791608379,938,51,1,5,11,b1rpb2ox52uxcmjrsnqd95pk5,1,43.2,40.6,2025-03-22T20:12:20.084Z,2025-03-25T09:30:34Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5599733375,169,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790930911,48,13,1,5,14,c9xffml4i7ihblp1qhus9w3fu,1,66.6,36.4,2025-03-22T20:12:23.872Z,2025-03-25T09:30:50Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5595971543,231,49.1,5595971217,20,,5595971523,75,,5599733457,19,,5595971221,153,,5596051527,458,,5595971145,56,Center,5595971539,147,43.1,5595971535,103,15.3,5595971141,22,5599733383,468,938,5599733455,121,5599733459,215,5595971537,146,98.5,5595971533,102,40.3,5595971541,230,98.4,,,,,,,,,
2790930999,73,1,1,5,27,b1rpb2ox52uxcmjrsnqd95pk5,1,9.3,54.9,2025-03-22T20:12:35.975Z,2025-03-22T20:12:41Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5595971645,56,Back,5595971649,141,9.5,5595971651,212,31.7,5595971647,140,16.2,5595971653,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790931015,74,1,1,5,31,b1rpb2ox52uxcmjrsnqd95pk5,1,27.3,22.4,2025-03-22T20:12:40.935Z,2025-03-22T20:12:46Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595971771,56,Back,5595971777,212,30.5,5595971773,140,19.7,5595971779,213,1.84,5595971775,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790931019,75,1,1,5,37,b1rpb2ox52uxcmjrsnqd95pk5,1,26.0,67.3,2025-03-22T20:12:46.391Z,2025-03-22T20:12:47Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5595971801,56,Back,5595971805,141,57.0,5595971809,213,5.16,5595971803,140,29.2,5595971807,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
