id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2821668519,21,61,1,3,10,daicfonrbj124lu2la2rctxck,1,39.1,21.0,2025-06-07T23:09:42.851Z,2025-06-08T01:54:19Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765680113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668545,22,1,1,3,13,daicfonrbj124lu2la2rctxck,0,37.4,19.7,2025-06-07T23:09:46.073Z,2025-06-07T23:09:46Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5765680251,140,48.1,5765680257,213,0.46,5765680249,56,Back,5765680255,212,12.5,5765680253,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668555,40,1,1,3,14,bu5w8wprynlj9mvphvy8sd94f,1,39.1,74.2,2025-06-07T23:09:46.337Z,2025-06-07T23:09:47Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765680311,140,53.6,5765680317,213,5.37,5765680309,56,Center,5765680315,212,25.0,5765680313,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668557,41,1,1,3,15,bu5w8wprynlj9mvphvy8sd94f,1,53.6,45.1,2025-06-07T23:09:47.705Z,2025-06-07T23:09:51Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,5765680351,212,15.3,5765680341,56,Back,5765680357,156,,5765680345,140,39.6,5765680353,213,3.41,5765680349,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668575,42,1,1,3,18,bu5w8wprynlj9mvphvy8sd94f,1,40.6,40.6,2025-06-07T23:09:51.097Z,2025-06-07T23:09:54Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,5765680483,56,Back,5765680485,140,14.7,5765680491,213,2.82,5765680487,141,54.0,5765680489,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668593,43,1,1,3,22,bu5w8wprynlj9mvphvy8sd94f,0,14.7,53.4,2025-06-07T23:09:54.129Z,2025-06-07T23:09:58Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765680599,141,13.8,5765680597,140,48.9,5765680601,212,44.9,5765680605,1,,5765680603,213,5.64,5765680595,56,Back,5765680593,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668601,23,44,1,3,25,daicfonrbj124lu2la2rctxck,1,52.4,86.5,2025-06-07T23:09:57.424Z,2025-06-08T01:21:03Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765680643,233,44,5765680637,286,,5765680635,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668595,44,44,1,3,25,bu5w8wprynlj9mvphvy8sd94f,0,47.6,13.5,2025-06-07T23:09:57.425Z,2025-06-08T01:21:04Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,5765680609,56,Back,5765680647,233,23,5765680611,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668603,24,1,1,3,26,daicfonrbj124lu2la2rctxck,1,54.7,87.1,2025-06-07T23:09:58.365Z,2025-06-08T01:54:12Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765680665,140,62.5,5765680663,56,Left,5765680667,141,86.9,5765680671,213,6.27,5765680661,3,,5765680669,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668605,45,83,1,3,29,bu5w8wprynlj9mvphvy8sd94f,0,44.2,8.8,2025-06-07T23:10:01.513Z,2025-06-07T23:10:04Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,5765680753,399,9ch7zgxlcjiio0xbo2hhl2yvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668613,26,1,1,3,30,daicfonrbj124lu2la2rctxck,0,64.0,91.7,2025-06-07T23:10:02.755Z,2025-06-08T01:54:17Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765680715,212,9.7,5765680713,141,89.1,5765680709,56,Left,5765680717,213,3.32,5765680711,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668623,47,1,1,3,32,bu5w8wprynlj9mvphvy8sd94f,1,53.7,8.5,2025-06-07T23:10:04.186Z,2025-06-07T23:10:05Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,5765680763,213,2.65,5765680759,141,17.7,5765680761,212,13.3,5765680757,140,42.5,5765680755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668629,27,45,1,3,33,daicfonrbj124lu2la2rctxck,0,60.4,88.6,2025-06-07T23:10:05.361Z,2025-06-08T01:54:15Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765680793,285,,5765680791,56,Left,5765680811,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668627,48,3,1,3,33,bu5w8wprynlj9mvphvy8sd94f,1,39.6,11.4,2025-06-07T23:10:05.361Z,2025-06-08T01:20:48Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,5765680777,286,,5765680775,56,Back,5765680795,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668675,49,1,1,3,35,bu5w8wprynlj9mvphvy8sd94f,1,43.9,11.9,2025-06-07T23:10:07.322Z,2025-06-07T23:10:16Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,5765681035,141,11.1,5765681033,140,27.7,5765681037,212,17.0,5765681029,56,Back,5765681039,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668701,50,1,1,3,44,bu5w8wprynlj9mvphvy8sd94f,1,32.2,30.0,2025-06-07T23:10:16.538Z,2025-06-07T23:10:20Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,5765681179,155,,5765681189,213,0.32,5765681185,141,52.1,5765681183,140,75.0,5765681191,1,,5765681187,212,47.4,5765681181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668703,51,1,1,3,48,bu5w8wprynlj9mvphvy8sd94f,0,75.0,52.1,2025-06-07T23:10:20.417Z,2025-06-07T23:10:21Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,5765681199,3,,5765681207,212,16.3,5765681211,213,3.91,5765681201,56,Center,5765681205,141,35.5,5765681203,140,63.8,5765681229,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668709,28,43,1,3,49,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-07T23:10:21.730Z,2025-06-07T23:27:17Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5765681261,15,0,5765681237,140,29.6,5765681235,56,Back,5765681243,213,1.35,5765681239,141,60.5,5765719473,144,12,5765681241,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668725,30,1,1,3,50,daicfonrbj124lu2la2rctxck,1,29.6,60.5,2025-06-07T23:10:22.949Z,2025-06-07T23:10:24Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765681317,212,17.9,5765681319,213,1.44,5765681311,56,Back,5765681313,140,31.8,5765681315,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668735,31,1,1,3,51,daicfonrbj124lu2la2rctxck,1,31.8,86.6,2025-06-07T23:10:24.042Z,2025-06-07T23:10:25Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765681377,141,79.7,5765681375,140,31.9,5765681373,56,Back,5765681381,213,4.73,5765681379,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668743,32,1,1,3,53,daicfonrbj124lu2la2rctxck,1,32.5,80.5,2025-06-07T23:10:25.530Z,2025-06-07T23:10:27Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765681435,56,Back,5765681437,140,40.6,5765681441,212,8.8,5765681439,141,77.0,5765681443,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668745,33,1,1,3,54,daicfonrbj124lu2la2rctxck,1,40.6,77.0,2025-06-07T23:10:27.097Z,2025-06-08T01:54:23Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765681473,213,3.78,5765681493,156,,5765681471,212,15.3,5765681469,141,63.7,5765681465,56,Back,5765681467,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668809,34,1,1,3,58,daicfonrbj124lu2la2rctxck,1,28.9,63.7,2025-06-07T23:10:30.290Z,2025-06-07T23:10:36Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765681817,56,Back,5765681825,213,4.74,5765681823,212,26.2,5765681819,140,29.6,5765681821,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668817,35,1,1,4,4,daicfonrbj124lu2la2rctxck,1,29.6,25.2,2025-06-07T23:10:36.186Z,2025-06-07T23:10:40Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765681883,141,49.7,5765681885,212,20.7,5765681879,56,Back,5765681881,140,17.9,5765681887,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668825,36,1,1,4,8,daicfonrbj124lu2la2rctxck,0,21.2,52.2,2025-06-07T23:10:40.322Z,2025-06-07T23:10:43Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5765681949,1,,5765681941,140,74.4,5765681947,213,6.07,5765681937,155,,5765681939,56,Center,5765681945,212,57.2,5765681943,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668871,54,1,1,4,15,bu5w8wprynlj9mvphvy8sd94f,1,19.7,59.9,2025-06-07T23:10:47.337Z,2025-06-07T23:10:53Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765682221,213,0.79,5765682219,212,11.3,5765682215,140,27.3,5765682213,56,Back,5765682217,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668891,55,1,1,4,20,bu5w8wprynlj9mvphvy8sd94f,0,28.6,73.6,2025-06-07T23:10:52.824Z,2025-06-07T23:10:55Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765682333,56,Center,5765682335,140,73.1,5765682337,141,42.2,5765682331,155,,5765682341,213,5.85,5765682343,1,,5765682339,212,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668897,37,12,1,4,24,daicfonrbj124lu2la2rctxck,1,26.9,53.0,2025-06-07T23:10:56.601Z,2025-06-07T23:11:01Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765682377,212,15.2,5765682371,56,Back,5765682379,213,5.12,5765682373,140,32.7,5765682375,141,32.5,5765682463,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668921,39,1,1,4,29,daicfonrbj124lu2la2rctxck,1,32.7,32.5,2025-06-07T23:11:01.672Z,2025-06-07T23:11:04Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5765682489,141,32.8,5765682487,140,27.9,5765682493,213,3.10,5765682485,56,Back,5765682491,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668945,40,1,1,4,31,daicfonrbj124lu2la2rctxck,1,27.9,32.8,2025-06-07T23:11:03.929Z,2025-06-07T23:11:06Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765682643,141,62.6,5765682645,212,20.5,5765682639,56,Back,5765682641,140,30.6,5765682647,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668913,56,83,1,4,33,bu5w8wprynlj9mvphvy8sd94f,0,73.1,54.9,2025-06-07T23:11:05.610Z,2025-06-07T23:29:52Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,5765682519,399,9txqixk3uycvort3ntzkva1g5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821668953,41,1,1,4,34,daicfonrbj124lu2la2rctxck,1,30.6,62.6,2025-06-07T23:11:06.660Z,2025-06-08T01:54:25Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765682675,141,86.2,5765682673,140,34.0,5765682671,56,Back,5765682679,212,16.4,5765682683,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669011,42,1,1,4,38,daicfonrbj124lu2la2rctxck,1,34.6,77.2,2025-06-07T23:11:10.714Z,2025-06-07T23:11:14Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765682961,212,7.3,5765682963,213,4.86,5765682959,141,66.6,5765682955,56,Back,5765682957,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669039,43,1,1,4,42,daicfonrbj124lu2la2rctxck,0,44.9,49.7,2025-06-07T23:11:14.389Z,2025-06-07T23:11:43Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765683117,141,33.1,5765683111,155,,5765683115,140,83.8,5765683113,56,Center,5765683123,1,,5765683119,212,42.4,5765683121,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669031,57,43,1,4,46,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-07T23:11:18.233Z,2025-06-07T23:11:39Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,5765683975,144,8,5765683089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669213,60,8,1,4,47,bu5w8wprynlj9mvphvy8sd94f,1,14.6,60.9,2025-06-07T23:11:20.096Z,2025-06-08T00:07:49Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,5765684215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669055,44,15,1,4,48,daicfonrbj124lu2la2rctxck,1,83.8,33.1,2025-06-07T23:11:20.738Z,2025-06-08T01:47:59Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5765683581,230,98.1,5765683253,22,,5765683255,63,,5765683575,458,,5765683573,215,,5765683537,82,,5765683567,76,,5765683579,147,35.4,5765683577,146,5765683569,102,5765683257,56,Center,5765683571,103,5765727635,328,53.1,19,85.6,5765683585,231,48.6,5765683533,20,5765683599,233,58,,,,,,,,,,,
2821669061,58,10,1,4,48,bu5w8wprynlj9mvphvy8sd94f,1,14.4,64.6,2025-06-07T23:11:20.838Z,2025-06-08T00:07:51Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765683289,56,Back,5765683619,233,44,5765683287,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669063,45,6,1,4,49,daicfonrbj124lu2la2rctxck,1,87.4,36.0,2025-06-07T23:11:21.753Z,2025-06-07T23:11:27Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5765683317,75,,5765683321,233,59,5765683315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669065,59,6,1,4,49,bu5w8wprynlj9mvphvy8sd94f,0,12.6,64.0,2025-06-07T23:11:21.753Z,2025-06-08T01:20:21Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765683311,56,Back,5765683313,73,,5765683379,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669405,46,1,1,5,29,daicfonrbj124lu2la2rctxck,1,99.5,0.5,2025-06-07T23:12:01.145Z,2025-06-07T23:34:18Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,1.0,5765685271,140,96.2,5765685269,56,Center,5765685277,213,1.66,5765685811,210,15,5765685263,6,,5765685265,155,,5765685813,154,,5765685273,141,57.6,5765685275,212,5765685267,223,5765685279,1,,5765685261,2,,,,,39.0,,,,,,,,,,,,,,,,,,,
2821669411,47,15,1,5,31,daicfonrbj124lu2la2rctxck,1,96.2,57.6,2025-06-07T23:12:03.256Z,2025-06-07T23:34:31Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765685815,25,,5765685829,102,51.5,5765685833,328,,5765685835,146,99.4,5765685303,56,Center,5765685819,78,,5765685823,154,,5765685825,55,46,5765685837,147,5765735147,233,5765685831,103,8.2,5765685817,15,5765685821,29,61,,52.3,5765685301,61,,,,,,,,,,,,,,,,,
2821669333,61,10,1,5,31,bu5w8wprynlj9mvphvy8sd94f,1,1.4,49.6,2025-06-07T23:12:03.356Z,2025-06-07T23:34:32Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765735155,233,47,5765684903,173,,5765684905,178,,5765684909,56,Back,5765684907,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669415,48,6,1,5,35,daicfonrbj124lu2la2rctxck,1,97.7,53.1,2025-06-07T23:12:07.187Z,2025-06-08T01:20:22Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765685341,56,Center,5765685343,75,,5765735469,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669343,62,6,1,5,35,bu5w8wprynlj9mvphvy8sd94f,0,2.3,46.9,2025-06-07T23:12:07.187Z,2025-06-08T01:20:22Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765685019,73,,5765685017,56,Back,5765735477,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669543,49,1,1,6,0,daicfonrbj124lu2la2rctxck,0,99.5,0.5,2025-06-07T23:12:32.834Z,2025-06-08T01:54:20Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765686081,213,1.93,5765686075,140,88.8,5765686073,56,Center,5765686071,223,,5765686083,1,,5765686069,155,,5765686077,141,44.8,5765686065,2,,5765686079,212,5765686067,6,,,,,,,,,,32.2,,,,,,,,,,,,,,,,,,,
2821669533,63,44,1,6,1,bu5w8wprynlj9mvphvy8sd94f,1,6.6,46.0,2025-06-07T23:12:33.898Z,2025-06-08T01:21:04Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,5765742297,285,,5765744079,233,274,5765742295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821679823,274,44,1,6,1,daicfonrbj124lu2la2rctxck,0,93.4,54.0,2025-06-07T23:12:33.899Z,2025-06-08T01:21:04Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765744061,56,Center,5765744101,233,63,5765744063,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669555,64,12,1,6,2,bu5w8wprynlj9mvphvy8sd94f,1,5.3,47.7,2025-06-07T23:12:34.129Z,2025-06-07T23:41:45Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,5765742715,141,56.0,5765742713,140,32.3,5765742711,56,Back,5765742719,213,0.20,5765742717,212,28.9,5765742877,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669589,50,1,1,6,4,daicfonrbj124lu2la2rctxck,1,71.9,29.1,2025-06-07T23:12:36.832Z,2025-06-07T23:12:40Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5765686301,56,Right,5765686311,212,18.8,5765686313,213,5.57,5765686305,140,85.4,5765686309,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669595,51,1,1,6,8,daicfonrbj124lu2la2rctxck,0,85.4,10.9,2025-06-07T23:12:40.168Z,2025-06-08T01:54:21Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765686327,140,94.8,5765686321,2,,5765686325,56,Center,5765686323,155,,5765686331,212,28.9,5765686329,141,50.9,5765686333,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669713,66,1,1,6,18,bu5w8wprynlj9mvphvy8sd94f,1,6.6,46.0,2025-06-07T23:12:50.648Z,2025-06-07T23:12:59Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765686897,140,19.4,5765686893,123,,5765686895,56,Back,5765686903,213,0.87,5765686899,141,69.4,5765686901,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669727,67,1,1,6,27,bu5w8wprynlj9mvphvy8sd94f,1,27.8,77.2,2025-06-07T23:12:59.392Z,2025-06-07T23:13:01Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765686975,213,5.44,5765686973,212,24.5,5765686971,141,50.4,5765686969,140,43.4,5765686967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669735,68,61,1,6,28,bu5w8wprynlj9mvphvy8sd94f,0,43.7,50.4,2025-06-07T23:13:00.943Z,2025-06-07T23:13:01Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,5765686999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669767,53,4,1,6,30,daicfonrbj124lu2la2rctxck,1,64.2,59.2,2025-06-07T23:13:02.816Z,2025-06-07T23:13:14Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765687337,233,69,5765687315,286,,5765687313,152,,5765687311,56,Center,5765687307,13,,5765687309,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669751,69,4,1,6,30,bu5w8wprynlj9mvphvy8sd94f,0,35.8,40.8,2025-06-07T23:13:02.817Z,2025-06-07T23:13:13Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,5765687155,152,,5765687153,56,Back,5765687151,13,,5765687507,55,70,5765687615,295,,5765687351,233,53,5765687159,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821669787,70,17,1,6,34,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-07T23:13:06.241Z,2025-06-07T23:13:11Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,5765687473,55,69,5765687465,393,,5765687463,31,,5765687469,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821670103,54,1,1,7,22,daicfonrbj124lu2la2rctxck,1,66.2,62.9,2025-06-07T23:13:54.863Z,2025-06-08T01:33:52Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5765688981,141,33.1,5765688973,155,,5765688993,1,,5765688975,152,,5765688977,56,Center,5765688971,5,,5765688985,212,34.0,5765688989,213,5.64,5765688979,140,,,,,,,,,,,,92.2,,,,,,,,,,,,,,,,,,,
2821670111,55,1,1,7,25,daicfonrbj124lu2la2rctxck,0,88.8,30.9,2025-06-07T23:13:57.831Z,2025-06-08T01:34:12Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765689019,56,Center,5766006181,213,0.96,5766006175,140,93.6,5766006173,3,,5766006177,141,41.5,5766006179,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821670129,71,43,1,7,25,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-07T23:13:57.931Z,2025-06-08T01:33:54Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5766006221,144,10,5765759467,182,0,5765759465,180,0,5765759463,177,0,5765689119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821670193,73,1,1,7,36,bu5w8wprynlj9mvphvy8sd94f,1,15.0,55.5,2025-06-07T23:14:08.503Z,2025-06-07T23:14:09Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765689459,212,10.1,5765689461,213,1.56,5765689451,123,,5765689457,141,70.3,5765689455,140,15.1,5765689453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821670203,74,1,1,7,37,bu5w8wprynlj9mvphvy8sd94f,1,15.1,70.3,2025-06-07T23:14:09.624Z,2025-06-07T23:14:11Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765689499,213,0.81,5765689495,141,83.0,5765689493,140,23.0,5765689515,189,,5765689491,56,Back,5765689497,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821670217,75,1,1,7,40,bu5w8wprynlj9mvphvy8sd94f,1,29.7,83.3,2025-06-07T23:14:12.999Z,2025-06-07T23:14:16Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,5765689599,56,Back,5765689601,140,22.2,5765689607,213,3.90,5765689605,212,10.9,5765689603,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821670259,76,1,1,7,44,bu5w8wprynlj9mvphvy8sd94f,1,20.8,70.9,2025-06-07T23:14:16.391Z,2025-06-07T23:14:24Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765689863,140,17.5,5765689865,141,34.3,5765689867,212,25.1,5765689869,213,4.57,5765689861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821670327,77,1,1,7,51,bu5w8wprynlj9mvphvy8sd94f,1,22.8,34.5,2025-06-07T23:14:23.935Z,2025-06-07T23:14:31Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,5765690187,56,Back,5765690193,212,23.8,5765690195,213,1.66,5765690189,140,20.8,5765690191,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821670349,78,1,1,7,58,bu5w8wprynlj9mvphvy8sd94f,1,21.2,69.9,2025-06-07T23:14:30.551Z,2025-06-07T23:14:35Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765690319,213,0.09,5765690311,56,Back,5765690317,212,15.5,5765690313,140,35.9,5765690315,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
