id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2816226831,24,1,1,6,18,7c9knuwazz9k9449u5rnuuy5m,1,14.0,33.1,2025-05-18T02:16:47.253Z,2025-05-18T02:16:51Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5735335239,141,2.5,5735335235,56,Right,5735335241,212,50.5,5735335243,213,5.86,5735335231,157,,5735335233,198,,5735335237,140,57.8,5735335245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226849,25,1,1,6,21,7c9knuwazz9k9449u5rnuuy5m,1,57.8,2.5,2025-05-18T02:16:50.997Z,2025-05-18T02:16:53Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735335339,212,19.9,5735335335,141,22.2,5735335343,213,2.40,5735335331,140,43.8,5735335325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226859,26,1,1,6,24,7c9knuwazz9k9449u5rnuuy5m,1,46.3,19.2,2025-05-18T02:16:53.343Z,2025-05-18T02:16:54Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5735335407,140,53.7,5735335409,141,4.3,5735335413,213,5.37,5735335411,212,12.8,5735335405,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226869,27,1,1,6,25,7c9knuwazz9k9449u5rnuuy5m,1,53.7,4.3,2025-05-18T02:16:54.150Z,2025-05-18T02:16:55Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735335465,213,1.22,5735335459,140,57.7,5735335463,212,12.2,5735335461,141,21.2,5735335457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226895,28,1,1,6,26,7c9knuwazz9k9449u5rnuuy5m,1,58.7,12.9,2025-05-18T02:16:55.166Z,2025-05-18T02:16:58Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5735335619,141,21.3,5735335615,140,53.8,5735335623,213,2.30,5735335621,212,7.7,5735335611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226921,41,83,1,6,27,7neuneh44n9rtsfsh6r0sb9no,1,42.7,77.2,2025-05-18T02:16:57.122Z,2025-05-18T04:13:53Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735546575,399,40qi53orb0eur2jevowkvrcb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226903,29,61,1,6,28,7c9knuwazz9k9449u5rnuuy5m,0,56.8,22.6,2025-05-18T02:16:58.121Z,2025-05-18T03:05:17Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5735335639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816246231,450,61,1,6,29,7neuneh44n9rtsfsh6r0sb9no,1,36.6,91.7,2025-05-18T02:16:58.123Z,2025-05-18T03:05:22Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5735447975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226933,42,1,1,6,30,7neuneh44n9rtsfsh6r0sb9no,1,33.2,86.5,2025-05-18T02:17:00.018Z,2025-05-18T03:05:44Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735335809,141,72.9,5735335813,213,6.02,5735335811,212,35.8,5735335805,56,Center,5735335803,157,,5735335807,140,66.1,5735335815,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226943,44,1,1,6,32,7neuneh44n9rtsfsh6r0sb9no,1,66.6,73.3,2025-05-18T02:17:01.290Z,2025-05-18T02:17:02Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5735335853,141,85.4,5735335857,213,1.77,5735335851,140,65.0,5735335855,212,8.4,5735335849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226987,45,1,1,6,33,7neuneh44n9rtsfsh6r0sb9no,1,64.9,85.6,2025-05-18T02:17:02.498Z,2025-05-18T02:17:09Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735336165,212,17.0,5735336159,56,Back,5735336163,141,85.6,5735336167,213,3.14,5735336161,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226963,30,83,1,6,35,7c9knuwazz9k9449u5rnuuy5m,0,41.6,6.7,2025-05-18T02:17:04.950Z,2025-05-18T02:17:18Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735336629,399,7y9k549gjh2183ylplvwg2q5l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227023,31,83,1,6,36,7c9knuwazz9k9449u5rnuuy5m,0,37.5,4.3,2025-05-18T02:17:05.351Z,2025-05-18T02:18:44Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5735340993,399,7y9k549gjh2183ylplvwg2q5l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816226999,46,4,1,6,40,7neuneh44n9rtsfsh6r0sb9no,1,64.2,93.4,2025-05-18T02:17:09.298Z,2025-05-18T03:04:28Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735350213,233,32,5735336291,286,,5735336289,152,,5735336287,56,Left,5735336283,13,,5735336285,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227049,32,4,1,6,40,7c9knuwazz9k9449u5rnuuy5m,0,35.8,6.6,2025-05-18T02:17:09.299Z,2025-05-18T03:04:29Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5735336525,285,,5735336519,56,Back,5735336521,152,,5735350231,233,46,5735336517,13,,5735352821,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227067,47,1,1,6,47,7neuneh44n9rtsfsh6r0sb9no,1,63.0,93.0,2025-05-18T02:17:16.410Z,2025-05-18T02:17:18Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735336615,213,3.25,5735336607,56,Back,5735336603,5,,5735336605,152,,5735336611,141,88.3,5735336613,212,28.4,5735336609,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227081,48,1,1,6,48,7neuneh44n9rtsfsh6r0sb9no,1,36.1,88.3,2025-05-18T02:17:17.930Z,2025-05-18T02:17:19Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735336675,212,17.8,5735336673,141,62.9,5735336677,213,4.47,5735336669,56,Back,5735336671,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227121,49,1,1,6,50,7neuneh44n9rtsfsh6r0sb9no,1,31.2,59.3,2025-05-18T02:17:19.258Z,2025-05-18T02:17:24Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735336945,56,Back,5735336947,140,38.8,5735336949,141,30.6,5735336951,212,21.1,5735336953,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227139,50,1,1,6,55,7neuneh44n9rtsfsh6r0sb9no,1,67.2,20.1,2025-05-18T02:17:24.442Z,2025-05-18T02:17:26Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735337059,213,5.20,5735337055,141,8.2,5735337053,140,71.3,5735337057,212,9.2,5735337051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227163,51,1,1,6,57,7neuneh44n9rtsfsh6r0sb9no,1,71.0,8.2,2025-05-18T02:17:26.138Z,2025-05-18T02:17:30Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5735337211,56,Right,5735337217,212,11.7,5735337213,140,60.3,5735337219,213,2.87,5735337215,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227177,52,1,1,7,0,7neuneh44n9rtsfsh6r0sb9no,1,59.3,14.1,2025-05-18T02:17:30.066Z,2025-05-18T02:17:32Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735337333,213,2.48,5735337331,212,28.5,5735337329,141,39.8,5735337325,56,Back,5735337327,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227209,53,1,1,7,2,7neuneh44n9rtsfsh6r0sb9no,1,38.2,41.9,2025-05-18T02:17:32.106Z,2025-05-18T02:17:36Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735337539,56,Back,5735337551,213,1.41,5735337549,212,24.9,5735337541,140,41.9,5735337545,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227241,54,1,1,7,7,7neuneh44n9rtsfsh6r0sb9no,1,59.8,82.1,2025-05-18T02:17:36.138Z,2025-05-18T02:17:38Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735337695,140,76.9,5735337701,213,6.12,5735337691,56,Center,5735337697,141,77.8,5735337699,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227255,55,1,1,7,9,7neuneh44n9rtsfsh6r0sb9no,1,63.5,79.7,2025-05-18T02:17:38.323Z,2025-05-18T02:17:40Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735337787,140,66.0,5735337785,56,Center,5735337791,212,7.9,5735337793,213,5.05,5735337789,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227273,56,1,1,7,11,7neuneh44n9rtsfsh6r0sb9no,1,67.1,69.0,2025-05-18T02:17:40.682Z,2025-05-18T02:17:42Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5735337897,56,Left,5735337905,213,1.16,5735337901,141,83.3,5735337903,212,10.6,5735337899,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227289,57,1,1,7,12,7neuneh44n9rtsfsh6r0sb9no,1,73.4,87.8,2025-05-18T02:17:41.994Z,2025-05-18T02:17:43Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735337975,213,3.85,5735337973,212,11.6,5735337971,141,76.7,5735337967,140,65.0,5735337963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227301,58,1,1,7,14,7neuneh44n9rtsfsh6r0sb9no,1,63.4,71.5,2025-05-18T02:17:43.722Z,2025-05-18T02:17:45Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735338047,212,16.0,5735338043,140,65.3,5735338041,56,Center,5735338049,213,4.84,5735338045,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227323,59,1,1,7,16,7neuneh44n9rtsfsh6r0sb9no,1,65.3,48.1,2025-05-18T02:17:45.530Z,2025-05-18T02:17:48Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735338157,141,19.7,5735338153,56,Right,5735338155,140,67.0,5735338161,213,4.80,5735338159,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227331,60,1,1,7,18,7neuneh44n9rtsfsh6r0sb9no,1,67.0,19.7,2025-05-18T02:17:48.026Z,2025-05-18T02:17:49Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735338187,56,Center,5735338195,213,0.14,5735338189,140,75.1,5735338191,141,21.5,5735338193,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227335,61,1,1,7,19,7neuneh44n9rtsfsh6r0sb9no,1,75.0,21.9,2025-05-18T02:17:48.817Z,2025-05-18T02:17:49Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735338231,156,,5735338217,140,65.0,5735338215,56,Right,5735338221,212,11.1,5735338223,213,3.48,5735338219,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227403,62,1,1,7,22,7neuneh44n9rtsfsh6r0sb9no,1,63.6,16.1,2025-05-18T02:17:51.338Z,2025-05-18T02:17:55Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735338611,141,39.2,5735338613,212,28.7,5735338607,56,Back,5735338615,213,2.56,5735338609,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227391,33,43,1,7,24,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-18T02:17:53.974Z,2025-05-18T02:17:57Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5735338539,286,0,5735338657,144,50,5735338537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227417,63,1,1,7,26,7neuneh44n9rtsfsh6r0sb9no,1,46.2,49.4,2025-05-18T02:17:55.234Z,2025-05-18T02:17:58Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735338703,140,61.0,5735338701,56,Center,5735338705,141,73.0,5735338713,213,0.80,5735338709,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227437,64,1,1,7,28,7neuneh44n9rtsfsh6r0sb9no,1,62.2,74.8,2025-05-18T02:17:58.018Z,2025-05-18T02:18:00Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735338831,140,69.9,5735338833,141,82.4,5735338837,213,0.57,5735338835,212,9.6,5735338827,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227457,65,1,1,7,30,7neuneh44n9rtsfsh6r0sb9no,1,66.4,89.7,2025-05-18T02:17:59.778Z,2025-05-18T02:18:02Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735338941,56,Left,5735338947,212,18.0,5735338943,140,83.5,5735338945,141,90.5,5735338949,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227461,66,1,1,7,33,7neuneh44n9rtsfsh6r0sb9no,0,86.1,90.3,2025-05-18T02:18:02.210Z,2025-05-18T02:18:03Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735339003,213,4.78,5735338999,212,4.8,5735338981,2,,5735338989,56,Left,5735338997,141,83.2,5735338993,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227483,34,61,1,7,36,7c9knuwazz9k9449u5rnuuy5m,1,9.7,10.1,2025-05-18T02:18:05.223Z,2025-05-18T02:18:05Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5735339135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227513,36,1,1,7,37,7c9knuwazz9k9449u5rnuuy5m,1,12.5,5.3,2025-05-18T02:18:06.847Z,2025-05-18T02:18:09Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5735339299,56,Back,5735339309,1,,5735339305,212,33.5,5735339307,213,0.58,5735339303,141,32.4,5735339301,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227533,37,3,1,7,40,7c9knuwazz9k9449u5rnuuy5m,1,35.1,23.7,2025-05-18T02:18:09.247Z,2025-05-18T04:13:19Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5735339433,56,Back,5735339455,233,67,5735339435,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227519,67,45,1,7,40,7neuneh44n9rtsfsh6r0sb9no,0,64.9,76.3,2025-05-18T02:18:09.247Z,2025-05-18T04:13:19Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735339475,233,37,5735339331,56,Center,5735339333,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227551,38,1,1,7,41,7c9knuwazz9k9449u5rnuuy5m,1,33.4,21.8,2025-05-18T02:18:10.902Z,2025-05-18T02:18:13Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5735339537,140,37.8,5735339539,141,54.9,5735339535,56,Back,5735339541,212,23.0,5735339543,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227593,39,1,1,7,43,7c9knuwazz9k9449u5rnuuy5m,1,36.7,54.6,2025-05-18T02:18:12.919Z,2025-05-18T02:18:17Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5735339729,1,,5735339725,212,37.6,5735339719,56,Left,5735339727,213,0.73,5735339721,140,63.4,5735339723,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227629,40,1,1,7,48,7c9knuwazz9k9449u5rnuuy5m,1,65.5,90.9,2025-05-18T02:18:17.711Z,2025-05-18T02:18:30Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,1.0,,5735340365,154,,5735339933,2,,5735339945,213,5.36,5735339947,1,,5735339939,140,87.7,5735339937,56,Center,5735339935,155,,5735340363,210,15,5735339943,212,38.4,5735339941,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,
2816227633,41,15,1,7,52,7c9knuwazz9k9449u5rnuuy5m,1,87.7,46.0,2025-05-18T02:18:21.245Z,2025-05-18T02:18:31Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5735340401,147,50.4,5735340399,146,98.9,5735340383,23,,5735340421,233,68,5735340397,103,17.1,5735340395,102,51.4,5735339961,56,Center,5735340385,78,,5735340387,29,,5735339959,17,,5735340391,55,5735340389,154,,5735340069,20,,,,,,,,,,,40,,,,,,,
2816227619,68,10,1,7,52,7neuneh44n9rtsfsh6r0sb9no,1,4.2,54.0,2025-05-18T02:18:21.345Z,2025-05-18T02:18:31Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5735339885,178,,5735339889,56,Back,5735339883,173,,5735339887,182,,5735340425,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227677,70,1,1,7,56,7neuneh44n9rtsfsh6r0sb9no,1,11.4,61.2,2025-05-18T02:18:25.953Z,2025-05-18T02:18:27Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5735340237,287,,5735340209,141,86.2,5735340205,56,Back,5735340213,213,0.83,5735340211,212,23.1,5735340203,123,,5735340207,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227725,71,1,1,8,0,7neuneh44n9rtsfsh6r0sb9no,1,31.1,89.6,2025-05-18T02:18:30.026Z,2025-05-18T02:18:33Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735340497,212,9.5,5735340493,140,31.5,5735340491,56,Back,5735340499,213,4.76,5735340495,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227741,72,1,1,8,4,7neuneh44n9rtsfsh6r0sb9no,1,33.9,74.4,2025-05-18T02:18:33.705Z,2025-05-18T02:18:35Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5735340587,140,30.4,5735340585,56,Back,5735340593,213,4.43,5735340591,212,13.2,5735340589,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227801,73,1,1,8,6,7neuneh44n9rtsfsh6r0sb9no,1,30.6,48.5,2025-05-18T02:18:35.681Z,2025-05-18T02:18:43Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735340909,141,25.9,5735340913,213,4.79,5735340911,212,15.4,5735340905,56,Back,5735340907,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227809,74,1,1,8,13,7neuneh44n9rtsfsh6r0sb9no,1,37.3,20.3,2025-05-18T02:18:42.793Z,2025-05-18T02:18:43Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735340965,213,2.29,5735340963,212,8.0,5735340961,141,29.2,5735340957,140,32.3,5735340953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227837,75,1,1,8,14,7neuneh44n9rtsfsh6r0sb9no,1,32.3,29.4,2025-05-18T02:18:44.081Z,2025-05-18T02:18:46Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735341075,141,23.4,5735341079,213,5.72,5735341077,212,7.6,5735341073,140,38.4,5735341069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227857,76,1,1,8,17,7neuneh44n9rtsfsh6r0sb9no,1,37.7,23.6,2025-05-18T02:18:46.169Z,2025-05-18T02:18:47Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735341163,141,34.3,5735341167,213,1.22,5735341161,140,40.2,5735341165,212,7.7,5735341159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227875,77,1,1,8,18,7neuneh44n9rtsfsh6r0sb9no,1,40.2,34.5,2025-05-18T02:18:47.161Z,2025-05-18T02:18:49Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5735341301,140,55.7,5735341307,213,5.82,5735341303,141,22.5,5735341305,212,18.2,5735341299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227911,78,1,1,8,20,7neuneh44n9rtsfsh6r0sb9no,1,52.6,14.0,2025-05-18T02:18:49.145Z,2025-05-18T02:18:51Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735341485,56,Back,5735341493,213,3.10,5735341489,141,15.3,5735341491,212,21.2,5735341487,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227919,79,1,1,8,22,7neuneh44n9rtsfsh6r0sb9no,0,30.5,13.7,2025-05-18T02:18:51.745Z,2025-05-18T02:21:11Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735341543,56,Center,5735341547,141,26.4,5735341545,140,66.2,5735341557,1,,5735341551,212,38.5,5735341555,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816227937,42,8,1,8,24,7c9knuwazz9k9449u5rnuuy5m,1,24.5,84.4,2025-05-18T02:18:53.247Z,2025-05-18T02:19:00Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735341637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816228031,80,1,1,8,28,7neuneh44n9rtsfsh6r0sb9no,1,59.8,32.7,2025-05-18T02:18:57.193Z,2025-05-18T02:19:02Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735342185,140,66.5,5735342183,56,Right,5735342187,141,6.7,5735342189,212,19.0,5735342191,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816228043,81,1,1,8,33,7neuneh44n9rtsfsh6r0sb9no,0,69.9,8.2,2025-05-18T02:19:02.601Z,2025-05-18T02:19:03Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5735342257,212,34.8,5735342251,56,Center,5735342253,140,89.4,5735342255,141,49.6,5735342249,155,,5735342261,1,,5735342247,2,,5735342259,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816228065,43,12,1,8,35,7c9knuwazz9k9449u5rnuuy5m,1,7.4,53.7,2025-05-18T02:19:04.583Z,2025-05-18T02:19:18Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735342393,56,Back,5735342401,213,4.65,5735342397,141,17.1,5735342421,15,,5735342399,212,24.9,5735342395,140,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816228125,82,1,1,8,37,7neuneh44n9rtsfsh6r0sb9no,1,89.1,86.2,2025-05-18T02:19:06.785Z,2025-05-18T02:19:11Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735342797,140,67.6,5735342799,141,76.0,5735342801,212,23.6,5735342803,213,3.44,5735342795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816228189,83,1,1,8,42,7neuneh44n9rtsfsh6r0sb9no,1,89.4,77.8,2025-05-18T02:19:11.329Z,2025-05-18T02:19:18Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5735343185,2,,5735343187,155,,5735343199,1,,5735343191,140,90.8,5735343197,213,4.75,5735343193,141,17.4,5735343189,56,Right,5735343195,212,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816228193,84,50,1,8,49,7neuneh44n9rtsfsh6r0sb9no,1,95.8,13.4,2025-05-18T02:19:18.455Z,2025-05-18T02:19:23Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735343207,56,Right,5735343209,286,,5735343273,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816228199,44,7,1,8,49,7c9knuwazz9k9449u5rnuuy5m,1,4.2,86.6,2025-05-18T02:19:18.456Z,2025-05-18T02:19:22Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5735343227,167,,5735343229,56,Back,5735343231,285,,5735343259,233,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816228219,45,6,1,8,50,7c9knuwazz9k9449u5rnuuy5m,0,0.8,86.8,2025-05-18T02:19:19.329Z,2025-05-18T03:04:33Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5735343369,233,85,5735343345,56,Back,5735343347,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816228197,85,6,1,8,50,7neuneh44n9rtsfsh6r0sb9no,1,99.2,13.2,2025-05-18T02:19:19.329Z,2025-05-18T03:04:32Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735343267,56,Right,5735343353,233,45,5735343269,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816228475,86,1,1,9,21,7neuneh44n9rtsfsh6r0sb9no,1,99.5,0.5,2025-05-18T02:19:50.841Z,2025-05-18T02:19:54Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735344817,213,1.90,5735344803,6,,5735344801,2,,5735344815,212,20.8,5735344809,56,Center,5735344813,141,29.5,5735344811,140,93.1,5735344805,155,,5735344807,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
