id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/value
2788834379,29,1,1,3,58,bu5w8wprynlj9mvphvy8sd94f,0,34.1,91.1,2025-03-15T23:10:56.831Z,2025-03-15T23:11:02Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584455753,213,6.21,5584455745,56,Left,5584455751,212,38.8,5584455747,140,71.0,5584455755,1,,5584455743,157,,5584455749,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834369,34,44,1,4,2,8cpjplodpphtkbt0hq8sr8mqs,1,29.2,12.6,2025-03-15T23:11:00.450Z,2025-03-16T01:48:32Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584455693,56,Back,5584455833,233,30,5584455695,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834383,30,44,1,4,2,bu5w8wprynlj9mvphvy8sd94f,0,70.8,87.4,2025-03-15T23:11:00.451Z,2025-03-15T23:11:03Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5584455771,56,Left,5584455849,233,34,5584455773,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834377,35,12,1,4,2,8cpjplodpphtkbt0hq8sr8mqs,1,29.5,12.3,2025-03-15T23:11:00.705Z,2025-03-15T23:11:02Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584455725,212,11.4,5584455719,56,Back,5584455727,213,5.79,5584455769,15,,5584455721,140,39.1,5584455723,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834411,36,1,1,4,4,8cpjplodpphtkbt0hq8sr8mqs,0,39.1,4.4,2025-03-15T23:11:02.458Z,2025-03-15T23:11:04Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5584455911,213,0.40,5584455909,212,19.5,5584455903,56,Right,5584455901,157,,5584455907,141,15.5,5584455905,140,56.2,5584455913,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834413,31,1,1,4,5,bu5w8wprynlj9mvphvy8sd94f,0,67.4,83.0,2025-03-15T23:11:03.480Z,2025-03-15T23:11:04Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5584455919,155,,5584455925,141,73.3,5584455929,213,5.76,5584455923,140,78.2,5584455921,56,Center,5584455927,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834417,37,12,1,4,6,8cpjplodpphtkbt0hq8sr8mqs,1,28.3,33.3,2025-03-15T23:11:04.897Z,2025-03-15T23:11:07Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5584455945,141,34.5,5584455947,212,16.3,5584455941,56,Back,5584455961,15,,5584455943,140,43.8,5584455949,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834443,32,44,1,4,8,bu5w8wprynlj9mvphvy8sd94f,1,60.4,65.9,2025-03-15T23:11:06.543Z,2025-03-16T01:48:32Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5584456061,56,Center,5584456063,286,,5584456109,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834449,38,44,1,4,8,8cpjplodpphtkbt0hq8sr8mqs,0,39.6,34.1,2025-03-15T23:11:06.544Z,2025-03-16T01:48:32Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584456077,285,,5584456121,233,32,5584456075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834455,33,1,1,4,9,bu5w8wprynlj9mvphvy8sd94f,1,67.2,66.4,2025-03-15T23:11:07.241Z,2025-03-15T23:11:09Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5584456135,56,Center,5584456139,141,62.4,5584456141,212,3.7,5584456133,3,,5584456143,213,3.97,5584456137,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834477,35,1,1,4,10,bu5w8wprynlj9mvphvy8sd94f,1,64.8,62.4,2025-03-15T23:11:08.263Z,2025-03-15T23:11:10Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584456229,213,2.16,5584456223,140,53.6,5584456221,56,Left,5584456225,141,88.4,5584456227,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834503,36,1,1,4,12,bu5w8wprynlj9mvphvy8sd94f,1,48.3,85.0,2025-03-15T23:11:10.664Z,2025-03-15T23:11:13Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5584456423,140,39.0,5584456429,213,3.62,5584456425,141,77.5,5584456427,212,11.0,5584456421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834533,37,1,1,4,15,bu5w8wprynlj9mvphvy8sd94f,1,38.9,71.7,2025-03-15T23:11:13.312Z,2025-03-15T23:11:16Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584456577,141,48.7,5584456575,140,31.6,5584456581,213,4.26,5584456573,56,Back,5584456579,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834569,38,1,1,4,18,bu5w8wprynlj9mvphvy8sd94f,1,33.7,43.1,2025-03-15T23:11:16.111Z,2025-03-15T23:11:19Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5584456791,212,18.6,5584456785,56,Back,5584456787,140,32.2,5584456789,141,15.9,5584456793,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834581,39,1,1,4,21,bu5w8wprynlj9mvphvy8sd94f,0,32.2,15.8,2025-03-15T23:11:19.279Z,2025-03-15T23:11:20Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584456835,140,58.3,5584456839,212,28.0,5584456841,213,0.20,5584456833,56,Center,5584456831,155,,5584456837,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834613,39,1,1,4,22,8cpjplodpphtkbt0hq8sr8mqs,1,41.3,91.4,2025-03-15T23:11:20.721Z,2025-03-15T23:11:22Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584457023,213,5.89,5584457015,56,Center,5584457021,212,27.3,5584457013,3,,5584457019,141,75.9,5584457017,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834631,40,1,1,4,24,8cpjplodpphtkbt0hq8sr8mqs,1,62.5,79.3,2025-03-15T23:11:22.681Z,2025-03-15T23:11:24Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5584457129,212,10.2,5584457131,213,3.53,5584457123,56,Center,5584457127,141,73.6,5584457125,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834645,41,1,1,4,26,8cpjplodpphtkbt0hq8sr8mqs,0,53.5,73.6,2025-03-15T23:11:24.129Z,2025-03-15T23:11:26Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584457233,212,23.2,5584457227,56,Center,5584457229,140,74.3,5584457235,213,5.94,5584457231,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834647,40,61,1,4,28,bu5w8wprynlj9mvphvy8sd94f,1,32.6,43.1,2025-03-15T23:11:26.608Z,2025-03-15T23:11:26Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584457245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834675,42,1,1,4,29,8cpjplodpphtkbt0hq8sr8mqs,1,70.3,60.5,2025-03-15T23:11:27.185Z,2025-03-15T23:11:28Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5584457333,141,30.3,5584457331,140,75.9,5584457329,56,Center,5584457337,213,4.99,5584457335,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834701,43,2,1,4,30,8cpjplodpphtkbt0hq8sr8mqs,1,75.9,30.3,2025-03-15T23:11:28.290Z,2025-03-15T23:11:32Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5584457519,56,Center,5584457493,141,48.1,5584457491,140,87.8,5584457517,7,8delieh6jv1cgaukmgcwfjsic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788834979,42,1,1,4,57,bu5w8wprynlj9mvphvy8sd94f,1,16.5,44.8,2025-03-15T23:11:55.183Z,2025-03-15T23:11:56Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5584459261,212,30.6,5584459255,56,Back,5584459257,140,32.8,5584459251,5,,5584459253,241,,5584459259,141,82.1,5584459263,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835049,43,1,1,4,58,bu5w8wprynlj9mvphvy8sd94f,0,32.8,82.1,2025-03-15T23:11:56.775Z,2025-03-15T23:12:02Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584459625,157,,5584459643,1,,5584459637,141,77.9,5584459629,56,Center,5584459639,212,42.4,5584459641,213,6.22,5584459633,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835015,44,44,1,5,1,8cpjplodpphtkbt0hq8sr8mqs,1,26.4,20.1,2025-03-15T23:11:59.137Z,2025-03-16T01:48:33Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584459733,233,44,5584459457,285,,5584459455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835055,44,44,1,5,1,bu5w8wprynlj9mvphvy8sd94f,0,73.6,79.9,2025-03-15T23:11:59.138Z,2025-03-16T01:48:33Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5584459679,286,,5584459819,233,44,5584459677,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835021,45,12,1,5,1,8cpjplodpphtkbt0hq8sr8mqs,1,25.4,16.8,2025-03-15T23:11:59.393Z,2025-03-15T23:12:05Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584459501,212,18.4,5584459539,15,,5584459485,56,Back,5584459505,213,5.81,5584459489,140,41.0,5584459495,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835083,45,3,1,5,5,bu5w8wprynlj9mvphvy8sd94f,0,73.5,88.4,2025-03-15T23:12:03.080Z,2025-03-16T01:46:43Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5584460115,233,46,5584459849,56,Left,5584459851,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835123,46,7,1,5,5,8cpjplodpphtkbt0hq8sr8mqs,1,26.5,11.6,2025-03-15T23:12:03.081Z,2025-03-16T01:46:42Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5584460057,233,45,5584460043,285,,5584460041,56,Back,5584460039,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835159,46,5,1,5,6,bu5w8wprynlj9mvphvy8sd94f,1,74.1,101.5,2025-03-15T23:12:04.727Z,2025-03-16T02:24:42Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5584460377,233,47,5584460215,347,,5584460213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835181,47,5,1,5,6,8cpjplodpphtkbt0hq8sr8mqs,0,25.9,-1.5,2025-03-15T23:12:04.727Z,2025-03-16T02:24:42Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5584460337,347,,5584460335,56,Back,5584460431,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835263,47,1,1,5,15,bu5w8wprynlj9mvphvy8sd94f,1,75.2,100.0,2025-03-15T23:12:13.936Z,2025-03-15T23:12:18Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5584460735,212,28.8,5584460731,140,92.9,5584460737,213,5.41,5584460729,56,Center,5584460727,107,,5584460739,1,,5584460733,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835269,48,50,1,5,19,bu5w8wprynlj9mvphvy8sd94f,1,92.4,69.7,2025-03-15T23:12:17.376Z,2025-03-16T01:46:43Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5584460763,56,Center,5584460765,286,,5584942297,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835283,48,7,1,5,19,8cpjplodpphtkbt0hq8sr8mqs,1,7.6,30.3,2025-03-15T23:12:17.377Z,2025-03-16T01:46:43Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584942263,233,48,5584460827,56,Back,5584942199,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835309,49,12,1,5,21,8cpjplodpphtkbt0hq8sr8mqs,1,4.2,30.4,2025-03-15T23:12:19.226Z,2025-03-15T23:12:21Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5584460979,140,32.1,5584460985,213,6.08,5584460981,141,21.3,5584460983,212,29.9,5584460977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835319,50,44,1,5,23,8cpjplodpphtkbt0hq8sr8mqs,1,30.0,30.2,2025-03-15T23:12:21.569Z,2025-03-16T01:48:33Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5584461067,233,49,5584461037,56,Back,5584461039,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835323,49,44,1,5,23,bu5w8wprynlj9mvphvy8sd94f,0,70.0,69.8,2025-03-15T23:12:21.570Z,2025-03-16T01:48:34Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584461043,286,,5584461111,233,50,5584461041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835339,51,1,1,5,23,8cpjplodpphtkbt0hq8sr8mqs,1,32.2,21.2,2025-03-15T23:12:21.873Z,2025-03-15T23:12:23Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5584461143,140,26.9,5584461149,213,4.04,5584461147,212,8.9,5584461139,3,,5584461141,56,Back,5584461145,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835345,52,1,1,5,24,8cpjplodpphtkbt0hq8sr8mqs,0,26.9,10.9,2025-03-15T23:12:22.890Z,2025-03-15T23:12:24Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5584461175,3,,5584461185,213,0.53,5584461177,56,Back,5584461183,212,17.4,5584461181,141,23.9,5584461179,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835337,50,1,1,5,25,bu5w8wprynlj9mvphvy8sd94f,0,71.2,64.3,2025-03-15T23:12:23.072Z,2025-03-16T01:25:41Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584461133,213,0.33,5584461125,56,Center,5584461127,140,72.9,5584461129,141,65.2,5584461131,212,1.9,5584461123,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835367,51,1,1,5,26,bu5w8wprynlj9mvphvy8sd94f,1,70.1,59.3,2025-03-15T23:12:24.751Z,2025-03-15T23:12:26Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5584461303,212,6.5,5584461299,141,62.1,5584461309,213,0.30,5584461293,56,Center,5584461291,3,,5584461295,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835381,52,1,1,5,28,bu5w8wprynlj9mvphvy8sd94f,0,76.0,62.1,2025-03-15T23:12:26.047Z,2025-03-15T23:12:26Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5584461387,213,5.01,5584461385,212,3.3,5584461379,56,Center,5584461381,140,76.9,5584461383,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835403,53,1,1,5,29,8cpjplodpphtkbt0hq8sr8mqs,0,26.6,27.3,2025-03-15T23:12:27.329Z,2025-03-16T01:25:40Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584461503,212,18.2,5584461497,56,Back,5584461499,140,42.9,5584461501,141,18.3,5584461507,1,,5584461495,157,,5584461505,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835449,53,1,1,5,32,bu5w8wprynlj9mvphvy8sd94f,1,72.6,74.7,2025-03-15T23:12:30.807Z,2025-03-15T23:12:33Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584461795,56,Center,5584461797,140,68.2,5584461801,212,8.8,5584461803,213,4.16,5584461799,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835473,54,1,1,5,35,bu5w8wprynlj9mvphvy8sd94f,1,67.8,62.9,2025-03-15T23:12:33.143Z,2025-03-15T23:12:34Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584461913,213,0.49,5584461907,140,72.3,5584461909,141,66.6,5584461911,212,5.4,5584461903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835477,55,50,1,5,36,bu5w8wprynlj9mvphvy8sd94f,1,69.2,66.8,2025-03-15T23:12:34.520Z,2025-03-16T01:46:44Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5584462325,233,54,5584461935,286,,5584461933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835493,54,7,1,5,36,8cpjplodpphtkbt0hq8sr8mqs,1,30.8,33.2,2025-03-15T23:12:34.521Z,2025-03-16T01:46:44Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584461977,56,Back,5584461979,285,,5584462309,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835489,56,4,1,5,37,bu5w8wprynlj9mvphvy8sd94f,1,67.7,67.0,2025-03-15T23:12:35.783Z,2025-03-16T01:20:25Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5584462033,56,Center,5584462039,286,,5584462037,265,,5584462031,13,,5584462285,233,55,5584462035,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835503,55,4,1,5,37,8cpjplodpphtkbt0hq8sr8mqs,0,32.3,33.0,2025-03-15T23:12:35.784Z,2025-03-16T01:20:25Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584462157,265,,5584462153,56,Back,5584462159,285,,5584462155,152,,5584462301,233,56,5584462147,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835799,56,40,1,6,5,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-03-15T23:13:03.298Z,2025-03-15T23:13:03Z,,,,,5584463555,194,9tispdm7tc3te31awsfcmd905,5584463551,130,8,5584463537,30,"d38osra1p83cgtmrwqt6w60yy, 1x95h6xtnycmvpqu7vgu4vh79, 637c2iedo7modc3ekt36c2m7d, 9tispdm7tc3te31awsfcmd905, 97d0drjb3zqkh5ozfufg17nys, 54yx5xkqrktd2hp0sxjx6hm8l, 1lk61nwcvayf0ep21p31xcfzd, e93nozniig2wriw9doit6a4tl, 8delieh6jv1cgaukmgcwfjsic, 2co6fedrz8anjzy9ise76dplh, d50x000h9o6i8kd8aihie4lx, cv7nd9tnk6j2ixvnlibiip2vp, arxprecroj7kqwx1tmkhhfsdm, n6ubi9lw3fjau0xzvd09myqy, blts89a19itip4gjeagcwc1xx, 33t1aoog229o5f7okwwg5d6ac, 7ad4uvgwiwtjy23nt3yjsmctm, 5fhb206czgy2ul5j0tsqeo7ah",5584463547,59,"98, 33, 16, 14, 3, 41, 27, 5, 19, 8, 99, 23, 30, 2, 6, 17, 21, 22",5584463553,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5584463541,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835865,57,1,1,6,14,bu5w8wprynlj9mvphvy8sd94f,0,68.9,63.0,2025-03-15T23:13:12.871Z,2025-03-15T23:13:13Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5584463889,140,81.1,5584463893,212,14.2,5584463883,155,,5584463881,5,,5584463891,141,54.0,5584463895,213,5.84,5584463887,56,Center,5584463885,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835861,57,12,1,6,15,8cpjplodpphtkbt0hq8sr8mqs,1,17.7,48.2,2025-03-15T23:13:13.234Z,2025-03-15T23:13:30Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584463869,140,28.8,5584463875,213,0.41,5584463871,141,55.7,5584463909,15,,5584463873,212,12.7,5584463867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835907,58,1,1,6,20,bu5w8wprynlj9mvphvy8sd94f,1,69.9,25.3,2025-03-15T23:13:18.855Z,2025-03-15T23:13:22Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584464129,140,68.2,5584464131,141,43.7,5584464133,212,12.6,5584464127,56,Center,5584464135,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835955,59,1,1,6,24,bu5w8wprynlj9mvphvy8sd94f,1,69.4,50.6,2025-03-15T23:13:22.535Z,2025-03-15T23:13:27Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5584464351,213,1.28,5584464345,140,76.2,5584464349,212,25.0,5584464343,56,Left,5584464347,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835963,60,1,1,6,29,bu5w8wprynlj9mvphvy8sd94f,1,71.3,71.7,2025-03-15T23:13:27.799Z,2025-03-15T23:13:28Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5584464371,140,71.1,5584464377,213,4.68,5584464375,212,7.6,5584464369,56,Center,5584464373,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835971,61,1,1,6,30,bu5w8wprynlj9mvphvy8sd94f,1,71.1,60.5,2025-03-15T23:13:28.767Z,2025-03-16T01:27:15Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5584464407,140,78.4,5584464405,56,Center,5584464413,213,0.41,5584464411,212,8.4,5584464409,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835975,62,1,1,6,31,bu5w8wprynlj9mvphvy8sd94f,0,78.4,65.4,2025-03-15T23:13:29.655Z,2025-03-15T23:13:30Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5584464437,56,Center,5584464443,212,5.4,5584464441,141,61.7,5584464445,213,3.62,5584464439,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835977,58,8,1,6,31,8cpjplodpphtkbt0hq8sr8mqs,1,19.8,31.2,2025-03-15T23:13:29.810Z,2025-03-15T23:13:30Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5584464447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788835991,59,1,1,6,32,8cpjplodpphtkbt0hq8sr8mqs,1,23.1,37.9,2025-03-15T23:13:30.629Z,2025-03-15T23:13:31Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584464501,141,29.2,5584464499,140,25.6,5584464497,56,Back,5584464503,212,6.5,5584464505,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836023,60,43,1,6,33,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-03-15T23:13:31.409Z,2025-03-15T23:13:40Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584464967,144,1,5584464645,141,55.7,5584464643,140,31.5,5584464649,213,1.24,5584464647,212,19.1,5584464641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836027,61,4,1,6,36,8cpjplodpphtkbt0hq8sr8mqs,1,26.8,32.2,2025-03-15T23:13:34.946Z,2025-03-16T01:15:36Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584464711,56,Back,5584464717,285,,5584904993,233,63,5584464713,152,,5584464709,13,,5584464715,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836043,63,4,1,6,36,bu5w8wprynlj9mvphvy8sd94f,0,73.2,67.8,2025-03-15T23:13:34.947Z,2025-03-16T01:27:24Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5584464813,265,,5584464811,152,,5584905185,233,61,5584464807,13,,5584464809,56,Center,5584464815,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836361,62,1,1,6,58,8cpjplodpphtkbt0hq8sr8mqs,1,20.3,30.6,2025-03-15T23:13:56.642Z,2025-03-15T23:14:03Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584466285,140,54.7,5584466291,213,0.84,5584466293,1,,5584466279,155,,5584466287,141,90.0,5584466281,152,,5584466283,56,Left,5584466289,212,54.2,5584466277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836381,63,3,1,7,4,8cpjplodpphtkbt0hq8sr8mqs,1,61.1,65.2,2025-03-15T23:14:02.826Z,2025-03-16T01:20:47Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5584466449,233,64,5584466393,56,Center,5584466395,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788836377,64,45,1,7,4,bu5w8wprynlj9mvphvy8sd94f,0,38.9,34.8,2025-03-15T23:14:02.826Z,2025-03-16T01:20:47Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584466383,285,,5584466381,56,Back,5584466469,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
