id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2816933053,45,1,1,2,45,ck22dnk93ng8ax7wonlff7yms,1,12.5,65.7,2025-05-18T23:09:18.137Z,2025-05-18T23:09:19Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739138627,56,Back,5739138633,212,12.9,5739138635,213,0.39,5739138629,140,23.9,5739138631,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933061,46,1,1,2,46,ck22dnk93ng8ax7wonlff7yms,1,23.9,72.9,2025-05-18T23:09:19.736Z,2025-05-18T23:09:20Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5739138683,212,10.9,5739138679,140,24.2,5739138677,56,Back,5739138681,141,56.9,5739138685,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933085,47,1,1,2,47,ck22dnk93ng8ax7wonlff7yms,1,24.2,56.9,2025-05-18T23:09:20.696Z,2025-05-18T23:09:23Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739138827,213,4.78,5739138821,140,25.3,5739138823,141,31.9,5739138819,56,Back,5739138825,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933119,48,1,1,2,50,ck22dnk93ng8ax7wonlff7yms,1,25.3,31.9,2025-05-18T23:09:23.097Z,2025-05-18T23:09:28Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739138993,56,Back,5739138999,212,13.5,5739138997,141,13.5,5739139001,213,5.10,5739138995,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933121,49,61,1,2,55,ck22dnk93ng8ax7wonlff7yms,0,30.8,19.1,2025-05-18T23:09:27.872Z,2025-05-18T23:09:28Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5739139017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933127,17,61,1,2,55,aj8ytsr2ap33tod0hd8ofzaw9,1,61.9,78.8,2025-05-18T23:09:28.724Z,2025-05-18T23:09:28Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5739139035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933167,19,1,1,2,57,aj8ytsr2ap33tod0hd8ofzaw9,1,61.9,78.8,2025-05-18T23:09:29.956Z,2025-05-18T23:10:01Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739139285,213,0.09,5739139281,141,79.6,5739139277,56,Left,5739139279,140,67.7,5739139283,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933191,20,1,1,2,59,aj8ytsr2ap33tod0hd8ofzaw9,1,66.7,80.0,2025-05-18T23:09:32.628Z,2025-05-18T23:09:37Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739139441,212,7.0,5739139443,213,3.44,5739139437,140,60.3,5739139439,141,77.0,5739139435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933235,21,1,1,3,4,aj8ytsr2ap33tod0hd8ofzaw9,1,60.1,75.7,2025-05-18T23:09:37.020Z,2025-05-18T23:09:41Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739139645,141,62.9,5739139647,212,12.8,5739139641,56,Center,5739139643,140,51.1,5739139649,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933251,22,1,1,3,8,aj8ytsr2ap33tod0hd8ofzaw9,1,53.0,68.7,2025-05-18T23:09:40.949Z,2025-05-18T23:09:42Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5739139715,141,70.5,5739139717,212,7.5,5739139713,140,60.0,5739139711,56,Center,5739139719,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933259,23,1,1,3,9,aj8ytsr2ap33tod0hd8ofzaw9,1,60.0,70.5,2025-05-18T23:09:41.860Z,2025-05-18T23:09:42Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5739139741,213,3.86,5739139737,141,62.3,5739139735,140,53.9,5739139739,212,8.5,5739139733,56,Center,5739139765,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933301,24,1,1,3,10,aj8ytsr2ap33tod0hd8ofzaw9,1,53.9,62.3,2025-05-18T23:09:43.548Z,2025-05-18T23:09:49Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5739140075,140,99.3,5739140077,141,83.2,5739140081,213,0.29,5739140071,155,,5739140079,212,49.7,5739140083,1,,5739140073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933307,25,1,1,3,16,aj8ytsr2ap33tod0hd8ofzaw9,0,95.0,82.0,2025-05-18T23:09:49.532Z,2025-05-18T23:11:27Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739140125,140,96.1,5739140119,2,,5739140131,213,4.77,5739140129,212,18.9,5739140127,141,54.3,5739140123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933469,51,1,1,3,31,ck22dnk93ng8ax7wonlff7yms,1,10.3,55.8,2025-05-18T23:10:03.921Z,2025-05-19T00:22:24Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5739141137,56,Back,5739141153,213,5.92,5739141141,140,32.7,5739141145,141,42.8,5739341779,189,,5739141149,212,25.1,5739141133,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816963049,411,50,1,3,32,ck22dnk93ng8ax7wonlff7yms,1,36.0,35.5,2025-05-18T23:10:04.829Z,2025-05-19T00:04:13Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5739298529,56,Back,5739298581,233,26,5739298531,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933475,26,7,1,3,32,aj8ytsr2ap33tod0hd8ofzaw9,0,64.0,64.5,2025-05-18T23:10:04.830Z,2025-05-19T00:04:14Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5739298561,233,411,5739141171,56,Center,5739141175,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933489,52,43,1,3,36,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-18T23:10:09.249Z,2025-05-19T00:24:28Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5739141265,140,28.4,5739141267,141,31.0,5739346061,144,1,5739141271,213,4.14,5739141263,56,Back,5739141269,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933519,53,1,1,3,37,ck22dnk93ng8ax7wonlff7yms,1,28.4,31.0,2025-05-18T23:10:10.025Z,2025-05-18T23:10:13Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739141475,141,7.7,5739141477,212,16.6,5739141471,56,Back,5739141479,213,4.42,5739141473,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933529,54,1,1,3,40,ck22dnk93ng8ax7wonlff7yms,0,24.7,13.8,2025-05-18T23:10:13.237Z,2025-05-19T00:24:39Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739141533,140,70.4,5739141539,213,0.04,5739141541,1,,5739141529,155,,5739141537,212,48.0,5739141531,56,Right,5739141535,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933595,28,1,1,3,46,aj8ytsr2ap33tod0hd8ofzaw9,1,17.3,93.8,2025-05-18T23:10:19.228Z,2025-05-18T23:10:21Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5739141961,213,5.33,5739141957,141,83.9,5739141955,140,21.9,5739141959,212,8.3,5739141953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933601,29,43,1,3,48,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-18T23:10:21.389Z,2025-05-18T23:10:29Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739141999,56,Back,5739142371,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933609,30,4,1,3,50,aj8ytsr2ap33tod0hd8ofzaw9,1,17.2,82.4,2025-05-18T23:10:23.254Z,2025-05-18T23:10:28Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739142129,285,,5739142153,233,55,5739142123,56,Back,5739142121,13,,5739142127,265,,5739142125,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933615,55,4,1,3,50,ck22dnk93ng8ax7wonlff7yms,0,82.8,17.6,2025-05-18T23:10:23.255Z,2025-05-18T23:10:29Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5739142083,56,Right,5739142089,286,,5739142085,152,,5739142173,233,30,5739142081,13,,5739142087,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933941,31,1,1,4,24,aj8ytsr2ap33tod0hd8ofzaw9,0,16.0,83.3,2025-05-18T23:10:57.270Z,2025-05-18T23:14:40Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5739143869,212,45.2,5739143859,157,,5739143871,213,6.24,5739143863,56,Left,5739143873,1,,5739143867,141,80.5,5739143857,5,,5739143861,152,,5739143865,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816965621,417,44,1,4,28,ck22dnk93ng8ax7wonlff7yms,1,42.6,2.8,2025-05-18T23:11:00.999Z,2025-05-19T01:11:08Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739352935,285,,5739352933,56,Back,5739352943,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816972001,384,44,1,4,28,aj8ytsr2ap33tod0hd8ofzaw9,0,57.4,97.2,2025-05-18T23:11:01Z,2025-05-19T01:11:09Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739350253,286,,5739349101,56,Left,5739352963,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933951,56,1,1,4,29,ck22dnk93ng8ax7wonlff7yms,1,29.4,17.6,2025-05-18T23:11:02.122Z,2025-05-19T00:27:43Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739143935,213,0.86,5739143931,141,24.9,5739143929,140,33.5,5739143925,3,,5739143927,56,Back,5739143933,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933947,32,43,1,4,29,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-18T23:11:02.469Z,2025-05-18T23:14:38Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739143899,140,59.1,5739143903,212,0.4,5739143905,213,4.96,5739154737,144,1,5739143897,56,Left,5739143895,3,0,5739143901,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934007,58,43,1,4,31,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-18T23:11:04.026Z,2025-05-18T23:11:13Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5739144229,213,0.54,5739144223,140,35.8,5739144227,212,7.4,5739144221,56,Back,5739144225,141,31.2,5739144525,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934019,59,4,1,4,31,ck22dnk93ng8ax7wonlff7yms,1,38.2,22.2,2025-05-18T23:11:04.747Z,2025-05-19T00:06:11Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5739144299,152,,5739144303,286,,5739302837,295,,5739144297,56,Back,5739144339,233,33,5739144295,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933969,33,4,1,4,31,aj8ytsr2ap33tod0hd8ofzaw9,0,61.8,77.8,2025-05-18T23:11:04.748Z,2025-05-18T23:11:12Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739144173,295,,5739144179,285,,5739144171,13,,5739144177,152,,5739144355,233,59,5739144175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934111,60,1,1,4,41,ck22dnk93ng8ax7wonlff7yms,1,33.9,29.8,2025-05-18T23:11:13.922Z,2025-05-18T23:11:17Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739144771,5,,5739144777,140,21.8,5739144781,212,15.0,5739144775,56,Back,5739144783,213,2.58,5739144773,152,,5739144779,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934153,61,1,1,4,44,ck22dnk93ng8ax7wonlff7yms,1,24.4,45.1,2025-05-18T23:11:17.674Z,2025-05-18T23:11:21Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739144997,213,1.32,5739144991,140,30.6,5739144993,141,82.3,5739144995,212,26.1,5739144989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934187,62,1,1,4,48,ck22dnk93ng8ax7wonlff7yms,1,30.8,83.5,2025-05-18T23:11:21.090Z,2025-05-18T23:11:23Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5739145185,141,75.1,5739145181,56,Back,5739145187,212,7.2,5739145183,140,34.9,5739145189,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934209,63,1,1,4,50,ck22dnk93ng8ax7wonlff7yms,1,34.6,66.4,2025-05-18T23:11:23.682Z,2025-05-18T23:11:26Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5739145311,213,3.22,5739145307,141,63.6,5739145305,140,11.1,5739145309,212,24.7,5739145303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934239,64,1,1,4,53,ck22dnk93ng8ax7wonlff7yms,1,11.1,63.6,2025-05-18T23:11:26.770Z,2025-05-18T23:11:28Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5739145405,140,22.3,5739145401,56,Back,5739145407,141,80.6,5739145411,213,0.78,5739145409,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934287,65,1,1,4,55,ck22dnk93ng8ax7wonlff7yms,1,22.3,80.6,2025-05-18T23:11:28.706Z,2025-05-18T23:11:32Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5739145617,140,35.1,5739145621,212,14.3,5739145615,56,Back,5739145619,141,87.7,5739145623,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934293,66,61,1,4,59,ck22dnk93ng8ax7wonlff7yms,0,35.6,81.7,2025-05-18T23:11:31.994Z,2025-05-18T23:11:32Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5739145651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934317,34,1,1,4,59,aj8ytsr2ap33tod0hd8ofzaw9,1,65.3,38.9,2025-05-18T23:11:32.588Z,2025-05-18T23:11:34Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5739145769,56,Center,5739145771,140,72.9,5739145777,213,6.22,5739145775,212,8.0,5739145773,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934327,35,50,1,5,1,aj8ytsr2ap33tod0hd8ofzaw9,1,75.4,34.9,2025-05-18T23:11:34.572Z,2025-05-19T00:04:28Z,am6xykrxjymw2qpqli6upysq,A. Touré,,,5739145813,56,Center,5739145815,286,,5739145955,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934349,67,7,1,5,1,ck22dnk93ng8ax7wonlff7yms,1,24.6,65.1,2025-05-18T23:11:34.573Z,2025-05-19T00:04:27Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739145907,56,Back,5739145925,233,35,5739145909,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934365,68,1,1,5,3,ck22dnk93ng8ax7wonlff7yms,1,8.7,72.6,2025-05-18T23:11:36.530Z,2025-05-18T23:11:38Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739146021,212,11.6,5739146015,56,Back,5739146017,140,4.3,5739146023,213,4.30,5739146019,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934397,69,1,1,5,4,ck22dnk93ng8ax7wonlff7yms,0,4.3,56.9,2025-05-18T23:11:37.762Z,2025-05-18T23:11:42Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5739146191,213,0.25,5739146189,212,37.2,5739146183,56,Back,5739146193,1,,5739146185,140,38.7,5739146187,141,70.2,5739146181,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934401,70,43,1,5,8,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-18T23:11:41.498Z,2025-05-18T23:11:52Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5739146827,144,44,5739146211,56,Back,5739146213,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934405,36,4,1,5,9,aj8ytsr2ap33tod0hd8ofzaw9,1,58.0,28.4,2025-05-18T23:11:42.332Z,2025-05-19T00:04:15Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5739146375,13,,5739297645,233,71,5739146379,56,Center,5739146383,286,,5739146381,152,,5739146377,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934451,71,4,1,5,9,ck22dnk93ng8ax7wonlff7yms,0,42.0,71.6,2025-05-18T23:11:42.333Z,2025-05-19T00:04:15Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5739146679,56,Back,5739146683,285,,5739146677,294,,5739146681,152,,5739146675,13,,5739297649,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934717,37,1,1,5,42,aj8ytsr2ap33tod0hd8ofzaw9,1,55.7,22.4,2025-05-18T23:12:15.614Z,2025-05-18T23:12:36Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5739148117,1,,5739148111,141,65.5,5739148101,5,,5739148107,56,Center,5739148881,155,,5739148105,152,,5739148115,213,0.96,5739148109,140,75.3,5739148113,212,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934739,38,44,1,5,45,aj8ytsr2ap33tod0hd8ofzaw9,1,77.6,62.4,2025-05-18T23:12:18.549Z,2025-05-19T00:04:35Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5739297517,233,72,5739148251,286,,5739148249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934779,72,44,1,5,45,ck22dnk93ng8ax7wonlff7yms,0,22.4,37.6,2025-05-18T23:12:18.550Z,2025-05-19T00:04:36Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739148417,56,Back,5739297561,233,38,5739148419,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934745,39,1,1,5,46,aj8ytsr2ap33tod0hd8ofzaw9,0,75.1,68.7,2025-05-18T23:12:18.844Z,2025-05-19T00:06:14Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5739148275,56,Left,5739148749,213,0.61,5739148803,3,,5739148743,140,99.7,5739148745,141,95.5,5739148747,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934765,40,5,1,5,53,aj8ytsr2ap33tod0hd8ofzaw9,0,101.0,90.8,2025-05-18T23:12:26.371Z,2025-05-19T01:16:55Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5739148365,56,Left,5739149227,233,73,5739148367,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934915,73,5,1,5,53,ck22dnk93ng8ax7wonlff7yms,1,-1.0,9.2,2025-05-18T23:12:26.371Z,2025-05-19T00:03:38Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739149185,56,Back,5739149203,233,40,5739149187,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934927,74,1,1,6,10,ck22dnk93ng8ax7wonlff7yms,1,5.0,52.4,2025-05-18T23:12:43.508Z,2025-05-18T23:12:45Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5739149271,141,21.2,5739149269,140,7.3,5739149275,213,4.83,5739149273,212,21.4,5739149267,56,Back,5739149279,237,,5739149265,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934961,75,1,1,6,12,ck22dnk93ng8ax7wonlff7yms,1,7.3,21.2,2025-05-18T23:12:45.163Z,2025-05-19T00:30:40Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739149421,56,Center,5739149433,213,0.05,5739149425,140,54.4,5739149431,212,49.5,5739149429,141,25.2,5739149435,1,,5739149419,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816934971,76,1,1,6,14,ck22dnk93ng8ax7wonlff7yms,0,54.4,25.2,2025-05-18T23:12:47.468Z,2025-05-18T23:12:48Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5739149481,168,,5739149487,141,12.8,5739149485,140,73.8,5739149483,56,Right,5739149479,3,,5739149489,212,22.0,5739149491,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816935007,42,1,1,6,17,aj8ytsr2ap33tod0hd8ofzaw9,0,23.9,91.5,2025-05-18T23:12:50.548Z,2025-05-18T23:12:52Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739149675,213,0.22,5739149677,1,,5739149671,141,100.0,5739149669,140,50.8,5739149665,157,,5739149667,56,Left,5739149673,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816935009,43,5,1,6,19,aj8ytsr2ap33tod0hd8ofzaw9,0,50.2,100.9,2025-05-18T23:12:51.864Z,2025-05-19T01:16:56Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739150713,233,77,5739149685,347,,5739149683,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816935203,77,5,1,6,19,ck22dnk93ng8ax7wonlff7yms,1,49.8,-0.9,2025-05-18T23:12:51.864Z,2025-05-19T01:16:55Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5739150677,56,Back,5739150679,347,,5739150689,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816935217,78,1,1,6,39,ck22dnk93ng8ax7wonlff7yms,1,50.7,0.0,2025-05-18T23:13:12.757Z,2025-05-19T00:31:28Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739150743,141,16.1,5739150749,1,,5739150739,56,Back,5739150745,212,24.5,5739150747,213,2.64,5739150741,140,30.3,5739150737,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816935237,79,1,1,6,42,ck22dnk93ng8ax7wonlff7yms,1,30.3,16.1,2025-05-18T23:13:15.094Z,2025-05-18T23:13:16Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5739150835,141,39.2,5739150839,213,1.37,5739150833,140,33.3,5739150837,212,16.0,5739150831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816935269,80,1,1,6,43,ck22dnk93ng8ax7wonlff7yms,1,33.3,39.2,2025-05-18T23:13:16.275Z,2025-05-18T23:13:19Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5739151035,212,25.8,5739151029,140,9.9,5739151033,141,50.7,5739151039,213,2.83,5739151027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816935315,81,1,1,6,46,ck22dnk93ng8ax7wonlff7yms,1,9.8,51.5,2025-05-18T23:13:18.916Z,2025-05-18T23:13:23Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5739151257,56,Back,5739151261,141,86.5,5739151265,213,1.19,5739151263,212,25.6,5739151259,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816935391,82,1,1,6,50,ck22dnk93ng8ax7wonlff7yms,1,17.9,93.6,2025-05-18T23:13:23.132Z,2025-05-18T23:13:30Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739151671,213,6.16,5739151663,56,Left,5739151669,212,55.0,5739151665,140,69.9,5739151673,1,,5739151661,157,,5739151667,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816935397,83,61,1,6,51,ck22dnk93ng8ax7wonlff7yms,0,69.9,83.3,2025-05-18T23:13:24.764Z,2025-05-19T00:03:34Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5739151699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816935413,45,1,1,6,56,aj8ytsr2ap33tod0hd8ofzaw9,1,28.3,22.5,2025-05-18T23:13:29.620Z,2025-05-18T23:13:32Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5739151787,213,0.62,5739151781,140,36.5,5739151785,212,10.6,5739151779,56,Back,5739151783,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
