id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value
2796645203,29,1,1,2,36,b1rpb2ox52uxcmjrsnqd95pk5,0,44.3,24.0,2025-04-05T20:09:18.861Z,2025-04-05T20:59:55Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627574759,233,383,5627574763,286,,5627321401,213,0.20,5627321393,56,Center,5627321399,212,7.3,5627574757,236,,5627321395,140,51.1,5627321397,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691083,383,74,1,2,36,kfq8fhwnmycbtad1u0fyefx0,1,44.5,57.0,2025-04-05T20:09:18.862Z,2025-04-05T22:25:07Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,5627574721,285,,5627574769,233,29,5627574719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796645275,30,1,1,2,40,b1rpb2ox52uxcmjrsnqd95pk5,0,46.2,40.1,2025-04-05T20:09:23.492Z,2025-04-05T21:04:21Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627591755,56,Back,5627591757,140,48.1,5627591763,213,5.78,5627591761,212,2.3,5627591759,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796645283,31,61,1,2,40,b1rpb2ox52uxcmjrsnqd95pk5,1,46.3,38.7,2025-04-05T20:09:23.661Z,2025-04-05T21:04:35Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,5627592379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796645385,32,1,1,2,45,b1rpb2ox52uxcmjrsnqd95pk5,1,36.9,53.4,2025-04-05T20:09:28.014Z,2025-04-05T21:02:01Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627322281,141,42.4,5627322277,56,Back,5627322285,213,3.97,5627322279,140,30.3,5627322283,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796694607,439,1,1,2,46,b1rpb2ox52uxcmjrsnqd95pk5,1,29.9,61.1,2025-04-05T20:09:28.774Z,2025-04-05T21:05:00Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627593953,212,10.8,5627593947,56,Back,5627593955,213,4.56,5627593951,141,45.4,5627593949,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796645423,33,1,1,2,46,b1rpb2ox52uxcmjrsnqd95pk5,0,29.2,40.3,2025-04-05T20:09:28.940Z,2025-04-05T21:09:17Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627322543,213,1.02,5627322533,196,,5627322539,141,100.0,5627322535,56,Left,5627322545,1,,5627322541,212,49.0,5627322531,155,,5627322537,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2796645431,34,5,1,2,47,b1rpb2ox52uxcmjrsnqd95pk5,0,53.4,101.7,2025-04-05T20:09:29.885Z,2025-04-05T22:18:23Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627322575,347,,5627323723,233,35,5627322573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796645647,35,5,1,2,47,kfq8fhwnmycbtad1u0fyefx0,1,46.6,-1.7,2025-04-05T20:09:29.885Z,2025-04-05T22:18:22Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5627323667,347,,5627323673,233,34,5627323665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796645721,36,1,1,3,2,kfq8fhwnmycbtad1u0fyefx0,1,49.8,0.0,2025-04-05T20:09:45.333Z,2025-04-05T20:09:50Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5627324081,141,8.6,5627324087,1,,5627324077,56,Right,5627324075,107,,5627324085,213,0.32,5627324083,212,23.0,5627324079,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796645733,37,4,1,3,7,kfq8fhwnmycbtad1u0fyefx0,1,67.8,11.4,2025-04-05T20:09:50.053Z,2025-04-05T21:09:00Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5627324175,13,,5627606955,294,,5627324177,56,Right,5627324841,233,35,5627324179,152,,5627324183,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796645793,35,4,1,3,7,b1rpb2ox52uxcmjrsnqd95pk5,0,32.2,88.6,2025-04-05T20:09:50.054Z,2025-04-05T23:14:04Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627324879,233,37,5627324821,285,,5627324815,56,Back,5627324817,152,,5627324811,13,,5627324813,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796646431,38,1,1,3,45,kfq8fhwnmycbtad1u0fyefx0,0,74.9,5.6,2025-04-05T20:10:28.189Z,2025-04-05T21:00:26Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627327873,5,,5627327883,141,36.7,5627327879,56,Center,5627327881,140,89.0,5627327887,213,0.96,5627327877,152,,5627327871,2,,5627327875,155,,5627327885,212,25.8,,,,,,,,,,,,,,,,,,,,,,,
2796646455,36,12,1,3,46,b1rpb2ox52uxcmjrsnqd95pk5,1,16.9,67.6,2025-04-05T20:10:29.524Z,2025-04-05T21:06:11Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627328003,56,Back,5627328009,212,18.2,5627328005,140,30.4,5627328007,141,50.9,5627328017,15,,5627328011,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691711,384,44,1,3,47,kfq8fhwnmycbtad1u0fyefx0,1,71.0,40.8,2025-04-05T20:10:30.773Z,2025-04-05T22:24:47Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5627597625,233,440,5627578003,286,,5627578001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796695347,440,44,1,3,48,b1rpb2ox52uxcmjrsnqd95pk5,0,29.0,59.2,2025-04-05T20:10:30.774Z,2025-04-05T22:24:48Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5627597619,56,Back,5627597621,285,,5627597641,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796646515,39,1,1,3,48,kfq8fhwnmycbtad1u0fyefx0,1,71.5,40.0,2025-04-05T20:10:31.620Z,2025-04-05T22:30:16Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5627328363,140,92.4,5627328369,213,6.24,5627328359,3,,5627328365,141,38.6,5627328367,212,22.0,5627328361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692133,385,61,1,3,54,kfq8fhwnmycbtad1u0fyefx0,0,76.7,40.6,2025-04-05T20:10:36.774Z,2025-04-05T22:29:59Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5627580183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796646589,38,1,1,3,54,b1rpb2ox52uxcmjrsnqd95pk5,1,5.2,54.9,2025-04-05T20:10:37.724Z,2025-04-05T20:10:39Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5627328799,56,Back,5627328805,212,14.3,5627328801,140,9.8,5627328803,141,74.7,5627328809,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796646633,39,1,1,3,56,b1rpb2ox52uxcmjrsnqd95pk5,1,12.3,74.7,2025-04-05T20:10:39.502Z,2025-04-05T20:10:42Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627329029,56,Back,5627329033,141,92.7,5627329037,213,0.68,5627329031,140,26.8,5627329035,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796646661,40,1,1,3,59,b1rpb2ox52uxcmjrsnqd95pk5,1,26.1,91.8,2025-04-05T20:10:41.876Z,2025-04-05T20:10:43Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5627329179,140,24.7,5627329187,213,4.58,5627329181,141,75.4,5627329177,56,Back,5627329185,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796646759,41,1,1,4,0,b1rpb2ox52uxcmjrsnqd95pk5,1,23.6,76.0,2025-04-05T20:10:43.535Z,2025-04-05T20:10:50Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627329713,56,Back,5627329735,213,0.84,5627329725,141,92.9,5627329719,140,33.5,5627329729,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796646763,42,4,1,4,4,b1rpb2ox52uxcmjrsnqd95pk5,1,31.4,93.2,2025-04-05T20:10:47.363Z,2025-04-05T21:06:36Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5627329823,13,,5627584463,294,,5627329877,285,,5627329827,152,,5627329873,233,40,5627329825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796646723,40,4,1,4,4,kfq8fhwnmycbtad1u0fyefx0,0,68.6,6.8,2025-04-05T20:10:47.364Z,2025-04-05T20:10:56Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5627329609,13,,5627329613,56,Right,5627329887,233,42,5627329617,286,,5627329611,294,,5627329615,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647033,43,1,1,4,22,b1rpb2ox52uxcmjrsnqd95pk5,1,36.8,82.6,2025-04-05T20:11:05.018Z,2025-04-05T20:11:08Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627331255,213,4.20,5627331243,5,,5627331251,141,60.9,5627331249,140,28.9,5627331245,152,,5627331253,212,16.9,5627331247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647043,44,1,1,4,25,b1rpb2ox52uxcmjrsnqd95pk5,0,30.9,54.9,2025-04-05T20:11:08.652Z,2025-04-05T20:11:09Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627331345,141,16.4,5627331347,212,50.6,5627331341,56,Right,5627331343,140,72.1,5627331351,1,,5627331339,155,,5627331349,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647051,41,12,1,4,27,kfq8fhwnmycbtad1u0fyefx0,1,29.1,82.7,2025-04-05T20:11:09.820Z,2025-04-05T20:11:11Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627331395,15,,5627331383,212,15.7,5627331379,140,38.0,5627331385,213,0.93,5627331479,167,,5627331381,141,100.0,5627331377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647065,42,5,1,4,28,kfq8fhwnmycbtad1u0fyefx0,0,36.4,101.3,2025-04-05T20:11:10.982Z,2025-04-05T22:18:23Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627333347,233,45,5627331441,56,Back,5627331443,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647403,45,5,1,4,28,b1rpb2ox52uxcmjrsnqd95pk5,1,63.6,-1.3,2025-04-05T20:11:10.982Z,2025-04-05T22:18:23Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627333263,56,Right,5627333327,233,42,5627333265,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647511,46,1,1,4,49,b1rpb2ox52uxcmjrsnqd95pk5,1,66.4,0.0,2025-04-05T20:11:32.092Z,2025-04-05T20:11:38Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5627333815,212,9.1,5627333817,213,1.80,5627333811,140,64.4,5627333807,107,,5627333813,141,11.3,5627333809,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647549,47,1,1,4,55,b1rpb2ox52uxcmjrsnqd95pk5,1,64.4,13.1,2025-04-05T20:11:38.668Z,2025-04-05T20:11:41Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5627334049,213,2.09,5627334051,1,,5627334043,140,43.2,5627334045,141,70.0,5627334047,212,44.6,5627334041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647683,48,1,1,4,58,b1rpb2ox52uxcmjrsnqd95pk5,1,43.2,70.2,2025-04-05T20:11:41.203Z,2025-04-05T20:11:48Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627334753,56,Left,5627334759,212,23.5,5627334757,141,92.1,5627334761,213,0.69,5627334755,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647687,49,1,1,5,2,b1rpb2ox52uxcmjrsnqd95pk5,0,68.0,89.4,2025-04-05T20:11:45.356Z,2025-04-05T21:02:12Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5627334781,212,11.8,5627334783,213,6.12,5627334777,140,79.1,5627334779,141,86.6,5627334775,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647659,44,12,1,5,3,kfq8fhwnmycbtad1u0fyefx0,1,12.2,15.0,2025-04-05T20:11:46.140Z,2025-04-05T20:11:48Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5627334617,213,5.55,5627334609,56,Back,5627334613,141,0.0,5627334611,140,24.1,5627334725,167,,5627334615,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647665,45,5,1,5,4,kfq8fhwnmycbtad1u0fyefx0,0,26.6,-1.6,2025-04-05T20:11:47.308Z,2025-04-05T22:18:24Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5627334673,347,,5627335377,233,50,5627334671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647775,50,5,1,5,4,b1rpb2ox52uxcmjrsnqd95pk5,1,73.4,101.6,2025-04-05T20:11:47.308Z,2025-04-05T22:18:24Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,5627335281,347,,5627335339,233,45,5627335277,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647897,51,1,1,5,20,b1rpb2ox52uxcmjrsnqd95pk5,1,71.1,100.0,2025-04-05T20:12:03.220Z,2025-04-05T20:12:04Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5627335887,213,4.18,5627335877,107,,5627335881,140,67.1,5627335885,212,8.3,5627335879,56,Left,5627335883,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647903,52,1,1,5,21,b1rpb2ox52uxcmjrsnqd95pk5,1,66.8,89.0,2025-04-05T20:12:04.220Z,2025-04-05T20:12:05Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5627335917,212,4.9,5627335913,140,68.5,5627335911,56,Left,5627335919,213,1.20,5627335915,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647963,53,1,1,5,22,b1rpb2ox52uxcmjrsnqd95pk5,1,68.5,95.7,2025-04-05T20:12:04.885Z,2025-04-05T20:12:08Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5627336245,56,Left,5627336255,212,4.7,5627336257,213,3.91,5627336251,141,90.9,5627336247,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796647977,54,3,1,5,25,b1rpb2ox52uxcmjrsnqd95pk5,0,68.1,90.9,2025-04-05T20:12:08.011Z,2025-04-05T22:26:09Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5627336305,286,,5627336859,233,46,5627336303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648065,46,7,1,5,25,kfq8fhwnmycbtad1u0fyefx0,0,31.9,9.1,2025-04-05T20:12:08.012Z,2025-04-05T22:26:09Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627336843,233,54,5627336809,56,Back,5627336811,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648023,55,50,1,5,27,b1rpb2ox52uxcmjrsnqd95pk5,1,67.9,92.8,2025-04-05T20:12:10.572Z,2025-04-05T22:26:10Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5627336535,286,,5627337015,233,47,5627336533,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648089,47,7,1,5,27,kfq8fhwnmycbtad1u0fyefx0,1,32.1,7.2,2025-04-05T20:12:10.573Z,2025-04-05T22:26:09Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627336903,56,Back,5627336981,233,55,5627336905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648095,48,1,1,5,31,kfq8fhwnmycbtad1u0fyefx0,0,35.4,5.2,2025-04-05T20:12:14.044Z,2025-04-05T21:03:09Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627336933,56,Right,5627336943,212,24.3,5627336947,213,0.04,5627336939,141,6.8,5627336935,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648135,56,1,1,5,31,b1rpb2ox52uxcmjrsnqd95pk5,1,58.9,93.3,2025-04-05T20:12:14.243Z,2025-04-05T20:12:16Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627337113,56,Back,5627337119,212,24.5,5627337121,213,3.63,5627337115,140,38.3,5627337117,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648143,57,1,1,5,33,b1rpb2ox52uxcmjrsnqd95pk5,1,37.1,75.3,2025-04-05T20:12:16.589Z,2025-04-05T20:12:17Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627337181,212,19.1,5627337177,140,28.0,5627337175,56,Back,5627337179,141,50.9,5627337183,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648255,58,1,1,5,34,b1rpb2ox52uxcmjrsnqd95pk5,1,28.1,49.3,2025-04-05T20:12:17.583Z,2025-04-05T20:12:24Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5627337775,56,Back,5627337787,212,9.5,5627337791,213,1.21,5627337783,141,62.4,5627337779,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648331,59,1,1,5,41,b1rpb2ox52uxcmjrsnqd95pk5,1,30.3,69.9,2025-04-05T20:12:24.076Z,2025-04-05T20:12:28Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627338167,141,49.1,5627338165,140,12.9,5627338169,212,23.1,5627338163,56,Back,5627338171,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648347,60,1,1,5,45,b1rpb2ox52uxcmjrsnqd95pk5,0,19.5,40.4,2025-04-05T20:12:28.275Z,2025-04-05T20:12:29Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5627338269,140,53.5,5627338271,141,30.1,5627338277,1,,5627338275,213,6.09,5627338273,212,36.4,5627338267,56,Center,5627338265,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648367,49,8,1,5,47,kfq8fhwnmycbtad1u0fyefx0,1,43.3,73.8,2025-04-05T20:12:30.460Z,2025-04-05T20:12:30Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5627338405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648525,61,43,1,5,53,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-05T20:12:36.085Z,2025-04-05T20:12:50Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627339319,56,Back,5627339325,212,9.9,5627339321,140,26.4,5627339327,213,3.13,5627339323,141,24.9,5627340129,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648533,62,4,1,5,56,b1rpb2ox52uxcmjrsnqd95pk5,1,33.7,32.3,2025-04-05T20:12:39.171Z,2025-04-05T20:12:45Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627339397,13,,5627339403,265,,5627339655,286,,5627339461,233,50,5627339399,56,Back,5627339401,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648491,50,4,1,5,56,kfq8fhwnmycbtad1u0fyefx0,0,66.3,67.7,2025-04-05T20:12:39.172Z,2025-04-05T20:12:46Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,5627339503,233,62,5627339247,13,,5627339253,265,,5627339251,152,,5627339617,285,,5627339249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648677,63,1,1,6,4,b1rpb2ox52uxcmjrsnqd95pk5,1,29.0,32.2,2025-04-05T20:12:47.151Z,2025-04-05T20:12:51Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627340203,140,28.4,5627340197,5,,5627340201,56,Back,5627340207,212,10.1,5627340199,152,,5627340211,213,1.63,5627340205,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648689,64,1,1,6,8,b1rpb2ox52uxcmjrsnqd95pk5,1,28.4,47.0,2025-04-05T20:12:51.322Z,2025-04-05T20:12:53Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627340301,56,Back,5627340307,212,10.6,5627340305,141,32.1,5627340309,213,5.00,5627340303,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648729,65,1,1,6,10,b1rpb2ox52uxcmjrsnqd95pk5,1,31.3,32.1,2025-04-05T20:12:53.179Z,2025-04-05T20:12:55Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627340555,56,Center,5627340565,1,,5627340557,140,93.3,5627340561,212,65.1,5627340559,141,31.3,5627340553,155,,5627340563,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648753,66,1,1,6,12,b1rpb2ox52uxcmjrsnqd95pk5,1,93.6,31.3,2025-04-05T20:12:55.659Z,2025-04-05T20:12:57Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,5627340693,141,15.0,5627340687,3,,5627340691,140,96.1,5627340697,213,4.94,5627340689,56,Right,5627340695,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648801,67,1,1,6,14,b1rpb2ox52uxcmjrsnqd95pk5,0,95.5,13.7,2025-04-05T20:12:57.164Z,2025-04-05T20:13:00Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5627340943,213,1.66,5627340933,155,,5627340939,141,75.6,5627340941,212,42.3,5627340931,2,,5627340937,140,91.8,5627340935,56,Center,5627340945,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648813,51,12,1,6,17,kfq8fhwnmycbtad1u0fyefx0,1,8.4,25.3,2025-04-05T20:13:00.451Z,2025-04-05T20:13:03Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5627340989,141,0.0,5627341309,167,,5627340987,140,21.5,5627340995,213,5.36,5627340991,212,22.7,5627340985,56,Back,5627341027,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648859,52,5,1,6,20,kfq8fhwnmycbtad1u0fyefx0,0,23.8,-1.4,2025-04-05T20:13:02.853Z,2025-04-05T22:18:25Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5627341463,233,68,5627341249,347,,5627341247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648897,68,5,1,6,20,b1rpb2ox52uxcmjrsnqd95pk5,1,76.2,101.4,2025-04-05T20:13:02.853Z,2025-04-05T22:18:25Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5627341421,347,,5627341449,233,52,5627341419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796648955,69,1,1,6,21,b1rpb2ox52uxcmjrsnqd95pk5,1,72.5,100.0,2025-04-05T20:13:04.579Z,2025-04-05T20:13:07Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5627341731,107,,5627341737,141,88.6,5627341733,56,Left,5627341741,213,3.73,5627341739,212,15.8,5627341735,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649007,70,1,1,6,24,b1rpb2ox52uxcmjrsnqd95pk5,1,61.0,76.1,2025-04-05T20:13:07.708Z,2025-04-05T20:13:10Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5627342047,213,2.17,5627342041,140,56.0,5627342043,141,87.5,5627342039,56,Left,5627342045,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649073,71,1,1,6,27,b1rpb2ox52uxcmjrsnqd95pk5,1,53.9,84.5,2025-04-05T20:13:10.339Z,2025-04-05T20:13:14Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5627342339,56,Center,5627342347,213,5.07,5627342341,140,58.9,5627342343,141,63.6,5627342345,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649111,72,1,1,6,31,b1rpb2ox52uxcmjrsnqd95pk5,1,53.1,53.9,2025-04-05T20:13:14.119Z,2025-04-05T20:13:16Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627342555,213,5.82,5627342551,141,42.5,5627342549,140,67.8,5627342553,212,17.3,5627342547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649157,73,1,1,6,33,b1rpb2ox52uxcmjrsnqd95pk5,0,67.8,39.1,2025-04-05T20:13:16.505Z,2025-04-05T21:09:29Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,5627342777,140,69.1,5627342781,212,1.7,5627342775,56,Center,5627342779,141,40.5,5627342783,213,0.61,5627342773,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649165,74,44,1,6,35,b1rpb2ox52uxcmjrsnqd95pk5,1,77.2,50.2,2025-04-05T20:13:18.468Z,2025-04-05T20:13:20Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5627342899,233,53,5627342839,56,Center,5627342841,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796649163,53,44,1,6,35,kfq8fhwnmycbtad1u0fyefx0,0,22.8,49.8,2025-04-05T20:13:18.469Z,2025-04-05T20:13:21Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5627342931,233,74,5627342807,56,Back,5627342809,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
