id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2785795731,44,1,1,2,22,e3k8yw2rbmphyfu5htn4yi5jk,1,22.1,17.9,2025-03-09T00:39:13.121Z,2025-03-09T00:39:16Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567796211,140,32.2,5567796217,213,0.33,5567796209,56,Back,5567796213,141,23.3,5567796215,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785795749,45,1,1,2,25,e3k8yw2rbmphyfu5htn4yi5jk,1,26.0,10.3,2025-03-09T00:39:16.098Z,2025-03-09T00:39:18Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5567796305,213,2.78,5567796301,141,15.9,5567796299,140,16.3,5567796303,212,10.9,5567796297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785795845,46,1,1,2,27,e3k8yw2rbmphyfu5htn4yi5jk,1,16.3,15.9,2025-03-09T00:39:18.186Z,2025-03-09T00:39:27Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567796735,212,25.9,5567796727,157,,5567796729,56,Back,5567796733,141,40.3,5567796731,140,35.2,5567796737,213,0.70,5567796741,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785795861,47,1,1,2,36,e3k8yw2rbmphyfu5htn4yi5jk,1,58.6,20.4,2025-03-09T00:39:27.364Z,2025-03-09T00:39:29Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5567796827,56,Right,5567796835,213,4.52,5567796833,212,12.2,5567796829,140,56.4,5567796831,141,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785795897,48,1,1,2,38,e3k8yw2rbmphyfu5htn4yi5jk,1,56.4,2.6,2025-03-09T00:39:29.363Z,2025-03-09T00:39:32Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5567796989,56,Back,5567796997,213,1.98,5567796991,140,45.3,5567796993,141,41.9,5567796995,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785795923,49,1,1,2,41,e3k8yw2rbmphyfu5htn4yi5jk,1,45.3,42.7,2025-03-09T00:39:32.585Z,2025-03-09T00:39:34Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567797113,140,48.9,5567797119,213,1.12,5567797117,212,8.7,5567797115,141,54.2,5567797111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785795947,50,1,1,2,43,e3k8yw2rbmphyfu5htn4yi5jk,1,49.0,57.5,2025-03-09T00:39:34.505Z,2025-03-09T00:39:37Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567797229,56,Center,5567797233,141,76.1,5567797235,212,14.7,5567797231,140,56.2,5567797237,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785795979,51,1,1,2,46,e3k8yw2rbmphyfu5htn4yi5jk,1,56.8,76.4,2025-03-09T00:39:36.938Z,2025-03-09T00:39:40Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5567797377,56,Back,5567797383,212,11.3,5567797379,140,48.4,5567797381,141,66.0,5567797385,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785795997,52,1,1,2,49,e3k8yw2rbmphyfu5htn4yi5jk,1,49.2,63.9,2025-03-09T00:39:39.963Z,2025-03-09T00:39:42Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567797455,212,15.3,5567797453,141,44.5,5567797449,56,Back,5567797451,140,41.9,5567797457,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796031,53,1,1,2,51,e3k8yw2rbmphyfu5htn4yi5jk,1,43.9,42.4,2025-03-09T00:39:42.529Z,2025-03-09T00:39:45Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567797629,213,4.69,5567797621,56,Back,5567797627,212,24.0,5567797623,140,43.3,5567797625,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796049,54,1,1,2,54,e3k8yw2rbmphyfu5htn4yi5jk,1,43.3,7.1,2025-03-09T00:39:45.449Z,2025-03-09T00:39:46Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567797739,213,0.15,5567797731,56,Right,5567797737,212,16.8,5567797733,140,59.1,5567797735,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796059,55,1,1,2,55,e3k8yw2rbmphyfu5htn4yi5jk,0,59.1,10.9,2025-03-09T00:39:46.595Z,2025-03-09T00:39:47Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5567797789,212,15.0,5567797783,56,Center,5567797787,141,31.6,5567797785,140,64.0,5567797791,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796107,20,1,1,3,0,83cpn99fh7ulkwe8nezy8a3mx,1,38.3,79.1,2025-03-09T00:39:51.769Z,2025-03-09T01:29:23Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5567970961,140,47.0,5567970967,213,0.58,5567970959,56,Back,5567970965,212,10.9,5567970963,141,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796165,22,50,1,3,1,83cpn99fh7ulkwe8nezy8a3mx,1,47.6,91.9,2025-03-09T00:39:52.032Z,2025-03-09T02:54:51Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5567798283,286,,5567798281,56,Back,5567798325,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796125,56,7,1,3,1,e3k8yw2rbmphyfu5htn4yi5jk,1,52.4,8.1,2025-03-09T00:39:52.033Z,2025-03-09T02:54:51Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5567798125,56,Right,5567798121,167,,5567798315,233,22,5567798129,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796215,23,5,1,3,3,83cpn99fh7ulkwe8nezy8a3mx,1,56.1,102.0,2025-03-09T00:39:53.953Z,2025-03-09T02:55:05Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5567798547,347,,5567798577,233,57,5567798545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796139,57,5,1,3,3,e3k8yw2rbmphyfu5htn4yi5jk,0,43.9,-2.0,2025-03-09T00:39:53.953Z,2025-03-09T00:40:01Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5567798193,347,,5567798191,56,Back,5567798595,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796431,24,1,1,3,29,83cpn99fh7ulkwe8nezy8a3mx,1,56.0,100.0,2025-03-09T00:40:20.271Z,2025-03-09T00:40:22Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5567799745,141,94.2,5567799741,140,74.8,5567799739,56,Left,5567799751,213,6.02,5567799749,212,20.4,5567799737,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796463,25,1,1,3,31,83cpn99fh7ulkwe8nezy8a3mx,1,74.9,93.9,2025-03-09T00:40:22.791Z,2025-03-09T00:40:26Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5567799911,141,77.3,5567799905,3,,5567799907,56,Center,5567799915,213,4.63,5567799909,140,74.0,5567799913,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796497,26,1,1,3,35,83cpn99fh7ulkwe8nezy8a3mx,1,74.0,77.3,2025-03-09T00:40:26.831Z,2025-03-09T01:30:10Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5567800089,56,Center,5567800097,213,4.45,5567800091,140,73.1,5567800093,141,72.1,5567800095,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796507,27,1,1,3,39,83cpn99fh7ulkwe8nezy8a3mx,1,71.5,62.3,2025-03-09T00:40:30.103Z,2025-03-09T01:30:08Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567800137,212,12.2,5567800139,213,4.48,5567800135,141,44.8,5567800133,140,68.8,5567800129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796525,28,1,1,3,40,83cpn99fh7ulkwe8nezy8a3mx,1,68.8,44.8,2025-03-09T00:40:31.022Z,2025-03-09T01:30:12Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5567800251,56,Right,5567800255,141,4.4,5567800257,212,33.3,5567800253,140,86.8,5567800259,213,5.31,5567800261,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796527,29,3,1,3,41,83cpn99fh7ulkwe8nezy8a3mx,0,90.2,5.8,2025-03-09T00:40:32.639Z,2025-03-09T00:40:42Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5567800649,233,58,5567800273,56,Right,5567800275,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796589,58,7,1,3,41,e3k8yw2rbmphyfu5htn4yi5jk,1,9.8,94.2,2025-03-09T00:40:32.640Z,2025-03-09T00:40:41Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567800581,56,Back,5567800579,167,,5567800587,233,29,5567800583,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796571,30,5,1,3,44,83cpn99fh7ulkwe8nezy8a3mx,1,92.4,-1.4,2025-03-09T00:40:34.912Z,2025-03-09T02:55:05Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5567800497,56,Right,5567800499,347,,5567800839,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796645,59,5,1,3,44,e3k8yw2rbmphyfu5htn4yi5jk,0,7.6,101.4,2025-03-09T00:40:34.912Z,2025-03-09T02:55:05Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567800829,347,,5567800875,233,30,5567800827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796797,31,1,1,4,0,83cpn99fh7ulkwe8nezy8a3mx,0,87.6,0.0,2025-03-09T00:40:51.567Z,2025-03-09T00:40:54Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5567801633,213,1.47,5567801629,141,31.6,5567801635,1,,5567801627,140,89.7,5567801623,107,,5567801631,212,22.3,5567801625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796839,60,1,1,4,3,e3k8yw2rbmphyfu5htn4yi5jk,1,0.3,69.6,2025-03-09T00:40:54.362Z,2025-03-09T00:40:56Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567801827,213,0.77,5567801819,56,Back,5567801821,140,12.1,5567801817,3,,5567801825,212,17.2,5567801823,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796875,61,1,1,4,5,e3k8yw2rbmphyfu5htn4yi5jk,0,12.1,87.1,2025-03-09T00:40:55.866Z,2025-03-09T00:40:59Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5567801985,212,38.6,5567801983,141,92.3,5567801981,140,48.7,5567801987,213,0.09,5567801979,56,Back,5567801977,157,,5567801989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785796967,32,1,1,4,10,83cpn99fh7ulkwe8nezy8a3mx,1,41.3,20.1,2025-03-09T00:41:01.287Z,2025-03-09T00:41:05Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5567802435,212,24.0,5567802429,56,Back,5567802433,141,38.9,5567802437,213,2.58,5567802431,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797023,33,1,1,4,14,83cpn99fh7ulkwe8nezy8a3mx,0,22.8,40.6,2025-03-09T00:41:05.392Z,2025-03-09T00:41:08Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5567802675,140,65.6,5567802671,155,,5567802677,141,94.2,5567802683,1,,5567802681,213,0.68,5567802679,212,57.9,5567802673,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797025,62,44,1,4,16,e3k8yw2rbmphyfu5htn4yi5jk,1,30.8,8.4,2025-03-09T00:41:07.434Z,2025-03-09T03:12:38Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567802691,285,,5567802767,233,34,5567802689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797029,34,44,1,4,16,83cpn99fh7ulkwe8nezy8a3mx,0,69.2,91.6,2025-03-09T00:41:07.435Z,2025-03-09T03:12:38Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5567802711,286,,5567802709,56,Left,5567802795,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797069,63,1,1,4,17,e3k8yw2rbmphyfu5htn4yi5jk,1,26.3,13.1,2025-03-09T00:41:07.849Z,2025-03-09T00:41:19Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567802917,212,11.6,5567802911,56,Back,5567802915,141,15.8,5567802919,213,0.16,5567802913,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797081,64,1,1,4,21,e3k8yw2rbmphyfu5htn4yi5jk,1,37.2,15.8,2025-03-09T00:41:11.842Z,2025-03-09T00:41:13Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5567802987,212,12.0,5567802981,56,Back,5567802989,213,2.06,5567802985,141,31.3,5567802983,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797125,65,1,1,4,22,e3k8yw2rbmphyfu5htn4yi5jk,0,31.8,31.3,2025-03-09T00:41:12.883Z,2025-03-09T00:41:16Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5567803213,212,53.5,5567803209,140,82.7,5567803217,1,,5567803207,56,Center,5567803211,141,27.0,5567803215,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797201,36,1,1,4,28,83cpn99fh7ulkwe8nezy8a3mx,1,13.1,72.6,2025-03-09T00:41:18.951Z,2025-03-09T00:41:22Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5567803511,56,Back,5567803515,141,77.3,5567803517,212,10.0,5567803513,140,22.1,5567803519,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797223,37,1,1,4,31,83cpn99fh7ulkwe8nezy8a3mx,1,23.8,78.1,2025-03-09T00:41:22.063Z,2025-03-09T00:41:23Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5567803631,212,13.4,5567803625,56,Back,5567803627,140,12.8,5567803629,141,68.1,5567803633,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797263,38,1,1,4,32,83cpn99fh7ulkwe8nezy8a3mx,1,12.8,68.1,2025-03-09T00:41:23.726Z,2025-03-09T00:41:27Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5567803829,56,Back,5567803833,141,43.9,5567803835,212,17.0,5567803837,213,4.46,5567803831,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797317,39,1,1,4,36,83cpn99fh7ulkwe8nezy8a3mx,1,10.2,38.6,2025-03-09T00:41:27.616Z,2025-03-09T00:41:30Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5567804113,140,56.1,5567804109,56,Right,5567804123,1,,5567804107,155,,5567804119,212,52.5,5567804121,213,5.87,5567804117,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797325,40,44,1,4,39,83cpn99fh7ulkwe8nezy8a3mx,1,58.4,7.4,2025-03-09T00:41:30.482Z,2025-03-09T00:41:33Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5567804171,233,67,5567804141,56,Right,5567804143,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797323,67,44,1,4,39,e3k8yw2rbmphyfu5htn4yi5jk,0,41.6,92.6,2025-03-09T00:41:30.483Z,2025-03-09T00:41:36Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567804225,233,40,5567804137,56,Back,5567804139,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797371,41,1,1,4,39,83cpn99fh7ulkwe8nezy8a3mx,1,56.2,7.9,2025-03-09T00:41:30.838Z,2025-03-09T00:41:34Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5567804365,3,,5567804375,140,69.8,5567804373,56,Right,5567804367,168,,5567804377,141,8.5,5567804381,213,0.03,5567804379,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797403,42,3,1,4,43,83cpn99fh7ulkwe8nezy8a3mx,0,75.2,6.8,2025-03-09T00:41:33.870Z,2025-03-09T00:41:41Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5567804533,286,,5567804647,233,68,5567804531,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797415,68,7,1,4,43,e3k8yw2rbmphyfu5htn4yi5jk,1,24.8,93.2,2025-03-09T00:41:33.871Z,2025-03-09T00:41:41Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567804575,167,,5567804577,56,Back,5567804579,285,,5567804613,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797579,43,5,1,4,45,83cpn99fh7ulkwe8nezy8a3mx,1,82.9,-1.4,2025-03-09T00:41:36.367Z,2025-03-09T02:55:06Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5567805559,233,69,5567805517,56,Right,5567805519,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797465,69,5,1,4,45,e3k8yw2rbmphyfu5htn4yi5jk,0,17.1,101.4,2025-03-09T00:41:36.367Z,2025-03-09T02:55:06Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567804887,347,,5567805587,233,43,5567804885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797643,44,1,1,5,3,83cpn99fh7ulkwe8nezy8a3mx,1,81.6,0.0,2025-03-09T00:41:53.862Z,2025-03-09T00:41:59Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5567805817,107,,5567805871,212,18.6,5567805819,56,Center,5567805821,140,89.1,5567805823,141,23.1,5567805873,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797729,45,1,1,5,8,83cpn99fh7ulkwe8nezy8a3mx,1,97.8,29.8,2025-03-09T00:41:59.086Z,2025-03-09T00:42:05Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5567806281,141,72.3,5567806285,213,1.79,5567806279,140,91.8,5567806277,56,Center,5567806283,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797701,70,43,1,5,10,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T00:42:01.193Z,2025-03-09T01:30:52Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567806141,56,Back,5567974365,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797773,46,1,1,5,14,83cpn99fh7ulkwe8nezy8a3mx,0,87.4,87.8,2025-03-09T00:42:05.598Z,2025-03-09T01:31:09Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5567806567,233,71,5567806565,236,,5567806531,213,5.27,5567806529,212,3.2,5567806571,286,,5567806521,155,,5567806527,141,83.8,5567806519,2,,5567806523,56,Left,5567806525,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,
2785797745,71,12,1,5,14,e3k8yw2rbmphyfu5htn4yi5jk,1,14.0,14.1,2025-03-09T00:42:05.698Z,2025-03-09T00:42:09Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567806379,56,Back,5567806593,233,46,5567806377,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797803,47,5,1,5,18,83cpn99fh7ulkwe8nezy8a3mx,1,76.8,101.7,2025-03-09T00:42:09.066Z,2025-03-09T02:55:06Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5567806661,347,,5567806659,56,Left,5567806685,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797787,72,5,1,5,18,e3k8yw2rbmphyfu5htn4yi5jk,0,23.2,-1.7,2025-03-09T00:42:09.066Z,2025-03-09T02:55:07Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567806603,347,,5567806601,56,Back,5567806725,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797853,48,1,1,5,19,83cpn99fh7ulkwe8nezy8a3mx,1,74.9,100.0,2025-03-09T00:42:10.286Z,2025-03-09T01:31:11Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5567806931,213,3.55,5567806925,212,14.5,5567806913,56,Left,5567806915,140,62.2,5567806921,141,92.9,5567806911,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797871,49,4,1,5,23,83cpn99fh7ulkwe8nezy8a3mx,1,63.0,88.1,2025-03-09T00:42:14.152Z,2025-03-09T01:28:10Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5567807043,56,Left,5567807049,286,,5567807047,265,,5567807131,233,73,5567807045,152,,5567807041,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785797863,73,4,1,5,23,e3k8yw2rbmphyfu5htn4yi5jk,0,37.0,11.9,2025-03-09T00:42:14.153Z,2025-03-09T01:28:10Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5567807099,152,,5567807165,233,49,5567807101,265,,5567807097,56,Back,5567807103,285,,5567807095,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785798511,50,1,1,6,16,83cpn99fh7ulkwe8nezy8a3mx,0,66.1,88.4,2025-03-09T00:43:07.360Z,2025-03-09T00:43:08Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5567810339,56,Center,5567810341,140,91.8,5567810347,213,5.31,5567810337,152,,5567810325,2,,5567810349,1,,5567810345,212,47.7,5567810329,5,,5567810333,155,,5567810343,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,
2785798519,74,12,1,6,17,e3k8yw2rbmphyfu5htn4yi5jk,1,9.6,61.1,2025-03-09T00:43:08.465Z,2025-03-09T00:43:12Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567810379,213,2.82,5567810373,140,0.0,5567810587,167,,5567810377,212,12.1,5567810375,141,66.7,5567810371,56,Back,5567810477,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785798553,51,6,1,6,18,83cpn99fh7ulkwe8nezy8a3mx,1,97.8,32.3,2025-03-09T00:43:09.614Z,2025-03-09T02:54:29Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5567810599,75,,5567810687,233,75,5567810597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785798559,75,6,1,6,18,e3k8yw2rbmphyfu5htn4yi5jk,0,2.2,67.7,2025-03-09T00:43:09.614Z,2025-03-09T02:54:29Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567810603,73,,5567810601,56,Back,5567810785,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785798935,52,1,1,6,44,83cpn99fh7ulkwe8nezy8a3mx,0,99.5,0.5,2025-03-09T00:43:35.384Z,2025-03-09T00:43:39Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5567812561,6,,5567812577,212,35.9,5567812581,1,,5567812569,56,Center,5567812579,213,1.72,5567812575,141,52.7,5567812559,2,,5567812565,223,,5567812563,155,,5567812573,140,94.4,,,,,,,,,,,,,,,,,,,,,,,,
2785798967,76,11,1,6,50,e3k8yw2rbmphyfu5htn4yi5jk,1,1.9,48.7,2025-03-09T00:43:41.233Z,2025-03-09T00:43:41Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5567812745,88,,5567812743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785798997,77,1,1,6,52,e3k8yw2rbmphyfu5htn4yi5jk,1,1.9,48.7,2025-03-09T00:43:43.547Z,2025-03-09T00:43:48Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5567812907,123,,5567812915,212,46.0,5567812909,56,Back,5567812913,141,10.3,5567812911,140,38.0,5567813199,1,,5567812917,213,5.68,5567812927,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785799099,78,1,1,6,57,e3k8yw2rbmphyfu5htn4yi5jk,1,37.2,5.6,2025-03-09T00:43:48.242Z,2025-03-09T00:43:51Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567813413,56,Back,5567813415,140,30.8,5567813421,213,2.18,5567813419,212,11.8,5567813417,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785799139,79,1,1,7,0,e3k8yw2rbmphyfu5htn4yi5jk,1,32.7,23.0,2025-03-09T00:43:51.210Z,2025-03-09T00:43:53Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5567813629,213,0.14,5567813621,56,Back,5567813627,212,9.9,5567813623,140,42.0,5567813625,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
