id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2818580977,30,1,1,2,10,c9xffml4i7ihblp1qhus9w3fu,0,27.5,86.3,2025-05-24T23:08:52.728Z,2025-05-24T23:08:54Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748390451,212,39.8,5748390445,56,Center,5748390453,213,6.11,5748390449,141,76.0,5748390455,1,,5748390443,157,,5748390447,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581051,34,1,1,2,16,bu5w8wprynlj9mvphvy8sd94f,0,37.2,5.6,2025-05-24T23:08:59.341Z,2025-05-24T23:09:00Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748390855,3,,5748390861,141,2.5,5748390859,140,62.9,5748390863,212,27.1,5748390857,56,Right,5748390865,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581061,31,61,1,2,18,c9xffml4i7ihblp1qhus9w3fu,1,31.6,75.6,2025-05-24T23:09:00.751Z,2025-05-24T23:09:00Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5748390937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581075,32,5,1,2,18,c9xffml4i7ihblp1qhus9w3fu,0,34.0,101.4,2025-05-24T23:09:01.261Z,2025-05-25T01:33:13Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5748391045,347,,5748391043,56,Back,5748391087,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581077,35,5,1,2,18,bu5w8wprynlj9mvphvy8sd94f,1,66.0,-1.4,2025-05-24T23:09:01.261Z,2025-05-24T23:09:06Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748391049,56,Right,5748391051,347,,5748391059,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581175,36,1,1,2,22,bu5w8wprynlj9mvphvy8sd94f,1,61.0,0.0,2025-05-24T23:09:05.389Z,2025-05-24T23:09:10Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5748391643,1,,5748391641,213,0.28,5748391631,107,,5748391633,56,Right,5748391637,141,9.1,5748391635,140,84.8,5748391639,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581229,37,1,1,2,27,bu5w8wprynlj9mvphvy8sd94f,1,84.8,9.1,2025-05-24T23:09:10.310Z,2025-05-24T23:09:13Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5748391945,212,7.2,5748391939,56,Right,5748391941,140,78.0,5748391943,141,8.5,5748391947,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581237,38,1,1,2,28,bu5w8wprynlj9mvphvy8sd94f,0,77.9,8.6,2025-05-24T23:09:11.293Z,2025-05-25T01:30:47Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5748391975,155,,5748391983,212,26.6,5748391979,140,90.0,5748391981,141,43.0,5748391977,56,Center,5748391973,2,,5748391985,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581385,34,1,1,2,36,c9xffml4i7ihblp1qhus9w3fu,1,10.8,46.4,2025-05-24T23:09:19.520Z,2025-05-24T23:09:23Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5748392767,141,57.3,5748392763,56,Back,5748392761,123,,5748392769,212,16.3,5748392765,140,24.6,5748392771,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581413,35,1,1,2,40,c9xffml4i7ihblp1qhus9w3fu,1,29.4,58.5,2025-05-24T23:09:22.888Z,2025-05-24T23:09:25Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748392975,212,12.2,5748392977,213,5.17,5748392973,141,42.4,5748392971,140,34.5,5748392969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581469,36,1,1,2,42,c9xffml4i7ihblp1qhus9w3fu,1,38.0,42.4,2025-05-24T23:09:25.176Z,2025-05-24T23:09:28Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748393249,212,28.9,5748393253,213,5.43,5748393245,140,56.1,5748393243,56,Right,5748393247,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581525,37,3,1,2,46,c9xffml4i7ihblp1qhus9w3fu,1,66.4,8.2,2025-05-24T23:09:28.688Z,2025-05-24T23:17:32Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748393519,56,Right,5748393601,233,39,5748393521,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581493,39,45,1,2,46,bu5w8wprynlj9mvphvy8sd94f,0,33.6,91.8,2025-05-24T23:09:28.688Z,2025-05-24T23:09:35Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5748393641,233,37,5748393349,56,Back,5748393351,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581591,40,83,1,2,46,bu5w8wprynlj9mvphvy8sd94f,0,29.4,79.2,2025-05-24T23:09:28.984Z,2025-05-25T01:34:32Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5748854937,399,dhi7890xe8zsmzhw2cad7sul1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818587195,98,3,1,2,47,c9xffml4i7ihblp1qhus9w3fu,0,76.3,30.7,2025-05-24T23:09:30.145Z,2025-05-24T23:17:43Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748423543,286,,5748423579,211,,5748423541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581605,41,1,1,2,51,bu5w8wprynlj9mvphvy8sd94f,0,27.3,73.2,2025-05-24T23:09:33.983Z,2025-05-25T01:30:53Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5748932293,286,,5748932283,236,,5748932287,233,38,5748855285,141,79.5,5748393937,56,Back,5748855289,213,1.26,5748855283,140,28.6,5748855287,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581533,38,74,1,2,51,c9xffml4i7ihblp1qhus9w3fu,1,69.6,22.7,2025-05-24T23:09:33.984Z,2025-05-25T01:30:41Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748932327,233,41,5748422653,285,,5748393555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581561,39,43,1,2,51,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-24T23:09:34.295Z,2025-05-24T23:17:59Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748393701,140,70.8,5748393707,213,2.94,5748393703,141,17.7,5748424535,144,1,5748393705,212,2.0,5748393699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581623,40,1,1,2,54,c9xffml4i7ihblp1qhus9w3fu,1,68.0,14.4,2025-05-24T23:09:36.687Z,2025-05-24T23:09:40Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748394027,140,64.1,5748394029,141,9.1,5748394031,212,5.5,5748394025,56,Right,5748394033,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581655,41,1,1,2,57,c9xffml4i7ihblp1qhus9w3fu,1,64.1,9.1,2025-05-24T23:09:40.488Z,2025-05-24T23:09:44Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748394243,140,46.3,5748394247,212,36.6,5748394241,56,Back,5748394245,141,55.4,5748394251,1,,5748394249,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581717,42,1,1,3,3,c9xffml4i7ihblp1qhus9w3fu,1,56.5,68.5,2025-05-24T23:09:46.103Z,2025-05-24T23:09:51Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748394615,140,57.9,5748394619,212,10.3,5748394621,213,1.43,5748394613,56,Left,5748394617,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581735,43,1,1,3,9,c9xffml4i7ihblp1qhus9w3fu,1,58.3,81.8,2025-05-24T23:09:51.738Z,2025-05-25T00:03:00Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5748394707,140,42.3,5748394709,141,68.8,5748394713,213,3.63,5748394705,56,Back,5748394711,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581759,44,1,1,3,11,c9xffml4i7ihblp1qhus9w3fu,1,42.3,68.8,2025-05-24T23:09:53.591Z,2025-05-24T23:09:55Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748394843,213,5.00,5748394841,212,37.2,5748394845,1,,5748394835,56,Right,5748394839,141,16.2,5748394837,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581777,45,1,1,3,12,c9xffml4i7ihblp1qhus9w3fu,1,52.2,16.2,2025-05-24T23:09:55.519Z,2025-05-24T23:09:57Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748394945,212,13.3,5748394943,141,34.6,5748394947,213,1.22,5748394941,140,56.6,5748394939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581827,46,1,1,3,15,c9xffml4i7ihblp1qhus9w3fu,1,56.5,32.2,2025-05-24T23:09:57.687Z,2025-05-24T23:10:01Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748395145,141,34.5,5748395149,213,0.15,5748395141,56,Center,5748395147,212,10.2,5748395143,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581833,47,1,1,3,19,c9xffml4i7ihblp1qhus9w3fu,1,65.6,41.5,2025-05-24T23:10:01.624Z,2025-05-24T23:10:03Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748395169,141,51.9,5748395165,56,Center,5748395171,212,7.1,5748395173,213,1.42,5748395167,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581855,48,1,1,3,20,c9xffml4i7ihblp1qhus9w3fu,0,66.6,51.9,2025-05-24T23:10:02.839Z,2025-05-25T00:03:19Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5748395305,212,12.3,5748395297,155,,5748395301,140,74.4,5748395299,56,Center,5748395307,213,5.44,5748395303,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581911,42,8,1,3,25,bu5w8wprynlj9mvphvy8sd94f,1,13.4,60.7,2025-05-24T23:10:08.070Z,2025-05-24T23:12:14Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5748403921,15,,5748403863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581921,44,1,1,3,25,bu5w8wprynlj9mvphvy8sd94f,1,15.5,59.1,2025-05-24T23:10:08.389Z,2025-05-24T23:15:39Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748416511,56,Back,5748416513,140,10.8,5748416517,212,5.3,5748416515,141,56.4,5748416519,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818581929,45,1,1,3,25,bu5w8wprynlj9mvphvy8sd94f,0,11.7,42.1,2025-05-24T23:10:08.500Z,2025-05-24T23:15:48Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5748417213,56,Back,5748417223,1,,5748417217,141,49.5,5748417221,213,0.13,5748417211,157,,5748417215,140,48.0,5748417219,212,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582079,49,1,1,3,37,c9xffml4i7ihblp1qhus9w3fu,1,46.5,64.8,2025-05-24T23:10:19.960Z,2025-05-24T23:10:22Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748396535,141,67.8,5748396539,213,0.18,5748396537,212,11.6,5748396533,140,57.4,5748396531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582097,50,1,1,3,39,c9xffml4i7ihblp1qhus9w3fu,1,59.6,67.9,2025-05-24T23:10:21.832Z,2025-05-24T23:10:23Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748396649,213,1.70,5748396645,141,72.6,5748396647,212,3.2,5748396643,140,59.2,5748396641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582107,51,1,1,3,41,c9xffml4i7ihblp1qhus9w3fu,1,60.4,69.9,2025-05-24T23:10:23.559Z,2025-05-24T23:10:24Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5748396681,141,72.0,5748396679,140,46.9,5748396683,212,14.2,5748396685,213,3.04,5748396677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582141,52,1,1,3,42,c9xffml4i7ihblp1qhus9w3fu,1,46.9,72.0,2025-05-24T23:10:24.704Z,2025-05-24T23:10:27Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748396895,140,56.4,5748396899,141,85.1,5748396907,213,0.73,5748396903,212,13.4,5748396891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582197,53,1,1,3,45,c9xffml4i7ihblp1qhus9w3fu,1,59.1,85.7,2025-05-24T23:10:27.592Z,2025-05-24T23:10:32Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5748397201,212,28.2,5748397203,213,6.20,5748397197,140,85.9,5748397199,141,82.4,5748397195,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582183,46,83,1,3,48,bu5w8wprynlj9mvphvy8sd94f,0,10.6,8.0,2025-05-24T23:10:30.940Z,2025-05-24T23:10:33Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5748397269,399,7drelguz6c1htw10sq7zyxh0q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582203,54,1,1,3,49,c9xffml4i7ihblp1qhus9w3fu,0,83.1,83.8,2025-05-24T23:10:31.776Z,2025-05-24T23:10:33Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5748397237,141,67.6,5748397233,56,Center,5748397239,212,11.3,5748397241,213,4.92,5748397235,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582267,48,1,1,3,51,bu5w8wprynlj9mvphvy8sd94f,1,10.6,21.5,2025-05-24T23:10:34.060Z,2025-05-24T23:10:37Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5748397619,212,9.4,5748397615,140,6.7,5748397617,141,9.1,5748397613,56,Back,5748397621,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582365,49,1,1,3,54,bu5w8wprynlj9mvphvy8sd94f,1,6.7,8.8,2025-05-24T23:10:37.413Z,2025-05-24T23:10:45Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5748398125,213,0.06,5748398115,155,,5748398119,140,42.9,5748398127,1,,5748398123,212,38.1,5748398117,56,Back,5748398121,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582371,50,61,1,3,55,bu5w8wprynlj9mvphvy8sd94f,0,43.0,11.4,2025-05-24T23:10:38.365Z,2025-05-25T00:11:11Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5748398153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582373,56,1,1,4,1,c9xffml4i7ihblp1qhus9w3fu,1,43.1,76.7,2025-05-24T23:10:43.728Z,2025-05-24T23:10:46Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748398175,213,6.03,5748398173,212,10.7,5748398163,56,Center,5748398169,141,72.7,5748398165,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582419,57,1,1,4,3,c9xffml4i7ihblp1qhus9w3fu,1,53.1,72.7,2025-05-24T23:10:45.896Z,2025-05-24T23:10:50Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748398455,213,4.45,5748398443,56,Back,5748398449,141,19.8,5748398445,140,43.9,5748398457,1,,5748398453,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582459,58,1,1,4,7,c9xffml4i7ihblp1qhus9w3fu,1,53.1,21.0,2025-05-24T23:10:50.552Z,2025-05-24T23:10:53Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748398607,56,Right,5748398615,213,5.76,5748398609,140,68.3,5748398613,212,18.4,5748398611,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582495,59,1,1,4,10,c9xffml4i7ihblp1qhus9w3fu,1,68.3,7.6,2025-05-24T23:10:53.304Z,2025-05-24T23:10:55Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748398823,140,62.8,5748398827,212,7.8,5748398821,56,Right,5748398825,141,15.3,5748398829,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582511,60,1,1,4,13,c9xffml4i7ihblp1qhus9w3fu,1,62.2,17.9,2025-05-24T23:10:55.738Z,2025-05-24T23:15:29Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748398895,56,Center,5748398889,155,,5748398909,212,21.5,5748398911,213,1.30,5748398901,140,67.7,5748398907,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582571,61,1,1,4,19,c9xffml4i7ihblp1qhus9w3fu,0,67.0,63.0,2025-05-24T23:11:02.016Z,2025-05-24T23:11:02Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5748399229,140,81.5,5748399233,212,16.7,5748399231,141,52.8,5748399235,213,5.86,5748399227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582583,51,8,1,4,21,bu5w8wprynlj9mvphvy8sd94f,1,12.5,61.1,2025-05-24T23:11:03.916Z,2025-05-25T00:12:31Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748399285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582659,52,12,1,4,23,bu5w8wprynlj9mvphvy8sd94f,1,12.9,33.4,2025-05-24T23:11:05.676Z,2025-05-25T00:12:33Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5748399661,213,1.20,5748399659,212,35.5,5748399655,140,25.3,5748399653,56,Back,5748399657,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582765,54,1,1,4,26,bu5w8wprynlj9mvphvy8sd94f,0,25.3,82.0,2025-05-24T23:11:08.739Z,2025-05-24T23:11:14Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748400121,213,4.99,5748400111,157,,5748400117,141,0.0,5748400123,1,,5748400113,56,Back,5748400115,140,40.6,5748400119,212,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582753,62,56,1,4,31,c9xffml4i7ihblp1qhus9w3fu,1,56.4,97.2,2025-05-24T23:11:13.834Z,2025-05-24T23:11:14Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5748400071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582771,55,5,1,4,32,bu5w8wprynlj9mvphvy8sd94f,0,40.8,-1.8,2025-05-24T23:11:14.618Z,2025-05-25T01:33:13Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748400143,56,Back,5748400327,233,63,5748400145,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582797,63,5,1,4,32,c9xffml4i7ihblp1qhus9w3fu,1,59.2,101.8,2025-05-24T23:11:14.618Z,2025-05-25T01:33:13Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5748400265,347,,5748400287,233,55,5748400263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582825,64,1,1,4,34,c9xffml4i7ihblp1qhus9w3fu,1,58.8,100.0,2025-05-24T23:11:16.560Z,2025-05-24T23:11:18Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5748400417,107,,5748400427,213,3.80,5748400423,141,75.3,5748400421,140,37.1,5748400425,212,28.9,5748400429,1,,5748400419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582873,65,1,1,4,35,c9xffml4i7ihblp1qhus9w3fu,1,37.1,75.3,2025-05-24T23:11:17.896Z,2025-05-24T23:11:22Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748400679,213,0.14,5748400675,141,78.2,5748400671,56,Center,5748400677,212,14.3,5748400673,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582887,66,1,1,4,39,c9xffml4i7ihblp1qhus9w3fu,1,55.4,76.1,2025-05-24T23:11:22.128Z,2025-05-24T23:11:24Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748400767,140,44.2,5748400773,213,4.27,5748400765,56,Back,5748400771,212,27.2,5748400769,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818582909,67,1,1,4,41,c9xffml4i7ihblp1qhus9w3fu,1,44.2,40.0,2025-05-24T23:11:24.072Z,2025-05-24T23:11:26Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748400873,56,Back,5748400877,141,61.4,5748400881,213,2.56,5748400879,212,26.3,5748400875,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583015,68,1,1,4,43,c9xffml4i7ihblp1qhus9w3fu,1,23.3,61.4,2025-05-24T23:11:26.184Z,2025-05-24T23:11:34Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5748401407,140,31.5,5748401413,213,0.97,5748401405,56,Back,5748401411,212,15.1,5748401409,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583021,56,83,1,4,50,bu5w8wprynlj9mvphvy8sd94f,0,68.0,8.3,2025-05-24T23:11:33.003Z,2025-05-25T00:11:57Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5748625423,399,357vd87hv0jvljqtt2qf4vmz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583023,69,61,1,4,51,c9xffml4i7ihblp1qhus9w3fu,0,29.2,76.0,2025-05-24T23:11:33.993Z,2025-05-24T23:11:34Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748401463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583093,59,43,1,4,54,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-24T23:11:37.339Z,2025-05-24T23:12:25Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5748404487,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583061,57,50,1,4,55,bu5w8wprynlj9mvphvy8sd94f,1,66.4,10.2,2025-05-24T23:11:37.639Z,2025-05-25T01:27:35Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5748401631,56,Right,5748401665,286,,5748630549,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583057,70,7,1,4,55,c9xffml4i7ihblp1qhus9w3fu,1,33.6,89.8,2025-05-24T23:11:37.640Z,2025-05-25T01:27:35Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5748401615,56,Back,5748401617,285,,5748630523,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583083,58,5,1,4,56,bu5w8wprynlj9mvphvy8sd94f,1,66.1,-1.4,2025-05-24T23:11:39.096Z,2025-05-25T01:33:14Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5748401897,233,71,5748401841,347,,5748401839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583067,71,5,1,4,56,c9xffml4i7ihblp1qhus9w3fu,0,33.9,101.4,2025-05-24T23:11:39.096Z,2025-05-25T01:33:14Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5748401743,347,,5748401741,56,Back,5748401921,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583279,60,1,1,5,10,bu5w8wprynlj9mvphvy8sd94f,1,66.7,0.0,2025-05-24T23:11:53.235Z,2025-05-24T23:11:56Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5748402859,107,,5748402861,56,Right,5748402867,212,6.1,5748402863,140,68.3,5748402869,213,1.29,5748402865,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818583283,61,4,1,5,11,bu5w8wprynlj9mvphvy8sd94f,1,71.8,12.0,2025-05-24T23:11:54.303Z,2025-05-25T00:11:02Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748402925,152,,5748402929,286,,5748402927,265,,5748402923,56,Right,5748402921,13,,5748402949,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
