id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823776961,27,27,1,3,4,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T02:10:17.170Z,2025-06-22T03:18:36Z,,,,,5777550817,53,8gy9wgqywaqi9uy6i31i0q21h,5777550815,41,Injury,5777498903,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823776957,39,27,1,3,4,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T02:10:17.170Z,2025-06-22T02:10:18Z,,,,,5777498895,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823776967,28,28,1,3,6,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T02:10:18.599Z,2025-06-22T02:10:20Z,,,,,5777498907,55,27,5777498949,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823776971,40,28,1,3,6,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T02:10:18.599Z,2025-06-22T02:10:19Z,,,,,5777498921,55,39,5777498943,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777009,43,1,1,3,12,kfq8fhwnmycbtad1u0fyefx0,1,68.1,69.3,2025-06-22T02:10:24.615Z,2025-06-22T02:10:30Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777499115,141,83.9,5777499113,140,46.6,5777499111,56,Back,5777499119,213,2.73,5777499117,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777013,44,1,1,3,18,kfq8fhwnmycbtad1u0fyefx0,1,45.5,83.1,2025-06-22T02:10:30.254Z,2025-06-22T04:38:29Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777499135,56,Back,5777499143,213,3.65,5777499141,212,15.4,5777499137,140,32.7,5777499139,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777023,45,1,1,3,20,kfq8fhwnmycbtad1u0fyefx0,1,29.7,68.4,2025-06-22T02:10:32.894Z,2025-06-22T02:10:35Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777499209,141,37.6,5777499211,212,21.3,5777499207,140,25.9,5777499213,213,4.52,5777499205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777031,46,1,1,3,23,kfq8fhwnmycbtad1u0fyefx0,1,25.2,36.2,2025-06-22T02:10:35.430Z,2025-06-22T02:10:38Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5777499249,56,Back,5777499257,213,5.88,5777499251,140,32.2,5777499255,212,8.0,5777499253,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777037,47,1,1,3,25,kfq8fhwnmycbtad1u0fyefx0,0,31.8,31.4,2025-06-22T02:10:38.023Z,2025-06-22T02:10:39Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777499283,213,6.14,5777499279,141,27.4,5777499281,212,19.6,5777499277,140,50.3,5777499275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777043,31,50,1,3,29,5h878vnmkbuy2ummddprusxgq,1,60.9,74.8,2025-06-22T02:10:42.059Z,2025-06-22T03:11:42Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777499357,233,48,5777499305,56,Center,5777499307,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777049,48,7,1,3,29,kfq8fhwnmycbtad1u0fyefx0,1,39.1,25.2,2025-06-22T02:10:42.060Z,2025-06-22T03:11:42Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5777499339,285,,5777499341,233,31,5777499337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777061,50,1,1,3,31,kfq8fhwnmycbtad1u0fyefx0,1,28.5,30.2,2025-06-22T02:10:44.006Z,2025-06-22T02:10:46Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777499399,140,42.7,5777499397,56,Back,5777499401,141,30.8,5777499403,212,14.9,5777499405,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777065,51,50,1,3,33,kfq8fhwnmycbtad1u0fyefx0,1,42.5,29.9,2025-06-22T02:10:46.131Z,2025-06-22T03:11:43Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5777499525,233,32,5777499415,286,,5777499413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777087,32,7,1,3,33,5h878vnmkbuy2ummddprusxgq,1,57.5,70.1,2025-06-22T02:10:46.132Z,2025-06-22T03:11:42Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777499509,285,,5777499521,233,51,5777499507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777091,33,4,1,3,39,5h878vnmkbuy2ummddprusxgq,1,42.2,63.3,2025-06-22T02:10:51.689Z,2025-06-22T02:10:57Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777499535,56,Back,5777499533,13,,5777499541,286,,5777499537,152,,5777499547,233,52,5777499539,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777079,52,4,1,3,39,kfq8fhwnmycbtad1u0fyefx0,0,57.8,36.7,2025-06-22T02:10:51.690Z,2025-06-22T02:10:57Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5777499557,233,33,5777499517,265,,5777499519,285,,5777499513,56,Center,5777499515,152,,5777499511,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777153,34,1,1,3,59,5h878vnmkbuy2ummddprusxgq,1,43.8,68.0,2025-06-22T02:11:11.474Z,2025-06-22T02:11:14Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5777499789,5,,5777499793,56,Back,5777499795,140,33.0,5777499791,152,,5777499801,213,4.31,5777499799,212,28.7,5777499797,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777171,35,1,1,4,2,5h878vnmkbuy2ummddprusxgq,1,33.4,29.0,2025-06-22T02:11:14.738Z,2025-06-22T02:11:19Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777499907,213,1.78,5777499905,212,25.3,5777499903,141,65.4,5777499901,140,28.5,5777499899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777181,36,1,1,4,6,5h878vnmkbuy2ummddprusxgq,1,34.9,72.3,2025-06-22T02:11:18.899Z,2025-06-22T02:11:22Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777499967,56,Back,5777499971,141,37.4,5777499975,213,4.58,5777499973,212,24.0,5777499969,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777189,37,1,1,4,10,5h878vnmkbuy2ummddprusxgq,1,32.9,31.0,2025-06-22T02:11:22.570Z,2025-06-22T02:11:24Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777500037,56,Back,5777500039,140,34.4,5777500045,213,4.82,5777500043,212,15.2,5777500041,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777201,38,1,1,4,12,5h878vnmkbuy2ummddprusxgq,1,34.4,8.8,2025-06-22T02:11:24.394Z,2025-06-22T04:21:36Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777500087,212,13.3,5777500089,213,1.91,5777500081,56,Back,5777500085,141,27.2,5777500083,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777241,39,1,1,4,15,5h878vnmkbuy2ummddprusxgq,0,35.1,36.7,2025-06-22T02:11:28.098Z,2025-06-22T02:11:36Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777500317,212,54.4,5777500319,213,0.52,5777500315,141,76.2,5777500313,140,80.1,5777500321,1,,5777500311,56,Center,5777500309,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777233,53,44,1,4,21,kfq8fhwnmycbtad1u0fyefx0,1,19.2,16.4,2025-06-22T02:11:33.678Z,2025-06-22T03:11:54Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777500257,56,Back,5777500347,233,40,5777500259,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777245,40,44,1,4,21,5h878vnmkbuy2ummddprusxgq,0,80.8,83.6,2025-06-22T02:11:33.679Z,2025-06-22T04:21:34Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777500331,286,,5777500355,233,53,5777500329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777237,54,12,1,4,21,kfq8fhwnmycbtad1u0fyefx0,1,18.1,8.2,2025-06-22T02:11:33.926Z,2025-06-22T02:11:35Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777500289,140,17.7,5777500287,56,Back,5777500291,141,0.0,5777500293,212,6.5,5777500295,213,4.65,5777500333,167,,5777500307,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777315,41,5,1,4,23,5h878vnmkbuy2ummddprusxgq,1,80.1,101.2,2025-06-22T02:11:35.335Z,2025-06-22T04:40:56Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777500659,347,,5777500657,56,Left,5777500669,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777243,55,5,1,4,23,kfq8fhwnmycbtad1u0fyefx0,0,19.9,-1.2,2025-06-22T02:11:35.335Z,2025-06-22T04:40:56Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777500327,347,,5777500677,233,41,5777500325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777321,42,1,1,4,50,5h878vnmkbuy2ummddprusxgq,1,78.2,100.0,2025-06-22T02:12:03.177Z,2025-06-22T02:12:13Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777500709,56,Left,5777500809,189,,5777500713,141,88.2,5777500715,212,9.8,5777500707,107,,5777500711,140,81.6,5777500717,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777327,43,4,1,4,53,5h878vnmkbuy2ummddprusxgq,1,83.0,88.9,2025-06-22T02:12:05.596Z,2025-06-22T02:12:13Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777500765,286,,5777500763,265,,5777500759,56,Left,5777500761,152,,5777500807,189,,5777500757,13,,5777500769,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777317,56,4,1,4,53,kfq8fhwnmycbtad1u0fyefx0,0,17.0,11.1,2025-06-22T02:12:05.597Z,2025-06-22T04:38:27Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5777500693,285,,5777500691,265,,5777500687,56,Back,5777500689,152,,5777500737,189,,5777500685,13,,5777500775,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777393,44,1,1,5,35,5h878vnmkbuy2ummddprusxgq,0,80.3,91.1,2025-06-22T02:12:47.929Z,2025-06-22T02:12:50Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5777501187,152,,5777501191,140,91.8,5777501195,212,46.5,5777501193,141,25.1,5777501189,56,Center,5777501197,213,4.98,5777501181,2,,5777501183,5,,5777501185,155,5777501199,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777397,57,12,1,5,39,kfq8fhwnmycbtad1u0fyefx0,1,10.6,49.0,2025-06-22T02:12:51.792Z,2025-06-22T04:38:26Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777501219,212,2.2,5777501217,141,47.5,5777501221,213,5.81,5777501213,56,Back,5777501223,15,,5777501215,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777403,45,13,1,5,40,5h878vnmkbuy2ummddprusxgq,1,85.5,40.5,2025-06-22T02:12:52.632Z,2025-06-22T04:40:12Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5777501457,102,44.0,5777501459,103,51.4,5777501255,56,Center,5777501375,24,,5777501467,231,49.1,5777501379,17,,5777501463,458,,5777501465,230,98.9,5777501461,215,5777501377,20,5777501455,87,,,,,,,,,,,,,,,,,,,,,,,,
2823777425,46,5,1,5,41,5h878vnmkbuy2ummddprusxgq,0,100.7,41.0,2025-06-22T02:12:54.201Z,2025-06-22T04:40:57Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5777501373,346,,5777501371,56,Center,5777501587,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777459,58,5,1,5,41,kfq8fhwnmycbtad1u0fyefx0,1,-0.7,59.0,2025-06-22T02:12:54.201Z,2025-06-22T04:40:57Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777501581,346,,5777501583,233,46,5777501579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777465,59,1,1,5,59,kfq8fhwnmycbtad1u0fyefx0,1,4.5,48.5,2025-06-22T02:13:12.069Z,2025-06-22T02:13:24Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5777501627,237,,5777501617,140,27.0,5777501619,141,35.9,5777501881,189,,5777501621,212,25.1,5777501613,124,,5777501623,213,5.94,5777501615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777469,60,1,1,6,1,kfq8fhwnmycbtad1u0fyefx0,1,27.0,35.9,2025-06-22T02:13:13.493Z,2025-06-22T02:14:09Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5777502733,189,,5777501651,213,4.93,5777501649,212,14.8,5777501645,140,30.0,5777501643,56,Back,5777501647,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777471,61,1,1,6,2,kfq8fhwnmycbtad1u0fyefx0,1,30.0,14.6,2025-06-22T02:13:14.412Z,2025-06-22T02:14:10Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777501667,213,0.38,5777501669,1,,5777501663,141,32.6,5777501665,212,32.9,5777501661,140,59.1,5777501659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777491,62,4,1,6,8,kfq8fhwnmycbtad1u0fyefx0,1,40.2,27.3,2025-06-22T02:13:20.685Z,2025-06-22T03:11:34Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5777501819,152,,5777501817,56,Back,5777501821,286,,5777501957,233,47,5777501815,295,,5777501813,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777497,47,4,1,6,8,5h878vnmkbuy2ummddprusxgq,0,59.8,72.7,2025-06-22T02:13:20.686Z,2025-06-22T04:20:51Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5777501981,295,,5777501911,152,,5777501905,13,,5777501909,56,Center,5777501989,233,62,5777501947,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777525,63,1,1,6,20,kfq8fhwnmycbtad1u0fyefx0,1,47.2,17.0,2025-06-22T02:13:33.150Z,2025-06-22T02:13:34Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777502027,141,26.5,5777502029,212,9.9,5777502019,5,,5777502021,152,,5777502035,189,,5777502031,213,2.43,5777502023,56,Back,5777502025,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777539,64,1,1,6,23,kfq8fhwnmycbtad1u0fyefx0,1,37.4,28.6,2025-06-22T02:13:35.509Z,2025-06-22T02:13:40Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5777502109,56,Center,5777502113,141,26.3,5777502115,212,30.9,5777502111,140,66.8,5777502117,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777545,65,1,1,6,28,kfq8fhwnmycbtad1u0fyefx0,1,48.3,24.2,2025-06-22T02:13:40.640Z,2025-06-22T02:13:42Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5777502149,213,2.96,5777502147,212,20.3,5777502141,56,Back,5777502145,141,29.5,5777502143,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777573,66,1,1,6,30,kfq8fhwnmycbtad1u0fyefx0,1,29.3,29.5,2025-06-22T02:13:42.365Z,2025-06-22T02:13:46Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5777502247,56,Back,5777502249,140,28.6,5777502251,141,76.1,5777502253,212,31.7,5777502255,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777577,67,1,1,6,34,kfq8fhwnmycbtad1u0fyefx0,1,28.6,76.1,2025-06-22T02:13:46.435Z,2025-06-22T04:38:25Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777502261,56,Back,5777502263,140,10.0,5777502265,141,54.8,5777502267,212,24.3,5777502269,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777599,68,1,1,6,36,kfq8fhwnmycbtad1u0fyefx0,1,7.7,51.3,2025-06-22T02:13:48.297Z,2025-06-22T02:13:53Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5777502407,213,4.90,5777502401,140,10.5,5777502405,212,16.1,5777502403,141,28.0,5777502399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777621,69,1,1,6,40,kfq8fhwnmycbtad1u0fyefx0,1,23.8,14.5,2025-06-22T02:13:53.132Z,2025-06-22T02:13:56Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5777502529,213,5.19,5777502527,212,7.3,5777502521,56,Back,5777502525,141,4.9,5777502523,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777635,70,1,1,6,44,kfq8fhwnmycbtad1u0fyefx0,0,28.5,6.2,2025-06-22T02:13:56.732Z,2025-06-22T02:13:59Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777502597,56,Right,5777502595,155,,5777502599,140,77.1,5777502603,212,51.1,5777502605,213,6.25,5777502601,141,3.7,5777502607,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777633,48,8,1,6,46,5h878vnmkbuy2ummddprusxgq,1,21.7,96.9,2025-06-22T02:13:59.072Z,2025-06-22T02:13:59Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777502593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777641,49,5,1,6,47,5h878vnmkbuy2ummddprusxgq,0,21.6,100.7,2025-06-22T02:14:00.208Z,2025-06-22T04:40:58Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777502745,233,71,5777502635,56,Back,5777502637,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777655,71,5,1,6,47,kfq8fhwnmycbtad1u0fyefx0,1,78.4,-0.7,2025-06-22T02:14:00.208Z,2025-06-22T04:40:57Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777502717,56,Right,5777502739,233,49,5777502719,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777709,72,1,1,7,6,kfq8fhwnmycbtad1u0fyefx0,0,76.5,0.0,2025-06-22T02:14:18.852Z,2025-06-22T02:14:23Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777503025,213,0.74,5777503023,212,30.1,5777503015,107,,5777503027,1,,5777503017,56,Center,5777503021,141,28.7,5777503019,140,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777741,51,1,1,7,19,5h878vnmkbuy2ummddprusxgq,1,3.5,42.7,2025-06-22T02:14:32.095Z,2025-06-22T02:14:36Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5777503219,212,25.4,5777503217,141,13.6,5777503221,213,5.39,5777503215,140,18.6,5777503213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777749,52,1,1,7,23,5h878vnmkbuy2ummddprusxgq,1,20.4,18.4,2025-06-22T02:14:36.231Z,2025-06-22T02:14:39Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777503291,140,6.6,5777503297,213,2.35,5777503293,141,40.0,5777503295,212,20.6,5777503289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777753,53,1,1,7,26,5h878vnmkbuy2ummddprusxgq,1,3.4,51.2,2025-06-22T02:14:39.079Z,2025-06-22T02:14:41Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5777503329,212,16.0,5777503325,140,7.8,5777503331,213,1.28,5777503323,56,Back,5777503327,141,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777757,54,1,1,7,29,5h878vnmkbuy2ummddprusxgq,1,9.3,76.1,2025-06-22T02:14:41.432Z,2025-06-22T02:14:43Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777503353,212,13.8,5777503355,213,1.06,5777503351,141,93.9,5777503349,140,15.7,5777503347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777773,55,1,1,7,31,5h878vnmkbuy2ummddprusxgq,1,16.3,93.9,2025-06-22T02:14:43.671Z,2025-06-22T02:14:48Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777503415,140,14.1,5777503413,56,Back,5777503421,213,4.57,5777503417,141,69.5,5777503419,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777801,56,1,1,7,35,5h878vnmkbuy2ummddprusxgq,1,24.2,65.4,2025-06-22T02:14:48.176Z,2025-06-22T02:14:56Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777503595,213,4.75,5777503593,212,28.2,5777503587,56,Back,5777503591,141,23.9,5777503589,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777805,57,1,1,7,44,5h878vnmkbuy2ummddprusxgq,0,30.2,15.7,2025-06-22T02:14:56.335Z,2025-06-22T02:14:57Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777503611,56,Right,5777503617,212,23.8,5777503613,140,52.5,5777503615,141,9.4,5777503619,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777819,73,43,1,7,47,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T02:14:59.812Z,2025-06-22T02:16:15Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777503671,56,Left,5777505633,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777841,75,1,1,7,48,kfq8fhwnmycbtad1u0fyefx0,1,60.1,79.5,2025-06-22T02:15:00.931Z,2025-06-22T02:16:23Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777503789,140,64.0,5777503791,141,78.2,5777503787,56,Center,5777503793,212,4.2,5777503795,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823781969,226,1,1,7,49,kfq8fhwnmycbtad1u0fyefx0,0,66.1,66.7,2025-06-22T02:15:01.297Z,2025-06-22T02:37:37Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5777527395,141,75.0,5777527393,140,67.1,5777527397,212,5.7,5777527391,56,Center,5777527399,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823782281,304,61,1,7,50,5h878vnmkbuy2ummddprusxgq,0,35.3,27.8,2025-06-22T02:15:03.233Z,2025-06-22T02:39:57Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777529165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777845,76,3,1,7,51,kfq8fhwnmycbtad1u0fyefx0,0,65.7,75.6,2025-06-22T02:15:03.948Z,2025-06-22T04:38:19Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5777503815,286,,5777503813,56,Center,5777503877,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777853,58,7,1,7,51,5h878vnmkbuy2ummddprusxgq,0,34.3,24.4,2025-06-22T02:15:03.949Z,2025-06-22T04:20:29Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5777503847,285,,5777503845,56,Back,5777503865,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777851,77,43,1,7,53,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T02:15:05.541Z,2025-06-22T02:15:08Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5777503905,144,56,5777503843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823777869,59,1,1,7,53,5h878vnmkbuy2ummddprusxgq,0,31.6,23.1,2025-06-22T02:15:05.960Z,2025-06-22T04:20:28Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777530743,141,26.2,5777503927,56,Back,5777530745,212,4.7,5777530741,140,35.6,5777530747,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780477,164,61,1,7,53,kfq8fhwnmycbtad1u0fyefx0,1,63.7,73.0,2025-06-22T02:15:05.989Z,2025-06-22T02:42:40Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5777531103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
