id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2821734145,29,6,1,2,57,b5l2e3csycjb8twvq9ek0j5gq,0,1.5,64.2,2025-06-08T02:09:22.063Z,2025-06-08T03:34:01Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766048821,233,34,5766048811,56,Back,5766048813,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734141,34,6,1,2,57,5h878vnmkbuy2ummddprusxgq,1,98.5,35.8,2025-06-08T02:09:22.063Z,2025-06-08T03:34:01Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766048789,56,Center,5766048791,75,,5766048817,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734231,35,1,1,3,24,5h878vnmkbuy2ummddprusxgq,1,99.5,0.5,2025-06-08T02:09:49.105Z,2025-06-08T02:09:51Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766049277,213,2.58,5766049271,140,88.5,5766049275,212,13.7,5766049273,141,11.3,5766049267,6,,5766049269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734233,36,1,1,3,26,5h878vnmkbuy2ummddprusxgq,1,89.6,11.3,2025-06-08T02:09:50.816Z,2025-06-08T02:09:53Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766049281,56,Right,5766049285,141,17.6,5766049283,140,79.3,5766049287,212,11.6,5766049289,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734249,37,1,1,3,28,5h878vnmkbuy2ummddprusxgq,0,75.6,26.2,2025-06-08T02:09:53.687Z,2025-06-08T02:09:55Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766049381,212,28.4,5766049373,155,,5766049375,56,Center,5766049383,213,0.73,5766049371,2,,5766049377,140,95.8,5766049379,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734257,30,12,1,3,30,b5l2e3csycjb8twvq9ek0j5gq,1,7.5,55.8,2025-06-08T02:09:55.711Z,2025-06-08T02:10:04Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766049435,15,,5766049421,212,34.8,5766049423,213,1.11,5766049415,56,Back,5766049529,167,,5766049419,141,100.0,5766049417,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734275,31,5,1,3,33,b5l2e3csycjb8twvq9ek0j5gq,0,26.2,101.7,2025-06-08T02:09:58.448Z,2025-06-08T05:01:38Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766185459,233,38,5766049527,347,,5766049525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734273,38,5,1,3,33,5h878vnmkbuy2ummddprusxgq,1,73.8,-1.7,2025-06-08T02:09:58.448Z,2025-06-08T05:01:38Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766049519,56,Right,5766185455,233,31,5766049521,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734287,39,1,1,3,37,5h878vnmkbuy2ummddprusxgq,1,69.4,0.0,2025-06-08T02:10:02.776Z,2025-06-08T02:10:08Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766049581,212,14.4,5766049575,56,Right,5766049573,107,,5766049583,213,0.52,5766049577,140,81.3,5766049579,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734293,40,1,1,3,43,5h878vnmkbuy2ummddprusxgq,1,81.3,9.1,2025-06-08T02:10:07.887Z,2025-06-08T03:09:01Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766049623,156,,5766049611,141,3.4,5766049605,56,Right,5766049615,213,3.74,5766049613,212,6.9,5766049609,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734307,41,1,1,3,44,5h878vnmkbuy2ummddprusxgq,1,75.2,4.7,2025-06-08T02:10:09.039Z,2025-06-08T03:08:24Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766049685,213,0.63,5766049683,212,5.1,5766049681,141,9.1,5766049679,140,79.1,5766049677,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821747213,391,83,1,3,45,b5l2e3csycjb8twvq9ek0j5gq,0,27.9,96.9,2025-06-08T02:10:09.799Z,2025-06-08T03:08:49Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5766122595,399,3lndo247f4br8t6xxdvlij4a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734309,42,1,1,3,45,5h878vnmkbuy2ummddprusxgq,0,68.1,6.6,2025-06-08T02:10:10.462Z,2025-06-08T03:09:06Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766122729,236,,5766122355,140,64.8,5766049689,56,Right,5766122361,213,3.26,5766122731,233,32,5766122735,286,,5766122359,212,3.5,5766122357,141,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734313,32,74,1,3,45,b5l2e3csycjb8twvq9ek0j5gq,1,21.4,87.8,2025-06-08T02:10:10.463Z,2025-06-08T03:09:06Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766122737,233,42,5766049707,285,,5766049705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734327,33,5,1,3,48,b5l2e3csycjb8twvq9ek0j5gq,0,21.4,101.8,2025-06-08T02:10:12.887Z,2025-06-08T05:01:39Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766049813,233,43,5766049781,56,Back,5766049785,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734317,43,5,1,3,48,5h878vnmkbuy2ummddprusxgq,1,78.6,-1.8,2025-06-08T02:10:12.887Z,2025-06-08T05:01:39Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766049747,347,,5766049745,56,Right,5766049795,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734375,44,1,1,3,57,5h878vnmkbuy2ummddprusxgq,0,70.2,0.0,2025-06-08T02:10:22.111Z,2025-06-08T02:10:26Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766049957,213,0.40,5766049959,1,,5766049949,56,Right,5766049947,107,,5766049955,212,27.9,5766049953,141,14.1,5766049951,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734405,34,12,1,4,3,b5l2e3csycjb8twvq9ek0j5gq,1,6.8,82.4,2025-06-08T02:10:28.735Z,2025-06-08T03:06:24Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5766050087,56,Back,5766050111,167,,5766050089,140,3.0,5766050093,212,13.3,5766050095,213,1.88,5766050091,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734409,35,5,1,4,5,b5l2e3csycjb8twvq9ek0j5gq,0,2.4,101.0,2025-06-08T02:10:30.015Z,2025-06-08T05:01:40Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5766050285,233,45,5766050101,56,Back,5766050103,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734437,45,5,1,4,5,5h878vnmkbuy2ummddprusxgq,1,97.6,-1.0,2025-06-08T02:10:30.015Z,2025-06-08T05:01:40Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766050243,56,Right,5766050245,347,,5766050261,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734449,46,1,1,4,13,5h878vnmkbuy2ummddprusxgq,1,96.1,0.0,2025-06-08T02:10:37.824Z,2025-06-08T02:10:40Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766050311,140,98.5,5766050315,212,11.4,5766050313,141,14.4,5766050309,56,Right,5766050317,213,1.35,5766050307,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734459,47,1,1,4,15,5h878vnmkbuy2ummddprusxgq,1,98.5,14.4,2025-06-08T02:10:39.879Z,2025-06-08T02:10:41Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766050371,56,Right,5766050383,213,3.74,5766050373,140,93.0,5766050375,141,8.6,5766050369,3,,5766050379,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734465,48,3,1,4,16,5h878vnmkbuy2ummddprusxgq,0,87.4,19.2,2025-06-08T02:10:41.287Z,2025-06-08T02:10:49Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766050411,286,,5766050409,56,Right,5766050515,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734475,36,7,1,4,16,b5l2e3csycjb8twvq9ek0j5gq,0,12.6,80.8,2025-06-08T02:10:41.288Z,2025-06-08T05:19:34Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766050463,56,Back,5766050481,233,48,5766050465,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734479,49,1,1,4,18,5h878vnmkbuy2ummddprusxgq,0,91.2,6.1,2025-06-08T02:10:43.303Z,2025-06-08T02:10:44Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766050489,56,Center,5766050487,155,,5766050497,213,1.10,5766050491,140,98.0,5766050485,2,,5766050495,212,15.7,5766050493,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734501,50,50,1,4,19,5h878vnmkbuy2ummddprusxgq,1,89.6,39.1,2025-06-08T02:10:44.509Z,2025-06-08T02:10:55Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766050597,56,Center,5766050599,286,,5766050737,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734513,38,7,1,4,19,b5l2e3csycjb8twvq9ek0j5gq,1,10.4,60.9,2025-06-08T02:10:44.510Z,2025-06-08T04:55:05Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766050729,233,50,5766050673,285,,5766050669,167,,5766050671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734507,37,12,1,4,20,b5l2e3csycjb8twvq9ek0j5gq,1,4.2,43.7,2025-06-08T02:10:45.215Z,2025-06-08T03:06:41Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5766050639,212,20.9,5766050637,141,71.2,5766050633,56,Back,5766050641,213,1.11,5766050635,140,13.0,5766050643,397,,5766050645,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734503,51,74,1,4,20,5h878vnmkbuy2ummddprusxgq,1,89.9,40.3,2025-06-08T02:10:45.216Z,2025-06-08T02:10:54Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766050625,56,Center,5766050631,397,,5766050627,285,,5766050667,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734539,39,5,1,4,25,b5l2e3csycjb8twvq9ek0j5gq,1,-0.7,62.9,2025-06-08T02:10:50.031Z,2025-06-08T05:01:40Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766050839,346,,5766050837,56,Back,5766050843,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734509,52,5,1,4,25,5h878vnmkbuy2ummddprusxgq,0,100.7,37.1,2025-06-08T02:10:50.031Z,2025-06-08T05:01:41Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766050651,346,,5766050857,233,39,5766050649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734595,40,1,1,4,41,b5l2e3csycjb8twvq9ek0j5gq,1,3.2,46.3,2025-06-08T02:11:05.911Z,2025-06-08T02:11:08Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5766051169,56,Back,5766051181,237,,5766051173,141,54.3,5766051175,212,13.5,5766051167,124,,5766051171,140,15.0,5766051177,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734613,41,1,1,4,43,b5l2e3csycjb8twvq9ek0j5gq,1,15.0,54.3,2025-06-08T02:11:08.168Z,2025-06-08T02:11:13Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766051271,141,93.0,5766051269,140,50.5,5766051267,56,Left,5766051275,213,0.61,5766051273,212,45.6,5766051277,1,,5766051265,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734617,42,44,1,4,46,b5l2e3csycjb8twvq9ek0j5gq,1,52.6,87.1,2025-06-08T02:11:11.103Z,2025-06-08T05:36:11Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5766051289,56,Left,5766051301,286,,5766051297,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734607,53,44,1,4,46,5h878vnmkbuy2ummddprusxgq,0,47.4,12.9,2025-06-08T02:11:11.104Z,2025-06-08T05:36:12Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766051243,56,Back,5766051245,285,,5766051323,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734627,43,1,1,4,47,b5l2e3csycjb8twvq9ek0j5gq,0,49.6,92.9,2025-06-08T02:11:12.097Z,2025-06-08T04:25:14Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5766051363,141,94.4,5766051365,212,6.1,5766051361,140,55.3,5766051359,56,Left,5766051357,3,,5766051367,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734631,54,1,1,4,47,5h878vnmkbuy2ummddprusxgq,1,41.1,25.2,2025-06-08T02:11:12.735Z,2025-06-08T02:11:16Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,5766051381,213,0.00,5766051375,140,77.6,5766051373,56,Center,5766051371,157,,5766051383,1,,5766051377,141,25.2,5766051379,212,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734635,55,1,1,4,50,5h878vnmkbuy2ummddprusxgq,1,77.6,25.2,2025-06-08T02:11:15.791Z,2025-06-08T02:11:18Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766051399,56,Right,5766051405,212,9.7,5766051403,141,13.5,5766051411,156,,5766051401,140,72.3,5766051407,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734655,56,1,1,4,53,5h878vnmkbuy2ummddprusxgq,1,72.9,10.9,2025-06-08T02:11:18.631Z,2025-06-08T02:11:22Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766051511,213,3.51,5766051505,140,59.0,5766051503,56,Right,5766051507,141,2.6,5766051509,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734673,57,1,1,4,56,5h878vnmkbuy2ummddprusxgq,1,62.0,8.3,2025-06-08T02:11:21.783Z,2025-06-08T02:11:25Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766051591,56,Back,5766051597,212,20.6,5766051593,140,43.2,5766051595,141,16.8,5766051599,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734689,58,1,1,5,0,5h878vnmkbuy2ummddprusxgq,1,41.6,18.0,2025-06-08T02:11:25.063Z,2025-06-08T02:11:29Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,5766051697,56,Back,5766051699,140,22.1,5766051701,141,37.6,5766051703,212,24.4,5766051705,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734715,59,1,1,5,4,5h878vnmkbuy2ummddprusxgq,1,22.1,37.6,2025-06-08T02:11:29.375Z,2025-06-08T02:11:36Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,5766051817,212,14.7,5766051813,140,31.5,5766051815,141,21.5,5766051819,213,5.45,5766051811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734731,60,1,1,5,11,5h878vnmkbuy2ummddprusxgq,1,43.7,25.2,2025-06-08T02:11:35.880Z,2025-06-08T02:11:38Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,5766051887,212,16.5,5766051889,213,0.10,5766051881,56,Center,5766051883,140,59.3,5766051885,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734745,61,1,1,5,13,5h878vnmkbuy2ummddprusxgq,1,60.0,27.9,2025-06-08T02:11:38.447Z,2025-06-08T03:07:10Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766051951,212,15.5,5766051945,56,Right,5766051953,213,5.29,5766051949,141,8.8,5766051947,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734755,62,1,1,5,16,5h878vnmkbuy2ummddprusxgq,1,67.9,9.1,2025-06-08T02:11:41.415Z,2025-06-08T02:11:43Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766052007,56,Center,5766052009,140,61.0,5766052011,141,21.9,5766052015,213,2.26,5766052013,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734759,63,1,1,5,18,5h878vnmkbuy2ummddprusxgq,1,61.0,21.9,2025-06-08T02:11:42.807Z,2025-06-08T02:11:44Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766052029,213,0.17,5766052027,212,8.5,5766052021,56,Center,5766052023,140,69.0,5766052025,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734761,64,50,1,5,19,5h878vnmkbuy2ummddprusxgq,1,75.0,27.1,2025-06-08T02:11:44.094Z,2025-06-08T04:55:06Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766121485,233,44,5766052035,286,,5766052033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734781,44,7,1,5,19,b5l2e3csycjb8twvq9ek0j5gq,1,25.0,72.9,2025-06-08T02:11:44.095Z,2025-06-08T04:55:05Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766121469,233,64,5766052127,56,Back,5766052129,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734785,45,1,1,5,22,b5l2e3csycjb8twvq9ek0j5gq,0,13.5,85.4,2025-06-08T02:11:47.568Z,2025-06-08T04:52:54Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766052147,56,Back,5766052149,140,18.1,5766189479,236,,5766052455,1,,5766052453,157,,5766052151,141,85.7,5766189481,233,65,5766052153,212,4.8,5766052155,213,5766189485,286,,0.04,,,,,,,,,,,,,,,,,,,,,
2821734799,65,74,1,5,22,5h878vnmkbuy2ummddprusxgq,1,81.7,12.2,2025-06-08T02:11:47.569Z,2025-06-08T04:34:59Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766052233,285,,5766189505,233,45,5766052231,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734829,46,5,1,5,28,b5l2e3csycjb8twvq9ek0j5gq,1,-1.0,85.2,2025-06-08T02:11:52.982Z,2025-06-08T05:01:41Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766197923,346,,5766052467,233,66,5766052445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734803,66,5,1,5,28,5h878vnmkbuy2ummddprusxgq,0,101.0,14.8,2025-06-08T02:11:52.982Z,2025-06-08T04:52:06Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766052471,233,46,5766197921,346,,5766052273,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760517,848,1,1,5,50,b5l2e3csycjb8twvq9ek0j5gq,1,2.6,50.3,2025-06-08T02:12:14.799Z,2025-06-08T04:54:00Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5766198331,141,47.2,5766198325,124,,5766198335,213,6.22,5766198341,237,,5766198333,212,36.1,5766198861,189,,5766198327,56,Back,5766198329,140,36.9,5766198337,1,,,,,,,,,,,,,,,,,,,,,,,,,
2821735581,69,4,1,5,53,b5l2e3csycjb8twvq9ek0j5gq,1,41.8,94.2,2025-06-08T02:12:18.026Z,2025-06-08T04:54:04Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5766057095,56,Back,5766057093,13,,5766198871,189,,5766057373,233,67,5766057099,265,,5766057097,152,,5766057101,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734907,67,4,1,5,53,5h878vnmkbuy2ummddprusxgq,0,58.2,5.8,2025-06-08T02:12:18.027Z,2025-06-08T04:54:07Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766198919,189,,5766052851,285,,5766052845,56,Right,5766052843,13,,5766057391,233,69,5766052849,265,,5766052847,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734069,26,1,1,5,59,b5l2e3csycjb8twvq9ek0j5gq,0,53.0,93.6,2025-06-08T02:12:24.447Z,2025-06-08T06:22:48Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5766206969,5,,5766206971,152,,5766048239,140,80.9,5766048237,56,Center,5766206911,157,,5766048241,141,52.8,5766048243,212,40.3,5766206915,189,,5766206913,1,5766048245,213,5.52,,,,,,,,,,,,,,,,,,,,,,
2821734941,68,1,1,6,0,5h878vnmkbuy2ummddprusxgq,1,27.6,65.7,2025-06-08T02:12:25.215Z,2025-06-08T04:54:11Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766198925,189,,5766053065,212,16.7,5766053063,141,60.6,5766053061,140,12.0,5766053059,56,Back,5766053067,213,3.35,5766053057,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821735001,71,1,1,6,14,5h878vnmkbuy2ummddprusxgq,0,14.0,47.2,2025-06-08T02:12:39.311Z,2025-06-08T02:12:50Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,5766053443,1,,5766053431,198,,5766053433,56,Center,5766053435,140,60.4,5766053441,213,0.21,5766053429,157,,5766053439,212,49.8,5766053437,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734985,48,44,1,6,18,b5l2e3csycjb8twvq9ek0j5gq,1,36.4,39.0,2025-06-08T02:12:43.142Z,2025-06-08T05:36:12Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766053343,285,,5766053553,233,72,5766053341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821735003,72,44,1,6,18,5h878vnmkbuy2ummddprusxgq,0,63.6,61.0,2025-06-08T02:12:43.143Z,2025-06-08T05:36:12Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,5766053571,233,48,5766053449,286,,5766053447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734993,49,1,1,6,18,b5l2e3csycjb8twvq9ek0j5gq,0,31.1,43.9,2025-06-08T02:12:43.664Z,2025-06-08T02:12:44Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766053367,3,,5766053375,212,8.9,5766053373,141,39.7,5766053369,56,Back,5766053371,140,39.1,5766053377,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821735019,51,1,1,6,27,b5l2e3csycjb8twvq9ek0j5gq,1,20.7,23.7,2025-06-08T02:12:52.601Z,2025-06-08T02:12:54Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5766053543,213,0.51,5766053535,56,Back,5766053541,212,19.9,5766053539,141,38.0,5766053537,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821735039,52,1,1,6,29,b5l2e3csycjb8twvq9ek0j5gq,1,33.4,31.3,2025-06-08T02:12:54.552Z,2025-06-08T02:12:58Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766053609,213,2.38,5766053607,212,15.6,5766053601,56,Back,5766053605,141,47.2,5766053603,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821735045,53,1,1,6,33,b5l2e3csycjb8twvq9ek0j5gq,1,23.0,53.0,2025-06-08T02:12:57.935Z,2025-06-08T02:13:03Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5766053679,212,20.6,5766053673,56,Back,5766053681,213,1.12,5766053677,141,80.3,5766053675,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821735047,54,61,1,6,39,b5l2e3csycjb8twvq9ek0j5gq,0,36.9,85.7,2025-06-08T02:13:04.425Z,2025-06-08T02:13:04Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766053689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821735059,73,1,1,6,42,5h878vnmkbuy2ummddprusxgq,0,57.2,18.6,2025-06-08T02:13:07.086Z,2025-06-08T02:13:08Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766053789,157,,5766053791,56,Back,5766053801,1,,5766053797,212,17.8,5766053793,140,46.7,5766053795,141,0.0,5766053799,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821735119,55,5,1,6,43,b5l2e3csycjb8twvq9ek0j5gq,1,47.2,102.0,2025-06-08T02:13:08.330Z,2025-06-08T05:01:42Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766185131,233,74,5766054139,56,Back,5766054141,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821735065,74,5,1,6,43,5h878vnmkbuy2ummddprusxgq,0,52.8,-2.0,2025-06-08T02:13:08.330Z,2025-06-08T05:01:42Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766053831,56,Right,5766185139,233,55,5766053833,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
