id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2791000867,27,4,1,2,29,aj8ytsr2ap33tod0hd8ofzaw9,1,32.3,38.5,2025-03-23T00:09:25.701Z,2025-03-23T02:10:05Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596358917,56,Back,5596358915,13,,5596358919,152,,5596358971,233,28,5596358975,285,,5596358921,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791000863,28,4,1,2,29,6597wqy6gmpv3zjx7rp8cdj46,0,67.7,61.5,2025-03-23T00:09:25.702Z,2025-03-23T02:10:05Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596358953,286,,5596358945,13,,5596358947,56,Center,5596358949,152,,5596358951,265,,5596359003,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001029,28,1,1,2,52,aj8ytsr2ap33tod0hd8ofzaw9,1,33.2,42.8,2025-03-23T00:09:48.229Z,2025-03-23T00:09:49Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596359919,152,,5596359925,140,30.3,5596359937,213,1.87,5596359929,141,57.3,5596359917,5,,5596359933,212,10.3,5596359923,56,Back,5596359961,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001047,29,1,1,2,53,aj8ytsr2ap33tod0hd8ofzaw9,1,30.3,57.3,2025-03-23T00:09:49.764Z,2025-03-23T00:09:52Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596360031,212,24.5,5596360033,213,0.94,5596360029,141,86.5,5596360027,140,44.0,5596360025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001051,30,1,1,2,56,aj8ytsr2ap33tod0hd8ofzaw9,0,42.4,97.1,2025-03-23T00:09:51.972Z,2025-03-24T07:40:56Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596360053,141,97.1,5596360105,286,,5596360051,140,44.2,5596360049,56,Back,5596360057,213,0.00,5596360055,212,1.9,5596360101,233,29,5596360099,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001053,29,74,1,2,56,6597wqy6gmpv3zjx7rp8cdj46,1,61.4,20.7,2025-03-23T00:09:51.973Z,2025-03-23T02:12:55Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596360135,233,30,5596360061,285,,5596360059,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001073,30,5,1,2,57,6597wqy6gmpv3zjx7rp8cdj46,0,64.4,-1.6,2025-03-23T00:09:53.580Z,2025-03-23T02:16:41Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596360729,233,31,5596360153,347,,5596360151,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001195,31,5,1,2,57,aj8ytsr2ap33tod0hd8ofzaw9,1,35.6,101.6,2025-03-23T00:09:53.580Z,2025-03-23T02:16:40Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596360689,347,,5596360721,233,30,5596360687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001221,32,1,1,3,13,aj8ytsr2ap33tod0hd8ofzaw9,1,39.2,100.0,2025-03-23T00:10:09.820Z,2025-03-23T00:10:14Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596360869,213,3.50,5596360859,107,,5596360865,141,93.0,5596360867,212,17.2,5596360861,56,Back,5596360863,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001299,33,1,1,3,18,aj8ytsr2ap33tod0hd8ofzaw9,1,22.4,90.3,2025-03-23T00:10:13.964Z,2025-03-23T00:10:19Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596361269,56,Back,5596361273,141,61.1,5596361275,212,23.9,5596361277,213,4.12,5596361271,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001331,34,1,1,3,23,aj8ytsr2ap33tod0hd8ofzaw9,1,9.4,59.3,2025-03-23T00:10:19.780Z,2025-03-24T07:41:22Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5596361423,213,0.17,5598585237,157,,5596361421,212,50.4,5596361425,1,,5596361419,141,71.7,5596361415,56,Center,5596361417,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001337,35,44,1,3,26,aj8ytsr2ap33tod0hd8ofzaw9,1,54.0,68.8,2025-03-23T00:10:22.444Z,2025-03-23T02:22:20Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596361507,233,31,5596361455,56,Center,5596361457,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001349,31,44,1,3,26,6597wqy6gmpv3zjx7rp8cdj46,0,46.0,31.2,2025-03-23T00:10:22.445Z,2025-03-23T02:22:20Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596361501,56,Back,5596361505,285,,5596361515,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001345,36,1,1,3,26,aj8ytsr2ap33tod0hd8ofzaw9,0,56.7,71.7,2025-03-23T00:10:22.564Z,2025-03-23T00:10:23Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596361493,212,8.5,5596361485,168,,5596361487,56,Center,5596361489,140,64.7,5596361491,141,73.2,5596361495,213,0.12,5596361483,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001361,32,1,1,3,29,6597wqy6gmpv3zjx7rp8cdj46,0,41.8,36.0,2025-03-23T00:10:25.676Z,2025-03-23T00:10:27Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5596361621,1,,5596361617,212,38.3,5596361615,141,47.8,5596361613,140,77.5,5596361609,157,,5596361611,56,Center,5596361619,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001371,37,1,1,3,32,aj8ytsr2ap33tod0hd8ofzaw9,0,36.4,65.2,2025-03-23T00:10:28.860Z,2025-03-23T00:10:29Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596361673,141,67.6,5596361675,212,22.5,5596361669,140,57.8,5596361679,213,0.07,5596361683,1,,5596361665,56,Center,5596361663,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001379,33,1,1,3,33,6597wqy6gmpv3zjx7rp8cdj46,1,42.7,40.1,2025-03-23T00:10:29.435Z,2025-03-24T07:41:38Z,f21web74a70mly9i28jpa1yvp,C. Martin,,5596361735,141,40.9,5596361733,140,46.6,5596361737,212,4.1,5596361739,213,0.13,5596361731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001403,35,1,1,3,34,6597wqy6gmpv3zjx7rp8cdj46,1,45.0,29.9,2025-03-23T00:10:30.780Z,2025-03-24T07:41:45Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596361913,213,4.58,5596361911,212,14.7,5596361905,56,Back,5596361907,140,43.2,5596361909,141,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001409,36,3,1,3,36,6597wqy6gmpv3zjx7rp8cdj46,0,37.7,12.2,2025-03-23T00:10:32.220Z,2025-03-24T07:41:51Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596361955,233,38,5598585393,465,,5596361933,286,,5596361931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001401,38,7,1,3,36,aj8ytsr2ap33tod0hd8ofzaw9,1,62.3,87.8,2025-03-23T00:10:32.221Z,2025-03-24T07:41:54Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596361899,167,,5596361901,56,Left,5596361935,233,36,5598585421,178,,5598585419,385,,5596361903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001429,37,5,1,3,37,6597wqy6gmpv3zjx7rp8cdj46,1,41.2,-1.1,2025-03-23T00:10:33.573Z,2025-03-23T02:16:41Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596362039,56,Back,5596362041,347,,5596362067,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001407,39,5,1,3,37,aj8ytsr2ap33tod0hd8ofzaw9,0,58.8,101.1,2025-03-23T00:10:33.573Z,2025-03-23T02:16:41Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596361927,56,Left,5596362105,233,37,5596361929,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001465,38,1,1,3,43,6597wqy6gmpv3zjx7rp8cdj46,1,46.1,0.0,2025-03-23T00:10:39.004Z,2025-03-23T00:10:41Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,5596362229,141,21.5,5596362235,1,,5596362227,140,67.0,5596362225,56,Center,5596362231,212,27.0,5596362233,213,0.62,5596362223,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001471,39,1,1,3,45,6597wqy6gmpv3zjx7rp8cdj46,1,67.3,21.3,2025-03-23T00:10:41.380Z,2025-03-23T00:10:43Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596362277,56,Back,5596362279,140,48.0,5596362285,213,3.02,5596362281,141,25.0,5596362283,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001483,40,1,1,3,47,6597wqy6gmpv3zjx7rp8cdj46,1,48.0,18.9,2025-03-23T00:10:43.236Z,2025-03-23T00:10:45Z,f21web74a70mly9i28jpa1yvp,C. Martin,,5596362369,212,17.6,5596362367,141,11.4,5596362371,213,3.44,5596362365,140,32.0,5596362363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001503,41,1,1,3,48,6597wqy6gmpv3zjx7rp8cdj46,1,31.6,11.3,2025-03-23T00:10:44.908Z,2025-03-23T00:10:47Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5596362477,213,1.57,5596362473,141,41.0,5596362475,212,20.2,5596362469,56,Back,5596362471,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001535,42,1,1,3,51,6597wqy6gmpv3zjx7rp8cdj46,1,30.2,44.0,2025-03-23T00:10:47.397Z,2025-03-23T00:10:51Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596362651,56,Back,5596362653,140,27.4,5596362659,213,1.69,5596362657,212,24.0,5596362655,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001545,43,1,1,3,55,6597wqy6gmpv3zjx7rp8cdj46,0,24.7,83.6,2025-03-23T00:10:51.363Z,2025-03-23T02:12:57Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596362717,212,6.0,5596362709,157,,5596362721,1,,5596362711,56,Back,5596362715,141,83.9,5596362719,213,0.03,5596362803,236,,5596362809,286,,5596362713,140,5596362805,233,40,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001555,40,74,1,3,55,aj8ytsr2ap33tod0hd8ofzaw9,1,71.1,13.8,2025-03-23T00:10:51.364Z,2025-03-23T02:10:36Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5596362743,56,Right,5596362745,285,,5596362825,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001567,41,5,1,3,57,aj8ytsr2ap33tod0hd8ofzaw9,0,64.5,-1.8,2025-03-23T00:10:53.669Z,2025-03-23T02:16:42Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5596363089,233,44,5596362841,347,,5596362839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001605,44,5,1,3,57,6597wqy6gmpv3zjx7rp8cdj46,1,35.5,101.8,2025-03-23T00:10:53.669Z,2025-03-23T02:16:42Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596363045,347,,5596363065,233,41,5596363043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001649,45,1,1,4,7,6597wqy6gmpv3zjx7rp8cdj46,1,39.2,100.0,2025-03-23T00:11:03.020Z,2025-03-23T00:11:05Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596363369,213,4.48,5596363359,107,,5596363367,212,13.9,5596363365,141,81.5,5596363361,56,Back,5596363363,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001679,46,1,1,4,9,6597wqy6gmpv3zjx7rp8cdj46,1,36.2,81.5,2025-03-23T00:11:05.100Z,2025-03-23T00:11:09Z,f21web74a70mly9i28jpa1yvp,C. Martin,,5596363539,213,0.56,5596363531,56,Back,5596363533,140,40.4,5596363535,141,85.6,5596363537,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791404725,887,83,1,4,10,aj8ytsr2ap33tod0hd8ofzaw9,1,65.3,2.9,2025-03-23T00:11:06.101Z,2025-03-24T07:42:49Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5598585731,399,5jo2bkbs00nbvcoik2i3nvuuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001681,47,61,1,4,13,6597wqy6gmpv3zjx7rp8cdj46,0,36.5,89.4,2025-03-23T00:11:09.188Z,2025-03-23T02:12:59Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596363543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001749,42,5,1,4,14,aj8ytsr2ap33tod0hd8ofzaw9,1,62.6,-1.8,2025-03-23T00:11:10.588Z,2025-03-23T02:16:42Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5596363957,233,48,5596363937,56,Right,5596363939,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001691,48,5,1,4,14,6597wqy6gmpv3zjx7rp8cdj46,0,37.4,101.8,2025-03-23T00:11:10.588Z,2025-03-23T02:16:43Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596363575,347,,5596363975,233,42,5596363573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001785,43,1,1,4,24,aj8ytsr2ap33tod0hd8ofzaw9,1,62.8,0.0,2025-03-23T00:11:20.630Z,2025-03-23T00:11:24Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596364109,1,,5596364107,213,2.60,5596364105,212,28.0,5596364097,107,,5596364101,140,40.0,5596364103,141,20.6,5596364099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001825,44,1,1,4,28,aj8ytsr2ap33tod0hd8ofzaw9,1,40.0,20.6,2025-03-23T00:11:24.596Z,2025-03-23T00:11:28Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596364327,141,55.1,5596364325,140,33.4,5596364329,212,24.5,5596364323,56,Back,5596364331,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001847,45,1,1,4,32,aj8ytsr2ap33tod0hd8ofzaw9,1,32.7,47.2,2025-03-23T00:11:28.804Z,2025-03-23T00:11:31Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596364451,213,5.90,5596364449,212,17.9,5596364447,141,37.3,5596364443,56,Back,5596364445,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001861,46,1,1,4,35,aj8ytsr2ap33tod0hd8ofzaw9,1,46.5,34.6,2025-03-23T00:11:31.381Z,2025-03-23T00:11:33Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5596364527,140,40.8,5596364525,56,Back,5596364529,141,34.6,5596364533,213,3.14,5596364531,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001867,47,3,1,4,37,aj8ytsr2ap33tod0hd8ofzaw9,0,38.1,33.8,2025-03-23T00:11:33.165Z,2025-03-24T07:43:11Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596364553,56,Back,5598585861,464,,5596364555,286,,5596364613,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001875,49,7,1,4,37,6597wqy6gmpv3zjx7rp8cdj46,1,61.9,66.2,2025-03-23T00:11:33.166Z,2025-03-24T07:43:14Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596364581,56,Center,5598585885,384,,5598585887,178,,5596364597,233,47,5596364583,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001883,51,1,1,4,38,6597wqy6gmpv3zjx7rp8cdj46,1,65.6,62.1,2025-03-23T00:11:34.412Z,2025-03-23T00:11:36Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596364617,56,Center,5596364625,213,4.93,5596364619,140,68.0,5596364621,141,45.2,5596364623,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001937,52,1,1,4,39,6597wqy6gmpv3zjx7rp8cdj46,1,68.0,45.2,2025-03-23T00:11:35.268Z,2025-03-23T00:11:43Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596364935,213,1.13,5596364933,212,30.0,5596364927,56,Left,5596364931,141,85.0,5596364929,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001941,53,3,1,4,46,6597wqy6gmpv3zjx7rp8cdj46,0,84.8,87.0,2025-03-23T00:11:42.011Z,2025-03-24T07:43:26Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,5596364951,56,Left,5598585933,465,,5596412943,233,48,5596364953,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001931,48,7,1,4,46,aj8ytsr2ap33tod0hd8ofzaw9,0,15.2,13.0,2025-03-23T00:11:42.012Z,2025-03-24T07:43:29Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596412931,233,53,5598585935,385,,5598585937,178,,5596412925,56,Back,5596412927,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791010899,229,50,1,4,47,6597wqy6gmpv3zjx7rp8cdj46,1,79.9,93.0,2025-03-23T00:11:42.987Z,2025-03-23T02:10:24Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,5596415675,286,,5596415673,56,Left,5596415707,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001967,49,7,1,4,47,aj8ytsr2ap33tod0hd8ofzaw9,0,20.1,7.0,2025-03-23T00:11:42.988Z,2025-03-24T07:43:35Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5598585943,385,,5596415701,233,229,5596415475,285,,5598585945,178,,5596415473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001995,54,61,1,4,53,6597wqy6gmpv3zjx7rp8cdj46,1,82.1,96.8,2025-03-23T00:11:49.563Z,2025-03-23T02:13:08Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,5596365233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001991,50,5,1,4,54,aj8ytsr2ap33tod0hd8ofzaw9,1,18.0,-1.8,2025-03-23T00:11:50.188Z,2025-03-23T02:16:43Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596365317,233,55,5596365211,56,Back,5596365213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002007,55,5,1,4,54,6597wqy6gmpv3zjx7rp8cdj46,0,82.0,101.8,2025-03-23T00:11:50.188Z,2025-03-23T00:23:32Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,5596365289,56,Left,5596365337,233,50,5596365293,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002131,51,1,1,5,1,aj8ytsr2ap33tod0hd8ofzaw9,1,18.2,0.0,2025-03-23T00:11:57.828Z,2025-03-23T00:12:03Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596365977,1,,5596365975,213,0.40,5596365969,140,40.8,5596365973,212,25.7,5596365965,107,,5596365967,56,Back,5596365971,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002133,52,44,1,5,4,aj8ytsr2ap33tod0hd8ofzaw9,1,37.3,15.9,2025-03-23T00:12:00.603Z,2025-03-23T02:22:20Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5596366027,233,56,5596365981,56,Back,5596365983,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002119,56,44,1,5,4,6597wqy6gmpv3zjx7rp8cdj46,0,62.7,84.1,2025-03-23T00:12:00.604Z,2025-03-23T02:22:21Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596365857,286,,5596366035,233,52,5596365855,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002135,53,1,1,5,5,aj8ytsr2ap33tod0hd8ofzaw9,0,40.6,13.5,2025-03-23T00:12:01.252Z,2025-03-23T02:13:14Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5596365997,213,0.55,5596365995,212,2.0,5596365993,141,15.0,5596365985,3,,5596365991,140,42.2,5596365989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791011815,268,44,1,5,5,6597wqy6gmpv3zjx7rp8cdj46,1,59.3,81.0,2025-03-23T00:12:01.317Z,2025-03-23T02:22:21Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596421035,56,Left,5596421037,286,,5596421039,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791011767,268,44,1,5,5,aj8ytsr2ap33tod0hd8ofzaw9,0,40.7,19.0,2025-03-23T00:12:01.318Z,2025-03-23T02:22:21Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596420817,56,Back,5596420819,285,,5596421043,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002199,58,43,1,5,5,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-23T00:12:01.949Z,2025-03-23T00:32:30Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596417775,144,61,5596366285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791011743,264,1,1,5,6,6597wqy6gmpv3zjx7rp8cdj46,1,56.8,77.3,2025-03-23T00:12:02.261Z,2025-03-23T00:34:56Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596421241,213,5.87,5596421239,212,6.3,5596421231,3,,5596421235,140,62.3,5596421233,56,Center,5596421237,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002153,57,1,1,5,8,6597wqy6gmpv3zjx7rp8cdj46,0,62.6,79.7,2025-03-23T00:12:04.916Z,2025-03-23T00:12:05Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596366075,213,5.92,5596366077,1,,5596366071,141,64.3,5596366067,56,Center,5596366065,157,,5596366073,212,29.1,5596366069,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002161,54,52,1,5,11,aj8ytsr2ap33tod0hd8ofzaw9,1,10.9,49.0,2025-03-23T00:12:07.604Z,2025-03-24T07:43:55Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5598586051,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002259,55,1,1,5,16,aj8ytsr2ap33tod0hd8ofzaw9,1,9.9,46.0,2025-03-23T00:12:12.126Z,2025-03-23T00:12:15Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5596366623,140,11.4,5596366625,141,27.4,5596366627,212,12.7,5596366619,123,,5596366629,213,4.84,5596366621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002305,56,1,1,5,19,aj8ytsr2ap33tod0hd8ofzaw9,0,13.9,25.6,2025-03-23T00:12:15.772Z,2025-03-23T00:12:18Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596366825,141,37.1,5596366823,140,69.5,5596366827,212,58.9,5596366819,155,,5596366829,213,0.13,5596366821,56,Center,5596366831,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002347,59,1,1,5,23,6597wqy6gmpv3zjx7rp8cdj46,1,29.8,73.8,2025-03-23T00:12:19.776Z,2025-03-23T00:12:22Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596367067,3,,5596367071,140,37.5,5596367077,213,0.57,5596367073,141,81.5,5596367075,212,9.6,5596367069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
