id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2803388483,30,1,1,3,21,c9xffml4i7ihblp1qhus9w3fu,1,14.3,35.7,2025-04-19T20:09:52.675Z,2025-04-19T20:10:00Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664475403,140,28.3,5664475401,56,Back,5664475407,212,29.8,5664475409,213,1.06,5664475405,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388523,31,1,1,3,29,c9xffml4i7ihblp1qhus9w3fu,1,43.1,81.4,2025-04-19T20:10:00.107Z,2025-04-19T20:10:03Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664475617,213,3.92,5664475609,56,Back,5664475611,140,29.4,5664475613,141,60.6,5664475615,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388569,32,1,1,3,32,c9xffml4i7ihblp1qhus9w3fu,1,29.4,60.6,2025-04-19T20:10:03.266Z,2025-04-19T20:10:06Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664475833,140,30.4,5664475831,56,Back,5664475837,212,19.3,5664475839,213,4.77,5664475835,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388641,33,1,1,3,35,c9xffml4i7ihblp1qhus9w3fu,1,30.4,32.2,2025-04-19T20:10:05.858Z,2025-04-19T20:10:09Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664476267,141,12.0,5664476263,140,40.0,5664476271,212,17.0,5664476259,56,Back,5664476275,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388653,34,1,1,3,38,c9xffml4i7ihblp1qhus9w3fu,1,40.0,12.0,2025-04-19T20:10:09.714Z,2025-04-19T20:10:10Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664476353,141,10.0,5664476355,212,7.6,5664476351,140,47.1,5664476349,56,Back,5664476357,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388667,35,1,1,3,39,c9xffml4i7ihblp1qhus9w3fu,1,47.1,10.0,2025-04-19T20:10:10.451Z,2025-04-19T20:10:11Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5664476419,140,58.5,5664476417,56,Center,5664476421,141,23.4,5664476423,212,15.0,5664476425,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388683,36,1,1,3,40,c9xffml4i7ihblp1qhus9w3fu,1,58.5,23.4,2025-04-19T20:10:11.363Z,2025-04-19T21:03:43Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664476475,213,3.40,5664476473,212,12.2,5664476469,141,18.9,5664476465,140,47.3,5664476463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388753,37,1,1,3,42,c9xffml4i7ihblp1qhus9w3fu,1,47.3,18.9,2025-04-19T20:10:13.402Z,2025-04-19T20:10:16Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5664476889,56,Back,5664476891,140,39.5,5664476893,141,46.3,5664476895,212,20.4,5664476897,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388829,38,1,1,3,47,c9xffml4i7ihblp1qhus9w3fu,1,35.6,56.7,2025-04-19T20:10:18.178Z,2025-04-19T20:10:21Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664477297,56,Left,5664477299,140,69.7,5664477307,1,,5664477303,212,41.7,5664477305,213,0.54,5664477301,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388855,39,1,1,3,50,c9xffml4i7ihblp1qhus9w3fu,1,69.7,87.8,2025-04-19T20:10:21.370Z,2025-04-19T20:10:22Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664477419,56,Left,5664477427,213,6.02,5664477421,140,74.8,5664477423,141,85.7,5664477425,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388863,40,1,1,3,51,c9xffml4i7ihblp1qhus9w3fu,1,74.8,85.7,2025-04-19T20:10:22.363Z,2025-04-19T20:10:24Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664477549,156,,5664477469,213,3.24,5664477467,212,6.9,5664477461,56,Left,5664477465,141,84.7,5664477463,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388939,41,1,1,3,53,c9xffml4i7ihblp1qhus9w3fu,1,68.3,84.7,2025-04-19T20:10:23.850Z,2025-04-19T20:10:26Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664477847,140,40.4,5664477849,141,67.6,5664477845,56,Back,5664477851,212,31.5,5664477853,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389009,42,1,1,3,55,c9xffml4i7ihblp1qhus9w3fu,1,40.4,67.6,2025-04-19T20:10:26.459Z,2025-04-19T20:10:30Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664478171,141,41.3,5664478175,213,4.64,5664478173,212,17.9,5664478167,56,Back,5664478169,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389055,43,1,1,3,59,c9xffml4i7ihblp1qhus9w3fu,1,39.1,41.3,2025-04-19T20:10:30.194Z,2025-04-19T20:10:34Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664478505,213,5.52,5664478503,212,28.1,5664478501,141,12.6,5664478497,56,Right,5664478499,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389093,44,1,1,4,4,c9xffml4i7ihblp1qhus9w3fu,0,59.6,12.2,2025-04-19T20:10:35.451Z,2025-04-19T20:10:36Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664478689,1,,5664478687,213,6.22,5664478681,140,90.5,5664478679,56,Right,5664478685,212,32.5,5664478683,141,9.4,5664478677,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389113,36,1,1,4,6,2n3wgr89m7jl8tmioemit2pgq,1,13.1,86.8,2025-04-19T20:10:37.376Z,2025-04-19T20:10:38Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664478801,212,6.1,5664478807,213,0.10,5664478797,141,87.7,5664478791,56,Back,5664478793,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389155,37,1,1,4,7,2n3wgr89m7jl8tmioemit2pgq,1,18.9,87.7,2025-04-19T20:10:38.407Z,2025-04-19T20:10:40Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664479001,213,4.27,5664478997,141,74.8,5664478999,212,9.7,5664478993,56,Back,5664478995,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389159,38,1,1,4,8,2n3wgr89m7jl8tmioemit2pgq,0,14.9,74.8,2025-04-19T20:10:39.815Z,2025-04-19T20:10:40Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664479031,157,,5664479033,56,Back,5664479043,213,6.23,5664479041,212,10.6,5664479047,1,,5664479035,140,25.0,5664479039,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389213,46,1,1,4,10,c9xffml4i7ihblp1qhus9w3fu,1,56.6,20.1,2025-04-19T20:10:41.330Z,2025-04-19T20:10:43Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664479389,213,0.11,5664479387,212,7.2,5664479385,141,21.3,5664479381,56,Center,5664479383,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389279,47,1,1,4,12,c9xffml4i7ihblp1qhus9w3fu,1,63.6,23.3,2025-04-19T20:10:43.643Z,2025-04-19T20:10:48Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5664479761,213,1.26,5664479757,141,40.3,5664479759,212,12.1,5664479753,56,Center,5664479755,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389315,48,1,1,4,17,c9xffml4i7ihblp1qhus9w3fu,1,75.0,45.2,2025-04-19T20:10:48.387Z,2025-04-19T20:10:50Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5664479981,141,54.3,5664479979,140,67.4,5664479977,56,Center,5664479985,213,2.48,5664479983,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389345,49,1,1,4,19,c9xffml4i7ihblp1qhus9w3fu,1,68.8,53.1,2025-04-19T20:10:50.570Z,2025-04-19T20:10:53Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5664480137,56,Center,5664480141,141,69.0,5664480145,213,1.24,5664480139,140,72.3,5664480143,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389441,50,1,1,4,21,c9xffml4i7ihblp1qhus9w3fu,1,71.6,69.6,2025-04-19T20:10:52.818Z,2025-04-19T20:10:59Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664480635,213,0.67,5664480633,212,20.4,5664480629,140,86.8,5664480631,141,88.3,5664480627,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389445,51,50,1,4,28,c9xffml4i7ihblp1qhus9w3fu,1,87.8,90.4,2025-04-19T20:10:59.051Z,2025-04-19T21:03:25Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664480661,286,,5664480739,233,39,5664480659,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389447,39,7,1,4,28,2n3wgr89m7jl8tmioemit2pgq,0,12.2,9.6,2025-04-19T20:10:59.052Z,2025-04-19T20:11:02Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664480691,233,51,5664480665,285,,5664480663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389493,52,1,1,4,29,c9xffml4i7ihblp1qhus9w3fu,1,90.7,63.6,2025-04-19T20:11:00.610Z,2025-04-19T20:11:09Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,1.0,,5664480881,56,Center,5664480891,212,7.2,5664481463,210,13,5664480885,140,86.6,5664480895,213,4.07,5664480887,141,55.1,5664481465,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389499,53,13,1,4,31,c9xffml4i7ihblp1qhus9w3fu,1,90.3,58.7,2025-04-19T20:11:02.235Z,2025-04-19T22:17:00Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5664481287,72,,5664480929,22,,5664964983,328,,5664481493,103,51.4,5664481491,102,60.2,5664481483,29,,5664481481,77,,5664480931,17,,5664480933,56,Center,5664481495,230,99.0,5664481487,55,52,5664481485,154,5664481497,231,51.3,,,,,,,,,,,,
2803389807,40,5,1,4,31,2n3wgr89m7jl8tmioemit2pgq,1,-1.4,41.6,2025-04-19T20:11:02.503Z,2025-04-19T23:21:35Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664482691,346,,5664482689,56,Back,5664482773,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389525,54,5,1,4,31,c9xffml4i7ihblp1qhus9w3fu,0,101.4,58.4,2025-04-19T20:11:02.503Z,2025-04-19T23:21:36Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5664481091,346,,5664481089,56,Center,5664482829,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389873,41,1,1,4,53,2n3wgr89m7jl8tmioemit2pgq,1,5.2,49.6,2025-04-19T20:11:24.423Z,2025-04-19T20:11:28Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5664483079,140,9.0,5664483081,141,70.6,5664483083,212,14.8,5664483077,56,Back,5664483075,124,,5664483085,213,1.30,5664483089,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389953,42,1,1,4,57,2n3wgr89m7jl8tmioemit2pgq,1,20.0,64.0,2025-04-19T20:11:28.167Z,2025-04-19T20:11:31Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664483555,140,38.6,5664483559,141,89.7,5664483561,212,26.2,5664483563,213,0.73,5664483551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390045,43,1,1,5,0,2n3wgr89m7jl8tmioemit2pgq,0,36.0,92.4,2025-04-19T20:11:31.296Z,2025-04-19T20:11:35Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664484041,56,Left,5664484055,1,,5664484035,155,,5664484049,141,81.5,5664484045,140,77.1,5664484051,212,43.8,5664484053,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390079,55,12,1,5,6,c9xffml4i7ihblp1qhus9w3fu,1,10.7,8.2,2025-04-19T20:11:36.875Z,2025-04-19T20:11:38Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664484225,213,5.53,5664484219,140,17.3,5664484365,167,,5664484217,56,Back,5664484221,141,0.0,5664484223,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390253,44,5,1,5,6,2n3wgr89m7jl8tmioemit2pgq,1,76.6,101.4,2025-04-19T20:11:37.055Z,2025-04-19T23:21:36Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664485067,56,Left,5664485069,347,,5664485087,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390091,56,5,1,5,6,c9xffml4i7ihblp1qhus9w3fu,0,23.4,-1.4,2025-04-19T20:11:37.055Z,2025-04-19T23:21:36Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664484261,56,Back,5664484265,347,,5664485133,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390283,45,1,1,5,19,2n3wgr89m7jl8tmioemit2pgq,1,66.5,100.0,2025-04-19T20:11:50.071Z,2025-04-19T20:11:52Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664485235,212,13.8,5664485237,213,3.98,5664485213,107,,5664485231,141,86.3,5664485225,140,57.7,5664485219,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390307,46,1,1,5,20,2n3wgr89m7jl8tmioemit2pgq,0,57.7,86.2,2025-04-19T20:11:51.367Z,2025-04-19T21:02:55Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664485385,212,7.4,5664485383,141,86.9,5664485381,140,64.7,5664485379,56,Left,5664485387,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390325,58,3,1,5,22,c9xffml4i7ihblp1qhus9w3fu,0,39.6,29.2,2025-04-19T20:11:53.582Z,2025-04-19T21:02:58Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664711259,286,,5664711657,233,47,5664485485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390331,47,7,1,5,22,2n3wgr89m7jl8tmioemit2pgq,1,60.4,70.8,2025-04-19T20:11:53.583Z,2025-04-19T21:02:58Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664711617,285,,5664485517,56,Center,5664711619,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390413,48,1,1,5,23,2n3wgr89m7jl8tmioemit2pgq,0,69.4,82.4,2025-04-19T20:11:54.831Z,2025-04-19T20:26:52Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664486023,213,5.57,5664486021,212,21.8,5664486013,155,,5664486015,56,Center,5664486011,2,,5664486017,140,85.1,5664486019,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390349,59,12,1,5,25,c9xffml4i7ihblp1qhus9w3fu,1,40.5,49.1,2025-04-19T20:11:56.037Z,2025-04-19T20:11:58Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664485719,15,,5664485631,213,5.32,5664485627,141,39.4,5664485629,212,8.1,5664485623,56,Back,5664485625,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390389,60,12,1,5,27,c9xffml4i7ihblp1qhus9w3fu,1,44.9,39.4,2025-04-19T20:11:58.034Z,2025-04-19T20:12:01Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664485875,212,11.6,5664485877,213,0.31,5664485869,56,Center,5664485931,15,,5664485873,141,44.6,5664485871,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390493,49,1,1,5,30,2n3wgr89m7jl8tmioemit2pgq,1,65.0,56.7,2025-04-19T20:12:01.807Z,2025-04-19T20:12:04Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5664486473,56,Left,5664486477,141,89.1,5664486479,212,23.4,5664486481,213,1.23,5664486475,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390517,50,1,1,5,33,2n3wgr89m7jl8tmioemit2pgq,1,71.6,89.6,2025-04-19T20:12:04.023Z,2025-04-19T20:12:06Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664486653,212,10.7,5664486651,141,76.3,5664486649,140,66.1,5664486657,213,4.14,5664486647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390607,51,1,1,5,35,2n3wgr89m7jl8tmioemit2pgq,1,66.0,75.6,2025-04-19T20:12:06.032Z,2025-04-19T20:12:11Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664487097,213,4.01,5664487093,141,60.3,5664487095,212,13.6,5664487091,140,57.6,5664487089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390641,52,1,1,5,40,2n3wgr89m7jl8tmioemit2pgq,1,50.7,51.5,2025-04-19T20:12:11.015Z,2025-04-19T20:12:13Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664487303,140,61.0,5664487301,56,Left,5664487305,141,82.4,5664487307,212,23.6,5664487309,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390703,53,1,1,5,42,2n3wgr89m7jl8tmioemit2pgq,1,60.7,82.0,2025-04-19T20:12:13.679Z,2025-04-19T20:12:16Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664487593,212,19.7,5664487591,141,91.5,5664487595,213,0.33,5664487589,140,78.4,5664487585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390721,54,1,1,5,45,2n3wgr89m7jl8tmioemit2pgq,0,78.3,91.8,2025-04-19T20:12:16.007Z,2025-04-19T20:12:21Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664487677,141,86.2,5664487679,212,4.3,5664487681,213,5.22,5664487675,140,80.3,5664488023,233,62,5664487669,2,,5664488021,236,,5664487673,56,Left,5664487671,155,,5664488027,286,,,,,,,,,,,,,,,,,,,,,
2803390779,62,12,1,5,45,c9xffml4i7ihblp1qhus9w3fu,1,16.8,13.2,2025-04-19T20:12:16.107Z,2025-04-19T20:12:21Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664488067,233,54,5664487983,185,,5664487985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391147,55,5,1,5,51,2n3wgr89m7jl8tmioemit2pgq,1,80.9,101.4,2025-04-19T20:12:22.539Z,2025-04-19T23:21:37Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664490089,56,Left,5664490091,347,,5664492151,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390919,63,5,1,5,51,c9xffml4i7ihblp1qhus9w3fu,0,19.1,-1.4,2025-04-19T20:12:22.539Z,2025-04-19T23:21:37Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664488829,347,,5664488827,56,Back,5664492435,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391181,56,1,1,6,16,2n3wgr89m7jl8tmioemit2pgq,0,88.6,100.0,2025-04-19T20:12:46.863Z,2025-04-19T20:12:48Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664490233,141,64.6,5664490235,212,24.4,5664490229,56,Center,5664490231,140,88.1,5664490227,107,,5664490237,213,4.69,5664490239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391203,64,12,1,6,18,c9xffml4i7ihblp1qhus9w3fu,1,10.8,33.6,2025-04-19T20:12:49.491Z,2025-04-19T20:13:01Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664490441,15,,5664490353,140,36.8,5664490355,141,20.1,5664490351,56,Back,5664490357,212,28.8,5664490359,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391321,57,1,1,6,22,2n3wgr89m7jl8tmioemit2pgq,1,80.0,91.2,2025-04-19T20:12:53.343Z,2025-04-19T20:12:55Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664491009,140,64.8,5664491007,56,Left,5664491015,213,3.60,5664491013,212,17.8,5664491011,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391347,58,1,1,6,24,2n3wgr89m7jl8tmioemit2pgq,1,64.7,79.4,2025-04-19T20:12:55.264Z,2025-04-19T20:12:57Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664491199,213,5.71,5664491185,56,Center,5664491191,141,61.4,5664491187,140,82.6,5664491195,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391369,59,1,1,6,26,2n3wgr89m7jl8tmioemit2pgq,0,82.6,61.4,2025-04-19T20:12:57.118Z,2025-04-19T20:12:59Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664491299,140,96.4,5664491297,56,Center,5664491301,141,62.4,5664491305,213,0.05,5664491303,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391403,60,43,1,6,29,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-04-19T20:13:00Z,2025-04-19T22:21:31Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664491493,56,Center,5664976901,144,10,5664491491,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391457,66,1,1,6,35,c9xffml4i7ihblp1qhus9w3fu,1,3.6,44.8,2025-04-19T20:13:06.170Z,2025-04-19T20:13:09Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5664491833,212,38.7,5664491829,140,28.5,5664491827,56,Back,5664491831,141,86.8,5664491825,123,,5664491861,287,,5664491835,213,0.83,5664492097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391529,67,1,1,6,40,c9xffml4i7ihblp1qhus9w3fu,0,33.5,87.2,2025-04-19T20:13:11.508Z,2025-04-19T20:13:12Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664492325,56,Back,5664492329,141,78.8,5664492333,213,5.49,5664492331,212,8.0,5664492327,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391561,61,61,1,6,41,2n3wgr89m7jl8tmioemit2pgq,1,58.6,18.9,2025-04-19T20:13:12.797Z,2025-04-19T22:20:30Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664492531,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391603,62,5,1,6,43,2n3wgr89m7jl8tmioemit2pgq,0,60.8,-1.5,2025-04-19T20:13:14.243Z,2025-04-19T23:21:38Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664492715,56,Right,5664492717,347,,5664493223,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391679,68,5,1,6,43,c9xffml4i7ihblp1qhus9w3fu,1,39.2,101.5,2025-04-19T20:13:14.243Z,2025-04-19T23:21:38Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664493093,347,,5664493091,56,Back,5664493199,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391847,69,1,1,6,57,c9xffml4i7ihblp1qhus9w3fu,1,37.8,100.0,2025-04-19T20:13:28.570Z,2025-04-19T20:13:32Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664494023,213,5.95,5664494021,212,33.9,5664494013,107,,5664494025,1,,5664494015,56,Left,5664494017,140,68.4,5664494019,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391849,70,61,1,7,1,c9xffml4i7ihblp1qhus9w3fu,0,68.4,85.3,2025-04-19T20:13:31.978Z,2025-04-19T20:13:32Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5664494031,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391903,64,1,1,7,3,2n3wgr89m7jl8tmioemit2pgq,1,48.9,11.7,2025-04-19T20:13:34.390Z,2025-04-19T20:13:36Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664494267,141,8.8,5664494269,212,3.5,5664494265,140,46.2,5664494263,56,Back,5664494271,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391893,71,83,1,7,4,c9xffml4i7ihblp1qhus9w3fu,0,65.3,86.2,2025-04-19T20:13:35.274Z,2025-04-19T21:02:06Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5664494463,399,7i9qesz7fugndupldntvshwd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391907,65,50,1,7,4,2n3wgr89m7jl8tmioemit2pgq,1,42.7,8.8,2025-04-19T20:13:35.831Z,2025-04-19T21:02:00Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664494287,56,Back,5664494289,286,,5664708835,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803430241,387,7,1,7,4,c9xffml4i7ihblp1qhus9w3fu,1,57.3,91.2,2025-04-19T20:13:35.832Z,2025-04-19T21:01:59Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5664708797,285,,5664708795,56,Left,5664708813,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
