id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2810003695,29,5,1,3,25,5x54jbfk11lrsmipgsx7cdbai,1,75.0,-1.4,2025-05-04T02:40:13.142Z,2025-05-04T04:32:21Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5700947453,233,31,5700947433,56,Right,5700947435,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003691,31,5,1,3,25,7c9knuwazz9k9449u5rnuuy5m,0,25.0,101.4,2025-05-04T02:40:13.142Z,2025-05-04T04:32:21Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5700947463,233,29,5700947377,56,Back,5700947379,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003773,30,1,1,3,27,5x54jbfk11lrsmipgsx7cdbai,1,73.9,0.0,2025-05-04T02:40:15.070Z,2025-05-04T02:40:26Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5700947883,213,2.08,5700947873,107,,5700947877,140,59.2,5700947879,141,39.1,5700947881,212,31.6,5700947875,56,Center,5700947885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003779,31,1,1,3,38,5x54jbfk11lrsmipgsx7cdbai,1,59.9,47.2,2025-05-04T02:40:26.198Z,2025-05-04T02:42:58Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5700947913,141,83.3,5700947911,140,62.7,5700947917,213,1.45,5700947909,56,Left,5700947915,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003785,32,1,1,3,39,5x54jbfk11lrsmipgsx7cdbai,1,62.9,83.6,2025-05-04T02:40:26.934Z,2025-05-04T02:40:27Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5700947939,140,60.2,5700947941,141,69.4,5700947937,56,Center,5700947945,213,4.43,5700947943,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003813,33,1,1,3,40,5x54jbfk11lrsmipgsx7cdbai,1,60.1,69.4,2025-05-04T02:40:27.718Z,2025-05-04T02:43:06Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5700948091,212,11.1,5700948087,140,60.8,5700948089,141,53.1,5700948085,56,Center,5700948093,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003845,34,1,1,3,45,5x54jbfk11lrsmipgsx7cdbai,1,59.2,54.5,2025-05-04T02:40:32.486Z,2025-05-04T02:43:07Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5700948223,141,72.9,5700948227,213,2.56,5700948221,140,41.0,5700948225,212,22.8,5700948219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003853,35,1,1,3,49,5x54jbfk11lrsmipgsx7cdbai,1,41.0,72.9,2025-05-04T02:40:36.782Z,2025-05-04T02:40:37Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5700948257,140,55.9,5700948259,141,65.4,5700948261,212,16.5,5700948255,56,Center,5700948263,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003875,36,1,1,3,50,5x54jbfk11lrsmipgsx7cdbai,1,55.9,65.4,2025-05-04T02:40:37.774Z,2025-05-04T02:40:40Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5700948391,141,86.3,5700948389,140,42.4,5700948387,56,Back,5700948395,213,2.35,5700948393,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003905,37,1,1,3,52,5x54jbfk11lrsmipgsx7cdbai,1,41.9,86.5,2025-05-04T02:40:40.478Z,2025-05-04T02:40:44Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5700948537,141,73.2,5700948541,213,3.71,5700948539,212,16.8,5700948533,56,Back,5700948535,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003947,38,1,1,3,56,5x54jbfk11lrsmipgsx7cdbai,1,25.4,67.6,2025-05-04T02:40:43.958Z,2025-05-04T02:40:48Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5700948751,141,30.6,5700948747,56,Back,5700948749,140,10.7,5700948755,213,4.16,5700948753,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003967,39,1,1,4,0,5x54jbfk11lrsmipgsx7cdbai,0,9.7,18.3,2025-05-04T02:40:48.135Z,2025-05-04T02:40:49Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5700948825,140,26.6,5700948823,56,Back,5700948831,213,5.63,5700948827,141,0.0,5700948829,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004133,32,5,1,4,2,7c9knuwazz9k9449u5rnuuy5m,1,72.6,101.6,2025-05-04T02:40:49.611Z,2025-05-04T04:32:21Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5700949611,56,Left,5700949613,347,,5700949615,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003973,40,5,1,4,2,5x54jbfk11lrsmipgsx7cdbai,0,27.4,-1.6,2025-05-04T02:40:49.611Z,2025-05-04T04:32:22Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5700949619,233,32,5700948849,347,,5700948847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004165,33,1,1,4,18,7c9knuwazz9k9449u5rnuuy5m,1,72.7,100.0,2025-05-04T02:41:06.160Z,2025-05-04T02:41:10Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5700949763,140,97.6,5700949759,107,,5700949769,213,5.83,5700949771,1,,5700949767,212,29.1,5700949761,56,Left,5700949765,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004171,34,61,1,4,22,7c9knuwazz9k9449u5rnuuy5m,0,91.2,90.0,2025-05-04T02:41:10.463Z,2025-05-04T02:41:11Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5700949791,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004183,35,5,1,4,23,7c9knuwazz9k9449u5rnuuy5m,0,95.4,101.8,2025-05-04T02:41:11.479Z,2025-05-04T04:32:23Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5700949843,347,,5700949841,56,Left,5700950159,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004241,41,5,1,4,23,5x54jbfk11lrsmipgsx7cdbai,1,4.6,-1.8,2025-05-04T02:41:11.479Z,2025-05-04T04:32:22Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5700950131,233,35,5700950121,56,Back,5700950123,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004271,42,1,1,4,31,5x54jbfk11lrsmipgsx7cdbai,1,6.0,0.0,2025-05-04T02:41:18.791Z,2025-05-04T02:41:22Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5700950329,213,0.67,5700950327,212,13.1,5700950321,56,Back,5700950323,140,15.8,5700950319,107,,5700950325,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004277,43,1,1,4,35,5x54jbfk11lrsmipgsx7cdbai,0,15.4,8.9,2025-05-04T02:41:22.711Z,2025-05-04T02:41:23Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5700950383,236,,5700950353,56,Back,5700950361,213,3.30,5700950389,286,,5700950357,141,8.2,5700950359,212,3.1,5700950355,140,12.5,5700950385,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004279,36,74,1,4,35,7c9knuwazz9k9449u5rnuuy5m,1,90.3,93.6,2025-05-04T02:41:22.712Z,2025-05-04T05:00:13Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5700950363,56,Left,5700950415,233,43,5700950365,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004291,37,5,1,4,37,7c9knuwazz9k9449u5rnuuy5m,0,89.5,101.0,2025-05-04T02:41:24.776Z,2025-05-04T04:32:23Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5700950431,56,Left,5700950755,233,44,5700950433,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004339,44,5,1,4,37,5x54jbfk11lrsmipgsx7cdbai,1,10.5,-1.0,2025-05-04T02:41:24.776Z,2025-05-04T04:32:23Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5700950729,233,37,5700950723,56,Back,5700950725,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004299,38,43,1,4,38,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-04T02:41:25.648Z,2025-05-04T02:41:28Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5700950563,144,74,5700950477,56,Left,5700950479,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004349,45,1,1,4,44,5x54jbfk11lrsmipgsx7cdbai,0,11.1,0.0,2025-05-04T02:41:32.375Z,2025-05-04T05:03:37Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5700950787,213,0.68,5700950777,107,,5700950779,56,Back,5700950781,140,25.7,5700950783,141,17.3,5700950999,189,,5700950785,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004373,39,61,1,4,47,7c9knuwazz9k9449u5rnuuy5m,1,74.8,88.7,2025-05-04T02:41:34.692Z,2025-05-04T02:53:35Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5700950879,56,Left,5700951267,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004387,46,1,1,4,48,5x54jbfk11lrsmipgsx7cdbai,0,29.2,18.2,2025-05-04T02:41:36.087Z,2025-05-04T02:41:38Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5700950937,213,5.60,5700950929,56,Back,5700950931,140,44.5,5700950927,3,,5700950935,212,20.7,5700950933,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004469,40,5,1,4,51,7c9knuwazz9k9449u5rnuuy5m,1,52.3,101.3,2025-05-04T02:41:38.658Z,2025-05-04T04:32:24Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5700951281,233,47,5700951247,56,Left,5700951249,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004389,47,5,1,4,51,5x54jbfk11lrsmipgsx7cdbai,0,47.7,-1.3,2025-05-04T02:41:38.658Z,2025-05-04T04:32:24Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5700951293,233,40,5700950939,56,Back,5700950941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004511,41,1,1,4,59,7c9knuwazz9k9449u5rnuuy5m,1,44.8,100.0,2025-05-04T02:41:46.760Z,2025-05-04T02:41:52Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5700951455,212,11.1,5700951445,107,,5700951459,213,3.81,5700951449,140,36.5,5700951451,141,91.8,5700951447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004531,42,1,1,5,5,7c9knuwazz9k9449u5rnuuy5m,1,24.2,78.8,2025-05-04T02:41:53.217Z,2025-05-04T02:41:55Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5700951519,213,4.67,5700951517,212,31.5,5700951511,56,Back,5700951515,141,32.5,5700951513,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004543,43,1,1,5,7,7c9knuwazz9k9449u5rnuuy5m,1,20.9,29.4,2025-05-04T02:41:54.960Z,2025-05-04T02:41:58Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5700951583,212,18.0,5700951585,213,5.17,5700951581,141,5.6,5700951577,56,Back,5700951579,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004585,44,1,1,5,10,7c9knuwazz9k9449u5rnuuy5m,1,26.7,4.4,2025-05-04T02:41:58.008Z,2025-05-04T02:42:02Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5700951721,56,Back,5700951729,213,0.84,5700951727,212,23.2,5700951723,140,41.4,5700951725,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004589,45,4,1,5,14,7c9knuwazz9k9449u5rnuuy5m,1,41.2,27.4,2025-05-04T02:42:02.135Z,2025-05-04T02:42:07Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5700951765,13,,5700951773,286,,5700951777,233,48,5700951771,265,,5700951769,152,,5700951767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004581,48,4,1,5,14,5x54jbfk11lrsmipgsx7cdbai,0,58.8,72.6,2025-05-04T02:42:02.136Z,2025-05-04T02:42:11Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5700951753,56,Center,5700952043,55,49,5700951751,13,,5700951759,285,,5700951757,265,,5700951755,152,,5700951797,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004591,49,17,1,5,17,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T02:42:05.007Z,2025-05-04T02:42:35Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5700952011,55,48,5700951817,392,,5700951819,13,243,5700951815,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004889,46,27,1,5,51,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-04T02:42:38.497Z,2025-05-04T02:42:45Z,,,,,5700953309,233,50,5700953295,53,e6gr1t1rp2x7waywgzlrj8yqx,5700953293,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004839,50,27,1,5,51,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T02:42:38.497Z,2025-05-04T02:42:46Z,,,,,5700953315,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005409,47,28,1,6,38,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-04T02:43:26.122Z,2025-05-04T05:02:39Z,,,,,5701148799,233,51,5700956087,55,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005261,51,28,1,6,38,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T02:43:26.122Z,2025-05-04T05:02:40Z,,,,,5700955319,55,50,5701148813,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005663,49,1,1,7,13,7c9knuwazz9k9449u5rnuuy5m,1,39.8,29.1,2025-05-04T02:44:01.377Z,2025-05-04T02:44:05Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5700957361,56,Back,5700957359,152,,5700957357,5,,5700957371,1,,5700957367,212,32.2,5700957369,213,1.49,5700957363,140,42.3,5700957365,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005689,50,1,1,7,18,7c9knuwazz9k9449u5rnuuy5m,1,37.8,85.6,2025-05-04T02:44:05.642Z,2025-05-04T02:44:08Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5700957473,213,4.08,5700957465,56,Back,5700957467,140,25.7,5700957471,212,21.6,5700957469,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005729,51,1,1,7,20,7c9knuwazz9k9449u5rnuuy5m,1,26.7,65.5,2025-05-04T02:44:07.882Z,2025-05-04T02:44:11Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5700957671,140,26.6,5700957669,56,Back,5700957679,212,24.1,5700957675,141,30.1,5700957683,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005737,52,1,1,7,24,7c9knuwazz9k9449u5rnuuy5m,0,29.9,24.0,2025-05-04T02:44:11.704Z,2025-05-04T02:56:29Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5700957725,141,21.3,5700957719,157,,5700957723,140,33.8,5700957873,286,,5700957721,56,Back,5700957869,233,52,5700957867,236,,5700957729,213,5.86,5700957731,1,5700957727,212,,,,,,,,4.5,,,,,,,,,,,,,,,,
2810005745,52,74,1,7,24,5x54jbfk11lrsmipgsx7cdbai,1,70.8,65.1,2025-05-04T02:44:11.705Z,2025-05-04T05:00:13Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5700957761,56,Center,5700957791,233,52,5700957763,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005791,53,1,1,7,28,5x54jbfk11lrsmipgsx7cdbai,0,73.9,64.3,2025-05-04T02:44:16.482Z,2025-05-04T02:44:18Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5700958005,141,67.9,5700958003,140,100.0,5700958007,212,28.2,5700958009,213,0.09,5700958001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005801,53,5,1,7,29,7c9knuwazz9k9449u5rnuuy5m,1,-0.9,31.0,2025-05-04T02:44:16.779Z,2025-05-04T04:32:25Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5700958057,346,,5700958517,233,54,5700958055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005895,54,5,1,7,29,5x54jbfk11lrsmipgsx7cdbai,0,100.9,69.0,2025-05-04T02:44:16.779Z,2025-05-04T04:32:25Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5700958501,56,Center,5700958503,346,,5700958521,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005855,54,1,1,7,34,7c9knuwazz9k9449u5rnuuy5m,1,4.4,48.5,2025-05-04T02:44:22.298Z,2025-05-04T02:56:52Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5700958315,212,22.6,5700958307,124,,5700958309,56,Back,5700958321,237,,5700958313,141,79.3,5700958317,213,1.19,5700958311,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005875,55,43,1,7,37,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-04T02:44:25.322Z,2025-05-04T02:56:49Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5700958397,140,12.8,5700958399,141,82.7,5700958395,56,Back,5700958401,212,18.0,5700991543,144,1,5700958403,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005889,56,1,1,7,39,7c9knuwazz9k9449u5rnuuy5m,0,12.5,84.2,2025-05-04T02:44:26.602Z,2025-05-04T02:44:28Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5700958461,56,Center,5700958467,212,51.3,5700958469,213,6.06,5700958471,1,,5700958463,140,60.1,5700958465,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005905,55,1,1,7,42,5x54jbfk11lrsmipgsx7cdbai,1,43.6,30.0,2025-05-04T02:44:29.794Z,2025-05-04T02:44:32Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5700958561,140,63.1,5700958559,56,Center,5700958569,212,20.6,5700958571,213,6.17,5700958565,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005915,56,1,1,7,44,5x54jbfk11lrsmipgsx7cdbai,1,64.7,27.0,2025-05-04T02:44:32.170Z,2025-05-04T02:44:33Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5700958613,140,59.0,5700958615,141,20.4,5700958611,56,Right,5700958649,156,,5700958619,213,3.79,5700958617,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005937,57,45,1,7,45,7c9knuwazz9k9449u5rnuuy5m,0,35.8,77.6,2025-05-04T02:44:33.198Z,2025-05-04T02:59:06Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5700994569,233,223,5700994179,56,Back,5700994181,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810012731,223,3,1,7,45,5x54jbfk11lrsmipgsx7cdbai,1,64.2,22.4,2025-05-04T02:44:33.198Z,2025-05-04T05:03:47Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5700994509,56,Center,5700994535,233,57,5700994511,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005935,58,1,1,7,46,5x54jbfk11lrsmipgsx7cdbai,1,61.3,19.2,2025-05-04T02:44:33.922Z,2025-05-04T02:44:34Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5700958723,141,27.6,5700958721,140,63.9,5700958727,213,1.12,5700958725,212,6.3,5700958719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005951,59,1,1,7,47,5x54jbfk11lrsmipgsx7cdbai,1,64.9,29.1,2025-05-04T02:44:34.666Z,2025-05-04T05:03:50Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5700958813,213,5.41,5700958809,141,8.3,5700958807,140,76.2,5700958805,56,Right,5700958811,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005995,60,1,1,7,54,5x54jbfk11lrsmipgsx7cdbai,1,89.6,11.1,2025-05-04T02:44:42.002Z,2025-05-04T02:44:45Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5700959007,56,Center,5700959013,212,11.8,5700959009,140,91.3,5700959015,213,1.42,5700959011,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006009,61,1,1,7,58,5x54jbfk11lrsmipgsx7cdbai,1,93.8,25.3,2025-05-04T02:44:45.714Z,2025-05-04T05:03:39Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5700959095,213,4.20,5700959093,212,12.6,5700959091,141,9.1,5700959087,56,Right,5700959089,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006031,62,1,1,8,0,5x54jbfk11lrsmipgsx7cdbai,0,86.7,8.8,2025-05-04T02:44:47.810Z,2025-05-04T02:44:50Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5700959195,141,17.9,5700959187,2,,5700959193,140,84.8,5700959191,56,Right,5700959199,213,1.88,5700959197,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006053,58,61,1,8,3,7c9knuwazz9k9449u5rnuuy5m,1,9.2,89.7,2025-05-04T02:44:51.115Z,2025-05-04T02:59:59Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5700959297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006097,63,1,1,8,7,5x54jbfk11lrsmipgsx7cdbai,1,76.8,93.8,2025-05-04T02:44:55.026Z,2025-05-04T02:44:56Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5700959481,56,Left,5700959489,213,3.35,5700959487,212,24.7,5700959483,140,53.8,5700959485,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006131,64,1,1,8,8,5x54jbfk11lrsmipgsx7cdbai,1,53.7,86.5,2025-05-04T02:44:56.435Z,2025-05-04T02:44:59Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5700959603,141,79.7,5700959599,56,Left,5700959601,140,64.7,5700959607,213,5.90,5700959605,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006171,65,1,1,8,12,5x54jbfk11lrsmipgsx7cdbai,1,63.8,78.7,2025-05-04T02:44:59.595Z,2025-05-04T02:45:04Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5700959835,141,62.9,5700959831,56,Center,5700959839,213,3.91,5700959837,212,15.5,5700959833,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006209,66,1,1,8,20,5x54jbfk11lrsmipgsx7cdbai,1,46.9,70.3,2025-05-04T02:45:07.682Z,2025-05-04T05:03:51Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5700960061,140,56.7,5700960059,56,Left,5700960067,213,0.66,5700960063,141,82.0,5700960065,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006213,67,1,1,8,22,5x54jbfk11lrsmipgsx7cdbai,1,56.7,82.0,2025-05-04T02:45:09.570Z,2025-05-04T02:45:10Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5700960103,140,65.4,5700960105,141,88.9,5700960101,56,Left,5700960109,213,0.47,5700960107,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006221,68,1,1,8,22,5x54jbfk11lrsmipgsx7cdbai,1,65.3,89.0,2025-05-04T02:45:10.379Z,2025-05-04T02:45:11Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5700960155,56,Center,5700960163,213,4.49,5700960157,140,62.5,5700960159,141,70.2,5700960161,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006249,69,1,1,8,24,5x54jbfk11lrsmipgsx7cdbai,1,63.3,73.9,2025-05-04T02:45:11.770Z,2025-05-04T02:45:14Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5700960301,213,5.85,5700960293,140,70.9,5700960295,141,68.5,5700960291,56,Center,5700960297,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006289,70,1,1,8,26,5x54jbfk11lrsmipgsx7cdbai,1,70.8,69.6,2025-05-04T02:45:14.427Z,2025-05-04T02:45:18Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5700960513,56,Center,5700960517,141,25.5,5700960519,212,34.2,5700960523,1,,5700960515,140,86.5,5700960509,155,,5700960521,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
