id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/15/value
2813052233,36,1,1,2,50,5x54jbfk11lrsmipgsx7cdbai,1,44.9,80.2,2025-05-10T22:09:58.913Z,2025-05-10T22:10:01Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717800615,140,37.6,5717800621,213,4.31,5717800613,56,Back,5717800617,141,53.9,5717800619,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052243,37,1,1,2,53,5x54jbfk11lrsmipgsx7cdbai,1,37.6,53.9,2025-05-10T22:10:01.482Z,2025-05-10T22:10:06Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717800747,56,Back,5717800749,140,38.8,5717800753,212,13.4,5717800755,213,1.48,5717800751,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052271,38,1,1,2,58,5x54jbfk11lrsmipgsx7cdbai,0,44.8,80.2,2025-05-10T22:10:05.994Z,2025-05-10T22:10:10Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717800983,140,86.8,5717800987,212,44.6,5717800979,155,,5717800991,1,,5717800989,213,0.14,5717800981,56,Left,5717800985,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052299,29,1,1,3,4,ck22dnk93ng8ax7wonlff7yms,1,16.8,13.1,2025-05-10T22:10:12.066Z,2025-05-10T22:10:14Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5717801201,213,0.71,5717801199,212,15.6,5717801195,140,28.1,5717801193,56,Back,5717801197,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052315,30,1,1,3,6,ck22dnk93ng8ax7wonlff7yms,1,27.5,32.5,2025-05-10T22:10:14.786Z,2025-05-10T22:10:17Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5717801275,140,8.7,5717801281,213,2.55,5717801279,212,23.8,5717801277,141,52.1,5717801273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052349,31,1,1,3,8,ck22dnk93ng8ax7wonlff7yms,1,5.9,49.9,2025-05-10T22:10:16.929Z,2025-05-10T22:10:21Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5717801477,56,Back,5717801483,212,15.0,5717801485,213,0.95,5717801481,141,67.9,5717801479,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052373,32,1,1,3,12,ck22dnk93ng8ax7wonlff7yms,0,21.5,75.4,2025-05-10T22:10:20.970Z,2025-05-10T22:30:31Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5717801717,141,77.3,5717801721,213,0.06,5717801713,56,Back,5717801715,140,40.5,5717801719,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052379,33,43,1,3,16,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-10T22:10:24.344Z,2025-05-10T22:31:24Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5717860673,213,0.76,5717863643,144,1,5717860669,141,65.0,5717860667,140,43.3,5717801749,56,Back,5717860671,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052395,39,8,1,3,17,5x54jbfk11lrsmipgsx7cdbai,1,68.0,26.8,2025-05-10T22:10:25.345Z,2025-05-11T00:54:37Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5717801817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813062003,213,1,1,3,18,5x54jbfk11lrsmipgsx7cdbai,0,64.8,37.8,2025-05-10T22:10:26.156Z,2025-05-11T00:54:35Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5717866837,141,59.3,5717866833,56,Center,5717866835,140,58.3,5717866839,212,16.1,5717866841,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052415,34,1,1,3,20,ck22dnk93ng8ax7wonlff7yms,1,38.9,52.2,2025-05-10T22:10:28.577Z,2025-05-11T00:12:05Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5717801955,56,Center,5717801963,213,0.89,5717801959,141,73.6,5717801957,140,50.2,5717801961,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052487,35,2,1,3,22,ck22dnk93ng8ax7wonlff7yms,1,51.5,73.0,2025-05-10T22:10:30.482Z,2025-05-11T00:12:04Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5717802383,7,1xpjec3sk3ykvgcg67jkxtzo,5717802345,140,67.0,5717802347,141,82.3,5717802385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052553,41,1,1,3,32,5x54jbfk11lrsmipgsx7cdbai,1,28.7,13.1,2025-05-10T22:10:40.722Z,2025-05-10T22:10:48Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717802871,212,8.8,5717802865,56,Back,5717802861,5,,5717802863,241,,5717802867,140,22.7,5717802869,141,22.1,5717802873,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052577,42,1,1,3,39,5x54jbfk11lrsmipgsx7cdbai,1,24.4,31.5,2025-05-10T22:10:47.906Z,2025-05-10T22:10:51Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5717803061,56,Back,5717803065,140,38.2,5717803057,196,,5717803053,155,,5717803071,141,96.2,5717803075,212,46.3,5717803083,1,,5717803079,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052607,43,1,1,3,43,5x54jbfk11lrsmipgsx7cdbai,0,38.7,96.2,2025-05-10T22:10:51.642Z,2025-05-10T22:10:55Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5717803273,155,,5717803283,213,6.02,5717803277,140,83.5,5717803279,141,77.6,5717803281,212,48.7,5717803275,56,Center,5717803285,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813064727,225,61,1,3,53,ck22dnk93ng8ax7wonlff7yms,0,22.5,4.9,2025-05-10T22:11:01.662Z,2025-05-10T22:38:07Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5717881007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052671,38,5,1,3,54,ck22dnk93ng8ax7wonlff7yms,0,25.0,-1.2,2025-05-10T22:11:02.498Z,2025-05-11T00:27:25Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5717803747,347,,5717803921,233,44,5717803745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052685,44,5,1,3,54,5x54jbfk11lrsmipgsx7cdbai,1,75.0,101.2,2025-05-10T22:11:02.498Z,2025-05-11T00:27:25Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5717803891,233,38,5717803847,347,,5717803845,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052659,37,43,1,3,54,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-10T22:11:02.595Z,2025-05-10T22:11:06Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5717803831,144,61,5717803671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052725,45,1,1,3,59,5x54jbfk11lrsmipgsx7cdbai,1,72.8,100.0,2025-05-10T22:11:07.082Z,2025-05-10T22:11:11Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5717804079,213,3.49,5717804073,140,55.1,5717804069,107,,5717804077,212,19.8,5717804075,141,91.5,5717804071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052755,46,1,1,4,3,5x54jbfk11lrsmipgsx7cdbai,1,54.3,91.5,2025-05-10T22:11:11.122Z,2025-05-10T22:11:13Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717804269,56,Center,5717804277,213,4.65,5717804273,141,66.0,5717804275,212,17.4,5717804271,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052765,47,1,1,4,5,5x54jbfk11lrsmipgsx7cdbai,1,52.3,64.2,2025-05-10T22:11:13.682Z,2025-05-10T22:11:16Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5717804343,212,18.0,5717804337,56,Back,5717804345,213,4.00,5717804339,140,41.1,5717804341,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052787,48,1,1,4,7,5x54jbfk11lrsmipgsx7cdbai,1,42.3,48.4,2025-05-10T22:11:15.874Z,2025-05-10T22:11:19Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717804519,212,22.1,5717804521,213,1.63,5717804513,56,Back,5717804517,141,80.9,5717804515,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052837,49,1,1,4,11,5x54jbfk11lrsmipgsx7cdbai,1,41.1,80.9,2025-05-10T22:11:19.666Z,2025-05-10T22:11:25Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717804817,140,29.2,5717804821,212,30.6,5717804823,213,4.29,5717804815,56,Back,5717804819,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052861,50,1,1,4,17,5x54jbfk11lrsmipgsx7cdbai,0,30.8,36.3,2025-05-10T22:11:25.578Z,2025-05-10T22:11:27Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717804871,213,0.87,5717804865,140,55.0,5717804861,155,,5717804863,56,Left,5717804867,141,80.2,5717804869,212,39.2,5717804873,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052883,39,61,1,4,21,ck22dnk93ng8ax7wonlff7yms,0,49.7,24.0,2025-05-10T22:11:29.155Z,2025-05-11T00:11:59Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5717804989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052905,40,5,1,4,21,ck22dnk93ng8ax7wonlff7yms,0,58.0,-1.4,2025-05-10T22:11:29.420Z,2025-05-11T00:27:26Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5717805135,347,,5717805201,233,51,5717805133,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052913,51,5,1,4,21,5x54jbfk11lrsmipgsx7cdbai,1,42.0,101.4,2025-05-10T22:11:29.420Z,2025-05-11T00:27:26Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717805197,233,40,5717805183,347,,5717805181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052947,52,1,1,4,24,5x54jbfk11lrsmipgsx7cdbai,1,45.7,100.0,2025-05-10T22:11:32.402Z,2025-05-10T22:11:37Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717805419,212,37.7,5717805417,141,75.6,5717805413,56,Back,5717805421,213,3.63,5717805423,1,,5717805415,140,14.0,5717805411,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813052963,53,1,1,4,28,5x54jbfk11lrsmipgsx7cdbai,1,13.9,72.3,2025-05-10T22:11:36.827Z,2025-05-10T22:11:41Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5717805511,140,21.3,5717805515,212,29.2,5717805509,56,Back,5717805517,213,4.98,5717805513,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053001,54,1,1,4,32,5x54jbfk11lrsmipgsx7cdbai,1,22.0,29.5,2025-05-10T22:11:40.827Z,2025-05-10T22:11:46Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717805775,56,Back,5717805781,212,17.4,5717805779,141,53.1,5717805777,140,28.3,5717805783,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053027,55,1,1,4,38,5x54jbfk11lrsmipgsx7cdbai,1,28.3,53.1,2025-05-10T22:11:46.531Z,2025-05-10T22:11:50Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717805987,56,Right,5717805993,212,55.6,5717805997,1,,5717805985,155,,5717805989,140,72.9,5717805991,141,8.9,5717805995,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053029,56,4,1,4,42,5x54jbfk11lrsmipgsx7cdbai,1,67.0,10.8,2025-05-10T22:11:50.531Z,2025-05-11T00:21:24Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717806063,233,41,5717806027,152,,5717806029,265,,5717806031,286,,5717806021,13,,5717806025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053033,41,4,1,4,42,ck22dnk93ng8ax7wonlff7yms,0,33.0,89.2,2025-05-10T22:11:50.532Z,2025-05-11T00:21:24Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5717806051,285,,5717806045,265,,5717806041,152,,5717806033,13,,5717806037,56,Back,5717806097,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053293,57,1,1,5,27,5x54jbfk11lrsmipgsx7cdbai,1,76.2,11.6,2025-05-10T22:12:35.228Z,2025-05-10T22:12:37Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5717807779,141,43.6,5717807767,2,,5717807773,152,,5717807783,213,1.36,5717807769,5,,5717807777,140,80.7,5717807781,212,22.3,5717807775,56,Center,5717807771,155,,,,,,,,,,,,,,,,,,,,,,,,,
2813053303,58,61,1,5,29,5x54jbfk11lrsmipgsx7cdbai,0,80.7,43.6,2025-05-10T22:12:37.427Z,2025-05-10T22:12:38Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5717807823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053405,42,12,1,5,30,ck22dnk93ng8ax7wonlff7yms,1,13.5,72.3,2025-05-10T22:12:38.283Z,2025-05-10T22:12:58Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5717808563,213,5.96,5717808559,141,55.2,5717808555,56,Back,5717808557,140,46.7,5717808561,212,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053343,59,1,1,5,34,5x54jbfk11lrsmipgsx7cdbai,1,63.1,51.6,2025-05-10T22:12:42.324Z,2025-05-10T22:12:46Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717808115,212,21.3,5717808111,140,62.8,5717808109,56,Left,5717808107,3,,5717808117,213,1.59,5717808113,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053365,60,1,1,5,38,5x54jbfk11lrsmipgsx7cdbai,1,57.4,86.3,2025-05-10T22:12:46.419Z,2025-05-10T22:12:51Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717808287,141,59.9,5717808283,56,Back,5717808289,212,35.2,5717808291,213,3.68,5717808293,1,,5717808285,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053379,61,1,1,5,43,5x54jbfk11lrsmipgsx7cdbai,1,28.0,57.9,2025-05-10T22:12:51.459Z,2025-05-10T22:12:54Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5717808361,141,29.4,5717808357,56,Back,5717808365,213,4.69,5717808359,140,27.6,5717808363,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053403,62,1,1,5,46,5x54jbfk11lrsmipgsx7cdbai,1,30.0,25.9,2025-05-10T22:12:54.411Z,2025-05-10T22:12:58Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717808549,212,7.4,5717808545,140,36.4,5717808551,213,0.43,5717808543,56,Back,5717808547,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053407,43,45,1,5,50,ck22dnk93ng8ax7wonlff7yms,0,61.5,59.6,2025-05-10T22:12:58.515Z,2025-05-11T00:22:09Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5717808571,56,Center,5717808743,233,63,5717808573,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053423,63,3,1,5,50,5x54jbfk11lrsmipgsx7cdbai,1,38.5,40.4,2025-05-10T22:12:58.515Z,2025-05-11T00:22:08Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5717808735,233,43,5717808703,286,,5717808701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053441,64,1,1,5,53,5x54jbfk11lrsmipgsx7cdbai,0,43.2,23.4,2025-05-10T22:13:01.156Z,2025-05-10T22:13:04Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5717808851,1,,5717808845,141,15.6,5717808841,140,87.1,5717808835,155,,5717808847,212,46.4,5717808837,56,Right,5717808849,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053471,45,1,1,5,58,ck22dnk93ng8ax7wonlff7yms,0,15.8,85.0,2025-05-10T22:13:06.827Z,2025-05-10T22:13:08Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5717809105,236,,5717809021,140,18.3,5717809013,56,Back,5717809025,141,88.1,5717809027,212,3.4,5717809111,286,,5717809031,1,,5717809107,233,65,5717809007,157,5717809029,213,0.68,,,,,,,,,,,,,,,,,,,,,,
2813053481,65,74,1,5,58,5x54jbfk11lrsmipgsx7cdbai,1,80.6,10.3,2025-05-10T22:13:06.828Z,2025-05-11T00:21:45Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5717809091,56,Right,5717809115,233,45,5717809093,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053575,46,5,1,6,0,ck22dnk93ng8ax7wonlff7yms,1,23.1,101.8,2025-05-10T22:13:08.363Z,2025-05-11T00:27:27Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5717809841,233,66,5717809813,56,Back,5717809815,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053487,66,5,1,6,0,5x54jbfk11lrsmipgsx7cdbai,0,76.9,-1.8,2025-05-10T22:13:08.363Z,2025-05-11T00:27:27Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5717809845,233,46,5717809149,56,Right,5717809151,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053595,47,1,1,6,16,ck22dnk93ng8ax7wonlff7yms,0,21.2,100.0,2025-05-10T22:13:24.123Z,2025-05-10T22:13:26Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5717809919,1,,5717809909,56,Left,5717809915,212,38.7,5717809911,140,57.1,5717809913,141,89.1,5717809907,107,,5717809917,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053633,68,1,1,6,19,5x54jbfk11lrsmipgsx7cdbai,1,39.7,11.4,2025-05-10T22:13:27.836Z,2025-05-10T22:13:30Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717810163,56,Right,5717810167,141,11.0,5717810169,212,18.4,5717810171,213,6.27,5717810165,140,57.2,5717810161,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053637,69,61,1,6,22,5x54jbfk11lrsmipgsx7cdbai,0,57.2,11.0,2025-05-10T22:13:30.748Z,2025-05-10T22:15:24Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5717810193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053667,48,1,1,6,25,ck22dnk93ng8ax7wonlff7yms,0,36.0,92.0,2025-05-10T22:13:33.331Z,2025-05-11T00:11:56Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5717887939,233,70,5717887937,236,,5717887943,286,,5717887905,213,5.99,5717887901,141,89.5,5717887899,140,41.3,5717887903,212,5.8,5717810329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053675,70,74,1,6,25,5x54jbfk11lrsmipgsx7cdbai,1,56.3,11.0,2025-05-10T22:13:33.332Z,2025-05-10T22:40:49Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5717810363,56,Right,5717815753,285,,5717887953,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053681,71,1,1,6,26,5x54jbfk11lrsmipgsx7cdbai,0,56.3,2.6,2025-05-10T22:13:34.652Z,2025-05-10T22:15:32Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717810399,140,88.0,5717810407,1,,5717810403,212,38.4,5717810397,56,Center,5717810395,157,,5717810405,213,0.52,5717810401,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053759,50,1,1,6,35,ck22dnk93ng8ax7wonlff7yms,1,14.6,58.2,2025-05-10T22:13:43.820Z,2025-05-10T22:13:46Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5717810887,140,41.8,5717810883,123,,5717810889,141,78.1,5717810891,212,31.6,5717810893,213,0.44,5717810923,287,,5717810885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053799,51,1,1,6,38,ck22dnk93ng8ax7wonlff7yms,1,41.8,78.1,2025-05-10T22:13:46.731Z,2025-05-10T22:13:49Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5717811159,141,80.5,5717811157,140,62.4,5717811161,212,21.7,5717811153,168,,5717811151,3,,5717811155,56,Left,5717811163,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053803,52,1,1,6,41,ck22dnk93ng8ax7wonlff7yms,0,62.4,80.5,2025-05-10T22:13:49.091Z,2025-05-10T22:13:49Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5717811179,212,6.5,5717811181,213,0.33,5717811175,140,68.3,5717811173,56,Left,5717811177,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053869,73,1,1,6,42,5x54jbfk11lrsmipgsx7cdbai,1,35.1,16.7,2025-05-10T22:13:50.197Z,2025-05-10T22:13:56Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717811609,140,48.6,5717811605,56,Back,5717811613,141,9.5,5717811621,213,5.95,5717811617,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053839,53,83,1,6,45,ck22dnk93ng8ax7wonlff7yms,0,37.4,70.5,2025-05-10T22:13:53.627Z,2025-05-10T22:14:00Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5717811881,399,6j5qn2b7t0165vl1t26v001zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053875,74,3,1,6,48,5x54jbfk11lrsmipgsx7cdbai,0,64.3,20.0,2025-05-10T22:13:56.165Z,2025-05-11T00:21:51Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5717811675,286,,5717811673,56,Right,5717811779,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053891,54,7,1,6,48,ck22dnk93ng8ax7wonlff7yms,1,35.7,80.0,2025-05-10T22:13:56.166Z,2025-05-11T00:21:51Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5717811751,285,,5717811749,56,Back,5717811761,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053901,55,1,1,6,49,ck22dnk93ng8ax7wonlff7yms,1,35.1,72.9,2025-05-10T22:13:57.619Z,2025-05-10T22:13:59Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5717811841,140,37.0,5717811845,212,7.8,5717811839,56,Back,5717811843,141,61.8,5717811847,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053913,57,1,1,6,50,ck22dnk93ng8ax7wonlff7yms,1,37.0,61.8,2025-05-10T22:13:58.515Z,2025-05-10T22:14:00Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5717811909,141,86.8,5717811905,56,Back,5717811911,212,18.1,5717811913,213,1.22,5717811907,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053925,58,1,1,6,51,ck22dnk93ng8ax7wonlff7yms,1,43.0,86.8,2025-05-10T22:13:59.931Z,2025-05-10T22:14:02Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5717812005,56,Left,5717812011,212,25.6,5717812009,141,86.2,5717812007,140,67.4,5717812013,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053927,59,50,1,6,54,ck22dnk93ng8ax7wonlff7yms,1,70.3,92.4,2025-05-10T22:14:02.651Z,2025-05-11T00:21:52Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5717812019,286,,5717812017,56,Left,5717812197,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053955,75,7,1,6,54,5x54jbfk11lrsmipgsx7cdbai,1,29.7,7.6,2025-05-10T22:14:02.652Z,2025-05-11T00:21:51Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717812141,56,Back,5717812179,233,59,5717812143,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813053979,77,1,1,6,57,5x54jbfk11lrsmipgsx7cdbai,1,31.8,10.4,2025-05-10T22:14:05.844Z,2025-05-10T22:14:07Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717812259,141,43.9,5717812261,212,31.5,5717812257,140,11.1,5717812255,56,Back,5717812263,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813054025,78,1,1,6,59,5x54jbfk11lrsmipgsx7cdbai,1,11.7,44.5,2025-05-10T22:14:07.692Z,2025-05-10T22:14:16Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5717812603,212,11.9,5717812597,56,Back,5717812605,213,6.19,5717812601,141,42.8,5717812599,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
