id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/15/value,qualifier/16/value
2809992943,30,1,1,2,54,cf5r1qpotp6n5i3vdchsp2en1,1,10.4,71.4,2025-05-04T02:11:11.730Z,2025-05-04T02:11:14Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5700888459,213,1.16,5700888451,56,Back,5700888453,140,16.6,5700888455,141,93.5,5700888457,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809992953,31,1,1,2,56,cf5r1qpotp6n5i3vdchsp2en1,0,17.3,92.3,2025-05-04T02:11:13.809Z,2025-05-04T02:11:15Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5700888563,213,5.70,5700888557,140,34.4,5700888561,212,21.6,5700888555,56,Back,5700888559,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809992959,30,8,1,2,58,aj8ytsr2ap33tod0hd8ofzaw9,1,57.4,28.5,2025-05-04T02:11:15.970Z,2025-05-04T02:11:16Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5700888593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809992973,31,5,1,3,0,aj8ytsr2ap33tod0hd8ofzaw9,0,100.6,30.4,2025-05-04T02:11:18.010Z,2025-05-04T03:03:57Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5700889533,233,32,5700888647,346,,5700888645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993117,32,5,1,3,0,cf5r1qpotp6n5i3vdchsp2en1,1,-0.6,69.6,2025-05-04T02:11:18.010Z,2025-05-04T03:03:57Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5700889509,346,,5700889525,233,31,5700889507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993135,33,1,1,3,20,cf5r1qpotp6n5i3vdchsp2en1,0,4.7,50.3,2025-05-04T02:11:37.905Z,2025-05-04T02:11:40Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5700889603,212,58.3,5700889599,140,60.2,5700889609,74,,5700889601,141,47.2,5700889607,1,,5700889605,213,6.25,5700889597,56,Center,5700889595,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993141,32,1,1,3,23,aj8ytsr2ap33tod0hd8ofzaw9,1,33.3,51.8,2025-05-04T02:11:41.210Z,2025-05-04T03:06:46Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5700889643,212,17.1,5700889641,141,53.4,5700889645,213,0.06,5700889637,56,Back,5700889635,3,,5700889639,140,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993157,33,1,1,3,24,aj8ytsr2ap33tod0hd8ofzaw9,1,49.6,53.4,2025-05-04T02:11:42.490Z,2025-05-04T02:11:44Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5700889731,212,8.2,5700889729,141,41.8,5700889735,213,5.01,5700889725,56,Center,5700889727,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993159,34,61,1,3,26,aj8ytsr2ap33tod0hd8ofzaw9,1,51.9,41.8,2025-05-04T02:11:44.499Z,2025-05-04T03:06:48Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5700889743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993183,36,1,1,3,28,aj8ytsr2ap33tod0hd8ofzaw9,0,54.6,40.4,2025-05-04T02:11:46.546Z,2025-05-04T03:06:57Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5700889875,141,50.1,5700889877,212,23.0,5700889879,213,0.29,5700889871,56,Center,5700889873,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993207,35,1,1,3,31,cf5r1qpotp6n5i3vdchsp2en1,1,26.9,50.7,2025-05-04T02:11:49.274Z,2025-05-04T02:11:50Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5700890021,141,49.0,5700890019,140,3.4,5700890023,212,24.7,5700890025,213,3.19,5700890017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993223,36,1,1,3,32,cf5r1qpotp6n5i3vdchsp2en1,1,3.4,49.0,2025-05-04T02:11:50.546Z,2025-05-04T02:11:53Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5700890121,140,29.9,5700890119,56,Back,5700890123,141,37.0,5700890125,212,29.0,5700890127,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993269,37,1,1,3,36,cf5r1qpotp6n5i3vdchsp2en1,1,32.5,55.2,2025-05-04T02:11:53.723Z,2025-05-04T02:11:58Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5700890373,212,20.2,5700890369,140,51.1,5700890371,141,63.0,5700890367,56,Center,5700890375,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993271,38,4,1,3,40,cf5r1qpotp6n5i3vdchsp2en1,1,45.6,61.2,2025-05-04T02:11:58.595Z,2025-05-04T03:03:49Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5700890489,233,37,5700890427,286,,5700890425,265,,5700890421,56,Back,5700890423,152,,5700890419,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993281,37,4,1,3,40,aj8ytsr2ap33tod0hd8ofzaw9,0,54.4,38.8,2025-05-04T02:11:58.596Z,2025-05-04T03:03:49Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5700890461,152,,5700890463,265,,5700890465,285,,5700890455,13,,5700890457,56,Center,5700890519,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993389,39,1,1,3,51,cf5r1qpotp6n5i3vdchsp2en1,1,37.8,56.9,2025-05-04T02:12:09.347Z,2025-05-04T02:12:10Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5700891039,212,3.7,5700891031,152,,5700891029,5,,5700891033,56,Back,5700891035,140,40.5,5700891037,141,60.3,5700891041,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993395,40,1,1,3,53,cf5r1qpotp6n5i3vdchsp2en1,1,39.2,62.1,2025-05-04T02:12:10.779Z,2025-05-04T02:12:12Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5700891089,56,Left,5700891093,141,89.6,5700891091,140,54.6,5700891095,212,24.7,5700891097,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993431,41,1,1,3,54,cf5r1qpotp6n5i3vdchsp2en1,1,54.6,89.6,2025-05-04T02:12:12.155Z,2025-05-04T02:12:16Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5700891309,141,76.9,5700891313,213,3.54,5700891307,140,35.0,5700891305,56,Back,5700891311,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993457,42,1,1,3,58,cf5r1qpotp6n5i3vdchsp2en1,0,36.0,74.7,2025-05-04T02:12:16.083Z,2025-05-04T02:12:18Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5700891439,56,Right,5700891437,155,,5700891445,212,46.6,5700891447,213,5.33,5700891441,140,61.6,5700891449,1,,5700891443,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993481,38,1,1,4,1,aj8ytsr2ap33tod0hd8ofzaw9,0,22.7,66.7,2025-05-04T02:12:19.530Z,2025-05-04T02:12:20Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5700891535,140,32.1,5700891537,141,48.2,5700891541,213,5.38,5700891527,3,,5700891539,212,16.0,5700891531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993503,43,1,1,4,5,cf5r1qpotp6n5i3vdchsp2en1,0,65.0,80.5,2025-05-04T02:12:22.875Z,2025-05-04T02:13:59Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5700895751,140,66.4,5700896037,286,,5700895753,141,83.4,5700895755,212,2.5,5700895757,213,0.93,5700896031,236,,5700891673,56,Left,5700896033,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993533,39,74,1,4,5,aj8ytsr2ap33tod0hd8ofzaw9,1,34.2,21.0,2025-05-04T02:12:22.876Z,2025-05-04T02:14:00Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5700896063,233,43,5700891837,56,Back,5700891839,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993513,44,61,1,4,5,cf5r1qpotp6n5i3vdchsp2en1,1,61.8,75.9,2025-05-04T02:12:23.463Z,2025-05-04T02:12:23Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5700891723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993625,40,5,1,4,6,aj8ytsr2ap33tod0hd8ofzaw9,1,33.0,-0.8,2025-05-04T02:12:24.468Z,2025-05-04T03:03:58Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5700892361,347,,5700893299,233,45,5700892359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993653,45,5,1,4,6,cf5r1qpotp6n5i3vdchsp2en1,0,67.0,100.8,2025-05-04T02:12:24.468Z,2025-05-04T03:03:58Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5700892491,56,Left,5700892493,347,,5700893309,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993635,41,1,1,4,22,aj8ytsr2ap33tod0hd8ofzaw9,1,31.3,0.0,2025-05-04T02:12:40.554Z,2025-05-04T02:12:42Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5700892407,140,67.1,5700892405,56,Center,5700892409,141,27.3,5700892403,107,,5700892411,212,42.2,5700892413,213,0.47,5700892415,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993639,42,1,1,4,24,aj8ytsr2ap33tod0hd8ofzaw9,0,67.1,27.3,2025-05-04T02:12:41.842Z,2025-05-04T02:12:42Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5700892437,213,5.91,5700892435,212,2.8,5700892425,3,,5700892431,140,69.6,5700892429,56,Center,5700892433,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993657,46,61,1,4,25,cf5r1qpotp6n5i3vdchsp2en1,1,46.6,62.7,2025-05-04T02:12:43.300Z,2025-05-04T02:12:43Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5700892503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993667,43,1,1,4,26,aj8ytsr2ap33tod0hd8ofzaw9,0,69.9,25.8,2025-05-04T02:12:43.930Z,2025-05-04T02:12:45Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5700892551,140,81.7,5700892549,56,Center,5700892553,141,28.6,5700892555,212,12.5,5700892547,3,,5700892557,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993691,47,1,1,4,29,cf5r1qpotp6n5i3vdchsp2en1,0,24.3,62.1,2025-05-04T02:12:47.149Z,2025-05-04T02:12:47Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5700892663,1,,5700892661,213,0.35,5700892653,56,Back,5700892659,212,19.7,5700892651,157,,5700892655,140,41.9,5700892657,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993703,44,1,1,4,29,aj8ytsr2ap33tod0hd8ofzaw9,0,71.6,31.5,2025-05-04T02:12:47.538Z,2025-05-04T02:12:50Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5700892725,140,77.0,5700892727,141,34.5,5700892721,3,,5700892729,212,6.0,5700892731,213,0.35,5700892723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993705,48,44,1,4,31,cf5r1qpotp6n5i3vdchsp2en1,1,23.4,63.5,2025-05-04T02:12:48.715Z,2025-05-04T03:04:25Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5700892793,233,45,5700892741,285,,5700892739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993707,45,44,1,4,31,aj8ytsr2ap33tod0hd8ofzaw9,0,76.6,36.5,2025-05-04T02:12:48.716Z,2025-05-04T03:04:25Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5700892745,56,Center,5700892747,286,,5700892797,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993709,49,12,1,4,31,cf5r1qpotp6n5i3vdchsp2en1,1,24.1,60.2,2025-05-04T02:12:49.164Z,2025-05-04T02:12:52Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5700892775,15,,5700892757,212,13.7,5700892755,141,66.1,5700892759,213,0.30,5700892751,56,Back,5700892753,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993747,50,1,1,4,34,cf5r1qpotp6n5i3vdchsp2en1,1,37.0,70.1,2025-05-04T02:12:51.924Z,2025-05-04T02:19:02Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5700892967,212,11.2,5700892965,141,83.2,5700892969,213,2.22,5700892961,56,Back,5700892963,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993759,52,1,1,4,36,cf5r1qpotp6n5i3vdchsp2en1,0,27.6,79.6,2025-05-04T02:12:54.099Z,2025-05-04T02:23:53Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5700893021,141,41.6,5700893023,212,39.7,5700893019,140,56.3,5700893027,1,,5700893025,213,5.57,5700893017,56,Center,5700893015,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993769,46,1,1,4,36,aj8ytsr2ap33tod0hd8ofzaw9,1,44.1,59.6,2025-05-04T02:12:54.516Z,2025-05-04T02:12:56Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5700893067,56,Center,5700893065,3,,5700893075,213,0.81,5700893069,140,53.4,5700893071,141,74.8,5700893073,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993795,48,1,1,4,40,aj8ytsr2ap33tod0hd8ofzaw9,1,54.1,84.1,2025-05-04T02:12:58.139Z,2025-05-04T02:13:00Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5700893231,56,Back,5700893233,140,38.1,5700893235,141,84.4,5700893237,212,16.8,5700893243,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993845,49,1,1,4,42,aj8ytsr2ap33tod0hd8ofzaw9,1,37.1,83.8,2025-05-04T02:13:00.346Z,2025-05-04T02:13:09Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5700893537,56,Back,5700893539,140,13.9,5700893543,212,28.0,5700893541,141,63.6,5700893545,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993875,50,1,1,4,51,aj8ytsr2ap33tod0hd8ofzaw9,1,16.9,54.0,2025-05-04T02:13:08.987Z,2025-05-04T02:13:14Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5700893745,140,15.2,5700893747,141,11.9,5700893749,212,28.7,5700893751,213,4.65,5700893743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993907,51,1,1,4,57,aj8ytsr2ap33tod0hd8ofzaw9,0,15.5,8.3,2025-05-04T02:13:14.723Z,2025-05-04T02:13:18Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5700893901,140,37.1,5700893909,1,,5700893903,141,10.1,5700893899,56,Back,5700893905,212,22.7,5700893907,213,0.05,5700893897,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993921,53,44,1,4,59,cf5r1qpotp6n5i3vdchsp2en1,1,60.9,86.8,2025-05-04T02:13:17.626Z,2025-05-04T03:04:26Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5700893979,286,,5700894031,233,52,5700893977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993913,52,44,1,4,59,aj8ytsr2ap33tod0hd8ofzaw9,0,39.1,13.2,2025-05-04T02:13:17.627Z,2025-05-04T03:04:26Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5700893939,285,,5700894059,233,53,5700893937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993999,54,1,1,5,0,cf5r1qpotp6n5i3vdchsp2en1,1,28.5,73.0,2025-05-04T02:13:18.421Z,2025-05-04T02:23:52Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5700894393,56,Back,5700894401,213,1.18,5700894391,3,,5700894399,212,9.1,5700894395,140,31.8,5700894397,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994015,55,1,1,5,3,cf5r1qpotp6n5i3vdchsp2en1,1,67.1,63.6,2025-05-04T02:13:21.316Z,2025-05-04T03:07:03Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700894509,141,73.6,5700894505,56,Center,5700894507,140,60.9,5700894511,212,9.4,5700894513,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994055,56,1,1,5,5,cf5r1qpotp6n5i3vdchsp2en1,1,58.6,75.7,2025-05-04T02:13:23.309Z,2025-05-04T03:07:06Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5700894783,213,0.07,5700894775,140,69.7,5700894781,212,11.7,5700894771,56,Center,5700894779,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994063,57,4,1,5,7,cf5r1qpotp6n5i3vdchsp2en1,1,74.0,68.6,2025-05-04T02:13:25.171Z,2025-05-04T03:04:16Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5700894837,265,,5700894835,152,,5700894833,56,Center,5701005859,233,53,5700894831,13,,5700894839,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809993989,53,4,1,5,7,aj8ytsr2ap33tod0hd8ofzaw9,0,26.0,31.4,2025-05-04T02:13:25.172Z,2025-05-04T03:07:07Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5700894381,265,,5700894383,285,,5700894377,56,Back,5700894375,13,,5701005875,233,57,5700894379,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994297,58,1,1,5,44,cf5r1qpotp6n5i3vdchsp2en1,0,70.4,72.0,2025-05-04T02:14:01.742Z,2025-05-04T02:14:14Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5700896271,213,5.46,5700896269,212,34.8,5700896261,152,,5700896257,5,,5700896255,2,,5700896775,233,55,5700896273,1,,5700896263,56,Center,5700896265,140,93.0,5700896267,141,34.6,5700896259,155,,,,,,,,,,,,,,,,,,,,,,
2809994383,55,41,1,5,46,aj8ytsr2ap33tod0hd8ofzaw9,1,3.7,53.9,2025-05-04T02:14:04.228Z,2025-05-04T02:14:15Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5700896769,213,0.20,5700896763,140,13.6,5700896767,212,10.6,5700896765,141,57.0,5700896783,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994319,54,12,1,5,49,aj8ytsr2ap33tod0hd8ofzaw9,1,12.3,60.3,2025-05-04T02:14:06.963Z,2025-05-04T02:14:08Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5700896431,15,,5700896405,212,19.2,5700896407,213,0.18,5700896399,56,Back,5700896401,140,30.3,5700896403,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994365,59,1,1,5,50,cf5r1qpotp6n5i3vdchsp2en1,1,74.4,34.3,2025-05-04T02:14:07.773Z,2025-05-04T02:14:12Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5700896681,213,5.15,5700896673,56,Center,5700896679,212,9.1,5700896671,3,,5700896677,141,22.2,5700896675,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994425,60,1,1,5,54,cf5r1qpotp6n5i3vdchsp2en1,1,77.8,9.5,2025-05-04T02:14:12.581Z,2025-05-04T02:14:20Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700897053,213,3.11,5700897043,56,Right,5700897049,212,27.5,5700897045,140,51.6,5700897047,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994449,61,1,1,6,2,cf5r1qpotp6n5i3vdchsp2en1,1,45.4,9.8,2025-05-04T02:14:20.597Z,2025-05-04T02:14:25Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5700897205,212,25.7,5700897207,213,2.38,5700897199,56,Back,5700897201,140,27.6,5700897203,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994481,62,1,1,6,7,cf5r1qpotp6n5i3vdchsp2en1,1,34.0,34.2,2025-05-04T02:14:25.542Z,2025-05-04T02:14:29Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5700897385,141,79.1,5700897387,212,53.4,5700897383,140,75.7,5700897391,1,,5700897381,56,Left,5700897389,213,0.61,5700897379,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994487,63,44,1,6,11,cf5r1qpotp6n5i3vdchsp2en1,1,72.8,81.7,2025-05-04T02:14:29.638Z,2025-05-04T03:04:27Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5700897413,56,Left,5700897507,233,56,5700897415,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994489,56,44,1,6,11,aj8ytsr2ap33tod0hd8ofzaw9,0,27.2,18.3,2025-05-04T02:14:29.639Z,2025-05-04T03:04:27Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5700897419,56,Back,5700897421,285,,5700897525,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994493,64,1,1,6,12,cf5r1qpotp6n5i3vdchsp2en1,1,75.7,79.1,2025-05-04T02:14:30.022Z,2025-05-04T02:14:31Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5700897439,140,65.7,5700897435,3,,5700897437,56,Center,5700897445,213,3.23,5700897443,212,10.5,5700897481,156,,5700897441,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994515,65,1,1,6,15,cf5r1qpotp6n5i3vdchsp2en1,0,68.4,95.0,2025-05-04T02:14:33.494Z,2025-05-04T02:14:37Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5700897745,236,,5700897757,286,,5700897749,233,57,5700897629,141,93.6,5700897633,213,5.44,5700897631,212,1.3,5700897627,140,69.2,5700897625,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994535,57,74,1,6,15,aj8ytsr2ap33tod0hd8ofzaw9,1,23.6,7.4,2025-05-04T02:14:33.495Z,2025-05-04T03:04:18Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5700897733,285,,5700897731,56,Back,5700897761,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994539,58,5,1,6,20,aj8ytsr2ap33tod0hd8ofzaw9,0,23.5,-1.2,2025-05-04T02:14:37.820Z,2025-05-04T02:15:34Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5700897767,56,Back,5700897769,347,,5700898545,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994665,66,5,1,6,20,cf5r1qpotp6n5i3vdchsp2en1,1,76.5,101.2,2025-05-04T02:14:37.820Z,2025-05-04T03:03:58Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5700898499,347,,5700898497,56,Left,5700898527,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994699,67,1,1,6,35,cf5r1qpotp6n5i3vdchsp2en1,1,76.2,100.0,2025-05-04T02:14:53.151Z,2025-05-04T02:14:57Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5700898727,141,80.0,5700898725,140,93.1,5700898723,56,Left,5700898731,213,5.61,5700898729,212,22.8,5700898721,107,,5700898733,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994717,68,1,1,6,42,cf5r1qpotp6n5i3vdchsp2en1,0,97.0,88.0,2025-05-04T02:14:59.831Z,2025-05-04T02:15:01Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5700898839,2,,5700898849,141,56.7,5700898851,212,22.9,5700898843,56,Center,5700898847,140,88.9,5700898855,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994727,59,8,1,6,43,aj8ytsr2ap33tod0hd8ofzaw9,1,7.4,47.6,2025-05-04T02:15:01.196Z,2025-05-04T02:15:01Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5700898899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810016217,350,43,1,6,44,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-04T02:15:01.647Z,2025-05-04T03:09:31Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5701015371,144,45,5701015245,56,Center,5701015247,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809994751,61,1,1,6,44,aj8ytsr2ap33tod0hd8ofzaw9,1,7.4,47.6,2025-05-04T02:15:02.204Z,2025-05-04T02:15:04Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5700898993,140,26.1,5700898999,213,0.37,5700898991,56,Back,5700898995,141,58.7,5700898997,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
