id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2819903361,157,61,1,3,1,2iwybwokic7nmr1t33abdbjoq,0,59.0,92.0,2025-05-29T02:41:15.174Z,2025-05-29T03:03:34Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755729079,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900387,39,1,1,3,2,7c9knuwazz9k9449u5rnuuy5m,1,30.0,8.5,2025-05-29T02:41:16.239Z,2025-05-29T04:56:20Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755711805,56,Right,5755711815,1,,5755711809,141,17.1,5755711807,140,56.9,5755711813,213,0.20,5755711803,157,,5755711811,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900391,40,4,1,3,4,7c9knuwazz9k9449u5rnuuy5m,1,60.1,13.6,2025-05-29T02:41:19.007Z,2025-05-29T03:38:36Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5755711843,56,Right,5755711841,13,,5755711847,265,,5755711849,286,,5755711885,233,28,5755711845,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900395,28,4,1,3,4,2iwybwokic7nmr1t33abdbjoq,0,39.9,86.4,2025-05-29T02:41:19.008Z,2025-05-29T03:38:37Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755711881,265,,5755711875,13,,5755711877,56,Back,5755711903,233,40,5755711879,152,,5755711883,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900407,41,1,1,3,10,7c9knuwazz9k9449u5rnuuy5m,1,41.1,6.5,2025-05-29T02:41:24.679Z,2025-05-29T02:41:30Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755712001,56,Left,5755712011,1,,5755711993,5,,5755712003,140,70.4,5755712005,141,85.7,5755711995,155,,5755711997,196,,5755712007,212,62.0,5755712009,213,1.05,5755711999,152,,,,,,,,,,,,,,,,,,,,,,
2819900411,42,3,1,3,15,7c9knuwazz9k9449u5rnuuy5m,0,66.6,84.2,2025-05-29T02:41:29.638Z,2025-05-29T02:41:34Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755712029,286,,5755712027,56,Left,5755712055,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900413,29,7,1,3,15,2iwybwokic7nmr1t33abdbjoq,0,33.4,15.8,2025-05-29T02:41:29.639Z,2025-05-29T02:41:35Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755712049,233,42,5755712031,56,Back,5755712033,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900423,43,1,1,3,17,7c9knuwazz9k9449u5rnuuy5m,1,69.9,83.5,2025-05-29T02:41:31.799Z,2025-05-29T02:41:34Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755712103,212,12.0,5755712097,56,Left,5755712105,213,0.73,5755712099,140,78.4,5755712101,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900429,44,1,1,3,19,7c9knuwazz9k9449u5rnuuy5m,0,81.5,94.2,2025-05-29T02:41:33.767Z,2025-05-29T02:41:48Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755712139,140,94.0,5755712145,213,4.91,5755712137,56,Right,5755712417,345,,5755712135,155,,5755712147,1,,5755712133,2,,5755712141,141,0.0,5755712143,212,66.7,,,,,,,,,,,,,,,,,,,,,,,,
2819900497,30,5,1,3,22,2iwybwokic7nmr1t33abdbjoq,1,6.4,101.4,2025-05-29T02:41:36.626Z,2025-05-29T03:38:54Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755712497,233,45,5755712465,56,Back,5755712467,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900431,45,5,1,3,22,7c9knuwazz9k9449u5rnuuy5m,0,93.6,-1.4,2025-05-29T02:41:36.626Z,2025-05-29T03:38:55Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755712151,347,,5755712501,233,30,5755712149,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900533,31,1,1,3,39,2iwybwokic7nmr1t33abdbjoq,1,9.4,100.0,2025-05-29T02:41:53.230Z,2025-05-29T02:41:58Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755712627,140,41.1,5755712631,212,33.7,5755712629,141,93.6,5755712625,56,Back,5755712633,213,6.12,5755712623,107,,5755712635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900535,32,4,1,3,44,2iwybwokic7nmr1t33abdbjoq,1,42.2,92.1,2025-05-29T02:41:58.351Z,2025-05-29T03:38:37Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5755712645,13,,5755712647,295,,5755712649,56,Back,5755712677,233,46,5755712651,152,,5755712653,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900537,46,4,1,3,44,7c9knuwazz9k9449u5rnuuy5m,0,57.8,7.9,2025-05-29T02:41:58.352Z,2025-05-29T03:38:37Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755712681,233,32,5755712675,285,,5755712667,13,,5755712669,56,Right,5755712671,152,,5755727489,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900577,33,1,1,3,53,2iwybwokic7nmr1t33abdbjoq,1,42.0,95.3,2025-05-29T02:42:07.375Z,2025-05-29T02:42:08Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5755712885,212,10.1,5755712875,5,,5755712881,140,32.4,5755712887,213,3.18,5755712877,152,,5755712879,56,Back,5755712883,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900587,34,1,1,3,54,2iwybwokic7nmr1t33abdbjoq,1,32.4,94.8,2025-05-29T02:42:08.774Z,2025-05-29T02:42:10Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755712941,56,Back,5755712943,140,27.5,5755712945,141,81.5,5755712949,213,4.20,5755712947,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900601,35,1,1,3,56,2iwybwokic7nmr1t33abdbjoq,1,27.9,77.3,2025-05-29T02:42:10.728Z,2025-05-29T02:42:14Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755713021,212,27.5,5755713017,140,25.5,5755713019,141,37.1,5755713023,213,4.62,5755713015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900607,36,1,1,4,0,2iwybwokic7nmr1t33abdbjoq,1,31.9,27.2,2025-05-29T02:42:14.222Z,2025-05-29T02:42:15Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5755713053,213,0.01,5755713051,212,9.2,5755713049,141,27.4,5755713047,140,40.7,5755713045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900621,37,1,1,4,1,2iwybwokic7nmr1t33abdbjoq,1,39.2,23.9,2025-05-29T02:42:15.415Z,2025-05-29T02:42:17Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755713131,140,33.2,5755713129,56,Back,5755713135,212,12.9,5755713137,213,4.20,5755713133,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900655,38,1,1,4,3,2iwybwokic7nmr1t33abdbjoq,1,33.2,7.4,2025-05-29T02:42:17.726Z,2025-05-29T02:42:26Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5755713381,213,1.72,5755713375,140,29.3,5755713377,141,47.2,5755713379,212,27.4,5755713373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900677,39,1,1,4,12,2iwybwokic7nmr1t33abdbjoq,1,56.6,63.8,2025-05-29T02:42:26.191Z,2025-05-29T02:42:29Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755713485,56,Left,5755713493,213,1.02,5755713489,141,90.9,5755713487,140,67.4,5755713491,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900687,40,1,1,4,15,2iwybwokic7nmr1t33abdbjoq,1,72.3,91.5,2025-05-29T02:42:29.174Z,2025-05-29T02:42:32Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755713553,212,17.9,5755713551,141,81.0,5755713549,140,56.7,5755713547,56,Left,5755713555,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900695,41,1,1,4,17,2iwybwokic7nmr1t33abdbjoq,1,55.2,80.1,2025-05-29T02:42:31.943Z,2025-05-29T02:42:33Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755713597,140,58.9,5755713603,213,5.22,5755713599,141,69.8,5755713595,56,Center,5755713601,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900703,42,1,1,4,19,2iwybwokic7nmr1t33abdbjoq,1,57.9,71.9,2025-05-29T02:42:33.174Z,2025-05-29T02:42:35Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755713639,212,7.7,5755713633,56,Center,5755713641,213,2.57,5755713637,141,78.0,5755713635,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900707,43,1,1,4,21,2iwybwokic7nmr1t33abdbjoq,1,55.7,80.1,2025-05-29T02:42:35.167Z,2025-05-29T02:42:36Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755713659,140,58.7,5755713661,141,85.8,5755713665,213,0.89,5755713657,56,Left,5755713663,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900723,44,1,1,4,22,2iwybwokic7nmr1t33abdbjoq,1,58.7,85.8,2025-05-29T02:42:36.054Z,2025-05-29T02:42:39Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5755713743,140,57.7,5755713741,56,Center,5755713749,213,4.58,5755713747,212,8.2,5755713745,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900747,47,83,1,4,24,7c9knuwazz9k9449u5rnuuy5m,1,38.5,27.8,2025-05-29T02:42:38.615Z,2025-05-29T03:01:07Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755732765,399,6ahu72g0u39bxbjiz7ggefai1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900727,45,61,1,4,25,2iwybwokic7nmr1t33abdbjoq,0,62.8,74.1,2025-05-29T02:42:39.671Z,2025-05-29T02:42:40Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755713775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900749,46,43,1,4,29,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-29T02:42:43.542Z,2025-05-29T03:00:42Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755713857,285,0,5755732727,144,7,5755713855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900755,49,1,1,4,29,7c9knuwazz9k9449u5rnuuy5m,1,31.5,24.6,2025-05-29T02:42:43.743Z,2025-05-29T02:49:51Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5755713867,140,39.7,5755713873,213,0.00,5755713869,141,24.6,5755713871,212,8.6,5755713865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900759,50,1,1,4,29,7c9knuwazz9k9449u5rnuuy5m,1,34.0,25.4,2025-05-29T02:42:43.763Z,2025-05-29T02:50:02Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755722075,213,5.16,5755722071,141,16.4,5755722069,140,36.8,5755722073,212,6.8,5755722067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900763,51,1,1,4,30,7c9knuwazz9k9449u5rnuuy5m,1,36.5,12.9,2025-05-29T02:42:44.847Z,2025-05-29T04:56:33Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755722813,212,12.0,5755722807,56,Back,5755722809,140,43.3,5755722811,141,27.0,5755722815,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819904309,170,83,1,4,30,2iwybwokic7nmr1t33abdbjoq,0,56.4,70.1,2025-05-29T02:42:44.923Z,2025-05-29T03:08:37Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755735049,399,e6gr1t1rp2x7waywgzlrj8yqx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900771,53,1,1,4,31,7c9knuwazz9k9449u5rnuuy5m,1,45.3,27.0,2025-05-29T02:42:45.145Z,2025-05-29T04:56:17Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755723393,213,5.88,5755723385,56,Right,5755723387,140,61.0,5755723391,212,17.9,5755723389,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900775,54,61,1,4,31,7c9knuwazz9k9449u5rnuuy5m,0,61.0,15.0,2025-05-29T02:42:45.311Z,2025-05-29T02:51:23Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5755723485,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900797,48,1,1,4,31,2iwybwokic7nmr1t33abdbjoq,1,38.2,90.9,2025-05-29T02:42:45.910Z,2025-05-29T02:42:50Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755714015,213,3.90,5755714009,140,14.6,5755714011,141,56.7,5755714007,56,Back,5755714013,212,34.0,5755714017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900805,49,1,1,4,36,2iwybwokic7nmr1t33abdbjoq,1,14.6,56.7,2025-05-29T02:42:50.174Z,2025-05-29T02:42:52Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755714069,140,23.1,5755714073,212,16.3,5755714067,56,Back,5755714071,141,76.7,5755714075,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900813,50,1,1,4,37,2iwybwokic7nmr1t33abdbjoq,1,26.1,74.7,2025-05-29T02:42:51.999Z,2025-05-29T02:42:53Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755714113,212,5.5,5755714109,140,30.0,5755714111,141,69.2,5755714115,213,5.54,5755714107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900819,51,1,1,4,39,2iwybwokic7nmr1t33abdbjoq,1,30.0,69.2,2025-05-29T02:42:53.574Z,2025-05-29T02:42:55Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755714161,140,22.2,5755714165,141,84.3,5755714157,56,Back,5755714173,213,2.24,5755714169,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900829,52,1,1,4,41,2iwybwokic7nmr1t33abdbjoq,0,23.3,84.3,2025-05-29T02:42:55.703Z,2025-05-29T02:42:58Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755714223,141,92.9,5755714227,213,0.18,5755714225,212,31.8,5755714217,155,,5755714221,140,53.1,5755714219,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900839,55,1,1,4,46,7c9knuwazz9k9449u5rnuuy5m,1,45.5,4.1,2025-05-29T02:43:00.551Z,2025-05-29T02:43:02Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755714281,56,Back,5755714283,140,26.4,5755714285,141,24.3,5755714289,213,2.54,5755714287,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900853,57,1,1,4,48,7c9knuwazz9k9449u5rnuuy5m,1,30.5,18.5,2025-05-29T02:43:02.872Z,2025-05-29T02:43:07Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755714355,212,31.2,5755714357,213,2.74,5755714349,56,Back,5755714351,140,3.2,5755714353,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900861,58,1,1,4,53,7c9knuwazz9k9449u5rnuuy5m,0,8.5,34.6,2025-05-29T02:43:07.207Z,2025-05-29T02:43:09Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755714407,56,Back,5755714415,213,1.08,5755714409,140,31.8,5755714417,1,,5755714405,196,,5755714403,155,,5755714411,141,100.0,5755714413,212,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900913,53,5,1,4,55,2iwybwokic7nmr1t33abdbjoq,1,67.2,-2.0,2025-05-29T02:43:09.406Z,2025-05-29T03:38:55Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5755714695,56,Right,5755714699,233,59,5755714697,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900863,59,5,1,4,55,7c9knuwazz9k9449u5rnuuy5m,0,32.8,102.0,2025-05-29T02:43:09.406Z,2025-05-29T03:38:56Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755714419,56,Back,5755714711,233,53,5755714421,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900915,54,1,1,5,13,2iwybwokic7nmr1t33abdbjoq,1,64.2,0.0,2025-05-29T02:43:27.998Z,2025-05-29T02:43:30Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5755714715,107,,5755714723,212,14.7,5755714719,140,71.5,5755714721,141,17.6,5755714717,56,Right,5755714725,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900919,55,1,1,5,15,2iwybwokic7nmr1t33abdbjoq,0,71.5,17.6,2025-05-29T02:43:29.854Z,2025-05-29T02:43:32Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755714751,168,,5755714761,213,0.61,5755714753,56,Center,5755714755,140,92.7,5755714757,141,40.6,5755714759,212,27.2,5755714749,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900961,61,1,1,5,30,7c9knuwazz9k9449u5rnuuy5m,1,10.3,47.9,2025-05-29T02:43:44.567Z,2025-05-29T02:43:46Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755714997,56,Back,5755714999,140,11.8,5755715003,212,14.5,5755715005,213,4.82,5755715001,141,26.7,5755714995,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900967,62,1,1,5,32,7c9knuwazz9k9449u5rnuuy5m,1,13.4,24.3,2025-05-29T02:43:46.455Z,2025-05-29T02:43:48Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755715047,141,54.8,5755715049,212,22.9,5755715045,140,22.7,5755715043,56,Back,5755715051,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900975,63,1,1,5,34,7c9knuwazz9k9449u5rnuuy5m,1,23.9,54.6,2025-05-29T02:43:48.735Z,2025-05-29T02:43:50Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5755715115,141,47.3,5755715123,156,,5755715119,213,3.38,5755715117,212,21.0,5755715111,56,Back,5755715113,140,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900991,64,1,1,5,36,7c9knuwazz9k9449u5rnuuy5m,1,4.5,47.3,2025-05-29T02:43:50.710Z,2025-05-29T02:44:51Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755715223,56,Back,5755715233,1,,5755715225,140,47.5,5755715227,141,44.5,5755716267,157,,5755715229,212,45.2,5755715231,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819900993,65,44,1,5,40,7c9knuwazz9k9449u5rnuuy5m,1,45.6,45.0,2025-05-29T02:43:54.959Z,2025-05-29T04:45:50Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5755715239,285,,5755715267,233,56,5755715237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901001,56,44,1,5,40,2iwybwokic7nmr1t33abdbjoq,0,54.4,55.0,2025-05-29T02:43:54.960Z,2025-05-29T04:45:50Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755715275,233,65,5755715259,56,Center,5755715261,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901019,66,61,1,5,41,7c9knuwazz9k9449u5rnuuy5m,1,44.4,43.9,2025-05-29T02:43:55.383Z,2025-05-29T02:44:58Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5755715363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901035,67,1,1,5,46,7c9knuwazz9k9449u5rnuuy5m,1,54.3,78.4,2025-05-29T02:44:00.975Z,2025-05-29T02:44:04Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755715477,56,Left,5755715479,140,70.6,5755715483,212,19.5,5755715485,213,0.50,5755715481,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901049,68,1,1,5,50,7c9knuwazz9k9449u5rnuuy5m,0,68.0,89.0,2025-05-29T02:44:04.486Z,2025-05-29T02:44:07Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755715549,56,Left,5755715553,141,89.4,5755715557,213,0.01,5755715551,140,95.2,5755715555,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901059,57,12,1,5,54,2iwybwokic7nmr1t33abdbjoq,1,15.1,13.3,2025-05-29T02:44:08.382Z,2025-05-29T02:44:10Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5755715615,140,20.4,5755715619,212,11.6,5755715621,213,5.21,5755715617,141,0.0,5755715613,56,Back,5755715641,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901063,58,5,1,5,55,2iwybwokic7nmr1t33abdbjoq,0,15.9,-1.4,2025-05-29T02:44:09.183Z,2025-05-29T03:38:56Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5755715637,347,,5755715655,233,69,5755715635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901067,69,5,1,5,55,7c9knuwazz9k9449u5rnuuy5m,1,84.1,101.4,2025-05-29T02:44:09.183Z,2025-05-29T03:38:56Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755715651,233,58,5755715645,347,,5755715643,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901103,70,1,1,6,10,7c9knuwazz9k9449u5rnuuy5m,1,83.2,100.0,2025-05-29T02:44:24.407Z,2025-05-29T02:44:26Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755715853,141,87.1,5755715851,140,76.2,5755715849,56,Left,5755715857,213,4.08,5755715847,107,,5755715855,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901113,71,1,1,6,11,7c9knuwazz9k9449u5rnuuy5m,1,77.2,86.6,2025-05-29T02:44:25.887Z,2025-05-29T02:44:29Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755715915,213,0.95,5755715909,140,82.2,5755715911,141,97.5,5755715907,56,Left,5755715913,212,9.1,5755715919,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901119,72,1,1,6,15,7c9knuwazz9k9449u5rnuuy5m,1,82.2,97.5,2025-05-29T02:44:29.214Z,2025-05-29T02:44:31Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755715957,213,3.25,5755715949,56,Left,5755715955,212,21.9,5755715953,141,94.1,5755715951,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901125,73,1,1,6,17,7c9knuwazz9k9449u5rnuuy5m,1,59.6,93.8,2025-05-29T02:44:31.767Z,2025-05-29T02:44:35Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5755716025,141,49.3,5755716027,212,42.0,5755716029,213,3.95,5755716031,1,,5755716021,56,Back,5755716023,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901143,74,1,1,6,21,7c9knuwazz9k9449u5rnuuy5m,1,34.8,38.0,2025-05-29T02:44:35.422Z,2025-05-29T02:44:40Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755716143,212,17.5,5755716141,141,12.3,5755716145,213,4.74,5755716139,140,35.2,5755716137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901153,75,1,1,6,26,7c9knuwazz9k9449u5rnuuy5m,1,40.7,32.5,2025-05-29T02:44:40.478Z,2025-05-29T02:44:46Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755716189,56,Back,5755716191,140,14.0,5755716195,212,29.1,5755716197,213,2.87,5755716193,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901157,76,1,1,6,32,7c9knuwazz9k9449u5rnuuy5m,0,12.7,51.8,2025-05-29T02:44:46.118Z,2025-05-29T02:44:47Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755716207,140,31.6,5755716211,212,41.4,5755716209,141,0.0,5755716215,1,,5755716213,213,5.21,5755716205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901177,59,5,1,6,32,2iwybwokic7nmr1t33abdbjoq,1,69.6,101.3,2025-05-29T02:44:46.952Z,2025-05-29T03:38:57Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5755716351,347,,5755716349,56,Left,5755716359,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819901163,77,5,1,6,32,7c9knuwazz9k9449u5rnuuy5m,0,30.4,-1.3,2025-05-29T02:44:46.952Z,2025-05-29T03:38:57Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755716231,56,Back,5755716233,347,,5755716369,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
