id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/18/value
2822642253,22,1,1,2,51,b1rpb2ox52uxcmjrsnqd95pk5,1,64.1,23.0,2025-06-14T22:09:25.652Z,2025-06-14T22:09:27Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771127327,141,25.6,5771127333,1,,5771127329,212,6.9,5771127321,157,,5771127331,213,0.26,5771127323,56,Center,5771127325,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642271,24,1,1,2,53,b1rpb2ox52uxcmjrsnqd95pk5,1,70.5,25.6,2025-06-14T22:09:27.533Z,2025-06-14T22:09:30Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5771127413,140,78.3,5771127415,141,9.7,5771127417,212,13.6,5771127411,56,Right,5771127419,213,5.36,5771127409,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642273,25,61,1,2,56,b1rpb2ox52uxcmjrsnqd95pk5,0,78.3,9.7,2025-06-14T22:09:30.277Z,2025-06-14T22:09:30Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5771127423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642313,37,1,1,2,59,5x54jbfk11lrsmipgsx7cdbai,1,23.0,90.8,2025-06-14T22:09:33.601Z,2025-06-14T22:09:40Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771127633,140,41.1,5771127637,212,19.2,5771127631,56,Back,5771127635,141,95.1,5771127639,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642329,38,1,1,3,6,5x54jbfk11lrsmipgsx7cdbai,1,47.1,93.3,2025-06-14T22:09:39.969Z,2025-06-14T22:09:44Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5771127739,196,,5771127743,140,47.3,5771127737,155,,5771127745,141,12.9,5771127747,212,54.7,5771127749,213,4.72,5771127751,1,,5771127741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642339,39,1,1,3,10,5x54jbfk11lrsmipgsx7cdbai,1,47.1,8.2,2025-06-14T22:09:44.345Z,2025-06-14T22:09:46Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771127803,140,58.6,5771127805,141,6.2,5771127807,212,12.2,5771127801,56,Right,5771127809,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642361,40,1,1,3,12,5x54jbfk11lrsmipgsx7cdbai,1,59.8,8.0,2025-06-14T22:09:46.482Z,2025-06-14T22:09:50Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771127915,213,2.79,5771127913,212,10.0,5771127911,141,13.1,5771127909,140,50.9,5771127907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642381,41,1,1,3,16,5x54jbfk11lrsmipgsx7cdbai,1,54.0,16.5,2025-06-14T22:09:50.137Z,2025-06-14T22:09:54Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771128045,212,56.9,5771128037,196,,5771128043,141,95.9,5771128039,56,Left,5771128041,140,71.0,5771128049,1,,5771128035,155,,5771128047,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642393,42,1,1,3,20,5x54jbfk11lrsmipgsx7cdbai,1,71.0,95.9,2025-06-14T22:09:54.314Z,2025-06-14T22:09:56Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771128095,3,,5771128103,212,13.0,5771128105,213,4.20,5771128099,140,64.9,5771128101,141,79.3,5771128097,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642409,43,1,1,3,22,5x54jbfk11lrsmipgsx7cdbai,1,64.9,79.3,2025-06-14T22:09:56.617Z,2025-06-14T22:09:58Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771128185,56,Left,5771128191,212,12.0,5771128193,213,1.15,5771128189,141,95.4,5771128187,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642421,44,1,1,3,24,5x54jbfk11lrsmipgsx7cdbai,1,69.6,95.4,2025-06-14T22:09:58.497Z,2025-06-14T22:09:59Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771128251,56,Left,5771128259,213,5.69,5771128257,212,6.7,5771128255,141,89.9,5771128253,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642425,45,1,1,3,25,5x54jbfk11lrsmipgsx7cdbai,1,74.9,89.9,2025-06-14T22:09:59.609Z,2025-06-14T22:10:00Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5771128281,212,9.2,5771128275,56,Left,5771128279,141,88.3,5771128283,213,3.26,5771128277,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642431,46,1,1,3,26,5x54jbfk11lrsmipgsx7cdbai,1,66.2,88.3,2025-06-14T22:10:00.304Z,2025-06-14T22:10:01Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771128303,212,5.1,5771128297,56,Left,5771128301,141,95.6,5771128305,213,1.30,5771128299,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642449,47,1,1,3,27,5x54jbfk11lrsmipgsx7cdbai,1,67.5,95.6,2025-06-14T22:10:01.153Z,2025-06-14T22:10:03Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771128387,140,46.3,5771128393,213,3.72,5771128389,141,74.4,5771128391,212,26.5,5771128385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642465,48,1,1,3,29,5x54jbfk11lrsmipgsx7cdbai,1,46.3,74.4,2025-06-14T22:10:03.801Z,2025-06-14T22:10:06Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771128441,212,33.1,5771128435,56,Center,5771128437,140,56.1,5771128445,1,,5771128439,141,28.2,5771128443,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642487,49,1,1,3,32,5x54jbfk11lrsmipgsx7cdbai,1,56.1,28.2,2025-06-14T22:10:05.920Z,2025-06-14T22:10:08Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771128525,213,2.99,5771128517,56,Back,5771128521,141,31.3,5771128519,140,43.3,5771128523,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642499,50,1,1,3,34,5x54jbfk11lrsmipgsx7cdbai,1,43.3,31.3,2025-06-14T22:10:08.464Z,2025-06-14T22:10:09Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771128575,56,Center,5771128581,212,16.1,5771128579,141,40.0,5771128583,213,0.38,5771128577,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642513,51,1,1,3,35,5x54jbfk11lrsmipgsx7cdbai,1,57.6,40.0,2025-06-14T22:10:09.704Z,2025-06-14T22:10:12Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771128641,56,Back,5771128645,141,28.6,5771128649,213,3.66,5771128643,140,44.8,5771128647,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642523,52,1,1,3,38,5x54jbfk11lrsmipgsx7cdbai,1,52.6,20.1,2025-06-14T22:10:12.417Z,2025-06-14T22:10:14Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771128691,212,22.6,5771128685,56,Right,5771128687,140,72.2,5771128693,213,5.85,5771128689,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642549,53,1,1,3,40,5x54jbfk11lrsmipgsx7cdbai,1,72.2,6.2,2025-06-14T22:10:14.352Z,2025-06-14T22:10:18Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771128835,213,2.12,5771128827,56,Right,5771128831,141,14.6,5771128829,140,68.9,5771128833,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642555,54,1,1,3,44,5x54jbfk11lrsmipgsx7cdbai,1,67.0,22.4,2025-06-14T22:10:18.337Z,2025-06-14T22:10:20Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771128883,140,75.2,5771128887,212,9.4,5771128881,56,Center,5771128885,141,27.9,5771128889,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642557,55,61,1,3,45,5x54jbfk11lrsmipgsx7cdbai,0,68.7,29.9,2025-06-14T22:10:19.545Z,2025-06-15T08:02:30Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5771128897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642561,27,1,1,3,46,b1rpb2ox52uxcmjrsnqd95pk5,1,30.5,69.3,2025-06-14T22:10:20.314Z,2025-06-14T22:10:21Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771128953,213,0.77,5771128945,56,Back,5771128947,140,32.3,5771128949,141,72.0,5771128951,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642565,28,50,1,3,47,b1rpb2ox52uxcmjrsnqd95pk5,1,30.4,75.1,2025-06-14T22:10:21.644Z,2025-06-14T23:02:10Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771129011,233,56,5771128961,285,,5771128959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642577,56,7,1,3,47,5x54jbfk11lrsmipgsx7cdbai,1,69.6,24.9,2025-06-14T22:10:21.645Z,2025-06-15T08:02:45Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5771129007,233,28,5772004221,383,,5772004223,178,,5771129003,56,Center,5771129005,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822799913,697,83,1,3,48,b1rpb2ox52uxcmjrsnqd95pk5,1,30.3,86.4,2025-06-14T22:10:22.514Z,2025-06-15T08:43:07Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5772004681,399,ekzwxb68vg0w7o14zcq8n4vs9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822799869,814,61,1,3,48,5x54jbfk11lrsmipgsx7cdbai,1,69.7,13.6,2025-06-14T22:10:22.615Z,2025-06-15T08:46:04Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5772004469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642585,58,1,1,3,53,5x54jbfk11lrsmipgsx7cdbai,0,89.2,11.7,2025-06-14T22:10:27.425Z,2025-06-15T08:03:40Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771129045,212,16.7,5771129041,140,87.2,5771129047,213,1.70,5771129039,56,Center,5771129043,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642591,29,12,1,3,54,b1rpb2ox52uxcmjrsnqd95pk5,1,12.0,68.8,2025-06-14T22:10:28.141Z,2025-06-15T08:03:49Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5771129063,141,80.9,5771129079,167,,5771129067,213,2.60,5771129061,140,0.0,5771129065,212,15.8,5771129059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642597,30,6,1,3,55,b1rpb2ox52uxcmjrsnqd95pk5,0,4.6,74.0,2025-06-14T22:10:29.848Z,2025-06-15T08:03:47Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5771129085,56,Back,5771129139,233,59,5771129087,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642595,59,6,1,3,55,5x54jbfk11lrsmipgsx7cdbai,1,95.4,26.0,2025-06-14T22:10:29.848Z,2025-06-14T23:01:21Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771129105,56,Center,5771129111,233,30,5771129225,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642701,60,1,1,4,24,5x54jbfk11lrsmipgsx7cdbai,0,99.8,0.7,2025-06-14T22:10:58.792Z,2025-06-15T08:03:54Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5772005155,20,,5771129551,140,89.1,5771139905,189,,5771129549,56,Center,5771129559,1,,5771129541,2,,5771129547,224,,5771129557,213,1.87,5771129555,212,37.9,5771129545,155,5771129553,141,54.0,5771129543,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822643763,64,44,1,4,25,b1rpb2ox52uxcmjrsnqd95pk5,1,10.1,42.6,2025-06-14T22:10:59.395Z,2025-06-14T23:02:25Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771138649,233,135,5771135425,285,,5771135423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822644325,135,44,1,4,25,5x54jbfk11lrsmipgsx7cdbai,0,89.9,57.4,2025-06-14T22:10:59.396Z,2025-06-14T23:02:26Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771138567,56,Center,5771138669,233,64,5771138569,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642705,31,12,1,4,26,b1rpb2ox52uxcmjrsnqd95pk5,1,7.0,44.2,2025-06-14T22:11:00.285Z,2025-06-14T22:21:19Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771129583,140,19.9,5771129587,212,15.7,5771129581,56,Back,5771129585,141,32.5,5771129589,213,5.75,5771129617,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642709,61,15,1,4,27,5x54jbfk11lrsmipgsx7cdbai,1,80.0,63.6,2025-06-14T22:11:01.256Z,2025-06-15T08:04:34Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771129927,233,32,5771129755,20,,5771129753,25,,5771129607,18,,5771129857,76,,5771129867,146,98.1,5771129869,147,53.8,5771129859,102,53.5,5771129609,56,Center,5771129861,103,5771129863,215,,5771150249,328,3.8,5771129865,458,5772005773,108,,,,,,,,,,,,,,,,,,,,,,,
2822642725,32,10,1,4,27,b1rpb2ox52uxcmjrsnqd95pk5,1,1.8,48.6,2025-06-14T22:11:01.356Z,2025-06-15T08:04:40Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5771129675,182,,5772005905,376,,5771129935,233,61,5772005903,180,,5771129687,177,,5771129677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642729,33,52,1,4,28,b1rpb2ox52uxcmjrsnqd95pk5,1,1.7,48.9,2025-06-14T22:11:01.999Z,2025-06-15T08:04:45Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5772005973,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642753,34,1,1,4,37,b1rpb2ox52uxcmjrsnqd95pk5,1,15.0,58.8,2025-06-14T22:11:11.678Z,2025-06-14T22:11:13Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5771129801,287,,5771129777,56,Back,5771129779,140,32.3,5771129781,141,83.9,5771129783,212,24.9,5771129775,123,,5771129785,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642765,35,1,1,4,39,b1rpb2ox52uxcmjrsnqd95pk5,0,32.3,83.9,2025-06-14T22:11:13.749Z,2025-06-14T22:11:14Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5771129899,212,29.1,5771129903,213,6.10,5771129885,155,,5771129897,141,76.3,5771129893,140,59.6,5771129889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642783,62,1,1,4,41,5x54jbfk11lrsmipgsx7cdbai,1,37.6,22.5,2025-06-14T22:11:15.448Z,2025-06-14T22:24:19Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771130005,56,Back,5771130013,213,0.50,5771130009,141,30.6,5771130011,212,11.5,5771130007,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642789,63,50,1,4,42,5x54jbfk11lrsmipgsx7cdbai,1,46.9,28.8,2025-06-14T22:11:16.061Z,2025-06-14T23:02:11Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771130029,286,,5771130047,233,36,5771130027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642787,36,7,1,4,42,b1rpb2ox52uxcmjrsnqd95pk5,1,53.1,71.2,2025-06-14T22:11:16.062Z,2025-06-15T08:05:18Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5771130021,56,Center,5771130041,233,63,5772006381,178,,5771130023,285,,5772006379,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642791,37,1,1,4,43,b1rpb2ox52uxcmjrsnqd95pk5,0,62.8,69.0,2025-06-14T22:11:17.126Z,2025-06-14T22:11:19Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5771130031,56,Center,5771130039,213,3.86,5771130037,212,3.6,5771130133,233,64,5771130035,141,65.5,5771130131,236,,5771130033,140,60.2,5771130137,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642805,64,74,1,4,43,5x54jbfk11lrsmipgsx7cdbai,1,38.5,36.8,2025-06-14T22:11:17.127Z,2025-06-15T08:05:34Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771130107,56,Back,5771130143,233,37,5771130109,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642815,66,1,1,4,45,5x54jbfk11lrsmipgsx7cdbai,1,39.1,21.3,2025-06-14T22:11:19.144Z,2025-06-15T08:05:52Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771130189,213,3.44,5771130185,141,18.3,5771130181,56,Back,5771130187,212,6.9,5771130183,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642825,67,1,1,4,46,5x54jbfk11lrsmipgsx7cdbai,1,32.8,18.3,2025-06-14T22:11:20.808Z,2025-06-15T08:05:54Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771130235,141,18.3,5771130231,56,Back,5771130239,213,0.00,5771130233,140,41.5,5771130237,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642813,65,43,1,4,47,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-06-14T22:11:20.928Z,2025-06-15T08:05:39Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5772006739,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822647183,148,83,1,4,48,b1rpb2ox52uxcmjrsnqd95pk5,1,53.3,76.9,2025-06-14T22:11:22.127Z,2025-06-14T22:27:32Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5771154939,399,e2olfsduxvaqsx6rdbaasa356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642829,68,4,1,4,49,5x54jbfk11lrsmipgsx7cdbai,1,41.8,25.2,2025-06-14T22:11:23.632Z,2025-06-14T23:01:17Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771130307,233,38,5771130267,286,,5771130261,56,Back,5771130259,13,,5771130263,152,,5771130265,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642831,38,4,1,4,49,b1rpb2ox52uxcmjrsnqd95pk5,0,58.2,74.8,2025-06-14T22:11:23.633Z,2025-06-14T23:01:18Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5771130285,152,,5771130317,233,68,5771130283,56,Center,5771130281,13,,5771130289,285,,5771130287,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642849,69,1,1,4,56,5x54jbfk11lrsmipgsx7cdbai,1,42.1,19.1,2025-06-14T22:11:29.951Z,2025-06-14T22:11:32Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771130439,152,,5771130443,140,27.6,5771130437,5,,5771130445,141,26.2,5771130447,212,16.0,5771130449,213,2.83,5771130441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642865,70,1,1,4,58,5x54jbfk11lrsmipgsx7cdbai,1,27.6,26.2,2025-06-14T22:11:31.936Z,2025-06-14T22:11:35Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771130527,212,15.6,5771130523,140,27.3,5771130529,213,1.59,5771130525,141,49.1,5771130521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642877,71,1,1,5,1,5x54jbfk11lrsmipgsx7cdbai,1,28.5,50.3,2025-06-14T22:11:35.816Z,2025-06-14T22:11:38Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771130607,141,81.2,5771130611,213,1.16,5771130609,212,23.0,5771130603,56,Back,5771130605,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642891,72,1,1,5,4,5x54jbfk11lrsmipgsx7cdbai,1,39.5,81.8,2025-06-14T22:11:38.641Z,2025-06-14T22:11:41Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771130675,56,Left,5771130681,212,19.6,5771130679,141,92.9,5771130683,213,0.40,5771130677,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642915,73,1,1,5,7,5x54jbfk11lrsmipgsx7cdbai,1,56.7,92.9,2025-06-14T22:11:41.416Z,2025-06-14T22:11:47Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771130819,213,3.84,5771130811,56,Back,5771130815,141,67.2,5771130817,212,27.1,5771130813,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642925,74,1,1,5,13,5x54jbfk11lrsmipgsx7cdbai,1,44.0,56.4,2025-06-14T22:11:47.344Z,2025-06-14T22:11:49Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771130863,140,44.7,5771130865,141,29.8,5771130867,212,18.1,5771130861,56,Back,5771130869,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642933,75,1,1,5,15,5x54jbfk11lrsmipgsx7cdbai,1,44.2,24.0,2025-06-14T22:11:49.465Z,2025-06-14T22:11:51Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771130903,56,Center,5771130905,140,59.5,5771130907,141,23.6,5771130911,213,6.27,5771130909,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642937,76,1,1,5,17,5x54jbfk11lrsmipgsx7cdbai,1,59.5,23.6,2025-06-14T22:11:50.944Z,2025-06-14T22:11:52Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771130929,56,Center,5771130933,141,32.2,5771130937,213,1.80,5771130931,140,58.2,5771130935,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642941,77,1,1,5,18,5x54jbfk11lrsmipgsx7cdbai,0,58.2,32.2,2025-06-14T22:11:52.096Z,2025-06-14T22:11:52Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771130953,212,3.4,5771130963,286,,5771130955,213,0.10,5771130947,56,Center,5771130957,236,,5771130951,141,32.7,5771130949,140,61.4,5771130959,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642939,39,74,1,5,18,b1rpb2ox52uxcmjrsnqd95pk5,1,37.5,66.0,2025-06-14T22:11:52.097Z,2025-06-15T08:06:23Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771130945,285,,5771130943,56,Back,5771130967,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642967,78,1,1,5,20,5x54jbfk11lrsmipgsx7cdbai,1,58.0,33.6,2025-06-14T22:11:54.847Z,2025-06-14T22:11:59Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771131125,140,51.4,5771131123,56,Left,5771131131,213,1.73,5771131121,196,,5771131129,212,43.1,5771131133,1,,5771131127,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822642987,79,1,1,5,25,5x54jbfk11lrsmipgsx7cdbai,1,51.9,96.0,2025-06-14T22:11:59.544Z,2025-06-14T22:12:02Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771131201,212,12.5,5771131195,56,Back,5771131199,141,88.1,5771131203,213,3.58,5771131197,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
