id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818693843,29,1,1,3,48,b5l2e3csycjb8twvq9ek0j5gq,1,55.0,8.8,2025-05-25T02:10:18.558Z,2025-05-25T02:10:29Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,1.0,5748996877,141,29.5,5748996875,140,83.5,5748997061,210,15,5748996879,212,33.1,5748996881,213,0.44,5748996883,1,,5748996873,56,Center,5748997063,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693847,30,15,1,3,48,b5l2e3csycjb8twvq9ek0j5gq,1,91.8,28.0,2025-05-25T02:10:19.142Z,2025-05-25T04:33:45Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5748997091,154,,5748997099,103,4.4,5748996893,22,,5748997097,102,51.5,5748996897,56,Center,5748997089,29,,5748997093,55,29,5749069589,233,489,5748997103,147,33.0,5748996973,20,5749207257,78,5748996895,63,,5748997101,146,93.8,,,,,,,,,,,,,,,,,
2818706915,489,10,1,3,49,bk3zg8yaj5uoqhxzwons3bo8a,1,5.3,64.7,2025-05-25T02:10:19.242Z,2025-05-25T04:42:18Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749069565,173,,5749069597,233,30,5749069567,178,,5749069571,56,Back,5749069569,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693849,31,6,1,3,50,b5l2e3csycjb8twvq9ek0j5gq,1,96.6,21.4,2025-05-25T02:10:20.242Z,2025-05-25T04:27:13Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5748996927,56,Center,5749069769,233,490,5748996929,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706941,490,6,1,3,50,bk3zg8yaj5uoqhxzwons3bo8a,0,3.4,78.6,2025-05-25T02:10:20.242Z,2025-05-25T03:03:14Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749069775,233,31,5749069751,73,,5749069749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694035,32,1,1,4,19,b5l2e3csycjb8twvq9ek0j5gq,0,99.5,0.5,2025-05-25T02:10:49.942Z,2025-05-25T04:16:09Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5748997913,212,31.7,5748997907,56,Center,5748997905,224,,5748997909,140,87.1,5748997901,6,,5748997915,213,1.99,5748997903,155,,5748997899,2,,5748997911,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707097,491,12,1,4,20,bk3zg8yaj5uoqhxzwons3bo8a,1,10.8,37.7,2025-05-25T02:10:50.242Z,2025-05-25T02:58:12Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749070757,56,Back,5749070755,15,,5749070759,140,9.8,5749070763,212,6.8,5749070761,141,47.6,5749070765,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707217,492,12,1,4,21,bk3zg8yaj5uoqhxzwons3bo8a,1,12.4,45.4,2025-05-25T02:10:51.242Z,2025-05-25T02:58:54Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749071465,56,Back,5749071467,140,40.0,5749071473,213,5.76,5749071469,141,20.9,5749071471,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694115,33,1,1,4,27,b5l2e3csycjb8twvq9ek0j5gq,1,67.1,51.2,2025-05-25T02:10:58.221Z,2025-05-25T02:11:06Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5748998333,140,68.1,5748998339,213,1.49,5748998331,56,Center,5748998337,212,12.6,5748998335,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694153,34,1,1,4,36,b5l2e3csycjb8twvq9ek0j5gq,1,66.7,85.7,2025-05-25T02:11:06.286Z,2025-05-25T02:11:10Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5748998497,140,46.7,5748998495,56,Back,5748998499,141,64.9,5748998501,212,25.3,5748998503,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694163,35,1,1,4,40,b5l2e3csycjb8twvq9ek0j5gq,0,46.1,62.1,2025-05-25T02:11:10.638Z,2025-05-25T02:11:13Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5748998565,140,77.5,5748998567,141,16.5,5748998573,1,,5748998561,155,,5748998569,212,45.3,5748998563,56,Right,5748998571,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707235,493,1,1,4,45,bk3zg8yaj5uoqhxzwons3bo8a,1,19.5,88.1,2025-05-25T02:11:15.242Z,2025-05-25T02:58:59Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749071557,140,34.6,5749071555,56,Back,5749071559,141,89.0,5749071563,213,0.04,5749071561,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694199,36,45,1,4,47,b5l2e3csycjb8twvq9ek0j5gq,0,71.2,13.8,2025-05-25T02:11:17.242Z,2025-05-25T02:59:23Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5749071881,233,495,5748998769,286,,5748998767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707277,495,3,1,4,47,bk3zg8yaj5uoqhxzwons3bo8a,1,28.8,86.2,2025-05-25T02:11:17.242Z,2025-05-25T02:59:22Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749071873,233,36,5749071877,285,,5749071863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707435,496,1,1,4,49,bk3zg8yaj5uoqhxzwons3bo8a,0,15.7,90.5,2025-05-25T02:11:19.242Z,2025-05-25T03:00:15Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749072889,213,5.67,5749072879,157,,5749072881,56,Center,5749072891,1,,5749072887,212,44.7,5749072883,140,50.6,5749072885,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694249,37,44,1,4,52,b5l2e3csycjb8twvq9ek0j5gq,1,62.6,31.7,2025-05-25T02:11:23.241Z,2025-05-25T03:03:18Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5748999027,286,,5749072901,233,497,5748999025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707437,497,44,1,4,53,bk3zg8yaj5uoqhxzwons3bo8a,0,37.4,68.3,2025-05-25T02:11:23.242Z,2025-05-25T03:03:19Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749072895,56,Back,5749072897,285,,5749072905,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694257,38,1,1,4,53,b5l2e3csycjb8twvq9ek0j5gq,1,68.5,28.2,2025-05-25T02:11:23.967Z,2025-05-25T04:20:48Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5748999063,56,Center,5748999059,3,,5748999075,212,5.8,5748999079,213,1.27,5748999071,141,36.3,5748999067,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694263,39,61,1,4,56,b5l2e3csycjb8twvq9ek0j5gq,0,70.1,36.3,2025-05-25T02:11:26.334Z,2025-05-25T02:11:27Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5748999087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694261,30,1,1,4,56,bk3zg8yaj5uoqhxzwons3bo8a,1,35.0,79.9,2025-05-25T02:11:26.546Z,2025-05-25T03:00:34Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749072143,141,82.8,5749072145,212,12.1,5749072139,56,Back,5749072147,213,2.98,5749072141,140,23.6,5749072137,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694275,40,83,1,4,57,b5l2e3csycjb8twvq9ek0j5gq,0,70.4,29.1,2025-05-25T02:11:27.885Z,2025-05-25T02:11:31Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5748999271,399,4fbaxgikw7z9sfhuz6vvnfmxh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694293,36,1,1,4,58,bk3zg8yaj5uoqhxzwons3bo8a,0,37.1,62.4,2025-05-25T02:11:29.106Z,2025-05-25T02:11:29Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5748999189,212,13.1,5748999181,56,Back,5748999193,213,5.79,5748999185,141,53.3,5748999183,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694359,42,1,1,5,2,b5l2e3csycjb8twvq9ek0j5gq,1,54.6,45.8,2025-05-25T02:11:32.613Z,2025-05-25T02:11:37Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5748999503,1,,5748999505,279,G,5748999497,141,38.9,5748999495,140,20.0,5748999499,212,36.6,5748999501,213,3.27,5748999491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694361,43,1,1,5,7,b5l2e3csycjb8twvq9ek0j5gq,1,20.0,38.9,2025-05-25T02:11:37.781Z,2025-05-25T02:11:39Z,629pbkngxk7ucy0qt9mngvkd1,R. Spiegel,,,5748999511,140,25.2,5748999509,56,Back,5748999515,212,5.5,5748999513,141,37.7,5748999517,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694365,44,1,1,5,8,b5l2e3csycjb8twvq9ek0j5gq,1,25.2,37.7,2025-05-25T02:11:38.997Z,2025-05-25T02:11:40Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5748999533,213,1.46,5748999527,140,27.2,5748999525,56,Back,5748999529,141,65.1,5748999531,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694385,45,1,1,5,9,b5l2e3csycjb8twvq9ek0j5gq,1,27.2,65.1,2025-05-25T02:11:39.829Z,2025-05-25T02:11:43Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5748999609,140,56.5,5748999627,1,,5748999607,56,Left,5748999619,212,33.4,5748999623,213,0.40,5748999615,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694389,46,50,1,5,12,b5l2e3csycjb8twvq9ek0j5gq,1,47.4,81.0,2025-05-25T02:11:43.175Z,2025-05-25T04:07:39Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5748999635,286,,5748999633,56,Back,5748999763,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694405,37,7,1,5,12,bk3zg8yaj5uoqhxzwons3bo8a,1,52.6,19.0,2025-05-25T02:11:43.176Z,2025-05-25T04:07:39Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5748999749,233,46,5748999707,56,Right,5748999709,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694433,39,1,1,5,19,bk3zg8yaj5uoqhxzwons3bo8a,0,62.9,6.1,2025-05-25T02:11:49.680Z,2025-05-25T02:11:51Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5748999849,212,14.7,5748999851,213,0.90,5748999843,56,Center,5748999845,140,71.6,5748999847,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694441,47,8,1,5,21,b5l2e3csycjb8twvq9ek0j5gq,1,25.4,60.5,2025-05-25T02:11:51.861Z,2025-05-25T02:11:52Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5748999873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694461,48,61,1,5,22,b5l2e3csycjb8twvq9ek0j5gq,1,17.3,59.4,2025-05-25T02:11:52.866Z,2025-05-25T03:01:23Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5748999963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694657,40,16,1,5,23,bk3zg8yaj5uoqhxzwons3bo8a,1,86.8,37.1,2025-05-25T02:11:53.657Z,2025-05-25T04:29:37Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749001425,231,49.3,5749001419,103,6.3,5749000915,22,,5749001417,102,54.3,5749001099,20,,5749001421,458,,5749001107,375,05:22.431,5749001427,138,,5749000919,56,Center,5749001415,76,5749001423,230,5749000917,17,,5749001103,374,2025-05-25 03:11:52.673,,,,,,,,,,99.5,,,,,,,
2818694717,49,1,1,6,21,b5l2e3csycjb8twvq9ek0j5gq,1,49.9,50.0,2025-05-25T02:12:51.460Z,2025-05-25T02:12:53Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5749001213,141,56.7,5749001209,56,Back,5749001217,213,2.80,5749001215,212,13.6,5749001219,279,G,5749001211,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694743,50,1,1,6,22,b5l2e3csycjb8twvq9ek0j5gq,1,37.7,56.7,2025-05-25T02:12:52.917Z,2025-05-25T02:12:56Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749001337,56,Back,5749001341,141,77.2,5749001343,212,14.0,5749001345,213,1.47,5749001339,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694767,51,1,1,6,26,b5l2e3csycjb8twvq9ek0j5gq,0,55.2,79.9,2025-05-25T02:12:56.685Z,2025-05-25T02:13:01Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749001479,141,80.3,5749001481,212,48.8,5749001485,1,,5749001477,140,100.0,5749001475,56,Left,5749001483,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694821,41,5,1,6,31,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.3,24.3,2025-05-25T02:13:01.448Z,2025-05-25T03:05:00Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749001737,233,52,5749001721,346,,5749001719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694783,52,5,1,6,31,b5l2e3csycjb8twvq9ek0j5gq,0,101.3,75.7,2025-05-25T02:13:01.448Z,2025-05-25T03:05:00Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749001749,233,41,5749001521,346,,5749001519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694833,42,1,1,6,41,bk3zg8yaj5uoqhxzwons3bo8a,1,4.5,47.8,2025-05-25T02:13:12.088Z,2025-05-25T02:13:14Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749001807,141,63.7,5749001805,140,9.7,5749001809,212,12.1,5749001801,124,,5749001815,237,,5749001803,56,Back,5749001811,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694839,43,1,1,6,43,bk3zg8yaj5uoqhxzwons3bo8a,1,9.7,63.7,2025-05-25T02:13:13.328Z,2025-05-25T02:13:16Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749001839,212,22.7,5749001837,141,31.2,5749001841,213,4.95,5749001833,56,Back,5749001835,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694865,44,1,1,6,46,bk3zg8yaj5uoqhxzwons3bo8a,1,14.7,31.2,2025-05-25T02:13:16.401Z,2025-05-25T02:13:22Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749001943,140,22.8,5749001947,212,8.8,5749001945,141,34.6,5749001949,213,0.27,5749001941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694891,45,1,1,6,52,bk3zg8yaj5uoqhxzwons3bo8a,1,27.0,17.7,2025-05-25T02:13:22.681Z,2025-05-25T02:13:28Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749002111,213,5.90,5749002109,212,20.4,5749002103,56,Back,5749002105,140,45.0,5749002107,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694893,46,1,1,6,57,bk3zg8yaj5uoqhxzwons3bo8a,1,45.0,6.5,2025-05-25T02:13:27.841Z,2025-05-25T02:13:28Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749002119,141,22.5,5749002117,140,38.8,5749002123,213,2.11,5749002115,56,Back,5749002121,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694897,47,1,1,6,58,bk3zg8yaj5uoqhxzwons3bo8a,1,38.8,22.5,2025-05-25T02:13:28.576Z,2025-05-25T02:13:29Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749002135,141,36.6,5749002133,140,28.5,5749002141,213,2.42,5749002131,56,Back,5749002139,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694945,48,1,1,7,6,bk3zg8yaj5uoqhxzwons3bo8a,1,28.9,39.8,2025-05-25T02:13:36.440Z,2025-05-25T02:13:39Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749002391,141,64.2,5749002389,140,31.8,5749002395,213,1.39,5749002393,212,16.9,5749002387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694959,49,1,1,7,9,bk3zg8yaj5uoqhxzwons3bo8a,1,32.0,64.0,2025-05-25T02:13:39.384Z,2025-05-25T02:13:43Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749002483,213,4.57,5749002475,56,Back,5749002477,140,29.9,5749002479,141,40.6,5749002481,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694967,50,1,1,7,13,bk3zg8yaj5uoqhxzwons3bo8a,1,30.0,36.4,2025-05-25T02:13:43.536Z,2025-05-25T02:13:44Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749002509,212,13.9,5749002511,213,0.98,5749002503,56,Back,5749002505,140,37.4,5749002507,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694993,51,1,1,7,14,bk3zg8yaj5uoqhxzwons3bo8a,1,37.4,53.6,2025-05-25T02:13:44.320Z,2025-05-25T02:13:51Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749002661,140,53.2,5749002663,141,72.4,5749002665,212,20.9,5749002659,56,Center,5749002667,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695013,52,1,1,7,20,bk3zg8yaj5uoqhxzwons3bo8a,1,56.7,68.2,2025-05-25T02:13:51.169Z,2025-05-25T02:13:53Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749002761,140,55.3,5749002767,213,4.59,5749002759,56,Center,5749002765,212,12.4,5749002763,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695027,53,1,1,7,23,bk3zg8yaj5uoqhxzwons3bo8a,1,55.3,50.1,2025-05-25T02:13:53.769Z,2025-05-25T02:13:56Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749002801,56,Center,5749002809,213,4.81,5749002805,141,28.9,5749002807,212,14.5,5749002803,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695041,54,1,1,7,26,bk3zg8yaj5uoqhxzwons3bo8a,1,56.6,28.9,2025-05-25T02:13:56.289Z,2025-05-25T02:13:58Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749002885,56,Right,5749002893,213,5.46,5749002887,140,66.3,5749002889,141,12.6,5749002891,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695045,55,1,1,7,28,bk3zg8yaj5uoqhxzwons3bo8a,1,69.1,8.5,2025-05-25T02:13:58.737Z,2025-05-25T02:13:59Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749002911,213,1.75,5749002909,212,6.9,5749002907,141,18.5,5749002903,56,Right,5749002905,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695057,56,1,1,7,29,bk3zg8yaj5uoqhxzwons3bo8a,1,67.9,18.5,2025-05-25T02:13:59.777Z,2025-05-25T02:14:03Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749002987,212,13.2,5749002985,141,15.9,5749002983,140,55.4,5749002989,213,3.28,5749002981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695077,57,1,1,7,32,bk3zg8yaj5uoqhxzwons3bo8a,1,55.8,14.7,2025-05-25T02:14:02.961Z,2025-05-25T02:14:07Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749003089,141,8.8,5749003085,56,Right,5749003093,213,5.98,5749003087,140,67.9,5749003091,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695091,58,1,1,7,36,bk3zg8yaj5uoqhxzwons3bo8a,1,71.3,3.1,2025-05-25T02:14:07.009Z,2025-05-25T02:14:10Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749003143,140,55.4,5749003147,212,19.3,5749003145,141,17.4,5749003149,213,2.61,5749003141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695101,59,1,1,7,39,bk3zg8yaj5uoqhxzwons3bo8a,1,55.6,17.4,2025-05-25T02:14:10.009Z,2025-05-25T02:14:11Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749003227,141,48.5,5749003223,56,Back,5749003225,140,48.7,5749003229,212,22.4,5749003231,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695111,60,1,1,7,41,bk3zg8yaj5uoqhxzwons3bo8a,1,48.5,48.8,2025-05-25T02:14:11.729Z,2025-05-25T02:14:14Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749003277,213,0.01,5749003273,141,49.0,5749003275,212,9.8,5749003269,56,Center,5749003271,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695127,61,1,1,7,44,bk3zg8yaj5uoqhxzwons3bo8a,1,58.1,49.0,2025-05-25T02:14:14.289Z,2025-05-25T02:14:17Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749003359,56,Center,5749003365,212,13.5,5749003363,141,59.0,5749003367,213,0.53,5749003361,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695131,62,50,1,7,46,bk3zg8yaj5uoqhxzwons3bo8a,1,67.0,60.3,2025-05-25T02:14:17.081Z,2025-05-25T04:07:40Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749003395,233,53,5749003383,56,Center,5749003385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695125,53,7,1,7,46,b5l2e3csycjb8twvq9ek0j5gq,1,33.0,39.7,2025-05-25T02:14:17.082Z,2025-05-25T04:07:39Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749003355,56,Back,5749003357,285,,5749003387,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695135,54,1,1,7,47,b5l2e3csycjb8twvq9ek0j5gq,1,37.5,34.9,2025-05-25T02:14:17.539Z,2025-05-25T02:14:19Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749003401,140,44.0,5749003399,56,Back,5749003407,213,5.26,5749003403,141,18.5,5749003405,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695151,56,61,1,7,54,b5l2e3csycjb8twvq9ek0j5gq,0,68.7,8.0,2025-05-25T02:14:24.274Z,2025-05-25T04:08:32Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5749003467,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695163,57,5,1,7,55,b5l2e3csycjb8twvq9ek0j5gq,0,65.8,-1.2,2025-05-25T02:14:25.825Z,2025-05-25T03:05:01Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5749003521,347,,5749003519,56,Right,5749003595,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695179,63,5,1,7,55,bk3zg8yaj5uoqhxzwons3bo8a,1,34.2,101.2,2025-05-25T02:14:25.825Z,2025-05-25T03:05:01Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749003567,56,Back,5749003587,233,57,5749003569,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695187,64,1,1,8,1,bk3zg8yaj5uoqhxzwons3bo8a,1,42.0,100.0,2025-05-25T02:14:31.625Z,2025-05-25T02:14:33Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749003609,140,50.4,5749003605,107,,5749003607,56,Left,5749003619,213,5.33,5749003611,141,83.0,5749003615,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695193,65,1,1,8,2,bk3zg8yaj5uoqhxzwons3bo8a,1,50.4,83.0,2025-05-25T02:14:33.065Z,2025-05-25T02:14:34Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749003641,140,55.2,5749003645,212,5.1,5749003643,141,84.2,5749003639,56,Left,5749003647,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818695207,66,1,1,8,3,bk3zg8yaj5uoqhxzwons3bo8a,1,55.2,84.2,2025-05-25T02:14:33.641Z,2025-05-25T02:14:35Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749003693,140,47.0,5749003699,213,3.02,5749003691,56,Back,5749003697,212,8.7,5749003695,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
