id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/17/value
2803388537,40,1,1,3,26,2iwybwokic7nmr1t33abdbjoq,1,11.8,25.0,2025-04-19T20:10:02.450Z,2025-04-19T20:10:03Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5664475679,140,12.6,5664475681,141,30.9,5664475683,212,4.1,5664475677,56,Back,5664475685,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388589,41,1,1,3,27,2iwybwokic7nmr1t33abdbjoq,1,12.7,31.0,2025-04-19T20:10:03.761Z,2025-04-19T20:10:07Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5664475985,56,Back,5664475987,140,31.0,5664475989,141,31.8,5664475993,213,0.03,5664475991,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388595,42,61,1,3,31,2iwybwokic7nmr1t33abdbjoq,0,32.7,31.6,2025-04-19T20:10:07.148Z,2025-04-19T20:10:19Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5664476025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388767,25,1,1,3,32,7neuneh44n9rtsfsh6r0sb9no,1,62.2,58.8,2025-04-19T20:10:08.251Z,2025-04-19T20:10:16Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5664476953,56,Back,5664476957,141,62.9,5664476963,213,3.04,5664476955,140,34.8,5664476961,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388795,26,1,1,3,40,7neuneh44n9rtsfsh6r0sb9no,1,46.0,42.7,2025-04-19T20:10:16.666Z,2025-04-19T20:10:19Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664477105,212,26.2,5664477099,56,Right,5664477101,140,55.6,5664477103,141,7.1,5664477107,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388835,27,1,1,3,43,7neuneh44n9rtsfsh6r0sb9no,1,55.6,7.1,2025-04-19T20:10:19.282Z,2025-04-19T20:10:21Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5664477325,212,25.7,5664477321,140,34.3,5664477327,213,2.62,5664477323,141,25.8,5664477319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388923,28,1,1,3,45,7neuneh44n9rtsfsh6r0sb9no,1,34.3,25.8,2025-04-19T20:10:21.509Z,2025-04-19T20:10:25Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664477741,141,50.7,5664477743,212,19.1,5664477745,213,2.05,5664477739,140,25.9,5664477737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389011,29,1,1,3,49,7neuneh44n9rtsfsh6r0sb9no,1,27.5,53.3,2025-04-19T20:10:25.450Z,2025-04-19T20:10:30Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664478227,213,1.24,5664478223,141,70.2,5664478221,140,31.3,5664478225,212,12.2,5664478219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389051,30,1,1,3,54,7neuneh44n9rtsfsh6r0sb9no,1,41.0,64.8,2025-04-19T20:10:30.786Z,2025-04-19T20:10:34Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5664478479,140,27.9,5664478485,213,3.52,5664478477,56,Back,5664478483,212,14.8,5664478481,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389111,31,1,1,3,57,7neuneh44n9rtsfsh6r0sb9no,1,29.5,54.3,2025-04-19T20:10:33.834Z,2025-04-19T20:10:38Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664478787,140,29.6,5664478803,213,4.72,5664478785,56,Back,5664478789,141,31.8,5664478795,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389189,32,1,1,4,2,7neuneh44n9rtsfsh6r0sb9no,1,33.8,24.0,2025-04-19T20:10:38.354Z,2025-04-19T20:10:42Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664479229,212,32.9,5664479227,141,8.6,5664479233,1,,5664479223,56,Right,5664479231,213,5.96,5664479225,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389195,33,1,1,4,6,7neuneh44n9rtsfsh6r0sb9no,0,64.0,12.9,2025-04-19T20:10:42.528Z,2025-04-19T20:11:09Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5664479255,56,Center,5664481459,213,2.17,5664481447,140,57.8,5664481451,141,26.8,5664481455,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389221,43,43,1,4,6,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-19T20:10:42.529Z,2025-04-19T20:11:04Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664479431,285,0,5664479429,56,Back,5664479485,233,33,5664480979,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389227,44,61,1,4,8,2iwybwokic7nmr1t33abdbjoq,1,38.7,78.7,2025-04-19T20:10:44.201Z,2025-04-19T20:10:44Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5664479451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389269,46,1,1,4,9,2iwybwokic7nmr1t33abdbjoq,1,39.2,80.0,2025-04-19T20:10:45.206Z,2025-04-19T20:10:47Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664479701,141,63.4,5664479703,212,26.8,5664479705,213,5.85,5664479699,140,62.4,5664479697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389271,47,4,1,4,11,2iwybwokic7nmr1t33abdbjoq,1,66.2,62.6,2025-04-19T20:10:47.561Z,2025-04-19T22:56:22Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5664479783,286,,5664479777,56,Center,5664480007,233,34,5664479781,265,,5664479775,13,,5664479779,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389289,34,4,1,4,11,7neuneh44n9rtsfsh6r0sb9no,0,33.8,37.4,2025-04-19T20:10:47.562Z,2025-04-19T22:56:23Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664479995,265,,5664479989,13,,5664479997,285,,5664479993,152,,5664479991,56,Back,5664480049,233,47,5664951151,55,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391721,56,17,1,4,45,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-04-19T20:11:21.634Z,2025-04-20T03:47:59Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664493821,13,243,5665927939,393,,5664951129,55,34,5664493817,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390447,48,2,1,5,19,2iwybwokic7nmr1t33abdbjoq,1,63.9,57.9,2025-04-19T20:11:55.432Z,2025-04-19T21:06:58Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5664486219,141,32.2,5664486305,1,,5664486303,7,39jhew6iao7uriko5shx2tnje,5664486307,56,Center,5664486217,140,91.5,5664486225,152,,5664486221,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390451,35,55,1,5,19,7neuneh44n9rtsfsh6r0sb9no,1,14.7,63.1,2025-04-19T20:11:55.433Z,2025-04-19T22:56:45Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664947915,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390565,36,1,1,5,31,7neuneh44n9rtsfsh6r0sb9no,1,12.9,66.3,2025-04-19T20:12:07.057Z,2025-04-19T22:11:28Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5664486921,213,0.60,5664486915,140,32.3,5664486911,241,,5664486913,56,Back,5664486917,141,86.9,5664486909,5,,5664486919,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390637,37,1,1,5,33,7neuneh44n9rtsfsh6r0sb9no,1,32.6,86.8,2025-04-19T20:12:09.169Z,2025-04-19T20:12:13Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5664487279,140,35.2,5664487281,141,77.9,5664487277,56,Back,5664487283,212,6.6,5664487285,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390665,38,1,1,5,37,7neuneh44n9rtsfsh6r0sb9no,1,35.2,77.9,2025-04-19T20:12:13.545Z,2025-04-19T22:11:43Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664487405,140,25.0,5664487411,213,3.14,5664487409,212,10.7,5664487407,141,77.9,5664487403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390709,39,1,1,5,38,7neuneh44n9rtsfsh6r0sb9no,1,25.0,77.9,2025-04-19T20:12:14.665Z,2025-04-19T20:12:16Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5664487619,140,9.2,5664487621,141,60.5,5664487623,212,20.4,5664487625,213,3.76,5664487617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390741,40,1,1,5,40,7neuneh44n9rtsfsh6r0sb9no,1,9.2,60.5,2025-04-19T20:12:16.081Z,2025-04-19T20:12:18Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5664487771,212,14.1,5664487765,56,Back,5664487773,213,4.86,5664487767,140,11.2,5664487769,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390777,41,1,1,5,42,7neuneh44n9rtsfsh6r0sb9no,1,11.2,40.0,2025-04-19T20:12:18.369Z,2025-04-19T22:11:54Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664487971,56,Back,5664487973,140,28.1,5664487979,213,5.92,5664487977,212,19.0,5664487975,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390787,42,4,1,5,44,7neuneh44n9rtsfsh6r0sb9no,1,33.0,18.8,2025-04-19T20:12:20.639Z,2025-04-19T20:12:31Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5664488287,233,49,5664488237,13,,5664488241,56,Back,5664488243,152,,5664488239,294,,5664488245,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390773,49,4,1,5,44,2iwybwokic7nmr1t33abdbjoq,0,67.0,81.2,2025-04-19T20:12:20.640Z,2025-04-19T20:12:30Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664488511,233,42,5664488015,152,,5664488509,286,,5664488603,294,,5664488011,13,,5664488013,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391091,43,1,1,6,3,7neuneh44n9rtsfsh6r0sb9no,1,29.8,14.3,2025-04-19T20:12:39.361Z,2025-04-19T20:12:42Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664489739,5,,5664489745,140,27.5,5664489747,141,55.2,5664489743,56,Back,5664489741,152,,5664489753,213,1.66,5664489749,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391143,44,1,1,6,6,7neuneh44n9rtsfsh6r0sb9no,1,27.5,55.2,2025-04-19T20:12:41.984Z,2025-04-19T20:12:46Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664490065,141,84.4,5664490063,140,28.4,5664490069,213,1.52,5664490067,212,19.9,5664490061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391209,45,1,1,6,10,7neuneh44n9rtsfsh6r0sb9no,1,32.7,76.3,2025-04-19T20:12:46.505Z,2025-04-19T20:12:50Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5664490377,56,Back,5664490387,141,59.7,5664490381,140,28.5,5664490401,213,4.34,5664490395,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391271,46,1,1,6,14,7neuneh44n9rtsfsh6r0sb9no,1,28.5,59.7,2025-04-19T20:12:50.121Z,2025-04-19T20:12:52Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664490705,212,14.2,5664490699,56,Back,5664490701,140,30.1,5664490703,141,38.9,5664490707,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391337,47,1,1,6,16,7neuneh44n9rtsfsh6r0sb9no,1,29.9,39.1,2025-04-19T20:12:52.321Z,2025-04-19T21:07:03Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664491101,141,90.0,5664491103,212,53.6,5664491105,213,0.70,5664491099,140,68.9,5664491095,155,,5664491147,1,,5664491097,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391419,48,1,1,6,20,7neuneh44n9rtsfsh6r0sb9no,1,68.8,90.0,2025-04-19T20:12:56.585Z,2025-04-19T20:13:03Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5664491575,141,87.2,5664491571,56,Left,5664491577,212,4.8,5664491579,213,5.88,5664491573,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391423,49,61,1,6,21,7neuneh44n9rtsfsh6r0sb9no,0,64.6,64.5,2025-04-19T20:12:57.345Z,2025-04-19T22:13:09Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5664491605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391451,50,1,1,6,22,2iwybwokic7nmr1t33abdbjoq,1,25.5,38.8,2025-04-19T20:12:58.144Z,2025-04-19T22:13:12Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5664491795,56,Back,5664491797,140,24.5,5664491799,141,33.4,5664491803,213,4.43,5664491801,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391453,51,61,1,6,23,2iwybwokic7nmr1t33abdbjoq,1,24.5,33.4,2025-04-19T20:12:59.069Z,2025-04-19T22:13:13Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5664491807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393029,59,61,1,6,24,2iwybwokic7nmr1t33abdbjoq,1,22.0,28.3,2025-04-19T20:13:00.255Z,2025-04-19T22:13:15Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5664500403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803434203,372,1,1,6,28,7neuneh44n9rtsfsh6r0sb9no,1,75.7,64.0,2025-04-19T20:13:03.967Z,2025-04-19T21:08:05Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5664728039,212,8.7,5664728041,213,2.10,5664728037,141,75.1,5664728033,56,Center,5664728035,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391489,50,1,1,6,31,7neuneh44n9rtsfsh6r0sb9no,1,60.3,65.8,2025-04-19T20:13:07.649Z,2025-04-19T21:08:06Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5664492083,213,2.38,5664492057,140,55.4,5664492059,141,73.0,5664492063,212,7.1,5664492055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391543,51,1,1,6,33,7neuneh44n9rtsfsh6r0sb9no,1,55.4,73.0,2025-04-19T20:13:09.233Z,2025-04-19T20:13:12Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5664492397,56,Left,5664492407,212,16.5,5664492403,140,69.2,5664492405,141,84.7,5664492409,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391583,52,1,1,6,36,7neuneh44n9rtsfsh6r0sb9no,1,68.5,86.8,2025-04-19T20:13:12.472Z,2025-04-19T23:18:26Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,1.0,,5665139263,210,15,5664492635,212,36.6,5664492625,2,,5664492637,213,5.09,5664492633,141,36.7,5664492627,155,,5665139265,154,,5664492631,140,81.3,5664492639,1,,5664492629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2803423657,352,15,1,6,37,7neuneh44n9rtsfsh6r0sb9no,1,89.5,44.9,2025-04-19T20:13:13.232Z,2025-04-20T04:59:44Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5665138193,56,Center,5665139273,154,,5665139287,328,,5665138189,22,,5665139293,230,98.4,5665139289,146,91.5,5665139275,55,52,5665139271,29,,5665140899,233,52,5665139269,78,,5665139295,231,48.7,5665139291,147,45.7,5665139283,103,19,5665138601,72,5665139285,108,5665139281,102,49.0,5665138615,82,5665138603,17,,,,
2803391645,52,10,1,6,37,2iwybwokic7nmr1t33abdbjoq,1,8.5,54.3,2025-04-19T20:13:13.332Z,2025-04-19T23:19:32Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5665140923,233,352,5664492947,56,Back,5665140127,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391685,53,1,1,6,42,7neuneh44n9rtsfsh6r0sb9no,1,64.9,32.8,2025-04-19T20:13:18.177Z,2025-04-19T20:13:20Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664493129,212,18.8,5664493125,140,82.0,5664493127,141,24.4,5664493131,213,5.98,5664493121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391697,54,1,1,6,44,7neuneh44n9rtsfsh6r0sb9no,0,82.0,24.4,2025-04-19T20:13:20.473Z,2025-04-19T20:13:21Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5664493205,155,,5664493215,213,0.85,5664493213,212,31.3,5664493209,140,100.0,5664493211,141,59.0,5664493207,56,Center,5664493203,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391715,55,5,1,6,45,7neuneh44n9rtsfsh6r0sb9no,0,101.4,58.2,2025-04-19T20:13:21.231Z,2025-04-19T20:13:42Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5664494741,233,53,5664493355,346,,5664493353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803391981,53,5,1,6,45,2iwybwokic7nmr1t33abdbjoq,1,-1.6,41.4,2025-04-19T20:13:21.360Z,2025-04-19T20:13:42Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664494695,233,55,5664494667,56,Back,5664494669,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392063,54,1,1,7,5,2iwybwokic7nmr1t33abdbjoq,1,3.8,51.2,2025-04-19T20:13:41.257Z,2025-04-19T20:13:45Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5664495109,213,1.37,5664495105,141,83.2,5664495099,124,,5664495113,237,,5664495101,56,Back,5664495107,212,22.2,5664495103,140,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392175,55,1,1,7,9,2iwybwokic7nmr1t33abdbjoq,0,8.3,83.5,2025-04-19T20:13:45.024Z,2025-04-19T20:13:51Z,79z5vt08ga8prn33vi2a260kq,C. Walls,,,5664495729,141,100.0,5664495735,1,,5664495725,56,Left,5664495731,212,71.0,5664495733,213,0.17,5664495723,155,,5664495727,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392229,57,5,1,7,14,7neuneh44n9rtsfsh6r0sb9no,1,26.6,-1.4,2025-04-19T20:13:50.914Z,2025-04-19T20:13:55Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5664496013,56,Back,5664496063,233,56,5664496015,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392181,56,5,1,7,15,2iwybwokic7nmr1t33abdbjoq,0,71.8,101.2,2025-04-19T20:13:51.152Z,2025-04-19T20:13:54Z,79z5vt08ga8prn33vi2a260kq,C. Walls,,,5664495763,347,,5664495761,56,Left,5664496081,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392323,58,1,1,7,17,7neuneh44n9rtsfsh6r0sb9no,1,29.4,0.0,2025-04-19T20:13:53.600Z,2025-04-19T20:14:00Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5664496475,56,Back,5664496477,140,27.9,5664496479,141,25.2,5664496473,107,,5664496483,213,1.66,5664496481,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392365,59,1,1,7,23,7neuneh44n9rtsfsh6r0sb9no,1,27.9,24.9,2025-04-19T20:13:59.913Z,2025-04-19T20:14:02Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664496695,140,28.5,5664496693,56,Back,5664496707,213,1.55,5664496703,212,25.7,5664496699,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392427,60,1,1,7,26,7neuneh44n9rtsfsh6r0sb9no,1,28.5,62.7,2025-04-19T20:14:02.112Z,2025-04-19T20:14:06Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664497015,56,Back,5664497021,212,12.8,5664497023,213,1.23,5664497019,141,80.5,5664497017,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392447,61,1,1,7,29,7neuneh44n9rtsfsh6r0sb9no,1,31.4,74.8,2025-04-19T20:14:05.928Z,2025-04-19T20:14:08Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5664497139,212,15.8,5664497141,213,4.18,5664497137,141,54.8,5664497133,56,Back,5664497135,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392487,62,1,1,7,32,7neuneh44n9rtsfsh6r0sb9no,1,24.8,50.9,2025-04-19T20:14:08.529Z,2025-04-19T20:14:12Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664497315,141,33.6,5664497311,56,Back,5664497317,212,11.9,5664497313,140,26.8,5664497319,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392521,63,1,1,7,36,7neuneh44n9rtsfsh6r0sb9no,1,27.0,29.5,2025-04-19T20:14:12.009Z,2025-04-19T20:14:14Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664497509,56,Back,5664497511,140,38.4,5664497517,213,5.47,5664497513,141,10.9,5664497515,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392535,64,1,1,7,38,7neuneh44n9rtsfsh6r0sb9no,1,38.8,13.2,2025-04-19T20:14:14.080Z,2025-04-19T20:14:15Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5664497609,141,15.9,5664497611,212,23.8,5664497607,140,61.4,5664497613,213,0.08,5664497605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392551,65,1,1,7,39,7neuneh44n9rtsfsh6r0sb9no,1,61.4,15.9,2025-04-19T20:14:15.392Z,2025-04-19T20:14:17Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5664497687,212,6.7,5664497689,213,1.91,5664497683,140,59.3,5664497681,56,Center,5664497685,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392705,66,1,1,7,40,7neuneh44n9rtsfsh6r0sb9no,1,59.0,25.5,2025-04-19T20:14:16.808Z,2025-04-19T20:14:28Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5664498545,140,75.2,5664498553,1,,5664498541,157,,5664498549,212,43.4,5664498543,56,Left,5664498547,141,84.2,5664498551,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392751,67,1,1,7,52,7neuneh44n9rtsfsh6r0sb9no,1,93.2,82.3,2025-04-19T20:14:28.152Z,2025-04-19T20:14:31Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5664498851,213,2.98,5664498847,141,85.1,5664498849,212,11.5,5664498843,56,Left,5664498845,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392763,68,1,1,7,55,7neuneh44n9rtsfsh6r0sb9no,0,77.8,83.9,2025-04-19T20:14:31.480Z,2025-04-19T20:14:32Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5664498911,56,Center,5664498907,2,,5664498913,140,89.5,5664498917,212,20.3,5664498915,141,60.2,5664498909,155,,5664498919,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392851,57,12,1,7,56,2iwybwokic7nmr1t33abdbjoq,1,10.7,42.7,2025-04-19T20:14:32.569Z,2025-04-19T20:14:37Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5664499389,141,65.4,5664499387,140,28.8,5664499393,213,0.68,5664499391,212,24.5,5664499385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392863,69,13,1,8,1,7neuneh44n9rtsfsh6r0sb9no,1,72.9,37.6,2025-04-19T20:14:37.050Z,2025-04-20T04:08:41Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664499459,56,Center,5664500249,102,41.0,5665957543,81,,5664500251,103,66.7,5664500255,458,,5664499979,20,,5664500259,231,47.1,5664499983,18,,5664500257,230,96.9,5664500253,215,,5664499455,22,,,,,,,,,,,,,,,,,,,,,,
2803393025,58,5,1,8,1,2iwybwokic7nmr1t33abdbjoq,1,-1.4,52.8,2025-04-19T20:14:37.714Z,2025-04-19T20:14:50Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5664500437,233,70,5664500381,56,Back,5664500383,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
