,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/localDate,matchInfo/localTime,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/var,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/matchDetailsExtra/attendance,liveData/VAR,liveData/missedPen
91,91,euz12ira8xgwvqtru5gt9shsk,13,2025-05-17Z,14:00:00Z,2025-05-17,17:00:00,7,2,45,2025-05-23T17:18:43Z,Oulu vs Mariehamn,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,apxtm2nl13sj9j19x8gvqb23n,no,Raatin stadion,Raatin stadion,,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,home,2u07e54v5dprsugdvddpq5ync,Finland,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,95.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,1494.0,,
92,92,eun48ksk9mghs0h15u5dy0cno,13,2025-05-16Z,17:00:00Z,2025-05-16,20:00:00,7,2,45,2025-05-28T21:27:12Z,Haka vs KuPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,bd3cnomnx4r55npe99oz2golt,no,Tehtaan kenttä,Tehtaan kenttä,,5qxgilg61hlwxzfpdn2nhcayd,Haka,Haka,FC Haka,HAK,home,2u07e54v5dprsugdvddpq5ync,Finland,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,93.0,59.0,0.0,1.0,1.0,3.0,1.0,3.0,2815.0,,
93,93,eub2gvgdi5l91qzh60fy1pvro,13,2025-05-16Z,15:00:00Z,2025-05-16,18:00:00,7,2,45,2025-06-09T13:21:16Z,Gnistan vs SJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,53adx3m9ax7nwhgw58qrxoefl,no,Mustapekka Areena,Mustapekka Areena,,3cbke8cbou2ms925872vk6dwx,Gnistan,Gnistan,IF Gnistan,IFG,home,2u07e54v5dprsugdvddpq5ync,Finland,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,96.0,13.0,1.0,1.0,2.0,2.0,2.0,2.0,2504.0,,
94,94,etz2bgtfd01xdzdrgmdha4lxw,13,2025-05-12Z,16:00:00Z,2025-05-12,19:00:00,6,2,45,2025-06-14T15:12:43Z,SJK vs VPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,7cdg6syeqx9qbitsnw2sm142x,no,OmaSP Stadion,OmaSP Stadion,,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,home,2u07e54v5dprsugdvddpq5ync,Finland,duspptyvnr5kpx2iko5gerhnz,VPS,VPS,Vaasan Palloseura,VPS,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,100.0,43.0,1.0,1.0,2.0,3.0,2.0,3.0,6075.0,,
95,95,etn38iy3i04tlpzppacp4nv9w,13,2025-05-11Z,13:00:00Z,2025-05-11,16:00:00,6,2,45,2025-06-12T05:15:32Z,Jaro vs HJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,9chw4hy71htl8oggc0jbmf37b,no,Jakobstads Centralplan (Pietarsaaren Keskuskenttä),Jakobstads Centralplan (Pietarsaaren Keskuskenttä),,7efqk7uh63928il0yffxijnv7,Jaro,Jaro,FF Jaro,FFJ,home,2u07e54v5dprsugdvddpq5ync,Finland,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,94.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,2346.0,,
96,96,et9jl9jsu93xvgvjh5sruaot0,13,2025-05-10Z,16:00:00Z,2025-05-10,19:00:00,6,2,45,2025-05-26T06:06:26Z,Oulu vs Gnistan,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,apxtm2nl13sj9j19x8gvqb23n,no,Raatin stadion,Raatin stadion,,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,home,2u07e54v5dprsugdvddpq5ync,Finland,3cbke8cbou2ms925872vk6dwx,Gnistan,Gnistan,IF Gnistan,IFG,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,98.0,11.0,0.0,0.0,2.0,3.0,2.0,3.0,1536.0,,
97,97,esxmak6dcoqzl2p6f2kqo7eok,13,2025-05-10Z,14:00:00Z,2025-05-10,17:00:00,6,2,45,2025-05-26T10:52:33Z,Mariehamn vs Inter Turku,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,6li6vcjt5pqqwp15vp7piwnr9,no,Wiklöf Holding Arena,Wiklöf Holding Arena,,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,home,2u07e54v5dprsugdvddpq5ync,Finland,8eab5wbcnttsiosd1o8c71gmk,Inter Turku,Inter Turku,FC Inter Turku,INT,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,95.0,43.0,1.0,0.0,2.0,2.0,2.0,2.0,1667.0,,
98,98,eslgz55l9dy637xprnlgk5gd0,13,2025-05-10Z,12:00:00Z,2025-05-10,15:00:00,6,2,45,2025-05-24T09:14:53Z,KuPS vs KTP,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,b6qm6tc6o0yon2j460rdutquq,no,Väre Areena,Väre Areena,,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,home,2u07e54v5dprsugdvddpq5ync,Finland,8sy0cxovuxo76tuoas3uo55xj,KTP,KTP,Kotkan Työväen Palloilijat,KTP,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,93.0,34.0,2.0,0.0,3.0,0.0,3.0,0.0,2230.0,,
99,99,es9i9hg1qfeis38r8vb2aysd0,13,2025-05-09Z,16:31:00Z,2025-05-09,19:31:00,6,2,45,2025-05-28T21:27:12Z,Ilves vs Haka,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,4ott28qexy159nq0w05rjmrys,no,Tammelan Stadion,Tammelan Stadion,,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,home,2u07e54v5dprsugdvddpq5ync,Finland,5qxgilg61hlwxzfpdn2nhcayd,Haka,Haka,FC Haka,HAK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,94.0,22.0,2.0,1.0,3.0,2.0,3.0,2.0,6101.0,,
100,100,erx8voml7j5cqdf7d67i79p1w,13,2025-05-03Z,14:00:00Z,2025-05-03,17:00:00,5,2,45,2025-06-12T07:17:11Z,Inter Turku vs HJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,cs1nabi1ou4oiz9dxsmoiyan8,no,Veritas Stadion,Veritas Stadion,,8eab5wbcnttsiosd1o8c71gmk,Inter Turku,Inter Turku,FC Inter Turku,INT,home,2u07e54v5dprsugdvddpq5ync,Finland,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,95.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,4489.0,,
101,101,erl96iepp3ah7jk5m89af4qhg,13,2025-05-03Z,12:00:00Z,2025-05-03,15:00:00,5,2,45,2025-05-26T06:06:26Z,Gnistan vs Mariehamn,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,53adx3m9ax7nwhgw58qrxoefl,no,Mustapekka Areena,Mustapekka Areena,,3cbke8cbou2ms925872vk6dwx,Gnistan,Gnistan,IF Gnistan,IFG,home,2u07e54v5dprsugdvddpq5ync,Finland,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,95.0,36.0,2.0,0.0,2.0,0.0,2.0,0.0,2072.0,,
102,102,er94ygssh0dbqzo1pn9vnjuvo,13,2025-05-02Z,17:00:00Z,2025-05-02,20:00:00,5,2,45,2025-06-09T13:21:16Z,KuPS vs SJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,b6qm6tc6o0yon2j460rdutquq,no,Väre Areena,Väre Areena,,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,home,2u07e54v5dprsugdvddpq5ync,Finland,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,96.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,1612.0,,
103,103,eqwzdmy3zbywmuzno10y0ujh0,13,2025-05-02Z,15:00:00Z,2025-05-02,18:00:00,5,2,45,2025-06-14T15:12:42Z,VPS vs Ilves,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,7jpa27dlpb5cjl1r00fdg7o8i,no,Lemonsoft Stadion,Lemonsoft Stadion,,duspptyvnr5kpx2iko5gerhnz,VPS,VPS,Vaasan Palloseura,VPS,home,2u07e54v5dprsugdvddpq5ync,Finland,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,94.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,3022.0,,
104,104,eqkxtop253usnk5bokdnfxf6c,13,2025-05-02Z,15:00:00Z,2025-05-02,18:00:00,5,2,45,2025-05-24T09:14:56Z,KTP vs Oulu,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,egt9h2yepyymmbkn2cel13h4h,no,Arto Tolsa Areena,Arto Tolsa Areena,,8sy0cxovuxo76tuoas3uo55xj,KTP,KTP,Kotkan Työväen Palloilijat,KTP,home,2u07e54v5dprsugdvddpq5ync,Finland,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,96.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,2214.0,,
105,105,eq8nv5if7y86rojctjsydd34k,13,2025-05-02Z,15:00:00Z,2025-05-02,18:00:00,5,2,45,2025-06-09T13:51:54Z,Haka vs Jaro,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,bd3cnomnx4r55npe99oz2golt,no,Tehtaan kenttä,Tehtaan kenttä,,5qxgilg61hlwxzfpdn2nhcayd,Haka,Haka,FC Haka,HAK,home,2u07e54v5dprsugdvddpq5ync,Finland,7efqk7uh63928il0yffxijnv7,Jaro,Jaro,FF Jaro,FFJ,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,95.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,2422.0,,
106,106,epwhifbvjxedaewrtxgi3tn9w,13,2025-04-28Z,16:00:00Z,2025-04-28,19:00:00,4,2,45,2025-06-09T13:21:16Z,SJK vs Haka,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,7cdg6syeqx9qbitsnw2sm142x,no,OmaSP Stadion,OmaSP Stadion,,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,home,2u07e54v5dprsugdvddpq5ync,Finland,5qxgilg61hlwxzfpdn2nhcayd,Haka,Haka,FC Haka,HAK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,99.0,46.0,1.0,0.0,2.0,2.0,2.0,2.0,2402.0,,
107,107,epkbrxx8l9pqkyu35l6612cr8,13,2025-04-27Z,15:30:00Z,2025-04-27,18:30:00,4,2,45,2025-05-23T17:18:43Z,Mariehamn vs Ilves,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,6li6vcjt5pqqwp15vp7piwnr9,no,Wiklöf Holding Arena,Wiklöf Holding Arena,,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,home,2u07e54v5dprsugdvddpq5ync,Finland,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,98.0,39.0,2.0,0.0,3.0,2.0,3.0,2.0,893.0,,
108,108,ep85j0aq0etk8eytwgg0ig36c,13,2025-04-27Z,13:00:00Z,2025-04-27,16:00:00,4,2,45,2025-05-26T06:06:26Z,Gnistan vs KuPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,53adx3m9ax7nwhgw58qrxoefl,no,Mustapekka Areena,Mustapekka Areena,,3cbke8cbou2ms925872vk6dwx,Gnistan,Gnistan,IF Gnistan,IFG,home,2u07e54v5dprsugdvddpq5ync,Finland,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,95.0,17.0,1.0,0.0,1.0,2.0,1.0,2.0,2253.0,,
109,109,eouifigr71u6g3pa5ysgychlg,13,2025-04-26Z,16:00:00Z,2025-04-26,19:00:00,4,2,45,2025-06-14T15:12:43Z,HJK vs VPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,8ynu8ggtnkcjs6guwi9vee1ay,no,Bolt Arena,Bolt Arena,,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,home,2u07e54v5dprsugdvddpq5ync,Finland,duspptyvnr5kpx2iko5gerhnz,VPS,VPS,Vaasan Palloseura,VPS,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,96.0,15.0,2.0,0.0,3.0,1.0,3.0,1.0,4120.0,,
110,110,eoicbid2twnqkhbjro63t4jro,13,2025-04-26Z,14:00:00Z,2025-04-26,17:00:00,4,2,45,2025-06-09T13:51:54Z,Jaro vs KTP,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,9chw4hy71htl8oggc0jbmf37b,no,Jakobstads Centralplan (Pietarsaaren Keskuskenttä),Jakobstads Centralplan (Pietarsaaren Keskuskenttä),,7efqk7uh63928il0yffxijnv7,Jaro,Jaro,FF Jaro,FFJ,home,2u07e54v5dprsugdvddpq5ync,Finland,8sy0cxovuxo76tuoas3uo55xj,KTP,KTP,Kotkan Työväen Palloilijat,KTP,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,95.0,54.0,1.0,1.0,2.0,3.0,2.0,3.0,1290.0,,
111,111,eo6g2d411fnjzsp5uv1kit990,13,2025-04-26Z,12:00:00Z,2025-04-26,15:00:00,4,2,45,2025-05-26T10:52:33Z,Oulu vs Inter Turku,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,apxtm2nl13sj9j19x8gvqb23n,no,Raatin stadion,Raatin stadion,,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,home,2u07e54v5dprsugdvddpq5ync,Finland,8eab5wbcnttsiosd1o8c71gmk,Inter Turku,Inter Turku,FC Inter Turku,INT,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,96.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1886.0,,
112,112,1cwmb0i2vt7qku6wtpx8xez8,13,2025-04-23Z,16:00:00Z,2025-04-23,19:00:00,13,2,45,2025-06-09T13:21:25Z,SJK vs Oulu,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,7cdg6syeqx9qbitsnw2sm142x,no,OmaSP Stadion,OmaSP Stadion,,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,home,2u07e54v5dprsugdvddpq5ync,Finland,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,97.0,33.0,1.0,1.0,3.0,1.0,3.0,1.0,3251.0,,
113,113,5j8o1ep2j966o2xkjzivp0k4,13,2025-04-23Z,15:00:00Z,2025-04-23,18:00:00,15,2,45,2025-05-23T17:18:43Z,KuPS vs Mariehamn,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,b6qm6tc6o0yon2j460rdutquq,no,Väre Areena,Väre Areena,,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,home,2u07e54v5dprsugdvddpq5ync,Finland,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,93.0,10.0,2.0,0.0,4.0,1.0,4.0,1.0,1753.0,,
