,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/localDate,matchInfo/localTime,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/var,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/matchDetailsExtra/attendance,liveData/VAR,liveData/missedPen,liveData/matchDetails/delay,liveData/matchDetails/varReason,liveData/matchDetails/contestantId,liveData/matchDetails/playerId
97,97,d0njs27iuyjzcks44e92azbbo,13,2024-11-24Z,17:00:00Z,2024-11-24,18:00:00,16,2,45,1,2025-05-20T12:55:18Z,København vs Lyngby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,co9hilfk3pi1vfov0qn71f1ry,no,Parken,Parken,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98,31,1,0,2,1,2,1,22783,,,,,,
98,98,d2k7xybt7ph4nrwiq0add2b6c,13,2024-11-24Z,15:00:00Z,2024-11-24,16:00:00,16,2,45,1,2025-05-20T12:38:35Z,SønderjyskE vs Brøndby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,84444vw3yateimuknzw8ie167,no,Sydbank Park,Sydbank Park,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,97,57,0,1,2,2,2,2,8525,,,,,,
99,99,d1swdnuuhrkff3l30c232zrx0,13,2024-11-24Z,13:00:00Z,2024-11-24,14:00:00,16,2,45,1,2025-05-18T20:48:24Z,AaB vs Viborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,1wd2dr3si3gqwhyaf32c2xepn,no,Aalborg Portland Park,Aalborg Portland Park,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,93,41,0,0,0,0,0,0,7659,,,,,,
100,100,d1f5462lyhabgzpl64m75ysk4,13,2024-11-24Z,13:00:00Z,2024-11-24,14:00:00,16,2,45,1,2025-05-18T20:48:28Z,Randers vs Vejle,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4uod0svzkvduui274b6aqa263,no,Cepheus Park Randers,Cepheus Park Randers,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,95,1,0,0,2,0,2,0,4757,"[{'contestantId': '9w3sjm5ml4sjr2v81oxzdrt8v', 'periodId': 1, 'timeMin': 6, 'timeMinSec': '5:36', 'lastUpdated': '2024-11-24T13:07:11Z', 'timestamp': '2024-11-24T13:06:52Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': '6w9yjs87tue7noq71ftksxez8', 'playerName': 'T. Bany', 'optaEventId': '2751203911'}]","[{'contestantId': '9w3sjm5ml4sjr2v81oxzdrt8v', 'periodId': 1, 'timeMin': 8, 'timeMinSec': '7:24', 'lastUpdated': '2024-11-24T13:08:56Z', 'timestamp': '2024-11-24T13:08:40Z', 'type': 'PM', 'playerId': '606hufq6dapf3qxcgilbc8tt5', 'playerName': 'S. Nordli', 'optaEventId': '2751205613'}, {'contestantId': 'c165yjiny1qnmfdvefxvflnkc', 'periodId': 1, 'timeMin': 8, 'timeMinSec': '7:24', 'lastUpdated': '2024-11-24T13:08:56Z', 'timestamp': '2024-11-24T13:08:40Z', 'type': 'PS', 'playerId': '53y263xxfdf1itytiqhg3v6c5', 'playerName': 'I. Vekić', 'optaEventId': '2751205693'}]",,,,
101,101,d26lcgpmigh4plwveo72aqcyc,13,2024-11-22Z,18:00:00Z,2024-11-22,19:00:00,16,2,45,1,2025-05-19T13:47:47Z,Nordsjælland vs AGF,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,9erafax6g58t7mssqkwmxv734,no,Right to Dream Park,Right to Dream Park,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,100,12,0,0,1,0,1,0,4016,,"[{'contestantId': '77tfx9me4aaqhzv78bmgsy9bg', 'periodId': 2, 'timeMin': 70, 'timeMinSec': '69:38', 'lastUpdated': '2024-11-22T19:30:14Z', 'timestamp': '2024-11-22T19:30:03Z', 'type': 'PM', 'playerId': '4rgz5z372h6sbwhpxl69cb6c5', 'playerName': 'M. Ingvartsen', 'optaEventId': '2750144761'}]",,,,
102,102,cyoxmcj341qxsk2ugspe6rcic,13,2024-11-10Z,19:00:00Z,2024-11-10,20:00:00,15,2,45,1,2025-05-20T12:38:36Z,Brøndby vs Nordsjælland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4vkcz3judvz7ln8lt7cq6gwh9,no,Brøndby Stadion,Brøndby Stadion,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,98,42,1,1,1,1,1,1,11575,"[{'contestantId': '9qsmopgutr7ut5g6workk8w4i', 'periodId': 1, 'timeMin': 35, 'timeMinSec': '34:17', 'lastUpdated': '2024-11-10T19:36:25Z', 'timestamp': '2024-11-10T19:36:10Z', 'type': 'Goal not awarded', 'decision': 'Cancelled', 'outcome': 'Goal', 'playerId': '7z1pv1wezn5rydamnknklv2ay', 'playerName': 'M. Kvistgaarden', 'optaEventId': '2747290765'}]",,,,,
103,103,cyb8nilwgjtowx1t9a8pkqxw4,13,2024-11-10Z,17:00:00Z,2024-11-10,18:00:00,15,2,45,1,2025-05-20T12:55:17Z,AGF vs København,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,etow8786nvysykbey7yqosbib,no,Ceres Park & Arena,Ceres Park & Arena,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,95,23,0,1,1,1,1,1,15894,,,,,,
104,104,cz2mas79xlyx5zifdh3sx2b6c,13,2024-11-10Z,15:00:00Z,2024-11-10,16:00:00,15,2,45,1,2025-05-18T20:48:20Z,Viborg vs Midtjylland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,7d5976l78t1e03d95wjvrg49r,no,Energi Viborg Arena,Energi Viborg Arena,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,100,27,1,0,1,0,1,0,8513,,,,,,
105,105,d09o00cciz65vxicpt827eivo,13,2024-11-10Z,13:00:00Z,2024-11-10,14:00:00,15,2,45,1,2025-05-18T20:48:19Z,Lyngby vs AaB,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,c7zv9olp1x8lmd8fhvyod8ii7,no,Lyngby Stadion,Lyngby Stadion,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,99,41,1,0,2,2,2,2,4848,"[{'contestantId': 'anga7587r1zv4ey71ge9zxol3', 'periodId': 2, 'timeMin': 87, 'timeMinSec': '86:04', 'lastUpdated': '2025-05-08T12:19:38Z', 'timestamp': '2024-11-10T14:47:44Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': 'bpw4cd5vmghjhelb3uxupmqjt', 'playerName': 'S. Magnússon', 'optaEventId': '2746950007'}, {'contestantId': '36g6ifzjliec1jqnbtf7yesme', 'periodId': 2, 'timeMin': 88, 'timeMinSec': '87:29', 'lastUpdated': '2024-11-10T14:49:48Z', 'timestamp': '2024-11-10T14:49:09Z', 'type': 'Card upgrade', 'decision': 'Cancelled', 'outcome': 'Card upgraded', 'playerId': '3q4tnk1z46lop4rbdpjtfoc2c', 'playerName': 'M. Widell', 'optaEventId': '2746951551'}]",,,,,
106,106,czgb128ck3qcg4ymovqaic6j8,13,2024-11-10Z,13:00:00Z,2024-11-10,14:00:00,15,2,45,1,2025-05-18T20:48:23Z,Silkeborg vs Randers,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,71guq48u1cvcb235wf2hvsp2h,no,JYSK park,JYSK park,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,94,5,0,0,1,0,1,0,5127,,,,,,
107,107,czvxg5t30s63p1ag8962sh7v8,13,2024-11-08Z,18:00:00Z,2024-11-08,19:00:00,15,2,45,1,2025-05-18T20:48:27Z,Vejle vs SønderjyskE,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,ddvz2d0yzizuiiyi4lmpsdkfc,no,Vejle Stadion,Vejle Stadion,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,99,41,1,1,1,1,1,1,6206,,,,,,
108,108,cweww2r0as6uooos1eogktf6c,13,2024-11-04Z,18:00:00Z,2024-11-04,19:00:00,14,2,45,1,2025-05-20T12:55:17Z,København vs Silkeborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,co9hilfk3pi1vfov0qn71f1ry,no,Parken,Parken,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,104,36,1,1,2,2,2,2,20785,,,,,,
109,109,cx6598irvidsl0of7hp1kyr6c,13,2024-11-03Z,17:00:00Z,2024-11-03,18:00:00,14,2,45,1,2025-05-18T20:48:24Z,AaB vs Vejle,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,1wd2dr3si3gqwhyaf32c2xepn,no,Aalborg Portland Park,Aalborg Portland Park,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,98,7,0,1,3,3,3,3,6831,"[{'contestantId': '36g6ifzjliec1jqnbtf7yesme', 'periodId': 1, 'timeMin': 38, 'timeMinSec': '37:53', 'lastUpdated': '2024-11-03T17:40:31Z', 'timestamp': '2024-11-03T17:39:52Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': '6v1kpakd3t0jhnoh1eh75ev4k', 'playerName': 'K. Davidsen', 'optaEventId': '2743925265'}]","[{'contestantId': '36g6ifzjliec1jqnbtf7yesme', 'periodId': 1, 'timeMin': 41, 'timeMinSec': '40:34', 'lastUpdated': '2024-11-03T17:42:42Z', 'timestamp': '2024-11-03T17:42:32Z', 'type': 'PM', 'playerId': '5lz41celw55rz3zh8pohclw5w', 'playerName': 'O. Ross', 'optaEventId': '2743928445'}, {'contestantId': 'c165yjiny1qnmfdvefxvflnkc', 'periodId': 1, 'timeMin': 41, 'timeMinSec': '40:34', 'lastUpdated': '2024-11-03T17:42:51Z', 'timestamp': '2024-11-03T17:42:32Z', 'type': 'PS', 'playerId': '53y263xxfdf1itytiqhg3v6c5', 'playerName': 'I. Vekić', 'optaEventId': '2743928503'}]",,,,
110,110,cw1ai4r434u6dkfn27dd1y2hg,13,2024-11-03Z,15:00:00Z,2024-11-03,16:00:00,14,2,45,1,2025-05-18T20:48:27Z,AGF vs Lyngby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,etow8786nvysykbey7yqosbib,no,Ceres Park & Arena,Ceres Park & Arena,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,99,5,1,0,2,1,2,1,10838,,,,,,
111,111,cxjrxwptex7fdes5kapimljx0,13,2024-11-03Z,13:00:00Z,2024-11-03,14:00:00,14,2,45,1,2025-05-20T12:38:36Z,Midtjylland vs Brøndby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,5n9tkrkugne47ziec3ir0ry1b,no,MCH Arena,MCH Arena,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,101,6,1,1,1,5,1,5,11358,"[{'contestantId': '59as3grjvj19voay31j3yfgni', 'periodId': 1, 'timeMin': 50, 'timeMinSec': '49:41', 'lastUpdated': '2024-11-03T13:50:24Z', 'timestamp': '2024-11-03T13:50:02Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': 'fwu0bja02waqct7l682s5mfp', 'playerName': 'K. Mbabu', 'optaEventId': '2743630535'}]",,,,,
112,112,cwslj1ajz09c87lkl4vxrj9jo,13,2024-11-03Z,13:00:00Z,2024-11-03,14:00:00,14,2,45,1,2025-05-19T13:47:44Z,Nordsjælland vs Viborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,9erafax6g58t7mssqkwmxv734,no,Right to Dream Park,Right to Dream Park,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,96,47,2,0,2,1,2,1,3413,,"[{'contestantId': 'cftj6g399tknheudaxsdpfdgb', 'periodId': 1, 'timeMin': 44, 'timeMinSec': '43:33', 'lastUpdated': '2024-11-03T13:46:03Z', 'timestamp': '2024-11-03T13:44:55Z', 'type': 'PS', 'playerId': 'dk9nlp77b6q38p751f8w3o8np', 'playerName': 'O. Hedvall', 'optaEventId': '2743623601'}, {'contestantId': '77tfx9me4aaqhzv78bmgsy9bg', 'periodId': 1, 'timeMin': 44, 'timeMinSec': '43:33', 'lastUpdated': '2024-11-03T13:48:22Z', 'timestamp': '2024-11-03T13:44:55Z', 'type': 'PM', 'playerId': '4rgz5z372h6sbwhpxl69cb6c5', 'playerName': 'M. Ingvartsen', 'optaEventId': '2743623377'}]",,,,
113,113,cxxc3mbzovfuqrowd7p9ctpg4,13,2024-11-02Z,16:00:00Z,2024-11-02,17:00:00,14,2,45,1,2025-05-18T20:48:24Z,SønderjyskE vs Randers,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,84444vw3yateimuknzw8ie167,no,Sydbank Park,Sydbank Park,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,96,14,1,4,1,4,1,4,3375,,,,,,
114,114,cuh5sihdn38a9l413xhqukzdg,13,2024-10-28Z,18:00:00Z,2024-10-28,19:00:00,13,2,45,1,2025-05-19T13:47:43Z,Randers vs Nordsjælland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4uod0svzkvduui274b6aqa263,no,Cepheus Park Randers,Cepheus Park Randers,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,99,5,2,0,4,0,4,0,4364,"[{'contestantId': '77tfx9me4aaqhzv78bmgsy9bg', 'periodId': 2, 'timeMin': 82, 'timeMinSec': '82:00', 'lastUpdated': '2025-02-24T15:19:26Z', 'timestamp': '2024-10-28T19:39:36Z', 'type': 'Penalty awarded', 'decision': 'Cancelled', 'outcome': 'No penalty', 'playerId': '3qcjzsb466tfri5yrj35wztw4', 'playerName': 'L. Nene', 'optaEventId': '2740876389'}]",,,,,
