id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2809228365,39,1,1,2,14,3cbke8cbou2ms925872vk6dwx,1,95.5,65.5,2025-05-03T12:02:36.259Z,2025-05-03T12:11:19Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696737707,140,91.4,5696737715,212,9.8,5696737705,56,Center,5696737717,213,4.26,5696737713,141,52.5,5696790923,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228371,40,50,1,2,16,3cbke8cbou2ms925872vk6dwx,1,92.0,52.7,2025-05-03T12:02:38.274Z,2025-05-03T12:03:08Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5696739997,233,29,5696737725,56,Center,5696737727,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228761,29,7,1,2,16,3ptum5fjcgw51mqui0gu6uuf4,0,8.0,47.3,2025-05-03T12:02:38.275Z,2025-05-03T12:03:08Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5696739905,56,Back,5696739907,285,,5696739957,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229869,52,61,1,2,16,3cbke8cbou2ms925872vk6dwx,1,91.9,49.5,2025-05-03T12:02:38.481Z,2025-05-03T12:13:16Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,1.0,,5696749329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228439,41,16,1,2,17,3cbke8cbou2ms925872vk6dwx,1,91.7,52.1,2025-05-03T12:02:39.460Z,2025-05-03T12:11:59Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696741347,328,,5696741345,103,1.9,5696741353,231,52.2,5696754765,29,,5696741343,102,49.2,5696754767,55,52,5696740143,375,02:17.181,5696738133,17,,5696738129,22,5696741341,78,5696741351,230,99.4,5696738137,56,Center,5696740135,72,5696740139,374,2025-05-03 13:02:38.930,,,,,,,,,,,,,,,
2809229319,30,1,1,3,12,3ptum5fjcgw51mqui0gu6uuf4,1,50.3,50.0,2025-05-03T12:03:33.950Z,2025-05-03T12:03:41Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5696742857,141,95.4,5696742853,56,Back,5696742865,279,G,5696742861,213,2.14,5696742855,140,31.3,5696742863,1,,5696743299,189,,5696742859,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229327,31,61,1,3,15,3ptum5fjcgw51mqui0gu6uuf4,1,34.6,95.7,2025-05-03T12:03:36.808Z,2025-05-03T12:13:37Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5696742899,56,Back,5696743201,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229347,32,5,1,3,15,3ptum5fjcgw51mqui0gu6uuf4,0,49.2,102.0,2025-05-03T12:03:36.915Z,2025-05-03T12:23:14Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5696743005,56,Back,5696743069,233,42,5696743007,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229337,42,5,1,3,15,3cbke8cbou2ms925872vk6dwx,1,50.8,-2.0,2025-05-03T12:03:36.915Z,2025-05-03T12:23:14Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696742953,56,Right,5696742955,347,,5696743055,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229521,43,1,1,3,21,3cbke8cbou2ms925872vk6dwx,1,44.0,0.0,2025-05-03T12:03:43.700Z,2025-05-03T12:13:49Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5696743917,212,19.2,5696743913,140,61.9,5696743909,107,,5696743919,213,0.20,5696807417,189,,5696743911,56,Right,5696743915,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229495,33,83,1,3,24,3ptum5fjcgw51mqui0gu6uuf4,0,34.7,93.0,2025-05-03T12:03:46.415Z,2025-05-03T12:03:51Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5696744353,399,8do2uv6sab8cz1556kk5o1q1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229525,44,61,1,3,26,3cbke8cbou2ms925872vk6dwx,0,62.0,3.5,2025-05-03T12:03:48.420Z,2025-05-03T12:03:48Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5696743931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229533,34,5,1,3,26,3ptum5fjcgw51mqui0gu6uuf4,1,37.6,102.0,2025-05-03T12:03:48.493Z,2025-05-03T12:23:14Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5696743975,347,,5696744171,233,45,5696743973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229563,45,5,1,3,26,3cbke8cbou2ms925872vk6dwx,0,62.4,-2.0,2025-05-03T12:03:48.493Z,2025-05-03T12:23:14Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5696744107,347,,5696744105,56,Right,5696744219,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229599,35,1,1,3,28,3ptum5fjcgw51mqui0gu6uuf4,1,36.7,100.0,2025-05-03T12:03:49.868Z,2025-05-03T12:03:50Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5696744293,56,Back,5696744297,141,90.5,5696744299,212,8.2,5696744301,213,4.43,5696744295,140,34.5,5696744291,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229613,36,1,1,3,29,3ptum5fjcgw51mqui0gu6uuf4,0,34.5,90.3,2025-05-03T12:03:50.758Z,2025-05-03T12:03:53Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5696744355,56,Back,5696744607,286,,5696744359,141,91.8,5696744363,213,2.67,5696744601,233,46,5696744357,140,32.6,5696744599,236,,5696744361,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229645,46,74,1,3,29,3cbke8cbou2ms925872vk6dwx,1,67.8,16.5,2025-05-03T12:03:50.759Z,2025-05-03T12:23:09Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5696744649,233,36,5696744553,285,,5696744551,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229715,48,1,1,3,33,3cbke8cbou2ms925872vk6dwx,1,78.2,25.3,2025-05-03T12:03:55.603Z,2025-05-03T12:03:56Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5696744895,212,8.0,5696744893,141,13.8,5696744891,140,79.6,5696744897,213,4.90,5696744889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229745,49,1,1,3,34,3cbke8cbou2ms925872vk6dwx,1,79.6,13.8,2025-05-03T12:03:56.548Z,2025-05-03T12:03:58Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696745049,140,74.7,5696745051,141,30.9,5696745055,213,1.99,5696745053,212,12.7,5696745047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229851,50,1,1,3,36,3cbke8cbou2ms925872vk6dwx,1,74.6,30.9,2025-05-03T12:03:57.877Z,2025-05-03T12:04:03Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5696745701,212,13.1,5696745695,56,Right,5696745699,141,11.6,5696745703,213,4.67,5696745697,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229865,51,1,1,3,42,3cbke8cbou2ms925872vk6dwx,1,77.2,9.2,2025-05-03T12:04:03.796Z,2025-05-03T12:04:48Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5696745773,140,73.1,5696745777,212,6.4,5696745779,213,2.31,5696745771,56,Right,5696745775,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809229973,53,1,1,3,45,3cbke8cbou2ms925872vk6dwx,1,43.3,31.2,2025-05-03T12:04:06.772Z,2025-05-03T12:04:10Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5696746337,56,Back,5696746339,140,41.6,5696746343,212,22.2,5696746341,141,63.7,5696746347,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230049,54,1,1,3,48,3cbke8cbou2ms925872vk6dwx,1,49.2,72.4,2025-05-03T12:04:10.596Z,2025-05-03T12:04:13Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5696746739,212,31.8,5696746741,213,0.48,5696746735,140,76.1,5696746737,141,93.9,5696746733,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230109,55,1,1,3,52,3cbke8cbou2ms925872vk6dwx,1,76.1,93.9,2025-05-03T12:04:13.811Z,2025-05-03T12:04:16Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5696747059,213,3.20,5696747051,56,Back,5696747055,141,90.5,5696747061,1,,5696747057,212,38.7,5696747053,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230187,56,1,1,3,54,3cbke8cbou2ms925872vk6dwx,1,39.4,88.3,2025-05-03T12:04:16.644Z,2025-05-03T12:04:20Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5696747519,140,34.6,5696747527,1,,5696747525,213,4.57,5696747521,141,36.0,5696747523,212,35.9,5696747517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230217,57,1,1,3,59,3cbke8cbou2ms925872vk6dwx,1,34.2,31.0,2025-05-03T12:04:20.755Z,2025-05-03T12:04:23Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5696747699,212,11.4,5696747701,213,5.75,5696747695,140,43.6,5696747693,56,Back,5696747697,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230277,58,1,1,4,1,3cbke8cbou2ms925872vk6dwx,1,44.4,17.9,2025-05-03T12:04:23.588Z,2025-05-03T12:04:26Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5696748003,141,2.2,5696748005,212,12.1,5696748001,140,49.8,5696748007,213,5.20,5696747999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230339,59,1,1,4,4,3cbke8cbou2ms925872vk6dwx,1,47.1,3.7,2025-05-03T12:04:26.020Z,2025-05-03T12:04:30Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5696748345,141,35.4,5696748341,56,Back,5696748343,140,42.6,5696748347,212,22.1,5696748349,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230413,60,1,1,4,8,3cbke8cbou2ms925872vk6dwx,1,45.0,39.8,2025-05-03T12:04:29.941Z,2025-05-03T12:04:33Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5696748721,1,,5696748717,212,49.4,5696748713,140,77.4,5696748709,155,,5696748711,56,Left,5696748715,141,92.4,5696748719,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230455,61,1,1,4,11,3cbke8cbou2ms925872vk6dwx,1,82.3,92.6,2025-05-03T12:04:33.413Z,2025-05-03T12:04:35Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5696748897,56,Center,5696748905,141,77.5,5696748901,140,92.7,5696748909,212,15.0,5696748913,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230485,62,1,1,4,13,3cbke8cbou2ms925872vk6dwx,1,94.9,72.9,2025-05-03T12:04:35.652Z,2025-05-03T12:04:37Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5696749049,141,82.3,5696749053,212,7.9,5696749055,213,2.21,5696749045,140,90.4,5696749041,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230553,63,1,1,4,15,3cbke8cbou2ms925872vk6dwx,0,90.4,82.4,2025-05-03T12:04:37.124Z,2025-05-03T12:17:23Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5696749447,56,Center,5696749443,2,,5696749455,212,42.5,5696749451,141,22.2,5696749459,213,4.98,5696749445,155,,5696749461,1,,5696749449,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230555,37,5,1,4,19,3ptum5fjcgw51mqui0gu6uuf4,1,-1.4,78.8,2025-05-03T12:04:40.872Z,2025-05-03T12:23:15Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5696749481,56,Back,5696749483,346,,5696750279,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809230677,64,5,1,4,19,3cbke8cbou2ms925872vk6dwx,0,101.4,21.2,2025-05-03T12:04:40.872Z,2025-05-03T12:23:15Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5696750283,233,37,5696750217,56,Center,5696750219,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231099,38,1,1,4,45,3ptum5fjcgw51mqui0gu6uuf4,1,4.7,39.2,2025-05-03T12:05:06.845Z,2025-05-03T12:05:12Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5696752465,74,,5696752457,1,,5696752441,56,Right,5696752437,124,,5696752451,212,66.4,5696752455,213,5.92,5696752447,141,4.4,5696752443,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231115,39,1,1,4,50,3ptum5fjcgw51mqui0gu6uuf4,0,63.8,4.6,2025-05-03T12:05:11.891Z,2025-05-03T12:05:12Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5696752513,56,Right,5696752515,140,68.7,5696752521,213,1.10,5696752517,141,19.4,5696752519,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231107,65,8,1,4,50,3cbke8cbou2ms925872vk6dwx,1,29.1,65.2,2025-05-03T12:05:11.991Z,2025-05-03T12:05:55Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5696752483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231167,40,5,1,4,52,3ptum5fjcgw51mqui0gu6uuf4,1,41.2,-1.6,2025-05-03T12:05:14.116Z,2025-05-03T12:23:15Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5696752805,56,Back,5696752807,347,,5696752835,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231163,66,5,1,4,52,3cbke8cbou2ms925872vk6dwx,0,58.8,101.6,2025-05-03T12:05:14.116Z,2025-05-03T12:05:17Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5696752775,56,Left,5696752779,347,,5696752897,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231313,41,1,1,4,57,3ptum5fjcgw51mqui0gu6uuf4,0,52.5,0.0,2025-05-03T12:05:19.295Z,2025-05-03T12:05:21Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5696753589,213,0.54,5696753585,141,12.5,5696753581,56,Right,5696753583,140,68.3,5696753579,107,,5696753587,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231321,67,8,1,4,59,3cbke8cbou2ms925872vk6dwx,1,27.6,71.2,2025-05-03T12:05:21.652Z,2025-05-03T12:05:21Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5696753629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231355,42,1,1,5,1,3ptum5fjcgw51mqui0gu6uuf4,0,62.9,3.7,2025-05-03T12:05:22.998Z,2025-05-03T12:05:23Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5696753823,155,,5696753827,56,Right,5696753833,212,4.3,5696753829,140,65.1,5696753835,213,1.01,5696753831,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231419,68,1,1,5,2,3cbke8cbou2ms925872vk6dwx,1,35.1,88.1,2025-05-03T12:05:24.324Z,2025-05-03T12:05:28Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696754269,157,,5696754273,140,71.7,5696754277,212,38.6,5696754281,1,,5696754279,213,6.20,5696754275,141,83.6,5696754271,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231411,43,83,1,5,5,3ptum5fjcgw51mqui0gu6uuf4,0,45.3,5.8,2025-05-03T12:05:27.591Z,2025-05-03T12:08:27Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5696754355,399,8do2uv6sab8cz1556kk5o1q1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231427,69,50,1,5,6,3cbke8cbou2ms925872vk6dwx,1,65.4,87.7,2025-05-03T12:05:28.516Z,2025-05-03T12:23:11Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5696754325,286,,5696754323,56,Left,5696754565,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231445,44,7,1,5,6,3ptum5fjcgw51mqui0gu6uuf4,1,34.6,12.3,2025-05-03T12:05:28.517Z,2025-05-03T12:23:11Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5696754427,285,,5696754425,56,Back,5696754529,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231483,45,1,1,5,8,3ptum5fjcgw51mqui0gu6uuf4,0,45.3,8.3,2025-05-03T12:05:29.903Z,2025-05-03T12:05:31Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5696754649,141,13.1,5696754647,140,46.4,5696754645,56,Back,5696754651,212,3.5,5696754653,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231497,46,83,1,5,9,3ptum5fjcgw51mqui0gu6uuf4,0,47.2,14.7,2025-05-03T12:05:30.980Z,2025-05-03T12:08:52Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5696754949,399,b7x9fczqecsf267ewzcvccmhh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231527,71,1,1,5,9,3cbke8cbou2ms925872vk6dwx,1,59.8,77.8,2025-05-03T12:05:31.724Z,2025-05-03T12:05:33Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5696754883,213,4.08,5696754879,212,23.4,5696754877,141,50.1,5696754873,56,Back,5696754875,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231537,72,1,1,5,11,3cbke8cbou2ms925872vk6dwx,1,46.2,50.1,2025-05-03T12:05:33.652Z,2025-05-03T12:05:35Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5696754941,213,3.91,5696754939,212,19.7,5696754935,140,32.7,5696754933,56,Back,5696754937,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231677,73,1,1,5,14,3cbke8cbou2ms925872vk6dwx,1,33.0,30.0,2025-05-03T12:05:35.828Z,2025-05-03T12:05:41Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5696755763,213,5.38,5696755759,141,7.3,5696755761,212,19.7,5696755753,56,Back,5696755757,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231707,74,1,1,5,19,3cbke8cbou2ms925872vk6dwx,1,47.5,7.9,2025-05-03T12:05:41.540Z,2025-05-03T12:05:43Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5696755909,212,16.8,5696755905,140,43.5,5696755911,213,1.82,5696755907,141,31.8,5696755903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231743,75,1,1,5,21,3cbke8cbou2ms925872vk6dwx,1,43.8,35.5,2025-05-03T12:05:43.028Z,2025-05-03T12:05:45Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5696756069,212,17.1,5696756065,140,29.7,5696756071,213,3.67,5696756063,56,Back,5696756067,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231863,76,1,1,5,23,3cbke8cbou2ms925872vk6dwx,1,29.6,23.3,2025-05-03T12:05:44.964Z,2025-05-03T12:05:50Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5696756677,56,Back,5696756695,213,1.78,5696756683,141,64.9,5696756689,212,28.9,5696756679,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231907,77,1,1,5,28,3cbke8cbou2ms925872vk6dwx,1,40.9,76.4,2025-05-03T12:05:50.612Z,2025-05-03T12:05:53Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5696756907,212,27.7,5696756903,140,64.3,5696756909,213,0.48,5696756901,56,Left,5696756905,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231951,78,1,1,5,32,3cbke8cbou2ms925872vk6dwx,1,61.8,90.6,2025-05-03T12:05:53.780Z,2025-05-03T12:05:55Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5696757137,56,Center,5696757145,213,4.34,5696757143,212,11.8,5696757141,141,74.5,5696757139,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809231997,79,1,1,5,33,3cbke8cbou2ms925872vk6dwx,1,60.1,67.3,2025-05-03T12:05:55.748Z,2025-05-03T12:05:57Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5696757449,213,5.79,5696757443,140,68.2,5696757445,141,60.6,5696757441,56,Center,5696757447,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809232029,80,1,1,5,36,3cbke8cbou2ms925872vk6dwx,1,68.2,60.6,2025-05-03T12:05:57.796Z,2025-05-03T12:06:00Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696757621,213,4.94,5696757617,141,47.8,5696757613,56,Center,5696757619,212,8.9,5696757615,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809232139,81,1,1,5,38,3cbke8cbou2ms925872vk6dwx,1,70.1,47.8,2025-05-03T12:05:59.860Z,2025-05-03T12:06:28Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,1.0,,5696758137,56,Center,5696760505,22,,5696758143,212,14.4,5696760503,210,16,5696758145,213,5.15,5696758141,141,28.6,5696758139,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809232143,82,16,1,5,41,3cbke8cbou2ms925872vk6dwx,1,79.7,30.5,2025-05-03T12:06:03.668Z,2025-05-03T12:07:23Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696760603,231,46.6,5696760597,103,8.2,5696760599,215,,5696758645,374,2025-05-03 13:06:02.162,5696758641,20,,5696758649,375,05:40.413,5696760585,76,,5696758169,18,,5696760593,102,5696760589,55,5696760587,29,,5696758167,22,,5696760601,230,5696758171,56,Center,53.6,81,98.4,,,,,,,,,,,,
2809233051,47,1,1,6,31,3ptum5fjcgw51mqui0gu6uuf4,1,49.9,50.0,2025-05-03T12:06:53.138Z,2025-05-03T12:07:03Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5696762907,56,Back,5696762913,212,19.1,5696762915,213,2.85,5696762909,140,32.5,5696762911,141,58.1,5696762917,279,G,5696763895,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809233061,48,1,1,6,32,3ptum5fjcgw51mqui0gu6uuf4,0,32.5,58.1,2025-05-03T12:06:54.215Z,2025-05-03T12:07:02Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5696762989,141,42.7,5696762993,213,6.04,5696763315,189,,5696762979,157,,5696762991,212,43.7,5696762995,1,,5696762987,140,72.9,5696762983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809236431,106,61,1,6,33,3cbke8cbou2ms925872vk6dwx,1,28.6,64.6,2025-05-03T12:06:55.093Z,2025-05-03T12:10:23Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5696784269,56,Back,5696784791,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809233111,83,12,1,6,34,3cbke8cbou2ms925872vk6dwx,1,27.7,49.0,2025-05-03T12:06:56.118Z,2025-05-03T12:10:56Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696763377,167,,5696763229,140,65.6,5696763223,56,Left,5696763235,213,0.74,5696763233,212,53.7,5696763231,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809233143,49,5,1,6,35,3ptum5fjcgw51mqui0gu6uuf4,1,39.0,-1.8,2025-05-03T12:06:57.102Z,2025-05-03T12:23:16Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5696763423,56,Back,5696763425,347,,5696763475,233,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809233123,84,5,1,6,35,3cbke8cbou2ms925872vk6dwx,0,61.0,101.8,2025-05-03T12:06:57.102Z,2025-05-03T12:07:03Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696763493,233,49,5696763275,56,Left,5696763279,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809233363,50,1,1,6,45,3ptum5fjcgw51mqui0gu6uuf4,1,44.1,0.0,2025-05-03T12:07:07.166Z,2025-05-03T12:07:10Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5696764579,140,59.6,5696764581,141,5.2,5696764585,213,0.28,5696764575,107,,5696764583,212,16.9,5696764577,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
