id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/8/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2822556209,181,3,1,2,9,2rdnn9p03qrmmv34tyx1nahpa,1,55.4,57.8,2025-06-14T16:04:03.065Z,2025-06-14T16:52:08Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5770649623,233,21,5770649053,286,,5770649051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556203,251,83,1,2,9,1c7dv8ays675v9kp6a04sd8pq,1,48.6,49.4,2025-06-14T16:04:03.252Z,2025-06-14T16:23:17Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770651609,399,7hr8mxix88otsvgitsv184g0k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553221,41,50,1,2,9,2rdnn9p03qrmmv34tyx1nahpa,1,56.2,51.6,2025-06-14T16:04:03.425Z,2025-06-14T16:52:05Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5770650217,286,,5770651995,233,252,5770631737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556205,252,7,1,2,9,1c7dv8ays675v9kp6a04sd8pq,0,43.8,48.4,2025-06-14T16:04:03.426Z,2025-06-14T16:52:05Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770651989,285,,5770651987,56,Back,5770651991,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553227,22,43,1,2,17,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-14T16:04:11.477Z,2025-06-14T16:23:58Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770652161,144,83,5770631781,399,a30y638aa4uo6vudqgrcjvpat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553229,42,1,1,2,18,2rdnn9p03qrmmv34tyx1nahpa,1,72.3,28.9,2025-06-14T16:04:12.159Z,2025-06-14T16:04:14Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770631777,213,5.86,5770631769,56,Right,5770631771,140,89.9,5770631773,141,16.8,5770631775,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553231,43,1,1,2,21,2rdnn9p03qrmmv34tyx1nahpa,0,90.1,16.8,2025-06-14T16:04:14.766Z,2025-06-14T16:04:15Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770631787,141,34.6,5770631791,213,1.99,5770631783,56,Center,5770631789,212,13.3,5770631785,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553255,23,12,1,2,23,1c7dv8ays675v9kp6a04sd8pq,1,15.3,64.3,2025-06-14T16:04:16.662Z,2025-06-14T16:04:23Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770631917,140,29.9,5770631921,212,15.4,5770631923,213,0.11,5770631919,141,66.9,5770631915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553245,44,1,1,2,25,2rdnn9p03qrmmv34tyx1nahpa,1,74.0,28.3,2025-06-14T16:04:19.246Z,2025-06-14T16:04:19Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5770631853,212,5.4,5770631851,141,27.1,5770631855,213,6.13,5770631847,56,Center,5770631849,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553251,45,1,1,2,26,2rdnn9p03qrmmv34tyx1nahpa,1,79.1,27.1,2025-06-14T16:04:19.823Z,2025-06-14T16:04:26Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,1.0,,5770631895,141,33.9,5770631969,210,15,5770631893,140,89.0,5770631891,56,Center,5770631897,212,11.4,5770631971,154,,5770631899,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553253,46,15,1,2,28,2rdnn9p03qrmmv34tyx1nahpa,1,89.9,34.8,2025-06-14T16:04:21.870Z,2025-06-14T19:27:58Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5770632001,233,24,5770631983,55,45,5770631993,147,49.8,5770631903,22,,5770631989,103,1.9,5770631977,78,,5770860279,63,,5770631981,154,,5770631955,72,5770631991,146,99.0,5770631979,29,5770631907,56,Center,5770631987,102,48.6,,,,,,,,,,,,,,,,
2822553257,24,10,1,2,28,1c7dv8ays675v9kp6a04sd8pq,1,2.3,51.0,2025-06-14T16:04:21.970Z,2025-06-14T16:04:27Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5770631961,180,,5770631929,182,,5770632005,233,46,5770631931,56,Back,5770631959,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553283,26,1,1,2,37,1c7dv8ays675v9kp6a04sd8pq,0,11.1,43.0,2025-06-14T16:04:30.567Z,2025-06-14T16:04:33Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5770632097,140,65.3,5770632103,213,6.04,5770632101,212,58.7,5770632105,1,,5770632099,141,21.9,5770632093,199,,5770632095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553307,47,1,1,2,41,2rdnn9p03qrmmv34tyx1nahpa,0,44.4,75.6,2025-06-14T16:04:35.134Z,2025-06-14T16:25:48Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770632225,141,77.6,5770632229,213,0.09,5770632223,140,58.2,5770632221,56,Center,5770632227,212,14.6,5770632219,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553293,27,44,1,2,41,1c7dv8ays675v9kp6a04sd8pq,1,44.4,20.4,2025-06-14T16:04:35.379Z,2025-06-14T16:52:11Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770632245,233,48,5770632151,285,,5770632149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553309,48,44,1,2,41,2rdnn9p03qrmmv34tyx1nahpa,0,55.6,79.6,2025-06-14T16:04:35.380Z,2025-06-14T16:52:12Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770632241,233,27,5770632235,286,,5770632233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557301,300,61,1,2,42,1c7dv8ays675v9kp6a04sd8pq,1,40.2,16.8,2025-06-14T16:04:36.320Z,2025-06-14T16:26:32Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770654581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553311,49,43,1,2,43,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-14T16:04:37.364Z,2025-06-14T16:26:00Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770654073,144,61,5770632237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553313,28,1,1,2,44,1c7dv8ays675v9kp6a04sd8pq,0,40.2,5.9,2025-06-14T16:04:37.879Z,2025-06-14T16:04:40Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770632257,141,0.0,5770632259,212,31.5,5770632255,140,69.8,5770632261,213,6.11,5770632253,56,Right,5770632251,157,,5770632263,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553317,29,5,1,2,46,1c7dv8ays675v9kp6a04sd8pq,0,65.0,-1.7,2025-06-14T16:04:40.334Z,2025-06-14T16:51:47Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770632277,233,50,5770632269,56,Right,5770632271,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553315,50,5,1,2,46,2rdnn9p03qrmmv34tyx1nahpa,1,35.0,101.7,2025-06-14T16:04:40.334Z,2025-06-14T16:51:47Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770632267,347,,5770632273,233,29,5770632265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553335,51,1,1,2,53,2rdnn9p03qrmmv34tyx1nahpa,1,41.8,100.0,2025-06-14T16:04:46.655Z,2025-06-14T16:04:51Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770632373,141,86.2,5770632381,189,,5770632371,140,47.4,5770632375,212,12.0,5770632367,107,,5770632377,213,5.22,5770632369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553339,52,61,1,3,2,2rdnn9p03qrmmv34tyx1nahpa,1,55.1,87.2,2025-06-14T16:04:55.823Z,2025-06-14T16:28:02Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770632395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553345,30,1,1,3,4,1c7dv8ays675v9kp6a04sd8pq,1,36.8,18.6,2025-06-14T16:04:58.262Z,2025-06-14T16:04:59Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770632431,141,14.7,5770632433,212,6.5,5770632429,140,31.2,5770632435,213,3.57,5770632427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553343,53,43,1,3,5,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-14T16:04:59.278Z,2025-06-14T16:28:30Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770632455,399,c11fpnugs2ihyqk07ohha54np,5770656691,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553351,32,1,1,3,6,1c7dv8ays675v9kp6a04sd8pq,1,31.2,14.6,2025-06-14T16:04:59.590Z,2025-06-14T16:05:00Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770632463,141,12.2,5770632461,140,26.0,5770632465,212,5.7,5770632459,56,Back,5770632467,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553355,33,1,1,3,6,1c7dv8ays675v9kp6a04sd8pq,1,26.0,12.2,2025-06-14T16:05:00.534Z,2025-06-14T16:05:01Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770632483,213,5.75,5770632481,212,8.8,5770632475,56,Back,5770632479,141,5.6,5770632477,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553357,34,1,1,3,8,1c7dv8ays675v9kp6a04sd8pq,1,33.2,5.6,2025-06-14T16:05:01.622Z,2025-06-14T16:05:02Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770632497,213,1.39,5770632489,56,Back,5770632495,212,5.4,5770632493,141,13.4,5770632491,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553367,35,1,1,3,9,1c7dv8ays675v9kp6a04sd8pq,1,34.2,13.5,2025-06-14T16:05:02.615Z,2025-06-14T16:05:05Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770632541,212,22.3,5770632537,140,55.4,5770632543,213,0.03,5770632539,141,14.6,5770632535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553377,36,1,1,3,11,1c7dv8ays675v9kp6a04sd8pq,1,63.1,17.0,2025-06-14T16:05:04.982Z,2025-06-14T16:29:07Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5770632579,141,19.2,5770632577,140,53.6,5770632583,213,2.99,5770632581,212,10.1,5770632575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557821,335,1,1,3,13,1c7dv8ays675v9kp6a04sd8pq,1,55.0,17.4,2025-06-14T16:05:06.808Z,2025-06-14T16:29:53Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770658001,212,5.9,5770658003,213,1.24,5770657997,140,56.8,5770657995,56,Center,5770657999,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553375,54,83,1,3,13,2rdnn9p03qrmmv34tyx1nahpa,0,33.7,88.6,2025-06-14T16:05:07.294Z,2025-06-14T16:05:09Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770632599,399,7z2gs2b8ccchwf0h92hwx8d90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553379,37,1,1,3,15,1c7dv8ays675v9kp6a04sd8pq,1,65.0,19.7,2025-06-14T16:05:08.727Z,2025-06-14T16:05:13Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5770632589,140,72.5,5770632587,56,Right,5770632595,213,5.51,5770632591,141,8.3,5770632593,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553387,38,1,1,3,19,1c7dv8ays675v9kp6a04sd8pq,1,75.7,15.2,2025-06-14T16:05:12.967Z,2025-06-14T16:05:15Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770632651,213,1.49,5770632641,155,,5770632643,56,Center,5770632653,1,,5770632645,140,78.4,5770632647,141,63.9,5770632649,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553391,39,1,1,3,21,1c7dv8ays675v9kp6a04sd8pq,0,78.7,63.0,2025-06-14T16:05:15.111Z,2025-06-14T16:05:15Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770632673,56,Center,5770632681,213,5.43,5770632671,155,,5770632675,140,88.1,5770632677,141,46.4,5770632679,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553399,55,12,1,3,22,2rdnn9p03qrmmv34tyx1nahpa,1,8.3,56.3,2025-06-14T16:05:16.415Z,2025-06-14T16:05:17Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770632719,56,Back,5770632727,213,5.50,5770632721,140,16.5,5770632723,141,43.6,5770632729,15,,5770632725,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553413,40,1,1,3,26,1c7dv8ays675v9kp6a04sd8pq,1,71.2,56.3,2025-06-14T16:05:19.831Z,2025-06-14T16:05:22Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770632809,212,12.2,5770632807,141,63.7,5770632803,56,Center,5770632805,140,60.6,5770632811,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553417,41,1,1,3,28,1c7dv8ays675v9kp6a04sd8pq,1,59.2,62.0,2025-06-14T16:05:22.518Z,2025-06-14T16:05:26Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770632865,213,4.50,5770632859,140,55.7,5770632861,141,36.4,5770632863,212,17.8,5770632857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553421,42,1,1,3,32,1c7dv8ays675v9kp6a04sd8pq,1,55.9,36.0,2025-06-14T16:05:26.215Z,2025-06-14T16:05:28Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770632895,213,5.80,5770632893,212,35.5,5770632891,141,11.6,5770632885,155,,5770632887,56,Right,5770632897,1,,5770632889,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553429,43,44,1,3,35,1c7dv8ays675v9kp6a04sd8pq,1,80.4,14.1,2025-06-14T16:05:28.877Z,2025-06-14T16:52:12Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770632921,56,Right,5770632923,286,,5770632925,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553425,56,44,1,3,35,2rdnn9p03qrmmv34tyx1nahpa,0,19.6,85.9,2025-06-14T16:05:28.878Z,2025-06-14T16:52:12Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770632945,233,43,5770632913,56,Back,5770632915,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553443,44,1,1,3,35,1c7dv8ays675v9kp6a04sd8pq,1,85.8,11.6,2025-06-14T16:05:29.430Z,2025-06-14T16:05:33Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770633011,213,2.23,5770633005,140,79.4,5770633001,3,,5770633003,56,Center,5770633007,141,24.4,5770633009,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553453,45,1,1,3,39,1c7dv8ays675v9kp6a04sd8pq,0,93.9,23.3,2025-06-14T16:05:33.319Z,2025-06-14T16:05:35Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5770633083,140,94.9,5770633081,56,Center,5770633085,141,62.0,5770633087,212,26.3,5770633077,2,,5770633089,213,1.53,5770633079,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553459,58,1,1,3,41,2rdnn9p03qrmmv34tyx1nahpa,1,7.8,28.3,2025-06-14T16:05:35.511Z,2025-06-14T16:05:36Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770633111,213,2.57,5770633105,140,3.1,5770633103,56,Back,5770633107,141,33.0,5770633109,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553467,59,1,1,3,42,2rdnn9p03qrmmv34tyx1nahpa,0,3.1,33.0,2025-06-14T16:05:36.239Z,2025-06-14T16:05:41Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770633165,56,Right,5770633163,157,,5770633175,1,,5770633171,212,61.1,5770633173,213,5.88,5770633169,141,0.0,5770633167,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553477,46,5,1,3,47,1c7dv8ays675v9kp6a04sd8pq,1,45.4,102.0,2025-06-14T16:05:41.179Z,2025-06-14T16:51:47Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5770633213,347,,5770633211,56,Back,5770633219,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553471,60,5,1,3,47,2rdnn9p03qrmmv34tyx1nahpa,0,54.6,-2.0,2025-06-14T16:05:41.179Z,2025-06-14T16:05:45Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770633229,233,46,5770633189,56,Right,5770633191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553485,47,1,1,3,51,1c7dv8ays675v9kp6a04sd8pq,1,48.8,100.0,2025-06-14T16:05:45.079Z,2025-06-14T16:05:50Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770633293,107,,5770633295,56,Back,5770633305,1,,5770633301,212,27.0,5770633303,213,3.74,5770633299,141,79.6,5770633297,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553503,48,1,1,3,56,1c7dv8ays675v9kp6a04sd8pq,1,29.8,72.0,2025-06-14T16:05:49.975Z,2025-06-14T16:05:55Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5770633389,56,Back,5770633397,213,5.00,5770633391,140,37.3,5770633393,141,33.0,5770633395,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553519,49,1,1,4,1,1c7dv8ays675v9kp6a04sd8pq,1,45.3,19.1,2025-06-14T16:05:54.951Z,2025-06-14T16:05:59Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770633467,213,5.91,5770633461,140,58.6,5770633463,141,11.1,5770633465,212,15.0,5770633459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553513,61,43,1,4,3,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-14T16:05:57.166Z,2025-06-14T16:31:31Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5770659523,144,83,5770633501,399,9c2ajg42wya1u4lh1eeye2jo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553523,50,61,1,4,5,1c7dv8ays675v9kp6a04sd8pq,0,58.3,12.6,2025-06-14T16:05:58.935Z,2025-06-14T16:05:59Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770633483,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553533,62,3,1,4,5,2rdnn9p03qrmmv34tyx1nahpa,0,37.4,87.4,2025-06-14T16:05:59.526Z,2025-06-14T16:52:06Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770633527,286,,5770633545,233,51,5770633525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553525,51,7,1,4,5,1c7dv8ays675v9kp6a04sd8pq,1,62.6,12.6,2025-06-14T16:05:59.527Z,2025-06-14T16:52:05Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770633487,285,,5770633541,233,62,5770633485,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553531,52,1,1,4,7,1c7dv8ays675v9kp6a04sd8pq,1,67.8,16.2,2025-06-14T16:06:01.303Z,2025-06-14T16:06:04Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770633519,212,9.5,5770633515,140,73.5,5770633513,56,Right,5770633521,213,5.39,5770633517,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553543,53,1,1,4,10,1c7dv8ays675v9kp6a04sd8pq,1,76.3,6.1,2025-06-14T16:06:04.280Z,2025-06-14T16:06:06Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770633579,56,Right,5770633587,213,0.16,5770633585,212,12.5,5770633581,140,88.0,5770633583,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553549,54,1,1,4,13,1c7dv8ays675v9kp6a04sd8pq,0,89.9,8.5,2025-06-14T16:06:06.775Z,2025-06-14T16:06:08Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5770633633,233,63,5770633631,236,,5770633615,56,Right,5770633617,140,86.5,5770633623,213,3.40,5770633621,212,3.7,5770633637,286,,5770633619,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553551,63,74,1,4,13,2rdnn9p03qrmmv34tyx1nahpa,1,15.6,91.5,2025-06-14T16:06:06.776Z,2025-06-14T16:52:03Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770633627,56,Back,5770633639,233,54,5770633629,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553555,55,5,1,4,16,1c7dv8ays675v9kp6a04sd8pq,1,83.2,-1.0,2025-06-14T16:06:09.584Z,2025-06-14T16:51:48Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5770633663,233,64,5770633649,347,,5770633647,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553553,64,5,1,4,16,2rdnn9p03qrmmv34tyx1nahpa,0,16.8,101.0,2025-06-14T16:06:09.584Z,2025-06-14T16:06:12Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770633643,56,Back,5770633645,347,,5770633669,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553577,56,1,1,4,22,1c7dv8ays675v9kp6a04sd8pq,1,84.6,0.0,2025-06-14T16:06:15.799Z,2025-06-14T16:06:18Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770633801,140,68.2,5770633803,141,4.0,5770633797,107,,5770633805,212,17.7,5770633799,56,Right,5770633807,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553583,57,1,1,4,24,1c7dv8ays675v9kp6a04sd8pq,1,68.2,4.0,2025-06-14T16:06:18.152Z,2025-06-14T16:06:19Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770633827,140,71.7,5770633829,141,14.3,5770633831,212,7.9,5770633833,213,1.09,5770633825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553585,58,1,1,4,25,1c7dv8ays675v9kp6a04sd8pq,1,71.7,14.3,2025-06-14T16:06:19.447Z,2025-06-14T16:33:01Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5770633849,213,6.12,5770633847,212,5.7,5770633845,141,12.9,5770633841,56,Right,5770633843,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553589,59,1,1,4,26,1c7dv8ays675v9kp6a04sd8pq,0,77.1,12.9,2025-06-14T16:06:20.280Z,2025-06-14T16:06:20Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770633877,212,4.5,5770633873,140,76.5,5770633871,56,Right,5770633875,141,19.4,5770633879,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553593,65,8,1,4,28,2rdnn9p03qrmmv34tyx1nahpa,1,25.5,77.6,2025-06-14T16:06:22.510Z,2025-06-14T16:06:22Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5770633901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553599,66,1,1,4,29,2rdnn9p03qrmmv34tyx1nahpa,1,26.4,82.1,2025-06-14T16:06:23.407Z,2025-06-14T16:06:24Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770633927,56,Back,5770633929,140,29.9,5770633935,213,6.15,5770633931,141,81.4,5770633933,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553605,67,1,1,4,30,2rdnn9p03qrmmv34tyx1nahpa,1,32.8,78.5,2025-06-14T16:06:24.322Z,2025-06-14T16:52:54Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5770633959,56,Back,5770633965,212,3.6,5770633963,141,81.4,5770633961,140,29.9,5770633967,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
