id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2796153439,34,1,1,2,38,duspptyvnr5kpx2iko5gerhnz,0,33.8,5.0,2025-04-05T14:02:57.783Z,2025-04-05T14:03:00Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5624667871,213,0.25,5624667865,140,73.9,5624667867,141,20.7,5624667861,56,Right,5624667857,157,,5624667873,1,,5624667869,212,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796153501,25,12,1,2,41,cy6zs39z79dcfbr4xzkp38z7q,1,24.5,82.7,2025-04-05T14:03:00.518Z,2025-04-05T14:03:02Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5624668207,56,Back,5624668215,213,0.30,5624668213,212,10.8,5624668211,141,87.4,5624668209,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796153575,27,1,1,2,43,cy6zs39z79dcfbr4xzkp38z7q,0,34.3,87.4,2025-04-05T14:03:02.326Z,2025-04-05T14:03:03Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5624668545,56,Back,5624668547,140,30.2,5624668553,213,1.98,5624668551,212,10.8,5624668549,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796153581,28,5,1,2,44,cy6zs39z79dcfbr4xzkp38z7q,0,33.2,101.8,2025-04-05T14:03:03.275Z,2025-04-05T14:03:07Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5624668589,347,,5624669021,233,35,5624668587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796153641,35,5,1,2,44,duspptyvnr5kpx2iko5gerhnz,1,66.8,-1.8,2025-04-05T14:03:03.275Z,2025-04-05T16:14:01Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5624668911,347,,5624668909,56,Right,5624668953,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796153867,36,1,1,2,49,duspptyvnr5kpx2iko5gerhnz,1,63.3,0.0,2025-04-05T14:03:08.054Z,2025-04-05T14:03:11Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5624670239,212,25.9,5624670227,107,,5624670243,1,,5624670241,213,0.25,5624670233,140,87.2,5624670235,141,7.4,5624670229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796153941,37,1,1,2,52,duspptyvnr5kpx2iko5gerhnz,0,87.3,7.6,2025-04-05T14:03:11.350Z,2025-04-05T14:03:13Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5624670583,56,Center,5624670589,212,20.3,5624670591,213,1.47,5624670579,2,,5624670585,140,89.3,5624670587,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154167,29,12,1,2,54,cy6zs39z79dcfbr4xzkp38z7q,1,12.0,56.1,2025-04-05T14:03:13.256Z,2025-04-05T14:03:17Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5624671741,140,15.5,5624671743,141,53.9,5624671739,56,Back,5624671747,213,5.90,5624671745,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154063,38,1,1,2,55,duspptyvnr5kpx2iko5gerhnz,1,73.5,33.9,2025-04-05T14:03:14.710Z,2025-04-05T14:03:15Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5624671219,56,Center,5624671223,140,72.5,5624671229,212,4.1,5624671225,141,39.8,5624671233,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154107,39,1,1,2,56,duspptyvnr5kpx2iko5gerhnz,0,72.5,39.8,2025-04-05T14:03:15.574Z,2025-04-05T14:03:16Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5624671477,140,84.0,5624671483,213,6.09,5624671479,141,36.4,5624671473,56,Center,5624671481,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154159,40,61,1,2,58,duspptyvnr5kpx2iko5gerhnz,0,84.0,36.4,2025-04-05T14:03:17.398Z,2025-04-05T14:03:17Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5624671691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154259,30,12,1,2,58,cy6zs39z79dcfbr4xzkp38z7q,1,9.4,40.6,2025-04-05T14:03:17.464Z,2025-04-05T14:03:20Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5624672365,167,,5624672173,56,Back,5624672195,212,32.2,5624672201,213,5.19,5624672189,141,0.0,5624672181,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154275,31,5,1,3,1,cy6zs39z79dcfbr4xzkp38z7q,0,22.8,-1.6,2025-04-05T14:03:19.984Z,2025-04-05T16:14:02Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5624673059,233,41,5624672275,56,Back,5624672279,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154405,41,5,1,3,1,duspptyvnr5kpx2iko5gerhnz,1,77.2,101.6,2025-04-05T14:03:19.984Z,2025-04-05T16:14:02Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5624672885,56,Left,5624672887,347,,5624672963,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154759,42,1,1,3,7,duspptyvnr5kpx2iko5gerhnz,1,78.5,100.0,2025-04-05T14:03:26.758Z,2025-04-05T14:03:29Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5624674431,213,3.53,5624674427,141,88.1,5624674425,140,56.6,5624674421,107,,5624674433,1,,5624674429,212,24.9,5624674423,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154869,43,1,1,3,10,duspptyvnr5kpx2iko5gerhnz,1,50.2,87.4,2025-04-05T14:03:29.766Z,2025-04-05T14:03:32Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5624674951,213,3.94,5624674939,141,62.1,5624674937,140,34.3,5624674935,56,Back,5624674945,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155019,44,1,1,3,12,duspptyvnr5kpx2iko5gerhnz,1,34.3,62.1,2025-04-05T14:03:31.750Z,2025-04-05T14:03:34Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624675707,141,53.1,5624675701,56,Back,5624675703,140,18.7,5624675709,212,17.5,5624675711,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155217,45,1,1,3,15,duspptyvnr5kpx2iko5gerhnz,1,18.7,53.0,2025-04-05T14:03:34.646Z,2025-04-05T14:03:38Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5624676581,140,22.9,5624676599,213,1.24,5624676587,141,72.0,5624676577,56,Back,5624676593,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155443,46,2,1,3,19,duspptyvnr5kpx2iko5gerhnz,1,21.8,74.1,2025-04-05T14:03:38.262Z,2025-04-05T14:03:44Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624678173,7,6zw6j1zpm7vs8zkx5z6enqpgq,5624677793,141,66.1,5624677791,140,72.0,5624678177,56,Center,5624678175,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155493,32,55,1,3,19,cy6zs39z79dcfbr4xzkp38z7q,1,38.2,30.3,2025-04-05T14:03:38.263Z,2025-04-05T16:13:22Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5624678117,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156037,33,1,1,3,35,cy6zs39z79dcfbr4xzkp38z7q,1,35.6,24.1,2025-04-05T14:03:54.150Z,2025-04-05T14:03:57Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5624680877,141,41.8,5624680867,5,,5624680871,56,Back,5624680869,241,,5624680885,213,1.84,5624680873,140,32.4,5624680881,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156147,34,1,1,3,38,cy6zs39z79dcfbr4xzkp38z7q,1,34.1,50.0,2025-04-05T14:03:57.031Z,2025-04-05T14:03:59Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5624681491,56,Back,5624681499,141,76.3,5624681507,213,1.70,5624681495,140,31.9,5624681503,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156277,35,1,1,3,41,cy6zs39z79dcfbr4xzkp38z7q,1,31.8,80.0,2025-04-05T14:03:59.798Z,2025-04-05T14:04:03Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5624682275,213,0.40,5624682269,140,45.3,5624682273,212,15.4,5624682267,56,Back,5624682271,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156341,36,1,1,3,44,cy6zs39z79dcfbr4xzkp38z7q,1,41.1,91.1,2025-04-05T14:04:03.287Z,2025-04-05T15:02:39Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5624682589,212,8.1,5624682583,56,Back,5624682591,213,2.84,5624682587,141,94.7,5624682585,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156383,37,1,1,3,46,cy6zs39z79dcfbr4xzkp38z7q,0,33.7,94.7,2025-04-05T14:04:05.175Z,2025-04-05T15:02:45Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5624682789,141,100.0,5624682797,213,0.16,5624682779,155,,5624682781,56,Left,5624682785,140,63.0,5624682793,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156395,38,5,1,3,47,cy6zs39z79dcfbr4xzkp38z7q,0,66.2,101.9,2025-04-05T14:04:06.221Z,2025-04-05T14:04:10Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5624682863,347,,5624683473,233,47,5624682861,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156469,47,5,1,3,47,duspptyvnr5kpx2iko5gerhnz,1,33.8,-1.9,2025-04-05T14:04:06.221Z,2025-04-05T16:14:02Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5624683325,56,Back,5624683329,347,,5624683377,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157003,48,1,1,3,59,duspptyvnr5kpx2iko5gerhnz,0,53.1,0.0,2025-04-05T14:04:18.694Z,2025-04-05T14:04:21Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5624686223,140,77.6,5624686219,56,Right,5624686235,1,,5624686229,212,26.2,5624686225,141,5.5,5624686215,107,,5624686233,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157083,39,12,1,4,3,cy6zs39z79dcfbr4xzkp38z7q,1,18.9,90.9,2025-04-05T14:04:22.167Z,2025-04-05T15:01:14Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5624686631,56,Back,5624686635,141,90.9,5624686637,212,13.1,5624686639,213,0.00,5624686709,15,,5624686633,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157201,49,1,1,4,5,duspptyvnr5kpx2iko5gerhnz,0,65.6,6.2,2025-04-05T14:04:24.150Z,2025-04-05T14:04:25Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5624687201,140,77.9,5624687205,212,18.6,5624687207,213,0.80,5624687199,56,Center,5624687203,141,25.9,5624687197,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157345,41,1,1,4,8,cy6zs39z79dcfbr4xzkp38z7q,1,14.9,56.0,2025-04-05T14:04:26.999Z,2025-04-05T14:04:29Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5624687845,213,4.93,5624687837,56,Back,5624687839,140,18.7,5624687843,212,18.9,5624687841,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157415,42,1,1,4,10,cy6zs39z79dcfbr4xzkp38z7q,0,20.6,17.4,2025-04-05T14:04:29.158Z,2025-04-05T14:04:31Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5624688165,213,0.07,5624688159,140,43.1,5624688163,212,23.7,5624688157,56,Back,5624688161,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157645,51,1,1,4,15,duspptyvnr5kpx2iko5gerhnz,1,54.1,74.4,2025-04-05T14:04:34.037Z,2025-04-05T14:04:36Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5624689343,213,3.54,5624689339,212,24.3,5624689331,56,Back,5624689333,140,32.8,5624689337,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157673,52,1,1,4,17,duspptyvnr5kpx2iko5gerhnz,1,36.2,63.9,2025-04-05T14:04:36.086Z,2025-04-05T14:04:37Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5624689513,141,56.7,5624689509,56,Back,5624689511,140,45.8,5624689517,213,5.83,5624689515,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157721,53,1,1,4,18,duspptyvnr5kpx2iko5gerhnz,1,45.8,56.7,2025-04-05T14:04:36.886Z,2025-04-05T14:04:38Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5624689791,141,76.4,5624689795,213,1.65,5624689789,140,44.8,5624689793,212,13.4,5624689787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157803,54,1,1,4,19,duspptyvnr5kpx2iko5gerhnz,1,44.8,76.4,2025-04-05T14:04:38.022Z,2025-04-05T14:04:39Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5624690203,140,26.9,5624690209,213,3.22,5624690201,56,Back,5624690205,141,74.2,5624690207,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158247,55,1,1,4,20,duspptyvnr5kpx2iko5gerhnz,1,25.5,74.8,2025-04-05T14:04:39.670Z,2025-04-05T14:04:49Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5624692571,212,15.1,5624692567,140,27.1,5624692563,56,Back,5624692569,141,52.7,5624692573,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158337,56,1,1,4,30,duspptyvnr5kpx2iko5gerhnz,1,37.5,42.1,2025-04-05T14:04:49.078Z,2025-04-05T14:04:51Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624693043,212,17.1,5624693039,140,33.9,5624693045,213,1.79,5624693037,56,Back,5624693041,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158427,57,1,1,4,32,duspptyvnr5kpx2iko5gerhnz,1,34.0,68.2,2025-04-05T14:04:51.334Z,2025-04-05T14:04:53Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5624693545,213,1.11,5624693535,140,41.4,5624693539,141,91.5,5624693543,212,17.6,5624693533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158533,58,1,1,4,34,duspptyvnr5kpx2iko5gerhnz,1,41.4,92.4,2025-04-05T14:04:53.654Z,2025-04-05T14:04:56Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5624694055,212,16.6,5624694057,213,5.35,5624694051,140,50.8,5624694049,56,Center,5624694053,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158567,59,1,1,4,37,duspptyvnr5kpx2iko5gerhnz,0,50.8,72.7,2025-04-05T14:04:56.278Z,2025-04-05T14:04:57Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5624694169,141,62.6,5624694173,213,5.86,5624694167,140,65.2,5624694165,56,Center,5624694171,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158563,43,61,1,4,37,cy6zs39z79dcfbr4xzkp38z7q,1,46.9,19.8,2025-04-05T14:04:56.778Z,2025-04-05T14:04:56Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5624694149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158751,45,1,1,4,40,cy6zs39z79dcfbr4xzkp38z7q,1,35.6,32.4,2025-04-05T14:04:59.367Z,2025-04-05T14:05:00Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5624695133,140,58.7,5624695139,213,6.27,5624695135,141,32.1,5624695129,56,Center,5624695137,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158763,46,3,1,4,42,cy6zs39z79dcfbr4xzkp38z7q,0,61.8,35.2,2025-04-05T14:05:00.791Z,2025-04-05T16:13:23Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5624695213,286,,5624695211,56,Center,5625378531,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158847,60,7,1,4,42,duspptyvnr5kpx2iko5gerhnz,1,38.2,64.8,2025-04-05T14:05:00.792Z,2025-04-05T16:13:23Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625378537,233,46,5624695671,56,Back,5624695673,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158913,61,1,1,4,44,duspptyvnr5kpx2iko5gerhnz,0,42.5,63.3,2025-04-05T14:05:02.982Z,2025-04-05T14:05:04Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5624696035,56,Back,5624696029,3,,5624696045,212,7.6,5624696047,213,4.09,5624696039,140,38.3,5624696043,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158881,47,8,1,4,44,cy6zs39z79dcfbr4xzkp38z7q,1,52.8,41.9,2025-04-05T14:05:03.703Z,2025-04-05T14:05:04Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5624695865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158951,48,3,1,4,45,cy6zs39z79dcfbr4xzkp38z7q,1,64.8,48.0,2025-04-05T14:05:04.390Z,2025-04-05T16:13:34Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5624696325,233,62,5624696267,56,Center,5624696271,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158941,62,45,1,4,45,duspptyvnr5kpx2iko5gerhnz,0,35.2,52.0,2025-04-05T14:05:04.390Z,2025-04-05T16:13:35Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5624696205,56,Back,5624696209,285,,5624696405,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159133,49,1,1,4,46,cy6zs39z79dcfbr4xzkp38z7q,1,61.4,47.3,2025-04-05T14:05:05.783Z,2025-04-05T14:05:09Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5624697241,141,83.6,5624697249,213,0.98,5624697233,56,Left,5624697245,212,29.8,5624697237,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159147,50,1,1,4,50,cy6zs39z79dcfbr4xzkp38z7q,0,86.6,85.4,2025-04-05T14:05:09.415Z,2025-04-05T14:05:11Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5624697313,141,56.7,5624697311,140,91.7,5624697309,56,Center,5624697301,2,,5624697315,212,20.2,5624697317,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159267,63,12,1,4,52,duspptyvnr5kpx2iko5gerhnz,1,5.6,42.4,2025-04-05T14:05:11.286Z,2025-04-05T14:05:13Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624697939,213,5.15,5624697927,140,11.6,5624697933,212,14.8,5624697921,56,Back,5624697929,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159313,64,12,1,4,54,duspptyvnr5kpx2iko5gerhnz,1,11.6,22.7,2025-04-05T14:05:13.574Z,2025-04-05T14:05:15Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5624698197,213,0.44,5624698183,56,Back,5624698187,141,36.9,5624698191,212,22.7,5624698185,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159357,51,83,1,4,56,cy6zs39z79dcfbr4xzkp38z7q,0,71.3,70.0,2025-04-05T14:05:15.719Z,2025-04-05T14:05:21Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5624699631,399,ec7y1s97xpoab87z786zt0r56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159527,66,1,1,4,57,duspptyvnr5kpx2iko5gerhnz,1,28.3,33.3,2025-04-05T14:05:16.182Z,2025-04-05T14:05:19Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5624699253,212,16.6,5624699249,140,17.7,5624699247,56,Back,5624699255,213,3.98,5624699251,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159583,67,1,1,5,0,duspptyvnr5kpx2iko5gerhnz,0,12.7,6.2,2025-04-05T14:05:19.319Z,2025-04-05T14:05:22Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5624699587,1,,5624699585,213,0.16,5624699577,141,13.5,5624699575,140,41.7,5624699571,157,,5624699573,56,Back,5624699581,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159691,52,44,1,5,3,cy6zs39z79dcfbr4xzkp38z7q,1,58.3,86.9,2025-04-05T14:05:22.215Z,2025-04-05T16:13:42Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5624700491,233,68,5624700141,286,,5624700139,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159717,68,44,1,5,3,duspptyvnr5kpx2iko5gerhnz,0,41.7,13.1,2025-04-05T14:05:22.216Z,2025-04-05T16:13:42Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5624700541,233,52,5624700263,56,Back,5624700269,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159737,53,1,1,5,4,cy6zs39z79dcfbr4xzkp38z7q,0,53.9,87.4,2025-04-05T14:05:22.855Z,2025-04-05T14:59:45Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5624700373,3,,5624700381,140,60.3,5624700379,56,Left,5624700385,141,86.5,5624700395,213,6.19,5624700389,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796286645,412,1,1,5,5,cy6zs39z79dcfbr4xzkp38z7q,1,60.8,92.9,2025-04-05T14:05:23.788Z,2025-04-05T15:00:10Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5625370113,155,,5625370121,212,26.6,5625370119,141,83.0,5625370593,156,,5625370123,213,3.40,5625370115,56,Back,5625370117,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160069,55,1,1,5,7,cy6zs39z79dcfbr4xzkp38z7q,1,29.2,77.9,2025-04-05T14:05:26.151Z,2025-04-05T14:05:30Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5624702213,212,26.3,5624702205,56,Back,5624702207,140,31.2,5624702211,141,39.4,5624702217,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160225,56,1,1,5,12,cy6zs39z79dcfbr4xzkp38z7q,1,32.2,38.0,2025-04-05T14:05:31.015Z,2025-04-05T14:05:33Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5624702989,56,Back,5624702997,141,53.6,5624703001,212,22.3,5624702993,140,13.5,5624703005,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160441,57,1,1,5,14,cy6zs39z79dcfbr4xzkp38z7q,1,13.5,53.6,2025-04-05T14:05:33.671Z,2025-04-05T14:05:37Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5624704201,56,Back,5624704209,213,0.34,5624704203,140,24.1,5624704205,141,59.4,5624704207,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160669,58,1,1,5,20,cy6zs39z79dcfbr4xzkp38z7q,1,24.4,59.4,2025-04-05T14:05:39.111Z,2025-04-05T14:05:43Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5624705407,56,Back,5624705415,213,0.90,5624705413,212,21.0,5624705411,141,83.5,5624705409,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160719,59,1,1,5,24,cy6zs39z79dcfbr4xzkp38z7q,1,37.1,80.0,2025-04-05T14:05:42.871Z,2025-04-05T15:00:28Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5624705667,140,77.1,5624705671,212,42.0,5624705665,56,Center,5624705673,213,6.26,5624706979,1,,5624705669,141,78.5,5624705663,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
