id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2822553297,29,1,1,3,59,8sy0cxovuxo76tuoas3uo55xj,1,73.2,5.6,2025-06-14T16:04:34.550Z,2025-06-14T17:02:00Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770632173,212,7.7,5770632165,3,,5770632169,140,80.5,5770632171,141,7.1,5770632167,56,Right,5770632175,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553395,36,1,1,4,1,8sy0cxovuxo76tuoas3uo55xj,0,86.6,4.4,2025-06-14T16:04:35.791Z,2025-06-14T17:02:03Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770632695,56,Right,5770632699,141,3.7,5770632697,140,76.4,5770632703,213,3.19,5770632701,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553299,32,8,1,4,2,3cbke8cbou2ms925872vk6dwx,1,25.4,89.6,2025-06-14T16:04:37.158Z,2025-06-14T16:04:37Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770632185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553303,30,5,1,4,3,8sy0cxovuxo76tuoas3uo55xj,1,68.4,-1.8,2025-06-14T16:04:37.862Z,2025-06-14T16:04:41Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770632193,347,,5770632209,233,33,5770632191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553301,33,5,1,4,3,3cbke8cbou2ms925872vk6dwx,0,31.6,101.8,2025-06-14T16:04:37.862Z,2025-06-14T16:05:43Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770632187,56,Back,5770632217,233,30,5770632189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553329,31,1,1,4,14,8sy0cxovuxo76tuoas3uo55xj,1,63.5,0.0,2025-06-14T16:04:49.414Z,2025-06-14T16:04:50Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770632323,56,Right,5770632325,140,70.0,5770632321,107,,5770632327,141,10.0,5770632331,213,0.87,5770632329,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553331,32,1,1,4,15,8sy0cxovuxo76tuoas3uo55xj,1,70.0,10.0,2025-06-14T16:04:50.567Z,2025-06-14T16:05:04Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770632339,141,7.9,5770632337,140,65.1,5770632343,213,3.41,5770632335,56,Right,5770632349,156,,5770632341,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553337,33,1,1,4,17,8sy0cxovuxo76tuoas3uo55xj,1,63.2,7.0,2025-06-14T16:04:52.119Z,2025-06-14T16:04:55Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770632389,212,7.8,5770632391,213,1.56,5770632387,141,18.5,5770632385,140,63.3,5770632383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553347,34,1,1,4,20,8sy0cxovuxo76tuoas3uo55xj,0,68.0,21.9,2025-06-14T16:04:55.015Z,2025-06-14T16:04:59Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770632443,56,Left,5770632453,1,,5770632439,155,,5770632445,140,100.0,5770632447,141,92.1,5770632451,213,0.95,5770632441,196,,5770632449,212,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553401,34,5,1,4,24,3cbke8cbou2ms925872vk6dwx,1,-0.6,27.2,2025-06-14T16:04:59.554Z,2025-06-14T18:06:17Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770632731,56,Back,5770632733,346,,5770633215,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553365,35,5,1,4,24,8sy0cxovuxo76tuoas3uo55xj,0,100.6,72.8,2025-06-14T16:04:59.554Z,2025-06-14T18:06:18Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770632531,56,Center,5770633223,233,34,5770632533,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553403,35,1,1,4,43,3cbke8cbou2ms925872vk6dwx,1,4.7,61.1,2025-06-14T16:05:17.910Z,2025-06-14T16:05:19Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770632737,56,Back,5770632743,212,6.3,5770632745,213,4.76,5770632739,140,5.0,5770632741,141,51.9,5770632735,124,,5770632749,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553405,36,1,1,4,44,3cbke8cbou2ms925872vk6dwx,1,3.5,49.9,2025-06-14T16:05:18.934Z,2025-06-14T16:05:20Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5770632755,141,38.9,5770632753,140,13.2,5770632759,213,5.65,5770632751,56,Back,5770632757,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553409,37,1,1,4,45,3cbke8cbou2ms925872vk6dwx,1,13.2,38.9,2025-06-14T16:05:20.022Z,2025-06-14T16:05:20Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770632775,56,Back,5770632779,141,27.3,5770632781,212,11.5,5770632783,213,3.90,5770632787,156,,5770632777,140,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553415,38,1,1,4,46,3cbke8cbou2ms925872vk6dwx,1,6.8,25.6,2025-06-14T16:05:21.270Z,2025-06-14T16:05:25Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770632847,140,8.4,5770632851,212,15.6,5770632853,213,4.82,5770632845,56,Back,5770632849,141,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553431,39,1,1,4,50,3cbke8cbou2ms925872vk6dwx,0,8.4,2.8,2025-06-14T16:05:25.337Z,2025-06-14T16:07:01Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5770632931,56,Back,5770632941,1,,5770632937,212,25.0,5770632933,140,31.3,5770632935,141,13.1,5770632939,213,0.28,5770632929,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553437,40,44,1,4,53,3cbke8cbou2ms925872vk6dwx,1,31.6,12.0,2025-06-14T16:05:28.255Z,2025-06-14T16:06:56Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770632969,233,37,5770632965,56,Back,5770632967,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553427,37,44,1,4,53,8sy0cxovuxo76tuoas3uo55xj,0,68.4,88.0,2025-06-14T16:05:28.256Z,2025-06-14T16:06:55Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770632917,56,Left,5770632973,233,40,5770632919,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553445,41,61,1,4,54,3cbke8cbou2ms925872vk6dwx,1,31.3,13.1,2025-06-14T16:05:28.790Z,2025-06-14T18:08:38Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770633019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553537,43,1,1,4,54,8sy0cxovuxo76tuoas3uo55xj,0,58.9,75.4,2025-06-14T16:05:28.791Z,2025-06-14T18:08:23Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770633555,141,75.3,5770633559,213,6.26,5770633549,3,,5770633551,56,Center,5770633557,212,2.5,5770633553,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553435,38,5,1,4,55,8sy0cxovuxo76tuoas3uo55xj,1,65.8,101.4,2025-06-14T16:05:30.262Z,2025-06-14T16:05:43Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770632961,56,Left,5770632963,347,,5770633053,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553447,42,5,1,4,55,3cbke8cbou2ms925872vk6dwx,0,34.2,-1.4,2025-06-14T16:05:30.262Z,2025-06-14T16:05:44Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770633039,347,,5770633073,233,38,5770633037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553481,39,1,1,5,9,8sy0cxovuxo76tuoas3uo55xj,1,58.7,100.0,2025-06-14T16:05:43.914Z,2025-06-14T16:05:47Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5770633277,1,,5770633269,140,41.6,5770633271,141,63.4,5770633267,56,Back,5770633273,212,31.7,5770633265,107,,5770633275,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553489,40,1,1,5,12,8sy0cxovuxo76tuoas3uo55xj,1,40.1,65.8,2025-06-14T16:05:47.639Z,2025-06-14T16:05:50Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770633325,141,90.6,5770633323,140,42.3,5770633329,213,1.43,5770633321,56,Back,5770633327,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553499,41,1,1,5,16,8sy0cxovuxo76tuoas3uo55xj,1,42.0,86.6,2025-06-14T16:05:50.823Z,2025-06-14T16:05:54Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770633379,213,5.84,5770633371,56,Center,5770633377,212,18.1,5770633375,141,75.3,5770633373,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553501,42,61,1,5,19,8sy0cxovuxo76tuoas3uo55xj,0,56.0,69.7,2025-06-14T16:05:54.662Z,2025-06-14T16:05:54Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5770633387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553515,43,1,1,5,21,3cbke8cbou2ms925872vk6dwx,1,40.0,47.0,2025-06-14T16:05:55.830Z,2025-06-14T16:05:57Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770633437,140,48.2,5770633443,213,1.05,5770633439,141,69.0,5770633441,212,17.3,5770633435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553535,45,1,1,5,28,3cbke8cbou2ms925872vk6dwx,1,65.6,86.9,2025-06-14T16:06:02.854Z,2025-06-14T16:06:04Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5770633535,212,15.2,5770633529,56,Center,5770633531,140,58.3,5770633537,213,4.18,5770633533,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553547,46,1,1,5,29,3cbke8cbou2ms925872vk6dwx,1,55.0,64.9,2025-06-14T16:06:04.694Z,2025-06-14T16:06:07Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770633605,140,47.8,5770633603,56,Back,5770633609,212,21.2,5770633611,213,4.35,5770633607,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553559,47,1,1,5,33,3cbke8cbou2ms925872vk6dwx,1,55.1,30.4,2025-06-14T16:06:07.814Z,2025-06-14T16:06:10Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770633679,213,6.25,5770633677,212,26.8,5770633671,56,Center,5770633675,141,29.1,5770633673,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553561,48,1,1,5,36,3cbke8cbou2ms925872vk6dwx,0,89.3,29.5,2025-06-14T16:06:10.870Z,2025-06-14T16:06:12Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5770633715,213,1.41,5770633709,140,91.2,5770633707,56,Center,5770633713,212,12.2,5770633711,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553579,44,12,1,5,37,8sy0cxovuxo76tuoas3uo55xj,1,9.5,57.5,2025-06-14T16:06:12.518Z,2025-06-14T16:06:18Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770633819,213,0.30,5770633815,141,66.3,5770633811,56,Back,5770633813,140,27.8,5770633817,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553573,49,1,1,5,39,3cbke8cbou2ms925872vk6dwx,1,76.1,34.2,2025-06-14T16:06:14.167Z,2025-06-14T16:06:25Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,1.0,,5770633779,213,5.16,5770633777,212,8.9,5770633771,56,Center,5770633775,141,22.4,5770633773,140,79.8,5770633975,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553575,50,15,1,5,42,3cbke8cbou2ms925872vk6dwx,1,77.3,34.4,2025-06-14T16:06:17.446Z,2025-06-14T16:06:25Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5770633881,72,,5770633785,22,,5770633995,230,98.8,5770633885,82,,5770633991,146,88.1,5770633789,56,Center,5770633979,29,,5770633987,103,19,5770633993,147,5770633985,102,5770634003,233,45,5770633989,215,,5770633997,231,48.6,43.5,53.5,5770633977,76,5770633787,18,5770633981,55,49,,,,,,,,
2822553581,45,10,1,5,42,8sy0cxovuxo76tuoas3uo55xj,1,11.9,56.5,2025-06-14T16:06:17.546Z,2025-06-14T16:06:25Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770634011,233,50,5770633821,94,,5770633823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553619,51,1,1,5,51,3cbke8cbou2ms925872vk6dwx,1,42.4,18.2,2025-06-14T16:06:26.295Z,2025-06-14T16:06:27Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770634039,56,Back,5770634045,212,23.1,5770634043,141,52.1,5770634047,213,1.49,5770634041,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553641,52,1,1,5,52,3cbke8cbou2ms925872vk6dwx,1,44.1,52.1,2025-06-14T16:06:27.111Z,2025-06-14T16:06:30Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770634129,212,22.2,5770634125,140,48.4,5770634123,56,Back,5770634131,213,1.37,5770634127,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553653,53,2,1,5,55,3cbke8cbou2ms925872vk6dwx,1,51.8,82.3,2025-06-14T16:06:30.519Z,2025-06-14T16:06:35Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770634221,141,60.9,5770634227,7,d8t6nh7paunxlvadzlfx69xx,5770634231,56,Center,5770634229,1,,5770634219,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553657,47,43,1,6,1,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T16:06:35.944Z,2025-06-14T16:06:39Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770634233,94,0,5770634299,144,10,5770634235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553737,48,1,1,6,24,8sy0cxovuxo76tuoas3uo55xj,1,20.5,29.7,2025-06-14T16:06:59.527Z,2025-06-14T16:07:04Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770634741,241,,5770634751,213,6.04,5770634747,141,10.7,5770634749,212,52.6,5770634753,1,,5770634737,5,,5770634743,56,Right,5770634739,157,,5770634745,140,,,,,,,,,,,,69.1,,,,,,,,,,,,,,,,
2822553739,49,61,1,6,29,8sy0cxovuxo76tuoas3uo55xj,0,69.2,10.6,2025-06-14T16:07:04.038Z,2025-06-14T16:07:04Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5770634757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553743,50,5,1,6,30,8sy0cxovuxo76tuoas3uo55xj,0,80.4,-1.6,2025-06-14T16:07:04.854Z,2025-06-14T16:07:06Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5770634803,233,54,5770634771,56,Right,5770634773,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553745,54,5,1,6,30,3cbke8cbou2ms925872vk6dwx,1,19.6,101.6,2025-06-14T16:07:04.854Z,2025-06-14T18:06:18Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770634777,347,,5770634797,233,50,5770634775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553799,55,1,1,6,47,3cbke8cbou2ms925872vk6dwx,0,22.0,100.0,2025-06-14T16:07:22.231Z,2025-06-14T16:07:24Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770635059,212,19.2,5770635051,107,,5770635057,141,93.9,5770635061,213,5.99,5770635055,140,39.5,5770635053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553809,51,1,1,6,50,8sy0cxovuxo76tuoas3uo55xj,0,53.8,9.7,2025-06-14T16:07:25.367Z,2025-06-14T17:02:59Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770635133,141,11.6,5770635137,213,0.16,5770635127,3,,5770635131,140,61.6,5770635129,56,Right,5770635135,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553817,56,8,1,6,53,3cbke8cbou2ms925872vk6dwx,1,37.0,91.1,2025-06-14T16:07:27.718Z,2025-06-14T16:08:10Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770635189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553825,58,1,1,6,54,3cbke8cbou2ms925872vk6dwx,1,37.4,90.9,2025-06-14T16:07:28.900Z,2025-06-14T16:07:30Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770635209,213,3.96,5770635201,56,Back,5770635207,212,11.8,5770635205,141,78.2,5770635203,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553833,59,1,1,6,55,3cbke8cbou2ms925872vk6dwx,0,29.2,80.5,2025-06-14T16:07:30.134Z,2025-06-14T16:07:33Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770635267,157,,5770635251,212,61.9,5770635247,140,79.6,5770635253,213,5.74,5770635255,1,,5770635249,141,33.4,5770635245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553841,53,1,1,7,2,8sy0cxovuxo76tuoas3uo55xj,1,22.5,72.9,2025-06-14T16:07:37.047Z,2025-06-14T16:07:39Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770635321,140,25.6,5770635323,141,58.1,5770635327,213,5.03,5770635325,212,10.6,5770635319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553843,54,1,1,7,4,8sy0cxovuxo76tuoas3uo55xj,1,26.0,56.0,2025-06-14T16:07:39.639Z,2025-06-14T16:07:41Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770635337,141,55.4,5770635339,212,10.7,5770635341,213,6.25,5770635333,56,Back,5770635335,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553845,55,1,1,7,7,8sy0cxovuxo76tuoas3uo55xj,1,36.7,54.0,2025-06-14T16:07:41.863Z,2025-06-14T16:07:42Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770635345,56,Back,5770635349,141,66.1,5770635347,140,41.2,5770635351,212,9.5,5770635353,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553849,56,1,1,7,7,8sy0cxovuxo76tuoas3uo55xj,1,41.2,66.3,2025-06-14T16:07:42.631Z,2025-06-14T16:07:45Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770635373,140,28.3,5770635375,141,53.7,5770635371,56,Back,5770635377,212,16.0,5770635379,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553857,57,1,1,7,10,8sy0cxovuxo76tuoas3uo55xj,1,28.6,51.3,2025-06-14T16:07:45.686Z,2025-06-14T16:07:50Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770635437,213,4.68,5770635433,141,25.2,5770635431,140,28.0,5770635429,56,Back,5770635435,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553861,58,1,1,7,15,8sy0cxovuxo76tuoas3uo55xj,1,35.8,14.7,2025-06-14T16:07:50.455Z,2025-06-14T16:07:52Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770635453,212,5.7,5770635451,141,6.8,5770635447,56,Back,5770635449,140,34.1,5770635455,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553863,59,1,1,7,17,8sy0cxovuxo76tuoas3uo55xj,1,34.5,7.7,2025-06-14T16:07:52.248Z,2025-06-14T16:07:55Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770635473,212,26.6,5770635475,213,2.49,5770635469,140,14.4,5770635471,141,31.6,5770635467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553871,60,1,1,7,20,8sy0cxovuxo76tuoas3uo55xj,1,14.9,32.1,2025-06-14T16:07:55.623Z,2025-06-14T16:08:00Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770635519,213,1.11,5770635517,212,15.9,5770635511,56,Back,5770635515,141,53.0,5770635513,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553877,61,1,1,7,25,8sy0cxovuxo76tuoas3uo55xj,0,30.4,56.4,2025-06-14T16:08:00.423Z,2025-06-14T16:08:02Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770635557,213,0.25,5770635553,141,67.2,5770635551,140,58.1,5770635549,56,Center,5770635555,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553881,61,1,1,7,29,3cbke8cbou2ms925872vk6dwx,0,44.4,30.3,2025-06-14T16:08:03.718Z,2025-06-14T16:08:04Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5770635561,140,54.7,5770635567,213,5.88,5770635563,141,23.6,5770635565,212,11.7,5770635559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553899,62,1,1,7,30,8sy0cxovuxo76tuoas3uo55xj,0,42.3,75.7,2025-06-14T16:08:05.208Z,2025-06-14T17:03:17Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770635683,1,,5770635675,140,97.6,5770635673,56,Center,5770635679,212,58.1,5770635681,213,6.23,5770635677,141,71.2,5770635671,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553911,62,1,1,7,41,3cbke8cbou2ms925872vk6dwx,1,12.0,31.6,2025-06-14T16:08:16.294Z,2025-06-14T16:08:19Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5770635789,212,16.5,5770635791,213,5.42,5770635787,141,13.1,5770635785,140,22.2,5770635783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553913,63,1,1,7,44,3cbke8cbou2ms925872vk6dwx,1,27.5,9.1,2025-06-14T16:08:19.558Z,2025-06-14T16:08:22Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5770635799,141,12.3,5770635797,140,37.7,5770635801,212,10.9,5770635795,56,Back,5770635803,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553915,64,1,1,7,45,3cbke8cbou2ms925872vk6dwx,0,37.7,12.3,2025-06-14T16:08:20.199Z,2025-06-14T16:08:26Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5770635809,140,32.8,5770635807,56,Back,5770635817,156,,5770635811,141,11.6,5770635815,213,3.23,5770635813,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553917,63,1,1,7,47,8sy0cxovuxo76tuoas3uo55xj,1,55.3,82.0,2025-06-14T16:08:22.664Z,2025-06-14T17:03:26Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5770635825,212,8.2,5770635819,56,Center,5770635821,140,57.2,5770635827,213,4.96,5770635823,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553919,64,1,1,7,48,8sy0cxovuxo76tuoas3uo55xj,1,57.2,70.3,2025-06-14T16:08:23.208Z,2025-06-14T16:08:24Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770635831,56,Center,5770635833,140,63.0,5770635837,212,10.8,5770635839,213,5.31,5770635835,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553937,66,1,1,7,50,8sy0cxovuxo76tuoas3uo55xj,1,65.9,45.5,2025-06-14T16:08:25.175Z,2025-06-14T16:08:27Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770635931,213,5.81,5770635927,141,35.7,5770635923,56,Center,5770635925,140,78.3,5770635929,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553941,67,43,1,7,52,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T16:08:27.687Z,2025-06-14T16:08:34Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5770636061,144,45,5770635949,286,0,5770635947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553947,68,61,1,7,54,8sy0cxovuxo76tuoas3uo55xj,0,76.3,32.5,2025-06-14T16:08:28.903Z,2025-06-14T16:09:00Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5770635967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
