id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/14/value
2815814691,39,1,1,2,59,duspptyvnr5kpx2iko5gerhnz,1,32.5,75.3,2025-05-17T16:02:39.854Z,2025-05-17T16:02:42Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733034141,140,41.1,5733034139,56,Back,5733034145,212,13.9,5733034147,213,0.87,5733034143,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815814725,40,1,1,3,2,duspptyvnr5kpx2iko5gerhnz,1,37.0,79.6,2025-05-17T16:02:42.782Z,2025-05-17T16:02:45Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733034333,141,57.6,5733034337,212,17.4,5733034329,140,28.5,5733034325,56,Back,5733034339,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815814755,41,1,1,3,5,duspptyvnr5kpx2iko5gerhnz,1,29.0,56.6,2025-05-17T16:02:45.838Z,2025-05-17T16:02:50Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733034521,140,34.7,5733034523,141,15.3,5733034527,213,4.92,5733034525,212,28.7,5733034519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815814795,42,1,1,3,10,duspptyvnr5kpx2iko5gerhnz,1,44.4,10.4,2025-05-17T16:02:50.717Z,2025-05-17T16:02:55Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733034743,140,65.9,5733034747,212,23.5,5733034745,141,0.7,5733034741,56,Right,5733034749,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815814805,43,3,1,3,14,duspptyvnr5kpx2iko5gerhnz,0,66.6,3.7,2025-05-17T16:02:55.550Z,2025-05-17T16:02:56Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733034797,211,,5733034783,286,,5733034781,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815814801,26,56,1,3,15,7efqk7uh63928il0yffxijnv7,1,28.1,97.2,2025-05-17T16:02:55.854Z,2025-05-17T16:02:55Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733034765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815814819,27,5,1,3,16,7efqk7uh63928il0yffxijnv7,1,29.8,101.8,2025-05-17T16:02:57.134Z,2025-05-17T16:14:48Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733034851,347,,5733034849,56,Back,5733034927,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815814829,44,5,1,3,16,duspptyvnr5kpx2iko5gerhnz,0,70.2,-1.8,2025-05-17T16:02:57.134Z,2025-05-17T16:14:48Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733034885,347,,5733034883,56,Right,5733034959,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815814953,45,18,1,3,30,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T16:03:11.225Z,2025-05-17T16:03:11Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,5733035467,41,,5733035473,59,9,5733035495,55,46,5733035469,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815814957,46,19,1,3,30,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T16:03:11.226Z,2025-05-17T16:11:10Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5733035481,41,,5733035491,55,45,5733069443,292,9,5733069447,293,2,5733035487,59,14,5733035489,44,Forward,5733035485,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815820341,115,40,1,3,31,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-17T16:03:11.751Z,2025-05-17T16:11:00Z,,,,5733065163,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5733065155,30,"45kijyqwuvgoc6hx51yueyeol, 72d57i3mfqxtbsmm196kdv0fd, eaa9sktij53071abummj4pkwk, 1xquqxm7zxe002v8dc2z46sb9, 1zud0qdtf6c6wzkgqhz6b94a1, 1wg15zg0fffyoag6owdh35vkk, 5ynhzqvpks5u5bjgno6snhyzu, 80mvshlrrlu5vt41gkruwn8fe, 1zdrpi7b401hv9w9mtykzyor9, 84wint64ygxx3pi5fz3mr12j8, ec7y1s97xpoab87z786zt0r56, ebhnuikcvtrbmw5e80r1fds2y, bn62iwa6vrs5z6ow9q2kpq590, 9mki2meutffzyo7nd0zo94zkk, 6i2n7bcfphn89v0eccet2fop, di62c8bxsf1t8jrhzu47qb7u2, 7zztpnbw4cfyw6q231nqy8nv9, 1t44y6xzubkclt6i6nzgkgr1l, bbp11n61bl9mjlis2ulxub66s",5733065159,59,"1, 6, 7, 4, 19, 5, 21, 20, 30, 14, 10, 11, 17, 26, 77, 3, 23, 29, 31",5733065161,130,12,5733065165,194,1xquqxm7zxe002v8dc2z46sb9,5733065157,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815073,28,1,1,3,42,7efqk7uh63928il0yffxijnv7,0,27.9,100.0,2025-05-17T16:03:22.867Z,2025-05-17T16:13:34Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733036153,56,Back,5733036157,141,88.4,5733036151,107,,5733079835,189,,5733036163,1,,5733036155,140,48.2,5733036159,212,23.2,5733036161,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815117,47,1,1,3,44,duspptyvnr5kpx2iko5gerhnz,1,52.7,9.4,2025-05-17T16:03:25.326Z,2025-05-17T16:03:27Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733036405,3,,5733036415,141,20.7,5733036407,56,Right,5733036423,212,14.1,5733036411,140,64.0,5733036431,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815823265,110,83,1,3,46,7efqk7uh63928il0yffxijnv7,0,47.4,71.8,2025-05-17T16:03:27.131Z,2025-05-17T16:14:28Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733083737,399,ec7y1s97xpoab87z786zt0r56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815125,48,50,1,3,46,duspptyvnr5kpx2iko5gerhnz,1,56.6,22.0,2025-05-17T16:03:27.534Z,2025-05-17T16:47:04Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733036487,56,Center,5733036599,233,29,5733036489,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815133,29,7,1,3,46,7efqk7uh63928il0yffxijnv7,1,43.4,78.0,2025-05-17T16:03:27.535Z,2025-05-17T16:47:04Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733036533,56,Back,5733036535,285,,5733036559,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815155,30,1,1,3,48,7efqk7uh63928il0yffxijnv7,1,55.7,75.1,2025-05-17T16:03:29.022Z,2025-05-17T16:03:31Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,5733036671,141,69.6,5733036667,56,Center,5733036673,212,5.9,5733036669,140,60.0,5733036675,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815169,31,1,1,3,50,7efqk7uh63928il0yffxijnv7,1,60.0,69.4,2025-05-17T16:03:31.311Z,2025-05-17T16:03:32Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733036737,141,72.4,5733036733,56,Center,5733036735,140,54.2,5733036741,213,2.82,5733036739,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815205,32,1,1,3,51,7efqk7uh63928il0yffxijnv7,1,54.2,70.6,2025-05-17T16:03:32.255Z,2025-05-17T16:03:34Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733036915,140,62.9,5733036919,212,35.7,5733036917,141,19.8,5733036913,56,Right,5733036921,213,4.97,5733036923,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815219,33,1,1,3,53,7efqk7uh63928il0yffxijnv7,0,62.9,17.7,2025-05-17T16:03:33.872Z,2025-05-17T16:03:39Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733036991,141,14.0,5733036989,140,86.2,5733036995,213,6.18,5733036993,212,24.6,5733036987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815223,49,8,1,3,56,duspptyvnr5kpx2iko5gerhnz,1,14.6,86.3,2025-05-17T16:03:36.686Z,2025-05-17T16:03:36Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733037015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815279,34,5,1,3,58,7efqk7uh63928il0yffxijnv7,1,84.8,-1.8,2025-05-17T16:03:38.589Z,2025-05-17T16:14:48Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733037307,56,Right,5733037323,233,50,5733037309,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815247,50,5,1,3,58,duspptyvnr5kpx2iko5gerhnz,0,15.2,101.8,2025-05-17T16:03:38.589Z,2025-05-17T16:14:49Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733037127,56,Back,5733037129,347,,5733037357,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815295,35,1,1,4,0,7efqk7uh63928il0yffxijnv7,1,81.0,0.0,2025-05-17T16:03:41.038Z,2025-05-17T16:03:42Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,5733037399,56,Right,5733037405,212,7.4,5733037401,140,78.5,5733037397,107,,5733037407,213,1.93,5733037403,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815359,36,1,1,4,1,7efqk7uh63928il0yffxijnv7,1,78.6,8.6,2025-05-17T16:03:42.239Z,2025-05-17T16:03:46Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733037611,213,6.15,5733037609,212,12.1,5733037599,56,Right,5733037603,140,90.0,5733037607,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815391,37,1,1,4,5,7efqk7uh63928il0yffxijnv7,0,94.0,12.3,2025-05-17T16:03:46.064Z,2025-05-17T16:03:50Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,5733037749,2,,5733037751,155,,5733037757,141,53.0,5733037753,56,Center,5733037933,233,51,5733037761,213,1.43,5733037759,212,27.9,5733037755,140,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815417,51,11,1,4,9,duspptyvnr5kpx2iko5gerhnz,1,4.3,47.5,2025-05-17T16:03:49.678Z,2025-05-17T16:03:50Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,5733037907,56,Back,5733037945,233,37,5733037909,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815563,54,1,1,4,22,duspptyvnr5kpx2iko5gerhnz,1,13.2,38.6,2025-05-17T16:04:02.607Z,2025-05-17T16:04:04Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,5733038715,213,1.78,5733038707,56,Back,5733038713,212,16.1,5733038711,141,61.8,5733038709,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815601,55,1,1,4,23,duspptyvnr5kpx2iko5gerhnz,1,10.0,61.8,2025-05-17T16:04:03.982Z,2025-05-17T16:04:06Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733038841,212,19.6,5733038837,141,90.3,5733038843,213,1.41,5733038829,56,Back,5733038835,140,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815631,56,1,1,4,25,duspptyvnr5kpx2iko5gerhnz,1,13.5,90.5,2025-05-17T16:04:06.093Z,2025-05-17T16:04:08Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733038961,56,Back,5733038963,140,26.2,5733038973,213,0.32,5733038969,212,14.0,5733038965,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815663,57,1,1,4,27,duspptyvnr5kpx2iko5gerhnz,1,26.2,95.0,2025-05-17T16:04:08.110Z,2025-05-17T16:04:11Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733039195,212,13.9,5733039189,56,Back,5733039193,141,88.9,5733039197,213,3.45,5733039191,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815681,58,1,1,4,30,duspptyvnr5kpx2iko5gerhnz,1,13.3,86.9,2025-05-17T16:04:11.037Z,2025-05-17T16:04:12Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733039311,213,3.73,5733039309,212,6.2,5733039305,140,8.4,5733039303,56,Back,5733039307,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815773,59,1,1,4,32,duspptyvnr5kpx2iko5gerhnz,1,7.6,82.1,2025-05-17T16:04:12.701Z,2025-05-17T16:04:19Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733039771,56,Back,5733039779,213,4.69,5733039775,141,46.4,5733039777,212,24.3,5733039773,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815813,60,1,1,4,39,duspptyvnr5kpx2iko5gerhnz,1,10.0,42.5,2025-05-17T16:04:19.597Z,2025-05-17T16:04:22Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,5733040021,56,Back,5733040027,212,12.2,5733040023,140,20.7,5733040033,213,0.41,5733040025,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815863,61,1,1,4,42,duspptyvnr5kpx2iko5gerhnz,1,23.0,56.4,2025-05-17T16:04:22.718Z,2025-05-17T16:04:26Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733040247,141,91.8,5733040245,140,27.3,5733040243,56,Back,5733040249,212,24.5,5733040251,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815815883,62,1,1,4,46,duspptyvnr5kpx2iko5gerhnz,0,32.4,91.8,2025-05-17T16:04:26.672Z,2025-05-17T16:04:28Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733040315,56,Left,5733040325,1,,5733040319,141,84.8,5733040313,155,,5733040321,212,45.2,5733040317,140,75.2,5733040323,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816049,38,12,1,4,49,7efqk7uh63928il0yffxijnv7,1,24.3,22.5,2025-05-17T16:04:29.728Z,2025-05-17T16:04:40Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733041139,213,6.01,5733041131,56,Back,5733041137,212,4.8,5733041133,140,28.7,5733041135,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816003,63,1,1,4,53,duspptyvnr5kpx2iko5gerhnz,1,84.0,90.3,2025-05-17T16:04:33.886Z,2025-05-17T16:04:37Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733040899,140,94.3,5733040903,212,11.0,5733040901,141,93.5,5733040905,213,0.20,5733040897,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816045,64,1,1,4,56,duspptyvnr5kpx2iko5gerhnz,1,95.3,92.4,2025-05-17T16:04:37.294Z,2025-05-17T16:04:40Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733041117,212,4.3,5733041113,140,98.1,5733041111,56,Left,5733041115,141,87.7,5733041119,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816059,65,1,1,4,59,duspptyvnr5kpx2iko5gerhnz,0,98.1,87.7,2025-05-17T16:04:40.462Z,2025-05-17T16:04:42Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733041207,141,87.1,5733041203,56,Left,5733041271,233,39,5733041275,286,,5733041205,140,97.2,5733041209,212,1.0,5733041211,213,3.55,5733041269,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816053,39,74,1,4,59,7efqk7uh63928il0yffxijnv7,1,4.4,14.9,2025-05-17T16:04:40.463Z,2025-05-17T16:04:42Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733041283,233,65,5733041147,285,,5733041145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816055,40,6,1,5,0,7efqk7uh63928il0yffxijnv7,0,2.0,14.0,2025-05-17T16:04:40.992Z,2025-05-17T16:04:45Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733041413,233,66,5733041237,73,,5733041235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816071,66,6,1,5,0,duspptyvnr5kpx2iko5gerhnz,1,98.0,86.0,2025-05-17T16:04:40.992Z,2025-05-17T16:14:51Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733041355,56,Left,5733041357,73,,5733041359,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816473,67,1,1,5,32,duspptyvnr5kpx2iko5gerhnz,0,99.5,99.5,2025-05-17T16:05:12.719Z,2025-05-17T16:21:14Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733043519,212,32.7,5733043501,2,,5733043507,223,,5733043515,140,97.0,5733043503,6,,5733043511,56,Center,5733043523,1,,5733043521,213,4.63,5733043505,155,,5733043517,141,51.5,,,,,,,,,,,,,,,,,,,,,
2815827989,154,44,1,5,33,7efqk7uh63928il0yffxijnv7,1,21.8,47.0,2025-05-17T16:05:13.714Z,2025-05-17T17:53:31Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733114687,285,,5733114685,56,Back,5733114721,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815827973,202,44,1,5,33,duspptyvnr5kpx2iko5gerhnz,0,78.2,53.0,2025-05-17T16:05:13.715Z,2025-05-17T17:53:31Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5733114299,286,,5733114297,56,Center,5733114747,233,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816689,43,12,1,5,34,7efqk7uh63928il0yffxijnv7,1,4.3,47.0,2025-05-17T16:05:14.655Z,2025-05-17T16:21:51Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733116477,15,,5733044769,140,9.7,5733044775,213,0.29,5733044771,141,49.5,5733116211,56,Back,5733044773,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816513,68,44,1,5,36,duspptyvnr5kpx2iko5gerhnz,1,90.0,47.4,2025-05-17T16:05:17.230Z,2025-05-17T17:53:32Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733043729,233,41,5733043721,286,,5733043719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816493,41,44,1,5,36,7efqk7uh63928il0yffxijnv7,0,10.0,52.6,2025-05-17T16:05:17.231Z,2025-05-17T17:53:32Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,5733043733,233,68,5733043641,285,,5733043639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816517,69,1,1,5,37,duspptyvnr5kpx2iko5gerhnz,0,90.2,56.1,2025-05-17T16:05:18.022Z,2025-05-17T16:21:42Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733043755,212,7.8,5733043747,3,,5733043749,56,Center,5733043751,140,96.1,5733043753,141,49.1,5733043757,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816525,42,11,1,5,40,7efqk7uh63928il0yffxijnv7,1,4.8,56.9,2025-05-17T16:05:20.751Z,2025-05-17T16:05:20Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,5733043795,56,Back,5733043797,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816795,45,1,1,5,58,7efqk7uh63928il0yffxijnv7,1,21.5,41.5,2025-05-17T16:05:39.295Z,2025-05-17T16:05:43Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,5733045353,1,,5733045351,213,0.04,5733045349,212,48.1,5733045347,141,44.0,5733045343,140,67.3,5733045337,56,Center,5733045331,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815819153,85,44,1,6,2,7efqk7uh63928il0yffxijnv7,1,16.2,45.9,2025-05-17T16:05:43.012Z,2025-05-17T17:53:32Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733059199,285,,5733058505,56,Back,5733059195,233,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815819229,98,44,1,6,2,duspptyvnr5kpx2iko5gerhnz,0,83.8,54.1,2025-05-17T16:05:43.013Z,2025-05-17T17:53:32Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733058903,286,,5733059265,233,85,5733058901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816811,46,1,1,6,2,7efqk7uh63928il0yffxijnv7,1,67.3,44.0,2025-05-17T16:05:43.039Z,2025-05-17T16:10:46Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733045443,140,64.0,5733045447,212,7.7,5733045445,141,33.9,5733045457,156,,5733045449,213,4.25,5733045441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816867,47,1,1,6,4,7efqk7uh63928il0yffxijnv7,1,64.0,32.8,2025-05-17T16:05:44.952Z,2025-05-17T16:05:48Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,5733045719,212,7.9,5733045717,141,26.5,5733045721,213,3.72,5733045713,56,Center,5733045715,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816869,48,61,1,6,7,7efqk7uh63928il0yffxijnv7,0,58.8,16.1,2025-05-17T16:05:48.529Z,2025-05-17T16:05:48Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733045725,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816931,71,1,1,6,10,duspptyvnr5kpx2iko5gerhnz,0,60.4,94.2,2025-05-17T16:05:50.765Z,2025-05-17T16:05:53Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733045945,56,Left,5733045947,140,76.3,5733045953,213,6.25,5733045951,212,16.7,5733045949,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816941,49,12,1,6,13,7efqk7uh63928il0yffxijnv7,1,14.8,11.0,2025-05-17T16:05:53.712Z,2025-05-17T16:05:54Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733046045,213,5.33,5733046033,56,Back,5733046037,141,0.0,5733046035,140,20.8,5733046095,167,,5733046041,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816947,50,5,1,6,13,7efqk7uh63928il0yffxijnv7,0,22.2,-2.0,2025-05-17T16:05:54.257Z,2025-05-17T16:05:59Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733046199,233,72,5733046071,56,Back,5733046073,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816957,72,5,1,6,13,duspptyvnr5kpx2iko5gerhnz,1,77.8,102.0,2025-05-17T16:05:54.257Z,2025-05-17T16:14:49Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733046171,233,50,5733046143,56,Left,5733046145,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815817067,73,1,1,6,21,duspptyvnr5kpx2iko5gerhnz,1,73.4,100.0,2025-05-17T16:06:01.822Z,2025-05-17T16:06:04Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733046743,213,3.54,5733046729,56,Left,5733046731,140,55.3,5733046735,141,90.0,5733046727,107,,5733046739,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815817093,74,1,1,6,23,duspptyvnr5kpx2iko5gerhnz,1,54.3,89.9,2025-05-17T16:06:04.014Z,2025-05-17T16:06:06Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733046855,56,Back,5733046867,212,24.6,5733046863,141,70.9,5733046859,140,34.4,5733046871,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815817141,75,1,1,6,25,duspptyvnr5kpx2iko5gerhnz,1,36.3,72.3,2025-05-17T16:06:06.238Z,2025-05-17T16:06:10Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733047129,141,25.5,5733047133,213,4.82,5733047131,212,32.0,5733047125,56,Back,5733047135,1,,5733047127,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815817165,76,1,1,6,29,duspptyvnr5kpx2iko5gerhnz,1,40.4,25.5,2025-05-17T16:06:09.950Z,2025-05-17T16:06:12Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733047287,141,29.7,5733047283,56,Back,5733047291,213,0.40,5733047285,140,46.8,5733047289,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815817205,77,1,1,6,31,duspptyvnr5kpx2iko5gerhnz,1,46.2,25.8,2025-05-17T16:06:11.997Z,2025-05-17T16:06:15Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733047527,213,5.40,5733047525,212,21.7,5733047523,141,1.1,5733047519,56,Right,5733047521,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815817235,78,1,1,6,34,duspptyvnr5kpx2iko5gerhnz,1,59.6,2.0,2025-05-17T16:06:15.086Z,2025-05-17T16:06:18Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733047757,212,15.0,5733047753,140,48.8,5733047755,141,16.5,5733047751,56,Back,5733047759,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
