id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/15/value
2820358993,35,1,1,3,36,303582z192rnbr2x28o2t7u38,1,67.7,72.3,2025-05-31T16:03:54.644Z,2025-05-31T16:03:59Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,5758293557,56,Left,5758293563,212,18.1,5758293565,213,0.77,5758293559,140,80.1,5758293561,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359001,30,45,1,3,40,1c7dv8ays675v9kp6a04sd8pq,0,14.0,22.8,2025-05-31T16:03:59.380Z,2025-05-31T16:04:05Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5758293601,285,,5758293619,233,36,5758293599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359003,36,3,1,3,40,303582z192rnbr2x28o2t7u38,1,86.0,77.2,2025-05-31T16:03:59.380Z,2025-05-31T16:04:04Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758293613,233,30,5758293611,286,,5758293609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359033,37,1,1,3,41,303582z192rnbr2x28o2t7u38,0,94.3,77.8,2025-05-31T16:04:00.565Z,2025-05-31T16:21:37Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758293791,213,4.02,5758293787,141,69.1,5758293783,56,Center,5758293789,212,7.7,5758293785,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359035,31,1,1,3,44,1c7dv8ays675v9kp6a04sd8pq,1,21.9,35.1,2025-05-31T16:04:03.280Z,2025-05-31T16:04:04Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5758293799,56,Back,5758293805,212,9.0,5758293803,141,24.6,5758293807,213,5.37,5758293801,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359037,38,43,1,3,44,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-31T16:04:03.380Z,2025-05-31T16:05:00Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5758293813,56,Center,5758295129,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359051,33,1,1,3,46,1c7dv8ays675v9kp6a04sd8pq,1,27.1,24.6,2025-05-31T16:04:04.801Z,2025-05-31T16:04:08Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,5758293909,140,36.6,5758293911,141,52.2,5758293915,213,1.08,5758293907,56,Back,5758293913,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359053,34,61,1,3,49,1c7dv8ays675v9kp6a04sd8pq,1,33.5,59.0,2025-05-31T16:04:07.984Z,2025-05-31T16:04:08Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5758293919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359065,35,1,1,3,50,1c7dv8ays675v9kp6a04sd8pq,1,35.9,69.6,2025-05-31T16:04:08.689Z,2025-05-31T16:04:12Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,5758293983,213,0.80,5758293979,141,91.5,5758293975,56,Back,5758293981,212,20.8,5758293977,140,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359099,36,1,1,3,53,1c7dv8ays675v9kp6a04sd8pq,1,51.9,92.0,2025-05-31T16:04:12.465Z,2025-05-31T16:04:16Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5758294147,141,88.6,5758294143,56,Back,5758294151,213,3.30,5758294145,140,38.5,5758294149,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359117,37,1,1,3,58,1c7dv8ays675v9kp6a04sd8pq,1,38.2,87.7,2025-05-31T16:04:16.817Z,2025-05-31T16:04:21Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,5758294293,140,31.5,5758294295,141,67.9,5758294299,213,4.23,5758294291,56,Back,5758294297,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359125,38,1,1,4,2,1c7dv8ays675v9kp6a04sd8pq,1,32.5,61.5,2025-05-31T16:04:21.089Z,2025-05-31T16:04:29Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5758294337,56,Back,5758294341,141,48.5,5758294345,213,4.38,5758294343,212,9.3,5758294339,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359145,39,1,1,4,5,1c7dv8ays675v9kp6a04sd8pq,1,29.2,49.3,2025-05-31T16:04:24.177Z,2025-05-31T16:04:29Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758294455,212,10.7,5758294449,56,Back,5758294451,140,24.6,5758294453,141,63.4,5758294457,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359167,40,1,1,4,11,1c7dv8ays675v9kp6a04sd8pq,1,24.6,63.4,2025-05-31T16:04:29.793Z,2025-05-31T16:04:33Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758294569,56,Back,5758294573,141,29.4,5758294575,212,23.6,5758294571,140,29.2,5758294577,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359171,41,1,1,4,14,1c7dv8ays675v9kp6a04sd8pq,1,28.6,30.4,2025-05-31T16:04:32.977Z,2025-05-31T16:04:35Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758294635,212,17.9,5758294633,141,55.1,5758294637,213,1.92,5758294629,56,Back,5758294631,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359177,42,1,1,4,16,1c7dv8ays675v9kp6a04sd8pq,1,24.1,54.2,2025-05-31T16:04:35.313Z,2025-05-31T16:04:36Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758294671,141,49.4,5758294667,56,Back,5758294669,140,36.4,5758294673,212,13.3,5758294675,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359181,43,1,1,4,18,1c7dv8ays675v9kp6a04sd8pq,1,36.4,49.4,2025-05-31T16:04:36.689Z,2025-05-31T16:04:37Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5758294703,213,3.03,5758294693,140,22.5,5758294691,56,Back,5758294699,212,14.7,5758294695,141,51.9,5758294715,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359191,44,1,1,4,21,1c7dv8ays675v9kp6a04sd8pq,0,23.3,49.4,2025-05-31T16:04:40.322Z,2025-05-31T16:04:41Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758294731,157,,5758294741,213,5.78,5758294737,141,46.7,5758294733,56,Back,5758294743,1,,5758294735,140,26.5,5758294739,212,3.8,5758294761,236,,5758294763,233,39,5758294767,286,,,,,,,,,,,,,,,,,,,,,,
2820359193,39,74,1,4,21,303582z192rnbr2x28o2t7u38,1,75.8,70.9,2025-05-31T16:04:40.323Z,2025-05-31T18:05:02Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5758294747,285,,5758294769,233,44,5758294745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359213,40,5,1,4,25,303582z192rnbr2x28o2t7u38,0,94.3,101.6,2025-05-31T16:04:44.465Z,2025-05-31T18:04:41Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5758294835,347,,5758295041,233,45,5758294833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359211,45,5,1,4,25,1c7dv8ays675v9kp6a04sd8pq,1,5.7,-1.6,2025-05-31T16:04:44.465Z,2025-05-31T18:04:41Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758295037,233,40,5758294831,347,,5758294829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359281,46,1,1,4,44,1c7dv8ays675v9kp6a04sd8pq,0,10.6,0.0,2025-05-31T16:05:02.610Z,2025-05-31T16:05:06Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5758295313,213,0.29,5758295315,1,,5758295307,140,41.2,5758295311,212,33.6,5758295303,107,,5758295309,141,12.3,5758295305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359297,41,1,1,4,48,303582z192rnbr2x28o2t7u38,1,52.6,77.3,2025-05-31T16:05:07.205Z,2025-05-31T16:05:09Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758295405,212,28.6,5758295403,141,60.8,5758295407,213,3.54,5758295399,56,Back,5758295401,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359317,43,1,1,4,51,303582z192rnbr2x28o2t7u38,1,29.4,59.6,2025-05-31T16:05:10.549Z,2025-05-31T16:05:13Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5758295463,56,Back,5758295467,141,44.9,5758295469,212,11.7,5758295465,140,35.1,5758295471,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359323,44,1,1,4,54,303582z192rnbr2x28o2t7u38,1,35.1,37.4,2025-05-31T16:05:12.917Z,2025-05-31T16:05:15Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758295491,140,34.8,5758295497,213,4.69,5758295493,141,20.4,5758295489,56,Back,5758295495,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359333,45,1,1,4,56,303582z192rnbr2x28o2t7u38,1,33.3,26.8,2025-05-31T16:05:15.189Z,2025-05-31T16:05:17Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5758295545,213,2.40,5758295543,212,23.8,5758295539,140,16.6,5758295541,141,50.4,5758295537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359337,46,1,1,4,58,303582z192rnbr2x28o2t7u38,1,16.9,52.4,2025-05-31T16:05:17.332Z,2025-05-31T16:05:19Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5758295567,140,20.0,5758295571,212,15.6,5758295565,56,Back,5758295573,213,1.36,5758295569,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359345,47,1,1,5,1,303582z192rnbr2x28o2t7u38,1,20.1,78.2,2025-05-31T16:05:19.717Z,2025-05-31T16:05:21Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758295619,140,23.7,5758295621,141,90.0,5758295617,56,Back,5758295625,213,1.13,5758295623,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359353,48,1,1,5,2,303582z192rnbr2x28o2t7u38,1,25.2,93.2,2025-05-31T16:05:21.012Z,2025-05-31T16:05:23Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758295671,140,36.6,5758295677,213,0.00,5758295673,141,93.2,5758295669,56,Back,5758295675,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359355,49,3,1,5,4,303582z192rnbr2x28o2t7u38,0,34.4,91.1,2025-05-31T16:05:23.124Z,2025-05-31T16:23:51Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,5758295681,56,Back,5758297883,233,47,5758295683,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359373,47,7,1,5,4,1c7dv8ays675v9kp6a04sd8pq,1,65.6,8.9,2025-05-31T16:05:23.125Z,2025-05-31T16:06:44Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5758295761,167,,5758297939,233,49,5758295765,285,,5758295763,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359383,48,5,1,5,5,1c7dv8ays675v9kp6a04sd8pq,0,65.8,-1.6,2025-05-31T16:05:23.990Z,2025-05-31T18:04:42Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5758295849,233,50,5758295829,56,Right,5758295831,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359363,50,5,1,5,5,303582z192rnbr2x28o2t7u38,1,34.2,101.6,2025-05-31T16:05:23.990Z,2025-05-31T18:04:41Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,5758295727,56,Back,5758295731,347,,5758295841,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359429,51,1,1,5,19,303582z192rnbr2x28o2t7u38,1,31.4,100.0,2025-05-31T16:05:37.749Z,2025-05-31T16:05:38Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758296079,212,12.3,5758296069,56,Back,5758296081,213,4.61,5758296073,140,30.2,5758296077,141,83.6,5758296067,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359437,52,1,1,5,20,303582z192rnbr2x28o2t7u38,1,29.9,83.3,2025-05-31T16:05:38.613Z,2025-05-31T16:05:40Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,5758296115,141,89.7,5758296119,213,1.33,5758296113,140,30.9,5758296117,212,4.5,5758296111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359441,53,1,1,5,21,303582z192rnbr2x28o2t7u38,1,28.4,91.5,2025-05-31T16:05:40.405Z,2025-05-31T16:05:41Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758296147,213,3.35,5758296141,140,16.5,5758296145,212,12.8,5758296139,56,Back,5758296143,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359455,54,1,1,5,22,303582z192rnbr2x28o2t7u38,1,13.9,86.5,2025-05-31T16:05:41.381Z,2025-05-31T16:05:44Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758296227,213,4.34,5758296219,56,Back,5758296221,140,8.2,5758296225,212,16.6,5758296223,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359469,55,1,1,5,25,303582z192rnbr2x28o2t7u38,1,7.9,58.7,2025-05-31T16:05:44.117Z,2025-05-31T16:05:49Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5758296333,140,14.1,5758296337,212,15.9,5758296339,213,5.13,5758296335,141,37.4,5758296331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359487,56,1,1,5,31,303582z192rnbr2x28o2t7u38,1,27.3,47.6,2025-05-31T16:05:49.828Z,2025-05-31T16:05:55Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758296469,140,24.6,5758296473,212,17.8,5758296475,213,1.73,5758296471,141,73.5,5758296467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359515,57,1,1,5,36,303582z192rnbr2x28o2t7u38,1,31.4,75.9,2025-05-31T16:05:55.413Z,2025-05-31T16:06:00Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758296613,140,25.5,5758296619,213,3.63,5758296615,141,71.1,5758296611,56,Back,5758296617,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359537,58,1,1,5,41,303582z192rnbr2x28o2t7u38,1,29.0,59.6,2025-05-31T16:06:00.021Z,2025-05-31T16:06:04Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758296741,141,34.5,5758296737,56,Back,5758296743,212,17.1,5758296739,140,29.7,5758296745,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359567,59,1,1,5,45,303582z192rnbr2x28o2t7u38,1,31.8,23.1,2025-05-31T16:06:04.020Z,2025-05-31T16:06:08Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758296875,212,11.6,5758296869,56,Back,5758296873,141,7.1,5758296877,213,5.07,5758296871,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359579,60,1,1,5,49,303582z192rnbr2x28o2t7u38,1,33.9,34.3,2025-05-31T16:06:08.532Z,2025-05-31T16:24:15Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,5758296929,212,13.1,5758296925,140,28.3,5758296927,141,51.5,5758296923,56,Back,5758296931,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359593,61,1,1,5,53,303582z192rnbr2x28o2t7u38,1,35.1,61.2,2025-05-31T16:06:11.908Z,2025-05-31T16:06:15Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758297015,140,36.4,5758297019,212,8.1,5758297013,56,Back,5758297021,213,1.40,5758297017,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359599,62,1,1,5,56,303582z192rnbr2x28o2t7u38,1,40.1,69.9,2025-05-31T16:06:15.525Z,2025-05-31T16:06:17Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,5758297057,141,63.1,5758297061,213,3.89,5758297053,56,Back,5758297059,212,6.8,5758297055,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359631,63,1,1,5,58,303582z192rnbr2x28o2t7u38,1,38.1,68.7,2025-05-31T16:06:16.868Z,2025-05-31T16:06:23Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758297209,212,22.2,5758297205,140,52.2,5758297211,213,0.84,5758297201,56,Left,5758297207,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359651,64,1,1,6,4,303582z192rnbr2x28o2t7u38,1,60.0,79.3,2025-05-31T16:06:23.252Z,2025-05-31T16:06:27Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758297347,141,80.0,5758297343,56,Back,5758297351,213,3.11,5758297349,212,15.0,5758297345,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359667,65,1,1,6,8,303582z192rnbr2x28o2t7u38,1,44.2,76.0,2025-05-31T16:06:26.997Z,2025-05-31T16:06:31Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758297445,140,43.9,5758297449,212,27.9,5758297451,213,4.70,5758297443,56,Back,5758297447,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359689,66,1,1,6,12,303582z192rnbr2x28o2t7u38,1,43.3,30.7,2025-05-31T16:06:31.557Z,2025-05-31T16:06:35Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758297561,141,25.0,5758297559,140,63.7,5758297565,213,6.10,5758297563,212,21.8,5758297557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359693,67,61,1,6,15,303582z192rnbr2x28o2t7u38,0,64.0,25.0,2025-05-31T16:06:33.702Z,2025-05-31T16:25:01Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5758297581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359711,50,1,1,6,16,1c7dv8ays675v9kp6a04sd8pq,1,24.1,79.1,2025-05-31T16:06:34.722Z,2025-05-31T16:06:38Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5758297685,56,Back,5758297689,141,59.9,5758297691,212,23.1,5758297693,213,3.74,5758297687,140,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359725,51,1,1,6,20,1c7dv8ays675v9kp6a04sd8pq,1,7.4,54.2,2025-05-31T16:06:38.625Z,2025-05-31T16:06:40Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758297759,213,5.95,5758297755,141,39.7,5758297751,56,Back,5758297753,140,34.5,5758297757,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359739,52,1,1,6,21,1c7dv8ays675v9kp6a04sd8pq,1,33.7,40.0,2025-05-31T16:06:40.401Z,2025-05-31T16:06:41Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5758297809,141,13.1,5758297805,56,Back,5758297811,212,18.6,5758297807,140,30.4,5758297813,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359753,53,1,1,6,23,1c7dv8ays675v9kp6a04sd8pq,1,30.3,12.9,2025-05-31T16:06:41.777Z,2025-05-31T16:06:44Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5758297907,213,2.95,5758297899,56,Back,5758297901,140,19.6,5758297905,212,11.4,5758297903,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359783,54,1,1,6,25,1c7dv8ays675v9kp6a04sd8pq,1,19.6,16.1,2025-05-31T16:06:43.953Z,2025-05-31T16:06:49Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758298059,213,2.30,5758298055,141,40.7,5758298051,56,Back,5758298053,140,5.5,5758298057,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359811,55,1,1,6,30,1c7dv8ays675v9kp6a04sd8pq,1,12.8,45.4,2025-05-31T16:06:48.882Z,2025-05-31T16:06:51Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758298181,141,74.5,5758298177,56,Back,5758298185,213,1.19,5758298179,140,20.3,5758298183,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359835,56,1,1,6,32,1c7dv8ays675v9kp6a04sd8pq,1,20.3,74.5,2025-05-31T16:06:51.490Z,2025-05-31T16:06:55Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5758298325,140,10.8,5758298329,212,17.0,5758298331,213,4.08,5758298323,56,Back,5758298327,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359847,57,1,1,6,37,1c7dv8ays675v9kp6a04sd8pq,0,13.9,52.2,2025-05-31T16:06:55.634Z,2025-05-31T16:07:00Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758298439,157,,5758298449,213,6.12,5758298445,141,34.8,5758298451,1,,5758298441,56,Center,5758298443,140,80.7,5758298447,212,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359853,68,43,1,6,42,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-31T16:07:00.965Z,2025-05-31T16:07:16Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758298485,212,14.3,5758298479,56,Back,5758298481,140,6.4,5758298483,141,56.4,5758298487,213,3.69,5758298767,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359857,69,43,1,6,44,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-31T16:07:03.189Z,2025-05-31T16:07:14Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5758298671,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359879,70,4,1,6,51,303582z192rnbr2x28o2t7u38,1,19.6,65.2,2025-05-31T16:07:10.002Z,2025-05-31T16:25:15Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758298615,285,,5758298609,56,Back,5758298611,152,,5758298607,13,,5758298613,265,,5758298617,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359875,58,4,1,6,51,1c7dv8ays675v9kp6a04sd8pq,0,80.4,34.8,2025-05-31T16:07:10.003Z,2025-05-31T16:07:13Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5758298603,265,,5758298623,233,70,5758298605,286,,5758298597,13,,5758298601,152,,5758298599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359935,71,1,1,7,5,303582z192rnbr2x28o2t7u38,1,20.0,63.7,2025-05-31T16:07:23.973Z,2025-05-31T16:07:24Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758298967,152,,5758298971,140,12.0,5758298977,213,3.83,5758298973,141,53.6,5758298969,56,Back,5758298965,5,,5758298975,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359941,72,1,1,7,6,303582z192rnbr2x28o2t7u38,1,12.0,53.6,2025-05-31T16:07:24.661Z,2025-05-31T16:07:25Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5758298997,213,0.42,5758298991,140,20.6,5758298989,56,Back,5758298995,212,9.9,5758298993,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359949,73,1,1,7,6,303582z192rnbr2x28o2t7u38,1,20.6,59.6,2025-05-31T16:07:25.461Z,2025-05-31T16:07:27Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758299035,213,4.75,5758299027,56,Back,5758299033,212,20.3,5758299029,140,21.3,5758299031,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359973,74,1,1,7,8,303582z192rnbr2x28o2t7u38,1,21.3,29.8,2025-05-31T16:07:27.493Z,2025-05-31T16:07:35Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758299175,213,2.61,5758299173,212,17.1,5758299169,140,7.2,5758299171,141,42.5,5758299167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820359993,75,1,1,7,16,303582z192rnbr2x28o2t7u38,1,14.9,46.1,2025-05-31T16:07:35.301Z,2025-05-31T16:07:38Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5758299271,141,59.4,5758299267,56,Back,5758299275,213,1.54,5758299273,212,9.0,5758299269,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820360009,76,1,1,7,19,303582z192rnbr2x28o2t7u38,1,18.1,56.7,2025-05-31T16:07:38.197Z,2025-05-31T16:07:41Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758299377,56,Back,5758299381,141,24.1,5758299385,213,4.95,5758299379,140,23.2,5758299383,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820360019,77,1,1,7,22,303582z192rnbr2x28o2t7u38,1,24.0,21.8,2025-05-31T16:07:41.109Z,2025-05-31T16:07:45Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758299447,141,46.9,5758299443,56,Back,5758299451,213,1.74,5758299449,212,17.3,5758299445,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
