id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820728863,33,1,1,2,56,8eab5wbcnttsiosd1o8c71gmk,0,97.6,28.3,2025-06-01T15:34:02.033Z,2025-06-01T15:34:03Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760379511,233,29,5760379515,286,,5760379459,140,97.2,5760379509,236,,5760379477,195,,5760379465,213,1.92,5760379463,212,1.2,5760379461,141,30.0,5760379457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728867,29,74,1,2,56,7efqk7uh63928il0yffxijnv7,1,4.1,68.2,2025-06-01T15:34:02.034Z,2025-06-01T16:21:39Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760379531,233,33,5760379491,56,Back,5760379493,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728905,31,1,1,3,1,7efqk7uh63928il0yffxijnv7,0,15.9,96.2,2025-06-01T15:34:07.191Z,2025-06-01T15:34:08Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760379721,236,,5760379723,233,34,5760379705,212,1.7,5760379699,56,Back,5760379703,141,94.1,5760379701,140,16.8,5760379727,286,,5760379707,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728903,34,74,1,3,1,8eab5wbcnttsiosd1o8c71gmk,1,82.7,4.4,2025-06-01T15:34:07.192Z,2025-06-01T15:34:09Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760379683,285,,5760379681,56,Right,5760379757,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728923,32,5,1,3,3,7efqk7uh63928il0yffxijnv7,1,16.1,101.6,2025-06-01T15:34:08.953Z,2025-06-01T16:21:41Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760379827,233,35,5760379813,347,,5760379811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728913,35,5,1,3,3,8eab5wbcnttsiosd1o8c71gmk,0,84.0,-1.6,2025-06-01T15:34:08.953Z,2025-06-01T15:34:12Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760379761,347,,5760379759,56,Right,5760379857,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728951,33,1,1,3,4,7efqk7uh63928il0yffxijnv7,1,17.2,100.0,2025-06-01T15:34:10.425Z,2025-06-01T15:34:13Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760380007,213,4.10,5760379997,107,,5760380005,212,17.6,5760379999,56,Back,5760380001,140,7.6,5760380003,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728971,34,1,1,3,8,7efqk7uh63928il0yffxijnv7,1,6.8,85.0,2025-06-01T15:34:13.768Z,2025-06-01T15:34:16Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760380107,140,12.9,5760380105,56,Back,5760380111,212,10.0,5760380113,213,0.87,5760380109,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728975,35,1,1,3,10,7efqk7uh63928il0yffxijnv7,0,12.9,96.2,2025-06-01T15:34:16.377Z,2025-06-01T15:34:17Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760380127,212,5.9,5760380129,213,5.93,5760380121,56,Back,5760380123,140,18.2,5760380125,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728977,36,61,1,3,11,8eab5wbcnttsiosd1o8c71gmk,1,81.7,5.2,2025-06-01T15:34:17.255Z,2025-06-01T15:34:17Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5760380131,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728985,36,50,1,3,13,7efqk7uh63928il0yffxijnv7,1,26.6,89.8,2025-06-01T15:34:18.640Z,2025-06-01T16:21:15Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5760380295,233,37,5760380155,56,Back,5760380157,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728997,37,7,1,3,13,8eab5wbcnttsiosd1o8c71gmk,1,73.4,10.2,2025-06-01T15:34:18.641Z,2025-06-01T16:21:15Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760380257,233,36,5760380233,286,,5760380229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728999,38,61,1,3,14,8eab5wbcnttsiosd1o8c71gmk,1,78.9,6.8,2025-06-01T15:34:19.906Z,2025-06-01T15:34:20Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760380245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729007,39,43,1,3,15,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T15:34:20.953Z,2025-06-01T15:34:24Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5760380471,144,61,5760380307,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729011,40,83,1,3,16,8eab5wbcnttsiosd1o8c71gmk,0,78.8,17.0,2025-06-01T15:34:21.697Z,2025-06-01T15:34:24Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5760380473,399,80115v2kkgjym3ubywmkz654a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729031,37,1,1,3,16,7efqk7uh63928il0yffxijnv7,0,26.1,70.9,2025-06-01T15:34:22.485Z,2025-06-01T15:34:58Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760380449,56,Back,5760380457,213,4.81,5760380455,212,16.6,5760380447,155,,5760380451,140,27.6,5760380453,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729029,41,61,1,3,17,8eab5wbcnttsiosd1o8c71gmk,1,73.2,51.6,2025-06-01T15:34:23.353Z,2025-06-01T15:47:53Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760380437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729059,38,1,1,3,20,7efqk7uh63928il0yffxijnv7,0,37.8,13.8,2025-06-01T15:34:26.328Z,2025-06-01T15:34:29Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760380585,212,43.2,5760380589,1,,5760380579,56,Right,5760380583,141,9.8,5760380581,140,78.9,5760380587,213,6.22,5760380577,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729073,42,44,1,3,23,8eab5wbcnttsiosd1o8c71gmk,1,23.8,87.8,2025-06-01T15:34:29.217Z,2025-06-01T16:21:25Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760380645,233,39,5760380643,285,,5760380641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729061,39,44,1,3,23,7efqk7uh63928il0yffxijnv7,0,76.2,12.2,2025-06-01T15:34:29.218Z,2025-06-01T16:21:26Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760380593,56,Right,5760380649,233,42,5760380595,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729077,43,1,1,3,23,8eab5wbcnttsiosd1o8c71gmk,0,28.6,83.6,2025-06-01T15:34:29.507Z,2025-06-01T15:47:09Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760380657,140,24.3,5760380661,212,8.3,5760380663,213,4.14,5760380655,56,Back,5760380653,3,,5760380659,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729081,40,1,1,3,26,7efqk7uh63928il0yffxijnv7,0,75.1,25.8,2025-06-01T15:34:31.670Z,2025-06-01T15:34:32Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760380675,213,0.61,5760380667,56,Center,5760380669,140,83.0,5760380673,212,10.1,5760380671,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729119,44,4,1,3,30,8eab5wbcnttsiosd1o8c71gmk,1,13.8,52.1,2025-06-01T15:34:35.872Z,2025-06-01T15:48:10Z,,,,,5760381383,10,,5760380897,285,,5760380893,152,,5760380909,233,41,5760380891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729105,41,4,1,3,30,7efqk7uh63928il0yffxijnv7,0,86.2,47.9,2025-06-01T15:34:35.873Z,2025-06-01T15:34:59Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5760380847,286,,5760381425,10,,5760380929,233,44,5760380843,152,,5760380841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729227,45,1,1,3,58,8eab5wbcnttsiosd1o8c71gmk,0,19.1,57.9,2025-06-01T15:35:03.698Z,2025-06-01T15:35:07Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5760381649,141,70.9,5760381643,152,,5760381641,157,,5760381645,56,Center,5760381639,5,,5760381647,140,69.1,5760381653,213,0.17,5760381651,212,53.2,5760381655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729235,42,44,1,4,1,7efqk7uh63928il0yffxijnv7,1,31.6,31.4,2025-06-01T15:35:07.041Z,2025-06-01T16:21:26Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5760381755,233,46,5760381681,285,,5760381679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729231,46,44,1,4,1,8eab5wbcnttsiosd1o8c71gmk,0,68.4,68.6,2025-06-01T15:35:07.042Z,2025-06-01T16:21:26Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5760381763,233,42,5760381671,56,Center,5760381673,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729251,43,1,1,4,2,7efqk7uh63928il0yffxijnv7,0,30.6,34.2,2025-06-01T15:35:07.562Z,2025-06-01T15:37:43Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5760381783,140,34.6,5760381779,3,,5760381781,56,Back,5760381789,213,6.25,5760381787,212,4.2,5760381785,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729247,47,61,1,4,3,8eab5wbcnttsiosd1o8c71gmk,1,69.2,70.9,2025-06-01T15:35:08.610Z,2025-06-01T15:35:08Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5760381773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729253,44,1,1,4,3,7efqk7uh63928il0yffxijnv7,1,46.0,37.7,2025-06-01T15:35:08.733Z,2025-06-01T15:49:03Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5760381797,141,41.8,5760381795,140,38.0,5760381793,56,Back,5760381799,212,8.9,5760381801,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729271,45,1,1,4,6,7efqk7uh63928il0yffxijnv7,1,38.0,41.8,2025-06-01T15:35:11.982Z,2025-06-01T15:35:13Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760381915,140,76.2,5760381919,212,42.3,5760381923,1,,5760381911,155,,5760381921,213,5.96,5760381913,56,Center,5760381917,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729275,46,44,1,4,7,7efqk7uh63928il0yffxijnv7,1,71.2,23.7,2025-06-01T15:35:13.342Z,2025-06-01T16:21:27Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760381937,56,Center,5760381939,286,,5760381985,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729279,48,44,1,4,7,8eab5wbcnttsiosd1o8c71gmk,0,28.8,76.3,2025-06-01T15:35:13.343Z,2025-06-01T16:21:27Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760381945,56,Back,5760381949,285,,5760381993,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729283,47,61,1,4,8,7efqk7uh63928il0yffxijnv7,0,76.2,22.2,2025-06-01T15:35:13.638Z,2025-06-01T15:35:14Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760381973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734839,180,59,1,4,9,8eab5wbcnttsiosd1o8c71gmk,1,14.0,66.4,2025-06-01T15:35:14.637Z,2025-06-01T15:49:53Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5760414347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729355,50,1,1,4,17,8eab5wbcnttsiosd1o8c71gmk,1,8.2,46.7,2025-06-01T15:35:23.059Z,2025-06-01T15:35:25Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5760382351,141,24.6,5760382353,212,20.0,5760382347,56,Back,5760382355,213,5.43,5760382349,140,20.8,5760382345,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729359,51,1,1,4,19,8eab5wbcnttsiosd1o8c71gmk,1,20.8,24.6,2025-06-01T15:35:25.010Z,2025-06-01T15:35:26Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760382385,140,30.2,5760382389,212,16.4,5760382383,56,Back,5760382391,213,5.36,5760382387,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729361,52,1,1,4,20,8eab5wbcnttsiosd1o8c71gmk,1,30.2,5.3,2025-06-01T15:35:26.281Z,2025-06-01T15:35:28Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760382407,212,13.8,5760382403,140,43.3,5760382401,56,Back,5760382409,213,6.26,5760382405,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729383,53,1,1,4,22,8eab5wbcnttsiosd1o8c71gmk,1,43.5,3.5,2025-06-01T15:35:28.281Z,2025-06-01T15:35:33Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760382527,212,17.0,5760382525,141,10.3,5760382523,140,59.1,5760382521,56,Right,5760382529,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729375,48,83,1,4,25,7efqk7uh63928il0yffxijnv7,0,41.7,88.4,2025-06-01T15:35:31.338Z,2025-06-01T15:35:35Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760382587,399,bwn0e8pjrikjcpold20o2os2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729391,54,61,1,4,27,8eab5wbcnttsiosd1o8c71gmk,0,60.7,3.4,2025-06-01T15:35:33.033Z,2025-06-01T15:35:33Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5760382561,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729405,50,1,1,4,29,7efqk7uh63928il0yffxijnv7,0,35.1,97.4,2025-06-01T15:35:35.103Z,2025-06-01T15:35:36Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760382637,212,41.3,5760382641,1,,5760382635,141,92.6,5760382629,157,,5760382639,213,6.20,5760382633,140,74.3,5760382631,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729429,55,1,1,4,31,8eab5wbcnttsiosd1o8c71gmk,0,33.3,13.2,2025-06-01T15:35:36.914Z,2025-06-01T15:35:39Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760382779,213,0.62,5760382771,56,Back,5760382773,140,45.9,5760382777,212,16.3,5760382775,141,27.1,5760382769,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729439,51,61,1,4,34,7efqk7uh63928il0yffxijnv7,1,56.0,77.5,2025-06-01T15:35:40.273Z,2025-06-01T15:39:11Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5760382819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729467,52,1,1,4,35,7efqk7uh63928il0yffxijnv7,1,55.7,65.5,2025-06-01T15:35:41.476Z,2025-06-01T15:39:27Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760382973,212,8.8,5760382971,141,57.0,5760382963,56,Center,5760382967,140,62.0,5760382975,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729493,53,1,1,4,37,7efqk7uh63928il0yffxijnv7,1,62.0,57.0,2025-06-01T15:35:42.648Z,2025-06-01T15:35:47Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760383117,141,45.4,5760383113,56,Center,5760383121,213,5.59,5760383119,212,12.3,5760383115,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729515,54,1,1,4,42,7efqk7uh63928il0yffxijnv7,1,70.6,32.8,2025-06-01T15:35:47.709Z,2025-06-01T15:35:50Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5760383255,213,5.07,5760383253,212,20.7,5760383251,141,4.3,5760383247,56,Right,5760383249,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729527,55,1,1,4,45,7efqk7uh63928il0yffxijnv7,1,77.4,4.3,2025-06-01T15:35:51.552Z,2025-06-01T15:35:52Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760383335,212,8.0,5760383331,140,85.0,5760383333,141,5.5,5760383329,56,Right,5760383337,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729529,56,1,1,4,47,7efqk7uh63928il0yffxijnv7,1,85.0,5.5,2025-06-01T15:35:52.833Z,2025-06-01T15:51:01Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5760383355,141,3.4,5760383359,212,20.2,5760383353,140,65.8,5760383351,56,Right,5760383375,156,,5760383361,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729561,57,1,1,4,50,7efqk7uh63928il0yffxijnv7,0,74.1,4.1,2025-06-01T15:35:55.895Z,2025-06-01T15:35:59Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760383581,212,24.3,5760383583,213,0.59,5760383577,140,93.3,5760383575,56,Center,5760383579,141,24.0,5760383573,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729567,56,1,1,4,54,8eab5wbcnttsiosd1o8c71gmk,0,9.1,75.3,2025-06-01T15:36:00.338Z,2025-06-01T15:36:00Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760383625,212,4.0,5760383627,213,1.36,5760383623,141,81.1,5760383621,140,9.9,5760383619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729583,58,1,1,4,56,7efqk7uh63928il0yffxijnv7,1,90.9,16.5,2025-06-01T15:36:01.894Z,2025-06-01T15:36:03Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760383745,56,Right,5760383749,141,17.4,5760383751,212,6.4,5760383753,213,3.05,5760383747,140,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729833,61,43,1,4,56,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T15:36:02.337Z,2025-06-01T15:51:49Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760385311,399,d7od1kij5jchngdcwlvls0max,5760417817,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729589,59,43,1,4,57,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-01T15:36:03.050Z,2025-06-01T15:51:37Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5760417427,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729595,60,3,1,4,57,7efqk7uh63928il0yffxijnv7,0,86.8,18.0,2025-06-01T15:36:03.119Z,2025-06-01T16:21:16Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5760383791,286,,5760383789,56,Right,5760384991,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729585,57,7,1,4,57,8eab5wbcnttsiosd1o8c71gmk,0,13.2,82.0,2025-06-01T15:36:03.120Z,2025-06-01T16:21:15Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760383761,56,Back,5760383763,285,,5760384975,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729675,59,1,1,5,2,8eab5wbcnttsiosd1o8c71gmk,1,20.4,70.5,2025-06-01T15:36:08.160Z,2025-06-01T15:36:13Z,9wpb7yiz7zdsb7bj70ornyfis,J. Kekarainen,,,5760384197,141,95.9,5760384201,213,1.38,5760384195,140,23.6,5760384193,56,Back,5760384199,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729681,60,4,1,5,7,8eab5wbcnttsiosd1o8c71gmk,1,23.8,94.6,2025-06-01T15:36:12.875Z,2025-06-01T15:36:16Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760384287,56,Back,5760384309,233,61,5760384291,285,,5760384283,13,,5760384289,152,,5760384285,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729671,61,4,1,5,7,7efqk7uh63928il0yffxijnv7,0,76.2,5.4,2025-06-01T15:36:12.876Z,2025-06-01T15:36:32Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760384245,13,,5760385179,294,,5760384249,152,,5760384323,233,60,5760384253,286,,5760384247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729905,62,1,1,5,31,8eab5wbcnttsiosd1o8c71gmk,0,27.1,92.1,2025-06-01T15:36:37.082Z,2025-06-01T15:36:42Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760385539,152,,5760385533,5,,5760385547,141,81.1,5760385553,1,,5760385551,213,6.16,5760385535,157,,5760385549,212,59.3,5760385543,56,Left,5760385545,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729903,62,44,1,5,35,7efqk7uh63928il0yffxijnv7,1,17.6,17.5,2025-06-01T15:36:41.074Z,2025-06-01T16:21:27Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5760385531,285,,5760385529,56,Back,5760385613,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729911,63,44,1,5,35,8eab5wbcnttsiosd1o8c71gmk,0,82.4,82.5,2025-06-01T15:36:41.075Z,2025-06-01T16:21:27Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5760385617,233,62,5760385571,56,Left,5760385573,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729913,63,12,1,5,36,7efqk7uh63928il0yffxijnv7,1,17.5,16.8,2025-06-01T15:36:41.605Z,2025-06-01T15:36:50Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5760385585,140,35.2,5760385591,213,0.18,5760385599,15,,5760385587,141,21.8,5760385583,56,Back,5760385589,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729955,64,1,1,5,38,8eab5wbcnttsiosd1o8c71gmk,1,73.0,72.6,2025-06-01T15:36:44.441Z,2025-06-01T15:36:48Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760385845,140,68.9,5760385849,212,7.9,5760385843,56,Center,5760385847,141,62.9,5760385851,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730015,65,1,1,5,42,8eab5wbcnttsiosd1o8c71gmk,1,69.7,61.8,2025-06-01T15:36:48.034Z,2025-06-01T15:36:54Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760386185,56,Right,5760386183,155,,5760386189,141,6.5,5760386193,213,5.39,5760386191,212,48.4,5760386187,140,98.7,5760386195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730017,66,61,1,5,48,8eab5wbcnttsiosd1o8c71gmk,1,98.7,6.5,2025-06-01T15:36:53.628Z,2025-06-01T15:44:29Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5760386205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730013,64,5,1,5,48,7efqk7uh63928il0yffxijnv7,1,6.8,101.2,2025-06-01T15:36:54.057Z,2025-06-01T16:21:41Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760386175,56,Back,5760386177,347,,5760386255,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730023,67,5,1,5,48,8eab5wbcnttsiosd1o8c71gmk,0,93.2,-1.2,2025-06-01T15:36:54.057Z,2025-06-01T16:21:42Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5760386259,233,64,5760386237,56,Right,5760386239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730149,65,1,1,6,8,7efqk7uh63928il0yffxijnv7,1,8.0,100.0,2025-06-01T15:37:14.443Z,2025-06-01T15:37:17Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760386943,140,18.7,5760386937,107,,5760386955,213,5.83,5760386939,56,Back,5760386951,212,12.5,5760386947,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
