id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2820680275,18,1,1,2,31,3cbke8cbou2ms925872vk6dwx,0,88.8,4.4,2025-06-01T13:02:50.524Z,2025-06-01T13:02:51Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5760103087,212,9.0,5760103089,213,2.08,5760103083,140,84.6,5760103081,56,Right,5760103085,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680297,44,1,1,2,33,2rdnn9p03qrmmv34tyx1nahpa,0,23.9,81.5,2025-06-01T13:02:52.588Z,2025-06-01T13:13:49Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5760103225,141,100.0,5760103223,140,31.0,5760103221,56,Back,5760103227,212,15.6,5760103229,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680295,19,5,1,2,34,3cbke8cbou2ms925872vk6dwx,1,69.3,-1.8,2025-06-01T13:02:53.804Z,2025-06-01T13:50:32Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5760103215,347,,5760103243,233,45,5760103213,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680299,45,5,1,2,34,2rdnn9p03qrmmv34tyx1nahpa,0,30.7,101.8,2025-06-01T13:02:53.804Z,2025-06-01T13:50:33Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5760103235,56,Back,5760103237,347,,5760103249,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680373,20,1,1,2,41,3cbke8cbou2ms925872vk6dwx,0,74.4,0.0,2025-06-01T13:03:00.604Z,2025-06-01T13:15:04Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5760103597,1,,5760103585,107,,5760103591,141,13.5,5760103589,140,99.4,5760103587,56,Right,5760103593,212,28.3,5760103595,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680387,46,12,1,2,42,2rdnn9p03qrmmv34tyx1nahpa,1,13.7,92.6,2025-06-01T13:03:01.740Z,2025-06-01T13:56:33Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760103649,56,Back,5760103659,141,94.4,5760103663,212,8.2,5760103687,15,,5760103667,213,0.15,5760103653,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680403,48,1,1,2,43,2rdnn9p03qrmmv34tyx1nahpa,1,16.9,92.6,2025-06-01T13:03:03.001Z,2025-06-01T13:15:06Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5760103765,212,3.4,5760103759,56,Back,5760103761,140,14.3,5760103763,141,95.7,5760103767,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680405,49,1,1,2,44,2rdnn9p03qrmmv34tyx1nahpa,0,14.0,96.5,2025-06-01T13:03:03.236Z,2025-06-01T13:15:18Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5760103777,56,Back,5760103779,140,19.9,5760103785,213,5.63,5760103781,141,89.6,5760103783,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680381,21,61,1,2,46,3cbke8cbou2ms925872vk6dwx,1,94.2,13.8,2025-06-01T13:03:05.724Z,2025-06-01T13:15:14Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760137021,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680407,50,1,1,2,50,2rdnn9p03qrmmv34tyx1nahpa,0,20.3,89.4,2025-06-01T13:03:09.844Z,2025-06-01T13:15:22Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5760137485,233,22,5760103797,213,0.02,5760103789,56,Back,5760103793,141,89.6,5760103943,236,,5760103795,212,6.3,5760103949,286,,5760103791,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680429,22,74,1,2,50,3cbke8cbou2ms925872vk6dwx,1,82.6,9.7,2025-06-01T13:03:09.845Z,2025-06-01T13:15:23Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5760103921,285,,5760103919,56,Right,5760137497,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680491,23,1,1,2,55,3cbke8cbou2ms925872vk6dwx,0,98.2,27.0,2025-06-01T13:03:14.972Z,2025-06-01T13:03:29Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5760104259,140,96.7,5760104651,195,,5760104261,141,29.7,5760104281,233,51,5760104257,56,Center,5760104265,213,2.28,5760104279,236,,5760104263,212,2.4,5760104285,286,,,,,,,,,,,,,,,,,,,,,,,,,
2820680459,51,74,1,2,55,2rdnn9p03qrmmv34tyx1nahpa,1,2.2,70.3,2025-06-01T13:03:14.973Z,2025-06-01T13:03:20Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760104297,233,23,5760104065,56,Back,5760104067,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680505,24,6,1,2,56,3cbke8cbou2ms925872vk6dwx,1,97.3,30.2,2025-06-01T13:03:16.028Z,2025-06-01T13:56:38Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5760104373,75,,5760104371,56,Center,5760104409,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680469,52,6,1,2,56,2rdnn9p03qrmmv34tyx1nahpa,0,2.7,69.8,2025-06-01T13:03:16.028Z,2025-06-01T13:03:24Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760104129,73,,5760104417,233,24,5760104127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680605,25,1,1,3,17,3cbke8cbou2ms925872vk6dwx,0,99.5,0.5,2025-06-01T13:03:36.732Z,2025-06-01T13:03:38Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760104871,56,Center,5760104867,155,,5760104865,6,,5760104879,213,1.66,5760104863,2,,5760104873,140,96.8,5760104881,1,,5760104875,141,47.5,5760104869,223,5760104877,212,32.1,,,,,,,,,,,,,,,,,,,,,,
2820680613,53,12,1,3,20,2rdnn9p03qrmmv34tyx1nahpa,1,3.7,53.1,2025-06-01T13:03:39.646Z,2025-06-01T13:03:40Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760104939,140,10.0,5760104995,15,,5760104941,141,44.2,5760104937,56,Back,5760104943,212,9.0,5760104945,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680627,26,44,1,3,23,3cbke8cbou2ms925872vk6dwx,1,88.8,57.2,2025-06-01T13:03:42.378Z,2025-06-01T13:56:57Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760105005,56,Center,5760105025,233,54,5760105007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680625,54,44,1,3,23,2rdnn9p03qrmmv34tyx1nahpa,0,11.2,42.8,2025-06-01T13:03:42.379Z,2025-06-01T13:56:57Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5760105001,285,,5760104999,56,Back,5760105029,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680637,27,1,1,3,24,3cbke8cbou2ms925872vk6dwx,0,87.8,57.8,2025-06-01T13:03:43.309Z,2025-06-01T13:03:44Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760105073,212,10.9,5760105069,140,96.1,5760105075,213,5.64,5760105071,141,48.1,5760105067,56,Center,5760105065,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680641,55,12,1,3,26,2rdnn9p03qrmmv34tyx1nahpa,1,7.6,51.2,2025-06-01T13:03:45.069Z,2025-06-01T13:18:21Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760105103,212,3.7,5760105101,141,49.4,5760105105,213,5.94,5760105097,56,Back,5760105099,140,10.9,5760105107,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680659,56,12,1,3,27,2rdnn9p03qrmmv34tyx1nahpa,1,12.0,48.8,2025-06-01T13:03:46.684Z,2025-06-01T13:03:47Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5760105209,140,22.7,5760105207,56,Back,5760105229,15,,5760105215,213,6.20,5760105211,141,47.5,5760105213,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680681,28,1,1,3,29,3cbke8cbou2ms925872vk6dwx,0,77.5,56.9,2025-06-01T13:03:48.253Z,2025-06-01T13:03:49Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760105321,56,Center,5760105331,1,,5760105319,157,,5760105329,213,0.25,5760105323,140,89.5,5760105325,141,61.7,5760105327,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680813,57,12,1,3,30,2rdnn9p03qrmmv34tyx1nahpa,1,13.8,44.9,2025-06-01T13:03:49.276Z,2025-06-01T13:04:10Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760106043,56,Right,5760106045,140,64.1,5760106051,213,5.81,5760106049,212,59.4,5760106047,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680731,29,1,1,3,35,3cbke8cbou2ms925872vk6dwx,1,35.9,93.8,2025-06-01T13:03:54.141Z,2025-06-01T13:03:57Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760105577,213,6.22,5760105573,141,92.9,5760105571,140,44.5,5760105575,212,9.1,5760105569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680747,30,1,1,3,38,3cbke8cbou2ms925872vk6dwx,1,42.4,65.7,2025-06-01T13:03:57.469Z,2025-06-01T13:04:01Z,ecuwplrj6gv5s67cg9lu342ui,O. Güneş,,,5760105675,140,45.3,5760105681,213,4.84,5760105673,56,Back,5760105679,212,24.9,5760105677,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680789,31,1,1,3,42,3cbke8cbou2ms925872vk6dwx,1,46.6,21.0,2025-06-01T13:04:01.388Z,2025-06-01T13:04:07Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5760105921,141,3.2,5760105919,140,72.9,5760105925,213,5.87,5760105923,212,30.2,5760105917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680815,32,1,1,3,47,3cbke8cbou2ms925872vk6dwx,1,74.1,6.4,2025-06-01T13:04:06.861Z,2025-06-01T13:04:11Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760106061,213,0.24,5760106057,141,10.4,5760106059,212,11.7,5760106055,140,84.9,5760106053,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680819,33,61,1,3,51,3cbke8cbou2ms925872vk6dwx,0,84.5,10.3,2025-06-01T13:04:10.086Z,2025-06-01T13:19:02Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5760106067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680829,58,1,1,3,51,2rdnn9p03qrmmv34tyx1nahpa,1,17.1,88.7,2025-06-01T13:04:10.684Z,2025-06-01T13:20:08Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760106115,212,6.1,5760106113,141,91.1,5760106111,140,22.7,5760106109,56,Back,5760106117,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680835,59,61,1,3,52,2rdnn9p03qrmmv34tyx1nahpa,1,22.7,91.1,2025-06-01T13:04:11.960Z,2025-06-01T13:04:12Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5760106131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680853,61,1,1,3,54,2rdnn9p03qrmmv34tyx1nahpa,1,32.9,97.1,2025-06-01T13:04:13.868Z,2025-06-01T13:04:36Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760106205,141,98.5,5760106203,140,42.2,5760106207,212,9.8,5760106201,56,Back,5760106209,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680857,62,43,1,3,55,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-01T13:04:14.576Z,2025-06-01T13:04:32Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760106227,56,Back,5760106229,347,0,5760107045,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680887,63,1,1,3,56,2rdnn9p03qrmmv34tyx1nahpa,1,42.9,99.8,2025-06-01T13:04:15.036Z,2025-06-01T13:04:38Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5760106377,56,Back,5760106381,141,94.5,5760106379,140,39.3,5760106385,213,3.90,5760106383,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680901,64,1,1,3,59,2rdnn9p03qrmmv34tyx1nahpa,1,42.3,87.8,2025-06-01T13:04:18.747Z,2025-06-01T13:21:06Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5760106515,213,4.31,5760106513,212,20.5,5760106511,141,60.0,5760106507,56,Back,5760106509,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680945,65,1,1,4,1,2rdnn9p03qrmmv34tyx1nahpa,1,36.6,55.4,2025-06-01T13:04:20.604Z,2025-06-01T13:21:11Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5760106753,1,,5760106745,140,75.5,5760106751,213,5.65,5760106743,56,Right,5760106749,212,50.6,5760106747,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680965,66,1,1,4,6,2rdnn9p03qrmmv34tyx1nahpa,1,84.9,17.6,2025-06-01T13:04:25.693Z,2025-06-01T13:04:28Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760106881,56,Center,5760106889,213,2.28,5760106883,140,75.9,5760106885,141,33.9,5760106887,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820680969,67,1,1,4,9,2rdnn9p03qrmmv34tyx1nahpa,0,75.6,35.4,2025-06-01T13:04:28.268Z,2025-06-01T13:21:24Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760106923,141,42.7,5760106925,212,11.8,5760106927,213,0.43,5760106921,140,85.8,5760106919,56,Center,5760153393,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681067,35,1,1,4,22,3cbke8cbou2ms925872vk6dwx,1,7.4,52.4,2025-06-01T13:04:41.055Z,2025-06-01T13:04:46Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5760107413,212,16.5,5760107405,123,,5760107411,141,37.6,5760107415,213,5.63,5760107469,189,,5760107407,56,Back,5760107409,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681071,36,61,1,4,24,3cbke8cbou2ms925872vk6dwx,1,19.8,37.6,2025-06-01T13:04:43.699Z,2025-06-01T13:04:44Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760107439,189,,5760107435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681119,68,1,1,4,32,2rdnn9p03qrmmv34tyx1nahpa,1,36.4,84.2,2025-06-01T13:04:52.028Z,2025-06-01T13:04:52Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760107717,56,Back,5760107723,212,2.9,5760107725,213,0.00,5760107715,3,,5760107719,140,39.2,5760107721,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681139,70,4,1,4,34,2rdnn9p03qrmmv34tyx1nahpa,1,48.8,84.6,2025-06-01T13:04:53.076Z,2025-06-01T13:22:06Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5760107829,13,,5760107831,295,,5760107905,233,37,5760107837,286,,5760107835,152,,5760107833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681141,37,4,1,4,34,3cbke8cbou2ms925872vk6dwx,0,51.2,15.4,2025-06-01T13:04:53.077Z,2025-06-01T13:22:08Z,ecuwplrj6gv5s67cg9lu342ui,O. Güneş,,,5760107887,152,,5760107885,56,Right,5760107883,295,,5760107889,285,,5760107933,233,70,5760107881,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681177,71,1,1,4,40,2rdnn9p03qrmmv34tyx1nahpa,1,55.4,93.6,2025-06-01T13:04:59.052Z,2025-06-01T13:22:35Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5760108037,213,3.63,5760108027,152,,5760155951,189,,5760108025,5,,5760108033,141,79.4,5760108035,212,20.6,5760108029,56,Back,5760108031,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681181,72,1,1,4,42,2rdnn9p03qrmmv34tyx1nahpa,1,38.1,79.4,2025-06-01T13:05:01.387Z,2025-06-01T13:05:02Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760108059,56,Back,5760108065,212,11.9,5760108061,140,41.9,5760108063,141,95.9,5760108067,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681195,73,1,1,4,43,2rdnn9p03qrmmv34tyx1nahpa,1,41.4,93.5,2025-06-01T13:05:02.668Z,2025-06-01T13:05:06Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760108157,56,Back,5760108165,213,4.00,5760108159,140,32.3,5760108161,141,77.2,5760108163,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681213,74,1,1,4,47,2rdnn9p03qrmmv34tyx1nahpa,1,32.7,73.3,2025-06-01T13:05:06.044Z,2025-06-01T13:05:10Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760108275,213,4.64,5760108269,140,31.0,5760108267,56,Back,5760108273,212,26.0,5760108271,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681235,75,1,1,4,51,2rdnn9p03qrmmv34tyx1nahpa,1,32.1,27.0,2025-06-01T13:05:10.060Z,2025-06-01T13:05:12Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760108357,56,Back,5760108359,140,39.6,5760108365,213,5.29,5760108361,141,9.4,5760108363,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681251,76,1,1,4,53,2rdnn9p03qrmmv34tyx1nahpa,1,36.3,14.4,2025-06-01T13:05:12.572Z,2025-06-01T13:05:15Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760108471,140,30.1,5760108473,141,50.3,5760108475,212,25.3,5760108469,56,Back,5760108477,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681275,77,1,1,4,56,2rdnn9p03qrmmv34tyx1nahpa,1,29.1,55.5,2025-06-01T13:05:15.180Z,2025-06-01T13:23:26Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,1.0,,5760109287,210,15,5760108631,213,0.25,5760108629,212,40.1,5760108623,56,Center,5760108625,140,66.1,5760108633,1,,5760108627,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681279,78,15,1,5,1,2rdnn9p03qrmmv34tyx1nahpa,1,75.6,63.6,2025-06-01T13:05:20.843Z,2025-06-01T13:23:26Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5760109303,29,,5760108949,20,,5760157735,78,,5760109307,55,77,5760108653,22,,5760108655,18,,5760108953,82,,5760108657,56,Center,5760109319,147,5760109323,231,51.6,61.4,5760109313,103,19,5760109325,233,38,5760109315,215,5760109317,146,79.4,5760109311,102,49.4,5760109321,230,98.5,,,,
2820681293,38,10,1,5,1,3cbke8cbou2ms925872vk6dwx,1,27.1,32.1,2025-06-01T13:05:20.943Z,2025-06-01T13:05:39Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760109353,233,78,5760108737,94,,5760108739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681303,39,6,1,5,3,3cbke8cbou2ms925872vk6dwx,0,24.4,31.6,2025-06-01T13:05:22.571Z,2025-06-01T13:56:38Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760108797,56,Back,5760108799,73,,5760108881,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681285,79,6,1,5,3,2rdnn9p03qrmmv34tyx1nahpa,1,75.6,68.4,2025-06-01T13:05:22.571Z,2025-06-01T13:05:28Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5760108865,233,39,5760108849,56,Center,5760108851,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681495,80,1,1,5,33,2rdnn9p03qrmmv34tyx1nahpa,1,99.5,0.5,2025-06-01T13:05:52.284Z,2025-06-01T13:06:24Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,1.0,,5760109849,212,37.2,5760109839,155,,5760109851,213,1.97,5760110801,210,15,5760110803,154,,5760109853,1,,5760109841,224,,5760109837,6,,5760109847,141,5760109835,2,,51.0,5760109845,140,85.8,5760109843,56,Center,,,,,,,,,,,,,,,
2820681501,81,44,1,5,37,2rdnn9p03qrmmv34tyx1nahpa,1,86.8,56.4,2025-06-01T13:05:56.235Z,2025-06-01T13:25:11Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760109909,233,40,5760109875,286,,5760109873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681471,40,44,1,5,37,3cbke8cbou2ms925872vk6dwx,0,13.2,43.6,2025-06-01T13:05:56.236Z,2025-06-01T13:06:37Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760109915,233,81,5760109721,56,Back,5760109723,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681503,82,15,1,5,37,2rdnn9p03qrmmv34tyx1nahpa,1,85.9,53.3,2025-06-01T13:05:56.515Z,2025-06-01T13:56:16Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760110825,147,50.2,5760110565,25,,5760110815,55,80,5760110823,146,92.9,5760110813,154,,5760110827,230,99.1,5760110567,15,,5760110831,233,41,5760110573,82,5760110819,102,47.0,,5760110829,231,50.4,5760110811,29,,5760110821,103,5760110809,80,,5760109883,17,,5760109885,56,Center,19,5760110571,328,
2820681485,41,10,1,5,37,3cbke8cbou2ms925872vk6dwx,1,6.6,50.7,2025-06-01T13:05:56.615Z,2025-06-01T13:25:09Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760110849,233,82,5760110451,56,Back,5760110449,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681579,44,12,1,5,39,3cbke8cbou2ms925872vk6dwx,1,8.7,41.9,2025-06-01T13:05:58.566Z,2025-06-01T13:24:59Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760110593,212,24.3,5760110587,56,Back,5760110591,141,42.5,5760110589,140,31.8,5760110595,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681519,83,1,1,5,41,2rdnn9p03qrmmv34tyx1nahpa,1,68.6,34.2,2025-06-01T13:06:00.908Z,2025-06-01T13:06:01Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760109973,141,41.9,5760109971,140,79.2,5760109975,212,12.3,5760109969,56,Center,5760109967,3,,5760109977,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681543,84,1,1,5,42,2rdnn9p03qrmmv34tyx1nahpa,1,79.2,41.9,2025-06-01T13:06:01.868Z,2025-06-01T13:06:05Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5760110077,212,14.4,5760110075,141,22.2,5760110069,3,,5760110073,140,84.2,5760110079,213,5.09,5760110071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681575,85,1,1,5,45,2rdnn9p03qrmmv34tyx1nahpa,1,83.5,25.3,2025-06-01T13:06:04.956Z,2025-06-01T13:06:32Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,1.0,,5760110263,140,92.4,5760110265,141,61.5,5760111191,154,,5760110257,2,,5760110267,212,26.3,5760110261,56,Center,5760110259,155,,5760111189,210,13,5760110269,213,,,,1.21,,,,,,,,,,,,,,,,,,,,,
2820681583,86,44,1,5,47,2rdnn9p03qrmmv34tyx1nahpa,1,92.0,64.1,2025-06-01T13:06:07.021Z,2025-06-01T13:56:57Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760110327,233,42,5760110311,56,Center,5760110313,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681567,42,44,1,5,47,3cbke8cbou2ms925872vk6dwx,0,8.0,35.9,2025-06-01T13:06:07.022Z,2025-06-01T13:56:58Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5760110205,56,Back,5760110331,233,86,5760110207,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820681585,87,13,1,5,48,2rdnn9p03qrmmv34tyx1nahpa,1,92.4,61.5,2025-06-01T13:06:07.148Z,2025-06-01T13:25:43Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760111219,230,98.9,5760110319,56,Center,5760111207,29,,5760111205,73,,5760111209,154,,5760110977,15,,5760111211,55,85,5760111221,231,52.5,5760110975,25,5760110981,328,,,5760110317,17,,5760111217,103,20.8,5760111215,102,,,,,,,,,,63.2,,,
2820681577,43,5,1,5,50,3cbke8cbou2ms925872vk6dwx,1,-0.5,42.0,2025-06-01T13:06:09.868Z,2025-06-01T13:23:45Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5760110365,233,88,5760110273,56,Back,5760110275,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
