id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/18/value,qualifier/16/value
2796416927,35,1,1,2,43,5qxgilg61hlwxzfpdn2nhcayd,1,74.8,21.5,2025-04-05T16:05:20.848Z,2025-04-05T16:05:23Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626062891,212,9.7,5626062887,140,80.5,5626062889,141,10.3,5626062885,56,Right,5626062893,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796416957,36,1,1,2,45,5qxgilg61hlwxzfpdn2nhcayd,0,80.2,10.1,2025-04-05T16:05:23.248Z,2025-04-05T16:35:30Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626063089,213,1.02,5626063083,141,56.6,5626063095,1,,5626063075,2,,5626063081,140,98.8,5626063077,155,,5626063079,56,Center,5626063085,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417135,22,12,1,2,49,3cbke8cbou2ms925872vk6dwx,1,4.0,41.1,2025-04-05T16:05:27Z,2025-04-05T16:05:50Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626063973,140,0.0,5626063977,212,6.2,5626063979,213,3.66,5626063971,56,Back,5626063975,141,36.6,5626065391,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417145,23,6,1,2,54,3cbke8cbou2ms925872vk6dwx,0,0.0,37.4,2025-04-05T16:05:31.968Z,2025-04-05T16:29:39Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626064025,56,Back,5626065741,73,,5626065779,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417087,37,6,1,2,54,5qxgilg61hlwxzfpdn2nhcayd,1,100.0,62.6,2025-04-05T16:05:31.968Z,2025-04-05T16:35:13Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626063833,73,,5626065759,233,23,5626063831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417603,38,1,1,3,25,5qxgilg61hlwxzfpdn2nhcayd,0,99.7,99.5,2025-04-05T16:06:03.301Z,2025-04-05T16:06:29Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626066501,6,,5626066499,2,,5626066515,213,4.29,5626066503,155,,5626066509,140,88.9,5626066507,56,Center,5626066511,141,62.7,5626066505,223,,5626066513,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417733,24,12,1,3,28,3cbke8cbou2ms925872vk6dwx,1,7.8,27.3,2025-04-05T16:06:06.152Z,2025-04-05T16:06:12Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626067275,213,5.25,5626067269,140,16.5,5626067267,56,Back,5626067271,141,5.0,5626067273,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417727,39,1,1,3,31,5qxgilg61hlwxzfpdn2nhcayd,1,88.1,93.3,2025-04-05T16:06:08.910Z,2025-04-05T16:06:22Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,1.0,,5626068231,154,,5626068229,210,15,5626067245,141,59.3,5626067249,213,4.94,5626067247,212,23.7,5626067243,140,93.1,5626067239,155,,5626067237,2,,5626067241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417755,40,44,1,3,34,5qxgilg61hlwxzfpdn2nhcayd,1,87.4,59.4,2025-04-05T16:06:12.478Z,2025-04-05T18:05:10Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5626067363,286,,5626067427,233,25,5626067361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417743,25,44,1,3,34,3cbke8cbou2ms925872vk6dwx,0,12.6,40.6,2025-04-05T16:06:12.479Z,2025-04-05T18:05:11Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626067311,285,,5626067465,233,40,5626067307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417761,41,15,1,3,35,5qxgilg61hlwxzfpdn2nhcayd,1,88.9,60.7,2025-04-05T16:06:12.878Z,2025-04-05T16:37:00Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5626068261,328,,5626068249,29,,5626068251,154,,5626068259,103,19.6,5626067393,56,Center,5626068257,102,52.0,5626068263,146,98.0,5626068299,233,26,5626068245,15,,5626208387,25,5626208389,76,5626067391,17,5626068265,147,52.3,5626068253,55,39,,,,,,,,,,,,,,,,,,
2796417773,26,10,1,3,35,3cbke8cbou2ms925872vk6dwx,1,2.0,47.4,2025-04-05T16:06:12.978Z,2025-04-05T16:37:21Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5626067621,177,,5626067449,56,Back,5626067447,182,,5626067445,178,,5626068359,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418167,29,1,1,3,55,3cbke8cbou2ms925872vk6dwx,0,7.9,44.3,2025-04-05T16:06:32.937Z,2025-04-05T16:06:40Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5626069773,212,56.5,5626069779,213,6.07,5626069761,198,,5626069767,141,26.7,5626069763,56,Center,5626069781,1,,5626069765,140,60.5,5626069759,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418123,42,44,1,3,59,5qxgilg61hlwxzfpdn2nhcayd,1,34.2,78.5,2025-04-05T16:06:37.470Z,2025-04-05T16:37:19Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5626069855,233,30,5626069523,285,,5626069521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418177,30,44,1,3,59,3cbke8cbou2ms925872vk6dwx,0,65.8,21.5,2025-04-05T16:06:37.471Z,2025-04-05T16:37:18Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5626069795,286,,5626069793,56,Center,5626069873,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418129,43,1,1,4,0,5qxgilg61hlwxzfpdn2nhcayd,0,28.5,83.5,2025-04-05T16:06:37.934Z,2025-04-05T16:06:38Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5626069551,3,,5626069553,56,Back,5626069559,212,13.3,5626069557,141,81.1,5626069555,140,41.1,5626069561,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418227,31,1,1,4,4,3cbke8cbou2ms925872vk6dwx,0,47.0,24.1,2025-04-05T16:06:42.042Z,2025-04-05T16:39:25Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626070045,213,6.03,5626070035,155,,5626070041,141,10.6,5626070039,140,80.7,5626070037,56,Right,5626070047,1,,5626070043,212,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418285,44,1,1,4,9,5qxgilg61hlwxzfpdn2nhcayd,1,13.8,96.0,2025-04-05T16:06:47.101Z,2025-04-05T16:39:21Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626070335,140,25.3,5626070341,213,6.16,5626070339,212,12.2,5626222393,157,,5626070337,141,93.8,5626070333,56,Back,5626222407,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418293,45,61,1,4,10,5qxgilg61hlwxzfpdn2nhcayd,0,25.4,93.5,2025-04-05T16:06:48.237Z,2025-04-05T16:06:48Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5626070383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418275,32,5,1,4,11,3cbke8cbou2ms925872vk6dwx,1,75.0,-2.0,2025-04-05T16:06:48.781Z,2025-04-05T17:12:50Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626070273,347,,5626070271,56,Right,5626070481,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418307,46,5,1,4,11,5qxgilg61hlwxzfpdn2nhcayd,0,25.0,102.0,2025-04-05T16:06:48.781Z,2025-04-05T16:06:51Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5626070521,233,32,5626070437,56,Back,5626070441,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418501,33,1,1,4,17,3cbke8cbou2ms925872vk6dwx,1,69.2,0.0,2025-04-05T16:06:55.272Z,2025-04-05T16:07:02Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626071589,107,,5626071595,141,9.2,5626071597,212,14.5,5626071599,213,0.55,5626071593,140,81.0,5626071591,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418509,34,61,1,4,24,3cbke8cbou2ms925872vk6dwx,1,81.0,9.2,2025-04-05T16:07:02.105Z,2025-04-05T16:07:02Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626071637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418597,35,1,1,4,25,3cbke8cbou2ms925872vk6dwx,1,79.3,4.9,2025-04-05T16:07:02.906Z,2025-04-05T16:40:16Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5626227793,140,70.9,5626227799,213,3.20,5626227797,212,8.8,5626227791,56,Right,5626227795,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418605,36,1,1,4,26,3cbke8cbou2ms925872vk6dwx,0,73.6,2.5,2025-04-05T16:07:04.288Z,2025-04-05T16:40:22Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626228229,212,8.1,5626228227,141,3.1,5626228223,56,Right,5626228221,155,,5626228231,213,0.05,5626228225,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418615,47,8,1,4,26,5qxgilg61hlwxzfpdn2nhcayd,1,19.1,88.3,2025-04-05T16:07:04.604Z,2025-04-05T16:41:10Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626229823,15,,5626072193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418623,37,1,1,4,27,3cbke8cbou2ms925872vk6dwx,0,74.9,22.5,2025-04-05T16:07:05.480Z,2025-04-05T16:41:50Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626232331,140,66.7,5626232335,212,13.3,5626232333,141,37.4,5626232329,56,Center,5626232337,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796441467,247,43,1,4,28,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-05T16:07:06.164Z,2025-04-05T16:41:53Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5626234631,141,17.8,5626234627,56,Right,5626234629,140,76.6,5626234633,212,11.6,5626236635,144,1,5626234635,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796441471,333,8,1,4,28,5qxgilg61hlwxzfpdn2nhcayd,1,30.5,82.6,2025-04-05T16:07:06.357Z,2025-04-05T16:42:05Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626237893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418655,48,43,1,4,29,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-05T16:07:07.596Z,2025-04-05T16:42:24Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626072381,56,Back,5626240011,144,1,5626072383,140,23.0,5626072389,213,2.53,5626072387,212,9.4,5626072385,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418693,50,1,1,4,32,5qxgilg61hlwxzfpdn2nhcayd,1,23.0,86.3,2025-04-05T16:07:09.965Z,2025-04-05T16:07:11Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5626072595,56,Back,5626072591,155,,5626072607,213,0.01,5626072603,212,17.5,5626072597,140,39.7,5626072599,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418759,51,1,1,4,33,5qxgilg61hlwxzfpdn2nhcayd,1,45.6,83.8,2025-04-05T16:07:11.004Z,2025-04-05T16:42:30Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5626072995,141,75.3,5626072989,3,,5626240511,156,,5626072991,56,Back,5626072993,140,41.1,5626072997,212,7.5,5626072999,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796441461,246,45,1,4,34,3cbke8cbou2ms925872vk6dwx,0,43.6,12.1,2025-04-05T16:07:11.834Z,2025-04-05T18:04:57Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5626245689,233,334,5626245627,285,,5626245623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796441477,334,3,1,4,34,5qxgilg61hlwxzfpdn2nhcayd,1,56.4,87.9,2025-04-05T16:07:11.834Z,2025-04-05T18:04:57Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626245005,56,Left,5626245009,286,,5626245667,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418767,52,3,1,4,37,5qxgilg61hlwxzfpdn2nhcayd,0,62.6,93.8,2025-04-05T16:07:14.764Z,2025-04-05T18:04:44Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626073049,56,Left,5626073051,286,,5626073201,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418781,38,7,1,4,37,3cbke8cbou2ms925872vk6dwx,1,37.4,6.2,2025-04-05T16:07:14.765Z,2025-04-05T18:04:44Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626073127,285,,5626073157,233,52,5626073125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418807,39,43,1,4,38,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-05T16:07:15.817Z,2025-04-05T16:07:20Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626073505,144,7,5626073239,56,Back,5626073237,167,0,5626073241,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418811,40,5,1,4,38,3cbke8cbou2ms925872vk6dwx,0,37.6,-1.5,2025-04-05T16:07:16.457Z,2025-04-05T17:12:50Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626073309,233,53,5626073259,56,Back,5626073261,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418801,53,5,1,4,38,5qxgilg61hlwxzfpdn2nhcayd,1,62.4,101.5,2025-04-05T16:07:16.457Z,2025-04-05T17:12:50Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626073281,233,40,5626073209,56,Left,5626073211,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419061,54,1,1,4,49,5qxgilg61hlwxzfpdn2nhcayd,1,62.0,100.0,2025-04-05T16:07:27.020Z,2025-04-05T16:07:31Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626074641,140,45.0,5626074639,56,Back,5626074637,107,,5626074649,1,,5626074647,213,3.78,5626074643,141,82.1,5626074645,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419075,55,1,1,4,53,5qxgilg61hlwxzfpdn2nhcayd,1,48.2,83.2,2025-04-05T16:07:31.595Z,2025-04-05T16:07:32Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626074743,213,0.24,5626074737,140,61.6,5626074739,141,88.3,5626074741,212,14.5,5626074735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419083,56,1,1,4,54,5qxgilg61hlwxzfpdn2nhcayd,0,61.1,95.7,2025-04-05T16:07:32.524Z,2025-04-05T16:44:00Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626074801,212,13.1,5626074795,56,Left,5626074797,140,72.5,5626074799,141,87.9,5626074803,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419189,42,1,1,4,56,3cbke8cbou2ms925872vk6dwx,1,34.2,4.3,2025-04-05T16:07:34.120Z,2025-04-05T16:44:27Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5626252463,56,Back,5626252469,212,11.9,5626252467,141,2.5,5626252471,213,3.24,5626252465,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419193,43,1,1,4,57,3cbke8cbou2ms925872vk6dwx,0,19.9,3.5,2025-04-05T16:07:35.313Z,2025-04-05T16:44:38Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5626253255,141,7.4,5626253261,1,,5626253251,56,Back,5626253249,157,,5626253257,212,11.9,5626253259,213,0.23,5626253253,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419153,57,8,1,4,58,5qxgilg61hlwxzfpdn2nhcayd,1,66.2,93.0,2025-04-05T16:07:36.610Z,2025-04-05T16:45:06Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626075213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419195,44,12,1,4,59,3cbke8cbou2ms925872vk6dwx,1,12.4,10.1,2025-04-05T16:07:37.472Z,2025-04-05T16:44:52Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626254625,167,,5626254631,141,0.0,5626254633,212,7.7,5626254637,213,4.69,5626254627,56,Back,5626254629,140,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419333,45,5,1,5,3,3cbke8cbou2ms925872vk6dwx,0,25.5,-1.8,2025-04-05T16:07:40.731Z,2025-04-05T17:12:51Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5626256161,233,58,5626076129,347,,5626076127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419239,58,5,1,5,3,5qxgilg61hlwxzfpdn2nhcayd,1,74.5,101.8,2025-04-05T16:07:40.731Z,2025-04-05T17:12:51Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5626256143,233,45,5626075581,347,,5626075579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419555,59,1,1,5,22,5qxgilg61hlwxzfpdn2nhcayd,0,79.7,100.0,2025-04-05T16:07:59.834Z,2025-04-05T16:08:02Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626077483,140,90.8,5626077487,212,18.8,5626077489,213,5.38,5626077481,56,Left,5626077485,141,80.3,5626077479,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419591,46,12,1,5,26,3cbke8cbou2ms925872vk6dwx,1,14.2,29.7,2025-04-05T16:08:04.122Z,2025-04-05T16:48:08Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5626077713,141,9.8,5626077717,213,4.42,5626077709,56,Back,5626077715,212,14.1,5626077739,15,,5626077711,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419679,47,12,1,5,29,3cbke8cbou2ms925872vk6dwx,1,10.3,9.8,2025-04-05T16:08:07.130Z,2025-04-05T16:48:09Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5626078171,212,30.3,5626078169,141,5.5,5626078167,140,39.0,5626078165,56,Back,5626078173,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796454617,427,83,1,5,36,5qxgilg61hlwxzfpdn2nhcayd,0,59.4,92.2,2025-04-05T16:08:13.733Z,2025-04-05T16:47:17Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5626268815,399,b0wmozayt7xbjz6ihhdiczq0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419785,48,1,1,5,36,3cbke8cbou2ms925872vk6dwx,1,38.8,8.3,2025-04-05T16:08:14.410Z,2025-04-05T16:48:10Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626078807,213,3.36,5626078803,141,4.1,5626078801,140,26.5,5626078799,56,Back,5626078805,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419831,49,1,1,5,37,3cbke8cbou2ms925872vk6dwx,0,26.5,4.1,2025-04-05T16:08:15.106Z,2025-04-05T16:48:11Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5626079097,140,67.3,5626079111,1,,5626079099,141,8.6,5626079093,155,,5626079107,213,0.07,5626079103,212,42.9,5626079095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419839,60,1,1,5,39,5qxgilg61hlwxzfpdn2nhcayd,1,46.2,64.6,2025-04-05T16:08:17.450Z,2025-04-05T16:08:19Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626079149,56,Left,5626079151,140,51.6,5626079157,213,1.05,5626079153,141,79.0,5626079155,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419881,61,1,1,5,41,5qxgilg61hlwxzfpdn2nhcayd,0,44.8,78.1,2025-04-05T16:08:19.338Z,2025-04-05T16:08:22Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626079381,157,,5626079383,56,Center,5626079387,141,43.0,5626079389,212,45.4,5626079393,1,,5626079385,140,81.6,5626079391,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419983,51,1,1,5,47,3cbke8cbou2ms925872vk6dwx,1,22.6,62.3,2025-04-05T16:08:25.641Z,2025-04-05T16:08:28Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626080001,212,21.7,5626079999,141,89.4,5626079997,140,33.5,5626079995,56,Back,5626080003,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796419991,52,1,1,5,50,3cbke8cbou2ms925872vk6dwx,0,33.8,90.9,2025-04-05T16:08:28.170Z,2025-04-05T16:08:29Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626080041,140,53.7,5626080043,141,86.2,5626080049,1,,5626080047,213,6.13,5626080037,157,,5626080039,56,Left,5626080045,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796420031,62,1,1,5,51,5qxgilg61hlwxzfpdn2nhcayd,1,42.4,21.8,2025-04-05T16:08:29.241Z,2025-04-05T16:08:32Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626080305,3,,5626080311,141,12.6,5626080313,212,32.1,5626080317,1,,5626080315,213,6.09,5626080307,56,Right,5626080309,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796420041,63,50,1,5,54,5qxgilg61hlwxzfpdn2nhcayd,1,72.0,10.3,2025-04-05T16:08:32.505Z,2025-04-05T18:04:44Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626080345,56,Right,5626080701,233,53,5626080347,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796420077,53,7,1,5,54,3cbke8cbou2ms925872vk6dwx,1,28.0,89.7,2025-04-05T16:08:32.506Z,2025-04-05T18:04:44Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626080597,285,,5626080639,233,63,5626080595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796420083,54,61,1,5,57,3cbke8cbou2ms925872vk6dwx,1,37.6,92.1,2025-04-05T16:08:34.827Z,2025-04-05T16:08:35Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626080613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796420109,55,5,1,5,57,3cbke8cbou2ms925872vk6dwx,0,30.2,101.8,2025-04-05T16:08:35.049Z,2025-04-05T17:12:51Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626080785,347,,5626080781,56,Back,5626080843,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796420087,64,5,1,5,57,5qxgilg61hlwxzfpdn2nhcayd,1,69.8,-1.8,2025-04-05T16:08:35.049Z,2025-04-05T17:12:51Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626080635,347,,5626080817,233,55,5626080631,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796420199,65,1,1,6,5,5qxgilg61hlwxzfpdn2nhcayd,1,66.6,0.0,2025-04-05T16:08:43.587Z,2025-04-05T16:08:44Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5626081281,140,43.5,5626081289,1,,5626081287,213,2.73,5626081283,141,14.7,5626081277,107,,5626081279,56,Back,5626081285,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796420223,66,1,1,6,6,5qxgilg61hlwxzfpdn2nhcayd,1,43.5,14.7,2025-04-05T16:08:44.342Z,2025-04-05T16:08:46Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626081419,212,19.1,5626081417,141,41.3,5626081413,56,Back,5626081421,213,1.89,5626081415,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
