id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2817619803,23,1,1,2,33,1c7dv8ays675v9kp6a04sd8pq,1,27.7,18.3,2025-05-21T15:02:40.501Z,2025-05-21T15:02:44Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5742983481,140,43.0,5742983487,213,0.21,5742983485,212,16.4,5742983479,56,Back,5742983483,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619827,24,1,1,2,37,1c7dv8ays675v9kp6a04sd8pq,1,61.4,25.6,2025-05-21T15:02:44.165Z,2025-05-21T15:02:48Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5742983611,213,5.77,5742983603,56,Right,5742983605,140,81.1,5742983607,141,8.5,5742983609,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619829,25,1,1,2,41,1c7dv8ays675v9kp6a04sd8pq,1,80.1,12.0,2025-05-21T15:02:48.613Z,2025-05-21T15:02:50Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5742983619,140,76.2,5742983621,141,5.0,5742983625,213,4.00,5742983617,56,Right,5742983623,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619835,26,1,1,2,42,1c7dv8ays675v9kp6a04sd8pq,1,76.1,5.0,2025-05-21T15:02:49.894Z,2025-05-21T15:02:53Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5742983663,141,27.9,5742983659,56,Center,5742983661,140,76.2,5742983667,213,1.56,5742983665,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619839,27,1,1,2,45,1c7dv8ays675v9kp6a04sd8pq,0,76.2,27.9,2025-05-21T15:02:52.616Z,2025-05-21T15:02:53Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5742983693,213,0.89,5742983683,3,,5742983689,141,35.1,5742983691,212,6.3,5742983685,56,Center,5742983687,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619853,34,12,1,2,45,2rdnn9p03qrmmv34tyx1nahpa,1,22.4,50.9,2025-05-21T15:02:52.650Z,2025-05-21T15:02:59Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5742983759,140,24.4,5742983765,213,1.24,5742983761,141,59.9,5742983757,56,Back,5742983763,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619865,28,2,1,2,47,1c7dv8ays675v9kp6a04sd8pq,1,81.5,33.8,2025-05-21T15:02:54.822Z,2025-05-21T15:16:29Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5742983807,141,49.5,5742983801,7,27tqgrgwe7bvct5ffmr0sqdey,5742983805,140,86.3,5742983803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619889,36,1,1,3,4,2rdnn9p03qrmmv34tyx1nahpa,1,12.1,53.4,2025-05-21T15:03:12.017Z,2025-05-21T15:03:14Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5742983931,213,4.90,5742983923,56,Back,5742983929,212,14.9,5742983919,5,,5742983925,140,14.8,5742983927,141,31.9,5742983921,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619897,37,1,1,3,6,2rdnn9p03qrmmv34tyx1nahpa,1,16.2,30.6,2025-05-21T15:03:13.978Z,2025-05-21T15:03:17Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5742983969,56,Back,5742983973,141,7.4,5742983977,213,5.06,5742983975,212,16.8,5742983971,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619909,38,1,1,3,10,2rdnn9p03qrmmv34tyx1nahpa,0,24.9,5.5,2025-05-21T15:03:17.314Z,2025-05-21T15:17:12Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5742984043,212,65.7,5742984047,1,,5742984041,141,9.7,5742984045,213,0.04,5742984039,140,87.4,5742996417,155,,5742984037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619913,30,1,1,3,15,1c7dv8ays675v9kp6a04sd8pq,1,21.5,91.8,2025-05-21T15:03:22.295Z,2025-05-21T15:03:24Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5742984063,213,3.93,5742984055,56,Back,5742984057,140,4.8,5742984059,141,65.8,5742984061,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619917,31,1,1,3,17,1c7dv8ays675v9kp6a04sd8pq,0,4.8,65.8,2025-05-21T15:03:24.182Z,2025-05-21T15:03:28Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5742984083,56,Center,5742984093,1,,5742984089,212,72.3,5742984085,140,73.7,5742984091,213,6.28,5742984087,141,65.5,5742984081,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619927,40,1,1,3,23,2rdnn9p03qrmmv34tyx1nahpa,1,37.6,20.3,2025-05-21T15:03:30.250Z,2025-05-21T15:03:36Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5742984155,141,34.0,5742984151,140,25.1,5742984161,213,2.52,5742984159,212,16.1,5742984149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619937,41,1,1,3,28,2rdnn9p03qrmmv34tyx1nahpa,1,24.4,32.7,2025-05-21T15:03:35.962Z,2025-05-21T15:03:37Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5742984211,212,12.2,5742984209,141,20.0,5742984213,213,5.50,5742984205,56,Back,5742984207,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619943,42,1,1,3,30,2rdnn9p03qrmmv34tyx1nahpa,1,32.6,23.6,2025-05-21T15:03:37.186Z,2025-05-21T15:03:40Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5742984245,212,8.9,5742984247,213,1.14,5742984241,140,36.1,5742984243,141,35.5,5742984239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619947,43,4,1,3,32,2rdnn9p03qrmmv34tyx1nahpa,1,32.7,32.2,2025-05-21T15:03:39.857Z,2025-05-21T15:53:34Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5742984287,152,,5742984285,56,Back,5742984289,265,,5742984351,233,32,5742984355,285,,5742984283,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619961,32,4,1,3,32,1c7dv8ays675v9kp6a04sd8pq,0,67.3,67.8,2025-05-21T15:03:39.858Z,2025-05-21T15:53:34Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5742984347,286,,5742984345,265,,5742984341,56,Center,5742984343,152,,5742984357,233,43,5742984339,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619965,44,1,1,3,35,2rdnn9p03qrmmv34tyx1nahpa,1,35.2,32.4,2025-05-21T15:03:42.466Z,2025-05-21T15:03:44Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5742984379,212,7.6,5742984381,213,1.38,5742984375,140,36.6,5742984371,152,,5742984377,141,43.3,5742984373,56,Back,5742984369,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619967,45,1,1,3,36,2rdnn9p03qrmmv34tyx1nahpa,1,36.2,45.8,2025-05-21T15:03:43.929Z,2025-05-21T15:03:46Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,,5742984407,212,7.2,5742984401,56,Back,5742984405,141,35.5,5742984409,213,4.49,5742984403,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619971,46,1,1,3,39,2rdnn9p03qrmmv34tyx1nahpa,1,36.3,32.1,2025-05-21T15:03:46.106Z,2025-05-21T15:03:48Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5742984443,213,0.27,5742984439,141,37.6,5742984435,56,Back,5742984437,140,49.2,5742984441,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619975,47,1,1,3,41,2rdnn9p03qrmmv34tyx1nahpa,1,46.2,40.6,2025-05-21T15:03:48.642Z,2025-05-21T15:03:50Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5742984461,56,Back,5742984467,212,7.1,5742984465,141,50.6,5742984469,213,1.84,5742984463,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817619991,48,1,1,3,43,2rdnn9p03qrmmv34tyx1nahpa,1,45.4,55.5,2025-05-21T15:03:50.762Z,2025-05-21T15:03:58Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,,5742984583,212,15.8,5742984581,141,78.4,5742984585,213,1.39,5742984577,56,Back,5742984579,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620001,49,1,1,3,50,2rdnn9p03qrmmv34tyx1nahpa,1,49.5,65.4,2025-05-21T15:03:57.970Z,2025-05-21T15:04:03Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5742984633,213,1.16,5742984625,56,Left,5742984627,140,57.4,5742984629,141,93.6,5742984631,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620003,50,1,1,3,56,2rdnn9p03qrmmv34tyx1nahpa,0,61.3,90.0,2025-05-21T15:04:03.089Z,2025-05-21T15:04:04Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5742984661,56,Center,5742984667,212,21.5,5742984665,141,73.2,5742984669,213,5.72,5742984663,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620011,33,1,1,3,57,1c7dv8ays675v9kp6a04sd8pq,1,21.2,30.7,2025-05-21T15:04:04.486Z,2025-05-21T15:04:06Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5742984701,141,15.9,5742984705,213,5.00,5742984703,212,10.5,5742984699,140,24.0,5742984697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620015,34,1,1,3,58,1c7dv8ays675v9kp6a04sd8pq,0,24.0,15.9,2025-05-21T15:04:05.400Z,2025-05-21T15:18:26Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5742984733,213,1.00,5742984725,56,Back,5742984727,140,27.1,5742984743,286,,5742984729,141,23.4,5742984739,233,51,5742984731,212,6.1,5742984737,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620009,51,74,1,3,58,2rdnn9p03qrmmv34tyx1nahpa,1,78.6,83.5,2025-05-21T15:04:05.401Z,2025-05-21T15:18:28Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5742984693,56,Left,5742984695,285,,5742984749,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620033,35,1,1,4,0,1c7dv8ays675v9kp6a04sd8pq,1,23.2,16.7,2025-05-21T15:04:07.990Z,2025-05-21T15:18:18Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5742984823,141,31.5,5742984825,212,11.6,5742984827,213,1.05,5742984821,140,28.7,5742984819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620021,52,43,1,4,2,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-21T15:04:09.097Z,2025-05-21T15:18:51Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5742997659,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620037,36,50,1,4,2,1c7dv8ays675v9kp6a04sd8pq,1,28.4,29.2,2025-05-21T15:04:09.514Z,2025-05-21T15:19:14Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5742984839,285,,5742997933,233,53,5742984837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620023,53,7,1,4,2,2rdnn9p03qrmmv34tyx1nahpa,0,71.6,70.8,2025-05-21T15:04:09.515Z,2025-05-21T15:19:15Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5742984773,286,,5742997913,233,36,5742984771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620045,38,1,1,4,6,1c7dv8ays675v9kp6a04sd8pq,1,31.4,33.9,2025-05-21T15:04:13.878Z,2025-05-21T15:04:18Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5742984883,212,16.2,5742984877,56,Back,5742984885,213,2.08,5742984881,141,54.8,5742984879,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620049,39,1,1,4,8,1c7dv8ays675v9kp6a04sd8pq,0,23.9,54.8,2025-05-21T15:04:15.958Z,2025-05-21T15:19:57Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5742984903,56,Back,5742984911,213,5.55,5742984909,212,27.0,5742984913,1,,5742984901,157,,5742984907,141,28.2,5742984905,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620043,54,8,1,4,9,2rdnn9p03qrmmv34tyx1nahpa,1,57.4,66.9,2025-05-21T15:04:17.034Z,2025-05-21T15:19:58Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5742984873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620063,40,1,1,4,14,1c7dv8ays675v9kp6a04sd8pq,1,45.3,51.5,2025-05-21T15:04:21.158Z,2025-05-21T15:04:24Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5742985051,212,15.9,5742985049,141,47.9,5742985045,56,Back,5742985047,140,30.3,5742985053,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620065,41,50,1,4,16,1c7dv8ays675v9kp6a04sd8pq,1,31.6,48.0,2025-05-21T15:04:23.104Z,2025-05-21T15:04:28Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5742985087,233,55,5742985063,285,,5742985061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620067,55,7,1,4,16,2rdnn9p03qrmmv34tyx1nahpa,1,68.4,52.0,2025-05-21T15:04:23.105Z,2025-05-21T15:04:27Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5742985077,233,41,5742985081,286,,5742985069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620071,42,61,1,4,16,1c7dv8ays675v9kp6a04sd8pq,1,30.3,47.9,2025-05-21T15:04:23.922Z,2025-05-21T15:20:31Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5742985073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620073,57,1,1,4,18,2rdnn9p03qrmmv34tyx1nahpa,1,72.8,51.5,2025-05-21T15:04:25.426Z,2025-05-21T15:04:28Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5742985115,140,80.3,5742985121,213,5.36,5742985117,141,36.3,5742985119,212,13.0,5742985113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620075,58,3,1,4,20,2rdnn9p03qrmmv34tyx1nahpa,0,76.4,40.2,2025-05-21T15:04:28.025Z,2025-05-21T15:04:33Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5742985153,233,43,5742985125,56,Center,5742985127,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620081,43,7,1,4,20,1c7dv8ays675v9kp6a04sd8pq,0,23.6,59.8,2025-05-21T15:04:28.026Z,2025-05-21T15:04:32Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5742985147,233,58,5742985145,285,,5742985143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620079,59,61,1,4,21,2rdnn9p03qrmmv34tyx1nahpa,1,77.5,38.8,2025-05-21T15:04:28.794Z,2025-05-21T15:04:29Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5742985141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620089,45,1,1,4,24,1c7dv8ays675v9kp6a04sd8pq,1,31.8,53.3,2025-05-21T15:04:31.654Z,2025-05-21T15:04:33Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5742985199,56,Back,5742985203,141,62.9,5742985201,140,25.2,5742985207,213,2.39,5742985205,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620091,46,1,1,4,25,1c7dv8ays675v9kp6a04sd8pq,1,25.2,62.9,2025-05-21T15:04:32.311Z,2025-05-21T15:04:33Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5742985225,141,61.7,5742985227,212,6.0,5742985221,56,Back,5742985229,213,6.15,5742985223,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620093,47,1,1,4,25,1c7dv8ays675v9kp6a04sd8pq,1,30.9,61.7,2025-05-21T15:04:32.806Z,2025-05-21T15:04:34Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5742985241,213,2.29,5742985233,56,Back,5742985239,212,10.7,5742985235,140,24.2,5742985237,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620095,48,1,1,4,26,1c7dv8ays675v9kp6a04sd8pq,1,24.2,73.5,2025-05-21T15:04:33.734Z,2025-05-21T15:04:35Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5742985271,213,5.11,5742985263,56,Back,5742985269,212,8.7,5742985265,140,27.4,5742985267,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620105,49,1,1,4,28,1c7dv8ays675v9kp6a04sd8pq,1,25.3,65.2,2025-05-21T15:04:35.382Z,2025-05-21T15:04:38Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5742985349,56,Back,5742985357,213,2.15,5742985351,140,16.4,5742985355,212,17.0,5742985353,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620111,50,1,1,4,31,1c7dv8ays675v9kp6a04sd8pq,1,18.0,94.7,2025-05-21T15:04:38.791Z,2025-05-21T15:04:41Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5742985389,140,42.2,5742985385,155,,5742985395,213,6.08,5742985387,56,Back,5742985391,141,86.9,5742985393,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620117,51,1,1,4,34,1c7dv8ays675v9kp6a04sd8pq,1,37.8,92.3,2025-05-21T15:04:41.847Z,2025-05-21T15:04:43Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5742985407,56,Back,5742985409,140,30.1,5742985413,212,8.1,5742985415,213,3.08,5742985411,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620121,52,1,1,4,36,1c7dv8ays675v9kp6a04sd8pq,1,30.1,93.0,2025-05-21T15:04:43.302Z,2025-05-21T15:04:45Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5742985437,212,7.5,5742985435,141,82.1,5742985431,56,Back,5742985439,213,4.88,5742985433,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620115,60,83,1,4,37,2rdnn9p03qrmmv34tyx1nahpa,0,65.7,6.4,2025-05-21T15:04:44.185Z,2025-05-21T15:22:17Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5742985497,399,27tqgrgwe7bvct5ffmr0sqdey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620127,53,1,1,4,37,1c7dv8ays675v9kp6a04sd8pq,1,31.3,82.1,2025-05-21T15:04:45.015Z,2025-05-21T15:04:46Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5742985473,140,24.3,5742985479,213,3.83,5742985475,141,73.2,5742985471,56,Back,5742985477,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620129,54,1,1,4,39,1c7dv8ays675v9kp6a04sd8pq,1,24.3,73.2,2025-05-21T15:04:46.198Z,2025-05-21T15:22:42Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5742985483,56,Back,5742985487,141,86.8,5742985485,140,12.7,5742985491,213,2.49,5742985489,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620139,55,1,1,4,41,1c7dv8ays675v9kp6a04sd8pq,1,15.6,88.4,2025-05-21T15:04:48.422Z,2025-05-21T15:04:51Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5742985547,56,Back,5742985549,140,26.2,5742985555,213,0.44,5742985551,141,96.2,5742985553,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620141,61,83,1,4,43,2rdnn9p03qrmmv34tyx1nahpa,0,73.5,1.4,2025-05-21T15:04:50.537Z,2025-05-21T15:22:54Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5742985649,399,beq1o3wl29kdr4qtahdij1m21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620149,56,1,1,4,43,1c7dv8ays675v9kp6a04sd8pq,1,24.4,96.0,2025-05-21T15:04:50.854Z,2025-05-21T15:04:54Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5742985603,140,31.6,5742985609,213,6.14,5742985605,141,94.4,5742985607,212,7.6,5742985601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620153,57,50,1,4,47,1c7dv8ays675v9kp6a04sd8pq,1,29.6,94.1,2025-05-21T15:04:54.071Z,2025-05-21T15:53:42Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5742985709,233,62,5742985627,56,Back,5742985629,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620163,62,7,1,4,47,2rdnn9p03qrmmv34tyx1nahpa,1,70.4,5.9,2025-05-21T15:04:54.072Z,2025-05-21T15:53:42Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5742985705,233,57,5742985685,286,,5742985683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620165,63,50,1,4,48,2rdnn9p03qrmmv34tyx1nahpa,1,74.7,19.8,2025-05-21T15:04:55.553Z,2025-05-21T15:53:43Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5743000765,233,241,5742985701,286,,5742985699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817622657,241,7,1,4,48,1c7dv8ays675v9kp6a04sd8pq,1,25.3,80.2,2025-05-21T15:04:55.554Z,2025-05-21T15:53:42Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5743000757,56,Back,5743000761,233,63,5743000759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620173,64,1,1,4,49,2rdnn9p03qrmmv34tyx1nahpa,1,75.1,34.0,2025-05-21T15:04:57.001Z,2025-05-21T15:25:05Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5742985745,141,19.7,5742985747,212,14.2,5742985741,56,Right,5742985749,213,5.53,5742985743,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817622703,279,1,1,4,50,2rdnn9p03qrmmv34tyx1nahpa,1,84.0,21.7,2025-05-21T15:04:57.075Z,2025-05-21T15:25:11Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5743001199,141,36.4,5743001195,56,Center,5743001197,140,86.0,5743001203,213,1.36,5743001201,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817622701,278,3,1,4,50,2rdnn9p03qrmmv34tyx1nahpa,0,84.6,34.2,2025-05-21T15:04:57.914Z,2025-05-21T15:53:43Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5743001341,233,58,5743001323,286,,5743001321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620169,58,7,1,4,50,1c7dv8ays675v9kp6a04sd8pq,0,15.4,65.8,2025-05-21T15:04:57.915Z,2025-05-21T15:53:43Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5743001337,233,278,5743001335,285,,5742985713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817622809,291,61,1,4,51,2rdnn9p03qrmmv34tyx1nahpa,1,82.9,36.4,2025-05-21T15:04:58.131Z,2025-05-21T15:26:36Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5743002101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817622803,288,61,1,4,51,2rdnn9p03qrmmv34tyx1nahpa,1,83.1,41.7,2025-05-21T15:04:58.907Z,2025-05-21T15:26:46Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5743002203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817620189,65,43,1,4,54,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-21T15:05:01.809Z,2025-05-21T15:25:40Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5743001549,144,1,5742985819,56,Center,5742985821,140,84.4,5742985827,213,5.47,5742985825,212,1.2,5742985823,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
