id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2812538749,46,1,1,3,26,8eab5wbcnttsiosd1o8c71gmk,1,39.4,60.6,2025-05-10T14:03:17.255Z,2025-05-10T14:03:22Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5714987685,141,36.7,5714987689,213,4.41,5714987681,56,Back,5714987683,140,34.6,5714987687,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812538803,47,1,1,3,31,8eab5wbcnttsiosd1o8c71gmk,0,47.1,30.6,2025-05-10T14:03:22.134Z,2025-05-10T14:03:25Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5714987985,140,89.7,5714987987,141,33.7,5714987983,56,Center,5714987981,155,,5714987989,212,44.8,5714987991,213,0.05,5714987993,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812538903,16,1,1,3,38,3ptum5fjcgw51mqui0gu6uuf4,1,9.2,73.2,2025-05-10T14:03:28.938Z,2025-05-10T14:03:30Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5714988381,213,5.71,5714988399,189,,5714988375,140,12.5,5714988377,141,69.9,5714988373,56,Back,5714988379,212,4.1,5714988371,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812538997,17,1,1,3,41,3ptum5fjcgw51mqui0gu6uuf4,1,14.4,74.8,2025-05-10T14:03:32.155Z,2025-05-10T14:03:37Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5714988883,212,16.1,5714988881,141,57.3,5714988879,140,4.1,5714988877,56,Back,5714988885,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539037,18,1,1,3,46,3ptum5fjcgw51mqui0gu6uuf4,0,3.1,45.2,2025-05-10T14:03:37.371Z,2025-05-10T14:03:39Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5714989097,140,40.4,5714989093,155,,5714989099,141,0.0,5714989105,1,,5714989103,213,5.61,5714989101,212,50.3,5714989095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539049,19,5,1,3,48,3ptum5fjcgw51mqui0gu6uuf4,0,40.0,-1.2,2025-05-10T14:03:39.343Z,2025-05-10T14:03:41Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5714989229,233,48,5714989139,56,Back,5714989141,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539055,48,5,1,3,48,8eab5wbcnttsiosd1o8c71gmk,1,60.0,101.2,2025-05-10T14:03:39.343Z,2025-05-10T14:04:45Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5714989187,347,,5714989193,233,19,5714989185,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539219,49,1,1,3,55,8eab5wbcnttsiosd1o8c71gmk,1,54.4,100.0,2025-05-10T14:03:45.703Z,2025-05-10T14:03:47Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5714989955,56,Left,5714989961,212,14.3,5714989963,213,4.97,5714989957,140,57.9,5714989953,107,,5714989959,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539303,50,1,1,3,57,8eab5wbcnttsiosd1o8c71gmk,1,57.8,79.0,2025-05-10T14:03:47.527Z,2025-05-10T14:03:51Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5714990415,213,4.27,5714990409,140,45.3,5714990413,212,30.5,5714990407,56,Back,5714990411,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539447,51,1,1,4,0,8eab5wbcnttsiosd1o8c71gmk,1,45.9,33.6,2025-05-10T14:03:51.095Z,2025-05-10T14:03:58Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5714991119,56,Right,5714991125,212,21.1,5714991127,213,5.27,5714991123,141,7.3,5714991121,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539511,52,1,1,4,7,8eab5wbcnttsiosd1o8c71gmk,1,45.3,10.0,2025-05-10T14:03:57.895Z,2025-05-10T14:04:00Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5714991473,213,3.04,5714991465,56,Back,5714991471,212,11.5,5714991467,140,34.4,5714991469,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539593,53,1,1,4,9,8eab5wbcnttsiosd1o8c71gmk,1,33.3,12.6,2025-05-10T14:04:00.327Z,2025-05-10T14:04:03Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5714991825,140,25.2,5714991831,213,2.05,5714991829,212,18.4,5714991827,141,36.6,5714991823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539763,54,1,1,4,13,8eab5wbcnttsiosd1o8c71gmk,1,25.7,42.1,2025-05-10T14:04:03.847Z,2025-05-10T14:04:12Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5714992675,140,32.8,5714992679,212,16.8,5714992681,213,1.11,5714992677,141,64.2,5714992673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539803,55,1,1,4,21,8eab5wbcnttsiosd1o8c71gmk,1,41.4,67.6,2025-05-10T14:04:12.071Z,2025-05-10T14:04:15Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5714992985,56,Back,5714992993,213,4.55,5714992991,212,22.4,5714992989,141,35.1,5714992987,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539857,56,1,1,4,24,8eab5wbcnttsiosd1o8c71gmk,1,36.6,34.0,2025-05-10T14:04:15.159Z,2025-05-10T14:04:18Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5714993313,140,36.2,5714993317,212,25.7,5714993319,213,1.59,5714993311,56,Back,5714993315,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539887,57,1,1,4,27,8eab5wbcnttsiosd1o8c71gmk,1,38.1,72.7,2025-05-10T14:04:18.439Z,2025-05-10T14:04:20Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5714993475,141,92.6,5714993479,213,0.48,5714993471,56,Left,5714993473,140,62.9,5714993477,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539893,58,1,1,4,30,8eab5wbcnttsiosd1o8c71gmk,0,64.1,94.0,2025-05-10T14:04:20.583Z,2025-05-10T14:04:25Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5714993511,213,6.05,5714993637,233,20,5714993505,140,66.8,5714993507,141,93.0,5714993503,56,Left,5714993635,236,,5714993509,212,2.9,5714993641,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539911,20,74,1,4,30,3ptum5fjcgw51mqui0gu6uuf4,1,30.1,4.3,2025-05-10T14:04:20.584Z,2025-05-10T14:54:50Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5714993597,56,Back,5714993599,285,,5714993673,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539945,21,5,1,4,32,3ptum5fjcgw51mqui0gu6uuf4,0,33.7,-1.8,2025-05-10T14:04:23.031Z,2025-05-10T14:04:45Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5714993741,56,Back,5714993773,233,59,5714993743,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812539939,59,5,1,4,32,8eab5wbcnttsiosd1o8c71gmk,1,66.3,101.8,2025-05-10T14:04:23.031Z,2025-05-10T14:04:45Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5714993731,347,,5714993745,233,21,5714993729,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540085,60,1,1,4,39,8eab5wbcnttsiosd1o8c71gmk,1,55.5,100.0,2025-05-10T14:04:30.055Z,2025-05-10T14:04:31Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5714994485,141,89.0,5714994477,107,,5714994489,213,4.51,5714994481,56,Left,5714994483,140,53.8,5714994487,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540103,61,1,1,4,40,8eab5wbcnttsiosd1o8c71gmk,1,53.8,89.0,2025-05-10T14:04:31.015Z,2025-05-10T14:04:31Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5714994577,213,1.27,5714994573,212,5.0,5714994569,141,96.0,5714994563,56,Left,5714994567,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540111,62,1,1,4,41,8eab5wbcnttsiosd1o8c71gmk,1,55.2,96.0,2025-05-10T14:04:31.623Z,2025-05-10T14:04:32Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5714994621,141,89.1,5714994617,140,42.4,5714994613,56,Back,5714994633,213,3.48,5714994625,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540129,63,1,1,4,41,8eab5wbcnttsiosd1o8c71gmk,1,42.4,89.1,2025-05-10T14:04:32.311Z,2025-05-10T14:04:33Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5714994737,56,Back,5714994739,140,45.5,5714994745,213,4.99,5714994743,212,12.1,5714994741,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540143,64,1,1,4,42,8eab5wbcnttsiosd1o8c71gmk,1,45.5,72.0,2025-05-10T14:04:33.127Z,2025-05-10T14:04:36Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5714994809,156,,5714994781,56,Back,5714994789,213,2.70,5714994787,212,17.3,5714994783,140,30.6,5714994785,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540255,65,1,1,4,45,8eab5wbcnttsiosd1o8c71gmk,1,32.2,68.8,2025-05-10T14:04:36.343Z,2025-05-10T14:04:39Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5714995363,140,36.0,5714995367,212,14.0,5714995361,56,Back,5714995369,213,5.00,5714995365,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540357,66,1,1,4,48,8eab5wbcnttsiosd1o8c71gmk,1,37.8,37.6,2025-05-10T14:04:38.855Z,2025-05-10T14:04:42Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5714995785,141,15.3,5714995789,213,4.93,5714995781,56,Back,5714995783,140,41.0,5714995787,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540403,67,1,1,4,52,8eab5wbcnttsiosd1o8c71gmk,1,35.9,23.3,2025-05-10T14:04:42.840Z,2025-05-10T14:04:45Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5714995981,56,Back,5714995995,213,2.52,5714995987,140,28.9,5714995993,212,9.0,5714995991,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540451,68,1,1,4,54,8eab5wbcnttsiosd1o8c71gmk,0,28.6,31.6,2025-05-10T14:04:44.823Z,2025-05-10T14:04:47Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5714996291,213,5.48,5714996281,140,49.6,5714996283,141,0.0,5714996279,56,Back,5714996287,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540455,22,43,1,4,56,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-10T14:04:46.956Z,2025-05-10T14:05:08Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5714998669,144,5,5714996311,347,0,5714996309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540459,69,43,1,4,56,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-10T14:04:47.290Z,2025-05-10T14:05:04Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5714996337,347,0,5714998245,144,5,5714996399,233,22,5714996335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540857,70,4,1,4,57,8eab5wbcnttsiosd1o8c71gmk,1,28.2,24.1,2025-05-10T14:04:48.313Z,2025-05-10T14:05:58Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5714998499,56,Back,5714998511,233,23,5714998497,13,,5714998505,285,,5714998503,265,,5714998501,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540849,23,4,1,4,57,3ptum5fjcgw51mqui0gu6uuf4,0,71.8,75.9,2025-05-10T14:04:48.314Z,2025-05-10T14:05:12Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5714998307,56,Center,5714998309,152,,5714998533,233,70,5714998311,265,,5714998313,286,,5714998305,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540937,71,1,1,5,16,8eab5wbcnttsiosd1o8c71gmk,1,29.0,31.5,2025-05-10T14:05:07.431Z,2025-05-10T14:05:11Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5714998801,140,35.3,5714998807,213,1.28,5714998803,141,64.6,5714998797,152,,5714998799,56,Back,5714998795,5,,5714998805,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540977,72,1,1,5,21,8eab5wbcnttsiosd1o8c71gmk,1,41.8,69.4,2025-05-10T14:05:12.105Z,2025-05-10T14:05:13Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5714999005,56,Center,5714999009,141,51.9,5714999013,213,5.50,5714999011,212,16.8,5714999007,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812540997,73,1,1,5,22,8eab5wbcnttsiosd1o8c71gmk,0,53.1,51.9,2025-05-10T14:05:13.079Z,2025-05-10T14:05:13Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5714999105,141,57.2,5714999107,212,4.7,5714999103,140,56.0,5714999109,213,0.87,5714999101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812541027,24,8,1,5,24,3ptum5fjcgw51mqui0gu6uuf4,1,49.7,40.3,2025-05-10T14:05:15.491Z,2025-05-10T14:14:56Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5714999247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812545581,66,3,1,5,25,3ptum5fjcgw51mqui0gu6uuf4,1,60.8,38.2,2025-05-10T14:05:15.969Z,2025-05-10T14:54:58Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5715022215,286,,5715024707,233,95,5715022213,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812545779,95,45,1,5,25,8eab5wbcnttsiosd1o8c71gmk,0,39.2,61.8,2025-05-10T14:05:15.969Z,2025-05-10T14:54:58Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715023277,56,Back,5715024761,233,66,5715023279,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812541143,26,1,1,5,28,3ptum5fjcgw51mqui0gu6uuf4,0,83.0,13.1,2025-05-10T14:05:19.212Z,2025-05-10T14:05:20Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5714999769,212,27.6,5714999761,155,,5714999767,141,51.3,5714999763,56,Center,5714999771,213,1.22,5714999765,140,92.0,5714999759,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812541463,75,1,1,5,37,8eab5wbcnttsiosd1o8c71gmk,1,14.5,46.7,2025-05-10T14:05:28.263Z,2025-05-10T14:05:34Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5715001133,140,22.1,5715001137,141,55.1,5715001129,56,Back,5715001127,123,,5715001143,213,0.62,5715001141,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812541581,76,1,1,5,43,8eab5wbcnttsiosd1o8c71gmk,1,41.0,30.4,2025-05-10T14:05:34.247Z,2025-05-10T14:05:38Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5715001685,140,56.7,5715001687,141,32.2,5715001681,56,Center,5715001689,212,16.5,5715001691,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812541603,77,1,1,5,48,8eab5wbcnttsiosd1o8c71gmk,0,61.5,34.2,2025-05-10T14:05:38.647Z,2025-05-10T14:05:39Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715001789,141,15.2,5715001787,140,100.0,5715001795,1,,5715001793,213,5.98,5715001785,56,Right,5715001791,212,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812541625,27,5,1,5,49,3ptum5fjcgw51mqui0gu6uuf4,1,-1.0,80.6,2025-05-10T14:05:39.795Z,2025-05-10T14:54:33Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5715001867,346,,5715003133,233,78,5715001865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812541885,78,5,1,5,49,8eab5wbcnttsiosd1o8c71gmk,0,101.0,19.4,2025-05-10T14:05:39.795Z,2025-05-10T14:54:34Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715003201,233,27,5715003101,56,Right,5715003103,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542309,28,1,1,6,14,3ptum5fjcgw51mqui0gu6uuf4,1,3.1,44.5,2025-05-10T14:06:04.844Z,2025-05-10T14:06:09Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5715005063,56,Back,5715005067,141,27.7,5715005061,124,,5715005069,212,38.6,5715005077,74,,5715005073,1,,5715005065,140,38.2,5715005071,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542325,29,44,1,6,18,3ptum5fjcgw51mqui0gu6uuf4,1,41.5,26.0,2025-05-10T14:06:09.094Z,2025-05-10T14:55:04Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5715005149,285,,5715005171,233,79,5715005147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542297,79,44,1,6,18,8eab5wbcnttsiosd1o8c71gmk,0,58.5,74.0,2025-05-10T14:06:09.095Z,2025-05-10T14:55:04Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5715005193,233,29,5715004983,56,Center,5715004985,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542349,30,1,1,6,18,3ptum5fjcgw51mqui0gu6uuf4,0,38.1,28.0,2025-05-10T14:06:09.348Z,2025-05-10T14:22:39Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5715005281,213,1.57,5715005275,140,38.1,5715005277,141,37.6,5715005273,56,Back,5715005279,212,6.5,5715005271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542341,80,1,1,6,20,8eab5wbcnttsiosd1o8c71gmk,0,57.8,67.0,2025-05-10T14:06:10.567Z,2025-05-10T14:06:11Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715005205,213,0.19,5715005199,140,62.6,5715005201,141,68.4,5715005203,212,5.1,5715005197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542445,31,1,1,6,22,3ptum5fjcgw51mqui0gu6uuf4,1,32.7,43.6,2025-05-10T14:06:12.908Z,2025-05-10T14:06:15Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5715005841,213,2.80,5715005835,140,9.7,5715005839,212,25.7,5715005833,56,Back,5715005837,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542507,32,1,1,6,24,3ptum5fjcgw51mqui0gu6uuf4,1,11.2,56.7,2025-05-10T14:06:15.419Z,2025-05-10T14:06:19Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5715006199,212,10.6,5715006191,56,Back,5715006193,140,15.0,5715006203,213,1.18,5715006195,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542579,33,1,1,6,28,3ptum5fjcgw51mqui0gu6uuf4,0,22.5,83.2,2025-05-10T14:06:19.276Z,2025-05-10T14:06:22Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5715006577,141,77.0,5715006581,213,6.16,5715006573,140,55.4,5715006583,1,,5715006579,212,34.8,5715006569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542603,81,1,1,6,31,8eab5wbcnttsiosd1o8c71gmk,0,46.6,24.0,2025-05-10T14:06:22.248Z,2025-05-10T14:06:23Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5715006701,213,6.18,5715006703,1,,5715006695,140,63.8,5715006693,56,Center,5715006697,141,21.2,5715006691,157,,5715006699,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542655,34,1,1,6,33,3ptum5fjcgw51mqui0gu6uuf4,0,28.8,77.6,2025-05-10T14:06:23.532Z,2025-05-10T14:06:26Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5715006961,140,54.9,5715006969,1,,5715006963,141,46.3,5715006967,213,5.62,5715006965,212,34.7,5715006957,157,,5715006959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542699,82,1,1,6,37,8eab5wbcnttsiosd1o8c71gmk,0,44.9,49.1,2025-05-10T14:06:27.799Z,2025-05-10T14:06:29Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5715007185,157,,5715007195,212,6.2,5715007191,140,48.2,5715007199,1,,5715007193,141,41.5,5715007197,213,5.30,5715007189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542741,35,61,1,6,40,3ptum5fjcgw51mqui0gu6uuf4,1,55.3,56.6,2025-05-10T14:06:30.733Z,2025-05-10T14:06:30Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5715007397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542745,83,83,1,6,40,8eab5wbcnttsiosd1o8c71gmk,0,47.4,40.9,2025-05-10T14:06:30.840Z,2025-05-10T14:06:39Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5715008253,399,1iyf79yql5sm8m6i8nwxntsve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542881,36,1,1,6,44,3ptum5fjcgw51mqui0gu6uuf4,1,73.2,72.7,2025-05-10T14:06:35.324Z,2025-05-10T14:06:38Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5715008063,213,4.20,5715008059,141,66.9,5715008057,140,71.1,5715008061,212,4.5,5715008055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812542959,37,1,1,6,47,3ptum5fjcgw51mqui0gu6uuf4,1,70.0,71.8,2025-05-10T14:06:38.172Z,2025-05-10T14:06:41Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5715008457,140,73.5,5715008461,212,12.6,5715008459,141,89.6,5715008463,213,1.28,5715008455,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812543023,38,1,1,6,50,3ptum5fjcgw51mqui0gu6uuf4,1,71.1,88.4,2025-05-10T14:06:41.372Z,2025-05-10T14:06:44Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5715008837,212,18.3,5715008833,140,56.2,5715008839,213,3.69,5715008831,56,Center,5715008835,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812543089,39,1,1,6,53,3ptum5fjcgw51mqui0gu6uuf4,1,55.4,70.0,2025-05-10T14:06:43.948Z,2025-05-10T14:06:46Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5715009151,141,48.2,5715009153,212,15.0,5715009155,213,4.56,5715009149,140,53.2,5715009147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812543223,40,1,1,6,56,3ptum5fjcgw51mqui0gu6uuf4,1,57.6,36.3,2025-05-10T14:06:46.764Z,2025-05-10T14:06:51Z,b7594v117himyndjrpkval8us,E. Okereke,,,5715009835,140,70.2,5715009841,213,5.26,5715009839,212,25.4,5715009833,56,Right,5715009837,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812543229,41,61,1,7,0,3ptum5fjcgw51mqui0gu6uuf4,0,72.5,12.0,2025-05-10T14:06:51.038Z,2025-05-10T14:06:51Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5715009873,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812543265,84,1,1,7,1,8eab5wbcnttsiosd1o8c71gmk,0,31.0,82.4,2025-05-10T14:06:51.816Z,2025-05-10T14:06:53Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5715010033,56,Back,5715010037,140,29.9,5715010067,233,42,5715010045,212,1.2,5715010041,141,83.0,5715010071,286,,5715010065,236,,5715010047,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
