id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/15/value
2796155433,38,1,1,3,22,7efqk7uh63928il0yffxijnv7,1,52.7,43.6,2025-04-05T14:03:40.575Z,2025-04-05T14:03:42Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5624677743,141,21.5,5624677739,140,73.6,5624677747,212,26.6,5624677735,56,Center,5624677749,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155635,39,1,1,3,24,7efqk7uh63928il0yffxijnv7,1,75.1,21.8,2025-04-05T14:03:42.496Z,2025-04-05T14:03:46Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5624678765,212,13.8,5624678763,141,15.8,5624678759,56,Right,5624678761,140,87.7,5624678769,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155671,40,1,1,3,27,7efqk7uh63928il0yffxijnv7,0,89.6,15.2,2025-04-05T14:03:45.847Z,2025-04-05T14:03:46Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5624678951,155,,5624678961,212,3.8,5624678957,141,20.7,5624678949,2,,5624678965,213,1.38,5624678955,140,90.3,5624678953,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155663,32,61,1,3,27,3ptum5fjcgw51mqui0gu6uuf4,1,10.2,82.7,2025-04-05T14:03:46.392Z,2025-04-05T14:03:46Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5624678919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155853,41,1,1,3,29,7efqk7uh63928il0yffxijnv7,1,86.4,11.1,2025-04-05T14:03:48.343Z,2025-04-05T14:03:51Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5624679831,56,Right,5624679839,213,2.97,5624679833,140,67.7,5624679835,141,16.1,5624679837,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156105,42,2,1,3,33,7efqk7uh63928il0yffxijnv7,1,67.1,15.6,2025-04-05T14:03:51.472Z,2025-04-05T14:03:59Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5624681295,7,a3elaln9izarzlwqkwc4ynpey,5624681249,141,62.0,5624681297,1,,5624681299,56,Center,5624681247,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157465,34,1,1,4,11,3ptum5fjcgw51mqui0gu6uuf4,1,11.9,44.8,2025-04-05T14:04:30.393Z,2025-04-05T14:05:02Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5624688439,212,84.9,5624688431,241,,5624688447,1,,5624688443,213,0.32,5624695559,189,,5624688427,157,,5624688437,141,84.2,5624688423,5,,5624688433,56,5624688435,140,,,,,,,,,,,,,,,,,Left,88.6,,
2796157557,35,1,1,4,13,3ptum5fjcgw51mqui0gu6uuf4,0,90.7,83.8,2025-04-05T14:04:32.289Z,2025-04-05T14:04:34Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5624688893,155,,5624688901,212,19.1,5624688895,56,Center,5624688897,140,92.6,5624688899,141,55.8,5624688891,2,,5624688903,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157709,43,12,1,4,14,7efqk7uh63928il0yffxijnv7,1,3.3,44.5,2025-04-05T14:04:32.448Z,2025-04-05T14:04:37Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5624689713,56,Back,5624689723,213,5.95,5624689717,140,27.7,5624689719,141,31.3,5624689721,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157655,36,61,1,4,17,3ptum5fjcgw51mqui0gu6uuf4,0,78.8,59.6,2025-04-05T14:04:35.890Z,2025-04-06T11:33:01Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5624689403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157789,44,1,1,4,19,7efqk7uh63928il0yffxijnv7,1,18.0,46.4,2025-04-05T14:04:37.776Z,2025-04-05T15:03:05Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5624690139,213,5.79,5624690129,56,Back,5624690141,1,,5624690127,157,,5624690137,212,25.7,5624690133,140,39.6,5624690135,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157837,46,4,1,4,22,7efqk7uh63928il0yffxijnv7,1,36.8,33.0,2025-04-05T14:04:40.704Z,2025-04-05T14:04:47Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5624691095,13,,5624691111,286,,5624691097,295,,5624691269,233,37,5624691105,152,,5624691099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157843,37,4,1,4,22,3ptum5fjcgw51mqui0gu6uuf4,0,63.2,67.0,2025-04-05T14:04:40.705Z,2025-04-05T14:04:46Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5624691437,233,46,5624690793,285,,5624690787,295,,5624690785,13,,5624690789,56,Center,5624690791,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158993,47,1,1,4,46,7efqk7uh63928il0yffxijnv7,1,38.1,15.8,2025-04-05T14:05:05.272Z,2025-04-05T14:05:07Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5624696531,5,,5624696539,141,24.6,5624696627,189,,5624696543,213,1.38,5624696541,212,6.1,5624696537,140,39.2,5624696533,152,,5624696535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2796159065,48,1,1,4,49,7efqk7uh63928il0yffxijnv7,0,39.0,23.0,2025-04-05T14:05:07.857Z,2025-04-05T14:05:09Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5624696905,1,,5624697223,233,38,5624696899,141,21.5,5624696903,213,5.98,5624697227,286,,5624696897,140,42.1,5624696893,157,,5624697221,236,,5624696901,212,5624696895,56,,,,,,,,,,,,,,,,,3.4,Back,,
2796159115,38,74,1,4,49,3ptum5fjcgw51mqui0gu6uuf4,1,58.4,64.3,2025-04-05T14:05:07.858Z,2025-04-05T14:56:10Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5624697281,233,48,5624697117,56,Center,5624697119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159161,39,5,1,4,51,3ptum5fjcgw51mqui0gu6uuf4,0,76.4,102.0,2025-04-05T14:05:09.647Z,2025-04-05T14:07:29Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5624697527,233,49,5624697395,347,,5624697393,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159173,49,5,1,4,51,7efqk7uh63928il0yffxijnv7,1,23.6,-2.0,2025-04-05T14:05:09.647Z,2025-04-05T14:05:14Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5624697513,233,39,5624697425,56,Back,5624697427,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159305,50,1,1,4,53,7efqk7uh63928il0yffxijnv7,1,33.0,0.0,2025-04-05T14:05:11.967Z,2025-04-05T14:05:14Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5624698155,56,Back,5624698163,213,2.28,5624698153,107,,5624698157,140,23.5,5624698159,141,15.2,5624698161,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159567,51,1,1,4,56,7efqk7uh63928il0yffxijnv7,1,24.1,13.7,2025-04-05T14:05:14.768Z,2025-04-05T14:05:20Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5624699489,213,6.05,5624699481,56,Right,5624699487,212,30.4,5624699495,1,,5624699485,141,3.4,5624699479,157,,5624699483,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159587,52,61,1,4,59,7efqk7uh63928il0yffxijnv7,0,52.3,3.4,2025-04-05T14:05:18.344Z,2025-04-05T14:10:45Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5624699591,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159537,40,5,1,5,0,3ptum5fjcgw51mqui0gu6uuf4,1,45.9,101.3,2025-04-05T14:05:19.096Z,2025-04-05T14:07:30Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5624699889,233,53,5624699307,347,,5624699303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159635,53,5,1,5,0,7efqk7uh63928il0yffxijnv7,0,54.1,-1.3,2025-04-05T14:05:19.096Z,2025-04-05T14:07:30Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5624699961,233,40,5624699833,56,Right,5624699837,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160035,41,1,1,5,8,3ptum5fjcgw51mqui0gu6uuf4,1,45.9,100.0,2025-04-05T14:05:26.857Z,2025-04-05T14:05:29Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5624702057,141,86.8,5624702047,107,,5624702061,212,10.5,5624702049,56,Back,5624702051,140,43.8,5624702063,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160071,42,1,1,5,11,3ptum5fjcgw51mqui0gu6uuf4,1,44.4,86.0,2025-04-05T14:05:29.465Z,2025-04-05T14:05:30Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5624702233,56,Back,5624702235,140,41.7,5624702241,212,7.6,5624702237,141,96.3,5624702247,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160099,43,1,1,5,11,3ptum5fjcgw51mqui0gu6uuf4,1,41.7,96.3,2025-04-05T14:05:30.314Z,2025-04-05T14:05:31Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5624702369,213,5.84,5624702361,56,Left,5624702365,141,87.8,5624702363,140,53.2,5624702367,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160197,44,1,1,5,12,3ptum5fjcgw51mqui0gu6uuf4,1,53.2,87.8,2025-04-05T14:05:31.017Z,2025-04-05T14:05:33Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5624702865,212,14.7,5624702863,141,82.9,5624702867,213,6.05,5624702861,140,66.8,5624702859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160219,45,1,1,5,14,3ptum5fjcgw51mqui0gu6uuf4,0,67.3,80.9,2025-04-05T14:05:33.034Z,2025-04-05T14:05:33Z,46ums24te70jl5qclztg8xhwp,C. David,,,5624702961,212,9.3,5624702957,141,69.1,5624702953,56,Center,5624702955,140,62.9,5624702965,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160365,55,1,1,5,16,7efqk7uh63928il0yffxijnv7,1,33.7,36.1,2025-04-05T14:05:34.992Z,2025-04-05T14:05:36Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5624703797,212,4.6,5624703791,56,Back,5624703795,141,30.3,5624703793,140,36.0,5624703801,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160393,56,1,1,5,17,7efqk7uh63928il0yffxijnv7,0,36.3,28.5,2025-04-05T14:05:36.016Z,2025-04-05T14:05:38Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5624704333,236,,5624703969,56,Back,5624703975,141,37.4,5624703989,213,1.48,5624703985,212,6.1,5624703971,140,36.8,5624704345,286,,5624704339,233,46,,,,,,,,,,,,,,,,,,,,,,,,
2796160455,46,74,1,5,17,3ptum5fjcgw51mqui0gu6uuf4,1,63.1,65.2,2025-04-05T14:05:36.017Z,2025-04-05T14:30:38Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5624704455,233,56,5624704265,285,,5624704261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160683,57,1,1,5,21,7efqk7uh63928il0yffxijnv7,1,49.5,20.1,2025-04-05T14:05:39.463Z,2025-04-05T14:05:43Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5624705515,1,,5624705513,213,6.15,5624705503,140,92.4,5624705507,141,11.1,5624705511,212,45.5,5624705499,155,,5624705501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161991,58,1,1,5,24,7efqk7uh63928il0yffxijnv7,1,95.5,10.9,2025-04-05T14:05:43.168Z,2025-04-05T14:06:39Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,1.0,5624712345,2,,5624712357,213,1.56,5624719225,210,16,5624719231,22,,5624712347,155,,5624712351,140,95.9,5624712355,212,30.5,5624719227,154,,5624712353,141,5624712349,56,,,,,,,,,,,,,,,,,55.7,Center,,
2796162009,59,16,1,5,29,7efqk7uh63928il0yffxijnv7,1,95.9,55.7,2025-04-05T14:05:47.928Z,2025-04-05T14:06:40Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5624712429,61,,5624719497,230,99.3,5624719483,55,58,5624712427,22,,5624719473,78,,5624719475,29,,5624712433,56,Center,5624719499,231,53.2,5624719495,214,5624719493,103,5624713729,374,5624719479,154,,5624713735,375,05:29.157,5624713719,72,,5624719491,102,51.0,,,,3.2,2025-04-05 15:05:47.580,
2796163923,47,1,1,6,28,3ptum5fjcgw51mqui0gu6uuf4,1,51.4,50.4,2025-04-05T14:06:47.338Z,2025-04-05T14:16:10Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5624722003,279,G,5624721989,140,29.9,5624721983,56,Back,5624721995,212,23.3,5624722001,213,3.39,5624721993,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796163995,48,1,1,6,30,3ptum5fjcgw51mqui0gu6uuf4,0,29.9,41.9,2025-04-05T14:06:49.114Z,2025-04-05T14:16:08Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5624722387,56,Center,5624722393,141,24.9,5624786499,189,,5624722385,157,,5624722403,213,6.01,5624722389,140,68.9,5624722399,212,42.6,5624722407,1,,,,,,,,,,,,,,,,,,,,,,,,,
2796164011,49,44,1,6,31,3ptum5fjcgw51mqui0gu6uuf4,1,68.9,23.6,2025-04-05T14:06:49.615Z,2025-04-05T14:33:50Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5624796741,233,60,5624722469,56,Center,5624722473,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796163905,60,44,1,6,31,7efqk7uh63928il0yffxijnv7,0,31.1,76.4,2025-04-05T14:06:49.616Z,2025-04-05T14:33:51Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5624721885,56,Back,5624796803,233,49,5624721887,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796178365,113,1,1,6,31,3ptum5fjcgw51mqui0gu6uuf4,0,67.6,18.3,2025-04-05T14:06:50.131Z,2025-04-05T16:17:08Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5624797685,213,0.04,5624797679,140,83.5,5624797683,212,16.7,5624797675,168,,5624797681,141,19.2,5624797673,3,,5624797677,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164721,61,12,1,6,33,7efqk7uh63928il0yffxijnv7,1,20.6,69.3,2025-04-05T14:06:51.496Z,2025-04-05T14:07:06Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5624726291,140,38.6,5624726297,213,0.39,5624726293,141,80.8,5624726295,212,20.5,5624726281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164335,50,1,1,6,36,3ptum5fjcgw51mqui0gu6uuf4,1,63.5,23.9,2025-04-05T14:06:54.745Z,2025-04-05T14:16:13Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5624724243,56,Center,5624724245,140,58.9,5624724251,213,2.10,5624724247,141,36.1,5624724249,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164405,51,1,1,6,39,3ptum5fjcgw51mqui0gu6uuf4,1,59.3,36.3,2025-04-05T14:06:58.106Z,2025-04-05T14:16:15Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5624724661,141,45.2,5624724659,140,52.3,5624724657,56,Center,5624724667,213,2.45,5624724663,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164503,52,1,1,6,41,3ptum5fjcgw51mqui0gu6uuf4,1,52.3,45.2,2025-04-05T14:06:59.625Z,2025-04-05T14:16:17Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5624725137,56,Left,5624725141,140,56.0,5624725149,213,1.43,5624725145,141,84.7,5624725147,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164593,53,1,1,6,43,3ptum5fjcgw51mqui0gu6uuf4,1,56.0,84.7,2025-04-05T14:07:01.514Z,2025-04-05T14:16:18Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5624725609,212,17.1,5624725599,56,Left,5624725603,140,71.6,5624725613,213,0.30,5624725607,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164633,54,1,1,6,45,3ptum5fjcgw51mqui0gu6uuf4,0,74.7,91.8,2025-04-05T14:07:03.722Z,2025-04-05T14:07:04Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5624725857,212,5.8,5624725847,56,Left,5624725861,213,4.60,5624725851,140,74.1,5624725855,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164849,63,1,1,6,47,7efqk7uh63928il0yffxijnv7,1,22.4,9.8,2025-04-05T14:07:06.265Z,2025-04-05T14:07:08Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5624726957,213,1.29,5624726955,212,10.7,5624726953,141,25.0,5624726947,140,25.2,5624726929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164825,55,83,1,6,49,3ptum5fjcgw51mqui0gu6uuf4,0,66.7,69.9,2025-04-05T14:07:08.001Z,2025-04-05T14:07:11Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5624727461,399,80115v2kkgjym3ubywmkz654a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164905,64,1,1,6,50,7efqk7uh63928il0yffxijnv7,1,26.7,25.8,2025-04-05T14:07:08.704Z,2025-04-05T14:07:09Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5624727217,213,1.40,5624727213,141,54.3,5624727215,212,19.7,5624727211,140,29.8,5624727209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796165107,65,1,1,6,51,7efqk7uh63928il0yffxijnv7,1,30.2,52.2,2025-04-05T14:07:09.784Z,2025-04-05T14:07:14Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5624728373,212,16.8,5624728375,213,0.50,5624728369,140,44.3,5624728371,141,64.0,5624728367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796165127,66,61,1,6,55,7efqk7uh63928il0yffxijnv7,0,44.3,64.0,2025-04-05T14:07:14.280Z,2025-04-05T14:07:14Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5624728463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796165273,56,4,1,6,57,3ptum5fjcgw51mqui0gu6uuf4,1,55.0,38.6,2025-04-05T14:07:15.712Z,2025-04-05T14:07:21Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5624729309,152,,5624729299,13,,5624729313,265,,5624729305,56,Center,5624729359,233,67,5624729317,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796165187,67,4,1,6,57,7efqk7uh63928il0yffxijnv7,0,45.0,61.4,2025-04-05T14:07:15.713Z,2025-04-05T14:07:22Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5624729457,233,56,5624728981,56,Back,5624728989,285,,5624728985,265,,5624728983,152,,5624728979,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796165477,57,1,1,6,59,3ptum5fjcgw51mqui0gu6uuf4,1,53.6,40.4,2025-04-05T14:07:18.330Z,2025-04-05T14:07:22Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5624730331,212,16.4,5624730329,141,62.9,5624730321,5,,5624730327,140,59.1,5624730325,56,Center,5624730333,213,1.21,5624730323,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796165487,58,1,1,7,0,3ptum5fjcgw51mqui0gu6uuf4,1,59.1,62.9,2025-04-05T14:07:19.098Z,2025-04-05T14:07:22Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5624730409,140,69.9,5624730421,213,6.25,5624730417,212,11.3,5624730413,141,62.4,5624730405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796165559,59,1,1,7,2,3ptum5fjcgw51mqui0gu6uuf4,1,69.9,62.4,2025-04-05T14:07:20.786Z,2025-04-05T14:07:23Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5624730749,141,88.3,5624730753,213,0.84,5624730747,140,84.9,5624730751,212,23.6,5624730745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796165695,60,1,1,7,5,3ptum5fjcgw51mqui0gu6uuf4,1,83.1,89.7,2025-04-05T14:07:23.617Z,2025-04-05T14:07:26Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5624731493,213,1.96,5624731485,141,96.8,5624731475,56,Left,5624731489,212,5.2,5624731481,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796165809,61,1,1,7,8,3ptum5fjcgw51mqui0gu6uuf4,1,78.7,95.3,2025-04-05T14:07:26.434Z,2025-04-05T14:07:29Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5624732159,213,3.91,5624732155,141,75.0,5624732153,140,65.1,5624732157,212,19.9,5624732149,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166115,62,1,1,7,10,3ptum5fjcgw51mqui0gu6uuf4,1,63.8,67.2,2025-04-05T14:07:28.913Z,2025-04-05T14:07:35Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5624733633,213,3.98,5624733623,140,50.3,5624733627,141,44.2,5624733617,56,Center,5624733629,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166381,63,1,1,7,16,3ptum5fjcgw51mqui0gu6uuf4,1,45.7,32.2,2025-04-05T14:07:34.826Z,2025-04-05T14:07:40Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5624734991,212,17.3,5624734985,56,Back,5624734995,213,1.66,5624734989,141,57.5,5624734987,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166657,64,1,1,7,23,3ptum5fjcgw51mqui0gu6uuf4,1,46.5,61.1,2025-04-05T14:07:41.866Z,2025-04-05T14:07:45Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5624736399,1,,5624736377,141,18.8,5624736369,155,,5624736373,140,94.6,5624736379,212,58.1,5624736371,56,Right,5624736393,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166687,65,1,1,7,27,3ptum5fjcgw51mqui0gu6uuf4,0,94.6,18.3,2025-04-05T14:07:45.562Z,2025-04-05T14:07:46Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5624736551,56,Center,5624736541,155,,5624736561,212,13.5,5624736557,141,35.2,5624736567,213,1.02,5624736553,140,100.0,5624736535,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166875,66,5,1,7,27,3ptum5fjcgw51mqui0gu6uuf4,0,101.3,37.8,2025-04-05T14:07:46.098Z,2025-04-05T14:10:14Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5624737685,233,68,5624737495,346,,5624737493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166855,68,5,1,7,27,7efqk7uh63928il0yffxijnv7,1,-1.3,62.2,2025-04-05T14:07:46.098Z,2025-04-05T14:10:14Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5624737613,233,66,5624737385,346,,5624737383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796168323,69,1,1,7,55,7efqk7uh63928il0yffxijnv7,0,5.0,63.0,2025-04-05T14:08:13.825Z,2025-04-05T14:08:19Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5624744967,124,,5624744977,212,38.4,5624744969,56,Back,5624744971,140,41.5,5624744987,1,,5624744993,74,,5624744981,213,6.21,5624744973,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,
2796168393,67,1,1,8,1,3ptum5fjcgw51mqui0gu6uuf4,0,59.9,38.6,2025-04-05T14:08:19.690Z,2025-04-05T14:08:20Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5624745325,140,76.2,5624745327,141,47.9,5624745315,155,,5624745329,212,18.2,5624745331,213,0.35,5624745321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796168511,70,1,1,8,3,7efqk7uh63928il0yffxijnv7,1,26.8,43.4,2025-04-05T14:08:21.632Z,2025-04-05T14:08:23Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5624745981,141,46.6,5624745985,213,3.01,5624745977,56,Back,5624745983,212,16.2,5624745979,140,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796168817,71,1,1,8,4,7efqk7uh63928il0yffxijnv7,1,11.5,46.6,2025-04-05T14:08:23.176Z,2025-04-05T14:08:29Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5624747453,1,,5624747419,56,Back,5624747411,157,,5624747449,213,0.84,5624747427,140,40.8,5624747437,141,96.9,5624747445,212,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796168953,72,1,1,8,11,7efqk7uh63928il0yffxijnv7,1,38.3,95.3,2025-04-05T14:08:29.793Z,2025-04-05T14:08:32Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5624748233,212,9.5,5624748235,213,6.23,5624748225,3,,5624748231,141,94.5,5624748229,140,47.3,5624748227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
