id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value
2802931259,19,61,1,2,0,duspptyvnr5kpx2iko5gerhnz,0,56.6,5.9,2025-04-19T12:02:40.315Z,2025-04-19T12:02:40Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5662045893,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931263,20,5,1,2,1,duspptyvnr5kpx2iko5gerhnz,0,62.4,-1.2,2025-04-19T12:02:41.179Z,2025-04-19T12:02:44Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5662045983,233,36,5662045899,56,Right,5662045901,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931267,36,5,1,2,1,8eab5wbcnttsiosd1o8c71gmk,1,37.6,101.2,2025-04-19T12:02:41.179Z,2025-04-19T12:55:16Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5662045947,56,Back,5662045961,233,20,5662045949,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931363,37,1,1,2,13,8eab5wbcnttsiosd1o8c71gmk,1,36.4,100.0,2025-04-19T12:02:53.585Z,2025-04-19T12:02:55Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662046511,107,,5662046513,56,Back,5662046519,212,8.5,5662046515,140,41.1,5662046517,141,90.8,5662046521,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931377,38,1,1,2,15,8eab5wbcnttsiosd1o8c71gmk,1,41.1,90.8,2025-04-19T12:02:54.945Z,2025-04-19T12:02:56Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662046609,141,93.8,5662046613,213,2.90,5662046607,140,33.3,5662046611,212,8.4,5662046605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931383,39,1,1,2,16,8eab5wbcnttsiosd1o8c71gmk,0,31.5,92.1,2025-04-19T12:02:56.592Z,2025-04-19T12:02:57Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662046679,233,21,5662046645,56,Back,5662046647,140,33.2,5662046649,141,91.7,5662046677,236,,5662046683,286,,5662046651,212,1.8,5662046653,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931385,21,74,1,2,16,duspptyvnr5kpx2iko5gerhnz,1,65.0,14.1,2025-04-19T12:02:56.593Z,2025-04-19T12:55:10Z,di62c8bxsf1t8jrhzu47qb7u2,J. Lakkamäki,,,5662046657,285,,5662046655,56,Right,5662046715,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931411,22,43,1,2,18,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T12:02:57.850Z,2025-04-19T12:03:06Z,di62c8bxsf1t8jrhzu47qb7u2,J. Lakkamäki,,,5662047309,144,7,5662046797,56,Center,5662046799,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802944169,190,61,1,2,18,8eab5wbcnttsiosd1o8c71gmk,1,30.3,91.8,2025-04-19T12:02:58.441Z,2025-04-19T12:18:05Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662114657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931473,24,1,1,2,20,duspptyvnr5kpx2iko5gerhnz,1,70.2,22.4,2025-04-19T12:02:59.884Z,2025-04-19T12:03:03Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5662047099,213,0.57,5662047093,140,83.5,5662047091,56,Center,5662047097,212,16.6,5662047095,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931483,25,1,1,2,23,duspptyvnr5kpx2iko5gerhnz,0,85.3,28.8,2025-04-19T12:03:03.499Z,2025-04-19T12:03:04Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662047169,213,6.11,5662047161,56,Center,5662047167,212,16.1,5662047163,140,100.0,5662047165,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931529,26,5,1,2,24,duspptyvnr5kpx2iko5gerhnz,0,100.4,23.2,2025-04-19T12:03:04.231Z,2025-04-19T12:55:17Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662047473,233,40,5662047441,56,Center,5662047443,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931509,40,5,1,2,24,8eab5wbcnttsiosd1o8c71gmk,1,-0.4,76.8,2025-04-19T12:03:04.231Z,2025-04-19T12:55:16Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662047283,346,,5662047281,56,Back,5662047469,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931803,41,1,1,2,45,8eab5wbcnttsiosd1o8c71gmk,1,5.0,63.0,2025-04-19T12:03:25.441Z,2025-04-19T12:03:31Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662048981,124,,5662048983,56,Back,5662048989,212,10.5,5662048985,140,2.3,5662048999,237,,5662048987,141,48.1,5662048991,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931835,42,1,1,2,51,8eab5wbcnttsiosd1o8c71gmk,0,7.4,48.2,2025-04-19T12:03:31.251Z,2025-04-19T12:03:33Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662049159,140,63.9,5662049165,213,0.55,5662049167,1,,5662049157,56,Left,5662049155,155,,5662049161,141,100.0,5662049163,212,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931855,27,5,1,2,53,duspptyvnr5kpx2iko5gerhnz,1,30.8,-1.6,2025-04-19T12:03:33.490Z,2025-04-19T12:55:17Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662049265,347,,5662049263,56,Back,5662049271,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802931839,43,5,1,2,53,8eab5wbcnttsiosd1o8c71gmk,0,69.2,101.6,2025-04-19T12:03:33.490Z,2025-04-19T12:03:39Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662049183,347,,5662049181,56,Left,5662049297,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932007,28,1,1,3,7,duspptyvnr5kpx2iko5gerhnz,0,25.2,0.0,2025-04-19T12:03:47.386Z,2025-04-19T12:03:49Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662050121,141,18.3,5662050117,56,Right,5662050123,212,40.0,5662050115,107,,5662050127,1,,5662050125,213,0.35,5662050119,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932017,44,8,1,3,10,8eab5wbcnttsiosd1o8c71gmk,1,37.7,88.3,2025-04-19T12:03:50.321Z,2025-04-19T12:03:50Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5662050217,15,,5662050175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932053,29,5,1,3,11,duspptyvnr5kpx2iko5gerhnz,1,43.8,-1.2,2025-04-19T12:03:51.393Z,2025-04-19T12:55:17Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662050347,56,Back,5662050355,233,45,5662050349,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932035,45,5,1,3,11,8eab5wbcnttsiosd1o8c71gmk,0,56.2,101.2,2025-04-19T12:03:51.393Z,2025-04-19T12:03:55Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5662050261,347,,5662050393,233,29,5662050259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932115,30,1,1,3,13,duspptyvnr5kpx2iko5gerhnz,1,40.1,0.0,2025-04-19T12:03:53.242Z,2025-04-19T12:18:58Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662050547,107,,5662050557,212,9.8,5662050555,141,10.6,5662050559,213,2.10,5662050551,56,Back,5662118469,189,,5662050553,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932145,31,1,1,3,16,duspptyvnr5kpx2iko5gerhnz,1,35.1,10.7,2025-04-19T12:03:56.042Z,2025-04-19T12:03:59Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662050719,141,9.8,5662050721,212,28.4,5662050717,140,8.1,5662050715,56,Back,5662050725,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932177,32,1,1,3,19,duspptyvnr5kpx2iko5gerhnz,1,9.0,9.1,2025-04-19T12:03:58.923Z,2025-04-19T12:04:00Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5662050847,141,65.5,5662050845,140,14.0,5662050855,1,,5662050849,212,38.7,5662050843,56,Back,5662050853,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932221,33,1,1,3,21,duspptyvnr5kpx2iko5gerhnz,1,14.2,64.8,2025-04-19T12:04:00.666Z,2025-04-19T12:04:04Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662051045,140,4.4,5662051047,141,54.3,5662051049,212,12.5,5662051051,213,3.75,5662051043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932319,34,1,1,3,24,duspptyvnr5kpx2iko5gerhnz,1,7.5,56.6,2025-04-19T12:04:04.378Z,2025-04-19T12:04:08Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5662051457,140,54.1,5662051455,56,Center,5662051461,141,66.0,5662051469,1,,5662051451,157,,5662051465,212,49.3,5662051467,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932351,35,44,1,3,28,duspptyvnr5kpx2iko5gerhnz,1,53.2,67.4,2025-04-19T12:04:08.401Z,2025-04-19T12:55:01Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5662051639,233,46,5662051615,286,,5662051613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932311,46,44,1,3,28,8eab5wbcnttsiosd1o8c71gmk,0,46.8,32.6,2025-04-19T12:04:08.402Z,2025-04-19T12:55:01Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5662051663,233,35,5662051425,285,,5662051423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932353,36,61,1,3,29,duspptyvnr5kpx2iko5gerhnz,0,53.5,65.1,2025-04-19T12:04:08.755Z,2025-04-19T12:19:34Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5662051625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932389,47,1,1,3,30,8eab5wbcnttsiosd1o8c71gmk,1,58.4,30.3,2025-04-19T12:04:09.970Z,2025-04-19T12:19:45Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5662051775,213,0.47,5662051765,140,67.8,5662122325,189,,5662051767,141,37.6,5662051771,212,11.0,5662051763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932403,49,1,1,3,32,8eab5wbcnttsiosd1o8c71gmk,1,68.3,37.9,2025-04-19T12:04:12.273Z,2025-04-19T12:04:13Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662051835,140,76.7,5662051833,56,Center,5662051837,141,35.4,5662051839,212,9.0,5662051841,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932419,50,1,1,3,33,8eab5wbcnttsiosd1o8c71gmk,0,78.7,36.0,2025-04-19T12:04:13.441Z,2025-04-19T12:04:16Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5662051935,212,23.7,5662051933,141,30.7,5662051931,140,100.0,5662051937,213,6.13,5662051929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932539,37,5,1,3,36,duspptyvnr5kpx2iko5gerhnz,1,-1.2,69.3,2025-04-19T12:04:15.975Z,2025-04-19T12:55:18Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5662052483,56,Back,5662052513,233,51,5662052489,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932499,51,5,1,3,36,8eab5wbcnttsiosd1o8c71gmk,0,101.2,30.7,2025-04-19T12:04:15.975Z,2025-04-19T12:04:25Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5662052527,233,37,5662052347,346,,5662052345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932821,38,1,1,4,1,duspptyvnr5kpx2iko5gerhnz,1,4.4,60.8,2025-04-19T12:04:41.018Z,2025-04-19T12:04:46Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5662054055,212,12.5,5662054061,237,,5662054047,124,,5662054057,213,4.71,5662054053,141,42.4,5662054051,140,4.4,5662054049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932855,39,1,1,4,6,duspptyvnr5kpx2iko5gerhnz,0,7.8,39.5,2025-04-19T12:04:46.075Z,2025-04-19T12:04:48Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5662054229,1,,5662054223,141,40.0,5662054217,157,,5662054221,140,61.5,5662054219,56,Center,5662054227,213,0.01,5662054225,212,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932875,52,12,1,4,10,8eab5wbcnttsiosd1o8c71gmk,1,30.8,59.6,2025-04-19T12:04:49.681Z,2025-04-19T12:04:51Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5662054337,141,54.5,5662054335,140,45.8,5662054333,56,Back,5662054377,15,,5662054343,213,6.07,5662054339,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932885,53,1,1,4,11,8eab5wbcnttsiosd1o8c71gmk,1,45.7,47.0,2025-04-19T12:04:51.186Z,2025-04-19T12:20:49Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662054445,156,,5662054419,141,15.4,5662054421,212,23.5,5662054423,213,4.29,5662054417,140,36.6,5662054415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932953,55,1,1,4,16,8eab5wbcnttsiosd1o8c71gmk,0,39.3,0.1,2025-04-19T12:04:56.627Z,2025-04-19T12:04:57Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662054833,157,,5662054841,212,4.3,5662054843,213,0.24,5662054839,141,1.6,5662054837,140,43.3,5662054835,56,Back,5662054845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932971,40,61,1,4,19,duspptyvnr5kpx2iko5gerhnz,1,47.3,96.3,2025-04-19T12:04:58.755Z,2025-04-19T12:04:58Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662054929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932983,41,5,1,4,19,duspptyvnr5kpx2iko5gerhnz,0,52.4,101.6,2025-04-19T12:04:59.298Z,2025-04-19T12:55:18Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662054967,56,Left,5662055001,233,56,5662054969,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802932979,56,5,1,4,19,8eab5wbcnttsiosd1o8c71gmk,1,47.6,-1.6,2025-04-19T12:04:59.298Z,2025-04-19T12:55:18Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662054977,233,41,5662054965,347,,5662054963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933017,57,1,1,4,21,8eab5wbcnttsiosd1o8c71gmk,1,43.8,0.0,2025-04-19T12:05:01.010Z,2025-04-19T12:05:05Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662055247,56,Center,5662055255,212,20.1,5662055259,213,1.00,5662055249,140,54.1,5662055243,107,,5662055251,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933035,58,1,1,4,25,8eab5wbcnttsiosd1o8c71gmk,0,46.5,43.7,2025-04-19T12:05:05.490Z,2025-04-19T12:05:07Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662055335,56,Center,5662055337,140,53.6,5662055339,141,73.6,5662055343,213,1.22,5662055341,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933107,43,1,1,4,28,duspptyvnr5kpx2iko5gerhnz,1,52.9,32.4,2025-04-19T12:05:08.602Z,2025-04-19T12:05:14Z,di62c8bxsf1t8jrhzu47qb7u2,J. Lakkamäki,,,5662055755,141,25.6,5662055757,212,14.4,5662055751,56,Center,5662055753,140,65.9,5662055759,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933085,59,83,1,4,32,8eab5wbcnttsiosd1o8c71gmk,0,30.2,85.3,2025-04-19T12:05:11.921Z,2025-04-19T12:05:15Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662055831,399,6zw6j1zpm7vs8zkx5z6enqpgq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933111,44,3,1,4,34,duspptyvnr5kpx2iko5gerhnz,0,81.0,18.2,2025-04-19T12:05:14.491Z,2025-04-19T12:54:57Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5662055787,286,,5662055785,56,Right,5662056429,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933117,60,7,1,4,34,8eab5wbcnttsiosd1o8c71gmk,1,19.0,81.8,2025-04-19T12:05:14.492Z,2025-04-19T12:54:56Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662055823,285,,5662055821,56,Back,5662056441,233,44,5662055915,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933143,45,6,1,4,37,duspptyvnr5kpx2iko5gerhnz,1,92.2,16.6,2025-04-19T12:05:17.011Z,2025-04-19T12:55:12Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5662056073,56,Right,5662056085,233,61,5662056075,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933135,61,6,1,4,37,8eab5wbcnttsiosd1o8c71gmk,0,7.8,83.4,2025-04-19T12:05:17.011Z,2025-04-19T12:05:22Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662056013,75,,5662056011,56,Back,5662056099,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933595,46,1,1,5,4,duspptyvnr5kpx2iko5gerhnz,0,99.5,0.5,2025-04-19T12:05:44.524Z,2025-04-19T12:05:49Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662058291,6,,5662058613,233,62,5662058317,212,37.0,5662058323,1,,5662058305,56,Center,5662058297,155,,5662058287,2,,5662058321,213,1.91,5662058309,140,87.8,5662058313,141,51.9,5662058301,223,,,,,,,,,,,,,,,,,,
2802933649,62,41,1,5,8,8eab5wbcnttsiosd1o8c71gmk,0,3.6,48.4,2025-04-19T12:05:48.306Z,2025-04-19T12:05:50Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662058579,213,5.99,5662058573,140,15.8,5662058631,233,46,5662058575,141,42.7,5662058577,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933671,47,61,1,5,9,duspptyvnr5kpx2iko5gerhnz,1,82.5,57.5,2025-04-19T12:05:48.745Z,2025-04-19T12:06:18Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,1.0,,5662058677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933693,48,15,1,5,12,duspptyvnr5kpx2iko5gerhnz,1,74.9,59.4,2025-04-19T12:05:51.758Z,2025-04-19T12:07:26Z,di62c8bxsf1t8jrhzu47qb7u2,J. Lakkamäki,,,5662065337,233,63,5662065307,146,80.2,5662065293,29,,5662064345,25,,5662058795,18,,5662065301,103,19,5662065313,231,50.4,5662064351,82,,5662065309,147,57.6,5662065295,55,47,5662065305,328,5662065299,102,50.8,5662064347,72,5662058797,56,Center,5662065291,78,5662065311,230,99.0,5662065303,215,,,
2802933691,63,10,1,5,12,8eab5wbcnttsiosd1o8c71gmk,1,19.8,42.4,2025-04-19T12:05:51.858Z,2025-04-19T12:07:27Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662058775,94,,5662058779,56,Back,5662065433,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933753,65,1,1,5,14,8eab5wbcnttsiosd1o8c71gmk,1,24.6,60.5,2025-04-19T12:05:54.178Z,2025-04-19T12:05:58Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662059175,212,26.0,5662059173,141,67.9,5662059169,56,Back,5662059177,213,0.19,5662059171,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933761,66,61,1,5,19,8eab5wbcnttsiosd1o8c71gmk,0,64.4,66.0,2025-04-19T12:05:58.786Z,2025-04-19T12:05:59Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5662059225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933853,50,1,1,5,22,duspptyvnr5kpx2iko5gerhnz,1,24.8,26.1,2025-04-19T12:06:02.090Z,2025-04-19T12:06:04Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662059701,212,22.6,5662059703,213,0.14,5662059695,56,Back,5662059697,140,46.1,5662059699,141,30.6,5662059705,1,,5662059693,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933857,51,61,1,5,25,duspptyvnr5kpx2iko5gerhnz,1,45.5,31.2,2025-04-19T12:06:04.843Z,2025-04-19T12:06:05Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662059723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933891,52,1,1,5,28,duspptyvnr5kpx2iko5gerhnz,0,84.8,28.3,2025-04-19T12:06:08.170Z,2025-04-19T12:06:09Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5662059915,141,41.3,5662059913,140,85.1,5662059911,56,Center,5662059917,212,8.8,5662059919,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933895,67,1,1,5,29,8eab5wbcnttsiosd1o8c71gmk,1,12.8,60.9,2025-04-19T12:06:09.091Z,2025-04-19T12:06:24Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5662060787,140,12.0,5662060789,141,66.7,5662060791,212,4.0,5662059929,56,Back,5662060793,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933923,68,12,1,5,30,8eab5wbcnttsiosd1o8c71gmk,1,11.4,71.7,2025-04-19T12:06:10.179Z,2025-04-19T12:06:12Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662060033,141,75.0,5662060031,140,0.0,5662060037,213,2.98,5662060035,212,13.7,5662060029,56,Back,5662060063,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933919,53,6,1,5,31,duspptyvnr5kpx2iko5gerhnz,1,100.0,28.6,2025-04-19T12:06:10.684Z,2025-04-19T12:55:12Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5662060065,56,Center,5662060067,75,,5662060235,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802933925,69,6,1,5,31,8eab5wbcnttsiosd1o8c71gmk,0,0.0,71.4,2025-04-19T12:06:10.684Z,2025-04-19T12:55:13Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662060213,75,,5662060211,56,Back,5662060239,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802934715,54,1,1,6,26,duspptyvnr5kpx2iko5gerhnz,1,99.4,0.5,2025-04-19T12:07:06.059Z,2025-04-19T12:07:12Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662064105,212,46.9,5662064095,155,,5662064103,141,68.2,5662064111,1,,5662064087,2,,5662064097,223,,5662064107,213,1.76,5662064091,6,,5662064101,140,90.9,5662064099,56,Center,,,,,,,,,,,,,,,,,,,,
2802934721,55,44,1,6,29,duspptyvnr5kpx2iko5gerhnz,1,93.6,62.0,2025-04-19T12:07:09.602Z,2025-04-19T12:55:01Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662064141,286,,5662064139,56,Center,5662064155,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802934689,70,44,1,6,29,8eab5wbcnttsiosd1o8c71gmk,0,6.4,38.0,2025-04-19T12:07:09.603Z,2025-04-19T12:55:02Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5662063959,56,Back,5662064207,233,55,5662063961,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802934737,56,1,1,6,29,duspptyvnr5kpx2iko5gerhnz,0,91.3,68.1,2025-04-19T12:07:09.610Z,2025-04-19T12:34:51Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662064231,3,,5662064237,140,90.2,5662064233,56,Center,5662064239,141,64.2,5662064241,212,2.9,5662064243,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802934743,71,12,1,6,32,8eab5wbcnttsiosd1o8c71gmk,1,3.6,45.4,2025-04-19T12:07:12.066Z,2025-04-19T12:07:13Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662064259,56,Back,5662064333,167,,5662064265,212,41.0,5662064267,213,5.41,5662064261,140,28.7,5662064263,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802934863,57,5,1,6,33,duspptyvnr5kpx2iko5gerhnz,1,71.8,101.2,2025-04-19T12:07:13.148Z,2025-04-19T12:55:18Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662064877,233,72,5662064871,347,,5662064869,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
