id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2822541059,36,1,1,2,34,303582z192rnbr2x28o2t7u38,1,24.8,18.3,2025-06-14T14:02:48.962Z,2025-06-14T14:02:51Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5770564145,140,20.4,5770564149,212,9.3,5770564147,141,6.4,5770564143,56,Back,5770564151,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541061,37,61,1,2,37,303582z192rnbr2x28o2t7u38,0,23.7,3.2,2025-06-14T14:02:51.681Z,2025-06-14T14:02:52Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5770564155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541071,26,5,1,2,38,cy6zs39z79dcfbr4xzkp38z7q,1,75.2,101.2,2025-06-14T14:02:52.598Z,2025-06-14T14:42:21Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5770564203,233,38,5770564179,347,,5770564177,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541069,38,5,1,2,38,303582z192rnbr2x28o2t7u38,0,24.8,-1.2,2025-06-14T14:02:52.598Z,2025-06-14T14:02:56Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5770564173,56,Back,5770564211,233,26,5770564175,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541083,27,1,1,2,39,cy6zs39z79dcfbr4xzkp38z7q,1,76.7,100.0,2025-06-14T14:02:54.086Z,2025-06-14T14:02:59Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5770564277,56,Left,5770564283,212,8.8,5770564279,140,72.1,5770564285,213,4.13,5770564275,107,,5770564281,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541087,28,1,1,2,44,cy6zs39z79dcfbr4xzkp38z7q,1,65.2,75.6,2025-06-14T14:02:59.223Z,2025-06-14T14:03:02Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5770564307,212,38.1,5770564303,140,38.7,5770564305,141,37.3,5770564309,213,3.89,5770564301,56,Back,5770564311,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541099,29,1,1,2,47,cy6zs39z79dcfbr4xzkp38z7q,1,38.7,37.3,2025-06-14T14:03:02.151Z,2025-06-14T14:03:04Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5770564367,141,15.9,5770564371,213,5.11,5770564363,56,Back,5770564365,140,44.5,5770564369,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541107,30,1,1,2,49,cy6zs39z79dcfbr4xzkp38z7q,1,44.5,15.9,2025-06-14T14:03:04.343Z,2025-06-14T14:03:08Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5770564395,141,3.2,5770564399,213,5.80,5770564391,56,Right,5770564393,140,60.2,5770564397,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541121,31,1,1,2,53,cy6zs39z79dcfbr4xzkp38z7q,1,43.8,3.8,2025-06-14T14:03:08.118Z,2025-06-14T14:03:11Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770564453,140,23.2,5770564457,212,32.8,5770564455,141,40.1,5770564459,213,2.29,5770564461,1,,5770564451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541131,32,1,1,2,56,cy6zs39z79dcfbr4xzkp38z7q,1,23.2,40.1,2025-06-14T14:03:10.982Z,2025-06-14T14:03:12Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5770564505,56,Back,5770564511,212,13.1,5770564509,141,58.4,5770564513,213,1.25,5770564507,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541151,33,1,1,2,57,cy6zs39z79dcfbr4xzkp38z7q,1,27.2,58.4,2025-06-14T14:03:12.470Z,2025-06-14T14:03:17Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5770564639,213,1.19,5770564635,141,90.5,5770564637,212,23.5,5770564633,140,35.6,5770564631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541161,34,61,1,3,2,cy6zs39z79dcfbr4xzkp38z7q,0,38.2,91.7,2025-06-14T14:03:17.383Z,2025-06-14T14:03:21Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5770564675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541179,40,1,1,3,6,303582z192rnbr2x28o2t7u38,1,30.5,23.4,2025-06-14T14:03:21.444Z,2025-06-14T14:03:24Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770564769,213,3.00,5770564765,141,25.5,5770564767,212,10.2,5770564763,140,20.9,5770564761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541199,41,1,1,3,9,303582z192rnbr2x28o2t7u38,1,27.2,37.1,2025-06-14T14:03:24.270Z,2025-06-14T14:03:28Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5770564851,213,1.79,5770564845,140,24.7,5770564849,212,11.9,5770564847,141,54.2,5770564843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541211,42,1,1,3,14,303582z192rnbr2x28o2t7u38,1,27.5,52.8,2025-06-14T14:03:28.792Z,2025-06-14T14:03:34Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5770564899,56,Back,5770564911,212,11.7,5770564907,141,35.7,5770564913,213,4.81,5770564903,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541221,43,1,1,3,19,303582z192rnbr2x28o2t7u38,1,36.7,31.9,2025-06-14T14:03:34.434Z,2025-06-14T14:03:36Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770564981,141,48.8,5770564979,140,30.1,5770564985,213,2.11,5770564977,56,Back,5770564983,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541231,44,1,1,3,21,303582z192rnbr2x28o2t7u38,1,29.9,50.3,2025-06-14T14:03:36.453Z,2025-06-14T14:03:39Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5770565031,140,30.0,5770565035,212,14.6,5770565037,213,1.56,5770565029,56,Back,5770565033,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541237,45,1,1,3,24,303582z192rnbr2x28o2t7u38,1,30.4,74.4,2025-06-14T14:03:38.978Z,2025-06-14T14:03:42Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5770565067,140,41.2,5770565071,212,17.0,5770565073,213,0.84,5770565065,56,Back,5770565069,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541247,46,1,1,3,27,303582z192rnbr2x28o2t7u38,1,40.3,94.4,2025-06-14T14:03:42.060Z,2025-06-14T14:12:19Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770565137,141,78.9,5770565143,1,,5770565133,56,Left,5770565135,140,73.2,5770565139,212,36.1,5770565141,213,5.99,5770565131,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541251,47,61,1,3,30,303582z192rnbr2x28o2t7u38,0,77.6,77.2,2025-06-14T14:03:45.134Z,2025-06-14T14:03:45Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5770565155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541263,36,1,1,3,34,cy6zs39z79dcfbr4xzkp38z7q,1,14.7,8.3,2025-06-14T14:03:48.742Z,2025-06-14T14:03:51Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5770565203,56,Back,5770565207,141,31.2,5770565209,212,15.8,5770565205,140,12.3,5770565211,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541271,37,1,1,3,36,cy6zs39z79dcfbr4xzkp38z7q,1,12.3,31.2,2025-06-14T14:03:50.951Z,2025-06-14T14:12:41Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5770565249,212,10.6,5770565245,140,3.2,5770565243,56,Back,5770565247,141,37.9,5770565251,213,2.70,5770571739,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541277,38,1,1,3,38,cy6zs39z79dcfbr4xzkp38z7q,1,3.2,37.9,2025-06-14T14:03:52.886Z,2025-06-14T14:03:55Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5770565261,56,Back,5770565265,141,40.7,5770565269,213,0.04,5770565259,157,,5770565267,212,47.7,5770565271,1,,5770565263,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541279,39,1,1,3,40,cy6zs39z79dcfbr4xzkp38z7q,0,48.6,40.7,2025-06-14T14:03:55.430Z,2025-06-14T14:03:58Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5770565281,212,6.2,5770565287,156,,5770565277,140,44.5,5770565283,213,3.94,5770565279,141,34.2,5770565275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541281,48,8,1,3,43,303582z192rnbr2x28o2t7u38,1,58.5,77.6,2025-06-14T14:03:57.518Z,2025-06-14T14:03:57Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770565291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822542555,150,83,1,3,44,303582z192rnbr2x28o2t7u38,0,61.1,90.1,2025-06-14T14:03:59.075Z,2025-06-14T14:13:32Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770572189,399,80whrqt5ch885cdrzpzlez85w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541285,40,3,1,3,47,cy6zs39z79dcfbr4xzkp38z7q,0,44.8,6.3,2025-06-14T14:04:01.654Z,2025-06-14T14:42:41Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770565367,233,49,5770565307,286,,5770565305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541295,49,7,1,3,47,303582z192rnbr2x28o2t7u38,1,55.2,93.7,2025-06-14T14:04:01.655Z,2025-06-14T14:42:41Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770565359,233,40,5770565351,56,Left,5770565353,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541311,50,1,1,3,48,303582z192rnbr2x28o2t7u38,1,57.2,95.1,2025-06-14T14:04:03.242Z,2025-06-14T14:04:06Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770565397,140,46.4,5770565401,212,12.1,5770565403,213,3.49,5770565395,56,Back,5770565399,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822542779,104,45,1,3,48,cy6zs39z79dcfbr4xzkp38z7q,0,46.0,9.7,2025-06-14T14:04:03.283Z,2025-06-14T14:17:27Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5770574013,56,Back,5770574021,233,177,5770574015,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822542801,177,3,1,3,48,303582z192rnbr2x28o2t7u38,1,54.0,90.3,2025-06-14T14:04:03.283Z,2025-06-14T14:17:26Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770573957,286,,5770573955,56,Left,5770574017,233,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541309,42,83,1,3,49,cy6zs39z79dcfbr4xzkp38z7q,0,46.5,7.3,2025-06-14T14:04:03.718Z,2025-06-14T14:18:47Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770565441,399,7198rz1vtgazkeytaltke2noq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541301,41,43,1,3,49,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-06-14T14:04:03.798Z,2025-06-14T14:18:17Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770575439,144,61,5770565365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822543069,194,1,1,3,49,303582z192rnbr2x28o2t7u38,0,56.1,88.3,2025-06-14T14:04:04.392Z,2025-06-14T14:17:45Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770575051,213,0.01,5770575049,212,14.1,5770575045,140,69.5,5770575047,141,88.5,5770575043,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541313,51,43,1,3,51,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-14T14:04:06.250Z,2025-06-14T14:18:55Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770565409,286,0,5770575787,144,50,5770565407,56,Back,5770565423,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541317,52,43,1,3,51,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-14T14:04:06.250Z,2025-06-14T14:18:58Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770565479,233,44,5770565427,286,0,5770575801,144,50,5770565425,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541315,43,43,1,3,51,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-06-14T14:04:06.251Z,2025-06-14T14:19:37Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5770565411,56,Back,5770565413,285,0,5770576265,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541325,44,50,1,3,53,cy6zs39z79dcfbr4xzkp38z7q,1,44.6,11.3,2025-06-14T14:04:07.719Z,2025-06-14T14:22:14Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5770576059,233,53,5770565455,56,Back,5770576053,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541327,53,7,1,3,53,303582z192rnbr2x28o2t7u38,0,55.4,88.7,2025-06-14T14:04:07.720Z,2025-06-14T14:22:14Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770565461,285,,5770577837,233,44,5770565459,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541347,48,61,1,3,53,cy6zs39z79dcfbr4xzkp38z7q,1,41.9,14.7,2025-06-14T14:04:07.956Z,2025-06-14T14:19:30Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5770565557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541329,45,1,1,3,53,cy6zs39z79dcfbr4xzkp38z7q,0,42.9,14.1,2025-06-14T14:04:08.471Z,2025-06-14T14:22:20Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770577909,233,230,5770565469,212,3.2,5770577163,236,,5770565465,140,43.9,5770565463,56,Back,5770577169,286,,5770565467,141,9.6,5770565471,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822543417,230,74,1,3,53,303582z192rnbr2x28o2t7u38,1,59.3,87.9,2025-06-14T14:04:08.472Z,2025-06-14T14:22:21Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770577159,56,Left,5770577161,285,,5770577905,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822543793,255,1,1,3,54,303582z192rnbr2x28o2t7u38,1,57.4,92.0,2025-06-14T14:04:09.051Z,2025-06-14T14:25:39Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770580167,140,66.7,5770580171,212,9.8,5770580173,213,6.19,5770580165,56,Left,5770580169,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822543803,176,83,1,3,54,cy6zs39z79dcfbr4xzkp38z7q,0,35.8,8.0,2025-06-14T14:04:09.074Z,2025-06-14T14:26:55Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5770580907,399,4cooeu9zahategmvpj3zdr6xh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541341,46,83,1,3,55,cy6zs39z79dcfbr4xzkp38z7q,0,43.3,10.3,2025-06-14T14:04:09.511Z,2025-06-14T14:26:55Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770580901,399,4cooeu9zahategmvpj3zdr6xh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822543791,254,61,1,3,55,303582z192rnbr2x28o2t7u38,0,62.3,83.8,2025-06-14T14:04:09.882Z,2025-06-14T14:26:55Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770580865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541345,47,3,1,3,55,cy6zs39z79dcfbr4xzkp38z7q,0,48.9,10.8,2025-06-14T14:04:09.970Z,2025-06-14T14:26:24Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770565551,286,,5770565549,56,Back,5770580603,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541339,54,7,1,3,55,303582z192rnbr2x28o2t7u38,1,51.1,89.2,2025-06-14T14:04:09.971Z,2025-06-14T14:26:24Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5770565529,56,Left,5770580607,233,47,5770565531,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541349,49,61,1,3,58,cy6zs39z79dcfbr4xzkp38z7q,0,45.9,11.9,2025-06-14T14:04:12.854Z,2025-06-14T14:04:14Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770565563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541343,55,1,1,3,58,303582z192rnbr2x28o2t7u38,1,54.5,92.4,2025-06-14T14:04:13.223Z,2025-06-14T14:04:13Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770565537,56,Left,5770565543,212,4.9,5770565545,213,4.36,5770565539,140,52.9,5770565541,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541357,56,1,1,3,59,303582z192rnbr2x28o2t7u38,1,52.9,85.7,2025-06-14T14:04:13.847Z,2025-06-14T14:04:15Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770565593,56,Back,5770565601,213,2.36,5770565597,141,93.3,5770565599,212,7.4,5770565595,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541355,50,83,1,4,0,cy6zs39z79dcfbr4xzkp38z7q,0,56.3,12.0,2025-06-14T14:04:14.535Z,2025-06-14T14:04:19Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5770565683,399,4aoegh7yokqb5ix45ruvqjalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541363,57,1,1,4,1,303582z192rnbr2x28o2t7u38,1,47.9,93.3,2025-06-14T14:04:15.661Z,2025-06-14T14:04:17Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5770565617,56,Back,5770565623,212,13.9,5770565625,213,3.57,5770565619,140,35.9,5770565621,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541375,59,1,1,4,2,303582z192rnbr2x28o2t7u38,1,34.5,80.0,2025-06-14T14:04:17.463Z,2025-06-14T14:04:19Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5770565671,56,Back,5770565673,140,35.8,5770565677,212,30.0,5770565675,141,36.0,5770565679,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541387,60,1,1,4,4,303582z192rnbr2x28o2t7u38,1,35.8,36.0,2025-06-14T14:04:19.319Z,2025-06-14T14:04:21Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770565687,140,68.6,5770565693,213,0.50,5770565695,1,,5770565685,56,Center,5770565691,212,39.3,5770565689,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541393,61,1,1,4,6,303582z192rnbr2x28o2t7u38,1,68.6,63.9,2025-06-14T14:04:21.008Z,2025-06-14T14:04:21Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5770565713,141,70.0,5770565717,213,2.82,5770565715,212,13.1,5770565711,140,56.8,5770565709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541415,62,1,1,4,7,303582z192rnbr2x28o2t7u38,1,56.8,70.0,2025-06-14T14:04:21.541Z,2025-06-14T14:04:26Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5770565799,212,22.4,5770565795,140,69.1,5770565797,141,96.9,5770565793,56,Left,5770565801,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541431,63,1,1,4,12,303582z192rnbr2x28o2t7u38,1,79.4,81.7,2025-06-14T14:04:26.697Z,2025-06-14T14:04:30Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770565881,141,69.0,5770565877,56,Center,5770565883,212,9.1,5770565885,213,4.40,5770565879,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541433,64,4,1,4,15,303582z192rnbr2x28o2t7u38,1,75.6,71.2,2025-06-14T14:04:30.241Z,2025-06-14T14:17:23Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5770565935,233,51,5770565903,265,,5770565905,286,,5770565897,13,,5770565899,56,Center,5770565901,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541435,51,4,1,4,15,cy6zs39z79dcfbr4xzkp38z7q,0,24.4,28.8,2025-06-14T14:04:30.242Z,2025-06-14T14:17:23Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5770565939,233,64,5770565927,285,,5770565923,152,,5770565925,265,,5770565919,13,,5770565921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541501,65,14,1,5,12,303582z192rnbr2x28o2t7u38,1,76.1,69.6,2025-06-14T14:05:26.696Z,2025-06-14T14:06:40Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5770567221,231,51.3,5770567211,73,,5770566341,56,Center,5770567215,103,8.9,5770567217,458,,5770566337,26,,5770567213,102,55.4,5770567159,20,,5770566339,18,5770567219,230,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541515,53,1,1,5,17,cy6zs39z79dcfbr4xzkp38z7q,0,22.5,8.0,2025-06-14T14:05:32.391Z,2025-06-14T14:05:34Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5770566417,212,22.9,5770566413,140,44.3,5770566411,56,Back,5770566415,141,8.0,5770566419,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541525,66,1,1,5,20,303582z192rnbr2x28o2t7u38,0,56.9,93.2,2025-06-14T14:05:35.357Z,2025-06-14T14:05:35Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5770566459,56,Left,5770566467,213,0.17,5770566463,141,93.9,5770566461,140,59.6,5770566465,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541527,54,61,1,5,21,cy6zs39z79dcfbr4xzkp38z7q,1,44.3,8.0,2025-06-14T14:05:35.908Z,2025-06-14T14:05:36Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5770566469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541541,68,1,1,5,23,303582z192rnbr2x28o2t7u38,1,60.5,85.4,2025-06-14T14:05:38.047Z,2025-06-14T14:05:43Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5770566517,141,43.9,5770566513,56,Center,5770566515,140,54.7,5770566519,212,28.9,5770566521,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541557,69,1,1,5,28,303582z192rnbr2x28o2t7u38,0,55.9,35.5,2025-06-14T14:05:43.441Z,2025-06-14T14:05:49Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770566619,213,0.76,5770566615,141,99.3,5770566609,196,,5770566613,140,99.4,5770566607,155,,5770566617,212,63.0,5770566611,56,Left,5770566621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822541573,71,81,1,5,35,303582z192rnbr2x28o2t7u38,0,98.2,98.5,2025-06-14T14:05:49.824Z,2025-06-14T14:05:58Z,,,,,5770566671,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
