id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815711767,44,1,1,2,38,cy6zs39z79dcfbr4xzkp38z7q,1,89.7,75.0,2025-05-17T14:04:02.016Z,2025-05-17T14:04:15Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,1.0,5732523985,213,4.43,5732523977,56,Center,5732523979,140,88.9,5732524665,210,15,5732523981,141,70.8,5732523983,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711777,45,15,1,2,40,cy6zs39z79dcfbr4xzkp38z7q,1,88.7,64.6,2025-05-17T14:04:03.868Z,2025-05-17T14:53:32Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732524005,56,Center,5732524687,55,44,5732524693,103,19,5732524691,102,52.7,5732524737,233,18,5732524683,76,,5732524697,146,92.8,5732727147,328,,5732524701,230,98.6,5732524699,147,60.3,5732524703,231,52.7,5732524001,22,5732524685,29,5732524313,20,5732524317,82,5732524003,64,,,,,,,,,,,,,,
2815711761,18,10,1,2,40,3ptum5fjcgw51mqui0gu6uuf4,1,7.2,36.1,2025-05-17T14:04:03.968Z,2025-05-17T14:56:09Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,5732523965,94,,5732523967,56,Back,5732524761,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711771,19,6,1,2,41,3ptum5fjcgw51mqui0gu6uuf4,0,11.5,35.0,2025-05-17T14:04:04.145Z,2025-05-17T14:55:29Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,5732524015,73,,5732524095,233,46,5732524013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711779,46,6,1,2,41,cy6zs39z79dcfbr4xzkp38z7q,1,88.5,65.0,2025-05-17T14:04:04.145Z,2025-05-17T14:42:41Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732524079,75,,5732524087,233,19,5732524077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712413,47,1,1,3,19,cy6zs39z79dcfbr4xzkp38z7q,0,99.5,0.5,2025-05-17T14:04:42.439Z,2025-05-17T14:04:47Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732526713,224,,5732526705,2,,5732526717,56,Center,5732526735,1,,5732526707,6,,5732526709,155,,5732526733,213,1.55,5732526721,140,100.0,5732526727,141,70.2,5732526731,212,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712403,20,5,1,3,23,3ptum5fjcgw51mqui0gu6uuf4,1,-0.4,41.6,2025-05-17T14:04:46.801Z,2025-05-17T14:49:27Z,b7594v117himyndjrpkval8us,E. Okereke,,5732526659,56,Back,5732526907,233,48,5732526663,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712437,48,5,1,3,23,cy6zs39z79dcfbr4xzkp38z7q,0,100.4,58.4,2025-05-17T14:04:46.801Z,2025-05-17T14:49:27Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732526871,346,,5732526869,56,Center,5732526931,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712829,21,1,1,3,52,3ptum5fjcgw51mqui0gu6uuf4,1,4.6,40.4,2025-05-17T14:05:15.217Z,2025-05-17T14:05:28Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732528711,56,Back,5732528719,213,6.21,5732528717,212,32.4,5732528713,140,35.4,5732528721,1,,5732528715,141,37.1,5732529523,74,,5732528709,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712843,22,1,1,3,53,3ptum5fjcgw51mqui0gu6uuf4,0,35.1,40.3,2025-05-17T14:05:16.625Z,2025-05-17T14:05:17Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,5732528771,157,,5732528777,141,100.0,5732528779,212,50.2,5732528773,56,Left,5732528781,213,0.99,5732528775,140,61.4,5732528783,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712845,23,5,1,3,54,3ptum5fjcgw51mqui0gu6uuf4,0,62.0,101.8,2025-05-17T14:05:17.758Z,2025-05-17T14:05:21Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,5732528991,233,49,5732528787,347,,5732528785,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712879,49,5,1,3,54,cy6zs39z79dcfbr4xzkp38z7q,1,38.0,-1.8,2025-05-17T14:05:17.758Z,2025-05-17T14:49:27Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732528927,347,,5732528937,233,23,5732528925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713077,50,1,1,4,6,cy6zs39z79dcfbr4xzkp38z7q,1,38.2,0.0,2025-05-17T14:05:29.347Z,2025-05-17T14:05:32Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5732529811,212,8.4,5732529813,213,0.86,5732529805,56,Back,5732529803,107,,5732529807,140,43.4,5732529809,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713093,51,1,1,4,9,cy6zs39z79dcfbr4xzkp38z7q,1,43.0,7.7,2025-05-17T14:05:32.065Z,2025-05-17T14:05:33Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732529881,56,Back,5732529885,141,5.6,5732529887,212,6.8,5732529889,213,3.35,5732529883,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713133,52,1,1,4,10,cy6zs39z79dcfbr4xzkp38z7q,1,35.2,7.6,2025-05-17T14:05:33.299Z,2025-05-17T14:05:36Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5732530061,141,44.8,5732530063,212,26.4,5732530065,213,1.87,5732530057,56,Back,5732530059,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713207,53,1,1,4,12,cy6zs39z79dcfbr4xzkp38z7q,1,29.5,47.2,2025-05-17T14:05:35.939Z,2025-05-17T14:05:40Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732530439,140,42.4,5732530445,213,0.84,5732530441,141,69.4,5732530437,56,Back,5732530443,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713245,54,1,1,4,17,cy6zs39z79dcfbr4xzkp38z7q,1,70.1,84.1,2025-05-17T14:05:40.564Z,2025-05-17T14:05:43Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732530625,212,18.9,5732530619,56,Left,5732530623,141,93.6,5732530621,140,87.0,5732530627,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713249,55,1,1,4,20,cy6zs39z79dcfbr4xzkp38z7q,0,92.7,95.0,2025-05-17T14:05:43.829Z,2025-05-17T14:05:46Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732530791,236,,5732530639,56,Left,5732530631,2,,5732530797,286,,5732530793,233,24,5732530641,140,93.0,5732530635,155,,5732530647,212,1.6,5732530643,141,92.7,5732530651,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713271,24,12,1,4,20,3ptum5fjcgw51mqui0gu6uuf4,1,7.4,10.0,2025-05-17T14:05:43.929Z,2025-05-17T14:05:46Z,b7594v117himyndjrpkval8us,E. Okereke,,5732530757,56,Back,5732530799,233,55,5732530755,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713287,25,5,1,4,22,3ptum5fjcgw51mqui0gu6uuf4,0,11.5,-0.8,2025-05-17T14:05:45.547Z,2025-05-17T14:49:28Z,b7594v117himyndjrpkval8us,E. Okereke,,5732530877,233,56,5732530829,347,,5732530827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713277,56,5,1,4,22,cy6zs39z79dcfbr4xzkp38z7q,1,88.5,100.8,2025-05-17T14:05:45.547Z,2025-05-17T14:49:28Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732530773,56,Left,5732530855,233,25,5732530775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713625,57,1,1,4,44,cy6zs39z79dcfbr4xzkp38z7q,0,90.6,100.0,2025-05-17T14:06:07.583Z,2025-05-17T14:06:12Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732532461,140,95.1,5732532467,213,4.91,5732532469,1,,5732532463,141,66.9,5732532465,212,24.3,5732532457,107,,5732532459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713621,26,44,1,4,47,3ptum5fjcgw51mqui0gu6uuf4,1,5.7,34.2,2025-05-17T14:06:10.183Z,2025-05-17T14:52:20Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732532447,56,Back,5732532449,285,,5732532681,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713639,58,44,1,4,47,cy6zs39z79dcfbr4xzkp38z7q,0,94.3,65.8,2025-05-17T14:06:10.184Z,2025-05-17T14:52:20Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732532543,56,Center,5732532697,233,26,5732532545,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713633,27,12,1,4,47,3ptum5fjcgw51mqui0gu6uuf4,1,7.3,35.7,2025-05-17T14:06:10.200Z,2025-05-17T15:04:10Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732532505,56,Back,5732532513,213,3.92,5732532511,212,12.9,5732532673,167,,5732532507,140,0.0,5732532509,141,22.4,5732532563,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713655,28,6,1,4,48,3ptum5fjcgw51mqui0gu6uuf4,0,1.2,26.6,2025-05-17T14:06:11.435Z,2025-05-17T15:56:20Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732532923,233,59,5732532721,56,Back,5732532723,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713661,59,6,1,4,48,cy6zs39z79dcfbr4xzkp38z7q,1,98.8,73.4,2025-05-17T14:06:11.435Z,2025-05-17T15:04:11Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732532911,233,28,5732532873,73,,5732532871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714051,60,1,1,5,11,cy6zs39z79dcfbr4xzkp38z7q,0,99.5,99.5,2025-05-17T14:06:34.264Z,2025-05-17T14:06:36Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5732534513,6,,5732534511,2,,5732534525,212,27.5,5732534519,56,Center,5732534517,224,,5732534523,141,59.1,5732534521,140,97.6,5732534515,155,,5732534527,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714151,29,12,1,5,15,3ptum5fjcgw51mqui0gu6uuf4,1,3.3,42.7,2025-05-17T14:06:38.472Z,2025-05-17T14:07:37Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732534871,213,1.51,5732534861,140,4.1,5732534869,212,12.9,5732534865,141,61.7,5732534857,56,Back,5732534903,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714181,30,12,1,5,17,3ptum5fjcgw51mqui0gu6uuf4,1,4.1,61.7,2025-05-17T14:06:40.305Z,2025-05-17T14:07:35Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,5732535049,56,Back,5732535053,141,62.9,5732535051,140,14.0,5732535055,212,10.4,5732535101,15,,5732535057,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714209,31,61,1,5,19,3ptum5fjcgw51mqui0gu6uuf4,0,14.0,62.9,2025-05-17T14:06:42.264Z,2025-05-17T14:07:55Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,5732535187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714415,61,1,1,5,24,cy6zs39z79dcfbr4xzkp38z7q,1,83.6,12.5,2025-05-17T14:06:47.996Z,2025-05-17T14:07:03Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,1.0,5732536001,141,32.5,5732536879,210,15,5732536003,212,14.7,5732536005,213,1.97,5732535999,140,78.2,5732535997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714421,62,15,1,5,26,cy6zs39z79dcfbr4xzkp38z7q,1,77.5,37.0,2025-05-17T14:06:49.855Z,2025-05-17T14:54:14Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732536919,25,,5732676399,233,32,5732536935,215,,5732536017,18,,5732536923,29,,5732536939,147,47.8,5732536921,77,,5732536927,55,61,5732536925,133,,5732536019,56,Center,5732536933,103,25.3,5732536161,72,5732536937,146,5732536931,102,,,,,99.3,53.8,,,,,,,,,,,,
2815714539,32,10,1,5,26,3ptum5fjcgw51mqui0gu6uuf4,1,1.7,47.8,2025-05-17T14:06:49.955Z,2025-05-17T14:42:44Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732536499,178,,5732676457,233,62,5732536503,56,Back,5732536501,182,,5732536601,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714611,34,1,1,5,38,3ptum5fjcgw51mqui0gu6uuf4,1,13.9,45.8,2025-05-17T14:07:01.336Z,2025-05-17T14:07:03Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732536843,141,73.2,5732536849,213,1.44,5732536841,140,16.2,5732536845,212,18.8,5732536837,123,,5732536839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714689,35,1,1,5,40,3ptum5fjcgw51mqui0gu6uuf4,1,21.2,72.6,2025-05-17T14:07:03.248Z,2025-05-17T14:07:07Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,5732537211,213,4.77,5732537205,140,22.5,5732537203,56,Back,5732537207,141,34.8,5732537209,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714713,36,1,1,5,43,3ptum5fjcgw51mqui0gu6uuf4,1,23.2,32.5,2025-05-17T14:07:06.896Z,2025-05-17T14:07:08Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,5732537309,56,Back,5732537313,141,5.8,5732537319,213,5.24,5732537317,212,21.0,5732537311,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714767,37,1,1,5,45,3ptum5fjcgw51mqui0gu6uuf4,1,34.5,5.3,2025-05-17T14:07:08.408Z,2025-05-17T14:07:12Z,b7594v117himyndjrpkval8us,E. Okereke,,5732537557,140,42.6,5732537559,141,2.6,5732537555,56,Back,5732537561,212,8.7,5732537563,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714777,38,3,1,5,48,3ptum5fjcgw51mqui0gu6uuf4,0,39.4,2.4,2025-05-17T14:07:11.952Z,2025-05-17T14:49:19Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732537583,56,Back,5732537585,286,,5732537801,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714805,63,7,1,5,48,cy6zs39z79dcfbr4xzkp38z7q,1,60.6,97.6,2025-05-17T14:07:11.953Z,2025-05-17T14:49:19Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732537747,233,38,5732537705,56,Left,5732537707,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714899,65,1,1,5,50,cy6zs39z79dcfbr4xzkp38z7q,1,61.1,95.3,2025-05-17T14:07:13.778Z,2025-05-17T14:07:19Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732538143,141,95.1,5732538145,212,6.2,5732538141,140,55.2,5732538139,56,Left,5732538147,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715001,66,1,1,5,55,cy6zs39z79dcfbr4xzkp38z7q,1,51.5,93.3,2025-05-17T14:07:18.918Z,2025-05-17T14:07:23Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732538565,140,20.7,5732538575,1,,5732538567,141,66.7,5732538569,212,37.1,5732538571,213,3.65,5732538563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715055,67,1,1,6,0,cy6zs39z79dcfbr4xzkp38z7q,1,20.8,67.0,2025-05-17T14:07:23.604Z,2025-05-17T14:16:13Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5732538807,140,31.4,5732538809,141,82.1,5732538811,212,15.1,5732538813,213,0.75,5732538805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715083,68,43,1,6,3,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-17T14:07:26.791Z,2025-05-17T14:08:28Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732538963,212,5.3,5732538957,141,79.7,5732538965,213,6.21,5732543919,144,1,5732538953,140,35.1,5732538949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715111,69,1,1,6,5,cy6zs39z79dcfbr4xzkp38z7q,1,35.2,79.6,2025-05-17T14:07:28.978Z,2025-05-17T14:16:26Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732539093,56,Back,5732539101,213,3.46,5732539099,212,7.0,5732539097,141,76.4,5732539095,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715167,70,1,1,6,7,cy6zs39z79dcfbr4xzkp38z7q,1,27.3,74.5,2025-05-17T14:07:30.946Z,2025-05-17T14:16:35Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732539385,140,18.8,5732539391,141,48.7,5732539397,212,19.7,5732539401,213,4.24,5732539381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715279,71,1,1,6,10,cy6zs39z79dcfbr4xzkp38z7q,1,18.4,48.2,2025-05-17T14:07:33.149Z,2025-05-17T14:07:37Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5732539909,140,22.7,5732539913,212,8.6,5732539907,56,Back,5732539915,213,5.26,5732539911,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715351,72,1,1,6,18,cy6zs39z79dcfbr4xzkp38z7q,1,31.1,49.1,2025-05-17T14:07:41.273Z,2025-05-17T14:16:39Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732540287,212,20.5,5732540289,213,1.29,5732540281,56,Back,5732540285,141,78.1,5732540283,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715375,73,43,1,6,18,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-17T14:07:41.867Z,2025-05-17T14:09:42Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732540453,140,40.1,5732540457,212,21.6,5732540459,213,1.05,5732540451,56,Back,5732550335,144,1,5732540455,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715387,74,1,1,6,20,cy6zs39z79dcfbr4xzkp38z7q,1,42.6,85.0,2025-05-17T14:07:43.945Z,2025-05-17T14:07:44Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732540523,56,Left,5732540525,140,58.7,5732540527,141,97.1,5732540531,213,0.45,5732540529,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715417,75,1,1,6,21,cy6zs39z79dcfbr4xzkp38z7q,0,58.8,97.1,2025-05-17T14:07:44.632Z,2025-05-17T14:07:46Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732540665,140,100.0,5732540669,212,46.2,5732540673,1,,5732540667,141,74.4,5732540663,56,Center,5732540671,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715431,39,5,1,6,23,3ptum5fjcgw51mqui0gu6uuf4,1,-0.8,26.8,2025-05-17T14:07:46.491Z,2025-05-17T14:49:28Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732542415,233,76,5732540723,56,Back,5732540725,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715779,76,5,1,6,23,cy6zs39z79dcfbr4xzkp38z7q,0,100.8,73.2,2025-05-17T14:07:46.491Z,2025-05-17T14:49:28Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732542467,233,39,5732542397,56,Center,5732542399,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715837,40,1,1,6,44,3ptum5fjcgw51mqui0gu6uuf4,0,4.4,39.7,2025-05-17T14:08:07.825Z,2025-05-17T14:08:12Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732542645,140,60.8,5732542647,141,30.7,5732542653,1,,5732542649,212,59.5,5732542641,124,,5732542651,213,6.18,5732542643,56,Center,5732542657,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715873,41,4,1,6,50,3ptum5fjcgw51mqui0gu6uuf4,1,60.0,33.0,2025-05-17T14:08:13.176Z,2025-05-17T14:15:13Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732543009,294,,5732543007,13,,5732543015,286,,5732543013,152,,5732543011,56,Center,5732573403,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715967,77,4,1,6,50,cy6zs39z79dcfbr4xzkp38z7q,0,40.0,67.0,2025-05-17T14:08:13.177Z,2025-05-17T14:15:16Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732543463,294,,5732543471,285,,5732573415,233,41,5732543465,56,Back,5732543461,13,,5732543467,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815716395,42,1,1,7,17,3ptum5fjcgw51mqui0gu6uuf4,1,55.6,34.8,2025-05-17T14:08:40.264Z,2025-05-17T14:08:43Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732545233,1,,5732545223,56,Back,5732545231,213,1.92,5732545229,212,40.8,5732545227,141,91.1,5732545221,152,,5732545265,189,,5732545219,155,,5732545217,5,,5732545225,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815716769,49,61,1,7,18,3ptum5fjcgw51mqui0gu6uuf4,1,55.1,79.7,2025-05-17T14:08:41.410Z,2025-05-17T14:09:05Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,5732546997,56,Left,5732547251,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815716447,43,1,1,7,20,3ptum5fjcgw51mqui0gu6uuf4,1,39.1,89.4,2025-05-17T14:08:43.247Z,2025-05-17T14:08:45Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,5732545453,212,15.1,5732545449,140,25.0,5732545447,56,Back,5732545455,213,3.34,5732545451,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815716557,44,1,1,7,22,3ptum5fjcgw51mqui0gu6uuf4,1,18.7,87.5,2025-05-17T14:08:45.079Z,2025-05-17T14:08:51Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,5732546035,56,Back,5732546041,212,26.0,5732546043,213,4.26,5732546037,140,8.0,5732546039,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815716583,45,1,1,7,27,3ptum5fjcgw51mqui0gu6uuf4,1,14.1,44.5,2025-05-17T14:08:50.927Z,2025-05-17T14:08:52Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732546139,140,53.4,5732546145,213,0.20,5732546137,56,Center,5732546143,212,42.1,5732546141,141,57.0,5732546147,1,,5732546135,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815716599,46,1,1,7,29,3ptum5fjcgw51mqui0gu6uuf4,1,53.4,57.0,2025-05-17T14:08:52.208Z,2025-05-17T14:09:43Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732546227,56,Center,5732546231,141,70.2,5732546235,213,1.74,5732546229,140,51.9,5732546269,156,,5732546233,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815716659,47,1,1,7,31,3ptum5fjcgw51mqui0gu6uuf4,1,51.9,70.2,2025-05-17T14:08:54.976Z,2025-05-17T14:08:56Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,5732546535,141,87.7,5732546537,212,14.3,5732546539,213,0.99,5732546531,56,Left,5732546533,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815716703,48,1,1,7,34,3ptum5fjcgw51mqui0gu6uuf4,0,59.6,88.6,2025-05-17T14:08:57.215Z,2025-05-17T14:08:58Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,5732546695,140,94.5,5732546693,56,Left,5732546701,213,6.11,5732546699,212,37.2,5732546697,141,79.4,5732546703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815716745,78,12,1,7,37,cy6zs39z79dcfbr4xzkp38z7q,1,5.5,18.9,2025-05-17T14:09:00.617Z,2025-05-17T14:09:01Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732546891,56,Back,5732546895,141,0.0,5732546899,213,4.61,5732546897,212,14.0,5732546893,140,4.2,5732546955,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
