id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2812423857,38,1,1,2,22,1c7dv8ays675v9kp6a04sd8pq,1,60.5,77.8,2025-05-10T12:02:32.757Z,2025-05-10T12:02:37Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714384159,56,Left,5714384163,141,92.9,5714384165,212,21.8,5714384167,213,0.49,5714384161,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812423877,39,1,1,2,27,1c7dv8ays675v9kp6a04sd8pq,1,76.2,89.9,2025-05-10T12:02:37.685Z,2025-05-10T12:02:39Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,5714384285,56,Left,5714384291,212,7.8,5714384289,141,82.0,5714384287,140,70.8,5714384293,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812423895,40,1,1,2,29,1c7dv8ays675v9kp6a04sd8pq,0,76.2,78.1,2025-05-10T12:02:39.157Z,2025-05-10T12:15:27Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714384399,212,22.8,5714384395,140,95.2,5714384401,213,5.78,5714384391,56,Center,5714384397,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424117,25,1,1,2,42,8sy0cxovuxo76tuoas3uo55xj,1,10.7,53.0,2025-05-10T12:02:51.926Z,2025-05-10T12:02:55Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714385535,141,95.3,5714385531,56,Back,5714385539,213,1.00,5714385533,140,28.3,5714385541,1,,5714385537,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424125,26,61,1,2,45,8sy0cxovuxo76tuoas3uo55xj,0,35.4,92.1,2025-05-10T12:02:55.813Z,2025-05-10T12:02:55Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714385573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424177,41,1,1,2,48,1c7dv8ays675v9kp6a04sd8pq,1,62.3,14.3,2025-05-10T12:02:57.941Z,2025-05-10T12:02:59Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714385839,141,13.2,5714385835,56,Back,5714385841,212,23.8,5714385837,140,39.6,5714385847,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424261,43,1,1,2,51,1c7dv8ays675v9kp6a04sd8pq,1,31.6,12.5,2025-05-10T12:03:00.870Z,2025-05-10T12:03:05Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714386303,56,Back,5714386309,212,26.1,5714386307,141,50.0,5714386305,140,26.2,5714386311,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424343,44,1,1,2,55,1c7dv8ays675v9kp6a04sd8pq,1,30.4,50.6,2025-05-10T12:03:05.093Z,2025-05-10T12:03:10Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714386783,140,36.2,5714386785,141,80.9,5714386791,213,1.28,5714386787,212,21.5,5714386781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424369,45,1,1,3,0,1c7dv8ays675v9kp6a04sd8pq,1,44.5,74.2,2025-05-10T12:03:09.941Z,2025-05-10T12:03:12Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714386951,56,Back,5714386957,212,19.4,5714386959,213,4.07,5714386953,140,33.5,5714386955,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424407,46,1,1,3,2,1c7dv8ays675v9kp6a04sd8pq,1,33.5,51.3,2025-05-10T12:03:12.453Z,2025-05-10T12:03:16Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714387169,212,19.8,5714387165,140,43.3,5714387163,56,Back,5714387171,213,5.26,5714387167,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424467,47,1,1,3,6,1c7dv8ays675v9kp6a04sd8pq,0,55.8,23.3,2025-05-10T12:03:15.909Z,2025-05-10T12:03:18Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714387441,155,,5714387453,141,38.6,5714387455,212,33.5,5714387459,1,,5714387449,140,86.1,5714387457,213,0.32,5714387445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424497,27,12,1,3,10,8sy0cxovuxo76tuoas3uo55xj,1,11.0,67.2,2025-05-10T12:03:20.565Z,2025-05-10T12:03:22Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714387675,15,,5714387661,56,Back,5714387667,212,7.6,5714387669,213,4.38,5714387665,141,56.6,5714387663,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424637,29,1,1,3,20,8sy0cxovuxo76tuoas3uo55xj,1,11.9,50.9,2025-05-10T12:03:30.326Z,2025-05-10T12:16:35Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714388487,141,39.5,5714388481,123,,5714388485,140,19.8,5714388483,56,Back,5714388491,213,5.53,5714453277,189,,5714388489,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424659,30,1,1,3,21,8sy0cxovuxo76tuoas3uo55xj,1,17.1,39.9,2025-05-10T12:03:31.606Z,2025-05-10T12:16:43Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5714388593,56,Back,5714388595,140,12.1,5714388599,212,16.7,5714388601,213,4.39,5714388597,141,16.6,5714454251,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424701,31,1,1,3,25,8sy0cxovuxo76tuoas3uo55xj,0,15.0,10.1,2025-05-10T12:03:34.886Z,2025-05-10T12:17:52Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714388829,140,37.9,5714388833,212,25.2,5714388835,213,5.97,5714388831,141,0.0,5714388827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424705,32,43,1,3,25,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-10T12:03:35.526Z,2025-05-10T12:17:45Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5714459659,144,61,5714388853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424713,33,5,1,3,27,8sy0cxovuxo76tuoas3uo55xj,0,36.8,-1.4,2025-05-10T12:03:37.110Z,2025-05-10T12:05:38Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5714388875,56,Back,5714388953,233,48,5714388877,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424709,48,5,1,3,27,1c7dv8ays675v9kp6a04sd8pq,1,63.2,101.4,2025-05-10T12:03:37.110Z,2025-05-10T12:05:37Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714388869,347,,5714388905,233,33,5714388867,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424853,49,1,1,3,36,1c7dv8ays675v9kp6a04sd8pq,1,73.1,100.0,2025-05-10T12:03:46.661Z,2025-05-10T12:03:49Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5714389619,56,Left,5714389621,140,63.3,5714389625,212,13.3,5714389617,107,,5714389627,213,3.82,5714389623,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424883,50,1,1,3,39,1c7dv8ays675v9kp6a04sd8pq,1,58.8,87.2,2025-05-10T12:03:49.077Z,2025-05-10T12:03:51Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714389805,56,Back,5714389811,212,18.6,5714389809,141,92.9,5714389813,213,2.93,5714389807,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424925,51,1,1,3,41,1c7dv8ays675v9kp6a04sd8pq,1,39.3,93.5,2025-05-10T12:03:51.188Z,2025-05-10T12:03:53Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714390045,212,21.3,5714390039,56,Back,5714390041,140,29.3,5714390043,141,66.3,5714390047,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424979,52,1,1,3,44,1c7dv8ays675v9kp6a04sd8pq,1,31.0,63.9,2025-05-10T12:03:53.844Z,2025-05-10T12:03:56Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714390343,212,15.1,5714390337,56,Back,5714390341,141,65.8,5714390345,213,0.09,5714390339,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425019,53,1,1,3,46,1c7dv8ays675v9kp6a04sd8pq,1,45.3,65.8,2025-05-10T12:03:56.693Z,2025-05-10T12:04:05Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714390511,213,3.35,5714390505,140,28.1,5714390507,141,60.3,5714390509,212,18.4,5714390503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425081,54,1,1,3,49,1c7dv8ays675v9kp6a04sd8pq,1,28.8,57.3,2025-05-10T12:03:59.077Z,2025-05-10T12:04:04Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714390853,140,37.0,5714390863,212,22.4,5714390857,141,87.7,5714390849,56,Back,5714390867,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425143,55,1,1,3,57,1c7dv8ays675v9kp6a04sd8pq,1,43.2,71.4,2025-05-10T12:04:06.837Z,2025-05-10T12:04:09Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714391185,56,Back,5714391189,140,34.3,5714391201,213,3.96,5714391199,212,13.7,5714391193,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425187,56,1,1,3,59,1c7dv8ays675v9kp6a04sd8pq,1,31.1,44.9,2025-05-10T12:04:09.493Z,2025-05-10T12:04:11Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714391441,56,Back,5714391447,212,19.8,5714391449,213,5.24,5714391445,141,19.8,5714391443,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425209,57,1,1,4,1,1c7dv8ays675v9kp6a04sd8pq,1,42.8,18.9,2025-05-10T12:04:11.620Z,2025-05-10T12:04:14Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714391595,212,20.4,5714391593,141,33.9,5714391597,213,0.52,5714391589,56,Center,5714391591,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425251,58,1,1,4,4,1c7dv8ays675v9kp6a04sd8pq,1,58.8,30.4,2025-05-10T12:04:14.820Z,2025-05-10T12:04:27Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714391821,212,18.3,5714391819,141,30.0,5714391817,140,41.4,5714391815,56,Back,5714391823,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425317,59,1,1,4,7,1c7dv8ays675v9kp6a04sd8pq,1,41.4,30.0,2025-05-10T12:04:17.269Z,2025-05-10T12:04:23Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714392231,141,60.2,5714392235,213,1.43,5714392227,56,Back,5714392233,212,20.7,5714392229,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425383,60,1,1,4,13,1c7dv8ays675v9kp6a04sd8pq,1,46.9,60.5,2025-05-10T12:04:23.445Z,2025-05-10T12:04:27Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714392573,56,Back,5714392575,140,45.3,5714392581,213,4.63,5714392579,212,20.3,5714392577,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425421,61,1,1,4,18,1c7dv8ays675v9kp6a04sd8pq,1,45.3,30.7,2025-05-10T12:04:27.845Z,2025-05-10T12:04:29Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714392759,212,33.8,5714392763,213,5.77,5714392745,56,Right,5714392767,1,,5714392755,141,6.4,5714392749,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425427,62,1,1,4,19,1c7dv8ays675v9kp6a04sd8pq,1,71.1,6.8,2025-05-10T12:04:29.317Z,2025-05-10T12:04:30Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714392819,212,13.3,5714392821,213,1.07,5714392813,56,Center,5714392815,140,77.2,5714392817,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425531,63,1,1,4,20,1c7dv8ays675v9kp6a04sd8pq,1,77.2,23.9,2025-05-10T12:04:30.501Z,2025-05-10T12:04:36Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5714393387,56,Right,5714393393,212,16.3,5714393395,213,6.02,5714393391,141,17.7,5714393389,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425509,34,45,1,4,26,8sy0cxovuxo76tuoas3uo55xj,0,9.2,69.9,2025-05-10T12:04:36.277Z,2025-05-10T13:25:11Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714393287,56,Back,5714393467,233,64,5714393289,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425533,64,3,1,4,26,1c7dv8ays675v9kp6a04sd8pq,1,90.8,30.1,2025-05-10T12:04:36.277Z,2025-05-10T13:25:10Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714393403,56,Center,5714393405,286,,5714393437,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425553,65,1,1,4,27,1c7dv8ays675v9kp6a04sd8pq,0,99.8,28.8,2025-05-10T12:04:37.045Z,2025-05-10T12:04:43Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714393515,212,10.2,5714393513,141,40.9,5714393907,195,,5714393517,213,2.20,5714393509,56,Center,5714393511,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425567,35,12,1,4,28,8sy0cxovuxo76tuoas3uo55xj,1,6.9,55.7,2025-05-10T12:04:38.182Z,2025-05-10T12:04:39Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714393591,212,10.7,5714393585,56,Back,5714393589,141,66.1,5714393587,140,0.0,5714393615,167,,5714393593,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425573,36,6,1,4,29,8sy0cxovuxo76tuoas3uo55xj,0,0.1,65.2,2025-05-10T12:04:38.997Z,2025-05-10T12:05:42Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714393747,233,66,5714393703,56,Back,5714393705,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425571,66,6,1,4,29,1c7dv8ays675v9kp6a04sd8pq,1,99.9,34.8,2025-05-10T12:04:38.997Z,2025-05-10T12:05:41Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714393671,75,,5714393669,56,Center,5714393729,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425899,67,1,1,4,50,1c7dv8ays675v9kp6a04sd8pq,0,99.5,0.5,2025-05-10T12:05:00.093Z,2025-05-10T12:59:09Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714395491,6,,5714395515,213,1.74,5714395511,212,34.1,5714395495,223,,5714395519,1,,5714395507,141,50.0,5714395489,2,,5714395499,56,Center,5714395493,155,5714395503,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812468427,531,43,1,4,51,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-10T12:05:00.836Z,2025-05-10T12:58:58Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714614547,56,Center,5714621801,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812469653,336,61,1,4,52,8sy0cxovuxo76tuoas3uo55xj,1,10.5,57.6,2025-05-10T12:05:01.836Z,2025-05-10T12:58:58Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714621333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425903,68,15,1,4,53,1c7dv8ays675v9kp6a04sd8pq,1,91.7,48.1,2025-05-10T12:05:03.215Z,2025-05-10T12:59:14Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714473583,25,,5714473587,17,,5714474099,233,37,5714473585,20,,5714474087,103,9.7,5714474083,102,50.3,5714471467,56,Center,5714474067,78,,5714474095,230,5714474091,146,93.4,98.9,5714473591,82,5714622879,458,5714474093,147,48.4,5714474097,231,48.9,,,,,,,,,,,,,,,,,,,
2812425917,37,10,1,4,53,8sy0cxovuxo76tuoas3uo55xj,1,6.6,51.6,2025-05-10T12:05:03.315Z,2025-05-10T12:59:39Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,5714395573,56,Back,5714395571,94,,5714474115,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426025,38,12,1,4,54,8sy0cxovuxo76tuoas3uo55xj,1,12.8,55.2,2025-05-10T12:05:03.894Z,2025-05-10T12:22:45Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,5714396049,141,49.6,5714396045,56,Back,5714396051,212,36.2,5714396053,213,6.18,5714396047,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426049,71,1,1,5,1,1c7dv8ays675v9kp6a04sd8pq,1,41.4,31.0,2025-05-10T12:05:11.381Z,2025-05-10T12:05:16Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714396147,56,Left,5714396151,141,87.2,5714396149,140,81.8,5714396161,1,,5714396153,212,57.1,5714396145,157,,5714396157,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426087,72,61,1,5,6,1c7dv8ays675v9kp6a04sd8pq,0,81.8,87.2,2025-05-10T12:05:16.149Z,2025-05-10T12:23:17Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5714396343,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426109,39,1,1,5,7,8sy0cxovuxo76tuoas3uo55xj,0,23.5,10.0,2025-05-10T12:05:17.606Z,2025-05-10T12:05:18Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5714396459,56,Back,5714396465,212,12.2,5714396463,141,7.1,5714396461,140,35.0,5714396467,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426129,73,1,1,5,11,1c7dv8ays675v9kp6a04sd8pq,0,72.2,93.6,2025-05-10T12:05:20.869Z,2025-05-10T12:05:21Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5714396577,141,91.8,5714396573,56,Left,5714396575,140,75.1,5714396581,213,5.90,5714396579,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426133,40,61,1,5,12,8sy0cxovuxo76tuoas3uo55xj,1,27.4,10.6,2025-05-10T12:05:22.162Z,2025-05-10T12:05:21Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5714396593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426219,74,1,1,5,13,1c7dv8ays675v9kp6a04sd8pq,1,74.6,97.7,2025-05-10T12:05:23.653Z,2025-05-10T12:23:48Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5714397037,213,3.29,5714397033,141,95.7,5714397029,56,Left,5714397031,140,66.1,5714397035,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426275,75,1,1,5,15,1c7dv8ays675v9kp6a04sd8pq,1,66.1,95.7,2025-05-10T12:05:25.044Z,2025-05-10T12:23:58Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5714397287,213,3.99,5714397281,140,55.6,5714397279,56,Center,5714397283,141,77.2,5714397285,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426325,76,1,1,5,22,1c7dv8ays675v9kp6a04sd8pq,1,57.2,66.9,2025-05-10T12:05:32.036Z,2025-05-10T12:05:34Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,5714397579,212,17.0,5714397581,213,0.90,5714397575,140,67.2,5714397573,56,Left,5714397577,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426349,77,1,1,5,24,1c7dv8ays675v9kp6a04sd8pq,1,67.6,86.6,2025-05-10T12:05:34.629Z,2025-05-10T12:05:36Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714397717,213,0.30,5714397711,140,83.1,5714397709,56,Left,5714397715,212,17.1,5714397713,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426359,78,1,1,5,26,1c7dv8ays675v9kp6a04sd8pq,0,85.6,93.3,2025-05-10T12:05:36.565Z,2025-05-10T12:05:40Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5714397779,213,4.87,5714397775,141,47.2,5714397771,140,90.2,5714397765,2,,5714397769,56,Center,5714397777,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426473,42,1,1,5,32,8sy0cxovuxo76tuoas3uo55xj,1,12.6,62.3,2025-05-10T12:05:42.518Z,2025-05-10T12:05:45Z,2c4lqno6q9hrin5ywos5rt9uc,U. Huhtamäki,,5714398375,213,0.96,5714398373,212,18.3,5714398367,56,Back,5714398369,140,22.6,5714398371,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426503,43,1,1,5,35,8sy0cxovuxo76tuoas3uo55xj,1,26.3,86.5,2025-05-10T12:05:45.494Z,2025-05-10T12:05:47Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5714398553,56,Back,5714398555,140,46.7,5714398559,212,21.5,5714398561,213,6.22,5714398557,141,84.5,5714398551,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426611,44,4,1,5,39,8sy0cxovuxo76tuoas3uo55xj,1,37.6,82.0,2025-05-10T12:05:49.011Z,2025-05-10T12:24:07Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,5714399101,13,,5714399477,233,79,5714399105,152,,5714399107,265,,5714399109,286,,5714399103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426521,79,4,1,5,39,1c7dv8ays675v9kp6a04sd8pq,0,62.4,18.0,2025-05-10T12:05:49.012Z,2025-05-10T12:24:07Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,5714398799,285,,5714399507,233,44,5714398793,56,Right,5714398797,265,,5714398795,152,,5714398791,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426713,45,1,1,5,49,8sy0cxovuxo76tuoas3uo55xj,1,39.2,77.2,2025-05-10T12:05:59.334Z,2025-05-10T12:06:01Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,5714399585,141,60.8,5714399577,5,,5714399579,152,,5714399581,56,Back,5714399583,140,29.3,5714399589,213,3.96,5714399587,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426735,46,1,1,5,51,8sy0cxovuxo76tuoas3uo55xj,1,28.4,56.0,2025-05-10T12:06:01.494Z,2025-05-10T12:06:03Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714399669,140,33.8,5714399667,56,Back,5714399673,212,29.5,5714399717,189,,5714399671,141,13.5,5714399675,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426773,47,1,1,5,54,8sy0cxovuxo76tuoas3uo55xj,1,38.5,10.6,2025-05-10T12:06:04.614Z,2025-05-10T12:06:07Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5714399893,212,35.8,5714399903,189,,5714399887,56,Back,5714399889,140,11.8,5714399897,1,,5714399895,213,2.47,5714399891,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426839,48,1,1,5,58,8sy0cxovuxo76tuoas3uo55xj,1,10.3,47.2,2025-05-10T12:06:07.878Z,2025-05-10T12:06:11Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714400231,140,15.7,5714400235,212,23.2,5714400237,213,1.32,5714400229,56,Back,5714400233,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426869,49,1,1,6,2,8sy0cxovuxo76tuoas3uo55xj,1,25.7,78.5,2025-05-10T12:06:11.894Z,2025-05-10T12:06:13Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714400393,213,6.16,5714400387,140,36.6,5714400389,141,76.4,5714400391,212,11.5,5714400385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
