id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2803024573,34,1,1,2,35,ea3yd0dgq6uy6pupkpn17j5xg,0,52.6,20.1,2025-04-19T14:02:34.630Z,2025-04-19T14:02:39Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5662532581,141,20.3,5662532577,56,Right,5662532579,140,100.0,5662532583,212,51.3,5662532585,213,0.00,5662532587,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803024557,30,5,1,2,39,3ptum5fjcgw51mqui0gu6uuf4,1,-1.6,79.2,2025-04-19T14:02:38.345Z,2025-04-19T14:22:38Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5662533379,233,35,5662532503,346,,5662532501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803024731,35,5,1,2,39,ea3yd0dgq6uy6pupkpn17j5xg,0,101.6,20.8,2025-04-19T14:02:38.345Z,2025-04-19T14:22:38Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5662533373,56,Right,5662533375,346,,5662533409,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025057,31,43,1,3,7,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-19T14:03:06.024Z,2025-04-19T14:03:07Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5662535287,144,61,5662535109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025197,32,1,1,3,11,3ptum5fjcgw51mqui0gu6uuf4,0,5.2,40.3,2025-04-19T14:03:09.881Z,2025-04-19T14:03:14Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5662535839,141,17.3,5662535841,212,44.7,5662535833,56,Back,5662535829,124,,5662535837,140,45.1,5662535843,213,5.93,5662535847,74,,5662535845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025253,36,1,1,3,15,ea3yd0dgq6uy6pupkpn17j5xg,1,56.7,78.8,2025-04-19T14:03:14.598Z,2025-04-19T14:03:17Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5662536141,141,75.0,5662536139,140,75.3,5662536149,213,6.15,5662536145,212,19.7,5662536137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025267,33,83,1,3,18,3ptum5fjcgw51mqui0gu6uuf4,0,34.7,13.1,2025-04-19T14:03:17.528Z,2025-04-19T14:03:21Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5662536631,399,ayl3txfejfa46xvwnzzd76vze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025311,34,83,1,3,19,3ptum5fjcgw51mqui0gu6uuf4,0,28.0,14.5,2025-04-19T14:03:18.097Z,2025-04-19T14:15:27Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5662629275,399,ayl3txfejfa46xvwnzzd76vze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025317,38,61,1,3,20,ea3yd0dgq6uy6pupkpn17j5xg,0,69.8,86.0,2025-04-19T14:03:19.096Z,2025-04-19T14:15:33Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5662536467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025365,39,43,1,3,21,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-19T14:03:20.310Z,2025-04-19T14:15:43Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5662631207,144,61,5662536763,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803043385,119,61,1,3,21,3ptum5fjcgw51mqui0gu6uuf4,1,30.8,11.5,2025-04-19T14:03:20.429Z,2025-04-19T14:18:35Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5662633579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025409,36,1,1,3,22,3ptum5fjcgw51mqui0gu6uuf4,1,34.2,10.1,2025-04-19T14:03:20.781Z,2025-04-19T14:03:24Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5662536951,140,39.6,5662536957,213,0.22,5662536955,212,5.8,5662536949,56,Back,5662536953,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025399,40,83,1,3,25,ea3yd0dgq6uy6pupkpn17j5xg,0,67.3,85.6,2025-04-19T14:03:23.702Z,2025-04-19T14:03:26Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5662537169,399,1iyf79yql5sm8m6i8nwxntsve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025443,37,1,1,3,25,3ptum5fjcgw51mqui0gu6uuf4,1,36.8,23.7,2025-04-19T14:03:23.753Z,2025-04-19T14:03:25Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5662537151,140,27.5,5662537155,212,13.9,5662537157,213,2.35,5662537149,56,Back,5662537153,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025481,38,1,1,3,27,3ptum5fjcgw51mqui0gu6uuf4,1,27.5,38.3,2025-04-19T14:03:26.361Z,2025-04-19T14:03:28Z,b7594v117himyndjrpkval8us,E. Okereke,,,5662537359,212,20.8,5662537361,213,1.63,5662537357,141,68.8,5662537355,140,26.3,5662537353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025559,39,1,1,3,29,3ptum5fjcgw51mqui0gu6uuf4,1,26.3,68.8,2025-04-19T14:03:28.569Z,2025-04-19T14:03:32Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5662537767,56,Back,5662537771,141,95.3,5662537769,140,45.6,5662537773,212,27.1,5662537775,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025635,40,1,1,3,33,3ptum5fjcgw51mqui0gu6uuf4,0,45.6,95.3,2025-04-19T14:03:32.282Z,2025-04-19T14:03:36Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5662538327,56,Back,5662538333,212,2.6,5662538329,140,47.9,5662538335,213,0.40,5662538331,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025653,41,61,1,3,39,ea3yd0dgq6uy6pupkpn17j5xg,1,47.7,6.5,2025-04-19T14:03:37.703Z,2025-04-19T14:05:14Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662538429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025665,41,5,1,3,39,3ptum5fjcgw51mqui0gu6uuf4,1,61.7,101.8,2025-04-19T14:03:38.057Z,2025-04-19T14:22:38Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5662538619,233,42,5662538477,56,Left,5662538479,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025677,42,5,1,3,39,ea3yd0dgq6uy6pupkpn17j5xg,0,38.3,-1.8,2025-04-19T14:03:38.057Z,2025-04-19T14:22:38Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662538671,233,41,5662538533,347,,5662538531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025723,42,1,1,3,41,3ptum5fjcgw51mqui0gu6uuf4,1,64.1,100.0,2025-04-19T14:03:39.977Z,2025-04-19T14:03:41Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5662538791,107,,5662538801,212,9.7,5662538803,213,3.82,5662538797,141,93.0,5662538795,140,56.9,5662538793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025833,43,1,1,3,43,3ptum5fjcgw51mqui0gu6uuf4,1,56.6,89.1,2025-04-19T14:03:41.817Z,2025-04-19T14:03:46Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5662539455,56,Back,5662539461,140,37.5,5662539465,141,57.9,5662539467,212,29.2,5662539469,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025887,44,1,1,3,47,3ptum5fjcgw51mqui0gu6uuf4,1,44.4,52.2,2025-04-19T14:03:45.809Z,2025-04-19T14:03:49Z,b7594v117himyndjrpkval8us,E. Okereke,,,5662539779,212,29.6,5662539781,213,5.16,5662539777,141,12.9,5662539775,140,56.6,5662539773,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025965,45,1,1,3,52,3ptum5fjcgw51mqui0gu6uuf4,1,61.4,9.7,2025-04-19T14:03:51.338Z,2025-04-19T14:03:52Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5662540199,141,20.1,5662540209,213,2.74,5662540207,212,17.9,5662540189,56,Back,5662540193,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026051,46,1,1,3,54,3ptum5fjcgw51mqui0gu6uuf4,1,42.6,26.7,2025-04-19T14:03:52.985Z,2025-04-19T14:03:57Z,b7594v117himyndjrpkval8us,E. Okereke,,,5662540619,140,28.9,5662540625,213,2.12,5662540623,212,27.6,5662540621,141,61.4,5662540617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026155,47,1,1,4,0,3ptum5fjcgw51mqui0gu6uuf4,0,34.1,54.9,2025-04-19T14:03:59.595Z,2025-04-19T14:04:03Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5662541289,213,5.77,5662541281,56,Right,5662541279,155,,5662541291,1,,5662541285,141,18.3,5662541287,212,50.5,5662541283,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026207,44,1,1,4,4,ea3yd0dgq6uy6pupkpn17j5xg,1,26.4,77.6,2025-04-19T14:04:03.334Z,2025-04-19T14:04:06Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5662541619,212,27.2,5662541615,140,8.2,5662541617,141,49.1,5662541613,56,Back,5662541621,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026279,45,1,1,4,7,ea3yd0dgq6uy6pupkpn17j5xg,1,8.2,49.1,2025-04-19T14:04:06.423Z,2025-04-19T14:04:10Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5662542081,141,71.5,5662542087,213,1.25,5662542085,212,16.0,5662542065,56,Back,5662542067,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026419,46,1,1,4,11,ea3yd0dgq6uy6pupkpn17j5xg,1,14.8,67.2,2025-04-19T14:04:10.487Z,2025-04-19T14:04:17Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5662542863,56,Back,5662542867,141,27.7,5662542865,140,14.2,5662542871,213,4.69,5662542869,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026567,47,1,1,4,18,ea3yd0dgq6uy6pupkpn17j5xg,1,26.8,18.2,2025-04-19T14:04:17.303Z,2025-04-19T14:04:23Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5662543643,141,47.9,5662543647,213,1.58,5662543645,212,20.2,5662543641,140,26.6,5662543639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026715,48,1,1,4,24,ea3yd0dgq6uy6pupkpn17j5xg,1,32.9,49.6,2025-04-19T14:04:23.351Z,2025-04-19T14:04:29Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5662544439,213,5.24,5662544437,212,15.1,5662544429,56,Back,5662544435,141,30.4,5662544433,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026947,49,1,1,4,31,ea3yd0dgq6uy6pupkpn17j5xg,1,59.3,27.6,2025-04-19T14:04:29.799Z,2025-04-19T14:04:41Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5662545797,56,Right,5662545803,212,12.8,5662545805,213,5.92,5662545801,141,20.9,5662545799,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026953,50,4,1,4,39,ea3yd0dgq6uy6pupkpn17j5xg,1,82.8,12.0,2025-04-19T14:04:38.024Z,2025-04-19T14:22:47Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5662545949,56,Right,5662545951,152,,5662545947,13,,5662545955,286,,5662545953,265,,5662546121,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026903,48,4,1,4,39,3ptum5fjcgw51mqui0gu6uuf4,0,17.2,88.0,2025-04-19T14:04:38.025Z,2025-04-19T14:22:47Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5662546091,13,,5662546093,56,Back,5662546097,265,,5662546095,152,,5662546099,285,,5662546143,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028125,51,1,1,5,33,ea3yd0dgq6uy6pupkpn17j5xg,1,82.8,15.8,2025-04-19T14:05:32.167Z,2025-04-19T14:05:47Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,1.0,,5662552025,213,1.05,5662552001,155,,5662553661,154,,5662552009,56,Center,5662552019,141,47.5,5662552013,140,94.7,5662552003,152,,5662552021,212,24.9,5662553659,210,13,5662551997,5,5662551995,2,,,,,,,,,,,,,,,,,,,,
2803028163,52,44,1,5,36,ea3yd0dgq6uy6pupkpn17j5xg,1,92.4,44.1,2025-04-19T14:05:35.033Z,2025-04-19T14:05:37Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662552191,56,Center,5662552243,233,49,5662552193,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028111,49,44,1,5,36,3ptum5fjcgw51mqui0gu6uuf4,0,6.8,54.8,2025-04-19T14:05:35.034Z,2025-04-19T14:05:37Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5662551953,56,Back,5662551955,285,,5662552319,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028165,53,13,1,5,37,ea3yd0dgq6uy6pupkpn17j5xg,1,94.8,49.1,2025-04-19T14:05:35.975Z,2025-04-19T14:54:05Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662553727,102,55.0,5662553731,230,99.1,5662552201,16,,5662553721,154,,5662553715,85,,5662553729,103,54.2,5662553723,55,51,5662553009,15,,5662553717,29,,5662553007,24,5662553733,231,50,5662552203,56,Center,5662553013,328,,,,,,,,,,,,,,
2803028157,50,5,1,5,37,3ptum5fjcgw51mqui0gu6uuf4,1,-1.4,38.1,2025-04-19T14:05:36.123Z,2025-04-19T14:22:39Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5662552173,56,Back,5662552175,346,,5662553053,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028303,54,5,1,5,37,ea3yd0dgq6uy6pupkpn17j5xg,0,101.4,61.9,2025-04-19T14:05:36.123Z,2025-04-19T14:22:40Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662553097,233,50,5662552949,56,Center,5662552951,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028757,51,1,1,6,2,3ptum5fjcgw51mqui0gu6uuf4,1,4.8,50.4,2025-04-19T14:06:01.514Z,2025-04-19T14:06:06Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5662555609,56,Back,5662555611,140,5.6,5662555613,141,13.7,5662555617,213,4.75,5662555615,212,25.0,5662555607,124,,5662555621,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028765,52,4,1,6,7,3ptum5fjcgw51mqui0gu6uuf4,1,22.4,4.0,2025-04-19T14:06:06.426Z,2025-04-19T14:06:20Z,b7594v117himyndjrpkval8us,E. Okereke,,,5662555759,285,,5662556081,233,55,5662555751,13,,5662555753,294,,5662555757,152,,5662555755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028801,55,4,1,6,7,ea3yd0dgq6uy6pupkpn17j5xg,0,77.6,96.0,2025-04-19T14:06:06.427Z,2025-04-19T14:06:20Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5662556017,152,,5662556015,56,Left,5662556013,294,,5662556137,233,52,5662556019,286,,5662556011,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029337,53,1,1,6,29,3ptum5fjcgw51mqui0gu6uuf4,0,31.6,5.2,2025-04-19T14:06:27.995Z,2025-04-19T14:06:31Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5662558713,152,,5662558715,56,Center,5662558717,140,73.0,5662558721,212,47.3,5662558709,5,,5662558719,141,32.5,5662558723,213,0.40,5662558725,1,,5662558711,155,,,,,,,,,,,,,,,,,,,,,,,,,
2803030929,66,8,1,6,30,3ptum5fjcgw51mqui0gu6uuf4,1,76.5,28.3,2025-04-19T14:06:29.290Z,2025-04-19T14:07:36Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5662566959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029355,56,61,1,6,33,ea3yd0dgq6uy6pupkpn17j5xg,0,24.9,58.4,2025-04-19T14:06:32.376Z,2025-04-19T14:06:32Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5662558825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029381,54,1,1,6,34,3ptum5fjcgw51mqui0gu6uuf4,0,69.9,28.6,2025-04-19T14:06:33.529Z,2025-04-19T14:08:03Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5662568513,213,3.87,5662568507,140,64.7,5662568511,212,7.3,5662568509,141,21.5,5662558975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029537,58,1,1,6,37,ea3yd0dgq6uy6pupkpn17j5xg,1,47.2,69.3,2025-04-19T14:06:35.768Z,2025-04-19T14:06:40Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5662559795,212,19.3,5662559797,213,5.76,5662559785,56,Center,5662559787,140,63.1,5662559793,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029551,59,50,1,6,41,ea3yd0dgq6uy6pupkpn17j5xg,1,66.0,54.4,2025-04-19T14:06:39.847Z,2025-04-19T14:22:45Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5662559853,286,,5662559851,56,Center,5662560309,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029607,55,7,1,6,41,3ptum5fjcgw51mqui0gu6uuf4,1,34.0,45.6,2025-04-19T14:06:39.848Z,2025-04-19T14:22:45Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5662560201,56,Back,5662560203,285,,5662560253,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029675,57,1,1,6,46,3ptum5fjcgw51mqui0gu6uuf4,0,33.9,88.4,2025-04-19T14:06:45.162Z,2025-04-19T14:09:53Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5662560459,141,87.7,5662560461,212,2.3,5662560457,140,36.0,5662560455,56,Back,5662560463,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029703,60,61,1,6,47,ea3yd0dgq6uy6pupkpn17j5xg,0,72.7,10.0,2025-04-19T14:06:46.461Z,2025-04-19T14:09:58Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5662560595,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029831,58,1,1,6,51,3ptum5fjcgw51mqui0gu6uuf4,1,66.6,94.7,2025-04-19T14:06:50.266Z,2025-04-19T14:06:52Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5662561409,140,61.9,5662561407,56,Left,5662561421,213,2.94,5662561417,212,5.0,5662561413,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029927,59,1,1,6,53,3ptum5fjcgw51mqui0gu6uuf4,1,61.9,96.2,2025-04-19T14:06:51.898Z,2025-04-19T14:06:55Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5662561905,212,24.9,5662561903,141,68.2,5662561909,213,4.01,5662561899,56,Back,5662561901,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803030051,60,1,1,6,57,3ptum5fjcgw51mqui0gu6uuf4,1,53.4,64.3,2025-04-19T14:06:55.658Z,2025-04-19T14:06:59Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5662562585,212,35.6,5662562587,213,5.01,5662562583,141,14.3,5662562589,1,,5662562575,56,Right,5662562581,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803030167,61,1,1,7,3,3ptum5fjcgw51mqui0gu6uuf4,1,75.2,15.2,2025-04-19T14:07:01.705Z,2025-04-19T14:07:04Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5662563191,140,68.8,5662563193,141,23.6,5662563197,213,2.44,5662563195,212,8.8,5662563189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803030229,62,1,1,7,5,3ptum5fjcgw51mqui0gu6uuf4,1,71.1,30.4,2025-04-19T14:07:03.978Z,2025-04-19T14:07:06Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5662563463,213,2.54,5662563451,140,63.4,5662563459,212,9.8,5662563457,141,38.5,5662563447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803030375,63,1,1,7,8,3ptum5fjcgw51mqui0gu6uuf4,1,63.4,38.5,2025-04-19T14:07:06.762Z,2025-04-19T14:07:11Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5662564133,213,1.40,5662564129,141,91.2,5662564135,1,,5662564131,212,36.4,5662564127,140,69.4,5662564125,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803030409,64,1,1,7,12,3ptum5fjcgw51mqui0gu6uuf4,0,69.4,91.2,2025-04-19T14:07:11.034Z,2025-04-19T14:07:12Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5662564271,56,Left,5662564285,1,,5662564281,213,6.24,5662564277,212,32.9,5662564275,141,89.0,5662564273,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803030859,61,5,1,7,13,ea3yd0dgq6uy6pupkpn17j5xg,1,-0.8,14.3,2025-04-19T14:07:12.065Z,2025-04-19T14:22:40Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662566651,346,,5662566649,56,Back,5662566997,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803030919,65,5,1,7,13,3ptum5fjcgw51mqui0gu6uuf4,0,100.8,85.7,2025-04-19T14:07:12.065Z,2025-04-19T14:22:40Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5662567015,233,61,5662566911,56,Left,5662566915,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803030943,62,1,1,7,32,ea3yd0dgq6uy6pupkpn17j5xg,1,2.0,49.9,2025-04-19T14:07:30.984Z,2025-04-19T14:07:34Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5662567041,213,4.84,5662567031,124,,5662567039,212,11.9,5662567033,56,Back,5662567037,141,32.5,5662567035,140,3.4,5662567045,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803031033,63,1,1,7,35,ea3yd0dgq6uy6pupkpn17j5xg,1,3.5,35.1,2025-04-19T14:07:33.848Z,2025-04-19T14:07:38Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5662567469,213,1.63,5662567467,212,23.3,5662567465,141,69.3,5662567463,140,2.1,5662567461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803031069,64,1,1,7,39,ea3yd0dgq6uy6pupkpn17j5xg,1,2.3,66.7,2025-04-19T14:07:38.152Z,2025-04-19T14:07:40Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5662567669,56,Back,5662567673,141,64.2,5662567677,213,6.23,5662567675,212,29.7,5662567671,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803031107,65,1,1,7,41,ea3yd0dgq6uy6pupkpn17j5xg,1,30.5,64.2,2025-04-19T14:07:39.880Z,2025-04-19T14:07:41Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5662567831,141,55.2,5662567825,56,Back,5662567835,212,9.2,5662567829,140,23.9,5662567837,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803031195,66,1,1,7,42,ea3yd0dgq6uy6pupkpn17j5xg,1,23.9,55.2,2025-04-19T14:07:41.576Z,2025-04-19T14:07:44Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5662568173,213,1.29,5662568167,140,30.1,5662568165,56,Back,5662568171,212,23.9,5662568169,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803031373,67,1,1,7,45,ea3yd0dgq6uy6pupkpn17j5xg,1,36.5,92.0,2025-04-19T14:07:43.927Z,2025-04-19T14:07:50Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5662568991,56,Center,5662568993,140,91.7,5662568997,212,59.2,5662568995,141,74.2,5662568999,213,6.08,5662569001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803031403,68,3,1,7,51,ea3yd0dgq6uy6pupkpn17j5xg,0,94.4,71.4,2025-04-19T14:07:50.551Z,2025-04-19T14:07:52Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5662569249,211,,5662569145,286,,5662569141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
