id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823311233,30,1,1,2,39,3cbke8cbou2ms925872vk6dwx,1,37.3,55.4,2025-06-18T18:05:04.392Z,2025-06-18T18:05:07Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774890669,140,54.9,5774890673,212,25.6,5774890667,56,Left,5774890671,141,81.5,5774890675,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311265,31,1,1,2,42,3cbke8cbou2ms925872vk6dwx,1,55.5,84.7,2025-06-18T18:05:07.288Z,2025-06-18T18:16:57Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774890837,141,92.3,5774890839,212,6.0,5774890835,140,58.4,5774890841,213,1.04,5774890833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311271,32,1,1,2,48,3cbke8cbou2ms925872vk6dwx,1,58.4,92.3,2025-06-18T18:05:13.240Z,2025-06-18T18:05:14Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,5774890873,141,70.5,5774890869,56,Back,5774890875,212,23.5,5774890877,213,3.82,5774890871,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311277,33,1,1,2,49,3cbke8cbou2ms925872vk6dwx,1,41.0,70.5,2025-06-18T18:05:14.247Z,2025-06-18T18:05:16Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774890903,56,Back,5774890911,213,4.62,5774890907,141,45.1,5774890909,212,17.3,5774890905,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311281,34,1,1,2,51,3cbke8cbou2ms925872vk6dwx,1,40.1,45.5,2025-06-18T18:05:16.216Z,2025-06-18T18:05:17Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5774890925,141,70.9,5774890921,56,Back,5774890927,212,17.4,5774890929,213,1.46,5774890923,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311299,35,1,1,2,52,3cbke8cbou2ms925872vk6dwx,1,42.0,70.9,2025-06-18T18:05:17.784Z,2025-06-18T18:05:21Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774891055,141,91.8,5774891051,56,Left,5774891059,212,19.5,5774891053,140,54.7,5774891063,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311307,36,1,1,2,56,3cbke8cbou2ms925872vk6dwx,0,54.7,92.0,2025-06-18T18:05:21.416Z,2025-06-18T18:05:22Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774891093,140,79.6,5774891097,212,32.6,5774891091,56,Center,5774891089,155,,5774891099,213,5.64,5774891095,141,63.4,5774891101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311315,31,61,1,2,59,duspptyvnr5kpx2iko5gerhnz,1,26.2,31.6,2025-06-18T18:05:24.363Z,2025-06-18T18:17:32Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5774891131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311385,34,1,1,3,15,duspptyvnr5kpx2iko5gerhnz,0,14.9,46.9,2025-06-18T18:05:40.529Z,2025-06-18T18:05:43Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,5774891509,141,37.6,5774891507,140,67.6,5774891501,157,,5774891505,56,Center,5774891513,213,6.17,5774891515,1,,5774891503,198,,5774891511,212,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311395,37,1,1,3,18,3cbke8cbou2ms925872vk6dwx,1,36.7,62.7,2025-06-18T18:05:43.288Z,2025-06-18T18:05:45Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774891571,212,12.2,5774891563,3,,5774891567,140,32.2,5774891573,213,4.32,5774891569,141,46.1,5774891565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311403,38,1,1,3,20,3cbke8cbou2ms925872vk6dwx,1,32.0,45.5,2025-06-18T18:05:45.400Z,2025-06-18T18:05:47Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774891645,212,8.8,5774891647,213,1.19,5774891641,140,35.1,5774891643,141,57.5,5774891637,3,,5774891639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311415,39,1,1,3,22,3cbke8cbou2ms925872vk6dwx,0,33.7,57.3,2025-06-18T18:05:47.192Z,2025-06-18T18:05:51Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774891717,157,,5774891719,56,Center,5774891725,212,34.6,5774891729,1,,5774891721,140,65.9,5774891727,213,6.07,5774891723,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311423,35,1,1,3,26,duspptyvnr5kpx2iko5gerhnz,1,33.9,53.0,2025-06-18T18:05:51.786Z,2025-06-18T18:05:53Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5774891769,140,40.2,5774891767,56,Back,5774891773,212,8.0,5774891765,3,,5774891771,141,46.3,5774891775,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311425,36,43,1,3,28,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-18T18:05:53.274Z,2025-06-18T18:06:09Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5774892107,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311437,37,1,1,3,28,duspptyvnr5kpx2iko5gerhnz,1,39.3,40.9,2025-06-18T18:05:53.841Z,2025-06-18T18:05:56Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5774891833,213,4.19,5774891827,140,36.8,5774891829,141,34.2,5774891825,56,Back,5774891831,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311455,38,1,1,3,30,duspptyvnr5kpx2iko5gerhnz,1,37.2,34.5,2025-06-18T18:05:55.938Z,2025-06-18T18:06:03Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5774891957,212,58.5,5774891951,56,Left,5774891961,1,,5774891959,213,0.70,5774891949,157,,5774891955,141,90.0,5774891953,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311463,39,1,1,3,38,duspptyvnr5kpx2iko5gerhnz,0,81.2,93.9,2025-06-18T18:06:03.441Z,2025-06-18T18:06:04Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774892005,212,31.1,5774891999,56,Center,5774891997,155,,5774892001,140,91.4,5774892007,213,5.06,5774891995,2,,5774892003,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311507,40,12,1,3,40,3cbke8cbou2ms925872vk6dwx,1,11.7,41.0,2025-06-18T18:06:05.752Z,2025-06-18T18:06:12Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5774892213,212,34.8,5774892211,141,4.7,5774892215,213,5.50,5774892207,56,Back,5774892209,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311499,40,1,1,3,45,duspptyvnr5kpx2iko5gerhnz,0,74.0,91.5,2025-06-18T18:06:10.329Z,2025-06-18T18:06:11Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774892169,212,8.9,5774892163,56,Left,5774892173,213,5.36,5774892167,141,81.1,5774892165,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311509,41,8,1,3,46,3cbke8cbou2ms925872vk6dwx,1,32.4,25.2,2025-06-18T18:06:11.944Z,2025-06-18T18:06:12Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5774892223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311523,41,5,1,3,48,duspptyvnr5kpx2iko5gerhnz,1,65.4,101.8,2025-06-18T18:06:13.337Z,2025-06-18T18:52:48Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774892273,56,Left,5774892277,233,42,5774892275,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311515,42,5,1,3,48,3cbke8cbou2ms925872vk6dwx,0,34.6,-1.8,2025-06-18T18:06:13.337Z,2025-06-18T18:06:17Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5774892293,233,41,5774892239,56,Back,5774892241,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311555,42,1,1,3,55,duspptyvnr5kpx2iko5gerhnz,0,70.5,100.0,2025-06-18T18:06:20.385Z,2025-06-18T18:06:22Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774892463,212,15.9,5774892459,140,85.3,5774892457,56,Left,5774892461,141,96.6,5774892465,213,6.06,5774892455,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311551,43,8,1,3,57,3cbke8cbou2ms925872vk6dwx,1,16.5,12.6,2025-06-18T18:06:22.201Z,2025-06-18T18:06:22Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774892467,15,,5774892441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311563,43,5,1,3,58,duspptyvnr5kpx2iko5gerhnz,1,82.0,102.0,2025-06-18T18:06:23.736Z,2025-06-18T18:52:49Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774892525,233,44,5774892499,347,,5774892497,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311557,44,5,1,3,58,3cbke8cbou2ms925872vk6dwx,0,18.0,-2.0,2025-06-18T18:06:23.736Z,2025-06-18T18:06:27Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774892469,56,Back,5774892531,233,43,5774892471,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311645,44,1,1,4,15,duspptyvnr5kpx2iko5gerhnz,1,88.5,100.0,2025-06-18T18:06:40.897Z,2025-06-18T18:06:43Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774893009,213,3.65,5774893001,56,Left,5774893007,212,12.1,5774893005,141,93.3,5774893003,140,78.5,5774892999,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311653,45,1,1,4,18,duspptyvnr5kpx2iko5gerhnz,0,78.2,93.0,2025-06-18T18:06:42.985Z,2025-06-18T18:06:47Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5774893039,140,93.1,5774893037,56,Center,5774893043,212,35.4,5774893071,233,45,5774893035,155,,5774893041,141,46.3,5774893047,1,,5774893033,2,,5774893045,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,
2823311661,45,11,1,4,22,3cbke8cbou2ms925872vk6dwx,1,12.6,49.0,2025-06-18T18:06:46.952Z,2025-06-18T18:06:47Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5774893069,88,,5774893067,56,Back,5774893101,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311735,47,1,1,4,36,3cbke8cbou2ms925872vk6dwx,0,13.1,47.2,2025-06-18T18:07:01.016Z,2025-06-18T18:07:04Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5774893417,56,Back,5774893419,140,46.6,5774893425,213,0.68,5774893415,198,,5774893427,1,,5774893421,141,89.1,5774893413,157,,5774893423,212,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311741,46,8,1,4,39,duspptyvnr5kpx2iko5gerhnz,1,51.1,6.1,2025-06-18T18:07:04.842Z,2025-06-18T18:07:05Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5774893455,15,,5774893453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311757,47,5,1,4,40,duspptyvnr5kpx2iko5gerhnz,0,60.8,-2.0,2025-06-18T18:07:05.864Z,2025-06-18T18:52:49Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5774893489,233,48,5774893481,56,Right,5774893483,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311749,48,5,1,4,40,3cbke8cbou2ms925872vk6dwx,1,39.2,102.0,2025-06-18T18:07:05.864Z,2025-06-18T18:07:07Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5774893461,347,,5774893459,56,Back,5774893485,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311879,49,1,1,5,3,3cbke8cbou2ms925872vk6dwx,1,39.2,100.0,2025-06-18T18:07:28.792Z,2025-06-18T18:07:33Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774894065,107,,5774894069,140,59.5,5774894073,212,22.5,5774894067,56,Left,5774894075,213,5.96,5774894071,141,91.2,5774894077,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311891,50,1,1,5,8,3cbke8cbou2ms925872vk6dwx,1,60.8,89.9,2025-06-18T18:07:33.576Z,2025-06-18T18:07:36Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5774894149,56,Left,5774894155,212,8.1,5774894151,140,67.8,5774894157,213,5.84,5774894153,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311895,51,3,1,5,11,3cbke8cbou2ms925872vk6dwx,0,74.8,86.9,2025-06-18T18:07:36.592Z,2025-06-18T18:20:30Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5774894177,286,,5774894175,56,Left,5774909467,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311903,48,12,1,5,11,duspptyvnr5kpx2iko5gerhnz,1,27.2,14.6,2025-06-18T18:07:36.593Z,2025-06-18T18:20:43Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5774909781,141,14.1,5774909783,212,1.0,5774894205,56,Back,5774909779,140,28.1,5774909785,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311919,50,1,1,5,13,duspptyvnr5kpx2iko5gerhnz,1,24.4,8.5,2025-06-18T18:07:38.425Z,2025-06-18T18:07:40Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5774894269,56,Back,5774894273,141,5.8,5774894275,212,4.1,5774894277,213,5.82,5774894271,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311957,51,1,1,5,15,duspptyvnr5kpx2iko5gerhnz,0,28.7,5.2,2025-06-18T18:07:39.945Z,2025-06-18T18:07:45Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5774894445,213,0.71,5774894441,141,56.3,5774894447,1,,5774894435,155,,5774894437,56,Center,5774894443,212,53.4,5774894439,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311975,53,1,1,5,23,3cbke8cbou2ms925872vk6dwx,1,24.3,18.8,2025-06-18T18:07:48.488Z,2025-06-18T18:07:50Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774894489,212,19.9,5774894491,213,2.30,5774894483,56,Back,5774894487,141,40.7,5774894485,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311977,54,1,1,5,25,3cbke8cbou2ms925872vk6dwx,0,8.4,43.7,2025-06-18T18:07:50.329Z,2025-06-18T18:07:51Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5774894495,157,,5774894507,1,,5774894501,141,0.0,5774894499,140,20.8,5774894497,56,Back,5774894505,213,5.12,5774894503,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311987,52,5,1,5,26,duspptyvnr5kpx2iko5gerhnz,1,84.4,101.2,2025-06-18T18:07:51.077Z,2025-06-18T18:52:49Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774894551,233,55,5774894545,56,Left,5774894547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311979,55,5,1,5,26,3cbke8cbou2ms925872vk6dwx,0,15.6,-1.2,2025-06-18T18:07:51.077Z,2025-06-18T18:07:56Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5774894509,56,Back,5774894567,233,52,5774894511,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311999,53,1,1,5,30,duspptyvnr5kpx2iko5gerhnz,1,87.6,100.0,2025-06-18T18:07:55.432Z,2025-06-18T18:07:57Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774894671,213,4.01,5774894663,56,Left,5774894665,140,81.5,5774894661,107,,5774894667,141,90.9,5774894669,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312003,54,1,1,5,31,duspptyvnr5kpx2iko5gerhnz,1,81.5,90.9,2025-06-18T18:07:56.793Z,2025-06-18T18:07:58Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774894683,141,91.1,5774894679,56,Left,5774894681,140,71.7,5774894687,213,3.13,5774894685,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312009,55,1,1,5,33,duspptyvnr5kpx2iko5gerhnz,1,70.5,90.9,2025-06-18T18:07:58.608Z,2025-06-18T18:08:00Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774894695,56,Left,5774894701,212,10.4,5774894697,140,79.5,5774894699,141,97.2,5774894703,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312023,56,1,1,5,35,duspptyvnr5kpx2iko5gerhnz,1,79.5,97.1,2025-06-18T18:08:00.320Z,2025-06-18T18:08:03Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774894771,212,9.1,5774894765,56,Left,5774894767,140,88.2,5774894773,213,0.01,5774894769,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312025,56,45,1,5,38,3cbke8cbou2ms925872vk6dwx,0,18.2,19.4,2025-06-18T18:08:03.568Z,2025-06-18T18:52:32Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774894779,56,Back,5774894781,285,,5774894845,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312031,57,3,1,5,38,duspptyvnr5kpx2iko5gerhnz,1,81.8,80.6,2025-06-18T18:08:03.568Z,2025-06-18T18:52:32Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774894825,233,56,5774894799,286,,5774894797,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312045,58,1,1,5,39,duspptyvnr5kpx2iko5gerhnz,1,86.6,89.6,2025-06-18T18:08:04.361Z,2025-06-18T18:08:06Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774894863,141,80.3,5774894865,212,9.2,5774894861,140,80.2,5774894867,213,3.90,5774894859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312051,59,3,1,5,41,duspptyvnr5kpx2iko5gerhnz,0,77.7,75.5,2025-06-18T18:08:06.072Z,2025-06-18T18:52:27Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774894959,233,57,5774894901,56,Center,5774894903,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312061,57,7,1,5,41,3cbke8cbou2ms925872vk6dwx,1,22.3,24.5,2025-06-18T18:08:06.073Z,2025-06-18T18:52:27Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5774894939,285,,5774894937,56,Back,5774894951,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312091,59,1,1,5,42,3cbke8cbou2ms925872vk6dwx,1,17.3,39.7,2025-06-18T18:08:07.784Z,2025-06-18T18:08:12Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5774895075,140,26.1,5774895079,212,16.4,5774895077,141,19.7,5774895081,213,5.31,5774895073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312101,60,3,1,5,47,3cbke8cbou2ms925872vk6dwx,1,39.4,14.2,2025-06-18T18:08:12.583Z,2025-06-18T18:21:35Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774895133,286,,5774895131,56,Back,5774895153,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312099,60,45,1,5,47,duspptyvnr5kpx2iko5gerhnz,0,60.6,85.8,2025-06-18T18:08:12.583Z,2025-06-18T18:21:34Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774895123,56,Left,5774895167,233,60,5774895125,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312113,61,1,1,5,48,3cbke8cbou2ms925872vk6dwx,1,37.8,15.5,2025-06-18T18:08:13.306Z,2025-06-18T18:21:40Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774895215,141,27.9,5774895219,213,0.59,5774895217,212,15.2,5774895211,56,Back,5774895213,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312123,62,1,1,5,49,3cbke8cbou2ms925872vk6dwx,0,50.7,27.4,2025-06-18T18:08:14.136Z,2025-06-18T18:21:48Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5774895275,213,3.95,5774895269,140,47.2,5774895271,141,21.7,5774895267,56,Back,5774895273,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312121,61,8,1,5,51,duspptyvnr5kpx2iko5gerhnz,1,50.3,71.1,2025-06-18T18:08:16.112Z,2025-06-18T18:22:00Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5774895257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312135,63,1,1,5,51,3cbke8cbou2ms925872vk6dwx,1,49.6,25.9,2025-06-18T18:08:16.936Z,2025-06-18T18:08:18Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774895325,212,11.4,5774895319,56,Back,5774895321,140,39.4,5774895327,213,2.80,5774895323,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312147,64,1,1,5,53,3cbke8cbou2ms925872vk6dwx,1,39.4,31.5,2025-06-18T18:08:17.992Z,2025-06-18T18:08:21Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5774895393,213,5.42,5774895391,212,18.6,5774895389,141,10.6,5774895387,140,50.9,5774895385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312157,65,1,1,5,56,3cbke8cbou2ms925872vk6dwx,1,48.8,9.7,2025-06-18T18:08:20.968Z,2025-06-18T18:08:22Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774895435,140,64.2,5774895437,141,21.6,5774895439,212,18.1,5774895441,213,0.46,5774895433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312179,66,1,1,5,57,3cbke8cbou2ms925872vk6dwx,0,64.3,20.4,2025-06-18T18:08:22.920Z,2025-06-18T18:08:27Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5774895565,213,6.20,5774895559,140,100.0,5774895557,56,Right,5774895567,1,,5774895561,141,15.8,5774895563,212,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312209,62,5,1,6,2,duspptyvnr5kpx2iko5gerhnz,1,-1.0,77.6,2025-06-18T18:08:27.524Z,2025-06-18T18:52:49Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,5774895707,346,,5774895705,56,Back,5774895733,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312203,67,5,1,6,2,3cbke8cbou2ms925872vk6dwx,0,101.0,22.4,2025-06-18T18:08:27.524Z,2025-06-18T18:52:50Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5774895687,346,,5774895685,56,Center,5774895745,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312285,63,1,1,6,24,duspptyvnr5kpx2iko5gerhnz,1,4.4,60.0,2025-06-18T18:08:49.024Z,2025-06-18T18:08:55Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5774896127,140,4.4,5774896129,141,45.8,5774896131,212,9.7,5774896137,237,,5774896125,56,Back,5774896123,124,,5774896133,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312293,64,1,1,6,30,duspptyvnr5kpx2iko5gerhnz,1,9.0,44.2,2025-06-18T18:08:54.952Z,2025-06-18T18:08:56Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,5774896171,212,15.3,5774896169,141,66.4,5774896167,140,6.6,5774896173,213,1.74,5774896165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312307,65,1,1,6,31,duspptyvnr5kpx2iko5gerhnz,1,6.6,66.6,2025-06-18T18:08:56.776Z,2025-06-18T18:09:01Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5774896283,212,17.3,5774896285,213,4.94,5774896277,56,Back,5774896281,141,41.8,5774896279,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312319,66,1,1,6,36,duspptyvnr5kpx2iko5gerhnz,0,13.4,42.8,2025-06-18T18:09:01.801Z,2025-06-18T18:09:05Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,5774896339,140,68.6,5774896343,212,63.5,5774896337,56,Left,5774896335,155,,5774896341,141,80.9,5774896347,1,,5774896345,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823312337,68,1,1,6,41,3cbke8cbou2ms925872vk6dwx,1,31.5,16.2,2025-06-18T18:09:06.761Z,2025-06-18T18:09:10Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,5774896433,140,55.0,5774896435,141,34.6,5774896429,3,,5774896437,212,27.7,5774896431,56,Center,5774896439,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
