id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2796156601,35,8,1,2,43,ea3yd0dgq6uy6pupkpn17j5xg,1,75.1,14.9,2025-04-05T14:04:11.868Z,2025-04-05T14:04:12Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5624684093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156761,37,3,1,2,46,ea3yd0dgq6uy6pupkpn17j5xg,0,89.0,25.0,2025-04-05T14:04:14.996Z,2025-04-05T14:04:20Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5624684923,286,,5624684921,56,Center,5624685197,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156773,26,7,1,2,46,8sy0cxovuxo76tuoas3uo55xj,0,11.0,75.0,2025-04-05T14:04:14.997Z,2025-04-05T14:04:19Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5624684979,56,Back,5624684981,285,,5624685121,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156835,38,61,1,2,48,ea3yd0dgq6uy6pupkpn17j5xg,1,88.6,22.7,2025-04-05T14:04:16.882Z,2025-04-05T14:04:17Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5624685373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156955,27,1,1,2,49,8sy0cxovuxo76tuoas3uo55xj,0,15.7,66.3,2025-04-05T14:04:17.685Z,2025-04-05T14:04:20Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5624686003,141,78.8,5624686007,213,0.29,5624686001,140,43.1,5624686005,212,30.0,5624685997,157,,5624685999,56,Back,5624686009,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157211,28,27,1,2,56,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T14:04:24.677Z,2025-04-05T14:04:44Z,,,,,5624691321,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157995,39,27,1,2,56,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T14:04:24.677Z,2025-04-05T14:04:44Z,,,,,5624691215,53,ag78l8kpc7icq4payr6mgyej8,5624691213,41,Injury,5624691405,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159623,30,28,1,3,53,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-05T14:05:21.213Z,2025-04-05T14:05:22Z,,,,,5624700119,233,40,5624699781,55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159655,40,28,1,3,53,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T14:05:21.213Z,2025-04-05T14:05:23Z,,,,,5624699959,55,39,5624700157,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160781,41,68,1,4,16,ea3yd0dgq6uy6pupkpn17j5xg,1,61.4,15.6,2025-04-05T14:05:45.100Z,2025-04-05T14:06:20Z,,,,,5624714623,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160907,42,1,1,4,17,ea3yd0dgq6uy6pupkpn17j5xg,1,61.4,15.6,2025-04-05T14:05:45.868Z,2025-04-05T14:06:17Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5624706685,212,21.6,5624706677,140,41.6,5624706673,56,Back,5624706687,213,3.42,5624706681,141,6.8,5624714025,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160977,43,1,1,4,20,ea3yd0dgq6uy6pupkpn17j5xg,1,41.2,6.1,2025-04-05T14:05:48.188Z,2025-04-05T14:05:49Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5624707045,140,55.9,5624707047,141,4.7,5624707043,56,Right,5624707049,212,15.5,5624707051,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161021,44,1,1,4,21,ea3yd0dgq6uy6pupkpn17j5xg,0,55.9,4.7,2025-04-05T14:05:49.596Z,2025-04-05T14:05:50Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5624707285,212,4.5,5624707279,56,Right,5624707287,213,1.26,5624707283,141,11.0,5624707281,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161043,32,8,1,4,22,8sy0cxovuxo76tuoas3uo55xj,1,48.1,85.6,2025-04-05T14:05:50.438Z,2025-04-05T14:05:50Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5624707369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161265,45,1,1,4,24,ea3yd0dgq6uy6pupkpn17j5xg,1,42.8,8.9,2025-04-05T14:05:52.204Z,2025-04-05T14:05:55Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5624708543,212,5.4,5624708541,141,13.4,5624708537,56,Back,5624708545,213,0.61,5624708539,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161313,33,83,1,4,26,8sy0cxovuxo76tuoas3uo55xj,0,47.7,82.3,2025-04-05T14:05:54.622Z,2025-04-05T14:06:29Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5624716607,399,bmbdwons7wudqebn3o3flm19l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161279,46,43,1,4,26,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T14:05:54.956Z,2025-04-05T14:05:58Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5624708613,56,Back,5624709291,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161289,47,61,1,4,27,ea3yd0dgq6uy6pupkpn17j5xg,0,47.0,13.4,2025-04-05T14:05:55.244Z,2025-04-05T14:05:55Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5624708669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161435,35,1,1,4,28,8sy0cxovuxo76tuoas3uo55xj,1,48.2,76.6,2025-04-05T14:05:57.110Z,2025-04-05T14:05:58Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5624709427,213,5.83,5624709403,56,Center,5624709395,155,,5624709409,140,66.2,5624709417,212,21.0,5624709413,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161543,36,1,1,4,30,8sy0cxovuxo76tuoas3uo55xj,0,68.5,64.3,2025-04-05T14:05:58.438Z,2025-04-05T14:06:01Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5624710019,155,,5624710021,56,Center,5624710027,212,19.1,5624710023,140,86.6,5624710025,141,61.2,5624710029,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161569,48,8,1,4,33,ea3yd0dgq6uy6pupkpn17j5xg,1,9.6,35.7,2025-04-05T14:06:01.532Z,2025-04-05T14:06:10Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5624712333,14,,5624710165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161637,49,43,1,4,35,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T14:06:03.501Z,2025-04-05T14:06:09Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5624711993,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161709,50,61,1,4,36,ea3yd0dgq6uy6pupkpn17j5xg,0,6.6,15.8,2025-04-05T14:06:04.781Z,2025-04-05T14:06:04Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5624710909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161827,37,5,1,4,37,8sy0cxovuxo76tuoas3uo55xj,1,83.6,102.0,2025-04-05T14:06:05.725Z,2025-04-05T14:21:22Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5624711535,56,Left,5624711627,233,51,5624711539,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161811,51,5,1,4,37,ea3yd0dgq6uy6pupkpn17j5xg,0,16.4,-2.0,2025-04-05T14:06:05.725Z,2025-04-05T14:06:08Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5624711755,233,37,5624711471,347,,5624711469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796162445,38,1,1,4,51,8sy0cxovuxo76tuoas3uo55xj,0,83.4,100.0,2025-04-05T14:06:20.070Z,2025-04-05T14:06:21Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5624714679,213,4.96,5624714667,107,,5624714851,189,,5624714683,1,,5624714675,212,27.8,5624714669,56,Center,5624714671,140,89.9,5624714673,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796162937,53,1,1,4,58,ea3yd0dgq6uy6pupkpn17j5xg,1,5.7,49.9,2025-04-05T14:06:26.541Z,2025-04-05T14:06:30Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5624717015,140,12.0,5624717027,213,1.16,5624717011,123,,5624717017,141,72.4,5624717013,56,Back,5624717025,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796163085,54,1,1,5,2,ea3yd0dgq6uy6pupkpn17j5xg,1,22.4,75.3,2025-04-05T14:06:30.589Z,2025-04-05T14:06:33Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5624717783,212,14.9,5624717775,140,24.0,5624717789,213,1.46,5624717773,56,Back,5624717777,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796163249,55,1,1,5,5,ea3yd0dgq6uy6pupkpn17j5xg,1,24.0,97.1,2025-04-05T14:06:33.485Z,2025-04-05T14:06:36Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5624718563,213,6.02,5624718561,212,31.9,5624718559,141,85.1,5624718565,1,,5624718553,157,,5624718557,140,53.4,5624718555,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796163275,56,44,1,5,7,ea3yd0dgq6uy6pupkpn17j5xg,1,58.8,82.4,2025-04-05T14:06:36.085Z,2025-04-05T14:06:38Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5624718883,233,39,5624718681,56,Left,5624718683,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796163221,39,44,1,5,7,8sy0cxovuxo76tuoas3uo55xj,0,43.0,16.7,2025-04-05T14:06:36.086Z,2025-04-05T14:06:38Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5624718419,285,,5624718417,56,Back,5624718975,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796163311,57,1,1,5,8,ea3yd0dgq6uy6pupkpn17j5xg,0,53.4,85.1,2025-04-05T14:06:37.004Z,2025-04-05T14:06:37Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5624718839,140,55.0,5624718833,3,,5624718837,56,Left,5624718845,213,5.63,5624718835,168,,5624718843,212,2.1,5624718841,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796163295,40,61,1,5,9,8sy0cxovuxo76tuoas3uo55xj,1,39.2,18.3,2025-04-05T14:06:37.629Z,2025-04-05T14:06:37Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5624718779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796163807,42,1,1,5,11,8sy0cxovuxo76tuoas3uo55xj,1,36.1,45.1,2025-04-05T14:06:39.798Z,2025-04-05T14:06:48Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5624721353,212,25.8,5624721355,213,1.50,5624721341,140,37.8,5624721337,56,Back,5624721345,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796163919,43,1,1,5,19,8sy0cxovuxo76tuoas3uo55xj,1,58.3,91.1,2025-04-05T14:06:47.558Z,2025-04-05T14:06:50Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5624721973,212,18.8,5624721971,141,81.8,5624721969,140,41.4,5624721965,56,Back,5624721999,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164129,44,1,1,5,21,8sy0cxovuxo76tuoas3uo55xj,1,40.6,77.8,2025-04-05T14:06:50.134Z,2025-04-05T14:06:54Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5624723149,213,4.79,5624723145,141,43.1,5624723143,140,42.4,5624723147,212,23.7,5624723141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164355,45,1,1,5,26,8sy0cxovuxo76tuoas3uo55xj,1,56.3,33.3,2025-04-05T14:06:54.550Z,2025-04-05T14:06:58Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5624724357,56,Center,5624724365,213,0.11,5624724359,140,68.7,5624724363,212,13.1,5624724361,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164309,58,43,1,5,29,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T14:06:57.581Z,2025-04-05T14:07:28Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5624724903,399,5wtugxjwq7fvbeqcak5j5l5nt,5624731955,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164393,46,1,1,5,30,8sy0cxovuxo76tuoas3uo55xj,1,65.4,33.3,2025-04-05T14:06:58.583Z,2025-04-05T14:06:59Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5624724593,56,Center,5624724597,141,39.7,5624724595,140,55.3,5624724599,212,11.5,5624724603,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164423,47,1,1,5,31,8sy0cxovuxo76tuoas3uo55xj,1,52.3,42.4,2025-04-05T14:06:59.350Z,2025-04-05T14:07:04Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5624724739,140,59.8,5624724743,212,24.6,5624724741,141,76.6,5624724737,56,Center,5624724745,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164703,48,1,1,5,36,8sy0cxovuxo76tuoas3uo55xj,1,66.5,80.5,2025-04-05T14:07:04.563Z,2025-04-05T14:07:05Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5624726201,56,Left,5624726203,140,84.7,5624726221,213,0.26,5624726209,212,19.8,5624726205,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796164865,49,1,1,5,37,8sy0cxovuxo76tuoas3uo55xj,0,86.9,87.4,2025-04-05T14:07:05.719Z,2025-04-05T14:07:11Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5624726983,2,,5624726999,213,5.08,5624726987,56,Center,5624727003,1,,5624727467,345,,5624726985,155,,5624726997,212,39.4,5624726989,140,100.0,5624726993,141,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,
2796164939,50,5,1,5,40,8sy0cxovuxo76tuoas3uo55xj,0,100.6,34.7,2025-04-05T14:07:08.880Z,2025-04-05T14:21:23Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5624727407,346,,5624727405,56,Center,5624735649,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166455,59,5,1,5,40,ea3yd0dgq6uy6pupkpn17j5xg,1,-0.6,65.3,2025-04-05T14:07:08.880Z,2025-04-05T14:21:22Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5624735431,346,,5624735429,56,Back,5624735553,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166791,60,1,1,6,14,ea3yd0dgq6uy6pupkpn17j5xg,1,4.9,58.5,2025-04-05T14:07:42.206Z,2025-04-05T14:07:47Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5624737047,140,48.7,5624737041,124,,5624737063,74,,5624737045,56,Back,5624737059,1,,5624737057,213,0.45,5624737051,141,91.1,5624737055,212,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166805,61,44,1,6,19,ea3yd0dgq6uy6pupkpn17j5xg,1,47.0,93.6,2025-04-05T14:07:47.644Z,2025-04-05T14:07:50Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5624737145,285,,5624737565,233,51,5624737143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166853,51,44,1,6,19,8sy0cxovuxo76tuoas3uo55xj,0,52.4,7.2,2025-04-05T14:07:47.645Z,2025-04-05T14:07:49Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5624737623,233,61,5624737379,56,Right,5624737381,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166873,62,1,1,6,19,ea3yd0dgq6uy6pupkpn17j5xg,1,48.7,91.1,2025-04-05T14:07:47.868Z,2025-04-05T14:07:49Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5624737479,168,,5624737489,213,0.14,5624737483,140,61.6,5624737487,212,13.7,5624737481,56,Left,5624737485,141,93.9,5624737477,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796166935,63,1,1,6,20,ea3yd0dgq6uy6pupkpn17j5xg,0,60.9,90.9,2025-04-05T14:07:49.132Z,2025-04-05T14:07:50Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5624737797,140,61.9,5624737803,213,4.84,5624737801,212,8.5,5624737795,56,Center,5624737799,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796167125,52,1,1,6,23,8sy0cxovuxo76tuoas3uo55xj,0,43.2,15.2,2025-04-05T14:07:51.718Z,2025-04-05T14:07:54Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5624738835,213,6.19,5624738821,157,,5624738825,56,Right,5624738837,1,,5624738833,212,48.4,5624738831,141,8.9,5624738829,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796167545,64,1,1,6,29,ea3yd0dgq6uy6pupkpn17j5xg,1,3.2,85.6,2025-04-05T14:07:57.997Z,2025-04-05T14:08:01Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5624740815,140,31.5,5624740817,141,88.3,5624740811,157,,5624740813,56,Back,5624740819,212,29.8,5624740823,1,,5624740821,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796167699,65,1,1,6,33,ea3yd0dgq6uy6pupkpn17j5xg,1,28.0,86.8,2025-04-05T14:08:01.613Z,2025-04-05T14:08:05Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5624741705,56,Back,5624741729,212,12.5,5624741733,213,4.39,5624741713,140,24.2,5624741721,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796167945,66,1,1,6,36,ea3yd0dgq6uy6pupkpn17j5xg,1,25.4,68.7,2025-04-05T14:08:04.797Z,2025-04-05T14:08:38Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,1.0,,5624743013,213,6.26,5624743011,212,55.2,5624743005,56,Center,5624743007,140,78.0,5624743003,155,,5624743015,1,,5624743009,141,67.0,5624750127,210,15,5624750131,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796167963,67,15,1,6,41,ea3yd0dgq6uy6pupkpn17j5xg,1,89.6,61.5,2025-04-05T14:08:09.980Z,2025-04-05T14:08:39Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5624750315,89,,5624750301,55,66,5624750291,154,,5624743109,17,,5624743107,22,,5624750287,29,,5624750285,78,,5624743111,56,Center,5624743957,20,5624750313,214,,5624750311,103,10.8,5624750309,102,5624750325,146,93.4,5624750327,147,57.6,5624750489,233,53,,,,,,,,,,50.8,,,
2796168021,53,10,1,6,41,8sy0cxovuxo76tuoas3uo55xj,1,7.2,42.5,2025-04-05T14:08:10.080Z,2025-04-05T14:09:15Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5624750605,233,67,5624743423,182,,5624743427,56,Back,5624743415,173,,5624749053,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796168515,54,2,1,6,45,8sy0cxovuxo76tuoas3uo55xj,1,20.9,32.5,2025-04-05T14:08:13.608Z,2025-04-05T14:08:28Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5624745995,140,60.6,5624747133,7,btr893a8ljoe8av97ji8kwr11,5624745997,141,38.6,5624745993,56,Center,5624747135,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796168581,69,55,1,6,45,ea3yd0dgq6uy6pupkpn17j5xg,1,46.1,61.4,2025-04-05T14:08:13.609Z,2025-04-05T15:16:44Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5624753061,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796168329,68,43,1,6,50,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-05T14:08:19.117Z,2025-04-05T14:08:24Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5624744999,56,Back,5624746151,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796169951,70,1,1,7,18,ea3yd0dgq6uy6pupkpn17j5xg,1,38.2,60.2,2025-04-05T14:08:47.133Z,2025-04-05T14:08:50Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5624753391,212,10.7,5624753389,141,45.8,5624753379,241,,5624753395,213,4.30,5624753377,5,,5624753385,140,34.1,5624753381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796170069,71,1,1,7,22,ea3yd0dgq6uy6pupkpn17j5xg,1,35.6,46.1,2025-04-05T14:08:50.653Z,2025-04-05T14:08:52Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5624753963,56,Back,5624753967,141,60.2,5624753969,212,10.0,5624753971,213,1.87,5624753965,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796170191,72,1,1,7,24,ea3yd0dgq6uy6pupkpn17j5xg,1,33.0,61.4,2025-04-05T14:08:52.732Z,2025-04-05T14:08:55Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5624754617,212,17.4,5624754611,56,Back,5624754613,140,29.3,5624754615,141,86.3,5624754619,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796170303,73,1,1,7,27,ea3yd0dgq6uy6pupkpn17j5xg,1,29.3,86.3,2025-04-05T14:08:55.453Z,2025-04-05T14:08:57Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5624755191,56,Back,5624755197,141,65.8,5624755195,140,25.9,5624755199,212,14.4,5624755201,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796170517,74,1,1,7,29,ea3yd0dgq6uy6pupkpn17j5xg,1,25.9,65.8,2025-04-05T14:08:57.677Z,2025-04-05T14:09:01Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5624756261,212,15.2,5624756263,213,1.49,5624756253,56,Back,5624756257,140,27.1,5624756259,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796170627,75,1,1,7,32,ea3yd0dgq6uy6pupkpn17j5xg,0,26.7,92.3,2025-04-05T14:09:01.101Z,2025-04-05T14:09:02Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5624756787,56,Center,5624756795,213,5.81,5624756793,212,27.6,5624756791,141,73.8,5624756789,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796170673,55,50,1,7,35,8sy0cxovuxo76tuoas3uo55xj,1,54.2,24.8,2025-04-05T14:09:03.991Z,2025-04-05T16:19:47Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5624757027,286,,5624757999,233,76,5624757025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796170823,76,7,1,7,35,ea3yd0dgq6uy6pupkpn17j5xg,0,45.8,75.2,2025-04-05T14:09:03.992Z,2025-04-05T16:19:47Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5624757783,285,,5624757827,233,55,5624757781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796170817,56,61,1,7,36,8sy0cxovuxo76tuoas3uo55xj,1,55.6,29.2,2025-04-05T14:09:04.256Z,2025-04-05T15:02:46Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5624757741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796171021,77,1,1,7,39,ea3yd0dgq6uy6pupkpn17j5xg,1,40.6,66.9,2025-04-05T14:09:07.277Z,2025-04-05T14:09:11Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5624758717,141,81.2,5624758713,56,Back,5624758715,140,49.2,5624758719,212,13.3,5624758721,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
