id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2818206123,38,1,1,3,15,2rdnn9p03qrmmv34tyx1nahpa,0,27.2,78.5,2025-05-24T14:03:14.642Z,2025-05-24T14:03:16Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,5746285107,157,,5746285119,1,,5746285115,212,29.2,5746285111,140,53.1,5746285117,213,5.91,5746285109,56,Center,5746285113,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206153,25,12,1,3,18,cy6zs39z79dcfbr4xzkp38z7q,1,43.8,42.1,2025-05-24T14:03:17.536Z,2025-05-24T14:13:36Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746285297,141,30.0,5746335613,15,,5746285301,213,5.81,5746285295,140,59.0,5746285293,56,Center,5746285299,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206173,39,1,1,3,19,2rdnn9p03qrmmv34tyx1nahpa,0,38.4,68.1,2025-05-24T14:03:18.737Z,2025-05-24T14:03:19Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746285377,141,85.0,5746285371,3,,5746285379,212,13.8,5746285381,213,0.99,5746285373,56,Back,5746285375,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206213,26,1,1,3,22,cy6zs39z79dcfbr4xzkp38z7q,1,55.1,17.7,2025-05-24T14:03:21.344Z,2025-05-24T14:03:23Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746285585,141,20.1,5746285583,140,59.6,5746285589,213,0.33,5746285579,56,Right,5746285587,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206217,27,61,1,3,24,cy6zs39z79dcfbr4xzkp38z7q,1,58.1,22.4,2025-05-24T14:03:23.198Z,2025-05-24T14:03:23Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5746285613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206241,28,1,1,3,25,cy6zs39z79dcfbr4xzkp38z7q,0,56.0,25.3,2025-05-24T14:03:24.463Z,2025-05-24T14:03:25Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746285743,56,Back,5746285747,141,28.8,5746285745,140,46.3,5746285749,212,10.5,5746285751,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818215877,115,45,1,3,27,cy6zs39z79dcfbr4xzkp38z7q,0,41.7,36.7,2025-05-24T14:03:26.299Z,2025-05-24T14:28:49Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5746343173,233,171,5746343137,285,,5746343135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818215857,171,3,1,3,27,2rdnn9p03qrmmv34tyx1nahpa,1,58.3,63.3,2025-05-24T14:03:26.299Z,2025-05-24T14:28:48Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,5746343155,233,115,5746342663,56,Center,5746342667,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206293,29,43,1,3,28,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-24T14:03:27.331Z,2025-05-24T14:03:52Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5746286051,56,Back,5746287571,144,45,5746286053,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206301,41,43,1,3,28,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-24T14:03:27.331Z,2025-05-24T14:03:50Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,5746286111,233,29,5746287421,144,3,5746286091,56,Center,5746286093,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206347,42,1,1,3,30,2rdnn9p03qrmmv34tyx1nahpa,1,63.5,95.9,2025-05-24T14:03:29.365Z,2025-05-24T14:03:34Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,5746286355,212,28.8,5746286351,140,85.9,5746286357,213,5.67,5746286349,56,Center,5746286353,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206379,43,1,1,3,34,2rdnn9p03qrmmv34tyx1nahpa,0,97.0,68.2,2025-05-24T14:03:34.068Z,2025-05-24T14:03:35Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,5746286497,213,4.36,5746286493,141,44.2,5746286495,212,17.4,5746286491,140,91.2,5746286487,155,,5746286489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206385,30,12,1,3,36,cy6zs39z79dcfbr4xzkp38z7q,1,9.0,52.8,2025-05-24T14:03:35.520Z,2025-05-24T14:03:36Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746286529,140,13.9,5746286531,141,61.8,5746286527,56,Back,5746286533,212,8.0,5746286563,15,,5746286535,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206455,44,1,1,3,39,2rdnn9p03qrmmv34tyx1nahpa,1,86.5,35.5,2025-05-24T14:03:38.585Z,2025-05-24T14:03:42Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746286851,212,9.2,5746286845,140,92.5,5746286843,56,Center,5746286855,213,5.46,5746286849,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206459,45,61,1,3,41,2rdnn9p03qrmmv34tyx1nahpa,0,92.5,25.6,2025-05-24T14:03:40.259Z,2025-05-24T14:04:24Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746286873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206439,31,5,1,3,41,cy6zs39z79dcfbr4xzkp38z7q,1,-1.3,81.0,2025-05-24T14:03:40.928Z,2025-05-24T14:28:33Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746286773,56,Back,5746286775,346,,5746286979,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206467,46,5,1,3,41,2rdnn9p03qrmmv34tyx1nahpa,0,101.3,19.0,2025-05-24T14:03:40.928Z,2025-05-24T14:28:33Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746287007,233,31,5746286943,56,Right,5746286945,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206675,32,1,1,3,57,cy6zs39z79dcfbr4xzkp38z7q,1,4.7,60.0,2025-05-24T14:03:56.639Z,2025-05-24T14:04:00Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746288031,141,53.9,5746288029,140,4.4,5746288025,124,,5746288035,213,4.64,5746288033,212,4.2,5746288027,56,Back,5746288039,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206727,33,1,1,4,1,cy6zs39z79dcfbr4xzkp38z7q,1,8.2,50.7,2025-05-24T14:04:00.271Z,2025-05-24T14:04:03Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746288295,213,0.74,5746288291,141,68.1,5746288287,56,Back,5746288293,212,17.5,5746288289,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206755,34,1,1,4,4,cy6zs39z79dcfbr4xzkp38z7q,1,20.3,68.2,2025-05-24T14:04:03.855Z,2025-05-24T14:04:06Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746288433,56,Back,5746288435,140,6.6,5746288439,212,17.5,5746288437,141,53.6,5746288441,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206781,35,1,1,4,7,cy6zs39z79dcfbr4xzkp38z7q,1,6.6,51.0,2025-05-24T14:04:06.128Z,2025-05-24T14:04:08Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746288607,141,26.1,5746288577,56,Back,5746288579,140,9.9,5746288611,213,4.91,5746288609,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206789,36,1,1,4,9,cy6zs39z79dcfbr4xzkp38z7q,0,9.3,24.6,2025-05-24T14:04:08.591Z,2025-05-24T14:04:09Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746288701,286,,5746288695,236,,5746288619,56,Back,5746288627,213,5.14,5746288621,140,10.0,5746288697,233,47,5746288623,141,22.2,5746288625,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2818206797,47,74,1,4,9,2rdnn9p03qrmmv34tyx1nahpa,1,87.2,82.3,2025-05-24T14:04:08.592Z,2025-05-24T14:28:42Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,5746288661,56,Left,5746288665,285,,5746288715,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206809,37,5,1,4,11,cy6zs39z79dcfbr4xzkp38z7q,1,9.8,-1.4,2025-05-24T14:04:10.511Z,2025-05-24T14:28:34Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746288743,56,Back,5746288745,347,,5746288765,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818206811,48,5,1,4,11,2rdnn9p03qrmmv34tyx1nahpa,0,90.2,101.4,2025-05-24T14:04:10.511Z,2025-05-24T14:28:34Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,5746288747,56,Left,5746288749,347,,5746288781,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207055,38,1,1,4,27,cy6zs39z79dcfbr4xzkp38z7q,1,10.4,0.0,2025-05-24T14:04:27.103Z,2025-05-24T14:04:30Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746289919,213,0.82,5746289917,212,8.3,5746289909,107,,5746289913,140,15.8,5746289911,56,Back,5746289915,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207081,39,1,1,4,31,cy6zs39z79dcfbr4xzkp38z7q,1,15.8,7.3,2025-05-24T14:04:30.545Z,2025-05-24T14:04:31Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5746290023,56,Back,5746290027,141,5.2,5746290025,140,10.2,5746290021,155,,5746290029,212,6.1,5746290031,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207083,40,1,1,4,32,cy6zs39z79dcfbr4xzkp38z7q,0,10.2,5.2,2025-05-24T14:04:31.745Z,2025-05-24T14:04:32Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746290059,1,,5746290047,157,,5746290055,212,31.3,5746290051,140,39.8,5746290049,56,Back,5746290053,141,10.9,5746290057,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207097,49,1,1,4,33,2rdnn9p03qrmmv34tyx1nahpa,1,51.8,80.8,2025-05-24T14:04:32.840Z,2025-05-24T14:04:34Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746290143,56,Left,5746290145,140,55.6,5746290149,212,9.4,5746290147,141,93.3,5746290141,3,,5746290151,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818218321,138,83,1,4,35,cy6zs39z79dcfbr4xzkp38z7q,0,40.9,25.6,2025-05-24T14:04:34.106Z,2025-05-24T14:16:48Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5746352683,399,cpxcd9wihjrac0ttpvfzv5kkq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207185,51,1,1,4,37,2rdnn9p03qrmmv34tyx1nahpa,1,56.6,87.2,2025-05-24T14:04:36.542Z,2025-05-24T14:04:40Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746290597,141,62.3,5746290601,213,4.30,5746290593,56,Back,5746290595,140,49.5,5746290599,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207213,52,1,1,4,40,2rdnn9p03qrmmv34tyx1nahpa,1,48.9,49.6,2025-05-24T14:04:39.952Z,2025-05-24T14:04:42Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746290789,213,4.64,5746290787,212,17.7,5746290783,141,23.7,5746290779,56,Back,5746290781,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207237,53,1,1,4,43,2rdnn9p03qrmmv34tyx1nahpa,1,46.8,20.1,2025-05-24T14:04:42.498Z,2025-05-24T14:04:45Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,5746290909,140,58.3,5746290913,212,17.1,5746290915,213,5.49,5746290911,141,2.2,5746290907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207255,54,1,1,4,46,2rdnn9p03qrmmv34tyx1nahpa,1,55.3,3.8,2025-05-24T14:04:45.438Z,2025-05-24T14:04:47Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746291063,212,24.4,5746291065,213,3.10,5746291059,140,32.1,5746291057,56,Back,5746291061,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207303,55,1,1,4,48,2rdnn9p03qrmmv34tyx1nahpa,1,31.2,6.8,2025-05-24T14:04:47.781Z,2025-05-24T14:04:52Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,5746291361,141,31.9,5746291357,56,Back,5746291365,213,1.85,5746291363,212,17.8,5746291359,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207315,56,1,1,4,52,2rdnn9p03qrmmv34tyx1nahpa,0,26.9,29.5,2025-05-24T14:04:51.858Z,2025-05-24T14:04:53Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746291429,1,,5746291417,157,,5746291419,56,Right,5746291423,141,16.4,5746291427,213,6.08,5746291425,212,43.8,5746291421,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207349,41,1,1,4,54,cy6zs39z79dcfbr4xzkp38z7q,1,31.9,79.1,2025-05-24T14:04:54.017Z,2025-05-24T14:04:55Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746291651,213,0.17,5746291641,3,,5746291647,141,83.0,5746291649,212,15.4,5746291645,140,46.3,5746291643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207427,43,1,1,4,58,cy6zs39z79dcfbr4xzkp38z7q,1,56.6,83.6,2025-05-24T14:04:57.839Z,2025-05-24T14:05:00Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746291929,213,5.94,5746291923,140,66.3,5746291927,212,10.8,5746291925,141,78.2,5746291921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207499,45,3,1,4,58,cy6zs39z79dcfbr4xzkp38z7q,0,67.6,80.8,2025-05-24T14:04:58.015Z,2025-05-24T14:19:10Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,5746292381,286,,5746292379,56,Left,5746361751,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207411,57,7,1,4,58,2rdnn9p03qrmmv34tyx1nahpa,0,32.4,19.2,2025-05-24T14:04:58.016Z,2025-05-24T14:18:28Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,5746361333,233,45,5746291861,56,Back,5746291863,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207459,44,50,1,4,59,cy6zs39z79dcfbr4xzkp38z7q,1,67.5,80.4,2025-05-24T14:04:59.016Z,2025-05-24T14:18:32Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,5746292125,286,,5746292123,56,Left,5746361739,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207433,58,7,1,4,59,2rdnn9p03qrmmv34tyx1nahpa,0,32.5,19.6,2025-05-24T14:04:59.017Z,2025-05-24T14:19:13Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746361709,233,44,5746291963,56,Back,5746291965,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207453,59,43,1,5,3,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-24T14:05:02.187Z,2025-05-24T14:18:21Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746292553,399,j4mqmt0lccgzq4nf87ljkoyy,5746360601,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207507,46,61,1,5,4,cy6zs39z79dcfbr4xzkp38z7q,1,65.3,73.2,2025-05-24T14:05:03.356Z,2025-05-24T14:05:07Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,5746292413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207515,47,1,1,5,5,cy6zs39z79dcfbr4xzkp38z7q,1,79.2,69.7,2025-05-24T14:05:04.943Z,2025-05-24T14:05:07Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5746292449,141,80.0,5746292453,213,1.12,5746292445,56,Left,5746292451,212,7.8,5746292447,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207521,48,1,1,5,7,cy6zs39z79dcfbr4xzkp38z7q,0,82.4,80.0,2025-05-24T14:05:06.144Z,2025-05-24T14:19:15Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5746292491,140,88.8,5746292485,2,,5746292489,56,Center,5746292503,213,5.08,5746292495,141,54.6,5746292499,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207525,60,12,1,5,7,2rdnn9p03qrmmv34tyx1nahpa,1,6.1,43.3,2025-05-24T14:05:06.300Z,2025-05-24T14:18:48Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746292515,56,Back,5746292517,140,19.4,5746292521,212,32.2,5746292519,141,0.7,5746292523,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207633,62,1,1,5,12,2rdnn9p03qrmmv34tyx1nahpa,1,26.5,3.5,2025-05-24T14:05:11.144Z,2025-05-24T14:05:18Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746293125,1,,5746293123,213,0.03,5746293117,140,65.5,5746293121,212,41.0,5746293119,141,5.2,5746293115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207641,63,4,1,5,18,2rdnn9p03qrmmv34tyx1nahpa,1,81.2,9.2,2025-05-24T14:05:18.067Z,2025-05-24T14:28:40Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,5746293311,152,,5746293361,233,49,5746293309,56,Right,5746293313,286,,5746293305,13,,5746293307,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207673,49,4,1,5,18,cy6zs39z79dcfbr4xzkp38z7q,0,18.8,90.8,2025-05-24T14:05:18.068Z,2025-05-24T14:28:41Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746293339,13,,5746293343,152,,5746293881,55,50,5746324375,295,,5746293385,233,63,5746293347,285,,5746293341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207697,50,17,1,5,23,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-24T14:05:22.320Z,2025-05-24T14:05:28Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746293847,393,,5746293845,31,,5746293849,13,243,5746293851,55,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208359,64,1,1,6,15,2rdnn9p03qrmmv34tyx1nahpa,0,79.5,8.5,2025-05-24T14:06:14.357Z,2025-05-24T14:11:50Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746297157,212,32.8,5746297161,1,,5746297151,56,Center,5746297147,155,,5746297149,152,,5746297153,140,95.6,5746297203,233,51,5746297155,141,49.9,5746297159,213,5746297143,2,,1.03,5746297145,5,,,,,,,,,,,,,,,,
2818208371,51,11,1,6,18,cy6zs39z79dcfbr4xzkp38z7q,1,5.3,49.3,2025-05-24T14:06:17.312Z,2025-05-24T14:06:18Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746297213,233,64,5746297189,56,Back,5746297191,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208435,52,1,1,6,20,cy6zs39z79dcfbr4xzkp38z7q,0,12.2,43.3,2025-05-24T14:06:19.378Z,2025-05-24T14:06:22Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746297465,140,35.4,5746297493,287,,5746297463,56,Back,5746297473,1,,5746297469,212,35.0,5746297461,123,,5746297467,141,6.4,5746297471,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,
2818208479,53,45,1,6,24,cy6zs39z79dcfbr4xzkp38z7q,0,36.4,7.0,2025-05-24T14:06:23.672Z,2025-05-24T14:28:49Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5746297675,285,,5746298605,233,65,5746297673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208489,65,3,1,6,24,2rdnn9p03qrmmv34tyx1nahpa,1,63.6,93.0,2025-05-24T14:06:23.672Z,2025-05-24T14:28:49Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,5746297713,56,Left,5746298349,286,,5746298577,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208493,66,1,1,6,26,2rdnn9p03qrmmv34tyx1nahpa,1,67.4,92.0,2025-05-24T14:06:25.625Z,2025-05-24T14:07:15Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,5746297741,212,11.0,5746297737,140,57.0,5746297739,141,89.9,5746297743,213,3.27,5746297735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208521,68,1,1,6,27,2rdnn9p03qrmmv34tyx1nahpa,1,60.5,85.9,2025-05-24T14:06:26.984Z,2025-05-24T14:06:28Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746297875,56,Left,5746297877,140,66.6,5746297883,212,8.3,5746297879,141,93.6,5746297885,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208557,69,1,1,6,28,2rdnn9p03qrmmv34tyx1nahpa,1,66.6,93.6,2025-05-24T14:06:27.921Z,2025-05-24T14:06:31Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,5746298069,213,3.17,5746298063,140,46.0,5746298067,212,21.6,5746298061,56,Back,5746298065,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208589,70,1,1,6,31,2rdnn9p03qrmmv34tyx1nahpa,1,46.0,92.7,2025-05-24T14:06:31.095Z,2025-05-24T14:06:33Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746298205,56,Back,5746298211,141,73.6,5746298219,213,5.00,5746298207,140,49.6,5746298215,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208633,71,1,1,6,34,2rdnn9p03qrmmv34tyx1nahpa,1,51.7,66.0,2025-05-24T14:06:33.547Z,2025-05-24T14:06:36Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746298429,141,42.4,5746298431,212,16.2,5746298425,56,Center,5746298433,213,4.84,5746298427,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208673,72,1,1,6,36,2rdnn9p03qrmmv34tyx1nahpa,1,53.7,41.8,2025-05-24T14:06:35.972Z,2025-05-24T14:06:38Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746298647,56,Center,5746298655,213,5.87,5746298651,141,30.3,5746298649,140,70.6,5746298653,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208695,73,1,1,6,38,2rdnn9p03qrmmv34tyx1nahpa,1,70.6,30.3,2025-05-24T14:06:37.581Z,2025-05-24T14:06:40Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,5746298745,140,76.2,5746298743,56,Right,5746298749,212,16.3,5746298747,141,7.9,5746298751,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208711,74,1,1,6,40,2rdnn9p03qrmmv34tyx1nahpa,0,78.7,7.9,2025-05-24T14:06:40.018Z,2025-05-24T14:06:41Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746298851,212,17.4,5746298841,2,,5746298847,140,87.5,5746298849,141,29.5,5746298853,213,1.01,5746298845,56,Center,5746298843,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208753,54,12,1,6,43,cy6zs39z79dcfbr4xzkp38z7q,1,11.2,67.5,2025-05-24T14:06:42.449Z,2025-05-24T14:06:44Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746299069,212,10.6,5746299071,213,3.61,5746299067,141,60.5,5746299063,56,Back,5746299065,140,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208905,56,1,1,6,54,cy6zs39z79dcfbr4xzkp38z7q,1,7.4,57.2,2025-05-24T14:06:53.633Z,2025-05-24T14:06:58Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746299989,141,75.4,5746299985,56,Back,5746299991,212,12.6,5746299983,123,,5746299993,213,1.40,5746299987,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208941,57,1,1,6,59,cy6zs39z79dcfbr4xzkp38z7q,1,14.2,79.3,2025-05-24T14:06:58.256Z,2025-05-24T14:07:00Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746300183,213,0.79,5746300177,140,25.0,5746300181,212,16.0,5746300179,141,96.0,5746300175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208971,58,1,1,7,1,cy6zs39z79dcfbr4xzkp38z7q,0,25.0,95.7,2025-05-24T14:07:00.448Z,2025-05-24T14:07:03Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746300347,56,Left,5746300351,141,93.9,5746300357,1,,5746300345,155,,5746300355,213,6.25,5746300353,212,42.6,5746300349,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209011,75,1,1,7,4,2rdnn9p03qrmmv34tyx1nahpa,1,30.1,6.5,2025-05-24T14:07:03.517Z,2025-05-24T14:07:06Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,5746300627,140,43.6,5746300633,213,0.01,5746300625,56,Back,5746300623,3,,5746300631,212,14.2,5746300629,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
