id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2814148003,42,61,1,5,24,ea3yd0dgq6uy6pupkpn17j5xg,1,32.0,6.8,2025-05-12T16:07:05.902Z,2025-05-12T16:07:06Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723734813,56,Back,5723734845,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148033,21,61,1,5,28,duspptyvnr5kpx2iko5gerhnz,1,34.7,95.3,2025-05-12T16:07:10.049Z,2025-05-12T16:07:11Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5723734997,189,,5723734959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148051,22,5,1,5,29,duspptyvnr5kpx2iko5gerhnz,0,37.8,102.0,2025-05-12T16:07:10.502Z,2025-05-12T18:09:25Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5723735065,233,43,5723735037,56,Back,5723735039,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148045,43,5,1,5,29,ea3yd0dgq6uy6pupkpn17j5xg,1,62.2,-2.0,2025-05-12T16:07:10.502Z,2025-05-12T18:09:24Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723734987,56,Right,5723734989,347,,5723735057,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148095,44,1,1,5,31,ea3yd0dgq6uy6pupkpn17j5xg,1,60.8,0.0,2025-05-12T16:07:12.725Z,2025-05-12T16:07:18Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723735305,107,,5723735317,1,,5723735309,140,42.2,5723735307,56,Back,5723735313,212,22.0,5723735311,141,14.3,5723735315,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148103,45,1,1,5,37,ea3yd0dgq6uy6pupkpn17j5xg,1,39.5,26.7,2025-05-12T16:07:18.245Z,2025-05-12T16:07:20Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723735345,141,57.2,5723735341,56,Back,5723735349,213,1.66,5723735343,140,37.8,5723735347,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148125,46,1,1,5,38,ea3yd0dgq6uy6pupkpn17j5xg,1,41.5,54.5,2025-05-12T16:07:19.894Z,2025-05-12T16:07:23Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723735479,212,20.0,5723735473,56,Back,5723735481,213,1.19,5723735475,140,48.5,5723735477,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148133,47,1,1,5,42,ea3yd0dgq6uy6pupkpn17j5xg,1,47.8,80.9,2025-05-12T16:07:23.733Z,2025-05-12T16:07:24Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723735513,141,64.2,5723735511,140,37.2,5723735517,213,3.94,5723735515,212,15.9,5723735509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148153,48,1,1,5,43,ea3yd0dgq6uy6pupkpn17j5xg,1,37.4,63.9,2025-05-12T16:07:24.805Z,2025-05-12T16:07:27Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723735647,56,Back,5723735653,212,21.8,5723735649,140,31.7,5723735655,213,4.43,5723735651,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148175,49,1,1,5,46,ea3yd0dgq6uy6pupkpn17j5xg,1,29.4,22.8,2025-05-12T16:07:27.765Z,2025-05-12T16:07:29Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723735733,141,20.3,5723735731,140,55.4,5723735729,56,Right,5723735737,213,6.22,5723735735,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148177,50,61,1,5,48,ea3yd0dgq6uy6pupkpn17j5xg,0,55.9,20.0,2025-05-12T16:07:29.798Z,2025-05-12T16:07:30Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5723735745,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148199,23,1,1,5,49,duspptyvnr5kpx2iko5gerhnz,0,35.7,80.9,2025-05-12T16:07:30.767Z,2025-05-12T16:07:34Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723735901,1,,5723735897,212,61.5,5723735889,157,,5723735899,213,6.08,5723735893,140,93.1,5723735891,56,Center,5723735895,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148273,52,1,1,6,8,ea3yd0dgq6uy6pupkpn17j5xg,1,12.6,45.5,2025-05-12T16:07:49.642Z,2025-05-12T16:07:52Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5723736297,141,19.5,5723736293,56,Back,5723736299,212,17.8,5723736301,213,4.81,5723736295,140,14.2,5723736291,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148301,53,1,1,6,10,ea3yd0dgq6uy6pupkpn17j5xg,1,13.0,14.7,2025-05-12T16:07:52.037Z,2025-05-12T16:07:54Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723736491,213,0.13,5723736487,141,18.0,5723736489,212,17.3,5723736483,56,Back,5723736485,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148307,54,61,1,6,13,ea3yd0dgq6uy6pupkpn17j5xg,0,29.1,17.6,2025-05-12T16:07:54.693Z,2025-05-12T16:07:55Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723736507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148379,55,83,1,6,19,ea3yd0dgq6uy6pupkpn17j5xg,0,23.7,12.6,2025-05-12T16:08:00.965Z,2025-05-12T16:08:03Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723736919,399,eaa9sktij53071abummj4pkwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148395,25,1,1,6,21,duspptyvnr5kpx2iko5gerhnz,0,75.0,87.5,2025-05-12T16:08:02.732Z,2025-05-12T16:08:04Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5723736963,286,,5723736957,236,,5723736899,140,74.1,5723736903,212,2.3,5723736959,233,56,5723736897,56,Left,5723736905,213,4.29,5723736901,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148399,56,74,1,6,21,ea3yd0dgq6uy6pupkpn17j5xg,1,23.3,21.3,2025-05-12T16:08:02.733Z,2025-05-12T16:08:04Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723736917,285,,5723736915,56,Back,5723736967,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148417,26,3,1,6,23,duspptyvnr5kpx2iko5gerhnz,0,74.5,84.9,2025-05-12T16:08:04.851Z,2025-05-12T18:10:29Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723737019,286,,5723737017,56,Left,5723737233,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148443,57,7,1,6,23,ea3yd0dgq6uy6pupkpn17j5xg,1,25.5,15.1,2025-05-12T16:08:04.852Z,2025-05-12T18:10:28Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723737195,233,26,5723737189,56,Back,5723737191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148459,59,1,1,6,29,ea3yd0dgq6uy6pupkpn17j5xg,1,31.5,11.4,2025-05-12T16:08:10.181Z,2025-05-12T16:08:11Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5723737303,141,16.7,5723737307,213,0.12,5723737299,56,Right,5723737305,212,31.4,5723737301,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148461,27,45,1,6,30,duspptyvnr5kpx2iko5gerhnz,0,25.4,89.2,2025-05-12T16:08:11.509Z,2025-05-12T18:10:03Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723737323,56,Back,5723737325,285,,5723737405,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148475,60,3,1,6,30,ea3yd0dgq6uy6pupkpn17j5xg,1,74.6,10.8,2025-05-12T16:08:11.509Z,2025-05-12T18:10:02Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5723737393,233,27,5723737373,56,Right,5723737375,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148497,61,1,1,6,33,ea3yd0dgq6uy6pupkpn17j5xg,1,93.8,25.2,2025-05-12T16:08:14.341Z,2025-05-12T16:08:42Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,1.0,,5723737503,56,Center,5723737509,212,17.7,5723737505,140,83.2,5723738513,154,,5723737511,213,2.25,5723737507,141,45.5,5723738511,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148501,62,15,1,6,35,ea3yd0dgq6uy6pupkpn17j5xg,1,83.2,45.5,2025-05-12T16:08:16.726Z,2025-05-12T16:10:22Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723738541,233,28,5723738523,154,,5723738525,55,61,5723738531,103,2.5,5723737867,72,,5723737525,17,,5723742489,23,,5723738529,102,46.9,5723738537,147,5723738521,29,,49.1,5723738519,80,,5723737527,56,Center,5723738535,146,98.8,5723738533,328,,,,,,,,,,,,,,,
2814148511,28,10,1,6,35,duspptyvnr5kpx2iko5gerhnz,1,2.5,51.9,2025-05-12T16:08:16.826Z,2025-05-12T16:08:43Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723737719,179,,5723737569,173,,5723737575,56,Back,5723738569,233,62,5723737573,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148545,29,6,1,6,38,duspptyvnr5kpx2iko5gerhnz,0,5.6,57.0,2025-05-12T16:08:19.925Z,2025-05-12T18:09:18Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723737823,56,Back,5723737859,233,63,5723737825,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148519,63,6,1,6,38,ea3yd0dgq6uy6pupkpn17j5xg,1,94.4,43.0,2025-05-12T16:08:19.925Z,2025-05-12T18:09:18Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723737663,75,,5723737661,56,Center,5723737851,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148727,64,1,1,7,7,ea3yd0dgq6uy6pupkpn17j5xg,1,99.5,0.5,2025-05-12T16:08:48.231Z,2025-05-12T16:09:03Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,1.0,,5723738893,213,1.81,5723738887,140,91.9,5723738895,1,,5723739449,210,13,5723738885,56,Center,5723738877,2,,5723739451,154,,5723738883,224,,5723738879,6,5723738891,212,33.2,,5723738881,155,,5723738889,141,47.9,,,,,,,,,,,,,,,,,,,,
2814148749,65,44,1,7,10,ea3yd0dgq6uy6pupkpn17j5xg,1,93.4,47.5,2025-05-12T16:08:51.797Z,2025-05-12T18:10:13Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723738999,286,,5723739051,233,30,5723738997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148745,30,44,1,7,10,duspptyvnr5kpx2iko5gerhnz,0,6.6,52.5,2025-05-12T16:08:51.798Z,2025-05-12T18:10:14Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723739055,233,65,5723738987,285,,5723738985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148751,66,13,1,7,11,ea3yd0dgq6uy6pupkpn17j5xg,1,91.9,45.8,2025-05-12T16:08:52.277Z,2025-05-12T16:09:04Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723739477,230,98.9,5723739283,25,,5723739011,17,,5723739473,102,40.8,5723739285,15,,5723739469,55,64,5723739475,103,55.6,5723739467,154,,5723739289,328,5723739465,29,,,5723739479,231,49.1,5723739463,87,,5723739013,56,Center,,,,,,,,,,,,,,,,,
2814148803,31,5,1,7,13,duspptyvnr5kpx2iko5gerhnz,1,-1.4,60.4,2025-05-12T16:08:54.668Z,2025-05-12T16:09:04Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723739345,56,Back,5723739359,233,67,5723739349,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148785,67,5,1,7,13,ea3yd0dgq6uy6pupkpn17j5xg,0,101.4,39.6,2025-05-12T16:08:54.668Z,2025-05-12T18:09:25Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723739265,346,,5723739371,233,31,5723739263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148879,32,1,1,7,30,duspptyvnr5kpx2iko5gerhnz,1,4.7,60.0,2025-05-12T16:09:11.121Z,2025-05-12T16:09:15Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723739793,213,4.67,5723739787,140,4.1,5723739791,212,16.5,5723739785,56,Back,5723739797,237,,5723739789,141,35.8,5723739783,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148889,33,1,1,7,34,duspptyvnr5kpx2iko5gerhnz,1,8.2,34.8,2025-05-12T16:09:15.542Z,2025-05-12T16:09:18Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723739861,155,,5723739873,1,,5723739865,140,48.0,5723739871,213,0.01,5723739863,56,Back,5723739869,212,41.8,5723739867,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148893,34,44,1,7,37,duspptyvnr5kpx2iko5gerhnz,1,53.4,27.3,2025-05-12T16:09:18.508Z,2025-05-12T18:10:14Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723739889,56,Center,5723739915,233,68,5723739891,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148895,68,44,1,7,37,ea3yd0dgq6uy6pupkpn17j5xg,0,46.6,72.7,2025-05-12T16:09:18.509Z,2025-05-12T18:10:15Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723739895,285,,5723739893,56,Back,5723739945,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148911,35,1,1,7,37,duspptyvnr5kpx2iko5gerhnz,1,54.6,33.0,2025-05-12T16:09:18.694Z,2025-05-12T16:09:22Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723740017,212,2.7,5723740009,168,,5723740015,141,30.0,5723740011,56,Center,5723740013,140,56.3,5723740007,3,,5723740019,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148921,36,44,1,7,40,duspptyvnr5kpx2iko5gerhnz,1,64.0,23.8,2025-05-12T16:09:21.948Z,2025-05-12T16:09:26Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723740077,233,69,5723740059,286,,5723740057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148919,69,44,1,7,40,ea3yd0dgq6uy6pupkpn17j5xg,0,36.0,76.2,2025-05-12T16:09:21.949Z,2025-05-12T16:09:27Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723740055,285,,5723740099,233,36,5723740053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148929,37,61,1,7,41,duspptyvnr5kpx2iko5gerhnz,1,56.3,30.0,2025-05-12T16:09:22.763Z,2025-05-12T16:09:23Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723740073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148925,70,61,1,7,41,ea3yd0dgq6uy6pupkpn17j5xg,1,30.8,80.6,2025-05-12T16:09:23.049Z,2025-05-12T16:09:23Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723740065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148943,71,1,1,7,43,ea3yd0dgq6uy6pupkpn17j5xg,0,32.6,75.4,2025-05-12T16:09:24.581Z,2025-05-12T16:09:25Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723740139,3,,5723740149,213,1.20,5723740143,140,34.8,5723740141,56,Back,5723740145,141,84.2,5723740147,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148959,38,1,1,7,44,duspptyvnr5kpx2iko5gerhnz,0,56.9,36.4,2025-05-12T16:09:25.516Z,2025-05-12T16:09:27Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723740211,213,1.06,5723740203,56,Center,5723740209,212,7.3,5723740201,3,,5723740207,141,45.8,5723740205,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148965,73,1,1,7,45,ea3yd0dgq6uy6pupkpn17j5xg,1,34.4,65.2,2025-05-12T16:09:26.997Z,2025-05-12T16:09:28Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723740231,56,Back,5723740235,141,48.1,5723740233,140,25.0,5723740239,213,4.01,5723740237,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814148971,74,1,1,7,47,ea3yd0dgq6uy6pupkpn17j5xg,1,23.7,47.9,2025-05-12T16:09:28.678Z,2025-05-12T16:09:31Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723740273,213,4.58,5723740267,140,21.5,5723740265,56,Back,5723740271,212,17.6,5723740269,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149001,75,1,1,7,49,ea3yd0dgq6uy6pupkpn17j5xg,1,19.4,21.3,2025-05-12T16:09:30.870Z,2025-05-12T16:09:35Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723740433,141,40.1,5723740431,140,6.1,5723740429,56,Back,5723740437,213,2.40,5723740435,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149021,76,1,1,7,54,ea3yd0dgq6uy6pupkpn17j5xg,1,5.1,41.0,2025-05-12T16:09:35.461Z,2025-05-12T16:09:38Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5723740577,141,22.1,5723740575,140,9.1,5723740581,213,5.03,5723740573,56,Back,5723740579,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149039,77,1,1,7,58,ea3yd0dgq6uy6pupkpn17j5xg,0,9.4,12.2,2025-05-12T16:09:39.332Z,2025-05-12T16:10:29Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723740679,212,29.3,5723740673,56,Back,5723740671,157,,5723740675,140,37.2,5723740681,213,0.09,5723740683,1,,5723740677,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149033,39,61,1,7,58,duspptyvnr5kpx2iko5gerhnz,1,73.2,76.3,2025-05-12T16:09:40.066Z,2025-05-12T16:09:40Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5723740633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149091,41,1,1,8,2,duspptyvnr5kpx2iko5gerhnz,1,82.8,92.0,2025-05-12T16:09:43.569Z,2025-05-12T16:09:47Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723740959,56,Left,5723740963,141,91.7,5723740961,140,71.0,5723740967,213,3.16,5723740965,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149101,42,1,1,8,5,duspptyvnr5kpx2iko5gerhnz,1,74.8,92.7,2025-05-12T16:09:46.956Z,2025-05-12T16:09:48Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723741023,56,Left,5723741029,212,7.2,5723741025,140,81.3,5723741031,213,0.31,5723741027,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149117,43,1,1,8,7,duspptyvnr5kpx2iko5gerhnz,1,81.0,96.0,2025-05-12T16:09:48.237Z,2025-05-12T16:09:50Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5723741123,140,65.1,5723741129,213,3.39,5723741127,212,17.2,5723741125,141,89.9,5723741121,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149147,44,1,1,8,9,duspptyvnr5kpx2iko5gerhnz,1,64.4,88.1,2025-05-12T16:09:50.173Z,2025-05-12T16:09:53Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5723741283,141,62.6,5723741279,56,Center,5723741281,140,63.4,5723741287,213,4.65,5723741285,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149203,45,1,1,8,11,duspptyvnr5kpx2iko5gerhnz,1,63.7,63.6,2025-05-12T16:09:52.927Z,2025-05-12T16:09:59Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723741623,213,4.73,5723741619,141,8.3,5723741625,1,,5723741617,140,64.4,5723741615,56,Right,5723741621,212,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149211,46,1,1,8,18,duspptyvnr5kpx2iko5gerhnz,0,70.4,26.1,2025-05-12T16:09:59.316Z,2025-05-12T16:10:00Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723741667,141,45.5,5723741661,155,,5723741665,140,88.9,5723741669,212,23.5,5723741663,56,Center,5723741671,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149217,78,12,1,8,19,ea3yd0dgq6uy6pupkpn17j5xg,1,7.0,41.6,2025-05-12T16:10:00.247Z,2025-05-12T16:10:01Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723741693,140,13.4,5723741699,212,10.5,5723741697,141,53.4,5723741703,213,0.87,5723741691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149231,79,12,1,8,20,ea3yd0dgq6uy6pupkpn17j5xg,1,13.4,53.4,2025-05-12T16:10:01.670Z,2025-05-12T16:10:03Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723741779,213,1.08,5723741773,140,30.2,5723741799,167,,5723741775,141,100.0,5723741777,212,37.3,5723741771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149247,47,5,1,8,21,duspptyvnr5kpx2iko5gerhnz,1,66.4,-1.8,2025-05-12T16:10:02.614Z,2025-05-12T18:09:25Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723741867,56,Right,5723741875,233,80,5723741869,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149233,80,5,1,8,21,ea3yd0dgq6uy6pupkpn17j5xg,0,33.6,101.8,2025-05-12T16:10:02.614Z,2025-05-12T18:09:25Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723741897,233,47,5723741787,347,,5723741785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149383,48,1,1,8,43,duspptyvnr5kpx2iko5gerhnz,1,64.6,0.0,2025-05-12T16:10:24.625Z,2025-05-12T16:10:27Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723742667,213,2.01,5723742665,212,10.1,5723742657,107,,5723742661,140,60.5,5723742663,141,11.6,5723742659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149399,49,1,1,8,46,duspptyvnr5kpx2iko5gerhnz,1,60.5,11.7,2025-05-12T16:10:27.228Z,2025-05-12T16:10:30Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5723742739,141,5.3,5723742737,140,65.4,5723742741,212,6.7,5723742735,56,Right,5723742745,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149439,50,1,1,8,49,duspptyvnr5kpx2iko5gerhnz,0,65.4,5.3,2025-05-12T16:10:30.414Z,2025-05-12T16:10:35Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723742963,1,,5723742947,155,,5723742961,213,0.86,5723742959,212,40.7,5723742949,56,Center,5723742955,141,50.7,5723742945,2,,5723742951,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149457,81,43,1,8,53,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-12T16:10:34.603Z,2025-05-12T16:11:27Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5723743077,233,51,5723743053,56,Back,5723745535,144,44,5723743055,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149443,51,43,1,8,53,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-12T16:10:34.604Z,2025-05-12T16:11:28Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5723742973,286,0,5723745625,144,44,5723742971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814149459,82,11,1,8,55,ea3yd0dgq6uy6pupkpn17j5xg,1,3.4,49.0,2025-05-12T16:10:36.566Z,2025-05-12T16:10:37Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5723743061,88,,5723743059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
