id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805145339,22,1,1,2,8,1c7dv8ays675v9kp6a04sd8pq,1,24.3,0.0,2025-04-23T15:01:41.409Z,2025-04-23T15:01:47Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674130051,107,,5674130059,212,19.5,5674130061,213,0.25,5674130053,56,Back,5674130057,141,5.2,5674130055,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145325,36,83,1,2,12,3ptum5fjcgw51mqui0gu6uuf4,0,58.8,89.0,2025-04-23T15:01:45.628Z,2025-04-23T15:01:52Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5674130241,399,2yyodldan4gscxb0jjrpkygyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145347,23,50,1,2,13,1c7dv8ays675v9kp6a04sd8pq,1,38.4,6.6,2025-04-23T15:01:46.123Z,2025-04-23T17:38:43Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5674130119,233,37,5674130085,286,,5674130083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145343,37,7,1,2,13,3ptum5fjcgw51mqui0gu6uuf4,1,61.6,93.4,2025-04-23T15:01:46.124Z,2025-04-23T17:38:42Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5674130081,285,,5674130105,233,23,5674130079,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145353,38,61,1,2,15,3ptum5fjcgw51mqui0gu6uuf4,1,59.4,93.0,2025-04-23T15:01:47.885Z,2025-04-23T15:01:48Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5674130101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145357,24,5,1,2,15,1c7dv8ays675v9kp6a04sd8pq,1,36.7,-1.7,2025-04-23T15:01:48.556Z,2025-04-23T17:42:22Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5674130133,233,39,5674130125,56,Back,5674130127,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145359,39,5,1,2,15,3ptum5fjcgw51mqui0gu6uuf4,0,63.3,101.7,2025-04-23T15:01:48.556Z,2025-04-23T17:42:22Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5674130141,233,24,5674130131,347,,5674130129,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145363,25,1,1,2,17,1c7dv8ays675v9kp6a04sd8pq,0,35.0,0.0,2025-04-23T15:01:49.889Z,2025-04-23T15:01:51Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674130169,213,0.20,5674130161,56,Right,5674130171,1,,5674130159,107,,5674130167,212,27.9,5674130163,140,61.0,5674130165,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145369,40,61,1,2,18,3ptum5fjcgw51mqui0gu6uuf4,0,39.1,82.4,2025-04-23T15:01:51.530Z,2025-04-23T15:01:51Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674130209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145383,26,1,1,2,20,1c7dv8ays675v9kp6a04sd8pq,0,52.5,12.3,2025-04-23T15:01:52.737Z,2025-04-23T15:01:53Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5674130269,213,6.11,5674130265,141,10.4,5674130275,236,,5674130261,56,Right,5674130263,140,59.6,5674130267,212,7.6,5674130281,286,,5674130277,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145381,41,74,1,2,20,3ptum5fjcgw51mqui0gu6uuf4,1,38.7,83.0,2025-04-23T15:01:52.738Z,2025-04-23T15:01:54Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674130257,56,Back,5674130289,233,26,5674130259,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145391,27,1,1,2,21,1c7dv8ays675v9kp6a04sd8pq,0,52.7,5.2,2025-04-23T15:01:54.154Z,2025-04-23T15:01:55Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674130331,212,21.6,5674130325,56,Right,5674130327,140,72.4,5674130329,141,14.1,5674130333,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145395,42,1,1,2,24,3ptum5fjcgw51mqui0gu6uuf4,1,29.7,75.1,2025-04-23T15:01:57.036Z,2025-04-23T15:02:02Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674130345,140,33.9,5674130347,141,82.0,5674130343,56,Back,5674130349,212,6.4,5674130351,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145421,43,12,1,2,25,3ptum5fjcgw51mqui0gu6uuf4,1,33.9,82.0,2025-04-23T15:01:57.819Z,2025-04-23T15:02:01Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674130517,213,5.64,5674130513,212,37.1,5674130503,56,Center,5674130507,140,62.2,5674130511,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145435,28,1,1,2,28,1c7dv8ays675v9kp6a04sd8pq,1,44.2,57.3,2025-04-23T15:02:01.617Z,2025-04-23T15:02:04Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674130593,212,31.4,5674130587,56,Left,5674130591,141,92.4,5674130595,213,0.86,5674130589,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145449,29,1,1,2,31,1c7dv8ays675v9kp6a04sd8pq,1,66.7,94.7,2025-04-23T15:02:04.513Z,2025-04-23T15:02:07Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5674130649,141,81.7,5674130651,212,11.1,5674130653,213,4.06,5674130645,56,Left,5674130647,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145469,30,1,1,2,34,1c7dv8ays675v9kp6a04sd8pq,1,60.7,75.6,2025-04-23T15:02:07.297Z,2025-04-23T15:02:15Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674130789,212,34.0,5674130785,140,58.1,5674130791,213,4.63,5674130793,1,,5674130783,56,Center,5674130787,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145473,31,1,1,2,42,1c7dv8ays675v9kp6a04sd8pq,0,65.7,24.7,2025-04-23T15:02:15.152Z,2025-04-23T15:02:15Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674130803,56,Center,5674130807,141,36.9,5674130801,155,,5674130805,140,70.4,5674130809,212,9.7,5674130811,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145479,44,61,1,2,43,3ptum5fjcgw51mqui0gu6uuf4,1,37.4,67.3,2025-04-23T15:02:15.803Z,2025-04-23T15:02:15Z,46ums24te70jl5qclztg8xhwp,C. David,,,5674130825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145505,32,1,1,2,44,1c7dv8ays675v9kp6a04sd8pq,1,65.5,8.5,2025-04-23T15:02:17.297Z,2025-04-23T15:02:20Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674130919,56,Right,5674130925,212,9.9,5674130927,213,2.65,5674130923,141,15.3,5674130921,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145519,33,1,1,2,47,1c7dv8ays675v9kp6a04sd8pq,1,61.5,19.7,2025-04-23T15:02:20.642Z,2025-04-23T15:02:24Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674131015,212,23.4,5674131011,140,52.3,5674131009,56,Center,5674131017,213,2.00,5674131013,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145525,34,1,1,2,51,1c7dv8ays675v9kp6a04sd8pq,1,53.0,51.6,2025-04-23T15:02:23.954Z,2025-04-23T15:02:26Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674131051,140,61.5,5674131049,56,Center,5674131055,212,14.8,5674131057,213,5.36,5674131053,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145535,35,1,1,2,53,1c7dv8ays675v9kp6a04sd8pq,1,61.6,33.0,2025-04-23T15:02:26.129Z,2025-04-23T15:02:28Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674131117,213,4.84,5674131113,141,6.1,5674131111,140,63.9,5674131109,56,Right,5674131115,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145561,36,1,1,2,55,1c7dv8ays675v9kp6a04sd8pq,1,65.7,6.7,2025-04-23T15:02:28.672Z,2025-04-23T15:02:32Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674131251,56,Center,5674131259,213,1.96,5674131253,140,54.1,5674131257,212,31.9,5674131255,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145579,37,1,1,2,59,1c7dv8ays675v9kp6a04sd8pq,1,61.3,51.8,2025-04-23T15:02:32.226Z,2025-04-23T15:02:37Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674131353,213,5.34,5674131345,56,Right,5674131349,141,7.1,5674131351,212,37.4,5674131355,1,,5674131347,140,82.1,5674131343,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145585,38,1,1,3,4,1c7dv8ays675v9kp6a04sd8pq,1,86.8,8.0,2025-04-23T15:02:37.634Z,2025-04-23T15:02:38Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674131395,213,3.05,5674131389,140,76.5,5674131387,56,Right,5674131393,212,10.9,5674131391,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145591,39,1,1,3,6,1c7dv8ays675v9kp6a04sd8pq,1,76.5,9.5,2025-04-23T15:02:38.850Z,2025-04-23T15:26:33Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,1.0,,5674131445,212,26.9,5674173277,154,,5674131435,2,,5674131439,56,Center,5674131443,141,45.2,5674131447,213,1.13,5674131437,155,,5674173275,210,13,5674131441,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145593,40,13,1,3,7,1c7dv8ays675v9kp6a04sd8pq,1,91.9,41.4,2025-04-23T15:02:40.317Z,2025-04-23T15:26:33Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5674173313,102,65.2,5674173317,328,,5674131455,56,Center,5674173309,55,39,5674173315,103,8.3,5674172805,153,,5674131451,22,,5674131453,17,,5674173305,29,,5674173321,147,52.3,5674173323,230,98.9,5674173303,73,5674173307,154,5674173325,231,47.7,5674173301,15,5674173319,146,95.4,,,,,,,,,,,,
2805145597,45,12,1,3,7,3ptum5fjcgw51mqui0gu6uuf4,1,7.2,49.7,2025-04-23T15:02:40.379Z,2025-04-23T15:02:42Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674131481,140,15.0,5674131487,213,0.83,5674131485,212,12.2,5674131483,141,63.0,5674131479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145681,46,12,1,3,9,3ptum5fjcgw51mqui0gu6uuf4,1,14.1,58.8,2025-04-23T15:02:42.203Z,2025-04-23T15:02:58Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5674131993,213,5.03,5674131987,140,21.7,5674131985,56,Back,5674131989,141,22.7,5674131991,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145605,41,61,1,3,12,1c7dv8ays675v9kp6a04sd8pq,1,73.8,88.0,2025-04-23T15:02:44.733Z,2025-04-23T15:02:44Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5674131521,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145643,42,1,1,3,15,1c7dv8ays675v9kp6a04sd8pq,1,75.1,90.2,2025-04-23T15:02:48.481Z,2025-04-23T15:02:51Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674131735,141,73.8,5674131739,213,4.20,5674131737,212,12.8,5674131733,140,69.1,5674131731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145667,43,1,1,3,18,1c7dv8ays675v9kp6a04sd8pq,1,70.8,81.1,2025-04-23T15:02:51.361Z,2025-04-23T15:02:55Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674131901,213,4.28,5674131895,140,61.0,5674131897,141,47.9,5674131893,56,Center,5674131899,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145679,44,1,1,3,22,1c7dv8ays675v9kp6a04sd8pq,1,62.0,47.9,2025-04-23T15:02:55.490Z,2025-04-23T15:02:58Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674131975,212,17.2,5674131977,213,1.23,5674131973,141,71.7,5674131969,56,Center,5674131971,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145685,45,1,1,3,25,1c7dv8ays675v9kp6a04sd8pq,1,67.7,72.6,2025-04-23T15:02:57.950Z,2025-04-23T15:02:59Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674132021,213,1.13,5674132015,140,73.6,5674132017,141,92.1,5674132013,56,Left,5674132019,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145689,46,1,1,3,26,1c7dv8ays675v9kp6a04sd8pq,1,73.6,92.1,2025-04-23T15:02:59.009Z,2025-04-23T15:03:01Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674132039,140,70.3,5674132045,213,4.38,5674132041,141,77.3,5674132043,212,10.6,5674132037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145699,47,1,1,3,28,1c7dv8ays675v9kp6a04sd8pq,1,70.9,78.7,2025-04-23T15:03:01.034Z,2025-04-23T15:03:06Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674132121,140,64.3,5674132119,56,Center,5674132127,213,4.42,5674132125,212,24.4,5674132123,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145703,48,1,1,3,33,1c7dv8ays675v9kp6a04sd8pq,1,65.9,36.7,2025-04-23T15:03:06.225Z,2025-04-23T15:03:08Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674132165,212,19.6,5674132167,213,4.78,5674132163,141,8.0,5674132159,56,Right,5674132161,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145713,49,1,1,3,35,1c7dv8ays675v9kp6a04sd8pq,1,67.2,8.0,2025-04-23T15:03:08.314Z,2025-04-23T15:03:11Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674132231,140,60.0,5674132229,56,Center,5674132235,212,14.5,5674132237,213,2.12,5674132233,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145729,50,1,1,3,38,1c7dv8ays675v9kp6a04sd8pq,0,60.0,26.2,2025-04-23T15:03:11.475Z,2025-04-23T15:03:14Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674132331,141,54.3,5674132325,155,,5674132329,140,91.2,5674132337,1,,5674132333,212,37.9,5674132327,56,Center,5674132335,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145739,47,11,1,3,43,3ptum5fjcgw51mqui0gu6uuf4,1,9.0,41.9,2025-04-23T15:03:15.883Z,2025-04-23T15:03:16Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674132371,56,Back,5674132373,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145809,49,1,1,3,52,3ptum5fjcgw51mqui0gu6uuf4,1,12.5,46.3,2025-04-23T15:03:25.260Z,2025-04-23T15:03:29Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674132779,141,15.6,5674132775,56,Back,5674132783,213,4.68,5674132777,140,11.8,5674132781,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145817,50,1,1,3,57,3ptum5fjcgw51mqui0gu6uuf4,1,32.0,18.9,2025-04-23T15:03:29.788Z,2025-04-23T15:28:02Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674175911,189,,5674132827,140,38.5,5674132829,141,9.4,5674132833,213,5.53,5674132831,212,9.4,5674132825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145819,51,1,1,3,58,3ptum5fjcgw51mqui0gu6uuf4,0,38.5,5.6,2025-04-23T15:03:31.596Z,2025-04-23T15:03:32Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674132847,213,0.15,5674132843,141,6.2,5674132845,212,2.8,5674132839,56,Back,5674132841,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145821,51,61,1,4,0,1c7dv8ays675v9kp6a04sd8pq,1,56.4,94.4,2025-04-23T15:03:33.074Z,2025-04-23T15:03:33Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5674132853,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145851,53,1,1,4,2,1c7dv8ays675v9kp6a04sd8pq,1,53.4,86.7,2025-04-23T15:03:35.428Z,2025-04-23T15:29:11Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674132991,140,61.0,5674132989,56,Left,5674132997,213,0.57,5674132995,212,9.5,5674132993,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805153639,338,1,1,4,3,1c7dv8ays675v9kp6a04sd8pq,0,64.2,93.2,2025-04-23T15:03:36.226Z,2025-04-23T15:29:40Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5674178841,141,85.0,5674178839,140,61.5,5674178837,56,Left,5674178845,213,4.24,5674178843,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145835,52,61,1,4,4,3ptum5fjcgw51mqui0gu6uuf4,1,28.9,9.5,2025-04-23T15:03:36.769Z,2025-04-23T15:03:36Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674132949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145871,54,1,1,4,5,3ptum5fjcgw51mqui0gu6uuf4,1,36.8,14.0,2025-04-23T15:03:38.668Z,2025-04-23T15:03:39Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674133031,140,28.3,5674133029,56,Back,5674133037,213,2.74,5674133035,212,9.7,5674133033,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145885,55,1,1,4,6,3ptum5fjcgw51mqui0gu6uuf4,1,27.9,21.3,2025-04-23T15:03:39.468Z,2025-04-23T15:03:43Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674133141,56,Back,5674133149,213,2.51,5674133147,212,23.5,5674133143,140,9.8,5674133145,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145893,56,1,1,4,10,3ptum5fjcgw51mqui0gu6uuf4,1,12.0,47.2,2025-04-23T15:03:43.228Z,2025-04-23T15:03:47Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674133217,213,0.90,5674133213,141,88.4,5674133209,56,Back,5674133211,140,33.3,5674133207,155,,5674133215,212,35.8,5674133219,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145901,57,1,1,4,14,3ptum5fjcgw51mqui0gu6uuf4,1,34.4,92.3,2025-04-23T15:03:47.037Z,2025-04-23T15:03:48Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5674133259,141,90.2,5674133261,212,11.2,5674133263,213,3.27,5674133255,56,Back,5674133257,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145905,58,1,1,4,15,3ptum5fjcgw51mqui0gu6uuf4,1,25.1,87.8,2025-04-23T15:03:48.348Z,2025-04-23T15:03:51Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5674133299,213,6.13,5674133295,141,84.7,5674133291,56,Back,5674133297,212,13.5,5674133293,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145909,59,1,1,4,18,3ptum5fjcgw51mqui0gu6uuf4,0,44.8,74.7,2025-04-23T15:03:50.940Z,2025-04-23T15:03:52Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5674133311,141,75.0,5674133309,140,45.9,5674133313,212,1.2,5674133397,286,,5674133393,233,54,5674133315,213,0.17,5674133391,236,,5674133307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145917,54,74,1,4,18,1c7dv8ays675v9kp6a04sd8pq,1,55.8,24.1,2025-04-23T15:03:50.941Z,2025-04-23T17:43:59Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674133353,285,,5674133405,233,59,5674133351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145955,55,3,1,4,21,1c7dv8ays675v9kp6a04sd8pq,0,62.5,34.3,2025-04-23T15:03:54.594Z,2025-04-23T15:31:10Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674133583,286,,5674133599,211,,5674133581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145937,60,1,1,4,22,3ptum5fjcgw51mqui0gu6uuf4,0,42.6,66.3,2025-04-23T15:03:54.907Z,2025-04-23T15:31:26Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5674133483,213,2.63,5674133479,141,70.3,5674133481,212,5.5,5674133477,140,38.0,5674133475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145961,56,61,1,4,23,1c7dv8ays675v9kp6a04sd8pq,1,57.9,33.1,2025-04-23T15:03:55.930Z,2025-04-23T15:32:15Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674133617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805154617,383,1,1,4,25,1c7dv8ays675v9kp6a04sd8pq,1,56.1,37.0,2025-04-23T15:03:57.797Z,2025-04-23T15:32:53Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674185041,141,52.1,5674185037,56,Back,5674185043,212,16.3,5674185039,140,44.0,5674185045,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145981,58,1,1,4,29,1c7dv8ays675v9kp6a04sd8pq,1,44.5,50.9,2025-04-23T15:04:02.234Z,2025-04-23T15:04:04Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674133729,141,61.8,5674133733,213,0.46,5674133731,212,16.6,5674133725,56,Center,5674133727,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145983,59,1,1,4,31,1c7dv8ays675v9kp6a04sd8pq,1,60.0,66.9,2025-04-23T15:04:04.481Z,2025-04-23T15:04:07Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674133755,140,72.3,5674133757,141,94.8,5674133753,56,Left,5674133759,212,23.0,5674133761,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805145999,60,1,1,4,34,1c7dv8ays675v9kp6a04sd8pq,1,74.1,95.3,2025-04-23T15:04:07.538Z,2025-04-23T15:04:11Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5674133845,213,3.85,5674133839,140,63.7,5674133843,212,14.4,5674133837,56,Left,5674133841,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805146007,61,1,1,4,38,1c7dv8ays675v9kp6a04sd8pq,1,64.7,78.8,2025-04-23T15:04:11.138Z,2025-04-23T15:04:13Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674133905,141,14.4,5674133911,1,,5674133909,213,5.22,5674133897,155,,5674133899,196,,5674133907,212,50.2,5674133903,140,88.0,5674133901,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805146017,62,1,1,4,41,1c7dv8ays675v9kp6a04sd8pq,1,88.0,14.4,2025-04-23T15:04:13.730Z,2025-04-23T15:04:15Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674133987,213,2.83,5674133985,212,13.4,5674133983,141,20.4,5674133979,56,Right,5674133981,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805146021,63,1,1,4,42,1c7dv8ays675v9kp6a04sd8pq,1,75.8,20.4,2025-04-23T15:04:15.632Z,2025-04-23T15:04:17Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674134021,213,5.00,5674134017,141,6.5,5674134015,140,78.5,5674134013,56,Right,5674134019,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
