id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2823310819,38,50,1,2,31,303582z192rnbr2x28o2t7u38,1,72.6,91.4,2025-06-18T18:03:44.101Z,2025-06-18T18:03:48Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774888637,56,Left,5774888687,233,22,5774888639,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310829,22,7,1,2,31,5qxgilg61hlwxzfpdn2nhcayd,0,27.4,8.6,2025-06-18T18:03:44.102Z,2025-06-18T18:03:47Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5774888675,285,,5774888673,56,Back,5774888677,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310823,39,61,1,2,32,303582z192rnbr2x28o2t7u38,1,69.2,90.5,2025-06-18T18:03:44.646Z,2025-06-18T18:03:44Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774888653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310843,40,4,1,2,34,303582z192rnbr2x28o2t7u38,1,63.4,86.6,2025-06-18T18:03:46.821Z,2025-06-18T18:53:46Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774888751,13,,5774888755,152,,5774888753,56,Left,5774888757,265,,5774888759,286,,5774888809,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310853,23,4,1,2,34,5qxgilg61hlwxzfpdn2nhcayd,0,36.6,13.4,2025-06-18T18:03:46.822Z,2025-06-18T18:53:46Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5774888799,13,,5774888801,56,Back,5774888805,265,,5774888803,152,,5774888813,233,40,5774888807,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310931,41,1,1,2,48,303582z192rnbr2x28o2t7u38,1,65.7,75.7,2025-06-18T18:04:00.214Z,2025-06-18T18:05:19Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5774889201,213,6.00,5774889187,5,,5774889189,155,,5774889191,152,,5774889195,140,85.4,5774889193,56,Center,5774889197,141,67.0,5774889199,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310937,42,50,1,2,53,303582z192rnbr2x28o2t7u38,1,85.4,70.0,2025-06-18T18:04:05.390Z,2025-06-18T18:04:08Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5774889225,56,Center,5774889227,286,,5774889241,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310939,24,7,1,2,53,5qxgilg61hlwxzfpdn2nhcayd,0,14.6,30.0,2025-06-18T18:04:05.391Z,2025-06-18T18:04:08Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5774889231,285,,5774889235,233,42,5774889229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313375,167,61,1,2,54,303582z192rnbr2x28o2t7u38,1,88.5,60.7,2025-06-18T18:04:06.156Z,2025-06-18T18:14:41Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5774902401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310959,25,3,1,2,54,5qxgilg61hlwxzfpdn2nhcayd,0,16.9,28.9,2025-06-18T18:04:06.580Z,2025-06-18T18:53:53Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5774889321,285,,5774889319,56,Back,5774889327,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310947,43,7,1,2,54,303582z192rnbr2x28o2t7u38,1,83.1,71.1,2025-06-18T18:04:06.581Z,2025-06-18T18:53:53Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774889323,233,25,5774889257,286,,5774889255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310949,44,3,1,2,55,303582z192rnbr2x28o2t7u38,0,86.0,68.8,2025-06-18T18:04:07.925Z,2025-06-18T18:04:12Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774889371,233,26,5774889263,56,Center,5774889265,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310963,26,7,1,2,55,5qxgilg61hlwxzfpdn2nhcayd,0,14.0,31.2,2025-06-18T18:04:07.926Z,2025-06-18T18:15:14Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5774889359,233,44,5774889345,285,,5774889343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310993,45,61,1,3,0,303582z192rnbr2x28o2t7u38,1,78.6,66.1,2025-06-18T18:04:12.498Z,2025-06-18T18:15:56Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5774889475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823310985,27,83,1,3,1,5qxgilg61hlwxzfpdn2nhcayd,0,27.2,29.4,2025-06-18T18:04:13.687Z,2025-06-18T18:15:58Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774889521,399,9fpgvc2avj64hiii3wd6w74k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313777,185,50,1,3,2,303582z192rnbr2x28o2t7u38,1,64.4,62.3,2025-06-18T18:04:14.509Z,2025-06-18T18:53:54Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774905167,286,,5774905165,56,Center,5774905191,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313713,120,7,1,3,2,5qxgilg61hlwxzfpdn2nhcayd,0,35.6,37.7,2025-06-18T18:04:14.510Z,2025-06-18T18:53:54Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774905185,285,,5774905187,233,185,5774905183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311009,46,1,1,3,3,303582z192rnbr2x28o2t7u38,1,74.9,75.9,2025-06-18T18:04:16.077Z,2025-06-18T18:17:24Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774889523,56,Left,5774889527,141,86.0,5774889525,140,79.6,5774889529,212,8.5,5774889531,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313965,194,61,1,3,4,303582z192rnbr2x28o2t7u38,0,70.4,71.1,2025-06-18T18:04:16.822Z,2025-06-18T18:17:52Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5774906011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311021,29,3,1,3,6,5qxgilg61hlwxzfpdn2nhcayd,1,25.0,8.6,2025-06-18T18:04:18.305Z,2025-06-18T18:54:01Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5774889589,285,,5774889619,233,47,5774889587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311025,47,45,1,3,6,303582z192rnbr2x28o2t7u38,0,75.0,91.4,2025-06-18T18:04:18.305Z,2025-06-18T18:54:01Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5774906759,56,Left,5774906763,233,29,5774906761,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311039,30,1,1,3,7,5qxgilg61hlwxzfpdn2nhcayd,0,33.7,4.3,2025-06-18T18:04:20.082Z,2025-06-18T18:04:23Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5774889675,213,0.25,5774889671,141,23.9,5774889677,1,,5774889673,212,54.5,5774889667,56,Center,5774889665,155,,5774889669,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311065,49,1,1,3,13,303582z192rnbr2x28o2t7u38,1,14.3,70.8,2025-06-18T18:04:25.254Z,2025-06-18T18:04:29Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5774889823,140,25.0,5774889827,212,11.2,5774889821,56,Back,5774889825,141,70.6,5774889829,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311079,50,1,1,3,17,303582z192rnbr2x28o2t7u38,1,23.3,68.2,2025-06-18T18:04:30.118Z,2025-06-18T18:04:33Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774889909,56,Back,5774889915,212,17.6,5774889911,140,37.7,5774889917,213,0.54,5774889913,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311099,51,1,1,3,20,303582z192rnbr2x28o2t7u38,1,42.2,68.4,2025-06-18T18:04:33.045Z,2025-06-18T18:04:36Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774890009,212,44.8,5774890001,155,,5774890011,213,0.28,5774890005,140,83.2,5774890003,56,Left,5774890013,1,,5774890007,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311131,52,1,1,3,24,303582z192rnbr2x28o2t7u38,1,83.5,86.0,2025-06-18T18:04:36.581Z,2025-06-18T18:04:58Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,1.0,,5774890157,56,Left,5774890163,212,6.6,5774890165,213,3.36,5774890161,141,83.9,5774890425,210,15,5774890159,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311189,34,83,1,3,27,5qxgilg61hlwxzfpdn2nhcayd,0,13.4,30.6,2025-06-18T18:04:39.431Z,2025-06-18T18:05:18Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5774890965,399,4cooeu9zahategmvpj3zdr6xh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311139,31,45,1,3,29,5qxgilg61hlwxzfpdn2nhcayd,0,9.1,32.6,2025-06-18T18:04:41.877Z,2025-06-18T18:54:02Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5774890187,285,,5774890185,56,Back,5774890245,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311145,53,3,1,3,29,303582z192rnbr2x28o2t7u38,1,90.9,67.4,2025-06-18T18:04:41.877Z,2025-06-18T18:54:02Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774890241,233,31,5774890225,56,Center,5774890227,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311147,54,15,1,3,32,303582z192rnbr2x28o2t7u38,1,86.8,53.2,2025-06-18T18:04:44.473Z,2025-06-18T18:54:07Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774890233,56,Center,5774890231,17,,5774890325,82,,5774890229,22,,5774909757,78,,5774890439,103,19,5774890437,102,50.2,5774890433,55,52,5774890431,29,5774890449,231,51.4,5774890447,230,98.0,5774890443,146,90.6,5774890445,147,52.3,5774890319,20,5774890451,233,32,5774890441,215,,,,,,,,,
2823311151,32,10,1,3,32,5qxgilg61hlwxzfpdn2nhcayd,1,9.3,45.7,2025-06-18T18:04:44.573Z,2025-06-18T18:20:57Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5774890253,56,Back,5774890251,94,,5774890455,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311155,55,61,1,3,35,303582z192rnbr2x28o2t7u38,0,90.6,33.9,2025-06-18T18:04:47.926Z,2025-06-18T18:21:15Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5774890267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311163,33,5,1,3,36,5qxgilg61hlwxzfpdn2nhcayd,1,-1.2,66.6,2025-06-18T18:04:48.871Z,2025-06-18T18:53:32Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5774890309,346,,5774890311,233,56,5774890307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311159,56,5,1,3,36,303582z192rnbr2x28o2t7u38,0,101.2,33.4,2025-06-18T18:04:48.871Z,2025-06-18T18:04:52Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5774890317,233,33,5774890291,56,Center,5774890293,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311321,35,1,1,4,10,5qxgilg61hlwxzfpdn2nhcayd,0,4.8,50.0,2025-06-18T18:05:22.950Z,2025-06-18T18:05:26Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5774891165,141,74.4,5774891161,56,Center,5774891167,212,59.9,5774891163,140,59.6,5774891169,213,0.28,5774891159,124,,5774891173,74,,5774891171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311325,57,1,1,4,14,303582z192rnbr2x28o2t7u38,0,41.6,13.5,2025-06-18T18:05:26.374Z,2025-06-18T18:05:28Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5774891205,3,,5774891215,213,0.62,5774891211,141,35.1,5774891207,56,Center,5774891213,212,25.3,5774891209,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311339,36,1,1,4,17,5qxgilg61hlwxzfpdn2nhcayd,1,33.3,57.2,2025-06-18T18:05:29.479Z,2025-06-18T18:05:31Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5774891303,213,2.32,5774891301,212,9.0,5774891299,141,66.9,5774891293,3,,5774891297,140,27.4,5774891295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311347,37,1,1,4,19,5qxgilg61hlwxzfpdn2nhcayd,1,27.3,66.4,2025-06-18T18:05:31.710Z,2025-06-18T18:05:32Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5774891331,140,29.4,5774891335,212,20.8,5774891329,56,Back,5774891333,141,36.0,5774891337,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311363,38,1,1,4,20,5qxgilg61hlwxzfpdn2nhcayd,1,29.4,36.0,2025-06-18T18:05:32.751Z,2025-06-18T18:05:36Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5774891389,141,41.3,5774891393,213,2.96,5774891387,140,10.9,5774891385,56,Back,5774891391,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311379,39,1,1,4,24,5qxgilg61hlwxzfpdn2nhcayd,0,11.5,39.5,2025-06-18T18:05:36.663Z,2025-06-18T18:05:41Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5774891471,213,6.00,5774891473,1,,5774891469,212,49.5,5774891463,56,Right,5774891467,141,18.9,5774891461,157,,5774891465,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311381,58,12,1,4,29,303582z192rnbr2x28o2t7u38,1,41.1,91.1,2025-06-18T18:05:41.448Z,2025-06-18T18:05:42Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774891479,141,100.0,5774891483,213,0.88,5774891475,56,Back,5774891481,212,9.2,5774891477,140,46.7,5774891495,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311387,40,5,1,4,30,5qxgilg61hlwxzfpdn2nhcayd,1,54.6,-1.6,2025-06-18T18:05:42.233Z,2025-06-18T18:53:32Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5774891521,56,Right,5774891525,233,59,5774891523,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311383,59,5,1,4,30,303582z192rnbr2x28o2t7u38,0,45.4,101.6,2025-06-18T18:05:42.233Z,2025-06-18T18:05:47Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774891489,347,,5774891549,233,40,5774891487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311457,41,1,1,4,49,5qxgilg61hlwxzfpdn2nhcayd,0,58.7,0.0,2025-06-18T18:06:01.334Z,2025-06-18T18:06:03Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5774891971,141,9.8,5774891975,213,0.39,5774891973,212,20.0,5774891969,140,76.3,5774891967,56,Right,5774891965,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311471,61,1,1,4,52,303582z192rnbr2x28o2t7u38,1,24.3,75.6,2025-06-18T18:06:04.773Z,2025-06-18T18:06:07Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774892039,140,5.6,5774892041,141,50.9,5774892045,213,3.85,5774892043,212,25.8,5774892037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311489,62,1,1,4,55,303582z192rnbr2x28o2t7u38,1,7.0,48.2,2025-06-18T18:06:07.669Z,2025-06-18T18:06:09Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5774892131,212,22.2,5774892129,141,80.9,5774892133,213,1.60,5774892127,140,6.4,5774892125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311519,63,1,1,4,57,303582z192rnbr2x28o2t7u38,1,6.3,80.3,2025-06-18T18:06:09.925Z,2025-06-18T18:06:14Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774892265,213,4.64,5774892261,141,50.4,5774892263,212,20.4,5774892257,56,Back,5774892259,140,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311529,64,1,1,5,1,303582z192rnbr2x28o2t7u38,1,8.8,49.1,2025-06-18T18:06:14.101Z,2025-06-18T18:06:15Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5774892315,141,48.5,5774892311,56,Back,5774892317,212,17.0,5774892313,140,25.0,5774892319,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311535,65,1,1,5,3,303582z192rnbr2x28o2t7u38,1,23.9,42.8,2025-06-18T18:06:15.398Z,2025-06-18T18:06:18Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774892357,140,15.0,5774892363,213,4.11,5774892361,212,16.5,5774892355,56,Back,5774892359,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311549,66,1,1,5,6,303582z192rnbr2x28o2t7u38,0,17.3,19.7,2025-06-18T18:06:18.551Z,2025-06-18T18:06:21Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5774892439,1,,5774892427,155,,5774892435,212,32.4,5774892431,140,48.0,5774892437,213,0.09,5774892433,141,24.1,5774892429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311579,42,1,1,5,10,5qxgilg61hlwxzfpdn2nhcayd,1,52.1,80.6,2025-06-18T18:06:22.159Z,2025-06-18T18:06:28Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5774892623,213,5.82,5774892621,212,9.9,5774892615,56,Center,5774892613,3,,5774892617,140,60.5,5774892619,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311581,43,61,1,5,12,5qxgilg61hlwxzfpdn2nhcayd,0,55.6,73.4,2025-06-18T18:06:24.294Z,2025-06-18T18:23:20Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5774892627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311577,67,1,1,5,12,303582z192rnbr2x28o2t7u38,1,37.3,38.9,2025-06-18T18:06:24.453Z,2025-06-18T18:06:28Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5774892607,212,22.4,5774892603,140,33.0,5774892605,141,71.2,5774892601,56,Back,5774892609,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311593,68,1,1,5,16,303582z192rnbr2x28o2t7u38,1,42.0,77.9,2025-06-18T18:06:28.262Z,2025-06-18T18:06:31Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774892681,212,18.0,5774892677,140,55.3,5774892683,213,0.69,5774892675,56,Left,5774892679,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311601,69,1,1,5,19,303582z192rnbr2x28o2t7u38,1,55.8,94.8,2025-06-18T18:06:31.319Z,2025-06-18T18:06:34Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774892725,56,Left,5774892727,140,70.4,5774892733,213,0.02,5774892729,141,95.3,5774892731,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311621,70,1,1,5,21,303582z192rnbr2x28o2t7u38,1,67.4,93.2,2025-06-18T18:06:34.053Z,2025-06-18T18:06:37Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774892839,140,61.7,5774892843,212,6.5,5774892837,56,Left,5774892841,141,96.8,5774892845,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311643,71,2,1,5,24,303582z192rnbr2x28o2t7u38,1,60.4,91.8,2025-06-18T18:06:36.934Z,2025-06-18T18:23:50Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774892985,141,74.0,5774892981,56,Center,5774893121,7,8jb026oewf17pg61vdstcgj4l,5774892983,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311649,72,43,1,5,30,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-18T18:06:42.870Z,2025-06-18T18:06:50Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5774893025,56,Center,5774893027,286,0,5774893153,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311805,46,1,1,6,1,5qxgilg61hlwxzfpdn2nhcayd,0,14.6,29.1,2025-06-18T18:07:13.607Z,2025-06-18T18:23:54Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5774893691,213,6.06,5774893693,1,,5774893689,212,58.7,5774913127,5,,5774893685,140,69.1,5774893681,157,,5774913129,152,,5774893687,141,10.1,5774893683,56,,,,,,,,,,,,,,,,,,,,Right,,,,,,,,
2823311801,73,44,1,6,4,303582z192rnbr2x28o2t7u38,1,32.6,89.2,2025-06-18T18:07:16.868Z,2025-06-18T18:54:05Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774893725,233,47,5774893673,285,,5774893671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311807,47,44,1,6,4,5qxgilg61hlwxzfpdn2nhcayd,0,67.4,10.8,2025-06-18T18:07:16.869Z,2025-06-18T18:54:05Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774893699,286,,5774893729,233,73,5774893697,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311809,74,12,1,6,5,303582z192rnbr2x28o2t7u38,1,35.4,87.8,2025-06-18T18:07:17.302Z,2025-06-18T18:07:18Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774893707,212,7.7,5774893703,140,41.2,5774893705,141,94.7,5774893711,15,,5774893701,56,Back,5774893709,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311813,75,1,1,6,6,303582z192rnbr2x28o2t7u38,1,41.1,94.5,2025-06-18T18:07:18.933Z,2025-06-18T18:07:20Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774893739,141,95.4,5774893741,212,13.8,5774893735,56,Back,5774893733,3,,5774893743,213,3.10,5774893737,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311829,77,50,1,6,9,303582z192rnbr2x28o2t7u38,1,26.6,91.0,2025-06-18T18:07:21.894Z,2025-06-18T18:07:25Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774893815,285,,5774893813,56,Back,5774893857,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311835,48,7,1,6,9,5qxgilg61hlwxzfpdn2nhcayd,0,73.4,9.0,2025-06-18T18:07:21.895Z,2025-06-18T18:07:24Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774893845,286,,5774893847,233,77,5774893843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311845,78,12,1,6,10,303582z192rnbr2x28o2t7u38,1,24.8,81.5,2025-06-18T18:07:22.645Z,2025-06-18T18:07:26Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774893905,213,1.10,5774893901,141,94.4,5774893897,56,Back,5774893903,212,9.9,5774893899,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311849,49,1,1,6,14,5qxgilg61hlwxzfpdn2nhcayd,0,72.1,5.6,2025-06-18T18:07:26.319Z,2025-06-18T18:07:27Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5774893919,213,5.79,5774893917,212,9.4,5774893913,140,80.0,5774893915,141,0.0,5774893911,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311857,50,5,1,6,14,5qxgilg61hlwxzfpdn2nhcayd,0,80.6,-1.3,2025-06-18T18:07:26.917Z,2025-06-18T18:53:33Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5774893947,56,Right,5774893959,233,79,5774893949,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823311847,79,5,1,6,14,303582z192rnbr2x28o2t7u38,1,19.4,101.3,2025-06-18T18:07:26.917Z,2025-06-18T18:53:32Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774893907,56,Back,5774893951,233,50,5774893909,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
