id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value
2815301271,29,1,1,3,14,5qxgilg61hlwxzfpdn2nhcayd,1,29.4,62.0,2025-05-16T17:04:40.376Z,2025-05-16T17:04:43Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5730278707,213,3.15,5730278699,140,12.3,5730278705,212,18.0,5730278701,141,61.7,5730278697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301313,30,1,1,3,18,5qxgilg61hlwxzfpdn2nhcayd,1,11.9,69.0,2025-05-16T17:04:43.624Z,2025-05-16T17:04:48Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5730278951,212,10.4,5730278949,141,83.0,5730278947,140,15.9,5730278953,213,1.16,5730278945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301391,31,1,1,3,23,5qxgilg61hlwxzfpdn2nhcayd,1,23.8,86.8,2025-05-16T17:04:48.503Z,2025-05-16T17:04:56Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730279369,213,4.01,5730279363,140,8.6,5730279361,56,Back,5730279367,212,24.6,5730279365,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301423,32,1,1,3,31,5qxgilg61hlwxzfpdn2nhcayd,1,12.3,51.0,2025-05-16T17:04:56.792Z,2025-05-16T17:04:59Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5730279523,140,25.1,5730279529,213,0.97,5730279525,141,79.6,5730279527,212,23.6,5730279521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301463,33,1,1,3,33,5qxgilg61hlwxzfpdn2nhcayd,0,27.8,82.1,2025-05-16T17:04:59.352Z,2025-05-16T17:05:04Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730279785,56,Left,5730279781,155,,5730279789,141,94.2,5730279787,140,80.0,5730279793,213,0.15,5730279791,212,55.4,5730279795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301497,39,8,1,3,41,1c7dv8ays675v9kp6a04sd8pq,1,24.6,4.1,2025-05-16T17:05:07.199Z,2025-05-16T17:05:07Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730279949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301515,41,1,1,3,43,1c7dv8ays675v9kp6a04sd8pq,0,24.6,4.1,2025-05-16T17:05:08.632Z,2025-05-16T17:05:09Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730280057,157,,5730280067,213,0.27,5730280069,1,,5730280063,141,12.3,5730280061,140,43.7,5730280065,212,20.8,5730280059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301561,35,1,1,3,45,5qxgilg61hlwxzfpdn2nhcayd,0,64.4,66.2,2025-05-16T17:05:10.808Z,2025-05-16T17:05:19Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5730280287,212,30.8,5730280285,141,67.3,5730280281,56,Center,5730280283,140,93.7,5730280289,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301631,43,1,1,3,53,1c7dv8ays675v9kp6a04sd8pq,1,15.0,43.3,2025-05-16T17:05:18.999Z,2025-05-16T17:05:20Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5730280649,213,1.06,5730280643,140,24.0,5730280639,56,Back,5730280645,141,67.9,5730280647,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301651,44,1,1,3,55,1c7dv8ays675v9kp6a04sd8pq,1,23.9,67.9,2025-05-16T17:05:20.448Z,2025-05-16T17:05:22Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730280745,56,Back,5730280753,213,1.35,5730280747,140,26.2,5730280749,141,83.9,5730280751,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301675,45,1,1,3,56,1c7dv8ays675v9kp6a04sd8pq,1,26.5,82.3,2025-05-16T17:05:22.136Z,2025-05-16T17:05:24Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730280889,212,13.5,5730280883,56,Back,5730280891,213,0.73,5730280885,140,36.1,5730280887,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301719,46,1,1,3,58,1c7dv8ays675v9kp6a04sd8pq,1,36.2,95.7,2025-05-16T17:05:24.104Z,2025-05-16T17:05:28Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730281217,212,15.1,5730281215,141,78.1,5730281211,56,Back,5730281213,140,27.4,5730281219,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301779,47,1,1,4,2,1c7dv8ays675v9kp6a04sd8pq,1,27.5,74.2,2025-05-16T17:05:28.024Z,2025-05-16T17:05:31Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730281519,212,26.5,5730281513,56,Back,5730281521,213,4.42,5730281515,140,20.3,5730281517,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301809,48,1,1,4,6,1c7dv8ays675v9kp6a04sd8pq,1,19.9,37.1,2025-05-16T17:05:31.504Z,2025-05-16T17:05:34Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5730281643,212,21.7,5730281639,140,23.5,5730281645,213,1.40,5730281641,141,68.5,5730281637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301835,49,1,1,4,8,1c7dv8ays675v9kp6a04sd8pq,1,23.6,68.8,2025-05-16T17:05:33.944Z,2025-05-16T17:05:36Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730281779,140,33.6,5730281783,212,19.1,5730281785,213,0.99,5730281777,56,Back,5730281781,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301841,50,1,1,4,11,1c7dv8ays675v9kp6a04sd8pq,0,37.2,95.3,2025-05-16T17:05:36.576Z,2025-05-16T17:05:37Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730281823,155,,5730281833,213,5.96,5730281829,141,78.2,5730281831,212,36.6,5730281825,56,Center,5730281827,140,70.3,5730281835,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301879,36,1,1,4,12,5qxgilg61hlwxzfpdn2nhcayd,1,26.2,14.1,2025-05-16T17:05:38.312Z,2025-05-16T17:05:40Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730282025,56,Back,5730282031,212,14.7,5730282027,140,34.2,5730282033,213,0.96,5730282029,141,31.9,5730282023,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301895,38,1,1,4,15,5qxgilg61hlwxzfpdn2nhcayd,1,30.8,21.2,2025-05-16T17:05:40.793Z,2025-05-16T17:05:43Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5730282155,56,Back,5730282163,212,10.4,5730282161,141,6.5,5730282159,140,28.0,5730282165,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301903,39,1,1,4,18,5qxgilg61hlwxzfpdn2nhcayd,0,31.0,6.1,2025-05-16T17:05:43.640Z,2025-05-16T17:05:44Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730282229,1,,5730282223,141,11.9,5730282221,140,62.2,5730282217,155,,5730282225,212,33.0,5730282219,56,Right,5730282227,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301919,51,12,1,4,20,1c7dv8ays675v9kp6a04sd8pq,1,27.9,68.1,2025-05-16T17:05:45.552Z,2025-05-16T17:16:03Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730282313,212,36.2,5730282309,140,61.4,5730282315,213,0.24,5730282307,56,Left,5730282311,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301953,40,61,1,4,23,5qxgilg61hlwxzfpdn2nhcayd,0,38.2,5.2,2025-05-16T17:05:49.208Z,2025-05-16T17:05:53Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5730282481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301975,41,5,1,4,25,5qxgilg61hlwxzfpdn2nhcayd,0,41.6,-1.4,2025-05-16T17:05:50.425Z,2025-05-16T17:05:54Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5730282573,56,Back,5730282687,233,52,5730282577,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301987,52,5,1,4,25,1c7dv8ays675v9kp6a04sd8pq,1,58.4,101.4,2025-05-16T17:05:50.425Z,2025-05-16T17:50:55Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730282633,56,Left,5730282663,233,41,5730282635,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302097,54,1,1,4,31,1c7dv8ays675v9kp6a04sd8pq,1,55.1,100.0,2025-05-16T17:05:57.408Z,2025-05-16T17:06:39Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730283197,212,19.5,5730283193,140,38.3,5730285783,107,,5730283199,213,3.58,5730283195,141,89.4,5730283191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302111,55,1,1,4,34,1c7dv8ays675v9kp6a04sd8pq,1,38.3,89.4,2025-05-16T17:06:00.184Z,2025-05-16T17:06:02Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730283307,213,4.49,5730283305,212,20.4,5730283299,140,34.0,5730283303,141,60.2,5730283297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302135,56,1,1,4,36,1c7dv8ays675v9kp6a04sd8pq,1,34.0,60.2,2025-05-16T17:06:02.152Z,2025-05-16T17:06:04Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730283429,56,Back,5730283433,141,44.3,5730283437,213,4.25,5730283435,212,12.1,5730283431,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302157,57,1,1,4,38,1c7dv8ays675v9kp6a04sd8pq,1,28.9,44.3,2025-05-16T17:06:04.248Z,2025-05-16T17:06:06Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5730283549,213,5.84,5730283543,140,38.0,5730283541,56,Back,5730283547,212,10.6,5730283545,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302175,58,1,1,4,41,1c7dv8ays675v9kp6a04sd8pq,1,38.0,37.6,2025-05-16T17:06:06.736Z,2025-05-16T17:06:08Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5730283623,56,Back,5730283629,212,13.9,5730283631,213,4.51,5730283627,141,17.6,5730283625,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302209,59,1,1,4,42,1c7dv8ays675v9kp6a04sd8pq,1,35.2,19.4,2025-05-16T17:06:08.208Z,2025-05-16T17:06:11Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730283767,140,35.4,5730283779,213,1.56,5730283763,56,Back,5730283771,141,55.4,5730283775,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302239,60,1,1,4,45,1c7dv8ays675v9kp6a04sd8pq,1,36.9,58.2,2025-05-16T17:06:11.368Z,2025-05-16T17:16:37Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730283971,212,31.8,5730283967,140,60.3,5730283965,56,Left,5730283969,141,88.0,5730283973,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302269,61,1,1,4,49,1c7dv8ays675v9kp6a04sd8pq,1,65.0,92.4,2025-05-16T17:06:15.144Z,2025-05-16T17:06:18Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730284129,56,Center,5730284133,141,70.8,5730284131,140,65.8,5730284137,213,4.77,5730284135,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302281,62,1,1,4,52,1c7dv8ays675v9kp6a04sd8pq,1,65.8,72.4,2025-05-16T17:06:17.943Z,2025-05-16T17:06:18Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730284197,56,Left,5730284201,141,86.5,5730284205,213,2.30,5730284199,140,57.7,5730284203,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302301,63,1,1,4,53,1c7dv8ays675v9kp6a04sd8pq,1,57.7,86.5,2025-05-16T17:06:18.807Z,2025-05-16T17:06:21Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730284317,56,Center,5730284321,141,57.0,5730284325,213,4.45,5730284323,212,20.8,5730284319,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302333,64,1,1,4,55,1c7dv8ays675v9kp6a04sd8pq,1,54.2,56.1,2025-05-16T17:06:20.903Z,2025-05-16T17:06:23Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5730284507,141,40.3,5730284511,213,4.11,5730284505,140,47.1,5730284503,56,Back,5730284509,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302369,65,1,1,4,57,1c7dv8ays675v9kp6a04sd8pq,0,46.1,40.9,2025-05-16T17:06:23.164Z,2025-05-16T17:06:25Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730284679,155,,5730284689,213,0.60,5730284691,1,,5730284683,140,74.5,5730284681,56,Center,5730284687,212,36.1,5730284685,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302395,42,1,1,5,1,5qxgilg61hlwxzfpdn2nhcayd,1,22.6,20.3,2025-05-16T17:06:26.697Z,2025-05-16T17:06:27Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730284815,3,,5730284819,140,34.0,5730284825,213,5.82,5730284821,141,11.4,5730284817,56,Back,5730284823,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302437,44,1,1,5,2,5qxgilg61hlwxzfpdn2nhcayd,1,32.0,13.4,2025-05-16T17:06:28.408Z,2025-05-16T17:06:30Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730285065,141,28.3,5730285067,212,10.2,5730285061,56,Back,5730285063,140,30.8,5730285069,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302449,45,1,1,5,4,5qxgilg61hlwxzfpdn2nhcayd,1,28.5,22.1,2025-05-16T17:06:29.992Z,2025-05-16T17:06:31Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5730285137,212,11.2,5730285133,140,27.9,5730285139,213,4.66,5730285135,141,5.6,5730285131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302455,46,3,1,5,6,5qxgilg61hlwxzfpdn2nhcayd,0,28.7,4.6,2025-05-16T17:06:31.464Z,2025-05-16T17:51:12Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730287883,285,,5730288165,233,66,5730285165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302479,66,7,1,5,6,1c7dv8ays675v9kp6a04sd8pq,1,71.3,95.4,2025-05-16T17:06:31.465Z,2025-05-16T17:51:12Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730288159,233,46,5730288127,286,,5730285285,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302473,47,5,1,5,7,5qxgilg61hlwxzfpdn2nhcayd,1,29.8,-2.0,2025-05-16T17:06:32.456Z,2025-05-16T17:50:55Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730285335,233,67,5730285277,56,Back,5730285279,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302487,67,5,1,5,7,1c7dv8ays675v9kp6a04sd8pq,0,70.2,102.0,2025-05-16T17:06:32.456Z,2025-05-16T17:50:55Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730285319,347,,5730285317,56,Left,5730285373,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302615,48,1,1,5,16,5qxgilg61hlwxzfpdn2nhcayd,1,28.7,0.0,2025-05-16T17:06:42.104Z,2025-05-16T17:06:44Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730286027,56,Back,5730286035,213,1.39,5730286025,107,,5730286031,141,8.8,5730286033,212,7.5,5730286029,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302621,49,50,1,5,18,5qxgilg61hlwxzfpdn2nhcayd,1,32.8,6.1,2025-05-16T17:06:44.168Z,2025-05-16T17:51:13Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5730458459,285,,5730286327,233,68,5730286079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302659,68,7,1,5,18,1c7dv8ays675v9kp6a04sd8pq,1,67.2,93.9,2025-05-16T17:06:44.169Z,2025-05-16T17:51:12Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5730286343,286,,5730286287,56,Left,5730286323,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303207,52,61,1,5,21,5qxgilg61hlwxzfpdn2nhcayd,1,39.5,7.9,2025-05-16T17:06:46.802Z,2025-05-16T17:07:47Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5730289339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302683,70,1,1,5,22,1c7dv8ays675v9kp6a04sd8pq,1,61.9,94.2,2025-05-16T17:06:48.289Z,2025-05-16T17:06:50Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730286427,212,26.3,5730286429,213,4.04,5730286423,140,46.2,5730286421,56,Back,5730286425,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302707,71,1,1,5,24,1c7dv8ays675v9kp6a04sd8pq,1,46.2,64.0,2025-05-16T17:06:49.952Z,2025-05-16T17:06:53Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5730286573,141,47.3,5730286569,56,Back,5730286577,213,3.79,5730286575,212,18.7,5730286571,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302737,72,1,1,5,27,1c7dv8ays675v9kp6a04sd8pq,1,29.6,46.7,2025-05-16T17:06:53.415Z,2025-05-16T17:06:55Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730286723,141,34.2,5730286719,140,33.0,5730286731,213,5.11,5730286727,212,9.2,5730286715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302775,73,1,1,5,30,1c7dv8ays675v9kp6a04sd8pq,1,34.3,34.5,2025-05-16T17:06:55.551Z,2025-05-16T17:06:58Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5730286941,213,1.44,5730286933,56,Back,5730286939,212,14.3,5730286935,140,36.1,5730286937,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302789,74,1,1,5,33,1c7dv8ays675v9kp6a04sd8pq,1,36.9,56.6,2025-05-16T17:06:58.448Z,2025-05-16T17:07:00Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5730287021,212,15.5,5730287015,56,Center,5730287017,140,51.6,5730287023,213,0.07,5730287019,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302799,75,1,1,5,34,1c7dv8ays675v9kp6a04sd8pq,1,51.6,58.1,2025-05-16T17:07:00.088Z,2025-05-16T17:07:01Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730287061,212,12.5,5730287059,141,57.5,5730287069,156,,5730287057,140,39.7,5730287055,56,Back,5730287063,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302837,76,1,1,5,36,1c7dv8ays675v9kp6a04sd8pq,1,39.7,57.5,2025-05-16T17:07:01.616Z,2025-05-16T17:07:04Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5730287269,212,24.4,5730287263,56,Left,5730287271,213,0.85,5730287265,140,55.0,5730287267,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302873,77,1,1,5,38,1c7dv8ays675v9kp6a04sd8pq,1,55.7,84.7,2025-05-16T17:07:04.111Z,2025-05-16T17:07:07Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730287463,212,17.4,5730287451,56,Back,5730287461,141,69.4,5730287465,213,3.78,5730287457,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302911,78,1,1,5,42,1c7dv8ays675v9kp6a04sd8pq,1,42.4,69.4,2025-05-16T17:07:07.671Z,2025-05-16T17:07:10Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730287703,140,34.6,5730287709,213,4.29,5730287707,212,20.0,5730287705,141,42.5,5730287701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302933,79,1,1,5,45,1c7dv8ays675v9kp6a04sd8pq,1,34.9,43.0,2025-05-16T17:07:10.696Z,2025-05-16T17:07:13Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5730287843,141,66.9,5730287839,56,Back,5730287847,213,1.46,5730287845,212,16.3,5730287841,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302977,80,1,1,5,47,1c7dv8ays675v9kp6a04sd8pq,0,37.0,66.9,2025-05-16T17:07:13.367Z,2025-05-16T17:07:18Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730288141,212,55.3,5730288133,155,,5730288139,141,83.5,5730288145,1,,5730288135,56,Left,5730288137,140,88.6,5730288143,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302987,50,12,1,5,52,5qxgilg61hlwxzfpdn2nhcayd,1,8.2,12.8,2025-05-16T17:07:18.216Z,2025-05-16T17:07:20Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5730288181,213,4.64,5730288177,141,0.0,5730288175,140,7.5,5730288199,167,,5730288179,212,9.7,5730288173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302991,51,5,1,5,54,5qxgilg61hlwxzfpdn2nhcayd,0,8.6,-1.6,2025-05-16T17:07:19.425Z,2025-05-16T17:07:22Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5730288185,347,,5730288225,233,81,5730288183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303001,81,5,1,5,54,1c7dv8ays675v9kp6a04sd8pq,1,91.4,101.6,2025-05-16T17:07:19.425Z,2025-05-16T17:50:55Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730288215,347,,5730288219,233,51,5730288213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303079,82,1,1,6,2,1c7dv8ays675v9kp6a04sd8pq,1,84.9,100.0,2025-05-16T17:07:28.152Z,2025-05-16T17:07:31Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730288641,56,Left,5730288647,212,19.9,5730288645,141,79.4,5730288639,107,,5730288649,213,5.40,5730288643,140,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303101,83,1,1,6,5,1c7dv8ays675v9kp6a04sd8pq,1,96.3,83.5,2025-05-16T17:07:31.016Z,2025-05-16T17:07:33Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5730288793,141,93.0,5730288791,140,95.0,5730288795,212,6.6,5730288797,213,1.78,5730288789,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303127,84,1,1,6,7,1c7dv8ays675v9kp6a04sd8pq,1,95.2,93.3,2025-05-16T17:07:33.288Z,2025-05-16T17:07:36Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730288943,141,94.4,5730288941,140,82.5,5730288947,213,3.09,5730288945,212,13.4,5730288939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303191,85,1,1,6,10,1c7dv8ays675v9kp6a04sd8pq,1,79.2,94.5,2025-05-16T17:07:36.104Z,2025-05-16T17:07:39Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730289275,141,77.8,5730289281,213,3.66,5730289271,56,Center,5730289273,140,60.3,5730289279,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303247,86,1,1,6,14,1c7dv8ays675v9kp6a04sd8pq,1,59.5,78.7,2025-05-16T17:07:39.599Z,2025-05-16T17:07:43Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730289537,56,Left,5730289543,212,17.0,5730289539,140,73.1,5730289545,213,0.57,5730289541,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303289,87,1,1,6,18,1c7dv8ays675v9kp6a04sd8pq,1,73.5,92.1,2025-05-16T17:07:43.592Z,2025-05-16T17:07:46Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730289737,212,21.6,5730289733,140,54.9,5730289739,213,3.58,5730289735,141,78.7,5730289731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303315,88,1,1,6,21,1c7dv8ays675v9kp6a04sd8pq,1,54.9,78.7,2025-05-16T17:07:46.543Z,2025-05-16T17:07:49Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730289853,141,57.3,5730289857,213,3.84,5730289855,212,22.7,5730289851,140,38.3,5730289849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
