id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value
2823273871,23,1,1,2,8,2rdnn9p03qrmmv34tyx1nahpa,0,22.6,5.2,2025-06-18T14:02:58.821Z,2025-06-18T14:02:59Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774681625,157,,5774681629,140,43.0,5774681637,1,,5774681635,213,0.37,5774681631,141,17.3,5774681633,212,22.9,5774681627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273873,40,43,1,2,8,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-06-18T14:02:59.506Z,2025-06-18T14:13:10Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5774688747,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273877,24,4,1,2,10,2rdnn9p03qrmmv34tyx1nahpa,1,39.0,26.0,2025-06-18T14:03:01.634Z,2025-06-18T14:13:16Z,,,,,5774681705,233,41,5774688777,10,,5774681697,152,,5774681695,56,Back,5774681701,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273875,41,4,1,2,10,ea3yd0dgq6uy6pupkpn17j5xg,0,61.0,74.0,2025-06-18T14:03:01.635Z,2025-06-18T14:03:07Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5774681667,10,,5774681671,152,,5774681673,285,,5774681711,233,24,5774681669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273883,25,1,1,2,15,2rdnn9p03qrmmv34tyx1nahpa,1,41.8,27.3,2025-06-18T14:03:06.534Z,2025-06-18T14:03:10Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774681777,56,Right,5774681773,5,,5774681781,141,12.8,5774681779,140,60.6,5774681775,152,,5774681785,213,5.82,5774681783,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273887,26,1,1,2,19,2rdnn9p03qrmmv34tyx1nahpa,1,62.6,13.5,2025-06-18T14:03:10.502Z,2025-06-18T14:03:14Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5774681823,140,70.7,5774681829,213,5.75,5774681821,56,Right,5774681825,141,6.2,5774681827,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273893,27,1,1,2,23,2rdnn9p03qrmmv34tyx1nahpa,1,70.7,6.2,2025-06-18T14:03:14.390Z,2025-06-18T14:03:16Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774681843,213,2.22,5774681841,212,5.9,5774681837,140,67.3,5774681839,141,13.1,5774681835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273895,28,1,1,2,25,2rdnn9p03qrmmv34tyx1nahpa,1,67.3,13.1,2025-06-18T14:03:16.223Z,2025-06-18T14:03:17Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774681853,141,18.8,5774681855,212,8.3,5774681857,213,0.49,5774681851,140,74.3,5774681849,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273899,29,1,1,2,26,2rdnn9p03qrmmv34tyx1nahpa,1,64.4,26.8,2025-06-18T14:03:17.094Z,2025-06-18T14:14:44Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774681871,56,Back,5774681873,140,46.2,5774681879,213,2.64,5774681875,141,42.1,5774681877,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273897,42,43,1,2,27,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-06-18T14:03:18.130Z,2025-06-18T14:03:54Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774682435,144,83,5774681953,399,2ds2jprriwxkden7xw0pvhe51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273905,30,1,1,2,28,2rdnn9p03qrmmv34tyx1nahpa,1,46.7,45.4,2025-06-18T14:03:19.598Z,2025-06-18T14:03:21Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774681903,140,51.7,5774681901,56,Center,5774681909,213,1.17,5774681905,141,63.6,5774681907,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273919,31,1,1,2,31,2rdnn9p03qrmmv34tyx1nahpa,1,52.3,66.1,2025-06-18T14:03:22.598Z,2025-06-18T14:03:27Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774681971,212,41.4,5774681963,155,,5774681965,56,Left,5774681969,141,90.6,5774681967,140,88.4,5774681975,1,,5774681973,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273921,32,1,1,2,37,2rdnn9p03qrmmv34tyx1nahpa,0,93.3,89.7,2025-06-18T14:03:27.760Z,2025-06-18T14:03:30Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5774681991,213,4.52,5774681979,2,,5774681981,155,,5774682003,233,43,5774682007,286,,5774681983,56,Left,5774682001,236,,5774681985,140,92.4,5774681989,212,4.9,5774681987,141,82.7,,,,,,,,,,,,,,,,,,,,,
2823273923,43,12,1,2,37,ea3yd0dgq6uy6pupkpn17j5xg,1,11.0,11.7,2025-06-18T14:03:27.860Z,2025-06-18T14:03:30Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5774681995,56,Back,5774682009,233,32,5774681993,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273927,44,83,1,2,40,ea3yd0dgq6uy6pupkpn17j5xg,0,9.1,17.1,2025-06-18T14:03:31.025Z,2025-06-18T14:03:34Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5774682061,399,7hr8mxix88otsvgitsv184g0k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273933,33,1,1,2,41,2rdnn9p03qrmmv34tyx1nahpa,0,98.9,71.5,2025-06-18T14:03:32.453Z,2025-06-18T14:03:36Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5774682053,213,4.28,5774682047,140,96.2,5774682051,212,6.8,5774682049,141,62.4,5774682045,56,Center,5774682099,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273941,45,61,1,2,43,ea3yd0dgq6uy6pupkpn17j5xg,1,2.2,30.7,2025-06-18T14:03:33.885Z,2025-06-18T14:04:16Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774682055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273957,47,1,1,2,46,ea3yd0dgq6uy6pupkpn17j5xg,0,10.3,4.4,2025-06-18T14:03:37.458Z,2025-06-18T14:03:40Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5774682159,56,Back,5774682163,141,4.1,5774682161,140,37.6,5774682165,212,28.7,5774682167,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273961,35,1,1,2,49,2rdnn9p03qrmmv34tyx1nahpa,1,69.0,87.5,2025-06-18T14:03:40.638Z,2025-06-18T14:03:42Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774682177,141,71.5,5774682175,140,71.9,5774682179,212,11.3,5774682173,56,Center,5774682181,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273965,36,1,1,2,51,2rdnn9p03qrmmv34tyx1nahpa,1,71.9,71.5,2025-06-18T14:03:42.230Z,2025-06-18T14:03:43Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5774682211,212,12.3,5774682205,56,Left,5774682209,141,80.3,5774682207,140,61.7,5774682213,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273967,37,1,1,2,52,2rdnn9p03qrmmv34tyx1nahpa,1,61.7,80.3,2025-06-18T14:03:42.990Z,2025-06-18T14:03:43Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774682217,56,Center,5774682221,141,74.4,5774682219,140,73.6,5774682223,212,13.1,5774682225,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273973,38,1,1,2,53,2rdnn9p03qrmmv34tyx1nahpa,1,73.6,74.4,2025-06-18T14:03:43.718Z,2025-06-18T14:15:57Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774690341,156,,5774682249,140,60.2,5774682251,141,81.1,5774682255,213,2.83,5774682247,56,Left,5774682253,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273979,39,1,1,2,54,2rdnn9p03qrmmv34tyx1nahpa,1,60.2,81.1,2025-06-18T14:03:45.165Z,2025-06-18T14:03:45Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774682277,140,71.1,5774682275,56,Left,5774682283,213,0.38,5774682279,141,87.8,5774682281,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823273987,40,1,1,2,55,2rdnn9p03qrmmv34tyx1nahpa,1,71.1,87.8,2025-06-18T14:03:45.877Z,2025-06-18T14:03:48Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774682329,141,75.3,5774682325,56,Center,5774682327,140,73.0,5774682333,213,4.94,5774682331,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274003,41,1,1,2,57,2rdnn9p03qrmmv34tyx1nahpa,1,67.1,67.5,2025-06-18T14:03:48.502Z,2025-06-18T14:16:09Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774682423,212,38.0,5774682425,213,4.81,5774682427,1,,5774682419,140,70.7,5774682421,141,11.9,5774682417,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274009,42,1,1,3,2,2rdnn9p03qrmmv34tyx1nahpa,1,72.6,11.7,2025-06-18T14:03:53.590Z,2025-06-18T14:03:54Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774682455,213,1.32,5774682447,56,Center,5774682451,141,24.3,5774682453,212,8.8,5774682449,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274015,43,1,1,3,4,2rdnn9p03qrmmv34tyx1nahpa,1,74.7,24.3,2025-06-18T14:03:54.686Z,2025-06-18T14:03:56Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774682487,56,Right,5774682489,140,66.4,5774682493,212,10.8,5774682491,141,15.0,5774682495,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274019,44,1,1,3,6,2rdnn9p03qrmmv34tyx1nahpa,1,66.4,15.0,2025-06-18T14:03:56.822Z,2025-06-18T14:03:59Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774682513,140,70.9,5774682515,141,31.2,5774682519,213,1.17,5774682517,212,12.0,5774682511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274027,45,1,1,3,8,2rdnn9p03qrmmv34tyx1nahpa,1,70.9,31.2,2025-06-18T14:03:59.430Z,2025-06-18T14:04:00Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774682557,141,14.4,5774682555,140,66.2,5774682559,212,12.4,5774682553,56,Right,5774682561,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274033,46,1,1,3,10,2rdnn9p03qrmmv34tyx1nahpa,1,61.8,16.6,2025-06-18T14:04:00.902Z,2025-06-18T14:16:38Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774682577,56,Center,5774682585,213,2.06,5774682581,141,42.1,5774682583,212,19.6,5774682579,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274037,47,1,1,3,12,2rdnn9p03qrmmv34tyx1nahpa,1,54.6,46.3,2025-06-18T14:04:03.080Z,2025-06-18T14:04:07Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774682613,212,17.2,5774682615,213,1.24,5774682607,56,Center,5774682611,141,70.2,5774682609,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274041,48,1,1,3,16,2rdnn9p03qrmmv34tyx1nahpa,1,61.8,70.3,2025-06-18T14:04:07.239Z,2025-06-18T14:04:10Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774682619,56,Center,5774682621,140,52.5,5774682627,213,3.94,5774682623,141,55.5,5774682625,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274045,49,1,1,3,19,2rdnn9p03qrmmv34tyx1nahpa,1,51.7,54.0,2025-06-18T14:04:10.566Z,2025-06-18T14:04:13Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774682643,56,Back,5774682645,140,47.9,5774682649,212,20.9,5774682651,213,4.52,5774682647,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274049,50,1,1,3,22,2rdnn9p03qrmmv34tyx1nahpa,1,48.2,21.0,2025-06-18T14:04:13.206Z,2025-06-18T14:04:17Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774682677,212,22.3,5774682675,141,4.4,5774682679,213,5.75,5774682673,140,66.5,5774682671,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274051,51,1,1,3,26,2rdnn9p03qrmmv34tyx1nahpa,1,71.7,4.1,2025-06-18T14:04:17.574Z,2025-06-18T14:04:19Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774682683,56,Right,5774682689,212,11.3,5774682685,140,62.7,5774682687,141,13.1,5774682691,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274055,52,1,1,3,28,2rdnn9p03qrmmv34tyx1nahpa,1,62.2,12.3,2025-06-18T14:04:19.598Z,2025-06-18T14:04:22Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774682715,212,17.7,5774682713,141,4.3,5774682717,213,5.97,5774682709,56,Right,5774682711,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274059,48,83,1,3,30,ea3yd0dgq6uy6pupkpn17j5xg,0,34.8,94.4,2025-06-18T14:04:21.644Z,2025-06-18T14:04:29Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774682787,399,5msckfem6wvr8h2egmxqgn5zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274063,53,1,1,3,31,2rdnn9p03qrmmv34tyx1nahpa,1,78.3,4.1,2025-06-18T14:04:21.942Z,2025-06-18T14:04:23Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5774682745,141,10.1,5774682741,56,Right,5774682749,213,2.92,5774682743,140,60.9,5774682747,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274069,54,1,1,3,33,2rdnn9p03qrmmv34tyx1nahpa,1,60.9,10.1,2025-06-18T14:04:23.909Z,2025-06-18T14:04:24Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774682777,140,48.9,5774682781,212,26.2,5774682779,141,43.9,5774682783,213,2.07,5774682775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274073,55,1,1,3,36,2rdnn9p03qrmmv34tyx1nahpa,1,48.8,46.3,2025-06-18T14:04:27.198Z,2025-06-18T14:04:31Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774682817,213,4.99,5774682809,56,Right,5774682813,141,6.8,5774682815,212,27.9,5774682811,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274081,56,1,1,3,40,2rdnn9p03qrmmv34tyx1nahpa,1,59.6,7.6,2025-06-18T14:04:31.229Z,2025-06-18T14:04:34Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774682867,212,13.7,5774682863,140,72.3,5774682865,141,3.1,5774682869,213,6.06,5774682861,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274083,57,1,1,3,43,2rdnn9p03qrmmv34tyx1nahpa,0,77.2,3.1,2025-06-18T14:04:34.517Z,2025-06-18T14:04:37Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774682877,141,2.9,5774682879,212,0.9,5774682875,140,78.0,5774682873,56,Right,5774682881,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274085,49,61,1,3,45,ea3yd0dgq6uy6pupkpn17j5xg,1,27.5,92.1,2025-06-18T14:04:36.418Z,2025-06-18T14:04:36Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774682887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274097,58,1,1,3,46,2rdnn9p03qrmmv34tyx1nahpa,1,78.7,3.5,2025-06-18T14:04:37.134Z,2025-06-18T14:04:39Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5774682945,56,Right,5774682949,141,6.5,5774682951,212,9.5,5774682947,140,87.5,5774682953,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274101,59,1,1,3,48,2rdnn9p03qrmmv34tyx1nahpa,0,87.5,6.5,2025-06-18T14:04:39.454Z,2025-06-18T14:04:40Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774682977,141,36.6,5774682981,213,1.78,5774682973,56,Center,5774682975,140,83.4,5774682979,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274111,51,43,1,3,54,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-06-18T14:04:45.172Z,2025-06-18T14:04:48Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5774683061,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274113,52,4,1,3,54,ea3yd0dgq6uy6pupkpn17j5xg,1,33.0,55.0,2025-06-18T14:04:45.491Z,2025-06-18T14:49:42Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5774683013,152,,5774683015,285,,5774683007,13,,5774683011,56,Back,5774683009,295,,5774683051,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274115,60,4,1,3,54,2rdnn9p03qrmmv34tyx1nahpa,0,67.0,45.0,2025-06-18T14:04:45.492Z,2025-06-18T14:49:43Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774683055,233,52,5774683059,286,,5774683041,13,,5774683047,152,,5774683045,56,Center,5774683043,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274127,53,1,1,4,9,ea3yd0dgq6uy6pupkpn17j5xg,1,38.5,46.6,2025-06-18T14:04:59.890Z,2025-06-18T14:05:01Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774683109,152,,5774683117,212,11.6,5774683115,141,62.0,5774683107,5,,5774683119,213,2.02,5774683113,140,33.7,5774683111,56,Back,5774683123,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274129,54,1,1,4,11,ea3yd0dgq6uy6pupkpn17j5xg,1,33.7,62.0,2025-06-18T14:05:01.731Z,2025-06-18T14:05:02Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774683125,56,Back,5774683129,141,51.9,5774683133,213,4.32,5774683127,140,31.0,5774683131,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274131,55,1,1,4,12,ea3yd0dgq6uy6pupkpn17j5xg,1,31.7,54.0,2025-06-18T14:05:02.705Z,2025-06-18T14:05:06Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774683145,141,92.7,5774683141,56,Back,5774683149,213,1.52,5774683143,140,32.9,5774683147,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274133,56,1,1,4,15,ea3yd0dgq6uy6pupkpn17j5xg,1,34.3,89.0,2025-06-18T14:05:06.370Z,2025-06-18T14:05:08Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774683157,140,25.5,5774683161,212,10.6,5774683159,141,81.5,5774683163,213,3.65,5774683155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274139,57,1,1,4,18,ea3yd0dgq6uy6pupkpn17j5xg,1,24.8,78.2,2025-06-18T14:05:08.914Z,2025-06-18T14:05:13Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774683201,140,14.6,5774683199,56,Back,5774683207,213,4.12,5774683205,212,19.2,5774683203,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274149,58,1,1,4,22,ea3yd0dgq6uy6pupkpn17j5xg,1,18.4,51.3,2025-06-18T14:05:13.330Z,2025-06-18T14:05:15Z,dssxj3ymyofvhfjgmpg1ftuga,H. Riihimäki,,,5774683247,56,Back,5774683255,213,1.79,5774683251,141,74.5,5774683253,212,16.2,5774683249,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274157,59,1,1,4,24,ea3yd0dgq6uy6pupkpn17j5xg,1,14.2,74.4,2025-06-18T14:05:15.442Z,2025-06-18T14:05:19Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774683299,140,28.3,5774683303,212,19.5,5774683301,141,93.0,5774683305,213,0.71,5774683297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274159,60,50,1,4,28,ea3yd0dgq6uy6pupkpn17j5xg,1,28.0,84.9,2025-06-18T14:05:19.507Z,2025-06-18T14:05:22Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774683311,285,,5774683309,56,Back,5774683353,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274167,61,7,1,4,28,2rdnn9p03qrmmv34tyx1nahpa,1,72.5,12.9,2025-06-18T14:05:19.508Z,2025-06-18T14:05:22Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774683335,233,60,5774683331,56,Right,5774683333,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274171,62,1,1,4,31,2rdnn9p03qrmmv34tyx1nahpa,0,72.2,12.9,2025-06-18T14:05:21.821Z,2025-06-18T14:06:39Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5774683357,56,Right,5774683363,212,7.3,5774683359,140,79.1,5774683365,213,0.07,5774683361,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274261,66,61,1,4,31,ea3yd0dgq6uy6pupkpn17j5xg,1,23.5,82.4,2025-06-18T14:05:22.583Z,2025-06-18T14:06:22Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774683931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274173,61,12,1,4,32,ea3yd0dgq6uy6pupkpn17j5xg,1,12.9,75.6,2025-06-18T14:05:22.707Z,2025-06-18T14:06:38Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774683373,141,77.6,5774683375,212,14.6,5774683371,140,26.7,5774683369,56,Back,5774683377,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274185,64,1,1,4,34,2rdnn9p03qrmmv34tyx1nahpa,1,71.0,20.6,2025-06-18T14:05:24.893Z,2025-06-18T14:05:26Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774683415,56,Right,5774683419,141,6.2,5774683421,212,11.9,5774683417,140,77.5,5774683423,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274193,65,1,1,4,35,2rdnn9p03qrmmv34tyx1nahpa,1,81.1,7.1,2025-06-18T14:05:26.605Z,2025-06-18T14:05:28Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774683447,212,14.6,5774683449,213,2.75,5774683441,56,Right,5774683445,141,15.3,5774683443,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274195,66,1,1,4,37,2rdnn9p03qrmmv34tyx1nahpa,1,68.2,15.3,2025-06-18T14:05:28.397Z,2025-06-18T14:05:30Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774683491,212,11.9,5774683489,141,31.0,5774683493,213,1.12,5774683485,56,Center,5774683487,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274197,67,1,1,4,39,2rdnn9p03qrmmv34tyx1nahpa,1,73.1,31.0,2025-06-18T14:05:30.277Z,2025-06-18T14:05:32Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5774683501,140,78.5,5774683499,56,Center,5774683507,213,5.78,5774683505,212,6.5,5774683503,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274203,68,1,1,4,41,2rdnn9p03qrmmv34tyx1nahpa,1,78.5,26.4,2025-06-18T14:05:32.085Z,2025-06-18T14:05:35Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774683539,140,85.2,5774683543,212,15.9,5774683537,56,Right,5774683545,213,5.17,5774683541,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274211,69,1,1,4,44,2rdnn9p03qrmmv34tyx1nahpa,1,87.5,5.5,2025-06-18T14:05:35.085Z,2025-06-18T14:05:38Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774683591,56,Right,5774683599,213,0.59,5774683595,141,10.6,5774683593,140,92.4,5774683589,155,,5774683597,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823274213,70,1,1,4,47,2rdnn9p03qrmmv34tyx1nahpa,0,92.4,10.6,2025-06-18T14:05:38.285Z,2025-06-18T14:05:39Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774683611,56,Center,5774683613,140,94.5,5774683619,213,1.43,5774683607,2,,5774683615,141,33.9,5774683617,212,16.0,5774683609,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
