id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2799552405,34,1,1,2,51,2rdnn9p03qrmmv34tyx1nahpa,1,25.7,100.0,2025-04-12T11:33:31.266Z,2025-04-12T11:33:32Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643408787,107,,5643408799,213,4.51,5643408795,212,30.8,5643408791,140,19.9,5643408789,56,Back,5643408801,1,,5643408793,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552445,35,1,1,2,52,2rdnn9p03qrmmv34tyx1nahpa,1,21.1,54.3,2025-04-12T11:33:32.801Z,2025-04-12T11:33:35Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643408979,212,15.2,5643408975,141,33.0,5643408971,56,Back,5643408981,213,4.40,5643408973,140,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552485,36,1,1,2,55,2rdnn9p03qrmmv34tyx1nahpa,1,21.6,33.0,2025-04-12T11:33:35.809Z,2025-04-12T11:33:38Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5643409167,212,15.7,5643409163,140,21.3,5643409161,56,Back,5643409165,141,56.1,5643409169,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552569,37,1,1,2,58,2rdnn9p03qrmmv34tyx1nahpa,1,27.2,62.0,2025-04-12T11:33:38.546Z,2025-04-12T11:33:42Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643409569,141,82.1,5643409561,56,Back,5643409577,213,1.20,5643409563,140,32.2,5643409573,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552605,38,1,1,3,2,2rdnn9p03qrmmv34tyx1nahpa,1,44.4,88.9,2025-04-12T11:33:42.730Z,2025-04-12T11:33:46Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643409801,213,0.39,5643409793,141,95.0,5643409799,212,11.0,5643409783,56,Left,5643409787,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552653,39,1,1,3,6,2rdnn9p03qrmmv34tyx1nahpa,1,54.1,95.0,2025-04-12T11:33:45.946Z,2025-04-12T11:33:49Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5643410017,140,65.1,5643410021,212,16.5,5643410015,56,Center,5643410023,213,5.49,5643410019,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552677,40,1,1,3,9,2rdnn9p03qrmmv34tyx1nahpa,1,65.1,77.6,2025-04-12T11:33:49.394Z,2025-04-12T11:33:50Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5643410137,141,54.5,5643410133,56,Back,5643410139,212,27.3,5643410143,213,3.75,5643410135,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552737,41,1,1,3,10,2rdnn9p03qrmmv34tyx1nahpa,1,43.8,54.5,2025-04-12T11:33:50.674Z,2025-04-12T11:33:53Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643410437,141,19.5,5643410441,213,4.87,5643410433,56,Back,5643410435,140,47.4,5643410439,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552759,42,1,1,3,13,2rdnn9p03qrmmv34tyx1nahpa,1,47.3,16.2,2025-04-12T11:33:53.178Z,2025-04-12T11:33:55Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643410617,56,Right,5643410625,213,5.82,5643410621,141,5.2,5643410619,140,61.6,5643410623,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552787,43,1,1,3,15,2rdnn9p03qrmmv34tyx1nahpa,1,61.6,5.2,2025-04-12T11:33:55.225Z,2025-04-12T11:33:57Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5643410757,56,Back,5643410761,141,12.6,5643410765,213,2.82,5643410763,212,15.7,5643410759,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552843,44,1,1,3,17,2rdnn9p03qrmmv34tyx1nahpa,1,47.4,12.6,2025-04-12T11:33:56.978Z,2025-04-12T11:33:59Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643411087,213,2.24,5643411079,56,Back,5643411083,141,40.1,5643411085,212,23.9,5643411081,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552903,45,1,1,3,19,2rdnn9p03qrmmv34tyx1nahpa,1,34.1,45.8,2025-04-12T11:33:59.761Z,2025-04-12T11:34:03Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643411455,213,1.14,5643411449,140,43.3,5643411451,141,76.6,5643411453,212,23.1,5643411447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552951,46,1,1,3,23,2rdnn9p03qrmmv34tyx1nahpa,1,53.2,80.9,2025-04-12T11:34:03.818Z,2025-04-12T11:34:06Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643411697,141,70.9,5643411693,56,Center,5643411699,212,17.7,5643411695,140,68.8,5643411701,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552953,47,61,1,3,26,2rdnn9p03qrmmv34tyx1nahpa,0,69.2,70.5,2025-04-12T11:34:06.618Z,2025-04-12T12:00:10Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5643411705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553019,21,1,1,3,29,7efqk7uh63928il0yffxijnv7,0,29.7,38.6,2025-04-12T11:34:09.247Z,2025-04-12T12:00:25Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643412027,141,37.7,5643412023,56,Center,5643412031,213,6.27,5643412025,140,77.1,5643412029,212,49.8,5643412021,157,,5643412033,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553115,48,1,1,3,32,2rdnn9p03qrmmv34tyx1nahpa,1,32.0,66.1,2025-04-12T11:34:12.746Z,2025-04-12T11:34:15Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5643412493,140,42.3,5643412491,56,Back,5643412495,141,63.6,5643412497,212,10.9,5643412501,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553179,49,1,1,3,35,2rdnn9p03qrmmv34tyx1nahpa,1,43.1,57.8,2025-04-12T11:34:15.218Z,2025-04-12T11:34:18Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643412799,212,29.1,5643412795,140,47.5,5643412793,56,Back,5643412797,141,15.6,5643412801,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553227,50,1,1,3,39,2rdnn9p03qrmmv34tyx1nahpa,1,47.5,14.7,2025-04-12T11:34:19.562Z,2025-04-12T11:34:21Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643413043,56,Back,5643413051,213,2.24,5643413045,140,34.8,5643413049,212,21.6,5643413047,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553341,51,1,1,3,41,2rdnn9p03qrmmv34tyx1nahpa,1,34.6,41.2,2025-04-12T11:34:21.049Z,2025-04-12T11:34:26Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643413615,141,67.8,5643413619,213,1.14,5643413613,140,42.5,5643413609,56,Back,5643413617,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553403,52,1,1,3,46,2rdnn9p03qrmmv34tyx1nahpa,0,58.8,79.7,2025-04-12T11:34:26.401Z,2025-04-12T11:34:29Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643413927,141,85.3,5643413931,212,33.7,5643413923,56,Left,5643413935,213,0.11,5643413937,1,,5643413921,155,,5643413925,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553463,22,56,1,3,53,7efqk7uh63928il0yffxijnv7,1,3.8,15.9,2025-04-12T11:34:33.815Z,2025-04-12T11:34:33Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5643414279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553493,23,5,1,3,55,7efqk7uh63928il0yffxijnv7,1,-1.2,30.6,2025-04-12T11:34:34.906Z,2025-04-12T12:27:15Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5643414379,56,Back,5643414417,233,53,5643414381,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553487,53,5,1,3,55,2rdnn9p03qrmmv34tyx1nahpa,0,101.2,69.4,2025-04-12T11:34:34.906Z,2025-04-12T11:34:38Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5643414361,346,,5643414445,233,23,5643414359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553749,24,1,1,4,9,7efqk7uh63928il0yffxijnv7,1,5.2,52.4,2025-04-12T11:34:48.895Z,2025-04-12T11:34:52Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5643415617,124,,5643415637,237,,5643415627,212,18.0,5643415621,140,10.4,5643415623,141,27.1,5643415619,56,Back,5643415631,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553775,25,1,1,4,12,7efqk7uh63928il0yffxijnv7,1,12.3,25.6,2025-04-12T11:34:52.095Z,2025-04-12T11:34:54Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5643415781,212,14.3,5643415779,141,6.1,5643415775,56,Back,5643415783,213,5.09,5643415777,140,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553849,26,1,1,4,14,7efqk7uh63928il0yffxijnv7,1,19.9,5.9,2025-04-12T11:34:53.935Z,2025-04-12T11:34:58Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5643416157,56,Back,5643416161,141,9.1,5643416165,213,0.26,5643416163,212,8.5,5643416159,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553909,27,1,1,4,18,7efqk7uh63928il0yffxijnv7,1,17.5,8.0,2025-04-12T11:34:57.936Z,2025-04-12T11:35:01Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5643416483,1,,5643416475,140,21.7,5643416479,212,45.2,5643416471,196,,5643416481,213,1.47,5643416473,56,Back,5643416469,155,,5643416477,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553935,28,1,1,4,21,7efqk7uh63928il0yffxijnv7,1,23.0,75.1,2025-04-12T11:35:01.775Z,2025-04-12T11:35:02Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643416595,56,Back,5643416599,141,68.7,5643416603,213,5.95,5643416601,212,13.2,5643416597,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799553941,29,1,1,4,22,7efqk7uh63928il0yffxijnv7,1,35.1,68.7,2025-04-12T11:35:02.734Z,2025-04-12T11:35:03Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643416639,212,10.4,5643416635,140,26.7,5643416633,56,Back,5643416673,156,,5643416641,213,3.70,5643416637,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554037,30,1,1,4,27,7efqk7uh63928il0yffxijnv7,1,32.6,55.2,2025-04-12T11:35:06.944Z,2025-04-12T11:35:10Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643417173,1,,5643417157,56,Left,5643417155,155,,5643417159,140,73.6,5643417165,212,47.3,5643417169,213,0.43,5643417161,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554089,31,1,1,4,30,7efqk7uh63928il0yffxijnv7,1,75.8,83.8,2025-04-12T11:35:10.030Z,2025-04-12T11:35:13Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5643417409,140,68.0,5643417413,212,9.0,5643417415,213,2.71,5643417407,56,Left,5643417411,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554163,32,1,1,4,33,7efqk7uh63928il0yffxijnv7,1,64.3,90.8,2025-04-12T11:35:13.055Z,2025-04-12T11:35:16Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643417743,56,Center,5643417745,140,84.7,5643417749,212,24.7,5643417751,213,5.76,5643417741,155,,5643417747,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554181,33,1,1,4,36,7efqk7uh63928il0yffxijnv7,0,84.0,71.7,2025-04-12T11:35:15.902Z,2025-04-12T11:35:16Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5643417817,212,9.8,5643417809,3,,5643417819,213,5.21,5643417815,141,59.0,5643417811,56,Center,5643417813,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554261,54,12,1,4,38,2rdnn9p03qrmmv34tyx1nahpa,1,6.6,47.3,2025-04-12T11:35:18.217Z,2025-04-12T12:01:54Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643418227,56,Back,5643418235,213,6.15,5643540061,15,,5643418231,141,42.8,5643418229,140,29.0,5643418233,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554265,55,1,1,4,41,2rdnn9p03qrmmv34tyx1nahpa,0,29.0,42.8,2025-04-12T11:35:21.113Z,2025-04-12T11:35:21Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643418257,212,26.8,5643418261,213,2.33,5643418253,141,71.5,5643418245,56,Back,5643418251,140,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554287,35,15,1,4,42,7efqk7uh63928il0yffxijnv7,1,85.8,29.3,2025-04-12T11:35:22.536Z,2025-04-13T12:04:07Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5643555519,82,,5643556285,103,19,5643556289,146,88.4,5643556291,147,32.3,5643556295,231,49.5,5643581137,80,,5643418379,56,Center,5643556293,230,97.3,5643559851,233,5643556283,102,145,45.9,5643555513,20,5643580495,63,5643556287,458,5643555077,22,,,,,,,,,,,,,,,,,,
2799567705,145,10,1,4,42,2rdnn9p03qrmmv34tyx1nahpa,1,13.5,70.5,2025-04-12T11:35:22.636Z,2025-04-12T12:08:41Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5643559749,94,,5643559863,233,35,5643559751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799581189,247,61,1,4,43,7efqk7uh63928il0yffxijnv7,1,85.8,26.6,2025-04-12T11:35:23.612Z,2025-04-12T12:05:50Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5643562703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554367,56,43,1,4,43,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-12T11:35:23.636Z,2025-04-12T12:03:04Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5643418721,56,Back,5643545893,144,10,5643420303,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554965,38,43,1,4,44,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-12T11:35:24.880Z,2025-04-12T12:03:06Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5643546057,144,61,5643421905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554337,36,43,1,4,46,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-12T11:35:25.961Z,2025-04-12T11:35:51Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5643420419,144,61,5643418593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554379,37,5,1,4,48,7efqk7uh63928il0yffxijnv7,0,100.7,41.0,2025-04-12T11:35:28.703Z,2025-04-12T11:35:34Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5643418777,346,,5643418775,56,Center,5643419099,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554433,57,5,1,4,48,2rdnn9p03qrmmv34tyx1nahpa,1,-0.7,59.0,2025-04-12T11:35:28.703Z,2025-04-12T12:27:15Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643419071,56,Back,5643419073,346,,5643419081,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554835,58,1,1,5,13,2rdnn9p03qrmmv34tyx1nahpa,1,5.4,37.6,2025-04-12T11:35:53.760Z,2025-04-12T11:36:01Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643421187,141,50.3,5643421195,237,,5643421183,56,Back,5643421191,213,1.41,5643421185,140,6.7,5643421189,212,8.7,5643421181,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554857,59,1,1,5,21,2rdnn9p03qrmmv34tyx1nahpa,1,27.5,53.0,2025-04-12T11:36:01.217Z,2025-04-12T11:36:03Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5643421317,212,13.5,5643421305,56,Back,5643421309,140,30.4,5643421313,141,33.7,5643421321,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554915,60,1,1,5,23,2rdnn9p03qrmmv34tyx1nahpa,1,30.6,33.7,2025-04-12T11:36:03.105Z,2025-04-12T11:36:06Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643421595,56,Back,5643421601,141,12.0,5643421597,140,40.7,5643421605,212,18.2,5643421609,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554969,61,1,1,5,26,2rdnn9p03qrmmv34tyx1nahpa,1,42.2,13.8,2025-04-12T11:36:06.153Z,2025-04-12T11:36:11Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643421927,140,41.8,5643421931,141,24.9,5643421923,56,Back,5643421939,213,1.63,5643421935,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799554987,62,1,1,5,31,2rdnn9p03qrmmv34tyx1nahpa,1,42.2,39.4,2025-04-12T11:36:11.033Z,2025-04-12T11:36:13Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643422025,140,41.5,5643422029,212,18.8,5643422023,56,Back,5643422031,213,1.61,5643422027,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555057,63,1,1,5,33,2rdnn9p03qrmmv34tyx1nahpa,1,41.5,67.0,2025-04-12T11:36:12.889Z,2025-04-12T11:36:17Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643422427,56,Left,5643422429,140,71.3,5643422433,212,35.1,5643422435,213,0.47,5643422439,1,,5643422431,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555165,64,1,1,5,37,2rdnn9p03qrmmv34tyx1nahpa,1,70.5,88.3,2025-04-12T11:36:17.449Z,2025-04-12T11:36:23Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5643422997,213,4.47,5643422991,140,67.3,5643422995,212,14.1,5643422993,141,68.2,5643422989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555215,65,1,1,5,42,2rdnn9p03qrmmv34tyx1nahpa,1,66.5,66.3,2025-04-12T11:36:22.881Z,2025-04-12T11:36:25Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643423211,141,29.8,5643423207,56,Center,5643423215,213,4.63,5643423213,212,24.9,5643423209,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555239,66,1,1,5,45,2rdnn9p03qrmmv34tyx1nahpa,0,64.6,29.8,2025-04-12T11:36:25.201Z,2025-04-12T11:36:26Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643423295,56,Right,5643423299,141,11.7,5643423303,213,5.71,5643423297,140,82.9,5643423293,155,,5643423301,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555291,40,1,1,5,46,7efqk7uh63928il0yffxijnv7,1,30.1,85.3,2025-04-12T11:36:26.561Z,2025-04-12T11:36:28Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5643423523,56,Back,5643423531,213,3.49,5643423527,141,76.4,5643423529,212,18.0,5643423525,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555321,41,1,1,5,48,7efqk7uh63928il0yffxijnv7,1,11.4,75.9,2025-04-12T11:36:28.703Z,2025-04-12T11:36:30Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643423665,140,5.2,5643423669,212,12.3,5643423671,213,4.16,5643423667,141,60.5,5643423663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555383,42,1,1,5,50,7efqk7uh63928il0yffxijnv7,1,4.5,61.5,2025-04-12T11:36:30.337Z,2025-04-12T11:36:33Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5643423895,1,,5643423883,155,,5643423887,140,30.0,5643423891,212,36.6,5643423885,56,Back,5643423889,141,98.1,5643423893,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555439,43,1,1,5,53,7efqk7uh63928il0yffxijnv7,1,31.1,96.2,2025-04-12T11:36:33.823Z,2025-04-12T11:39:10Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643424247,140,41.4,5643424251,212,10.8,5643424245,56,Back,5643424249,141,95.0,5643424243,3,,5643424253,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799556549,53,1,1,6,6,7efqk7uh63928il0yffxijnv7,1,37.6,97.3,2025-04-12T11:36:46.097Z,2025-04-12T11:39:07Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5643436849,141,96.5,5643436845,56,Back,5643436851,212,5.7,5643436853,213,6.19,5643436847,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555633,44,1,1,6,6,7efqk7uh63928il0yffxijnv7,1,75.3,85.9,2025-04-12T11:36:46.271Z,2025-04-12T11:39:35Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643425177,213,5.12,5643425169,56,Right,5643425173,141,8.5,5643425167,196,,5643425171,140,96.9,5643425175,212,57.3,5643425179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555639,45,61,1,6,8,7efqk7uh63928il0yffxijnv7,1,94.6,5.8,2025-04-12T11:36:48.192Z,2025-04-12T11:39:40Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5643425203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555645,46,5,1,6,9,7efqk7uh63928il0yffxijnv7,0,93.4,-1.3,2025-04-12T11:36:49.809Z,2025-04-12T12:27:16Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5643425225,347,,5643425223,56,Right,5643425261,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555637,67,5,1,6,9,2rdnn9p03qrmmv34tyx1nahpa,1,6.6,101.3,2025-04-12T11:36:49.809Z,2025-04-12T12:27:16Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643425243,233,46,5643425201,347,,5643425199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555759,68,1,1,6,15,2rdnn9p03qrmmv34tyx1nahpa,1,6.3,100.0,2025-04-12T11:36:55.425Z,2025-04-12T11:36:57Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643425857,212,13.2,5643425859,213,4.86,5643425849,107,,5643425855,141,82.4,5643425851,56,Back,5643425853,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555777,69,1,1,6,17,2rdnn9p03qrmmv34tyx1nahpa,1,8.2,82.4,2025-04-12T11:36:57.520Z,2025-04-12T11:36:58Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5643425947,56,Back,5643425955,141,93.5,5643425959,212,8.1,5643425949,140,10.9,5643425963,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555799,70,1,1,6,18,2rdnn9p03qrmmv34tyx1nahpa,1,10.9,93.5,2025-04-12T11:36:58.328Z,2025-04-12T11:36:59Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643426077,140,5.5,5643426079,141,82.6,5643426075,56,Back,5643426085,213,4.06,5643426081,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799555811,71,1,1,6,19,2rdnn9p03qrmmv34tyx1nahpa,1,5.5,82.6,2025-04-12T11:36:59.504Z,2025-04-12T11:37:00Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5643426153,141,84.5,5643426155,212,12.6,5643426149,56,Back,5643426151,140,17.4,5643426157,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
